step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,1363,1.585,0.498,4.63,39543,24285,2423,0,12788,1,783982.6,0.2,0.086,0.296,0.572,0.046,1542,3.72,2.18,0.02,0.31,0.00,0.00,0.01,0.19,3.69,1.99,0.00,0.00,0.000,0.000,41,0.540,0.986,0.000,0.000,0.014,188978,188890,2,0.964,0.000,0.002,19897,0.172,1.768,0.058,76.00,39682,0,0.163,0.000,0.000,1950046,1.01,23.37,0.000,0.000,0.000,3,3,6,40,2521,0.154,87.44,0.0156,0.003,25,0.925,0.000,0.851,0.792,1.85,0.371,0.343,0.00,0.000,1.01,1.01,1.01
900000,1365,1.588,0.452,4.52,38293,22990,2429,0,12872,4,791520.0,0.6,0.087,0.286,0.588,0.039,1410,3.50,1.59,0.00,0.09,0.00,0.14,0.00,0.00,3.49,1.53,0.00,0.00,0.000,0.005,29,0.600,0.988,0.000,0.000,0.012,189491,189332,2,0.998,0.000,0.000,29269,0.190,1.689,0.053,76.40,38769,0,0.160,0.000,0.000,1960498,1.00,23.56,0.000,0.000,0.000,3,3,6,27,2373,0.145,87.04,0.0166,0.000,22,0.926,0.000,0.852,0.799,1.74,0.327,0.311,0.00,0.000,1.00,1.00,1.00
910000,1331,1.561,0.503,4.64,35344,21405,2215,0,11758,0,748317.1,0.0,0.113,0.291,0.573,0.023,1616,3.56,2.58,0.02,0.42,0.00,0.00,0.03,1.02,3.51,2.37,0.00,0.00,0.000,0.000,39,0.546,0.987,0.000,0.000,0.013,175926,175767,1,0.915,0.085,0.002,13898,0.165,1.754,0.058,72.45,35363,0,0.000,0.000,0.000,1843854,1.01,23.51,0.000,0.000,0.000,3,3,5,49,2372,0.145,90.99,0.0160,0.000,40,0.924,0.000,0.842,0.800,1.78,0.355,0.340,0.00,0.000,1.01,1.01,1.01
920000,1287,1.602,0.493,4.86,35497,21539,2090,0,11912,0,748215.3,0.0,0.122,0.317,0.538,0.023,1657,3.82,2.57,0.07,0.57,0.00,0.14,0.00,0.07,3.74,2.39,0.00,0.00,0.001,0.028,52,0.350,0.989,0.000,0.000,0.011,177118,177074,1,1.000,0.000,0.003,18559,0.125,1.723,0.057,72.34,35645,0,0.000,0.000,0.000,1916888,1.02,23.24,0.000,0.000,0.000,3,3,6,30,2418,0.148,91.09,0.0155,0.000,35,0.926,0.000,0.830,0.801,1.88,0.408,0.369,0.00,0.000,1.03,1.02,1.02
930000,1334,1.626,0.479,5.06,38744,23360,2207,0,13130,4,782985.1,0.4,0.231,0.299,0.448,0.021,1488,3.94,3.05,0.00,0.07,0.01,0.22,0.02,0.27,3.92,2.95,0.00,0.00,0.001,0.027,61,0.253,0.982,0.000,0.000,0.018,197076,196996,1,0.916,0.084,0.004,34528,0.119,1.721,0.055,76.48,40448,0,0.104,0.000,0.000,2075556,1.00,22.99,0.001,0.000,0.000,3,3,6,64,2394,0.146,86.96,0.0150,0.000,33,0.931,0.000,0.811,0.805,1.79,0.367,0.348,0.00,0.000,1.00,1.00,1.00
940000,1281,1.635,0.498,4.99,37197,22305,2254,0,12691,2,778391.4,0.4,0.241,0.297,0.437,0.025,1553,4.01,4.19,0.02,0.39,0.01,0.10,0.08,0.71,3.90,3.51,0.00,0.00,0.000,0.003,46,0.265,0.995,0.000,0.000,0.005,197193,197078,2,0.985,0.001,0.013,80703,0.224,1.757,0.058,75.99,43177,0,0.210,0.000,0.000,1976628,1.01,23.17,0.000,0.000,0.000,3,3,5,57,2499,0.153,87.45,0.0156,0.005,13,0.922,0.000,0.808,0.812,1.95,0.425,0.411,0.00,0.000,1.01,1.00,1.01
950000,1229,1.651,0.488,4.80,31929,17558,2290,0,12133,0,774080.1,0.0,0.156,0.298,0.520,0.026,1442,4.44,5.78,0.15,1.34,0.12,1.17,0.01,0.31,4.16,4.09,0.00,0.00,0.002,0.023,63,0.359,0.998,0.000,0.000,0.002,193751,193372,1,0.963,0.037,0.001,80139,0.130,1.762,0.057,75.35,42682,0,0.000,0.000,0.000,1969881,1.03,22.84,0.002,0.000,0.000,3,3,6,64,2367,0.144,88.09,0.0151,0.011,9,0.924,0.000,0.817,0.836,1.93,0.402,0.371,0.03,0.010,1.03,1.03,1.04
960000,1358,1.641,0.459,4.81,33423,18827,2218,0,12249,140,794956.8,10.7,0.155,0.301,0.518,0.026,1484,4.44,7.26,0.11,1.89,0.45,4.26,0.00,0.03,3.89,3.57,0.00,0.00,0.007,0.067,53,0.339,0.991,0.000,0.000,0.009,191183,190926,1,0.952,0.048,0.001,18727,0.164,1.726,0.053,77.32,41726,0,0.077,0.000,0.000,2041080,1.04,23.14,0.013,0.000,0.000,3,3,6,64,2529,0.154,86.12,0.0150,0.003,25,0.919,0.000,0.806,0.826,1.86,0.370,0.354,0.00,0.001,1.05,1.04,1.04
970000,1305,1.614,0.483,4.80,34697,19923,2428,0,12399,20,792179.0,1.2,0.158,0.305,0.517,0.020,1482,4.20,5.23,0.01,0.30,0.30,2.81,0.01,0.19,3.88,3.11,0.00,0.03,0.007,0.062,42,0.337,0.987,0.000,0.000,0.013,191209,191060,2,0.955,0.000,0.001,14985,0.154,1.718,0.056,76.96,40477,0,0.062,0.000,0.000,2044221,1.00,23.15,0.001,0.000,0.001,3,3,6,64,2424,0.148,86.48,0.0157,0.000,21,0.930,0.000,0.795,0.820,1.86,0.363,0.339,0.00,0.001,1.00,1.00,1.00
980000,1289,1.618,0.463,4.87,32675,17914,2254,0,12523,44,746382.0,2.5,0.161,0.312,0.493,0.034,1534,4.11,3.25,0.07,0.82,0.00,0.00,0.03,0.75,4.01,2.99,0.00,0.00,0.000,0.000,50,0.303,0.995,0.000,0.000,0.005,184157,184104,1,1.000,0.000,0.004,19317,0.132,1.697,0.055,72.90,39792,0,0.056,0.000,0.000,2023758,1.02,22.82,0.000,0.000,0.000,3,3,6,55,2498,0.152,90.54,0.0144,0.009,16,0.924,0.000,0.811,0.824,1.94,0.389,0.370,0.00,0.000,1.02,1.02,1.02
990000,1315,1.612,0.448,4.90,30048,14652,2449,0,12921,4,768967.2,1.2,0.154,0.275,0.513,0.058,1568,3.96,4.04,0.03,0.94,0.00,0.00,0.05,1.29,3.88,3.25,0.00,0.00,0.000,0.000,46,0.298,0.995,0.000,0.000,0.005,190091,189903,1,1.000,0.000,0.003,15253,0.269,1.677,0.053,74.93,39728,0,0.311,0.000,0.000,1917935,1.01,23.05,0.002,0.000,0.000,3,3,6,64,2439,0.149,88.51,0.0151,0.015,11,0.913,0.000,0.843,0.843,1.85,0.375,0.352,0.00,0.000,1.01,1.01,1.01
1000000,1201,1.610,0.535,4.79,29808,16298,2178,0,11446,0,726125.9,0.0,0.114,0.293,0.558,0.035,1656,3.77,2.50,0.04,0.75,0.00,0.00,0.04,0.68,3.68,2.13,0.00,0.00,0.000,0.000,42,0.354,0.995,0.000,0.000,0.005,174904,174698,2,0.993,0.000,0.006,29098,0.165,1.843,0.063,70.81,35485,0,0.000,0.000,0.000,1800320,1.02,23.37,0.000,0.000,0.000,3,3,6,32,2391,0.146,92.63,0.0164,0.016,8,0.914,0.000,0.826,0.830,1.99,0.430,0.405,0.00,0.000,1.02,1.02,1.02
