step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,1411,1.730,0.561,7.82,34749,16208,3031,0,15750,2,1135845.1,0.6,0.107,0.292,0.139,0.462,927,5.32,3.25,0.05,0.64,0.02,0.69,0.06,0.64,5.19,2.90,0.00,0.00,0.001,0.021,159,0.186,0.996,0.000,0.000,0.004,349698,343094,8,0.264,0.082,0.026,304940,0.083,1.915,0.068,112.23,96258,0,0.292,0.000,0.000,2777481,1.02,21.95,0.000,0.000,0.000,3,4,10,40,2695,0.164,50.97,0.0155,0.001,16,0.926,0.000,0.646,0.901,1.91,0.309,0.320,0.00,0.000,1.01,1.02,1.02
900000,1493,1.769,0.514,7.52,34794,13582,3187,0,17943,15,1203123.9,2.7,0.116,0.279,0.159,0.446,949,5.30,2.90,0.05,0.61,0.01,0.26,0.03,0.42,5.22,2.65,0.00,0.00,0.000,0.008,136,0.220,0.997,0.000,0.000,0.003,401757,395355,9,0.273,0.082,0.010,221240,0.099,1.820,0.061,119.21,101567,0,0.177,0.000,0.000,2742379,1.02,21.97,0.000,0.000,0.000,3,4,10,40,2784,0.170,43.99,0.0155,0.013,17,0.938,0.000,0.714,0.913,1.86,0.293,0.311,0.00,0.000,1.02,1.02,1.03
910000,1372,1.790,0.483,7.23,32173,12739,2905,4,16646,16,1143085.0,0.0,0.150,0.194,0.174,0.482,1092,5.41,2.63,0.02,0.14,0.04,0.78,0.01,0.15,5.34,2.41,0.00,0.00,0.002,0.027,119,0.216,0.998,0.000,0.000,0.002,383765,377744,10,0.457,0.029,0.008,132086,0.097,1.793,0.058,112.80,91530,954,0.000,0.250,0.000,1600761,1.01,21.49,0.000,0.000,0.000,3,5,8,42,2512,0.153,50.40,0.0156,0.009,11,0.922,0.000,0.734,0.916,1.83,0.304,0.276,0.00,0.000,1.00,1.01,1.01
920000,1320,1.841,0.391,7.01,32093,11405,3034,111,17595,1111,1187070.2,214.1,0.176,0.156,0.142,0.525,1082,6.36,3.03,0.01,0.15,0.01,0.33,0.03,0.22,6.31,2.98,0.00,0.00,0.001,0.017,134,0.187,0.998,0.000,0.000,0.002,422888,417418,7,0.453,0.002,0.017,198964,0.069,1.593,0.047,116.88,97680,56,0.193,0.955,0.000,1196721,1.01,20.78,0.000,0.000,0.000,4,6,11,38,2298,0.140,46.32,0.0142,0.000,15,0.902,0.000,0.747,0.924,1.74,0.266,0.248,0.00,0.000,1.00,1.01,1.01
930000,1279,1.806,0.429,7.16,33026,11047,3020,0,19000,2,1191115.5,0.8,0.191,0.129,0.126,0.555,1045,5.67,2.77,0.05,0.47,0.00,0.00,0.03,0.35,5.60,2.70,0.00,0.00,0.000,0.000,107,0.201,0.998,0.000,0.000,0.002,430946,427648,6,0.486,0.000,0.010,167469,0.069,1.685,0.052,119.22,103364,0,0.389,0.000,0.000,920351,1.02,21.40,0.000,0.000,0.000,3,5,9,33,2375,0.145,43.98,0.0166,0.000,7,0.876,0.000,0.749,0.923,1.86,0.294,0.297,0.00,0.000,1.02,1.02,1.03
940000,1393,1.757,0.500,7.73,32645,12637,3009,0,16885,15,1158265.8,0.6,0.132,0.164,0.154,0.549,968,5.26,2.50,0.03,0.30,0.01,0.19,0.07,0.69,5.16,2.37,0.00,0.00,0.000,0.009,120,0.212,0.999,0.000,0.000,0.001,382976,379058,6,0.473,0.000,0.017,181481,0.072,1.797,0.060,114.42,100519,0,0.043,0.000,0.000,1299144,1.01,21.81,0.000,0.000,0.000,3,4,8,33,2710,0.165,48.78,0.0161,0.000,8,0.894,0.000,0.714,0.915,1.95,0.316,0.328,0.00,0.000,1.01,1.01,1.01
950000,1649,1.732,0.495,7.70,31400,13169,3219,0,14756,0,1137400.6,0.0,0.105,0.157,0.188,0.550,937,5.40,3.09,0.01,0.20,0.01,0.32,0.14,0.63,5.24,2.92,0.00,0.00,0.001,0.024,133,0.201,0.999,0.000,0.000,0.001,362283,357005,6,0.468,0.002,0.061,671772,0.055,1.753,0.058,113.56,97635,0,0.000,0.000,0.000,1392701,1.01,21.89,0.000,0.000,0.000,3,4,10,28,3012,0.184,49.64,0.0132,0.001,15,0.887,0.000,0.719,0.913,1.83,0.287,0.283,0.00,0.000,1.00,1.01,1.01
960000,1525,1.738,0.606,7.98,35173,17736,2625,0,14936,0,1154919.2,0.0,0.074,0.189,0.213,0.525,874,5.50,3.08,0.02,0.29,0.03,0.64,0.03,0.49,5.42,2.79,0.00,0.00,0.001,0.021,131,0.338,0.996,0.000,0.000,0.004,353870,347856,5,0.348,0.010,0.008,571997,0.062,1.978,0.073,114.83,100002,0,0.000,0.000,0.000,1635123,1.01,21.74,0.000,0.000,0.000,3,4,9,39,3486,0.213,48.37,0.0140,0.002,13,0.872,0.000,0.630,0.901,2.29,0.441,0.441,0.00,0.001,1.01,1.01,1.01
970000,1575,1.737,0.585,7.84,36054,17487,2536,0,15981,0,1110542.8,0.0,0.100,0.225,0.198,0.477,910,5.37,3.14,0.03,0.48,0.02,0.42,0.06,0.59,5.26,2.88,0.00,0.00,0.001,0.017,154,0.267,0.997,0.000,0.000,0.003,342159,335070,7,0.351,0.011,0.027,228779,0.077,1.913,0.069,109.82,93802,0,0.000,0.000,0.000,1919089,1.01,22.00,0.000,0.000,0.000,3,5,9,52,3376,0.206,53.38,0.0134,0.008,10,0.872,0.000,0.553,0.895,2.14,0.392,0.392,0.00,0.001,1.01,1.02,1.01
980000,1592,1.656,0.581,7.97,35968,17477,2751,0,15723,16,1152300.4,1.2,0.080,0.265,0.208,0.446,899,4.97,3.29,0.03,0.47,0.05,0.73,0.08,0.94,4.81,2.75,0.00,0.00,0.002,0.033,150,0.296,0.998,0.000,0.000,0.002,356108,348219,6,0.398,0.019,0.022,327502,0.098,1.915,0.069,115.35,97974,0,0.076,0.000,0.000,2465994,1.01,22.46,0.000,0.001,0.000,3,4,9,53,3417,0.209,47.85,0.0150,0.007,16,0.897,0.000,0.596,0.899,2.15,0.389,0.392,0.00,0.001,1.01,1.01,1.01
990000,1478,1.650,0.665,8.30,35512,17138,2885,0,15603,13,1124705.0,0.6,0.060,0.324,0.222,0.395,912,4.75,2.99,0.06,0.68,0.02,0.62,0.04,0.57,4.63,2.70,0.00,0.00,0.000,0.015,118,0.366,0.996,0.000,0.000,0.004,341847,335878,7,0.453,0.012,0.012,245610,0.093,2.030,0.079,112.38,97988,0,0.044,0.000,0.000,3108937,1.03,22.67,0.000,0.000,0.000,3,4,8,41,3492,0.213,50.82,0.0164,0.024,16,0.917,0.000,0.593,0.896,2.36,0.462,0.465,0.00,0.000,1.03,1.03,1.03
1000000,1613,1.748,0.574,7.51,33169,16505,2756,0,13773,0,1102291.6,0.0,0.042,0.334,0.210,0.414,934,5.29,2.89,0.03,0.42,0.04,0.53,0.03,0.38,5.20,2.62,0.00,0.00,0.002,0.036,112,0.238,0.997,0.000,0.000,0.003,332319,325116,5,0.441,0.029,0.012,280591,0.087,1.902,0.068,109.75,91135,0,0.000,0.000,0.000,3348696,1.01,22.00,0.000,0.000,0.000,3,4,9,45,3125,0.191,53.45,0.0131,0.027,9,0.927,0.000,0.593,0.900,1.94,0.319,0.325,0.00,0.001,1.01,1.01,1.02
