step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
900000,1117,1.779,0.225,11.37,34900,15237,2357,0,17229,0,820993.2,0.0,0.112,0.106,0.425,0.357,777,6.23,3.67,0.10,0.61,0.01,0.21,0.03,0.33,6.09,3.57,0.00,0.00,0.002,0.027,191,0.084,0.990,0.000,0.000,0.010,247874,240946,6,0.524,0.003,0.010,117825,0.101,1.183,0.025,80.81,98257,0,0.000,0.000,0.000,526632,1.05,20.88,0.000,0.000,0.000,3,5,10,34,1883,0.115,82.63,0.0121,0.002,12,0.747,0.000,0.813,0.859,1.69,0.274,0.235,0.00,0.000,1.07,1.04,1.04
910000,1025,1.768,0.246,11.67,32441,13863,1982,0,16688,0,788811.6,0.0,0.145,0.128,0.439,0.288,786,5.73,3.04,0.04,0.31,0.05,0.53,0.02,0.22,5.62,2.97,0.00,0.00,0.007,0.068,139,0.106,0.989,0.000,0.000,0.011,247958,240125,4,0.664,0.012,0.009,96661,0.143,1.274,0.029,78.02,97104,0,0.000,0.000,0.000,667192,1.01,21.49,0.000,0.000,0.000,3,5,9,23,1670,0.102,85.42,0.0137,0.000,28,0.780,0.000,0.774,0.869,1.63,0.220,0.223,0.00,0.000,1.02,1.00,1.02
920000,970,1.791,0.261,11.34,33250,14734,2173,1,16397,8,811237.9,0.6,0.147,0.149,0.440,0.265,760,6.29,3.43,0.08,0.68,0.01,0.12,0.04,0.33,6.16,3.32,0.00,0.00,0.001,0.023,142,0.136,0.981,0.000,0.000,0.019,262900,255227,6,0.408,0.123,0.021,142025,0.102,1.311,0.031,79.88,102807,776,0.081,0.000,0.000,858614,1.03,20.97,0.000,0.000,0.000,3,5,10,25,1624,0.099,83.56,0.0136,0.000,28,0.839,0.000,0.786,0.874,1.67,0.227,0.258,0.00,0.000,1.04,1.02,1.03
930000,1049,1.787,0.214,11.23,34867,17076,2280,2,15430,72,851353.1,15.5,0.179,0.136,0.397,0.287,734,6.09,3.59,0.03,0.32,0.12,0.94,0.02,0.26,5.92,3.40,0.00,0.00,0.012,0.087,133,0.124,0.982,0.000,0.000,0.018,269170,260098,6,0.366,0.072,0.011,139298,0.113,1.151,0.025,83.47,106917,327,0.215,0.500,0.000,887577,1.01,20.96,0.000,0.000,0.000,3,5,10,44,1655,0.101,79.97,0.0137,0.000,34,0.815,0.000,0.790,0.871,1.58,0.196,0.215,0.00,0.002,1.02,1.01,1.01
940000,1135,1.732,0.329,10.86,33518,17277,2249,0,13906,8,822095.9,0.0,0.178,0.127,0.355,0.340,781,5.21,2.75,0.02,0.32,0.05,0.32,0.08,0.49,5.06,2.59,0.00,0.00,0.009,0.062,154,0.162,0.982,0.000,0.000,0.018,248628,241904,6,0.434,0.042,0.041,143847,0.075,1.473,0.040,81.34,98436,0,0.000,0.000,0.000,710558,1.01,21.95,0.000,0.000,0.000,3,4,9,35,1992,0.122,82.10,0.0143,0.000,26,0.771,0.000,0.748,0.865,1.76,0.280,0.252,0.00,0.000,1.01,1.01,1.01
950000,1266,1.708,0.286,10.62,32770,16030,2485,0,14124,4,825414.1,0.7,0.202,0.136,0.343,0.319,793,5.16,3.37,0.03,0.57,0.06,0.61,0.06,0.61,5.01,2.99,0.00,0.04,0.005,0.043,146,0.153,0.988,0.000,0.000,0.012,237421,230001,8,0.503,0.031,0.017,206783,0.098,1.333,0.032,81.11,94588,0,0.168,0.000,0.000,864153,1.01,22.05,0.000,0.000,0.002,2,4,9,43,2139,0.131,82.33,0.0130,0.000,25,0.796,0.000,0.743,0.862,1.69,0.250,0.237,0.00,0.002,1.01,1.01,1.01
960000,1118,1.731,0.423,11.47,35095,21328,1887,1,12027,17,764702.7,1.5,0.215,0.132,0.247,0.406,879,5.76,3.67,0.03,0.47,0.04,0.35,0.01,0.20,5.68,3.61,0.00,0.03,0.007,0.058,161,0.284,0.976,0.000,0.000,0.024,203910,199118,4,0.594,0.159,0.006,110402,0.066,1.651,0.050,76.03,81141,24,0.088,1.000,0.000,579909,1.02,21.79,0.000,0.001,0.001,3,4,10,44,2572,0.157,87.41,0.0121,0.000,42,0.706,0.000,0.591,0.828,2.30,0.435,0.470,0.00,0.001,1.02,1.01,1.02
970000,1205,1.694,0.381,11.02,36434,20518,1815,1,14013,31,768439.2,6.6,0.123,0.130,0.285,0.462,871,5.39,3.44,0.09,1.26,0.08,0.62,0.02,0.46,5.21,2.78,0.00,0.00,0.010,0.062,165,0.237,0.987,0.000,0.000,0.013,205445,201071,5,0.436,0.009,0.002,29007,0.078,1.548,0.044,75.82,77737,2,0.213,1.000,0.000,475247,1.03,22.14,0.001,0.000,0.000,2,4,9,64,2530,0.154,87.62,0.0122,0.000,26,0.668,0.000,0.612,0.823,2.10,0.387,0.384,0.00,0.001,1.03,1.03,1.04
980000,1251,1.695,0.354,10.89,34386,19307,2006,1,13026,25,788475.2,1.9,0.156,0.133,0.315,0.396,873,5.17,3.23,0.07,1.00,0.04,0.42,0.02,0.36,5.05,2.86,0.00,0.03,0.006,0.053,152,0.214,0.982,0.000,0.000,0.018,209711,204880,5,0.392,0.021,0.004,28239,0.134,1.500,0.042,77.66,78915,1376,0.076,0.000,0.000,523798,1.03,22.41,0.000,0.002,0.001,2,4,9,46,2599,0.159,85.78,0.0125,0.000,26,0.682,0.000,0.619,0.837,2.08,0.376,0.371,0.00,0.001,1.03,1.03,1.03
990000,1127,1.699,0.421,10.54,33236,17399,2169,0,13792,74,776570.7,7.4,0.162,0.140,0.352,0.346,916,5.12,3.45,0.10,1.26,0.08,0.70,0.00,0.04,4.94,2.75,0.00,0.03,0.010,0.073,128,0.283,0.994,0.000,0.000,0.006,206088,200306,4,0.449,0.004,0.002,17238,0.086,1.623,0.049,76.97,77978,0,0.100,0.000,0.000,638239,1.03,22.41,0.001,0.001,0.001,3,4,8,64,2669,0.163,86.47,0.0140,0.005,31,0.700,0.000,0.624,0.839,2.37,0.469,0.471,0.00,0.001,1.03,1.03,1.03
1000000,1241,1.690,0.346,10.33,29410,14496,2166,0,12634,59,757123.8,5.0,0.184,0.143,0.313,0.360,990,5.17,3.24,0.02,0.34,0.02,0.24,0.00,0.04,5.13,3.16,0.00,0.00,0.004,0.051,132,0.214,0.995,0.000,0.000,0.005,189874,184427,6,0.409,0.010,0.002,16594,0.080,1.461,0.040,74.79,73313,0,0.085,0.000,0.000,650704,1.01,22.18,0.000,0.000,0.000,3,4,9,49,2585,0.158,88.65,0.0119,0.007,14,0.708,0.000,0.598,0.846,2.08,0.372,0.388,0.00,0.000,1.01,1.01,1.01
