step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
900000,1563,1.615,0.331,11.34,38908,24716,2485,0,11656,0,1007616.6,0.0,0.045,0.281,0.644,0.030,747,4.38,2.97,0.00,0.00,0.14,1.59,0.00,0.09,4.23,2.26,0.00,0.00,0.008,0.065,130,0.194,0.990,0.000,0.000,0.010,248390,243801,7,0.689,0.007,0.003,58487,0.118,1.437,0.038,98.24,93607,0,0.000,0.000,0.000,3161854,1.00,21.58,0.000,0.000,0.000,2,4,6,48,2543,0.155,65.08,0.0152,0.001,28,0.873,0.000,0.843,0.844,1.63,0.318,0.313,0.00,0.000,1.00,1.00,1.00
910000,1547,1.645,0.334,11.82,41766,27078,2284,0,12420,1,944466.2,0.0,0.067,0.281,0.629,0.023,755,4.60,2.84,0.00,0.00,0.05,1.19,0.01,0.18,4.53,2.45,0.00,0.00,0.004,0.041,138,0.146,0.992,0.000,0.000,0.008,247710,244062,4,0.758,0.017,0.006,70919,0.075,1.419,0.037,92.98,95450,0,0.000,0.000,0.000,3064761,1.00,21.29,0.000,0.000,0.000,2,4,7,55,2472,0.151,70.33,0.0135,0.000,45,0.868,0.000,0.832,0.832,1.60,0.295,0.303,0.00,0.000,1.00,1.00,1.00
920000,1514,1.639,0.316,11.97,41647,26645,2465,4,12566,17,978209.6,3.8,0.044,0.314,0.610,0.032,729,4.79,2.96,0.00,0.00,0.09,1.14,0.00,0.08,4.69,2.66,0.00,0.00,0.006,0.059,139,0.155,0.996,0.000,0.000,0.004,255378,251152,6,0.732,0.069,0.001,80775,0.105,1.390,0.036,96.13,99145,94,0.224,0.750,0.000,3693686,1.00,21.22,0.000,0.000,0.000,2,4,8,36,2432,0.148,67.19,0.0138,0.003,27,0.886,0.000,0.830,0.837,1.61,0.306,0.301,0.00,0.000,1.00,1.00,1.00
930000,1485,1.660,0.291,12.05,39680,24264,2323,0,13122,3,970069.8,0.2,0.019,0.303,0.639,0.039,750,5.18,3.49,0.00,0.08,0.07,0.75,0.01,0.42,5.09,3.32,0.00,0.00,0.006,0.057,174,0.168,0.995,0.000,0.000,0.005,251252,246286,9,0.687,0.001,0.002,36094,0.083,1.335,0.033,94.92,95539,0,0.070,0.000,0.000,3377904,1.00,20.90,0.000,0.000,0.000,2,4,9,35,2503,0.153,68.39,0.0128,0.000,27,0.883,0.000,0.835,0.842,1.69,0.335,0.353,0.00,0.000,1.00,1.00,1.00
940000,1469,1.620,0.374,12.16,39975,24705,2429,0,12857,0,952634.1,0.0,0.024,0.302,0.635,0.039,753,4.99,3.49,0.00,0.00,0.10,1.45,0.01,0.12,4.88,3.09,0.00,0.00,0.006,0.054,172,0.201,0.995,0.000,0.000,0.005,243186,238807,8,0.699,0.027,0.003,97258,0.077,1.521,0.043,93.71,95309,0,0.000,0.000,0.000,3439628,1.00,21.02,0.000,0.000,0.000,2,4,9,50,2524,0.154,69.60,0.0133,0.001,32,0.886,0.000,0.835,0.836,1.72,0.355,0.364,0.00,0.000,1.00,1.00,1.00
950000,1506,1.653,0.337,12.32,40534,26079,2227,0,12191,24,983196.7,2.8,0.031,0.307,0.620,0.041,736,5.18,2.94,0.04,0.26,0.06,0.82,0.02,0.25,5.05,2.70,0.00,0.03,0.007,0.064,137,0.173,0.994,0.000,0.000,0.006,259658,256317,5,0.821,0.002,0.009,71747,0.100,1.449,0.039,96.34,97194,0,0.116,0.000,0.000,3377606,1.01,20.93,0.000,0.000,0.001,2,4,9,35,2489,0.152,66.97,0.0129,0.005,20,0.882,0.000,0.826,0.844,1.65,0.344,0.308,0.00,0.001,1.02,1.01,1.01
960000,1460,1.646,0.392,12.35,40691,26559,2085,0,12093,0,985353.5,0.0,0.017,0.291,0.659,0.033,740,5.21,4.28,0.00,0.00,0.18,1.82,0.03,0.47,4.99,3.61,0.00,0.00,0.011,0.081,143,0.210,0.988,0.000,0.000,0.012,269568,266117,5,0.645,0.134,0.007,150449,0.070,1.569,0.046,97.17,97507,0,0.000,0.000,0.000,3121852,1.00,20.81,0.000,0.000,0.000,2,4,9,52,2520,0.154,66.15,0.0135,0.003,27,0.871,0.000,0.836,0.849,1.73,0.370,0.349,0.00,0.000,1.00,1.00,1.00
970000,1542,1.678,0.285,11.93,39119,25809,2267,0,10961,6,1003812.8,1.2,0.042,0.297,0.634,0.027,731,5.34,3.26,0.01,0.20,0.06,0.82,0.05,0.39,5.23,3.04,0.00,0.00,0.004,0.045,144,0.180,0.992,0.000,0.000,0.008,269923,266008,6,0.661,0.027,0.024,239941,0.086,1.329,0.032,98.53,100057,0,0.198,0.000,0.000,3298053,1.00,20.69,0.000,0.000,0.000,3,4,10,34,2481,0.151,64.79,0.0125,0.003,16,0.879,0.000,0.829,0.855,1.61,0.309,0.307,0.00,0.000,1.00,1.00,1.00
980000,1294,1.630,0.417,12.23,39712,26641,2016,0,11303,0,978521.4,0.0,0.036,0.293,0.639,0.031,778,5.45,4.29,0.00,0.00,0.15,1.73,0.02,0.41,5.28,3.68,0.00,0.00,0.008,0.064,166,0.213,0.996,0.000,0.000,0.004,267256,262421,6,0.738,0.087,0.005,103765,0.141,1.648,0.049,97.28,94729,0,0.000,0.000,0.000,3120613,1.00,20.22,0.000,0.000,0.000,3,4,9,62,2462,0.150,66.04,0.0143,0.003,33,0.868,0.000,0.823,0.852,1.90,0.469,0.434,0.00,0.000,1.00,1.00,1.00
990000,1525,1.642,0.364,12.46,43528,27918,2319,0,13060,8,1003445.9,1.1,0.040,0.287,0.642,0.031,724,5.03,3.48,0.01,0.18,0.07,0.98,0.01,0.16,4.94,3.08,0.00,0.00,0.006,0.056,146,0.240,0.991,0.000,0.000,0.009,273774,268534,6,0.640,0.087,0.009,85111,0.105,1.518,0.043,98.99,100713,0,0.137,0.000,0.000,3154794,1.00,21.06,0.000,0.000,0.000,2,4,8,62,2532,0.155,64.32,0.0133,0.006,22,0.874,0.000,0.830,0.841,1.66,0.342,0.313,0.00,0.000,1.00,1.00,1.00
1000000,1587,1.661,0.291,11.99,42963,26565,2440,0,13896,0,998601.8,0.0,0.039,0.264,0.640,0.057,732,4.97,3.55,0.00,0.00,0.11,1.25,0.01,0.14,4.85,3.17,0.00,0.00,0.006,0.062,143,0.171,0.996,0.000,0.000,0.004,264779,260425,8,0.580,0.064,0.005,58851,0.116,1.345,0.033,98.09,96536,0,0.000,0.000,0.000,3002190,1.00,21.21,0.000,0.000,0.000,2,4,8,41,2524,0.154,65.23,0.0130,0.001,25,0.868,0.000,0.843,0.838,1.59,0.320,0.270,0.00,0.000,1.00,1.00,1.00
