step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,5151,1.667,0.462,10.17,146778,67782,9798,0,69383,6,2321602.8,0.3,0.291,0.287,0.349,0.073,119,4.69,2.96,0.01,0.15,0.00,0.07,0.05,0.65,4.63,2.77,0.00,0.00,0.000,0.009,325,0.247,0.997,0.000,0.000,0.003,957737,931400,18,0.514,0.177,0.012,605543,0.130,1.714,0.055,345.62,347532,0,0.045,0.000,0.000,8363636,1.00,22.33,0.000,0.000,0.000,3,4,7,55,10710,0.163,307.65,0.0097,0.019,60,0.868,0.000,0.835,0.847,2.08,0.390,0.361,0.00,0.000,1.00,1.00,1.00
900000,5256,1.678,0.441,10.09,148891,67652,9459,0,71675,2,2281978.0,0.3,0.295,0.293,0.354,0.058,111,4.81,3.46,0.02,0.40,0.00,0.21,0.06,0.89,4.72,3.03,0.00,0.00,0.000,0.011,346,0.229,0.996,0.000,0.000,0.004,948125,920166,21,0.356,0.171,0.013,669527,0.103,1.673,0.052,343.10,348765,0,0.129,0.000,0.000,8432550,1.01,22.28,0.000,0.000,0.000,3,4,8,47,10607,0.162,310.16,0.0092,0.014,67,0.867,0.000,0.830,0.843,2.02,0.370,0.342,0.00,0.000,1.00,1.01,1.01
910000,5112,1.674,0.462,10.68,150030,69339,9255,0,71580,70,2335683.0,4.2,0.310,0.283,0.334,0.073,118,4.89,3.01,0.01,0.13,0.01,0.27,0.04,0.68,4.84,2.83,0.00,0.00,0.000,0.011,346,0.260,0.996,0.000,0.000,0.004,951958,916310,27,0.478,0.088,0.009,573583,0.107,1.727,0.055,345.02,349986,0,0.060,0.000,0.000,7837116,1.00,22.17,0.000,0.000,0.000,3,4,8,51,10811,0.165,308.24,0.0094,0.008,91,0.865,0.000,0.826,0.843,2.11,0.395,0.386,0.00,0.000,1.00,1.00,1.00
920000,5286,1.670,0.445,10.12,150494,70086,9334,2,70898,29,2336977.2,8.0,0.298,0.292,0.324,0.087,121,4.85,3.02,0.01,0.29,0.01,0.16,0.03,0.43,4.79,2.93,0.00,0.00,0.001,0.019,351,0.235,0.994,0.000,0.000,0.006,968457,934835,29,0.432,0.056,0.012,435312,0.109,1.678,0.052,349.67,352949,262,0.275,0.500,0.000,8273771,1.01,22.19,0.000,0.000,0.000,3,4,8,48,10627,0.162,303.60,0.0092,0.010,55,0.871,0.000,0.832,0.845,2.01,0.360,0.350,0.00,0.000,1.00,1.01,1.01
930000,5163,1.693,0.481,9.98,147181,68693,9240,0,69371,14,2316918.0,1.1,0.309,0.294,0.305,0.092,128,4.82,3.39,0.01,0.24,0.01,0.24,0.02,0.45,4.77,3.28,0.00,0.00,0.000,0.017,386,0.229,0.995,0.000,0.000,0.005,960592,924465,25,0.248,0.287,0.008,463637,0.115,1.761,0.058,343.18,345808,0,0.079,0.000,0.000,8428112,1.01,22.24,0.000,0.000,0.000,3,4,7,45,10661,0.163,310.08,0.0094,0.015,76,0.875,0.000,0.825,0.847,2.06,0.392,0.366,0.00,0.001,1.00,1.01,1.01
940000,5312,1.686,0.444,9.93,151472,71573,10022,0,69728,54,2307969.2,2.9,0.316,0.287,0.295,0.101,127,4.86,3.34,0.02,0.19,0.08,1.31,0.04,0.58,4.72,2.60,0.00,0.00,0.002,0.035,322,0.198,0.995,0.000,0.000,0.005,1000315,966053,29,0.268,0.054,0.009,459734,0.130,1.675,0.052,355.71,362032,0,0.054,0.000,0.000,8705183,1.01,22.19,0.000,0.000,0.000,3,4,7,44,10215,0.156,297.56,0.0092,0.025,76,0.884,0.000,0.844,0.849,1.92,0.323,0.319,0.00,0.000,1.01,1.01,1.01
950000,5051,1.707,0.431,9.95,148635,69670,9394,0,69832,25,2290675.2,2.3,0.329,0.277,0.285,0.108,126,5.05,3.45,0.03,0.33,0.01,0.24,0.07,0.98,4.95,3.11,0.00,0.00,0.001,0.017,383,0.188,0.994,0.000,0.000,0.005,953503,924215,26,0.295,0.016,0.013,657970,0.186,1.660,0.051,340.98,345188,0,0.093,0.000,0.000,8101649,1.01,21.94,0.000,0.000,0.000,3,4,8,55,10013,0.153,312.28,0.0092,0.021,80,0.879,0.000,0.842,0.845,1.98,0.350,0.335,0.00,0.000,1.01,1.02,1.01
960000,4870,1.687,0.450,9.81,150452,67637,9685,0,73311,0,2273462.5,0.0,0.340,0.279,0.285,0.097,133,4.85,3.20,0.01,0.16,0.01,0.22,0.04,0.57,4.79,3.01,0.00,0.00,0.001,0.023,327,0.233,0.995,0.000,0.000,0.005,981634,954691,29,0.256,0.070,0.010,540800,0.127,1.690,0.053,347.25,355299,0,0.000,0.000,0.000,8358856,1.00,22.18,0.000,0.000,0.000,3,4,7,52,10162,0.155,306.01,0.0097,0.019,55,0.874,0.000,0.841,0.847,2.09,0.385,0.366,0.00,0.001,1.00,1.01,1.00
970000,4818,1.704,0.400,9.68,140631,61438,9045,0,70200,0,2326389.5,0.0,0.355,0.280,0.274,0.091,137,5.16,3.00,0.02,0.32,0.01,0.17,0.04,0.55,5.09,2.85,0.00,0.00,0.001,0.021,341,0.208,0.996,0.000,0.000,0.004,986810,955015,20,0.292,0.098,0.013,444458,0.136,1.595,0.047,336.36,356880,0,0.000,0.000,0.000,7768899,1.01,21.83,0.000,0.000,0.000,3,4,9,33,9184,0.140,316.90,0.0095,0.029,41,0.876,0.000,0.829,0.858,1.91,0.335,0.297,0.00,0.000,1.01,1.01,1.01
980000,5175,1.719,0.405,9.71,143704,60620,9608,0,73119,0,2275116.8,0.0,0.321,0.276,0.306,0.098,141,5.04,3.19,0.01,0.48,0.01,0.24,0.03,0.38,4.99,3.05,0.00,0.00,0.001,0.024,340,0.180,0.992,0.000,0.000,0.008,976321,947111,17,0.356,0.128,0.009,461949,0.108,1.607,0.047,340.40,345143,0,0.000,0.000,0.000,8281955,1.00,21.93,0.000,0.000,0.000,3,4,8,54,9667,0.148,312.86,0.0088,0.017,64,0.887,0.000,0.853,0.853,1.87,0.322,0.282,0.00,0.000,1.00,1.01,1.01
990000,5243,1.684,0.413,9.60,144344,61464,9770,0,73042,5,2294259.8,0.3,0.298,0.279,0.323,0.100,140,4.88,3.05,0.01,0.17,0.01,0.31,0.02,0.31,4.85,2.93,0.00,0.00,0.000,0.016,308,0.183,0.995,0.000,0.000,0.005,1008664,980680,21,0.276,0.036,0.006,375444,0.123,1.626,0.049,347.23,347429,0,0.057,0.000,0.000,8648864,1.00,22.12,0.000,0.000,0.000,3,4,8,54,9814,0.150,306.03,0.0090,0.023,79,0.890,0.000,0.859,0.857,1.87,0.322,0.287,0.00,0.000,1.00,1.01,1.00
1000000,4830,1.709,0.410,9.56,144756,64771,9686,1,70711,16,2404098.5,0.0,0.310,0.271,0.309,0.109,131,5.04,3.00,0.03,0.42,0.01,0.38,0.06,0.59,4.95,2.79,0.00,0.10,0.000,0.015,320,0.180,0.992,0.000,0.000,0.008,1007927,977435,22,0.177,0.233,0.023,628410,0.135,1.615,0.048,343.46,347566,704,0.000,0.000,0.000,8209014,1.01,21.93,0.000,0.000,0.000,3,4,8,43,9094,0.139,309.81,0.0101,0.012,102,0.891,0.000,0.852,0.857,1.88,0.315,0.305,0.00,0.000,1.01,1.01,1.01
