step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,1265,1.674,0.292,4.42,33531,22368,2333,0,9068,2,926939.7,0.0,0.033,0.302,0.435,0.230,1434,4.98,2.84,0.00,0.08,0.01,0.16,0.00,0.00,4.97,2.82,0.00,0.00,0.000,0.012,59,0.173,0.991,0.000,0.000,0.009,249526,249366,1,1.000,0.000,0.000,23556,0.164,1.381,0.034,91.70,41959,0,0.000,0.000,0.000,3729793,1.00,21.13,0.001,0.000,0.000,3,4,8,64,1712,0.104,71.62,0.0147,0.000,14,0.941,0.000,0.868,0.866,1.35,0.209,0.143,0.00,0.000,1.00,1.00,1.00
900000,1330,1.691,0.250,4.52,31440,20058,2523,0,8794,0,925071.1,0.0,0.030,0.321,0.457,0.193,1397,5.32,3.33,0.01,0.15,0.01,0.30,0.01,0.33,5.29,3.22,0.00,0.00,0.001,0.028,80,0.164,0.992,0.000,0.000,0.008,274044,273999,1,1.000,0.000,0.001,19841,0.188,1.263,0.029,91.23,45897,0,0.000,0.000,0.000,3700627,1.00,20.68,0.002,0.000,0.000,3,5,8,64,1809,0.110,72.09,0.0131,0.007,22,0.951,0.000,0.882,0.885,1.36,0.223,0.135,0.00,0.000,1.01,1.00,1.00
910000,1234,1.679,0.282,4.82,31117,20416,2146,4,8647,26,911096.0,9.7,0.023,0.386,0.387,0.205,1429,5.33,2.72,0.01,0.26,0.00,0.00,0.01,0.24,5.31,2.69,0.00,0.00,0.000,0.000,71,0.169,0.994,0.000,0.000,0.006,277811,277683,1,1.000,0.000,0.002,21064,0.176,1.383,0.033,89.48,47411,737,0.373,0.000,0.000,4364040,1.00,20.64,0.000,0.000,0.000,3,5,7,46,1635,0.100,73.84,0.0139,0.000,20,0.958,0.000,0.868,0.888,1.32,0.165,0.159,0.00,0.000,1.00,1.00,1.00
920000,1174,1.703,0.289,4.65,31548,20044,2305,0,9259,4,900082.4,0.1,0.023,0.383,0.359,0.235,1414,5.05,3.09,0.02,0.76,0.03,0.88,0.00,0.00,4.99,2.67,0.00,0.00,0.001,0.018,53,0.170,0.993,0.000,0.000,0.007,279548,279496,1,1.000,0.000,0.000,20740,0.167,1.395,0.034,88.19,46950,0,0.036,0.000,0.000,4015036,1.00,21.04,0.001,0.000,0.000,3,5,7,64,1536,0.094,75.13,0.0153,0.000,14,0.961,0.000,0.879,0.887,1.31,0.181,0.124,0.00,0.001,1.01,1.01,1.00
930000,1229,1.700,0.236,4.76,32440,20269,2375,0,9741,3,944910.2,0.1,0.023,0.309,0.389,0.279,1384,5.22,2.82,0.01,0.19,0.00,0.09,0.00,0.03,5.21,2.77,0.00,0.00,0.000,0.004,63,0.148,0.993,0.000,0.000,0.007,295705,295645,1,1.000,0.000,0.001,13705,0.176,1.234,0.027,92.41,49117,0,0.039,0.000,0.000,3353999,1.00,20.87,0.001,0.000,0.000,3,5,8,64,1574,0.096,70.91,0.0148,0.000,27,0.952,0.000,0.892,0.890,1.28,0.189,0.091,0.00,0.000,1.00,1.00,1.00
940000,1380,1.648,0.271,4.83,31256,19864,2376,0,8865,0,910608.8,0.0,0.021,0.314,0.404,0.261,1369,5.03,3.64,0.02,0.38,0.01,0.23,0.00,0.04,5.00,3.50,0.00,0.00,0.001,0.029,71,0.187,0.991,0.000,0.000,0.009,256258,256107,1,1.000,0.000,0.001,18448,0.141,1.331,0.031,89.88,46160,0,0.000,0.000,0.000,3552850,1.00,21.27,0.001,0.000,0.000,3,4,7,64,1891,0.115,73.44,0.0132,0.000,33,0.950,0.000,0.881,0.878,1.37,0.213,0.154,0.00,0.000,1.00,1.00,1.01
950000,1422,1.681,0.251,5.16,31989,20659,2625,0,8663,0,934952.0,0.0,0.018,0.292,0.429,0.261,1310,4.88,2.32,0.02,0.36,0.00,0.05,0.01,0.18,4.85,2.28,0.00,0.00,0.000,0.003,76,0.203,0.992,0.000,0.000,0.008,259945,259917,1,0.833,0.167,0.001,28257,0.118,1.257,0.028,92.55,45297,0,0.000,0.000,0.000,3381065,1.01,21.29,0.000,0.000,0.000,3,5,6,31,1966,0.120,70.76,0.0135,0.000,23,0.946,0.000,0.884,0.877,1.38,0.238,0.144,0.00,0.000,1.01,1.01,1.01
960000,1436,1.632,0.289,4.42,35556,25006,1967,3,8566,23,931022.9,0.8,0.025,0.326,0.469,0.180,1320,5.43,3.24,0.04,1.40,0.03,1.11,0.01,0.43,5.35,2.36,0.00,0.00,0.000,0.017,69,0.283,0.990,0.000,0.000,0.010,239246,239197,1,1.000,0.000,0.001,18749,0.150,1.360,0.033,92.68,38752,271,0.034,0.333,0.000,4120850,1.01,20.30,0.001,0.000,0.000,3,6,8,64,2214,0.135,70.63,0.0121,0.000,39,0.933,0.000,0.827,0.852,1.54,0.218,0.322,0.00,0.000,1.00,1.02,1.01
970000,1462,1.651,0.240,4.52,37597,26562,1939,3,9067,96,935634.7,6.6,0.033,0.383,0.463,0.121,1325,5.61,2.86,0.02,0.40,0.01,0.29,0.01,0.19,5.57,2.79,0.00,0.00,0.001,0.014,75,0.274,0.994,0.000,0.000,0.006,234200,234142,1,1.000,0.000,0.001,23506,0.142,1.225,0.027,93.07,37568,241,0.069,0.333,0.000,4910050,1.01,20.10,0.000,0.000,0.000,3,6,7,63,2199,0.134,70.24,0.0115,0.000,10,0.935,0.000,0.792,0.840,1.50,0.172,0.330,0.00,0.000,1.01,1.01,1.01
980000,1486,1.615,0.311,4.50,37103,25806,1999,0,9274,13,939810.0,1.5,0.033,0.396,0.458,0.113,1357,4.98,3.12,0.03,0.37,0.01,0.34,0.00,0.16,4.93,3.06,0.00,0.00,0.001,0.030,54,0.236,0.991,0.000,0.000,0.009,231093,231039,2,0.911,0.061,0.001,20995,0.261,1.408,0.035,93.02,37570,0,0.117,0.000,0.000,5023391,1.01,20.94,0.001,0.000,0.000,3,4,7,64,2207,0.135,70.30,0.0128,0.000,21,0.940,0.000,0.796,0.840,1.49,0.204,0.279,0.00,0.000,1.00,1.01,1.03
990000,1458,1.611,0.350,4.38,35613,24223,2191,0,9227,12,932670.2,0.2,0.025,0.375,0.462,0.138,1410,5.26,4.28,0.03,0.33,0.02,0.45,0.05,1.34,5.16,3.82,0.00,0.04,0.002,0.036,76,0.248,0.991,0.000,0.000,0.009,229353,229192,1,1.000,0.000,0.003,24135,0.191,1.484,0.041,91.76,35701,0,0.014,0.000,0.000,4710906,1.01,20.65,0.001,0.000,0.001,3,4,6,64,2254,0.138,71.56,0.0124,0.005,18,0.940,0.000,0.815,0.845,1.55,0.214,0.326,0.00,0.001,1.01,1.01,1.02
1000000,1495,1.627,0.268,4.16,35995,24927,2211,0,8820,4,951041.9,0.0,0.024,0.364,0.472,0.140,1351,4.78,2.25,0.03,0.51,0.01,0.31,0.00,0.00,4.74,2.05,0.00,0.00,0.001,0.027,60,0.233,0.997,0.000,0.000,0.003,238620,238411,1,1.000,0.000,0.000,24436,0.185,1.286,0.030,93.43,35981,0,0.012,0.000,0.000,4812502,1.01,21.02,0.000,0.000,0.000,3,4,6,45,2157,0.132,69.88,0.0134,0.021,7,0.937,0.000,0.815,0.849,1.44,0.173,0.269,0.00,0.000,1.01,1.01,1.01
