step,lat,wood_class,cells,grown,grass,wood,temp,bodies
24000,-30,1,3141,1900.4721,1117.15,1459.80,23.26,425
24000,-30,2,603,278.8403,90.40,856.85,21.17,98
24000,-20,0,1891,993.2500,981.69,38.01,46.22,204
24000,-20,1,2427,1912.5532,2608.07,1014.82,26.62,132
24000,-20,2,3901,1001.8553,555.60,11181.73,24.59,374
24000,-10,0,1863,808.9730,904.56,22.64,44.90,176
24000,-10,1,2012,1698.4813,2959.26,871.17,30.54,37
24000,-10,2,4349,812.3638,733.52,16089.69,24.04,331
24000,0,0,1886,608.1302,547.70,30.00,52.95,139
24000,0,1,1680,1146.2579,1469.29,816.36,34.49,11
24000,0,2,4801,849.3754,631.90,15694.52,25.65,280
24000,10,0,3136,489.9904,396.91,51.13,59.14,72
24000,10,1,2592,776.4617,613.10,1296.05,36.57,75
24000,10,2,3717,668.3046,345.85,10023.41,7.55,275
24000,20,0,4211,414.6312,272.74,65.82,42.50,121
24000,20,1,3084,589.1749,312.84,1434.98,20.79,214
24000,20,2,1150,194.5717,98.62,2054.56,1.47,102
24000,30,0,6968,555.1288,304.76,78.59,19.61,154
24000,30,1,2097,380.6155,179.82,936.27,30.86,108
24000,30,2,209,47.9742,35.73,230.03,50.24,13
24000,40,0,6798,372.2295,233.35,55.70,9.10,107
24000,40,1,1163,310.7299,86.81,467.31,36.91,136
24000,40,2,209,101.5071,64.41,245.53,47.87,28
24000,50,0,5177,44.4034,43.25,13.41,-1.63,17
24000,50,1,528,73.5736,49.09,120.67,33.30,37
24000,50,2,11,1.3320,0.00,13.53,28.50,4
24000,60,0,3853,8.8005,12.39,0.42,-8.48,0
24000,60,1,2,0.0000,0.00,0.27,-5.58,0
24000,70,0,4656,0.1574,2.95,0.05,-11.58,0
24000,80,0,3564,0.0000,0.70,0.02,-18.69,0
25000,-60,0,5475,227.7278,256.96,84.58,-4.20,10
25000,-60,1,2257,216.0515,275.10,560.54,-9.10,2
25000,-60,2,2,0.0001,0.00,2.51,3.90,0
25000,-50,0,7267,563.8034,495.42,84.42,3.85,55
25000,-50,1,1427,186.3562,152.71,449.92,14.00,32
25000,-50,2,4,0.0000,0.00,6.82,8.23,0
25000,-40,0,6415,537.3788,360.79,54.19,16.75,135
25000,-40,1,1664,196.9427,103.01,594.05,27.31,63
25000,-40,2,2,0.0000,0.00,2.39,-4.43,0
25000,-30,0,4437,676.8350,269.47,79.39,26.26,134
25000,-30,1,3137,806.5623,266.97,1462.93,36.53,313
25000,-30,2,603,127.2710,56.59,860.53,43.36,65
25000,-20,0,1888,383.3339,208.64,37.60,28.00,24
25000,-20,1,2442,1221.4713,641.07,1030.53,38.80,174
25000,-20,2,3889,849.9429,689.13,11224.87,47.26,299
25000,-10,0,1865,481.8743,483.46,22.69,41.33,9
25000,-10,1,2015,1517.3974,1478.00,875.95,39.38,14
25000,-10,2,4344,718.9629,727.38,16112.71,53.72,298
25000,0,0,1891,397.2618,467.60,30.20,40.01,4
25000,0,1,1673,1116.1482,1362.09,811.75,36.42,0
25000,0,2,4803,861.7647,757.48,15704.74,55.62,261
25000,10,0,3141,645.9740,700.50,51.28,34.72,5
25000,10,1,2584,992.6289,971.08,1293.00,32.89,19
25000,10,2,3720,681.6471,443.61,10064.24,64.43,323
25000,20,0,4210,470.4795,457.69,65.62,40.20,47
25000,20,1,3080,782.8104,614.40,1434.76,48.19,137
25000,20,2,1155,211.1368,82.66,2076.85,62.30,142
25000,30,0,6964,671.0884,517.08,78.33,45.39,101
25000,30,1,2088,498.8457,277.42,930.36,38.38,127
25000,30,2,222,75.6330,15.69,245.86,29.13,43
25000,40,0,6795,645.2476,431.08,55.84,42.87,217
25000,40,1,1152,281.8420,168.37,461.69,27.29,107
25000,40,2,223,88.9457,15.88,263.67,24.59,51
25000,50,0,5175,184.4341,165.06,13.44,39.84,19
25000,50,1,530,180.6717,105.94,123.80,22.49,81
25000,50,2,11,0.1456,0.03,13.78,20.17,0
25000,60,0,3853,66.8448,63.04,0.42,30.12,0
25000,60,1,2,0.0000,0.00,0.27,41.35,0
25000,70,0,4656,11.5203,11.88,0.05,16.93,0
25000,80,0,3564,0.1819,0.60,0.02,11.47,0
26000,-60,0,5530,30.9252,174.76,86.05,-18.45,10
26000,-60,1,2202,12.9743,164.01,528.69,-18.72,2
26000,-60,2,2,0.0001,0.00,2.41,-14.06,0
26000,-50,0,7282,377.9925,461.21,83.35,-8.69,97
26000,-50,1,1412,139.6236,176.72,437.10,-17.62,3
26000,-50,2,4,0.0000,0.00,6.64,-11.11,0
26000,-40,0,6419,483.1021,453.06,53.91,0.25,108
26000,-40,1,1660,215.3914,163.62,589.88,-9.04,29
26000,-40,2,2,0.0000,0.00,2.36,34.07,0
26000,-30,0,4440,565.6483,442.70,79.20,8.82,131
26000,-30,1,3131,492.7795,255.09,1462.06,2.46,168
26000,-30,2,606,91.5684,37.42,868.27,-0.62,37
26000,-20,0,1885,530.4124,451.33,37.31,9.47,105
26000,-20,1,2442,922.5147,532.27,1033.91,20.67,263
26000,-20,2,3892,754.3575,195.96,11261.79,6.84,376
26000,-10,0,1864,704.2475,766.30,22.54,5.88,97
26000,-10,1,2012,1692.5045,1757.16,875.91,35.17,164
26000,-10,2,4348,786.5543,534.80,16125.81,11.77,399
26000,0,0,1891,524.2402,655.63,29.91,11.78,6
26000,0,1,1678,1294.4763,1524.64,815.53,42.92,20
26000,0,2,4798,1188.9186,1071.25,15675.74,16.77,419
26000,10,0,3151,811.5301,960.59,51.70,17.71,7
26000,10,1,2599,1320.6178,1227.03,1309.40,42.32,21
26000,10,2,3695,766.2523,565.41,10018.25,19.39,186
26000,20,0,4224,571.8647,566.17,66.47,16.01,26
26000,20,1,3072,943.7504,797.87,1428.30,28.61,17
26000,20,2,1149,146.7498,109.69,2068.58,29.71,16
26000,30,0,6968,723.3933,625.27,78.13,22.51,61
26000,30,1,2081,486.0006,427.27,922.62,27.00,25
26000,30,2,225,38.6402,30.70,250.10,10.00,2
26000,40,0,6793,528.9432,375.98,55.60,19.98,65
26000,40,1,1150,267.1021,126.64,463.80,23.59,59
26000,40,2,227,29.7959,15.79,271.36,14.39,6
26000,50,0,5169,273.9830,219.15,13.05,12.52,21
26000,50,1,536,111.3192,28.84,128.19,15.64,14
26000,50,2,11,0.2671,0.00,14.24,30.03,4
26000,60,0,3853,141.4163,150.53,0.42,10.74,1
26000,60,1,2,0.0096,0.01,0.28,2.92,0
26000,70,0,4656,77.4019,70.72,0.05,17.75,0
26000,80,0,3564,17.0330,15.31,0.02,25.64,0
27000,-60,0,5604,0.3639,107.74,89.07,-12.11,5
27000,-60,1,2128,0.0269,94.46,495.70,-12.06,0
27000,-60,2,2,0.0000,0.00,2.30,8.87,0
27000,-50,0,7313,170.5700,319.24,83.11,0.59,31
27000,-50,1,1381,94.8052,168.02,418.34,8.80,7
27000,-50,2,4,0.0000,0.00,6.41,16.85,0
27000,-40,0,6429,473.0850,412.93,54.01,14.37,92
27000,-40,1,1650,298.7292,273.72,582.30,20.26,38
27000,-40,2,2,0.0000,0.00,2.34,1.58,1
27000,-30,0,4445,605.2661,276.38,79.22,25.21,241
27000,-30,1,3114,529.0926,254.77,1453.62,27.06,250
27000,-30,2,618,101.9961,43.85,887.83,34.42,65
27000,-20,0,1885,425.5326,118.83,37.28,48.60,179
27000,-20,1,2428,696.0196,193.36,1027.24,28.97,308
27000,-20,2,3906,407.9368,194.30,11318.19,33.74,340
27000,-10,0,1864,628.1090,209.82,22.53,64.93,142
27000,-10,1,2003,1242.4096,468.24,871.28,36.34,177
27000,-10,2,4357,511.7008,197.32,16176.78,39.06,403
27000,0,0,1891,657.5746,664.45,29.65,72.30,11
27000,0,1,1680,1255.7313,1125.50,816.19,42.37,4
27000,0,2,4796,1139.5554,651.62,15682.47,44.71,270
27000,10,0,3159,819.4725,1109.38,51.64,73.29,11
27000,10,1,2619,1395.0151,1652.36,1323.59,47.30,12
27000,10,2,3667,878.1738,730.06,9965.85,36.51,218
27000,20,0,4237,670.6862,853.73,66.94,68.89,5
27000,20,1,3081,1210.7797,1389.80,1431.92,46.77,26
27000,20,2,1127,289.1740,234.09,2034.53,20.60,58
27000,30,0,6984,923.8453,1087.53,78.51,51.27,15
27000,30,1,2068,764.2608,860.15,915.46,53.34,16
27000,30,2,222,95.3358,96.48,247.56,80.84,0
27000,40,0,6800,718.5272,701.87,55.76,46.78,75
27000,40,1,1143,433.8452,365.32,467.02,62.16,34
27000,40,2,227,88.2917,82.40,274.53,75.32,3
27000,50,0,5168,277.7546,284.96,13.06,43.09,18
27000,50,1,537,282.4786,242.70,132.19,69.07,10
27000,50,2,11,0.2329,0.00,14.78,41.90,1
27000,60,0,3853,133.5715,181.61,0.43,38.49,3
27000,60,1,2,1.4721,1.26,0.30,45.82,0
27000,70,0,4656,90.0391,112.02,0.05,39.10,0
27000,80,0,3564,39.8410,39.98,0.02,38.32,0
28000,-60,0,5668,2.6721,66.09,91.00,-16.75,4
28000,-60,1,2064,0.5362,54.29,465.38,-20.06,1
28000,-60,2,2,0.0000,0.00,2.20,-8.47,0
28000,-50,0,7333,211.9351,307.78,82.10,-10.55,35
28000,-50,1,1361,110.7138,114.49,402.96,-5.65,26
28000,-50,2,4,0.0000,0.00,6.21,-4.95,1
28000,-40,0,6432,466.4116,423.02,53.53,-0.46,95
28000,-40,1,1647,305.3998,131.26,576.50,4.36,86
28000,-40,2,2,0.0000,0.00,2.32,-0.60,0
28000,-30,0,4441,470.2633,358.31,78.51,9.68,116
28000,-30,1,3113,520.9878,278.07,1457.00,14.15,229
28000,-30,2,623,116.1841,71.95,902.85,18.38,41
28000,-20,0,1885,160.3957,113.19,37.17,11.30,31
28000,-20,1,2403,325.3316,170.48,1010.02,19.81,128
28000,-20,2,3931,450.4389,241.06,11394.33,25.17,306
28000,-10,0,1864,206.5043,156.80,22.42,19.39,11
28000,-10,1,1996,578.6664,365.78,866.78,24.87,66
28000,-10,2,4364,374.5288,208.05,16228.28,32.74,369
28000,0,0,1894,557.0826,665.87,29.24,20.97,3
28000,0,1,1685,1079.3566,1124.18,817.99,31.69,2
28000,0,2,4788,808.0937,528.44,15679.68,36.93,327
28000,10,0,3169,776.7545,1208.16,51.75,20.79,7
28000,10,1,2650,1432.6998,1800.41,1346.46,36.72,13
28000,10,2,3626,1004.2924,903.76,9900.01,49.83,283
28000,20,0,4245,785.9410,1088.19,66.72,24.35,7
28000,20,1,3091,1516.2790,1861.87,1432.38,46.36,37
28000,20,2,1109,414.7501,243.63,2005.52,59.95,82
28000,30,0,6999,1324.5541,1629.82,78.31,37.22,26
28000,30,1,2053,1046.3525,1312.84,905.53,37.98,7
28000,30,2,222,171.1797,195.96,247.55,11.21,0
28000,40,0,6800,961.8770,1093.32,55.30,37.32,81
28000,40,1,1139,701.3076,598.85,466.54,22.53,86
28000,40,2,231,179.5571,189.09,281.10,9.76,1
28000,50,0,5162,362.7701,417.48,12.53,32.73,35
28000,50,1,543,324.9599,72.93,136.23,11.96,68
28000,50,2,11,0.6860,0.21,15.29,25.82,2
28000,60,0,3853,121.7632,205.78,0.43,25.51,0
28000,60,1,2,3.3919,3.42,0.31,24.55,0
28000,70,0,4656,45.2235,102.68,0.05,18.83,0
28000,80,0,3564,14.9175,35.37,0.02,20.05,0
29000,-60,0,5710,63.6782,92.20,91.69,1.51,9
29000,-60,1,2022,35.3466,60.49,442.47,-3.18,2
29000,-60,2,2,0.0000,0.00,2.14,-0.26,0
29000,-50,0,7342,506.0987,421.52,81.37,14.43,127
29000,-50,1,1352,181.3234,140.83,396.20,-9.06,48
29000,-50,2,4,0.0000,0.00,6.10,5.60,1
29000,-40,0,6433,603.6165,347.68,53.29,23.29,242
29000,-40,1,1646,256.3184,146.27,575.61,-1.71,82
29000,-40,2,2,0.0000,0.00,2.33,35.23,0
29000,-30,0,4427,567.8717,231.96,77.23,25.80,273
29000,-30,1,3107,609.5628,263.81,1453.92,13.72,246
29000,-30,2,643,172.9710,54.00,936.81,9.39,102
29000,-20,0,1885,252.7971,166.30,37.05,31.83,49
29000,-20,1,2375,437.5512,258.11,990.30,24.30,114
29000,-20,2,3959,561.8664,269.34,11475.16,16.35,445
29000,-10,0,1866,341.4893,343.40,22.45,27.28,3
29000,-10,1,1988,710.3373,664.42,860.61,31.71,7
29000,-10,2,4370,442.0859,292.39,16239.33,17.57,342
29000,0,0,1901,662.0761,917.58,29.57,37.06,2
29000,0,1,1689,1088.0658,1462.77,823.24,36.14,3
29000,0,2,4777,786.7452,627.53,15629.31,20.37,314
29000,10,0,3174,861.6371,1389.60,51.36,46.87,4
29000,10,1,2686,1531.7210,2235.04,1370.44,36.10,3
29000,10,2,3585,961.6912,992.74,9814.46,5.75,228
29000,20,0,4265,941.0790,1224.24,67.36,33.59,19
29000,20,1,3080,1799.5188,2275.70,1428.49,19.46,79
29000,20,2,1100,354.3234,273.65,1985.28,7.13,79
29000,30,0,7007,1752.5342,1644.98,77.75,18.44,261
29000,30,1,2043,1406.2045,1075.96,902.30,28.78,194
29000,30,2,224,192.0340,40.37,251.88,40.84,94
29000,40,0,6804,1179.3344,955.09,55.29,9.68,387
29000,40,1,1122,590.5391,121.15,460.73,34.92,266
29000,40,2,244,179.0170,14.18,299.04,41.91,126
29000,50,0,5157,400.7574,489.44,12.11,-0.09,73
29000,50,1,548,150.0046,71.39,140.49,30.88,35
29000,50,2,11,0.0733,0.00,15.69,32.24,1
29000,60,0,3853,120.2031,217.58,0.42,-4.41,1
29000,60,1,2,1.6930,3.34,0.31,-5.80,0
29000,70,0,4656,28.3253,83.95,0.05,-4.37,0
29000,80,0,3564,2.3476,23.05,0.02,-6.60,0
30000,-60,0,5717,407.2302,304.82,91.73,20.87,93
30000,-60,1,2015,318.4605,192.01,440.36,18.70,114
30000,-60,2,2,0.0048,0.00,2.14,28.27,0
30000,-50,0,7336,870.4422,596.92,80.59,27.50,286
30000,-50,1,1358,319.3833,128.17,400.32,46.50,133
30000,-50,2,4,0.0000,0.00,6.10,31.02,1
30000,-40,0,6429,650.8584,389.18,52.96,37.79,307
30000,-40,1,1649,361.0145,155.72,580.78,55.84,173
30000,-40,2,3,0.0046,0.00,3.38,3.74,0
30000,-30,0,4417,495.2472,331.85,76.50,43.69,125
30000,-30,1,3101,618.7645,272.90,1459.76,56.01,220
30000,-30,2,659,142.8326,71.68,970.07,62.60,59
30000,-20,0,1886,289.8163,233.19,36.86,46.35,10
30000,-20,1,2348,547.5675,335.19,970.43,52.73,61
30000,-20,2,3985,504.2370,194.99,11557.84,59.39,318
30000,-10,0,1875,517.9327,513.21,23.05,57.40,3
30000,-10,1,1974,1008.8647,969.44,851.08,49.03,3
30000,-10,2,4375,462.2985,287.21,16239.57,59.93,309
30000,0,0,1903,775.7955,1064.97,29.43,50.55,4
30000,0,1,1699,1261.2020,1724.04,829.57,40.80,0
30000,0,2,4765,891.2919,886.73,15600.99,56.63,314
30000,10,0,3184,1084.8904,1656.81,51.72,38.06,14
30000,10,1,2700,1906.3992,2490.20,1384.16,32.35,53
30000,10,2,3561,964.7924,831.26,9789.68,56.92,316
30000,20,0,4269,1076.5776,1230.29,67.25,37.16,190
30000,20,1,3076,2002.8548,1436.34,1429.93,37.11,508
30000,20,2,1100,320.2301,147.94,1984.83,43.62,153
30000,30,0,7010,1425.0528,853.21,77.59,31.29,513
30000,30,1,2029,933.2994,292.50,897.62,24.98,424
30000,30,2,235,40.3068,12.64,266.01,22.99,17
30000,40,0,6800,585.6263,209.93,54.81,22.86,338
30000,40,1,1120,224.4959,113.64,461.15,13.89,100
30000,40,2,250,35.2289,24.61,309.09,16.36,8
30000,50,0,5155,129.1019,59.40,11.89,14.46,33
30000,50,1,550,115.8933,43.80,142.25,8.75,36
30000,50,2,11,0.0239,0.01,15.80,6.41,0
30000,60,0,3853,35.3035,60.74,0.41,0.59,0
30000,60,1,2,0.5440,0.40,0.30,21.14,0
30000,70,0,4656,5.7990,53.93,0.04,-14.34,0
30000,80,0,3564,0.0029,13.97,0.02,-25.82,0
31000,-60,0,5690,848.7231,354.14,90.31,12.03,352
31000,-60,1,2042,558.5099,158.98,453.70,11.71,232
31000,-60,2,2,0.0256,0.00,2.18,-0.78,1
31000,-50,0,7328,816.7734,448.68,80.17,17.09,247
31000,-50,1,1366,261.3715,89.85,407.30,7.17,132
31000,-50,2,4,0.0000,0.00,6.16,0.38,1
31000,-40,0,6429,567.1330,429.04,52.81,20.47,57
31000,-40,1,1648,287.7298,183.85,581.95,13.59,61
31000,-40,2,4,0.2770,0.23,4.46,48.30,0
31000,-30,0,4413,635.7874,576.04,75.87,26.04,18
31000,-30,1,3098,669.7682,518.57,1456.93,19.56,34
31000,-30,2,666,169.0969,111.35,980.28,16.89,12
31000,-20,0,1887,353.8595,409.27,36.56,19.50,0
31000,-20,1,2350,772.7403,802.28,971.83,32.32,9
31000,-20,2,3982,478.6885,311.79,11525.44,20.45,198
31000,-10,0,1879,598.2290,752.96,23.08,11.60,5
31000,-10,1,1971,1282.9679,1593.60,847.72,38.16,1
31000,-10,2,4374,514.2554,482.68,16174.44,20.00,281
31000,0,0,1912,898.1610,1328.74,29.73,9.63,3
31000,0,1,1703,1448.7030,1979.65,837.79,38.75,15
31000,0,2,4752,1115.7069,1229.39,15569.54,16.96,273
31000,10,0,3181,1191.3867,1152.34,51.12,5.64,108
31000,10,1,2689,1898.7407,1959.91,1371.86,31.31,187
31000,10,2,3575,879.4127,611.05,9811.14,16.27,349
31000,20,0,4273,660.6057,274.32,67.33,-0.80,190
31000,20,1,3059,1029.7516,556.17,1422.98,16.52,387
31000,20,2,1113,239.7049,158.41,1999.82,18.10,89
31000,30,0,7012,596.7034,313.31,77.27,1.06,202
31000,30,1,2024,369.8906,214.17,898.07,4.87,90
31000,30,2,238,46.8336,34.85,269.14,-15.98,11
31000,40,0,6802,224.5500,201.72,54.39,-6.08,80
31000,40,1,1120,193.2962,135.59,460.93,-8.30,27
31000,40,2,248,48.8109,14.15,305.99,-17.19,7
31000,50,0,5159,36.2477,50.79,12.03,-16.92,16
31000,50,1,546,42.8407,31.85,139.11,-18.03,5
31000,50,2,11,0.3031,0.25,15.59,-3.70,0
31000,60,0,3853,2.7706,38.15,0.39,-25.54,1
31000,60,1,2,0.0895,0.31,0.29,-12.87,0
31000,70,0,4656,0.0000,32.67,0.04,-30.18,0
31000,80,0,3564,0.0000,8.46,0.01,-30.76,0
32000,-60,0,5663,789.5558,452.09,89.50,50.39,128
32000,-60,1,2069,547.0726,206.98,473.95,50.73,192
32000,-60,2,2,0.0000,0.00,2.27,60.56,0
32000,-50,0,7326,841.8941,787.06,80.08,56.67,52
32000,-50,1,1368,276.6050,180.52,413.77,54.10,24
32000,-50,2,4,0.0000,0.00,6.34,64.57,0
32000,-40,0,6436,723.3745,787.37,52.85,58.55,24
32000,-40,1,1643,408.5175,419.57,580.73,52.30,5
32000,-40,2,2,0.0000,0.00,2.47,33.95,0
32000,-30,0,4422,996.4714,1102.48,75.94,54.42,10
32000,-30,1,3096,970.1497,970.73,1451.52,49.80,7
32000,-30,2,659,184.0890,162.11,965.48,50.76,3
32000,-20,0,1890,533.8919,672.65,36.43,67.72,3
32000,-20,1,2347,1191.5637,1397.63,963.89,40.27,4
32000,-20,2,3982,663.7693,476.98,11474.79,43.41,180
32000,-10,0,1885,786.2896,1061.41,23.46,65.83,13
32000,-10,1,1970,1548.7051,1994.78,849.22,36.17,44
32000,-10,2,4369,644.0533,578.35,16140.33,36.30,291
32000,0,0,1914,1083.5016,1487.02,29.88,62.10,38
32000,0,1,1696,1493.6941,1139.31,834.72,33.38,211
32000,0,2,4757,1232.7556,620.10,15602.23,30.59,428
32000,10,0,3179,936.9959,523.21,50.85,53.35,282
32000,10,1,2670,1318.8018,391.68,1359.33,29.36,522
32000,10,2,3596,698.9084,285.87,9842.65,9.35,394
32000,20,0,4277,354.9176,273.36,67.36,32.78,101
32000,20,1,3057,633.0178,372.77,1427.78,14.07,186
32000,20,2,1111,185.5855,92.19,1994.31,-8.37,89
32000,30,0,7019,417.0812,419.92,76.86,6.40,57
32000,30,1,2026,434.1067,333.46,903.28,14.41,87
32000,30,2,229,63.5308,36.75,257.56,27.03,22
32000,40,0,6812,153.3427,209.43,53.91,-6.29,41
32000,40,1,1119,131.5624,125.96,458.28,8.98,7
32000,40,2,239,29.9210,29.03,291.41,18.24,4
32000,50,0,5170,6.0574,30.53,12.58,-18.69,4
32000,50,1,535,7.4721,18.74,131.94,0.75,0
32000,50,2,11,0.2267,0.00,15.06,1.68,0
32000,60,0,3853,0.0003,22.33,0.37,-28.85,0
32000,60,1,2,0.0000,0.18,0.28,-13.53,0
32000,70,0,4656,0.0000,19.79,0.04,-31.64,0
32000,80,0,3564,0.0000,5.13,0.01,-30.78,0
33000,-60,0,5629,1070.4837,846.43,87.40,31.25,79
33000,-60,1,2103,717.4742,327.81,494.18,24.65,130
33000,-60,2,2,0.0000,0.00,2.36,26.06,0
33000,-50,0,7327,1219.0832,1340.80,79.71,29.36,41
33000,-50,1,1367,517.4278,303.16,416.79,44.62,61
33000,-50,2,4,0.0010,0.00,6.52,25.57,1
33000,-40,0,6440,934.9973,1190.59,52.27,34.69,4
33000,-40,1,1639,645.5554,676.83,573.89,47.53,2
33000,-40,2,2,0.0000,0.00,2.48,11.34,0
33000,-30,0,4443,1075.2869,1313.81,76.71,38.30,1
33000,-30,1,3094,1175.1737,1391.64,1447.33,46.77,6
33000,-30,2,640,160.6758,157.34,930.25,50.23,4
33000,-20,0,1897,636.9499,905.41,36.63,27.77,0
33000,-20,1,2358,1406.9953,1906.43,970.29,40.97,1
33000,-20,2,3964,795.3234,602.43,11401.19,49.60,157
33000,-10,0,1885,852.2928,1245.98,23.23,30.08,18
33000,-10,1,1976,1609.6650,2243.84,851.67,31.19,18
33000,-10,2,4363,712.9784,693.40,16159.55,46.68,280
33000,0,0,1915,851.9745,748.61,29.95,21.42,29
33000,0,1,1684,1077.0951,1013.76,828.06,24.07,49
33000,0,2,4768,903.1903,798.59,15682.03,38.59,392
33000,10,0,3174,462.3535,279.76,50.33,11.85,96
33000,10,1,2639,589.0904,281.32,1333.77,17.68,315
33000,10,2,3632,584.2864,257.87,9911.13,38.20,377
33000,20,0,4284,421.2964,260.73,67.56,7.16,240
33000,20,1,3047,662.6680,317.34,1424.64,19.46,323
33000,20,2,1114,177.3243,100.28,1996.81,33.81,83
33000,30,0,7033,469.6209,403.23,76.88,5.32,127
33000,30,1,2023,422.1438,354.68,903.26,6.64,108
33000,30,2,218,36.1130,38.25,241.53,-9.15,5
33000,40,0,6830,104.1553,179.76,53.75,-4.73,42
33000,40,1,1114,78.8389,125.16,452.94,-8.71,23
33000,40,2,226,25.3123,31.11,269.55,-12.58,0
33000,50,0,5178,0.1136,16.77,12.75,-16.70,6
33000,50,1,527,0.0679,9.01,124.77,-17.55,2
33000,50,2,11,0.0024,0.00,14.39,-5.54,0
33000,60,0,3853,0.0000,13.41,0.36,-28.44,0
33000,60,1,2,0.0000,0.11,0.26,-13.28,0
33000,70,0,4656,0.0000,11.99,0.04,-31.77,0
33000,80,0,3564,0.0000,3.10,0.01,-30.80,0
34000,-60,0,5592,1829.9926,1407.47,85.20,28.09,326
34000,-60,1,2140,906.4632,282.09,516.43,26.39,320
34000,-60,2,2,0.0000,0.00,2.45,11.57,3
34000,-50,0,7338,1720.2460,1857.30,80.53,37.22,149
34000,-50,1,1356,648.4081,489.26,419.23,4.62,143
34000,-50,2,4,0.0000,0.00,6.69,14.29,2
34000,-40,0,6458,1246.7580,1682.16,52.25,38.73,13
34000,-40,1,1621,888.2775,1075.42,565.05,9.60,25
34000,-40,2,2,0.0000,0.00,2.49,73.99,0
34000,-30,0,4464,1198.8725,1689.14,77.33,36.45,18
34000,-30,1,3093,1404.4981,1901.17,1443.32,21.68,15
34000,-30,2,620,176.6444,219.66,893.63,13.89,5
34000,-20,0,1906,712.0946,1110.09,37.00,31.48,6
34000,-20,1,2368,1491.7892,2267.75,976.20,33.77,7
34000,-20,2,3945,967.2933,945.89,11313.92,19.18,71
34000,-10,0,1888,865.3346,1334.17,23.27,16.37,35
34000,-10,1,1978,1659.1677,2305.18,854.17,38.91,142
34000,-10,2,4358,819.2841,825.35,16163.03,16.01,295
34000,0,0,1912,610.2244,723.87,29.53,18.46,23
34000,0,1,1670,1043.3136,675.02,816.33,35.59,206
34000,0,2,4785,1056.4246,637.51,15745.76,13.54,622
34000,10,0,3176,429.8818,253.13,50.60,19.92,188
34000,10,1,2603,628.8214,314.97,1311.42,24.53,246
34000,10,2,3666,476.6006,208.38,9965.48,1.85,365
34000,20,0,4287,346.0991,253.83,67.45,6.25,133
34000,20,1,3034,558.6764,361.61,1416.13,4.01,172
34000,20,2,1124,227.5929,143.54,2007.63,1.84,105
34000,30,0,7049,458.4242,404.80,77.31,-3.92,113
34000,30,1,2022,313.7164,200.94,909.12,1.72,57
34000,30,2,203,26.6407,7.22,222.70,-1.17,9
34000,40,0,6851,115.8824,141.74,54.16,-13.64,27
34000,40,1,1109,64.1565,56.73,453.08,-2.67,10
34000,40,2,210,29.6376,16.17,246.73,-1.39,7
34000,50,0,5187,0.8445,9.76,13.04,-23.35,3
34000,50,1,518,0.5266,5.08,118.00,-11.84,1
34000,50,2,11,0.0071,0.01,13.81,0.16,0
34000,60,0,3853,0.0000,7.88,0.34,-29.01,0
34000,60,1,2,0.0000,0.07,0.25,-17.92,0
34000,70,0,4656,0.0000,7.26,0.04,-31.16,0
34000,80,0,3564,0.0000,1.88,0.01,-30.82,0
35000,-60,0,5565,1050.3679,265.37,83.95,30.04,349
35000,-60,1,2167,524.6340,193.04,537.78,30.03,179
35000,-60,2,2,0.0000,0.00,2.53,46.21,1
35000,-50,0,7333,1456.5063,762.08,80.28,36.78,237
35000,-50,1,1361,395.2097,104.36,427.75,57.86,128
35000,-50,2,4,0.0000,0.00,6.86,49.31,2
35000,-40,0,6459,1259.7431,1189.80,51.87,45.79,39
35000,-40,1,1620,931.5378,654.62,566.95,63.81,27
35000,-40,2,2,0.0000,0.00,2.47,9.95,0
35000,-30,0,4474,1445.7251,1878.21,77.05,50.40,9
35000,-30,1,3094,1599.6352,1690.20,1440.29,60.03,24
35000,-30,2,609,207.1755,148.35,872.32,67.62,8
35000,-20,0,1928,826.4153,1301.18,37.60,58.61,6
35000,-20,1,2371,1579.1387,2011.95,981.16,53.79,32
35000,-20,2,3920,1234.9675,748.42,11261.95,60.09,434
35000,-10,0,1897,877.8800,1417.57,23.91,69.17,14
35000,-10,1,1972,1484.9237,2125.59,852.08,49.54,16
35000,-10,2,4355,792.4255,467.56,16189.67,57.93,493
35000,0,0,1913,632.0491,880.46,29.48,61.43,22
35000,0,1,1654,743.7127,662.60,803.00,42.83,59
35000,0,2,4800,638.5848,262.88,15829.81,53.03,464
35000,10,0,3179,436.8988,352.42,51.03,46.44,75
35000,10,1,2572,523.6793,318.08,1295.46,35.31,105
35000,10,2,3694,478.9032,212.62,10059.16,45.81,413
35000,20,0,4288,373.5968,257.68,67.51,40.37,116
35000,20,1,3020,675.0925,281.72,1413.96,33.27,290
35000,20,2,1137,230.9667,90.64,2035.87,27.38,121
35000,30,0,7050,582.9044,373.83,76.92,26.95,214
35000,30,1,2022,461.9454,240.28,913.19,23.33,230
35000,30,2,202,38.0011,29.81,221.40,26.61,20
35000,40,0,6853,286.0354,260.37,53.60,16.67,98
35000,40,1,1112,189.8236,157.68,453.89,13.96,59
35000,40,2,205,47.9066,33.68,240.08,18.81,18
35000,50,0,5189,11.2369,14.81,12.87,6.29,3
35000,50,1,516,13.6167,13.97,114.35,8.22,1
35000,50,2,11,0.1431,0.13,13.53,2.52,0
35000,60,0,3853,0.2464,5.01,0.32,-7.88,0
