step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
1790000,3551,1.310,0.023,12.43,280926,263764,3864,0,13321,16,1604107.1,1.0,0.623,0.096,0.093,0.092,0.097,1164,5.12,2.67,0.15,1.40,0.01,0.23,0.24,0.83,4.73,2.04,0.00,0.02,0.001,0.025,359,0.161,0.883,0.001,0.000,0.117,272951,229179,13,0.190,0.018,0.156,5360668,0.136,0.049,0.000,163.07,124496,0,0.064,0.000,0.000,1553581,1.06,20.34,0.000,0.000,0.000
1800000,3601,1.318,0.023,12.32,274495,257992,3782,0,12671,23,1604511.9,2.1,0.597,0.095,0.091,0.107,0.109,1045,5.09,2.80,0.14,1.36,0.01,0.26,0.23,1.07,4.71,2.17,0.00,0.00,0.001,0.018,348,0.210,0.869,0.000,0.000,0.131,264664,224177,12,0.380,0.013,0.154,5295995,0.142,0.052,0.001,163.06,123033,0,0.092,0.000,0.000,1443808,1.06,20.64,0.000,0.000,0.000
1810000,3577,1.312,0.023,12.36,270157,254396,3734,0,12051,47,1581128.4,6.7,0.608,0.096,0.094,0.099,0.102,1186,5.02,2.58,0.12,0.92,0.00,0.11,0.18,0.64,4.71,2.28,0.00,0.00,0.000,0.013,328,0.183,0.888,0.000,0.000,0.111,260877,221582,10,0.229,0.020,0.135,5522395,0.143,0.050,0.001,163.01,118187,0,0.143,0.000,0.000,1365924,1.06,20.70,0.000,0.000,0.000
1820000,3623,1.328,0.020,12.33,280401,264091,4048,0,12216,156,1577531.5,37.4,0.639,0.085,0.084,0.094,0.098,1168,5.12,2.71,0.11,1.04,0.00,0.08,0.22,0.85,4.77,2.20,0.00,0.00,0.000,0.007,310,0.142,0.882,0.000,0.000,0.118,272084,227924,11,0.282,0.030,0.154,5631979,0.123,0.048,0.001,163.07,122997,0,0.240,0.000,0.000,1395336,1.05,20.59,0.000,0.000,0.000
1830000,3600,1.327,0.020,12.46,278468,261496,4122,0,12873,21,1566103.6,3.4,0.637,0.091,0.092,0.087,0.092,1173,4.99,2.72,0.15,1.19,0.01,0.23,0.21,1.11,4.62,2.12,0.00,0.03,0.001,0.029,344,0.157,0.877,0.000,0.000,0.123,270604,227740,13,0.278,0.024,0.118,5088371,0.130,0.048,0.001,163.07,125006,0,0.163,0.000,0.000,1544170,1.07,20.82,0.000,0.000,0.001
1840000,3525,1.336,0.022,12.47,272966,257090,3782,0,12169,59,1593396.0,11.4,0.618,0.087,0.086,0.101,0.107,1179,5.12,2.33,0.11,1.25,0.00,0.04,0.16,0.62,4.85,1.94,0.00,0.00,0.000,0.006,329,0.147,0.871,0.000,0.000,0.129,264266,220067,15,0.289,0.021,0.109,4134861,0.158,0.050,0.001,163.08,122308,0,0.194,0.000,0.000,1373381,1.05,20.58,0.000,0.001,0.000
1850000,3581,1.312,0.022,12.30,298983,282243,4196,2,12486,179,1614905.2,36.1,0.657,0.083,0.081,0.088,0.092,1038,5.21,2.80,0.17,1.47,0.00,0.09,0.23,1.27,4.81,2.10,0.00,0.00,0.000,0.010,351,0.184,0.846,0.000,0.000,0.154,290861,246379,17,0.377,0.016,0.120,4201644,0.136,0.048,0.000,163.09,132363,31,0.202,1.000,0.000,1185840,1.07,20.55,0.000,0.001,0.000
1860000,3562,1.308,0.020,12.20,296983,279699,3867,3,13433,262,1620116.6,51.9,0.643,0.088,0.087,0.088,0.094,1147,5.25,2.69,0.12,1.15,0.00,0.13,0.17,0.71,4.96,2.24,0.00,0.00,0.000,0.007,369,0.104,0.840,0.001,0.000,0.159,288610,244142,11,0.200,0.170,0.118,4272370,0.131,0.048,0.001,163.09,129374,12,0.198,1.000,0.000,1356410,1.05,20.47,0.000,0.002,0.000
1870000,3562,1.303,0.019,12.55,293538,276048,3839,0,13651,78,1613946.2,11.9,0.639,0.092,0.089,0.087,0.093,1147,5.31,2.82,0.19,1.32,0.00,0.08,0.28,1.05,4.83,2.24,0.00,0.00,0.000,0.015,407,0.092,0.848,0.000,0.000,0.152,285269,240820,12,0.252,0.081,0.195,6080897,0.107,0.047,0.001,163.09,128977,0,0.153,0.000,0.000,1650455,1.08,20.23,0.000,0.000,0.000
1880000,3570,1.321,0.021,12.46,305413,288126,4114,0,13165,78,1611241.5,18.7,0.658,0.081,0.077,0.090,0.094,1118,5.25,2.55,0.13,1.24,0.00,0.15,0.27,0.91,4.84,2.16,0.00,0.00,0.000,0.018,384,0.095,0.865,0.000,0.000,0.135,297676,256617,16,0.245,0.034,0.186,6016553,0.116,0.052,0.001,163.08,138573,0,0.240,0.000,0.000,1349072,1.06,20.26,0.000,0.002,0.000
1890000,3537,1.314,0.020,12.51,272807,257459,3770,6,11605,178,1588644.4,38.7,0.608,0.093,0.088,0.103,0.107,1173,5.35,3.42,0.23,2.20,0.01,0.24,0.27,1.01,4.85,2.22,0.00,0.02,0.001,0.023,354,0.095,0.872,0.000,0.000,0.128,264643,219568,11,0.284,0.033,0.172,6463896,0.124,0.046,0.001,163.06,122227,172,0.218,0.333,0.000,1575438,1.09,20.24,0.001,0.001,0.001
1900000,3521,1.337,0.021,12.43,288806,272835,3836,0,12151,69,1591929.0,11.1,0.635,0.082,0.081,0.100,0.102,1035,5.34,2.91,0.16,1.31,0.01,0.25,0.32,1.02,4.85,2.37,0.00,0.00,0.000,0.009,387,0.118,0.854,0.000,0.000,0.146,280835,240110,12,0.306,0.012,0.210,7308867,0.106,0.050,0.001,163.06,127538,0,0.161,0.000,0.000,1480437,1.07,20.16,0.000,0.001,0.000
1910000,3503,1.310,0.020,12.42,277957,260584,4234,0,13157,58,1610431.2,10.1,0.614,0.090,0.095,0.099,0.102,1158,5.39,2.90,0.20,1.55,0.00,0.08,0.32,0.95,4.87,2.04,0.00,0.00,0.001,0.020,380,0.082,0.855,0.000,0.000,0.145,269928,226541,11,0.275,0.018,0.235,6789903,0.114,0.047,0.001,163.07,123730,0,0.175,0.000,0.000,1875800,1.08,19.93,0.000,0.001,0.000
1920000,3520,1.344,0.021,12.65,290506,272289,4138,0,14062,21,1614579.2,1.6,0.639,0.087,0.091,0.090,0.093,1131,5.57,3.19,0.22,1.63,0.00,0.06,0.29,1.26,5.07,2.27,0.00,0.00,0.000,0.005,364,0.082,0.877,0.000,0.000,0.123,282400,241697,10,0.341,0.077,0.186,6372872,0.113,0.046,0.001,163.04,131000,0,0.076,0.000,0.000,1659364,1.08,19.85,0.000,0.000,0.000
1930000,3515,1.325,0.022,12.72,275784,257704,4337,0,13748,52,1604546.2,10.2,0.606,0.096,0.098,0.098,0.102,1158,5.22,2.64,0.12,1.03,0.00,0.08,0.26,0.85,4.84,2.17,0.00,0.03,0.000,0.008,345,0.118,0.873,0.000,0.000,0.127,267288,217704,12,0.305,0.055,0.194,6991260,0.106,0.050,0.001,163.07,122718,0,0.196,0.000,0.000,1519319,1.05,20.13,0.000,0.000,0.000
1940000,3511,1.343,0.020,12.85,274097,255901,4160,0,14040,17,1626058.9,1.8,0.600,0.095,0.095,0.104,0.106,1159,5.39,2.84,0.27,1.73,0.00,0.10,0.31,0.90,4.81,2.14,0.00,0.00,0.000,0.009,379,0.091,0.859,0.000,0.000,0.141,265386,224350,14,0.312,0.024,0.216,6790874,0.121,0.045,0.000,163.06,122225,0,0.106,0.000,0.000,1468765,1.12,20.24,0.000,0.000,0.000
1950000,3459,1.326,0.022,12.82,273753,255437,4213,0,14155,24,1609744.8,0.5,0.605,0.094,0.092,0.103,0.105,1064,5.48,2.71,0.18,1.64,0.01,0.27,0.27,1.02,5.02,2.00,0.00,0.00,0.001,0.018,373,0.100,0.876,0.000,0.000,0.124,264861,224380,15,0.213,0.001,0.176,6444865,0.127,0.048,0.001,163.08,121013,0,0.023,0.000,0.000,1363164,1.08,20.15,0.000,0.000,0.000
1960000,3485,1.355,0.023,12.56,269751,252976,3948,0,12801,29,1609990.5,3.3,0.608,0.090,0.086,0.108,0.109,1201,5.46,2.97,0.22,1.75,0.00,0.15,0.25,0.84,4.98,2.20,0.00,0.00,0.001,0.019,353,0.152,0.863,0.000,0.000,0.137,260280,217546,11,0.296,0.046,0.174,7281795,0.118,0.050,0.001,163.09,117601,0,0.115,0.000,0.000,1064772,1.09,20.33,0.000,0.000,0.000
1970000,3468,1.350,0.020,12.61,289233,271569,4025,0,13656,35,1622950.6,0.7,0.640,0.076,0.077,0.103,0.104,1167,5.54,2.52,0.19,1.25,0.00,0.14,0.29,1.13,5.05,2.05,0.00,0.00,0.000,0.007,357,0.095,0.845,0.000,0.000,0.155,279995,241032,11,0.257,0.123,0.186,6570645,0.116,0.044,0.000,163.10,127931,0,0.021,0.000,0.000,1246954,1.08,20.23,0.000,0.000,0.000
1980000,3452,1.355,0.020,12.53,310829,293641,4085,0,13119,17,1632277.6,1.2,0.657,0.078,0.076,0.093,0.097,1149,5.58,2.83,0.22,1.78,0.00,0.00,0.31,0.90,5.05,2.09,0.00,0.00,0.000,0.000,364,0.134,0.857,0.000,0.000,0.143,302615,268938,11,0.430,0.036,0.204,7388449,0.104,0.047,0.001,163.09,135123,0,0.070,0.000,0.000,1182526,1.09,20.18,0.000,0.000,0.000
1990000,3496,1.324,0.022,12.27,308028,290979,4160,0,12845,12,1619705.8,2.4,0.658,0.082,0.078,0.089,0.094,1151,5.60,3.04,0.19,1.44,0.00,0.03,0.26,1.03,5.15,2.46,0.00,0.00,0.000,0.007,362,0.137,0.812,0.000,0.000,0.188,300170,262316,10,0.418,0.054,0.159,6765305,0.117,0.050,0.001,163.09,137012,0,0.198,0.000,0.000,1027658,1.08,20.19,0.000,0.001,0.000
2000000,3508,1.296,0.017,12.39,310722,292844,4227,0,13639,13,1622298.2,0.9,0.661,0.077,0.074,0.092,0.096,1029,5.56,3.28,0.19,1.71,0.01,0.29,0.27,1.00,5.10,2.53,0.00,0.04,0.000,0.015,374,0.119,0.815,0.000,0.000,0.185,302533,262332,12,0.384,0.137,0.161,5350133,0.129,0.044,0.001,163.08,140755,0,0.068,0.000,0.000,967106,1.08,20.27,0.000,0.000,0.001
