step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,cells
90000,82940,1,1301,1038,25.12,22,7,1.142,22,25.12,0,8,0,14,0,0,8,0,14,0,0,1.00,0.319,2.340,45.230,80.543,0.453,0.000,0.453,44.53,93.50,0,0.798,2,4,22.7,0.761,258,4444444222224422000042000004000000400000040000004
90000,82953,1,1256,1078,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,8.419,48.710,0.298,0.000,0.298,30.23,86.25,0,0.859,8,7,64.8,0.102,42,4444444222000422000042000000200000020000002200000
90000,82956,1,1250,1073,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,37.545,76.796,0.274,0.000,0.274,88.29,169.25,0,0.859,7,6,53.8,0.650,1304,4444444222000422000042000000200000020000002200000
90000,82957,1,1249,778,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,2.153,30.030,61.077,9.732,6.359,3.373,33.11,100.25,0,0.623,2,5,13.8,0.806,386,4444444222224422202242200004220000422000042220044
90000,82966,1,1230,981,25.12,22,7,1.142,22,25.12,0,8,0,14,0,0,8,0,14,0,0,1.00,0.319,0.800,20.563,53.999,0.151,0.000,0.151,24.62,100.50,0,0.798,4,4,56.0,0.181,384,4444444222224422000042000004000000400000040000004
90000,82972,1,1212,755,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,0.000,63.400,93.837,4.680,2.891,1.789,34.05,117.50,0,0.623,6,5,23.7,0.135,306,4444444222224422202242200004220000422000042220044
90000,82975,1,1202,774,38.58,32,8,1.206,32,38.58,0,18,0,14,0,0,18,0,14,0,0,1.00,0.467,0.000,14.292,54.325,0.074,0.000,0.074,62.83,104.75,0,0.644,7,5,40.8,0.261,183,4444444422422444222000042200000422000000220000002200000022200000
90000,82976,1,1201,1031,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.001,36.290,68.521,0.007,0.000,0.007,100.00,155.75,0,0.859,0,7,27.3,0.114,157,4444444222000422000042000000200000020000002200000
90000,82977,1,1200,748,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,3.654,43.015,71.593,5.800,3.323,2.477,46.58,105.25,0,0.623,6,7,25.9,0.262,288,4444444222224422202242200004220000422000042220044
90000,82985,1,1183,1016,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,3.161,55.775,81.010,0.000,0.000,0.000,59.08,142.00,0,0.859,7,7,64.3,0.821,1053,4444444222000422000042000000200000020000002200000
90000,82987,1,1181,883,28.58,25,8,1.143,25,28.58,0,13,0,12,0,0,13,0,12,0,0,1.00,0.455,0.570,53.593,81.578,0.000,0.000,0.000,108.01,136.25,0,0.748,3,6,52.6,0.108,104,4444444422222244220000042000000420000000200000002000000020000000
90000,82988,1,1180,882,28.58,25,8,1.143,25,28.58,0,13,0,12,0,0,13,0,12,0,0,1.00,0.455,0.000,11.494,55.019,0.000,0.000,0.000,30.02,139.75,0,0.748,7,8,17.4,0.457,1768,4444444422222244220000042000000420000000200000002000000020000000
90000,82990,1,1173,755,38.58,32,8,1.206,32,38.58,0,18,0,14,0,0,18,0,14,0,0,1.00,0.467,0.000,4.979,37.099,12.387,12.342,0.046,11.67,13.50,0,0.644,7,7,62.4,0.117,36,4444444422422444222000042200000422000000220000002200000022200000
90000,82994,1,1164,871,27.44,24,8,1.143,25,28.58,0,13,0,12,0,0,12,0,12,0,0,1.00,0.437,1.610,49.940,88.439,2.423,1.496,0.927,22.51,121.50,1,0.764,7,6,10.2,0.660,353,4444444422022244220000042000000420000000200000002000000020000000
90000,82996,1,1157,993,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,2.099,23.043,56.976,0.366,0.000,0.366,20.43,117.50,0,0.859,8,7,18.7,0.623,448,4444444222000422000042000000200000020000002200000
90000,83001,1,1138,864,27.44,24,8,1.143,25,28.58,0,13,0,12,0,0,13,0,11,0,0,1.00,0.474,0.000,10.282,53.071,1.597,1.444,0.153,74.29,109.25,1,0.764,7,8,16.1,0.602,15,4444444422222240220000042000000420000000200000002000000020000000
90000,83002,1,1134,1008,15.98,14,7,1.142,19,21.69,0,10,0,9,0,0,5,0,9,0,0,1.00,0.313,0.461,36.904,71.494,3.720,0.059,3.661,41.55,132.75,2,1.000,6,8,19.6,0.379,1784,4444444222000420000042000000000000000000000000000
90000,83004,1,1132,972,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,3.665,66.946,88.509,0.832,0.000,0.832,51.31,117.00,0,0.859,7,7,15.4,0.416,174,4444444222224422000042000004000000000000000000000
90000,83011,1,1112,955,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,3.638,45.778,68.181,0.239,0.000,0.239,25.99,147.75,0,0.859,8,8,44.6,0.518,671,4444444222000422000042000000200000020000002200000
90000,83014,1,1109,589,56.70,49,7,1.157,49,56.70,0,18,0,31,0,0,18,0,31,0,0,1.00,0.317,0.000,32.666,68.306,0.010,0.000,0.010,9.52,62.50,0,0.531,5,5,24.6,0.482,593,4444444224444422224442222444222244422244442444444
90000,83016,1,1103,825,28.58,25,8,1.143,25,28.58,0,13,0,12,0,0,13,0,12,0,0,1.00,0.455,4.226,25.535,63.499,0.071,0.000,0.071,41.49,127.00,0,0.748,11,7,62.6,1.000,1213,4444444422222244220000042000000420000000200000002000000020000000
90000,83020,1,1095,940,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,18.012,50.158,0.088,0.000,0.088,60.17,150.25,0,0.859,7,7,22.1,0.619,1173,4444444222000422000042000000200000020000002200000
90000,83022,1,1093,817,28.58,25,8,1.143,25,28.58,0,13,0,12,0,0,13,0,12,0,0,1.00,0.455,0.949,20.423,53.297,4.708,4.468,0.240,34.25,135.00,0,0.748,8,8,43.0,0.562,776,4444444422222244220000042000000420000000200000002000000020000000
90000,83029,1,1078,925,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,29.387,52.712,0.310,0.000,0.310,41.47,107.75,0,0.859,8,8,38.1,0.189,33,4444444222000422000042000000200000020000002200000
90000,83030,1,1075,1054,4.57,4,7,1.142,19,21.69,0,10,0,9,0,0,3,0,1,0,0,1.00,0.657,0.000,10.397,61.014,0.433,0.000,0.433,51.40,156.00,1,1.000,2,5,16.6,0.604,430,0040000022000002000000000000000000000000000000000
90000,83032,1,1057,907,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.059,16.567,53.088,0.251,0.000,0.251,33.49,130.25,0,0.859,7,6,42.3,0.157,218,4444444222000422000042000000200000020000002200000
90000,83037,1,1043,895,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,11.294,45.861,0.774,0.000,0.774,36.38,134.00,0,0.859,6,7,5.5,0.071,1102,4444444222000422000042000000200000020000002200000
90000,83041,1,1031,771,28.58,25,8,1.143,25,28.58,0,13,0,12,0,0,13,0,12,0,0,1.00,0.455,1.932,17.424,49.116,1.781,0.000,1.781,23.11,116.75,0,0.748,8,7,36.4,0.774,1394,4444444422222244220000042000000420000000200000002000000020000000
90000,83042,1,1030,884,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.208,55.869,73.050,0.406,0.000,0.406,9.41,123.75,0,0.859,8,7,82.9,0.689,568,4444444222000422000042000000200000020000002200000
90000,83045,1,1013,874,20.55,18,7,1.142,19,21.69,0,10,0,9,0,0,9,0,9,0,0,1.00,0.438,0.000,29.568,60.167,0.760,0.000,0.760,67.29,127.25,1,0.882,6,8,14.5,0.341,1631,4444444222000402000042000000200000020000002200000
90000,83046,1,1010,867,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.000,1.173,33.340,0.112,0.000,0.112,10.54,62.75,0,0.859,6,7,-6.3,0.585,8,4444444222224422000042000004000000000000000000000
90000,83051,2,990,700,31.99,41,7,0.865,41,31.99,0,11,8,22,0,0,11,8,22,0,0,1.00,0.344,4.391,44.615,78.735,0.005,0.000,0.005,46.33,74.00,0,0.707,8,3,5.5,0.445,85,4444222444222244332224400332400033440003344444444
90000,83054,1,984,845,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,15.269,45.280,0.151,0.000,0.151,61.06,120.00,0,0.859,7,5,19.3,0.180,65,4444444222000422000042000000200000020000002200000
90000,83061,1,977,839,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.934,18.464,47.871,0.001,0.000,0.001,67.71,134.00,0,0.859,8,8,38.7,0.733,1389,4444444222000422000042000000200000020000002200000
90000,83066,1,965,515,55.54,48,7,1.157,49,56.70,0,18,0,31,0,0,18,0,30,0,0,1.00,0.324,0.000,18.723,52.045,0.777,0.000,0.777,8.55,48.00,1,0.537,2,2,16.7,0.663,514,4444444224444422224442222444222244422244442404444
90000,83084,1,920,805,20.55,18,7,1.142,19,21.69,0,10,0,9,0,0,10,0,8,0,0,1.00,0.487,0.000,9.340,34.978,2.482,0.000,2.482,32.94,106.50,0,0.882,7,7,40.0,0.146,251,4044444222000422000042000000200000020000002200000
90000,83085,2,916,691,27.24,35,7,0.865,36,28.10,0,10,7,19,0,0,9,7,19,0,0,1.00,0.330,0.000,23.018,49.882,0.696,0.000,0.696,23.59,50.75,1,0.766,4,4,-1.9,0.290,26,4444442444402244432224430322440003240000334000003
90000,83087,1,914,785,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.040,15.375,44.789,0.002,0.000,0.002,10.80,94.25,0,0.859,5,4,27.3,0.488,593,4444444222000422000042000000200000020000002200000
90000,83097,2,899,635,31.99,41,7,0.865,41,31.99,0,11,8,22,0,0,11,8,22,0,0,1.00,0.344,0.000,8.206,44.186,0.000,0.000,0.000,36.34,70.25,0,0.707,4,3,3.8,0.320,243,4444222444222244332224400332400033440003344444444
90000,83098,1,897,716,23.97,21,7,1.142,22,25.12,0,8,0,14,0,0,8,0,13,0,0,1.00,0.334,1.977,11.664,44.026,0.189,0.000,0.189,11.14,71.25,1,0.817,2,1,35.4,0.513,360,4044444222224422000042000004000000400000040000004
90000,83103,2,875,660,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,20.733,57.124,0.000,0.000,0.000,31.75,70.00,0,0.755,3,8,-1.7,0.221,411,4444442444422244432224430322440003240000334000003
90000,83109,2,846,638,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,15.573,46.952,0.000,0.000,0.000,9.30,58.25,0,0.755,3,3,-3.0,0.193,341,4444442444422244432224430322440003240000334000003
90000,83117,2,831,627,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,4.745,38.215,0.486,0.202,0.284,17.55,29.00,0,0.755,5,4,8.2,0.444,29,4444442444422244432224430322440003240000334000003
90000,83118,1,815,699,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,8.359,35.214,0.805,0.000,0.805,47.32,110.50,0,0.859,8,7,33.8,0.782,1397,4444444222000422000042000000200000020000002200000
90000,83123,1,802,680,19.38,16,7,1.211,34,41.18,0,19,0,15,0,0,4,0,12,0,0,1.00,0.206,0.611,5.551,37.378,5.295,0.000,5.295,27.53,39.25,0,0.909,7,6,8.5,0.691,392,0004444000224400002240000004000000400000040000044
90000,83127,1,791,791,6.21,6,8,1.034,15,15.51,0,9,0,6,0,0,3,0,3,0,0,1.00,0.483,0.000,6.676,47.343,0.548,0.000,0.548,13.56,91.25,0,1.000,6,6,21.6,0.129,11,0004222400000004000000000000000000000000000000000000000000000000
90000,83128,1,791,679,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,11.474,46.940,0.347,0.000,0.347,22.48,87.25,0,0.859,4,4,31.7,0.380,731,4444444222000422000042000000200000020000002200000
90000,83129,1,787,597,27.72,26,8,1.066,26,27.72,0,13,0,13,0,0,13,0,13,0,0,1.00,0.469,0.000,5.406,35.692,0.467,0.000,0.467,66.66,82.00,0,0.760,7,6,33.3,0.174,614,4444444444422224222000042200000020000000200000002000000020000000
90000,83131,1,779,669,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.812,10.706,35.336,0.050,0.000,0.050,34.52,86.25,0,0.859,1,7,14.9,0.323,45,4444444222000422000042000000200000020000002200000
90000,83133,1,773,481,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,0.617,38.047,58.026,6.891,6.891,-0.000,38.29,67.50,0,0.623,7,6,-10.0,0.862,447,4444444222224422202242200004220000422000042220044
90000,83134,1,760,473,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,0.000,21.707,50.290,0.314,0.000,0.314,9.72,74.25,0,0.623,6,6,3.2,0.532,98,4444444222224422202242200004220000422000042220044
90000,83137,1,754,664,20.55,18,7,1.142,19,21.69,0,10,0,9,0,0,10,0,8,0,0,1.00,0.487,3.921,30.381,57.715,0.428,0.000,0.428,40.76,94.50,1,0.882,5,4,37.4,0.279,627,4044444222000422000042000000200000020000002200000
90000,83138,1,752,573,20.26,19,8,1.066,26,27.72,0,13,0,13,0,0,10,0,9,0,0,1.00,0.494,0.000,33.831,56.188,1.731,1.586,0.145,64.31,91.50,0,0.889,7,6,15.2,0.594,375,0044444400422224002000040200000020000000200000002000000020000000
90000,83140,1,748,642,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.000,13.884,32.716,0.000,0.000,0.000,62.70,78.75,0,0.859,6,7,17.4,0.185,188,4444444222224422000042000004000000000000000000000
90000,83142,1,746,640,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,2.661,26.279,3.463,0.000,3.463,4.80,87.25,0,0.859,7,7,19.0,0.482,1257,4444444222000422000042000000200000020000002200000
90000,83146,1,726,703,15.74,13,7,1.211,34,41.18,0,19,0,15,0,0,5,0,8,0,0,1.00,0.318,0.000,19.185,33.686,7.239,3.452,3.787,25.74,64.75,0,1.000,7,6,3.8,0.782,426,4444444222224000000000000000000000000000000000000
90000,83147,1,722,620,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,21.306,39.654,0.000,0.000,0.000,41.44,91.25,0,0.859,7,6,42.7,0.213,202,4444444222000422000042000000200000020000002200000
90000,83153,1,695,596,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,2.433,40.391,57.806,1.797,1.251,0.546,17.43,64.25,0,0.859,7,7,2.3,0.725,471,4444444222224422000042000004000000000000000000000
90000,83155,1,690,430,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,5.660,32.744,49.750,0.000,0.000,0.000,34.95,62.25,0,0.623,2,4,18.5,0.679,535,4444444222224422202242200004220000422000042220044
90000,83156,1,685,588,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,14.986,37.774,0.038,0.000,0.038,23.35,78.00,0,0.859,3,7,23.7,0.086,182,4444444222000422000042000000200000020000002200000
90000,83159,1,679,511,28.19,26,7,1.084,26,28.19,0,21,0,5,0,0,21,0,5,0,0,1.00,0.745,0.000,13.041,33.685,0.000,0.000,0.000,44.09,111.75,0,0.753,8,8,58.4,0.386,924,4444222222000422200002220000222000022200002220000
90000,83162,2,666,502,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,1.031,29.138,0.112,0.000,0.112,15.30,22.50,0,0.755,8,4,6.1,0.362,27,4444442444422244432224430322440003240000334000003
90000,83167,1,655,562,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.000,17.111,29.231,0.400,0.000,0.400,6.73,50.75,0,0.859,7,7,9.0,0.695,365,4444444222224422000042000004000000000000000000000
90000,83169,1,650,558,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,2.515,20.743,36.436,0.000,0.000,0.000,39.54,84.75,0,0.859,6,8,9.8,0.216,1852,4444444222000422000042000000200000020000002200000
90000,83171,1,627,343,53.30,45,7,1.184,45,53.30,0,22,0,23,0,0,22,0,23,0,0,1.00,0.413,3.265,31.855,50.106,0.000,0.000,0.000,12.26,43.25,0,0.548,6,7,0.2,0.627,15,2222444222244422224442200444220044422244442224444
90000,83172,1,622,574,18.27,16,7,1.142,19,21.69,0,10,0,9,0,0,9,0,7,0,0,1.00,0.493,0.084,16.572,30.754,0.001,0.000,0.001,20.77,86.75,0,0.936,5,4,22.7,0.499,576,0044444022000422000042000000200000020000002200000
90000,83176,1,598,531,18.27,16,7,1.142,19,21.69,0,10,0,9,0,0,7,0,9,0,0,1.00,0.383,0.856,13.287,29.373,0.621,0.000,0.621,11.79,82.75,1,0.936,8,8,31.2,0.730,1048,4444444222000422000042000000200000000000000000000
90000,83177,1,597,372,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,1.970,31.754,48.113,0.022,0.000,0.022,24.98,44.75,0,0.623,6,7,6.9,0.569,324,4444444222224422202242200004220000422000042220044
90000,83178,1,591,507,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.000,24.059,31.190,0.847,0.000,0.847,13.21,56.50,0,0.859,7,7,11.0,0.629,366,4444444222224422000042000004000000000000000000000
90000,83182,1,573,357,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,4.587,35.700,51.780,0.000,0.000,0.000,14.40,41.00,0,0.623,7,8,-13.8,0.849,41,4444444222224422202242200004220000422000042220044
90000,83184,2,569,429,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,1.828,8.709,29.358,0.000,0.000,0.000,28.47,42.25,0,0.755,7,4,2.1,0.589,256,4444442444422244432224430322440003240000334000003
90000,83185,1,566,486,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.086,5.764,26.248,0.000,0.000,0.000,10.36,71.25,0,0.859,6,6,35.9,0.240,227,4444444222000422000042000000200000020000002200000
90000,83188,1,558,558,15.51,15,8,1.034,15,15.51,0,9,0,6,0,0,9,0,6,0,0,1.00,0.580,0.000,22.057,42.690,0.385,0.385,0.000,36.31,55.75,0,1.000,7,6,27.4,0.549,222,4444222422200004220000002000000000000000000000000000000000000000
90000,83191,1,546,299,53.30,45,7,1.184,45,53.30,0,22,0,23,0,0,22,0,23,0,0,1.00,0.413,0.000,1.319,24.589,0.000,0.000,0.000,7.27,30.25,0,0.548,7,7,-1.2,0.538,38,2222444222244422224442200444220044422244442224444
90000,83193,1,535,459,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.717,15.500,27.529,0.000,0.000,0.000,20.47,69.75,0,0.859,8,7,71.4,0.694,1101,4444444222000422000042000000200000020000002200000
90000,83194,1,531,456,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.000,24.975,33.760,0.508,0.000,0.508,25.78,65.50,0,0.859,4,4,26.0,0.222,175,4444444222000422000042000000200000020000002200000
90000,83195,1,522,325,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,5.637,31.873,49.608,0.000,0.000,0.000,25.46,44.00,0,0.623,7,6,1.6,0.502,54,4444444222224422202242200004220000422000042220044
90000,83197,1,516,516,13.44,13,8,1.034,15,15.51,0,9,0,6,0,0,9,0,4,0,0,1.00,0.669,0.051,5.248,22.413,0.060,0.000,0.060,35.32,69.00,0,1.000,7,6,25.6,0.561,177,4044222022200004220000002000000000000000000000000000000000000000
90000,83199,1,510,438,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.260,6.224,24.587,0.128,0.000,0.128,50.77,63.00,0,0.859,7,6,8.1,0.633,301,4444444222000422000042000000200000020000002200000
90000,83207,1,491,421,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,2.186,19.147,37.296,13.037,11.786,1.252,26.84,61.50,0,0.859,4,5,26.6,0.258,815,4444444222000422000042000000200000020000002200000
90000,83209,2,491,370,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,17.913,38.069,0.000,0.000,0.000,24.11,28.25,0,0.755,7,7,-0.2,0.501,21,4444442444422244432224430322440003240000334000003
90000,83211,1,489,468,17.12,15,7,1.142,19,21.69,0,10,0,9,0,0,10,0,5,0,0,1.00,0.584,0.698,20.911,28.572,0.000,0.000,0.000,41.14,58.25,0,0.967,4,5,17.5,0.416,97,4444400222000022000002000000200000020000002200000
90000,83212,1,489,304,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,0.792,26.571,38.231,0.000,0.000,0.000,28.18,51.00,0,0.623,6,6,17.3,0.274,70,4444444222224422202242200004220000422000042220044
90000,83214,1,477,477,9.31,9,8,1.034,15,15.51,0,9,0,6,0,0,7,0,2,0,0,1.00,0.752,0.000,3.488,18.554,0.134,0.000,0.134,20.91,76.75,0,1.000,7,6,11.3,0.670,357,0044220002200000220000002000000000000000000000000000000000000000
90000,83215,1,472,405,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.788,24.254,42.505,-0.000,0.000,-0.000,29.44,51.00,0,0.859,6,7,19.4,0.407,296,4444444222224422000042000004000000000000000000000
90000,83216,1,469,469,15.51,15,8,1.034,15,15.51,0,9,0,6,0,0,9,0,6,0,0,1.00,0.580,1.086,10.406,23.564,0.000,0.000,0.000,45.18,91.50,0,1.000,6,6,23.3,0.123,189,4444222422200004220000002000000000000000000000000000000000000000
90000,83229,1,430,383,20.13,18,7,1.118,18,20.13,0,10,0,8,0,0,10,0,8,0,0,1.00,0.497,0.000,19.656,30.743,0.175,0.165,0.011,46.78,67.75,0,0.892,6,7,29.5,0.207,370,2444444222222422000042000000000000000000000000000
90000,83233,1,422,422,15.51,15,8,1.034,15,15.51,0,9,0,6,0,0,9,0,6,0,0,1.00,0.580,0.000,19.420,27.584,1.096,0.500,0.596,18.86,58.75,0,1.000,6,6,21.0,0.291,195,4444222422200004220000002000000000000000000000000000000000000000
90000,83234,1,421,420,14.95,13,8,1.150,14,16.10,0,3,0,11,0,0,3,0,10,0,0,1.00,0.201,0.144,11.140,15.913,6.128,0.000,6.128,18.78,21.75,0,1.000,7,8,61.0,0.254,204,0444444422400004200000040000000000000000000000000000000000000000
90000,83243,1,394,245,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,1.385,24.500,37.678,2.379,2.192,0.187,23.21,31.75,0,0.623,7,7,-0.6,0.592,411,4444444222224422202242200004220000422000042220044
90000,83248,1,385,239,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,3.625,23.900,34.064,0.000,0.000,0.000,34.50,34.50,0,0.623,6,6,14.8,0.280,166,4444444222224422202242200004220000422000042220044
90000,83249,1,384,342,20.13,18,7,1.118,18,20.13,0,10,0,8,0,0,10,0,8,0,0,1.00,0.497,0.000,18.676,29.904,1.363,1.363,0.000,21.30,63.75,0,0.892,7,7,13.1,0.567,358,2444444222222422000042000000000000000000000000000
90000,83251,1,381,327,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,1.380,18.302,26.735,0.000,0.000,0.000,19.12,53.00,0,0.859,6,6,16.8,0.221,183,4444444222000422000042000000200000020000002200000
90000,83256,2,370,279,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,18.821,28.293,0.505,0.000,0.505,11.10,13.50,0,0.755,8,8,5.8,0.346,25,4444442444422244432224430322440003240000334000003
90000,83257,1,369,321,19.41,17,7,1.142,19,21.69,0,8,0,11,0,0,8,0,9,0,0,1.00,0.412,0.600,5.589,19.407,0.984,0.478,0.506,24.52,32.50,0,0.908,7,7,11.1,0.641,317,0044444222224422000042000004000000000000000000000
90000,83258,2,356,268,28.10,36,7,0.865,36,28.10,0,10,7,19,0,0,10,7,19,0,0,1.00,0.356,0.000,8.734,18.176,0.000,0.000,0.000,17.02,25.25,0,0.755,4,8,2.5,0.398,281,4444442444422244432224430322440003240000334000003
90000,83259,1,350,312,20.13,18,7,1.118,18,20.13,0,10,0,8,0,0,10,0,8,0,0,1.00,0.497,0.000,6.326,19.014,0.281,0.000,0.281,19.78,47.00,0,0.892,6,7,16.5,0.493,398,2444444222222422000042000000000000000000000000000
90000,83262,1,345,215,41.18,34,7,1.211,34,41.18,0,19,0,15,0,0,19,0,15,0,0,1.00,0.461,0.516,14.065,21.782,0.000,0.000,0.000,10.50,20.75,0,0.623,8,7,-9.7,0.973,486,4444444222224422202242200004220000422000042220044
90000,83264,1,340,146,86.49,57,8,1.201,57,86.49,15,20,0,22,6,15,20,0,22,6,6,3.94,0.231,4.453,10.802,4.434,22.962,16.345,6.617,3.00,3.00,0,0.430,2,2,22.3,0.612,707,1111144411111444111224441022224410222244002222440022244402224444
90000,83265,1,340,340,7.24,7,8,1.034,15,15.51,0,9,0,6,0,0,4,0,3,0,0,1.00,0.553,0.000,0.537,15.653,0.009,0.000,0.009,40.25,52.00,0,1.000,6,6,28.3,0.172,371,4044000022200000020000000000000000000000000000000000000000000000
90000,83271,1,330,283,21.69,19,7,1.142,19,21.69,0,10,0,9,0,0,10,0,9,0,0,1.00,0.461,0.998,19.810,22.566,0.000,0.000,0.000,32.24,44.50,0,0.859,8,8,60.9,0.460,1144,4444444222000422000042000000200000020000002200000
90000,83272,1,324,278,21.69,19,7,1.142,19,21.69,0,8,0,11,0,0,8,0,11,0,0,1.00,0.369,0.945,17.705,32.840,0.000,0.000,0.000,24.57,31.75,0,0.859,7,7,-2.5,0.676,662,4444444222224422000042000004000000000000000000000
90000,83273,1,324,224,33.24,22,7,1.039,22,33.24,10,4,0,8,2,10,4,0,8,0,2,3.68,0.120,0.000,1.981,5.111,1.962,1.962,-0.000,9.75,9.75,0,0.694,6,6,21.4,0.133,113,4444444222000412000001100000110000011000001110000
90000,83278,1,317,272,21.69,19,7,1.142,19,21.69,0,2,0,17,0,0,2,0,17,0,0,1.00,0.092,0.000,0.450,8.134,0.000,0.000,0.000,8.50,8.50,0,0.859,7,7,11.4,0.623,261,4444444444444442000042000004000000000000000000000
90000,83280,1,314,278,19.41,17,7,1.142,19,21.69,0,10,0,9,0,0,10,0,7,0,0,1.00,0.515,1.191,3.233,16.964,0.724,0.000,0.724,8.46,22.75,0,0.908,2,2,19.7,0.680,592,0044444222000422000042000000200000020000002200000
