step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
90000,10369,4297,33026,68507,59836,35278,203,21042,1570,10,201206,2887453,26505.997,9582.786,0.3258,5485.871,0.061,0.799,0.069,0.070,0.477,0.392,616,0.0907,0.7068,0.146,18.0,33.1,78.3,35.60,1.38,8.26,1.23,24.73,6.80,1.239,0.219,0.086,0.093,10.143,0.452,0.0029,175,685,1312,14723,430,32,0.652,5116,853,1509,8007,841,2003,7525,6.25,20.62,7380,16.0335,67238,3914,77034,852.6,-0.0,1054500,15.880,2630837.750,1.95e-15,0.00000,15.85,23679,18.344,1.282,16.556,0.506,18.372,4573,2614,3182,0.4335,0.898,1.028,1.918,1.235,0.987,1.454,7279.748,5649.023,17896.620,7222.422,6872.826,1568.075,897.302,1631.539,0.527,0.495,0.425,0.647,0.209,0.399,2699,8638,0.3794,0.9996,0.9998,0.0623,0.9999,1.0000,0.6135,1.2679,1.1344,0.0307,0.0717,0.0323,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,752,0.9999,0.9652,0.9111,0.9989,0.0348,0.0333,0.0976,0.1171,0.0935,0.4332,0.4494,0.4177,5.7594,5.4927,6.2649,0.0523
91000,8255,3800,30108,53014,43828,22720,186,22614,1557,15,214058,2931771,21721.696,8105.837,0.3211,3810.617,0.052,0.811,0.066,0.071,0.476,0.394,617,0.1145,0.7054,0.146,16.1,31.6,66.4,28.16,1.40,9.47,1.02,16.27,6.45,1.318,0.248,0.094,0.106,9.233,0.494,0.0032,197,700,1278,15359,469,29,0.529,4600,534,980,6741,463,1079,6713,9.50,24.19,7503,12.3317,67096,3515,76098,713.7,-0.0,1058395,17.337,2630837.750,3.12e-14,0.00006,12.95,18947,18.093,1.291,16.440,0.362,18.093,2714,2347,3194,0.3299,1.000,1.084,1.942,1.447,0.989,1.451,7262.731,5960.376,11212.366,7207.834,7112.113,1758.840,862.907,1673.474,0.514,0.500,0.427,0.572,0.210,0.367,2385,7345,0.3885,1.0000,1.0000,0.0635,1.0000,1.0000,0.7476,1.3077,1.1355,0.0464,0.0740,0.0343,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,691,0.9998,0.9727,0.9088,0.9986,0.0302,0.0269,0.0845,0.1175,0.0938,0.4152,0.4488,0.4133,5.9365,5.5111,6.3962,0.0547
92000,8540,3348,26935,46929,39064,19784,210,17528,1367,12,182887,2385735,19004.561,6849.641,0.3208,3182.905,0.048,0.833,0.058,0.061,0.454,0.409,620,0.1000,0.7183,0.151,15.9,30.0,59.2,27.40,1.40,9.21,1.01,15.78,6.49,1.281,0.246,0.093,0.103,8.973,0.430,0.0030,176,701,1184,12139,503,28,0.577,4676,338,1045,7157,574,1029,6937,9.57,25.99,9601,13.6657,67074,3917,76669,642.7,-0.0,1057174,12.978,2630837.750,1.06e-14,0.00000,29.72,17165,14.273,1.289,12.604,0.379,14.273,2654,2586,3300,0.3790,0.995,1.040,1.936,1.395,0.984,1.422,6329.982,5393.069,9607.598,6283.269,6296.598,1537.135,775.807,1353.794,0.502,0.476,0.400,0.553,0.201,0.372,2749,7101,0.4340,1.0000,0.9995,0.0669,1.0000,0.9999,0.8357,1.2848,1.1262,0.0456,0.0772,0.0344,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,642,0.9998,0.9601,0.9025,0.9990,0.0305,0.0263,0.0889,0.1167,0.0938,0.4153,0.4563,0.4292,5.9130,5.4879,6.2089,0.0550
93000,9465,3733,31249,60678,51633,29236,193,19715,1503,9,212964,2799167,22808.404,8626.802,0.3138,4449.436,0.059,0.818,0.059,0.064,0.478,0.392,715,0.0952,0.7163,0.142,16.7,32.9,68.1,30.55,1.37,9.72,1.21,18.24,6.60,1.285,0.242,0.097,0.109,9.301,0.442,0.0029,169,632,1178,15980,495,27,0.511,5257,73,1543,7849,501,1995,6969,9.43,24.57,9220,15.0358,66989,3470,77521,901.5,-0.0,1056059,14.491,2630837.750,3.89e-14,0.00001,7.39,21187,16.369,1.285,14.658,0.427,16.369,4074,2434,2957,0.3650,0.982,1.070,1.935,1.358,0.990,1.426,7091.441,5455.379,13579.552,7037.544,6640.744,1793.668,944.852,1438.847,0.541,0.496,0.416,0.612,0.236,0.364,2552,8217,0.4628,0.9997,1.0000,0.0711,0.9999,1.0000,0.7229,1.2730,1.1647,0.0347,0.0825,0.0343,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,880,1.0000,0.9605,0.9221,0.9982,0.0313,0.0228,0.0888,0.1170,0.0938,0.4264,0.4520,0.4308,5.6383,5.5133,6.2587,0.0540
94000,9469,3685,30021,52647,43300,22439,187,19407,1281,10,212695,2719580,21679.262,7892.520,0.3133,3727.925,0.061,0.813,0.059,0.067,0.477,0.390,836,0.0943,0.7043,0.151,15.6,31.7,67.6,29.20,1.48,9.72,0.86,17.13,6.60,1.274,0.245,0.100,0.116,9.331,0.447,0.0029,174,666,1238,15083,398,29,0.551,5187,48,1139,8282,706,1439,7324,10.25,25.34,10310,15.1089,67020,3780,77715,680.0,-0.0,1056436,14.856,2630837.750,2.28e-14,0.00002,25.94,18769,15.934,1.285,14.233,0.415,15.934,3322,2713,3434,0.3677,0.989,1.056,1.931,1.422,0.987,1.358,6798.769,5571.869,12130.514,6745.233,6531.440,2040.814,996.082,1127.700,0.541,0.489,0.418,0.566,0.192,0.297,2509,8655,0.4382,1.0000,0.9994,0.0565,1.0000,1.0000,0.7473,1.2672,1.1435,0.0417,0.0808,0.0390,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,664,0.9997,0.9556,0.9063,0.9990,0.0323,0.0262,0.0843,0.1161,0.0970,0.4169,0.4529,0.4425,5.8377,5.5009,5.9477,0.0558
95000,10430,4072,32112,62788,53176,30458,218,20472,1677,14,249496,2971817,23975.784,9061.882,0.3124,4191.119,0.057,0.818,0.058,0.067,0.485,0.385,955,0.0906,0.7051,0.142,16.4,32.0,88.7,30.11,1.80,10.36,1.32,16.63,6.66,1.325,0.246,0.122,0.134,9.214,0.418,0.0029,174,655,1418,17394,560,31,0.530,5978,202,1438,8790,1006,1935,7489,8.50,23.81,11341,17.9464,67166,3831,78273,1005.4,-0.0,1054448,15.191,2630837.750,2.18e-14,0.00005,22.75,22666,17.663,1.290,15.829,0.544,17.664,4560,2556,3314,0.3419,0.990,1.072,1.952,1.472,0.987,1.383,6976.030,5705.701,14511.670,6913.281,6741.953,2385.337,1178.675,1306.751,0.550,0.493,0.427,0.628,0.197,0.300,2545,8162,0.4142,0.9997,1.0000,0.0585,1.0000,1.0000,0.7433,1.2709,1.1794,0.0560,0.0909,0.0402,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,826,0.9998,0.9715,0.9190,0.9987,0.0293,0.0290,0.0821,0.1167,0.0927,0.3923,0.4501,0.4477,6.1107,5.5019,5.9379,0.0525
96000,9226,3986,34822,72452,62360,37409,221,22159,1632,19,272168,3180343,26979.071,11015.143,0.3111,5723.602,0.058,0.818,0.063,0.061,0.486,0.385,905,0.1083,0.6895,0.142,16.5,30.8,88.0,30.43,1.71,9.86,1.07,17.80,6.68,1.302,0.246,0.126,0.141,9.788,0.460,0.0029,176,649,1377,17584,558,31,0.548,5203,313,1172,7741,478,1111,7637,9.25,24.09,8160,15.1519,67169,3712,77862,1230.9,-0.0,1059636,16.643,2630837.750,1.22e-14,0.00001,11.79,25821,22.077,1.365,20.262,0.449,22.077,3106,2750,3370,0.3607,0.997,1.048,1.955,1.526,0.989,1.352,7423.944,6016.325,18226.384,7373.735,7102.554,2818.725,1190.887,1281.929,0.560,0.489,0.418,0.657,0.196,0.319,2425,11481,0.3730,1.0000,0.9997,0.0542,0.9999,1.0000,0.6872,1.2486,1.1818,0.0489,0.0862,0.0395,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,735,1.0000,0.9649,0.9256,0.9990,0.0318,0.0275,0.0769,0.1164,0.0948,0.3821,0.4486,0.4476,6.2483,5.4953,5.9279,0.0555
97000,9594,4000,28830,48988,40345,19966,192,19746,1383,15,212762,2771176,20952.731,7503.468,0.3163,3297.450,0.053,0.819,0.063,0.065,0.471,0.393,908,0.0991,0.7136,0.134,15.9,31.7,62.2,28.42,1.65,9.50,0.69,16.58,6.49,1.277,0.253,0.134,0.148,9.176,0.455,0.0029,187,715,1370,16437,557,34,0.561,5441,257,1392,7945,650,1043,7901,9.00,24.64,10922,15.1736,67236,3969,77874,661.9,-0.0,1058672,15.008,2630837.750,1.77e-16,0.00001,37.87,18099,17.333,1.339,15.551,0.442,17.333,3069,2876,3649,0.3787,0.988,1.053,1.961,1.413,0.987,1.390,7150.096,6207.710,9777.231,7094.171,7378.779,1740.816,1135.531,1329.672,0.528,0.488,0.419,0.554,0.215,0.323,2399,6573,0.4506,0.9999,0.9999,0.0728,0.9999,1.0000,0.7486,1.2324,1.1426,0.0525,0.0876,0.0381,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,745,0.9999,0.9619,0.8936,0.9989,0.0295,0.0290,0.0862,0.1164,0.0915,0.4020,0.4503,0.4482,5.9243,5.5058,6.0502,0.0554
98000,10270,4007,31541,59192,49724,27433,218,21291,1895,16,244966,3110708,22710.612,8717.463,0.3192,3829.957,0.063,0.814,0.064,0.060,0.501,0.373,992,0.0890,0.7170,0.132,15.0,31.4,69.8,28.72,1.54,9.51,1.11,16.56,6.51,1.318,0.245,0.122,0.135,8.890,0.418,0.0030,182,695,1350,17416,553,34,0.521,5922,375,1391,8504,911,1016,8343,8.20,22.86,11932,15.8554,67167,4029,79587,856.6,-0.0,1056565,15.448,2630837.750,1.26e-14,0.00007,16.14,22094,17.343,1.294,15.476,0.574,17.344,3488,2980,3802,0.3613,0.992,1.070,1.973,1.481,0.987,1.426,7708.405,6063.005,11386.330,7652.527,7501.712,1757.023,1339.464,1791.019,0.548,0.532,0.443,0.617,0.253,0.365,2569,6796,0.4295,1.0000,1.0000,0.0735,1.0000,1.0000,0.7073,1.2650,1.1489,0.0502,0.0787,0.0361,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,867,0.9998,0.9679,0.9164,0.9989,0.0295,0.0273,0.0798,0.1170,0.0904,0.3958,0.4497,0.4402,5.8848,5.4709,6.1226,0.0545
99000,10759,4197,41680,87823,76257,45749,394,24193,2436,10,298890,3490962,28430.809,13265.681,0.3220,7250.215,0.065,0.788,0.065,0.081,0.500,0.376,1133,0.0940,0.7074,0.134,14.1,30.8,61.1,26.81,1.89,9.00,0.67,15.26,6.41,1.311,0.250,0.145,0.164,8.698,0.478,0.0029,157,604,1453,20624,558,31,0.562,6291,52,1906,8801,435,1170,9154,8.62,22.25,6407,12.0973,67078,4105,79519,862.5,-0.0,1063782,17.311,2630837.750,2.66e-14,0.00015,23.57,34017,22.623,1.304,20.661,0.657,22.624,2921,3468,4370,0.3806,0.993,1.047,1.985,1.475,0.987,1.460,8323.520,6636.159,19272.545,8266.605,8141.874,2370.063,1472.967,2172.436,0.557,0.519,0.446,0.656,0.236,0.363,2519,13616,0.5341,0.9999,0.9999,0.0576,1.0000,1.0000,0.7665,1.2284,1.1056,0.0722,0.0950,0.0447,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,936,0.9998,0.9474,0.9042,0.9989,0.0281,0.0267,0.0831,0.1167,0.0922,0.3892,0.4485,0.4291,5.9568,5.4882,6.2593,0.0537
100000,9445,3829,29476,49162,38957,19469,217,23419,2329,12,260431,3290799,19950.631,8419.132,0.3379,2918.778,0.055,0.848,0.046,0.050,0.492,0.382,1227,0.1052,0.7298,0.125,14.8,30.8,58.1,25.88,1.78,8.95,0.66,14.48,6.30,1.341,0.249,0.161,0.179,8.692,0.437,0.0032,206,733,1122,19889,392,29,0.538,5520,54,1238,8153,345,1135,7965,9.96,23.88,9335,12.6858,67129,4339,78947,454.7,-0.0,1063007,16.030,2630837.750,5.49e-15,0.00008,30.54,19461,17.549,1.301,15.704,0.544,17.576,2815,2864,3766,0.3516,0.999,1.074,1.988,1.535,0.988,1.465,7768.043,6231.046,7383.581,7715.416,7770.411,1540.264,1681.971,2278.119,0.529,0.508,0.458,0.540,0.238,0.382,2650,3856,0.4919,0.9999,0.9997,0.0918,1.0000,0.9999,0.7945,1.2192,1.1188,0.0565,0.1102,0.0454,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,1174,0.9992,0.9552,0.9099,0.9984,0.0303,0.0273,0.0808,0.1170,0.0925,0.3806,0.4490,0.4340,5.9059,5.5191,6.2269,0.0537
