step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
67000,8560,3936,24934,44650,37616,19557,159,16112,1821,11,294618,2299123,22293.758,8410.390,0.2563,3690.335,0.062,0.772,0.090,0.077,0.491,0.347,825,0.1064,0.6412,0.177,23.0,48.0,65.7,38.66,1.62,14.13,0.88,22.03,7.07,1.223,0.313,0.097,0.112,10.992,0.459,0.0028,200,743,1688,14601,501,20,0.553,4820,589,915,7056,1237,1537,5786,7.99,27.49,6780,13.3987,67282,2941,75652,742.5,-0.0,1029733,15.404,2630837.750,1.01e-14,0.00001,9.25,15310,18.361,1.423,16.661,0.277,18.362,4070,2057,2433,0.3498,1.000,1.045,1.791,1.156,0.993,1.531,7479.342,4493.004,13168.669,7414.309,5401.115,2695.236,461.879,1562.940,0.541,0.538,0.403,0.546,0.228,0.296,2412,5400,0.4116,1.0000,0.9996,0.0727,1.0000,0.9999,0.6635,0.9687,1.1141,0.0741,0.0015,0.0122,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,925,0.9996,0.6642,0.8831,0.9992,0.0557,0.0598,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0578
68000,7306,3270,21084,34313,28314,13151,78,14148,1237,7,237471,1897941,19578.719,6615.981,0.2552,2828.194,0.059,0.787,0.083,0.071,0.464,0.366,744,0.1156,0.6290,0.182,23.1,48.0,65.2,38.77,1.44,14.35,0.59,22.39,7.08,1.225,0.318,0.078,0.085,11.195,0.449,0.0029,198,783,1482,9921,427,18,0.576,4060,509,802,5995,500,896,5910,9.60,31.87,6770,11.6245,67167,2930,75707,795.0,-0.0,1031915,14.015,2630837.750,1.70e-14,0.00000,20.48,11835,15.303,1.413,13.674,0.215,15.303,2732,2184,2390,0.3971,1.000,1.037,1.795,1.186,0.993,1.481,7198.188,4196.276,10391.978,7139.648,4875.287,2211.355,404.636,1171.797,0.502,0.531,0.365,0.495,0.222,0.257,2460,6125,0.4752,1.0000,0.9997,0.0832,1.0000,1.0000,0.6675,0.9535,1.1063,0.0819,0.0021,0.0114,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,821,0.9992,0.6290,0.8646,0.9970,0.0564,0.0565,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0589
69000,7379,3286,20979,34607,28499,13517,111,13601,1261,11,224716,1905196,19526.819,6619.145,0.2581,2994.688,0.061,0.778,0.091,0.070,0.473,0.364,550,0.1070,0.6311,0.157,22.0,47.0,62.7,37.33,1.03,13.83,0.81,21.66,6.97,1.255,0.313,0.063,0.071,11.162,0.455,0.0028,207,764,1527,11313,449,19,0.561,4046,16,1106,6257,288,1227,5864,8.87,30.21,6531,11.0280,67193,2947,75402,496.0,-0.0,1033712,13.399,2630837.750,8.85e-16,0.00007,23.82,12035,15.638,1.446,13.944,0.248,15.638,2506,2206,2667,0.3818,1.000,1.064,1.818,1.229,0.992,1.497,7038.514,4386.119,10287.931,6989.300,5244.276,1864.693,420.521,1339.242,0.529,0.536,0.370,0.511,0.233,0.262,2455,5086,0.4699,0.9996,0.9998,0.0798,1.0000,1.0000,0.7167,0.9537,1.1064,0.0628,0.0018,0.0134,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,947,0.9984,0.6322,0.8856,0.9982,0.0543,0.0508,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0590
70000,7409,3237,20587,31948,26073,11270,91,13544,1231,14,213830,1872232,18505.309,5869.439,0.2605,2387.946,0.056,0.790,0.086,0.068,0.467,0.367,590,0.1087,0.6395,0.159,22.5,47.5,65.3,37.72,1.15,13.78,0.70,22.09,6.95,1.264,0.311,0.061,0.071,10.597,0.431,0.0028,200,774,1391,9904,421,21,0.551,3990,31,953,6425,619,1063,5727,9.43,31.13,8568,12.9673,67162,3139,75688,688.4,-0.0,1032163,13.273,2630837.750,4.60e-15,0.00006,7.77,10872,15.086,1.446,13.409,0.231,15.107,2814,2061,2534,0.3763,1.000,1.054,1.837,1.217,0.993,1.538,7134.431,4238.434,8752.911,7078.546,5061.798,1730.048,394.061,1357.385,0.507,0.539,0.376,0.464,0.210,0.258,2556,4673,0.4543,0.9997,0.9994,0.0840,1.0000,1.0000,0.6886,0.9595,1.1235,0.0634,0.0026,0.0106,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,1095,0.9995,0.6531,0.8895,0.9984,0.0519,0.0509,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0564
71000,7679,3551,26326,49716,43407,23206,184,14448,1405,8,244113,2090242,23365.530,8450.393,0.2489,4653.043,0.064,0.776,0.089,0.071,0.483,0.362,640,0.1051,0.6318,0.161,23.6,48.0,67.7,39.52,1.48,13.58,0.93,23.53,7.09,1.244,0.302,0.079,0.085,11.425,0.453,0.0028,163,658,1414,11635,366,23,0.584,4192,64,1033,6582,459,1626,5594,9.01,29.59,7827,14.7059,67297,2971,75576,742.3,-0.0,1033292,14.000,2630837.750,1.91e-14,0.00003,33.11,16621,17.462,1.435,15.784,0.243,17.463,3103,2170,2406,0.3976,0.994,1.034,1.844,1.192,0.994,1.536,7496.894,4405.594,15394.980,7423.327,5200.265,2111.582,414.775,1270.993,0.536,0.540,0.386,0.578,0.207,0.262,2606,9180,0.4433,0.9996,0.9996,0.0731,1.0000,1.0000,0.6703,0.9653,1.0938,0.0746,0.0015,0.0123,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,1015,0.9994,0.6734,0.8841,0.9984,0.0500,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0578
72000,7860,3412,23279,38781,32605,15404,98,14273,1250,6,237389,2000182,20689.695,6933.485,0.2555,3142.276,0.058,0.791,0.083,0.068,0.473,0.368,522,0.1032,0.6281,0.161,22.3,47.0,62.5,37.25,1.37,13.69,0.68,21.51,6.95,1.255,0.309,0.076,0.084,10.460,0.450,0.0028,189,762,1539,9823,363,26,0.556,4308,124,1229,6507,650,916,6294,9.00,29.82,8354,13.3900,67405,2974,74868,548.8,-0.0,1034920,14.335,2630837.750,1.31e-14,0.00013,16.62,13284,16.587,1.446,14.875,0.267,16.588,2824,2418,2618,0.3788,0.997,1.042,1.860,1.256,0.986,1.502,7240.971,4306.286,11701.079,7180.806,4950.086,2175.572,446.388,1169.249,0.526,0.529,0.367,0.513,0.199,0.243,2571,6830,0.4825,1.0000,0.9998,0.0703,1.0000,1.0000,0.6992,0.9515,1.0654,0.0891,0.0017,0.0088,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,739,0.9990,0.6933,0.8806,0.9981,0.0547,0.0453,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0547
73000,7550,3354,25534,49486,43231,23800,152,15342,1575,3,263974,2057556,22649.099,8189.511,0.2397,4234.100,0.057,0.762,0.104,0.078,0.476,0.363,647,0.1115,0.6317,0.157,23.6,48.0,65.0,38.29,1.76,13.76,0.66,22.10,7.01,1.244,0.310,0.089,0.102,10.851,0.453,0.0029,182,686,1422,11484,255,26,0.567,4153,205,1112,6233,771,1112,5667,9.41,30.40,6323,12.6649,67383,3201,74643,631.4,-0.0,1037931,14.812,2630837.750,8.67e-15,0.00010,18.56,16401,19.140,1.516,17.365,0.258,19.140,2930,2093,2527,0.3968,0.990,1.034,1.892,1.175,0.990,1.533,7347.460,4280.766,14561.455,7294.654,5027.090,2300.039,491.033,1164.339,0.534,0.529,0.370,0.594,0.236,0.260,2665,7989,0.4236,1.0000,0.9998,0.0602,1.0000,1.0000,0.6660,0.9596,1.0658,0.0963,0.0016,0.0172,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,935,0.9999,0.6731,0.8743,0.9986,0.0600,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0561
74000,7808,3627,22559,37121,30545,14453,109,15228,1486,7,254968,2136037,20076.653,6963.471,0.2514,2956.606,0.050,0.791,0.088,0.071,0.479,0.366,667,0.1069,0.6396,0.162,21.6,46.9,62.7,36.78,1.23,12.81,0.69,22.05,6.94,1.263,0.295,0.066,0.075,10.944,0.466,0.0029,204,743,1615,12092,460,27,0.588,4233,340,1334,6134,457,914,6437,8.51,29.04,6454,10.5244,67436,3062,73929,499.8,-0.0,1039622,14.445,2630837.750,7.79e-15,0.00010,35.96,12923,18.276,1.490,16.499,0.287,18.276,2618,2384,2806,0.3950,0.992,1.039,1.911,1.229,0.988,1.529,7972.701,4793.240,9364.977,7910.652,5757.631,2138.929,536.602,1331.334,0.507,0.558,0.388,0.511,0.245,0.290,2540,4507,0.4837,1.0000,0.9995,0.0805,1.0000,0.9999,0.7148,0.9563,1.0609,0.0817,0.0020,0.0121,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,1073,0.9985,0.6798,0.8746,0.9981,0.0551,0.0487,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0596
75000,6761,3214,21287,34033,28095,12650,96,15119,1397,14,203064,1974845,18887.223,5977.267,0.2670,2588.017,0.050,0.788,0.084,0.079,0.466,0.374,518,0.1220,0.6444,0.155,22.5,48.0,61.3,36.94,1.14,13.59,0.58,21.64,6.87,1.284,0.310,0.060,0.066,11.158,0.453,0.0030,204,776,1472,10359,386,29,0.542,3539,44,924,5793,338,904,5519,10.00,30.40,7057,10.4825,67333,2901,73857,685.6,-0.0,1040109,14.181,2630837.750,4.78e-15,0.00015,12.11,11943,16.746,1.460,15.062,0.225,16.747,2063,2287,2411,0.4096,1.000,1.043,1.982,1.276,0.992,1.567,8002.926,4388.658,8312.211,7946.369,5216.660,1309.436,514.140,1565.674,0.497,0.548,0.374,0.510,0.230,0.250,2371,4947,0.4209,0.9999,0.9999,0.0939,1.0000,1.0000,0.7014,0.9533,1.0766,0.0843,0.0010,0.0117,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,857,0.9990,0.6459,0.9002,0.9969,0.0538,0.0511,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0598
76000,7307,3423,21004,32215,26048,11139,72,13441,1355,5,203261,1864004,18634.055,5596.356,0.2543,2366.057,0.051,0.797,0.080,0.072,0.464,0.373,603,0.1090,0.6417,0.154,22.6,47.0,62.8,37.78,0.76,14.03,0.91,22.07,7.00,1.260,0.317,0.043,0.047,11.104,0.464,0.0028,188,769,1385,10118,344,31,0.608,3740,47,1019,6241,243,1250,5814,9.40,29.80,8956,12.4767,67312,3006,74611,492.4,-0.0,1038542,13.078,2630837.750,1.54e-14,0.00005,31.62,11221,17.034,1.513,15.252,0.270,17.035,2288,2410,2609,0.4188,1.000,1.035,1.928,1.249,0.995,1.516,7888.092,4162.983,8256.414,7822.077,4921.621,1510.493,457.829,1261.977,0.489,0.552,0.360,0.462,0.218,0.247,2552,4667,0.5216,1.0000,0.9998,0.0924,1.0000,1.0000,0.7470,0.9572,1.0535,0.0508,0.0020,0.0090,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,990,0.9989,0.6789,0.8790,0.9976,0.0558,0.0469,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0590
77000,7771,3235,22417,36709,30634,14200,92,14255,1278,8,211227,1858888,20105.470,5962.470,0.2492,2672.084,0.056,0.785,0.084,0.075,0.458,0.377,692,0.1041,0.6367,0.151,21.8,47.0,63.2,37.82,1.19,12.90,0.82,22.91,6.99,1.259,0.298,0.054,0.060,10.493,0.456,0.0029,187,743,1442,9993,355,32,0.637,3856,48,936,6787,399,1256,6116,9.66,31.15,10645,14.4191,67350,2973,75472,632.5,-0.0,1036480,13.745,2630837.750,2.83e-15,0.00002,20.50,12530,17.376,1.486,15.622,0.268,17.377,2599,2495,2677,0.4185,0.976,1.035,1.959,1.231,0.988,1.539,7752.956,4440.960,9876.926,7696.473,5204.155,1371.174,475.116,1444.096,0.499,0.539,0.353,0.529,0.196,0.236,2640,5599,0.4573,1.0000,1.0000,0.0874,1.0000,0.9999,0.6739,0.9476,1.0491,0.0796,0.0013,0.0070,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,813,0.9984,0.6648,0.8838,0.9972,0.0534,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0562
78000,7236,3603,25786,60174,53995,34181,207,15713,1325,5,233904,2167653,25326.525,9443.746,0.2487,5807.647,0.060,0.774,0.089,0.076,0.482,0.367,555,0.1125,0.6270,0.143,23.9,48.0,72.2,40.85,1.07,12.76,1.03,25.98,7.06,1.257,0.285,0.048,0.051,11.859,0.488,0.0029,186,674,1479,11134,359,34,0.604,3756,273,910,6053,766,1113,5357,7.75,26.55,5521,13.0961,67252,2990,75206,825.1,-0.0,1041723,15.165,2630837.750,1.26e-14,0.00036,11.73,19986,20.644,1.486,18.898,0.261,20.644,3071,1826,2339,0.4019,0.954,1.043,1.947,1.168,0.992,1.581,7033.428,4070.622,19338.255,6981.799,4814.119,1993.515,420.339,1222.244,0.571,0.517,0.352,0.682,0.205,0.260,2643,8309,0.4352,0.9994,1.0000,0.0605,0.9999,1.0000,0.6157,0.9567,1.0643,0.0452,0.0023,0.0124,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,969,0.9987,0.6657,0.8958,0.9980,0.0545,0.0488,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0590
79000,6836,3113,19987,31160,25328,11087,86,13847,1229,4,210804,1685980,18079.440,5673.867,0.2409,2500.303,0.058,0.782,0.087,0.074,0.443,0.388,574,0.1141,0.6299,0.146,23.9,47.0,67.1,38.86,1.16,13.53,0.92,23.24,7.06,1.253,0.300,0.054,0.059,11.429,0.463,0.0030,206,771,1376,9847,334,36,0.612,3532,484,878,5474,460,966,5410,9.55,32.38,7075,11.6471,67250,2751,74372,485.6,-0.0,1042998,13.413,2630837.750,2.18e-14,0.00011,31.48,10797,17.002,1.499,15.286,0.217,17.003,2335,2114,2387,0.3866,1.000,1.054,1.921,1.224,0.990,1.514,7000.573,4053.430,8907.313,6940.757,4731.673,1605.096,452.237,1116.231,0.494,0.496,0.354,0.486,0.184,0.248,2719,4429,0.4331,1.0000,0.9999,0.0766,1.0000,1.0000,0.6710,0.9435,1.0745,0.0711,0.0009,0.0089,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,878,0.9983,0.6442,0.8893,0.9981,0.0552,0.0461,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0594
80000,7490,3214,20180,36494,30985,16204,110,13175,1244,14,198556,1760552,19199.143,5914.368,0.2500,2812.393,0.054,0.783,0.089,0.075,0.461,0.375,468,0.1011,0.6283,0.145,24.0,48.0,68.6,40.05,1.12,12.90,0.98,25.04,7.09,1.246,0.283,0.064,0.069,11.290,0.446,0.0029,202,757,1376,9320,354,39,0.663,3786,586,838,6066,750,1116,5624,8.84,31.55,6683,11.8410,67137,2728,74164,667.5,-0.0,1043376,13.001,2630837.750,1.12e-14,0.00004,7.81,12363,16.631,1.467,14.928,0.236,16.653,3198,1989,2303,0.3853,0.982,1.067,1.924,1.207,0.992,1.520,6546.844,3964.624,10919.316,6490.602,4601.618,1605.763,359.496,1136.716,0.544,0.519,0.336,0.585,0.196,0.229,2511,4297,0.4122,0.9996,0.9992,0.0718,0.9999,1.0000,0.6744,0.9524,1.0593,0.0533,0.0017,0.0085,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,796,0.9992,0.6869,0.9025,0.9987,0.0563,0.0455,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0567
81000,6009,2771,18425,30270,24826,11763,82,12981,1193,9,201297,1647855,17012.183,5850.131,0.2557,2633.753,0.056,0.785,0.087,0.072,0.449,0.383,513,0.1244,0.6263,0.146,23.3,47.1,66.6,37.50,1.17,13.95,0.84,21.54,6.89,1.300,0.312,0.071,0.077,11.553,0.462,0.0029,207,768,1393,8396,347,33,0.529,3197,33,1078,4898,202,1059,4748,10.08,33.76,6975,10.7740,67070,2994,74333,453.8,-0.0,1045020,12.799,2630837.750,1.06e-15,0.00007,22.95,10628,15.231,1.432,13.623,0.175,15.231,2299,1812,1898,0.3746,1.000,1.087,1.963,1.308,0.993,1.582,6323.402,3409.401,9417.569,6271.454,3956.913,1736.649,338.479,1141.250,0.514,0.521,0.322,0.521,0.180,0.222,2867,5081,0.4667,1.0000,0.9996,0.0647,1.0000,1.0000,0.7002,0.9557,1.0649,0.0706,0.0016,0.0074,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,642,0.9996,0.6877,0.9169,0.9986,0.0503,0.0464,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0591
82000,7847,3267,23021,40109,33912,16986,102,13334,1428,14,223417,1851342,20299.433,6606.920,0.2523,3083.880,0.054,0.788,0.082,0.076,0.463,0.374,458,0.0991,0.6343,0.141,21.9,46.0,66.3,38.74,1.08,12.98,0.91,23.76,6.99,1.239,0.301,0.057,0.058,10.637,0.429,0.0028,180,687,1445,10537,333,34,0.600,4176,31,760,7056,781,1715,5351,9.06,31.18,6548,12.7588,67182,2810,74081,935.9,-0.0,1044880,12.761,2630837.750,1.77e-16,0.00004,22.90,14445,16.663,1.429,14.941,0.292,16.663,3494,1991,2362,0.4128,0.960,1.040,1.951,1.170,0.993,1.548,6742.048,4013.625,12049.417,6698.290,4635.605,2017.870,408.284,1096.887,0.531,0.509,0.350,0.542,0.198,0.241,2778,5757,0.4035,0.9999,0.9999,0.0647,1.0000,1.0000,0.6783,0.9595,1.0776,0.0507,0.0025,0.0080,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,650,0.9997,0.6621,0.9086,0.9990,0.0518,0.0431,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0556
83000,7526,3373,22527,41814,35590,19155,132,14484,1439,7,212631,1907370,20087.652,7019.275,0.2569,3605.421,0.059,0.771,0.095,0.075,0.460,0.378,623,0.1081,0.6418,0.143,23.7,46.0,61.8,37.10,0.95,11.95,1.04,23.16,6.81,1.281,0.274,0.050,0.056,11.296,0.461,0.0029,192,706,1432,10027,261,31,0.662,3763,202,1252,6072,467,1435,5624,8.84,30.01,6248,12.2079,67215,3020,73025,574.4,-0.0,1047086,13.829,2630837.750,2.67e-14,0.00001,9.34,14317,17.198,1.436,15.490,0.272,17.198,3408,1919,2199,0.3704,0.989,1.061,1.996,1.274,0.992,1.543,6685.958,4151.248,12159.154,6642.652,4891.267,1943.725,400.424,1069.705,0.533,0.506,0.347,0.572,0.222,0.296,2544,6124,0.3918,1.0000,0.9996,0.0710,1.0000,1.0000,0.6974,0.9554,1.0717,0.0489,0.0014,0.0087,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,794,0.9993,0.6382,0.8903,0.9990,0.0569,0.0497,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0587
84000,7036,3409,22791,39775,33534,16855,129,15001,1332,6,202656,1896842,19970.206,6662.323,0.2584,3389.182,0.058,0.776,0.091,0.075,0.451,0.385,428,0.1184,0.6414,0.146,24.2,47.0,66.6,39.07,0.87,13.67,0.80,23.73,7.03,1.261,0.303,0.054,0.059,11.472,0.489,0.0029,194,706,1484,11185,384,29,0.592,3573,201,967,5868,572,1174,5290,9.76,31.46,6937,12.6317,67355,2753,71956,574.3,-0.0,1048437,14.125,2630837.750,1.20e-14,0.00007,36.11,13598,17.449,1.445,15.776,0.228,17.449,2776,1983,2277,0.3896,1.000,1.061,1.978,1.214,0.993,1.551,7123.624,4224.384,11372.962,7083.497,4902.928,1653.585,356.475,1263.082,0.509,0.516,0.338,0.560,0.181,0.231,2381,6252,0.3523,0.9999,0.9995,0.0657,1.0000,1.0000,0.7016,0.9581,1.0597,0.0464,0.0006,0.0059,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,690,0.9994,0.6574,0.8929,0.9986,0.0557,0.0451,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0585
85000,6867,3070,20508,33233,27455,12632,93,13024,975,12,189624,1674264,19333.832,5770.861,0.2461,2854.148,0.053,0.790,0.084,0.073,0.444,0.384,475,0.1149,0.6205,0.143,22.9,47.4,72.3,40.09,1.47,14.35,0.98,23.29,7.16,1.234,0.307,0.070,0.076,11.406,0.446,0.0029,201,751,1435,8915,372,30,0.620,3581,405,1336,5126,606,912,5349,9.49,34.25,6372,11.5898,67374,2871,71621,691.2,-0.0,1050096,13.161,2630837.750,2.58e-14,0.00002,16.98,11191,16.023,1.436,14.385,0.202,16.024,2698,2061,2108,0.4063,1.000,1.056,1.934,1.203,0.992,1.511,6844.419,3728.334,11086.938,6796.071,4304.972,1641.666,321.689,953.358,0.530,0.495,0.313,0.511,0.164,0.192,2521,5765,0.4412,0.9997,0.9995,0.0695,1.0000,1.0000,0.6434,0.9618,1.0557,0.0741,0.0014,0.0144,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,901,0.9996,0.6502,0.8755,0.9980,0.0515,0.0447,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0567
86000,6392,3062,19500,31757,25941,12122,135,13414,1229,10,193772,1788686,17582.614,5753.771,0.2609,2594.417,0.053,0.788,0.085,0.073,0.466,0.370,558,0.1190,0.6328,0.150,24.0,47.0,66.4,38.44,0.94,13.94,0.73,22.82,6.99,1.279,0.313,0.048,0.052,11.746,0.473,0.0029,203,740,1314,9985,260,33,0.597,3382,154,1086,5152,472,531,5389,9.52,32.46,6855,9.9399,67294,2986,71547,455.1,-0.0,1051518,13.024,2630837.750,1.13e-14,0.00005,21.43,11199,15.621,1.441,13.993,0.187,15.622,1890,2054,2448,0.3935,1.000,1.058,1.996,1.271,0.992,1.525,7295.095,4002.645,8196.765,7243.367,4736.900,1719.078,401.521,1038.755,0.521,0.534,0.349,0.526,0.220,0.225,2560,4358,0.4941,0.9998,1.0000,0.0834,1.0000,1.0000,0.6822,0.9547,1.0424,0.0647,0.0022,0.0067,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,964,0.9968,0.6841,0.8569,0.9973,0.0531,0.0472,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0599
87000,7525,3305,21007,35118,29091,13974,137,13533,1347,9,204432,1797703,18816.700,5850.116,0.2534,2612.369,0.055,0.786,0.090,0.069,0.457,0.379,599,0.1036,0.6376,0.144,22.0,46.9,61.9,37.17,0.55,13.75,0.83,22.04,6.97,1.283,0.313,0.028,0.029,10.782,0.462,0.0029,198,748,1515,10811,360,34,0.634,3830,60,1398,6067,232,1286,6007,9.71,30.62,7667,10.9726,67331,2791,71795,488.4,-0.0,1050784,13.297,2630837.750,9.20e-15,0.00033,34.08,12090,16.211,1.442,14.505,0.263,16.211,2427,2401,2697,0.3976,1.000,1.066,1.996,1.267,0.993,1.556,7810.903,4483.821,8246.928,7767.906,5414.235,1391.224,472.306,1374.217,0.477,0.546,0.367,0.541,0.240,0.273,2433,3909,0.4922,1.0000,0.9997,0.0900,1.0000,0.9999,0.7557,0.9624,1.0566,0.0360,0.0010,0.0071,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,1076,0.9987,0.6967,0.8856,0.9979,0.0556,0.0406,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0570
88000,6504,2912,22848,39844,33549,16903,93,14426,1445,11,224277,1903470,19778.952,7161.540,0.2606,3507.976,0.051,0.794,0.086,0.069,0.455,0.382,672,0.1263,0.6353,0.141,22.0,47.0,61.7,36.71,0.55,13.86,0.69,21.61,6.89,1.299,0.314,0.021,0.022,10.922,0.460,0.0029,184,707,1505,10802,405,38,0.605,3295,73,1057,5374,332,788,5384,11.10,34.07,5371,9.2593,67252,3279,71639,459.1,-0.0,1054631,13.841,2630837.750,1.38e-14,0.00000,10.34,14620,16.933,1.420,15.294,0.220,16.934,1827,2220,2457,0.4131,1.000,1.065,1.999,1.320,0.992,1.562,7127.113,4030.346,11484.981,7083.586,4718.362,2066.286,338.278,1248.999,0.491,0.541,0.345,0.550,0.191,0.234,2603,7283,0.5067,1.0000,1.0000,0.0755,1.0000,0.9999,0.7621,0.9599,1.0594,0.0437,0.0007,0.0056,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,704,0.9975,0.6664,0.8822,0.9969,0.0532,0.0484,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0582
89000,7458,3095,21502,34602,28037,13013,87,13938,1341,8,203918,1795943,19156.289,5798.022,0.2563,2531.889,0.052,0.805,0.077,0.066,0.440,0.390,644,0.1124,0.6393,0.137,22.2,46.1,63.4,36.66,0.74,13.38,0.80,21.74,6.84,1.317,0.310,0.018,0.019,10.329,0.442,0.0029,200,723,1346,10618,293,36,0.583,3871,97,1064,6297,394,1474,5590,11.52,33.77,6316,11.3290,67267,3172,70977,638.2,-0.0,1054113,13.382,2630837.750,2.48e-15,0.00000,32.05,12489,15.944,1.423,14.244,0.278,15.945,2846,2048,2564,0.3832,0.999,1.074,1.999,1.336,0.991,1.557,7391.517,4418.248,9179.780,7341.599,5166.798,1618.247,403.040,1244.845,0.473,0.531,0.339,0.513,0.201,0.226,2561,4379,0.4710,0.9998,0.9988,0.0868,1.0000,1.0000,0.7476,0.9469,1.0718,0.0424,0.0008,0.0103,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,882,0.9989,0.6304,0.9054,0.9978,0.0494,0.0461,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0549
