step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
68000,8282,2927,23993,54816,48405,30581,242,15198,695,15,86035,2091876,19631.235,6212.890,0.3358,4407.478,0.098,0.662,0.179,0.061,0.515,0.325,533,0.1006,0.7555,0.200,14.5,26.0,63.8,29.52,0.97,7.51,0.35,20.68,6.63,1.177,0.269,0.028,0.028,10.072,0.395,0.0026,179,704,1926,5040,523,15,0.812,3768,867,1231,6184,1002,1659,5621,8.04,42.05,9495,16.0538,67140,2307,98756,1195.8,-0.0,1021386,12.572,2631002.543,7.08e-15,0.00024,20.48,20276,13.816,1.265,12.213,0.338,13.816,4207,2350,1725,0.4976,0.916,1.001,1.998,1.250,0.990,1.253,5973.867,3494.071,14187.263,5939.999,3911.451,1032.501,316.874,456.037,0.598,0.536,0.401,0.700,0.123,0.190,1632,8141,0.3328,1.0000,1.0000,0.0602,1.0000,0.9999,0.7225,1.2006,1.1265,0.0473,0.0056,0.0062,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,306,1.0000,0.9382,0.8907,0.9992,0.0321,0.0492,0.1039,0.1014,0.0980,0.4910,0.4993,0.4729,5.9020,5.8112,5.8551,0.0687
69000,7970,3149,25934,51717,44466,25600,183,15279,1000,14,109551,2176677,19481.344,7400.569,0.3402,5071.135,0.086,0.659,0.185,0.071,0.530,0.319,613,0.0995,0.7487,0.180,14.9,24.0,70.9,26.84,1.51,8.08,0.37,16.88,6.39,1.246,0.294,0.031,0.034,9.930,0.442,0.0026,169,617,1914,4100,410,14,0.498,3837,41,1065,6864,535,1590,5845,6.54,36.64,8828,14.2916,67161,2219,97921,805.5,-0.0,1024715,12.342,2631002.543,1.40e-14,0.00020,23.82,20400,14.360,1.269,12.735,0.356,14.360,3811,2425,1734,0.4400,0.959,1.025,1.998,1.427,0.990,1.209,5921.875,3151.433,14988.066,5883.998,3680.415,1388.439,307.302,633.693,0.601,0.557,0.398,0.614,0.121,0.328,1695,9734,0.4084,1.0000,1.0000,0.0583,1.0000,1.0000,0.7329,1.1605,1.1413,0.0890,0.0079,0.0079,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,219,0.9997,0.9431,0.9258,0.9995,0.0318,0.0497,0.1023,0.1008,0.0995,0.4916,0.4980,0.4940,6.4459,5.8686,5.9882,0.0662
70000,8362,3277,22986,44081,37654,20967,128,15774,991,27,108188,2144318,18784.522,5886.236,0.3493,3524.186,0.082,0.651,0.199,0.068,0.526,0.317,667,0.0976,0.7510,0.206,15.4,23.9,71.0,28.79,0.82,9.47,0.55,17.95,6.52,1.184,0.326,0.030,0.031,10.010,0.442,0.0027,200,693,1877,4114,490,13,0.606,3960,45,1180,7137,1094,1635,5633,7.28,37.11,9423,14.6531,67133,2387,96896,653.7,-0.0,1026175,12.928,2631002.543,4.42e-15,0.00014,7.77,15672,12.649,1.264,11.089,0.295,12.674,4097,2482,1783,0.4944,0.916,1.001,1.998,1.298,0.990,1.192,5969.838,3284.335,12603.195,5951.985,3753.528,1517.869,325.125,519.055,0.589,0.561,0.397,0.621,0.116,0.291,1765,5537,0.4190,0.9999,1.0000,0.0568,1.0000,1.0000,0.7068,1.1446,1.1130,0.0413,0.0071,0.0071,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,265,0.9997,0.9307,0.9055,0.9986,0.0307,0.0476,0.1081,0.1008,0.1012,0.4789,0.4948,0.4791,6.4206,5.8737,6.0723,0.0649
71000,8394,3173,28101,65573,57651,37316,156,16616,1184,12,123524,2272613,22347.642,8060.037,0.3374,5454.849,0.081,0.654,0.201,0.064,0.529,0.313,622,0.1029,0.7549,0.218,16.8,27.4,71.3,32.51,1.05,9.17,1.53,20.76,6.67,1.196,0.298,0.039,0.040,10.494,0.412,0.0027,165,632,1755,4305,353,13,0.500,4053,181,1176,7037,982,2153,5259,7.76,38.34,8594,16.9508,67268,2219,95272,1060.5,-0.0,1028264,13.305,2631002.543,1.56e-14,0.00003,33.11,25192,16.761,1.285,15.116,0.360,16.762,4571,2217,1606,0.4967,0.860,1.001,1.999,1.292,0.991,1.207,6181.992,3226.789,17841.632,6132.277,3828.581,1634.272,323.108,647.808,0.612,0.550,0.393,0.681,0.142,0.355,1581,9951,0.4642,0.9998,0.9998,0.0532,1.0000,1.0000,0.6506,1.1564,1.1360,0.0432,0.0041,0.0088,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,306,1.0000,0.9484,0.9306,0.9993,0.0310,0.0431,0.1016,0.1009,0.1005,0.4734,0.4991,0.4845,5.8977,5.8511,6.0160,0.0637
72000,7901,3291,24979,43543,35390,18438,126,17134,1121,12,136943,2356209,19605.769,6539.903,0.3389,3639.215,0.068,0.688,0.190,0.054,0.519,0.320,723,0.1179,0.7372,0.227,15.9,23.1,71.6,26.51,0.68,9.44,0.58,15.80,6.31,1.304,0.325,0.027,0.029,9.832,0.462,0.0028,187,709,1796,4348,371,11,0.544,3886,349,1370,6182,527,1245,6129,8.11,40.36,9105,14.7150,67372,2096,93004,579.7,-0.0,1032710,14.571,2631002.543,2.76e-14,0.00010,16.62,17600,16.203,1.299,14.542,0.363,16.204,3662,2621,1618,0.4403,0.979,1.035,1.999,1.585,0.989,1.179,6398.160,3146.561,13378.305,6359.065,3507.614,2099.221,337.010,464.457,0.598,0.544,0.358,0.578,0.104,0.129,1644,7002,0.4170,1.0000,0.9992,0.0495,1.0000,1.0000,0.7301,1.1158,1.1148,0.0400,0.0056,0.0063,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,203,0.9999,0.9675,0.9331,0.9995,0.0260,0.0400,0.1010,0.0996,0.1018,0.4807,0.4920,0.4608,6.5175,5.8831,6.0944,0.0625
73000,7448,2919,24809,43160,36382,18172,179,16043,885,11,110732,2081581,18582.184,5636.954,0.3335,3329.145,0.075,0.653,0.196,0.076,0.511,0.321,891,0.1172,0.7585,0.173,16.0,22.0,55.3,25.11,0.64,9.02,0.27,15.17,6.26,1.228,0.341,0.022,0.023,9.360,0.456,0.0027,185,674,1930,3509,406,14,0.668,3241,340,1295,5813,1043,1059,5346,8.59,44.67,10286,15.4225,67351,2256,92119,646.5,-0.0,1034174,12.697,2631002.543,2.41e-14,0.00004,18.56,16326,13.377,1.288,11.835,0.253,13.377,3300,2537,1611,0.4616,0.977,1.022,1.999,1.415,0.993,1.215,6102.826,3095.206,12386.713,6071.313,3453.304,1685.564,253.055,369.190,0.576,0.552,0.354,0.553,0.119,0.177,1568,8113,0.4211,1.0000,1.0000,0.0571,1.0000,1.0000,0.7839,1.0909,1.1099,0.0427,0.0026,0.0077,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,210,0.9995,0.9573,0.9260,0.9992,0.0305,0.0491,0.1006,0.0994,0.0987,0.4750,0.4850,0.4496,6.3882,5.9219,5.9824,0.0652
74000,7285,2963,21747,33664,27232,11819,98,14773,931,9,105922,2050436,16265.909,4552.916,0.3404,2299.326,0.061,0.676,0.204,0.059,0.517,0.312,696,0.1192,0.7828,0.184,15.9,22.0,66.0,23.55,0.22,9.30,0.28,13.75,6.09,1.343,0.337,0.011,0.012,9.127,0.433,0.0027,185,654,1913,3295,441,15,0.581,3432,147,1175,5963,679,614,5992,8.87,45.55,15109,17.8336,67401,2424,93248,407.7,-0.0,1029842,11.665,2631002.543,2.51e-14,0.00000,35.96,12998,11.583,1.272,9.998,0.313,11.583,2887,2633,1765,0.4255,0.995,1.044,2.000,1.710,0.991,1.268,6244.149,3203.805,8797.236,6207.159,3560.841,1534.664,304.071,414.855,0.563,0.570,0.377,0.507,0.113,0.162,1655,6022,0.4685,1.0000,0.9999,0.0665,1.0000,1.0000,0.8194,1.0718,1.0954,0.0136,0.0047,0.0071,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,175,0.9996,0.9522,0.9219,0.9993,0.0276,0.0448,0.1023,0.0991,0.0969,0.5196,0.4870,0.4538,7.1007,5.9283,5.9301,0.0648
75000,9016,3839,30600,75415,67519,44437,378,16959,1145,11,137543,2478032,27309.200,9785.913,0.3346,6909.376,0.068,0.639,0.215,0.078,0.535,0.310,802,0.1013,0.7418,0.190,17.0,26.0,77.0,33.23,0.96,8.21,0.90,23.15,6.70,1.250,0.287,0.019,0.019,10.581,0.440,0.0025,170,607,2171,4207,471,12,0.689,4097,61,1338,7617,1255,2118,5643,5.83,34.01,7544,15.8171,67297,2501,94428,1611.8,-0.0,1034006,13.917,2631002.543,1.17e-14,0.00138,12.11,29208,18.277,1.306,16.487,0.484,18.278,4515,2542,1959,0.4331,0.953,1.035,2.000,1.369,0.992,1.311,6517.362,3693.068,23542.188,6483.312,4193.076,2017.803,317.480,541.253,0.588,0.574,0.406,0.702,0.112,0.226,1548,10504,0.3405,1.0000,0.9997,0.0509,1.0000,1.0000,0.6298,1.0935,1.1301,0.0402,0.0022,0.0047,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,250,0.9999,0.9524,0.9358,0.9994,0.0268,0.0461,0.0928,0.0995,0.0958,0.5259,0.4860,0.4568,6.0125,5.9293,5.7929,0.0661
76000,7474,3295,23835,40731,34276,16748,148,15800,865,15,93642,2131942,17710.588,5988.745,0.3566,3901.502,0.067,0.646,0.223,0.064,0.526,0.309,617,0.1148,0.7664,0.229,15.9,23.0,64.0,25.41,0.45,8.83,0.34,15.79,6.25,1.300,0.317,0.022,0.023,9.956,0.459,0.0027,168,703,2305,3364,382,13,0.568,3504,79,1503,5892,346,1358,5770,7.65,40.48,8103,11.8073,67273,2442,92957,474.8,-0.0,1038971,13.137,2631002.543,5.31e-15,0.00044,31.62,15458,13.362,1.284,11.763,0.315,13.362,3071,2469,1934,0.4381,0.986,1.031,2.000,1.508,0.992,1.365,6534.892,3532.121,10955.018,6502.188,4154.883,1198.263,298.283,590.697,0.557,0.573,0.428,0.546,0.117,0.347,1571,8387,0.4673,0.9999,0.9999,0.0760,1.0000,1.0000,0.7584,1.1199,1.1226,0.0270,0.0069,0.0071,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,310,0.9997,0.9519,0.9235,0.9994,0.0271,0.0485,0.1002,0.1003,0.0946,0.5139,0.4920,0.4600,6.3573,5.8753,5.7251,0.0728
77000,7268,3179,24660,40717,32098,15936,121,15784,1565,21,141373,2273686,17665.495,6020.359,0.3582,2855.492,0.066,0.685,0.199,0.050,0.514,0.318,822,0.1306,0.7763,0.182,14.4,22.0,72.0,25.15,0.25,9.63,0.16,15.11,6.26,1.333,0.340,0.014,0.015,9.765,0.463,0.0026,170,686,2230,4025,469,15,0.540,3472,56,1293,5919,387,1146,5735,8.85,45.00,11711,16.0556,67308,2371,92068,648.0,-0.0,1037237,12.449,2631002.543,3.54e-14,0.00005,20.50,17883,14.554,1.298,12.927,0.329,14.554,2777,2534,1957,0.4228,0.995,1.045,2.000,1.621,0.990,1.368,6469.928,3596.679,9860.009,6440.268,4220.710,1942.567,292.017,930.282,0.550,0.556,0.417,0.507,0.098,0.418,1600,7230,0.4645,1.0000,1.0000,0.0645,1.0000,1.0000,0.7306,1.1283,1.1577,0.0141,0.0032,0.0086,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,266,0.9995,0.9563,0.9315,0.9996,0.0268,0.0406,0.0987,0.1002,0.0929,0.5286,0.4896,0.4443,6.5506,5.9332,5.5828,0.0699
78000,8253,2952,33534,72447,62743,38729,184,16283,1941,17,160274,2299150,22894.197,8960.232,0.3420,5534.798,0.073,0.686,0.183,0.058,0.507,0.329,692,0.1137,0.7661,0.180,14.2,24.1,69.9,26.91,0.56,8.47,0.39,17.49,6.31,1.316,0.293,0.024,0.026,8.905,0.400,0.0026,129,550,2075,5035,461,13,0.504,3971,678,1203,6372,737,1640,5876,9.57,45.86,12435,20.8065,67211,2383,92751,1661.6,-0.0,1035430,11.937,2631002.543,3.89e-15,0.00003,11.73,30008,18.136,1.294,16.371,0.471,18.137,4005,2372,1876,0.4171,0.952,1.042,2.000,1.492,0.987,1.355,5972.621,3566.689,18383.986,5944.623,4100.385,2226.518,281.963,916.951,0.556,0.538,0.407,0.635,0.102,0.317,1572,14088,0.3832,1.0000,1.0000,0.0563,0.9999,1.0000,0.7368,1.1402,1.1353,0.0280,0.0088,0.0100,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,220,1.0000,0.9568,0.9288,0.9997,0.0270,0.0435,0.0952,0.1009,0.0953,0.4923,0.4946,0.4669,6.1248,5.9070,5.5308,0.0627
79000,7297,3188,27760,61602,53734,33601,241,16255,1237,12,138352,2158089,22229.654,8638.268,0.3323,5765.024,0.081,0.643,0.201,0.075,0.500,0.333,892,0.1258,0.7513,0.200,15.2,23.4,70.9,28.23,0.65,9.26,0.66,17.66,6.45,1.254,0.319,0.018,0.020,9.989,0.450,0.0026,169,610,1934,4344,426,11,0.584,3485,352,863,6082,1039,1184,5074,8.50,43.03,10792,17.2172,67205,2371,92607,1015.2,-0.0,1039145,13.032,2631002.543,3.96e-14,0.00002,31.48,23113,16.527,1.292,14.895,0.340,16.527,3492,2187,1618,0.4727,0.916,1.012,2.000,1.404,0.991,1.284,5678.743,3313.311,18617.617,5647.294,3729.767,1873.425,318.817,681.002,0.567,0.521,0.388,0.661,0.090,0.272,1631,11016,0.3504,1.0000,0.9999,0.0454,1.0000,1.0000,0.6913,1.1764,1.1516,0.0321,0.0062,0.0095,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,196,0.9998,0.9677,0.9448,0.9995,0.0265,0.0437,0.1029,0.1009,0.0987,0.5358,0.4948,0.4659,6.2646,5.9179,5.7405,0.0685
80000,7136,2891,23540,39345,32685,15660,145,14149,840,18,114888,1947419,18087.226,5482.359,0.3168,3207.810,0.065,0.670,0.205,0.060,0.499,0.328,643,0.1212,0.7721,0.192,15.0,22.9,72.0,26.81,0.66,10.26,0.27,15.61,6.47,1.244,0.342,0.025,0.028,10.046,0.452,0.0026,159,662,1908,4025,429,10,0.588,3530,191,892,6053,610,1224,5302,9.57,45.71,12789,16.6309,67089,2285,93046,686.8,-0.0,1038496,11.604,2631002.543,1.31e-14,0.00000,7.81,14156,12.269,1.270,10.731,0.268,12.287,2932,2336,1868,0.4591,0.954,1.026,2.000,1.459,0.987,1.228,5730.594,3445.949,11786.489,5698.436,3810.112,1532.495,302.146,439.908,0.552,0.549,0.373,0.534,0.119,0.163,1509,8554,0.4155,1.0000,1.0000,0.0600,1.0000,1.0000,0.7296,1.1220,1.1221,0.0340,0.0148,0.0120,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,140,0.9998,0.9384,0.9222,0.9993,0.0245,0.0385,0.1071,0.1013,0.1015,0.5539,0.4975,0.4696,6.7752,5.8650,5.7865,0.0711
81000,6995,3179,24281,57096,50734,32543,272,15122,808,20,111566,2120161,21330.524,8035.402,0.3567,5547.867,0.100,0.649,0.191,0.060,0.514,0.327,658,0.1187,0.7423,0.192,16.0,24.5,72.0,30.59,0.61,8.20,0.43,21.35,6.74,1.203,0.279,0.016,0.018,10.674,0.460,0.0025,190,673,1935,4620,409,10,0.548,3289,32,895,6068,650,1559,4786,7.30,39.97,11180,17.0911,67023,2242,93943,883.9,-0.0,1039536,13.093,2631002.543,1.79e-14,0.00007,22.95,20304,14.335,1.302,12.757,0.276,14.335,3474,2033,1488,0.5062,0.905,1.000,2.000,1.305,0.990,1.255,5556.299,3051.893,17841.117,5531.851,3505.423,1667.829,311.491,508.215,0.587,0.546,0.374,0.689,0.130,0.257,1504,8236,0.3790,1.0000,0.9994,0.0500,1.0000,1.0000,0.6806,1.1476,1.1270,0.0262,0.0077,0.0084,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,236,0.9998,0.9663,0.9482,0.9994,0.0280,0.0394,0.1098,0.1010,0.1017,0.5277,0.4978,0.4793,6.2832,5.8829,5.8725,0.0708
82000,6595,2760,25718,60544,54610,34280,546,15219,647,17,82389,1848333,21266.152,7409.066,0.3382,5667.648,0.081,0.612,0.246,0.061,0.499,0.331,570,0.1227,0.7543,0.194,15.6,22.0,72.0,26.36,1.08,9.20,0.28,15.80,6.55,1.223,0.324,0.028,0.028,9.801,0.444,0.0027,168,649,2089,3733,560,11,0.573,3219,22,885,5688,353,1299,4943,9.50,46.28,8420,13.9237,67128,2104,92597,562.8,-0.0,1045537,12.895,2631002.543,3.19e-15,0.00009,22.90,20251,13.481,1.285,11.956,0.240,13.481,2815,2234,1546,0.4566,0.974,1.023,2.000,1.444,0.990,1.157,5930.137,2977.680,17617.436,5908.787,3407.577,1052.740,275.444,413.235,0.556,0.547,0.364,0.694,0.113,0.161,1523,10016,0.5057,1.0000,0.9999,0.0487,1.0000,1.0000,0.7497,1.1320,1.1180,0.0702,0.0058,0.0110,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,219,0.9998,0.9582,0.9165,0.9996,0.0275,0.0390,0.1067,0.1009,0.1050,0.5452,0.4964,0.4704,6.7375,5.8711,6.0269,0.0665
83000,7164,3173,22848,42403,36115,19318,237,14536,745,20,97785,1919951,18628.859,5517.719,0.3359,3465.141,0.072,0.656,0.203,0.069,0.506,0.330,558,0.1107,0.7546,0.207,17.0,23.8,77.5,30.29,0.61,9.25,0.31,20.12,6.73,1.216,0.314,0.020,0.021,10.721,0.455,0.0027,176,657,1829,4111,426,11,0.556,3362,127,1106,5931,534,1669,4961,7.62,38.94,10833,17.3180,67157,2220,91600,755.8,-0.0,1044137,11.612,2631002.543,1.22e-14,0.00020,9.34,15281,12.206,1.270,10.676,0.260,12.207,3411,2263,1490,0.4412,0.971,1.020,2.000,1.397,0.990,1.146,5811.281,2944.261,12991.797,5772.188,3330.016,1461.981,262.078,328.519,0.565,0.549,0.367,0.603,0.112,0.140,1604,6744,0.4270,1.0000,0.9998,0.0543,0.9999,1.0000,0.6835,1.1044,1.0940,0.0280,0.0073,0.0071,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,234,0.9997,0.9645,0.9121,0.9995,0.0276,0.0412,0.1057,0.1003,0.1057,0.5262,0.4917,0.4668,6.4301,5.8685,6.0856,0.0646
84000,7054,2693,26907,55570,48862,28435,228,14602,816,12,107452,1912725,20347.687,7008.843,0.3182,4871.680,0.075,0.656,0.207,0.063,0.496,0.330,600,0.1219,0.7522,0.221,16.7,24.0,72.1,29.27,0.60,9.69,0.42,18.56,6.61,1.259,0.314,0.020,0.020,9.874,0.397,0.0026,151,624,1833,4211,375,12,0.610,3320,479,1263,5312,556,1150,5348,10.06,46.31,12054,19.0198,67292,2143,91350,1183.9,-0.0,1043781,12.055,2631002.543,4.96e-15,0.00042,36.11,20099,13.624,1.278,12.050,0.296,13.624,3587,2142,1325,0.4544,0.954,1.024,2.000,1.462,0.990,1.143,5802.117,2785.248,16346.431,5775.949,3096.988,1500.073,287.472,349.618,0.581,0.528,0.330,0.628,0.095,0.112,1670,11382,0.3894,0.9998,1.0000,0.0511,1.0000,1.0000,0.6914,1.1129,1.1192,0.0281,0.0044,0.0113,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,205,0.9999,0.9747,0.9265,0.9989,0.0252,0.0404,0.1047,0.1005,0.1056,0.5401,0.4920,0.4634,6.2751,5.8849,6.1425,0.0606
85000,6901,2755,24920,53003,47089,27896,187,14179,732,12,94365,1851610,20293.881,6853.873,0.3357,4874.099,0.082,0.624,0.214,0.080,0.510,0.320,548,0.1152,0.7474,0.220,16.6,22.9,76.0,29.98,0.68,8.86,0.86,19.58,6.68,1.213,0.315,0.021,0.022,10.272,0.429,0.0026,163,615,1877,3260,379,10,0.564,3139,247,1155,5499,963,1152,4786,8.60,44.50,11597,17.0538,67309,2143,91529,908.8,-0.0,1045407,11.816,2631002.543,8.85e-16,0.00005,16.98,18964,13.366,1.302,11.835,0.230,13.367,3386,2170,1345,0.4734,0.958,1.012,2.000,1.366,0.991,1.184,5851.049,2845.645,16100.554,5823.761,3243.664,1322.537,308.817,348.420,0.577,0.548,0.365,0.649,0.118,0.287,1701,9921,0.3762,1.0000,0.9995,0.0518,1.0000,0.9999,0.6918,1.1108,1.1243,0.0314,0.0048,0.0104,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,229,0.9999,0.9669,0.9346,0.9994,0.0250,0.0463,0.1082,0.1001,0.1018,0.5565,0.4896,0.4552,6.3502,5.8952,5.9390,0.0629
86000,7093,2850,24226,45129,38764,20744,159,13981,820,11,91979,1918367,19359.907,5799.149,0.3366,3864.256,0.062,0.671,0.204,0.064,0.506,0.324,497,0.1170,0.7643,0.229,16.0,22.0,72.0,25.98,0.60,8.84,0.28,16.25,6.33,1.298,0.318,0.018,0.020,9.877,0.424,0.0026,157,599,1880,3484,405,10,0.597,3187,298,1622,5173,617,1012,5464,9.95,46.92,11602,15.4344,67221,2255,91856,868.9,-0.0,1046660,11.250,2631002.543,4.60e-15,0.00031,21.43,16245,12.390,1.286,10.809,0.295,12.390,2786,2430,1877,0.4314,0.986,1.036,2.000,1.550,0.992,1.319,6177.369,3251.321,13377.899,6145.534,3700.731,1101.893,353.647,479.352,0.557,0.563,0.364,0.608,0.108,0.275,1555,9018,0.4430,1.0000,0.9997,0.0638,1.0000,1.0000,0.7184,1.0972,1.1271,0.0371,0.0046,0.0098,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,204,0.9996,0.9657,0.9305,0.9993,0.0233,0.0446,0.1040,0.0994,0.0942,0.5462,0.4870,0.4532,6.4976,5.9348,5.6378,0.0657
87000,6728,2959,26197,49178,41455,22780,201,15106,1694,17,131863,2131873,18384.600,6788.128,0.3431,3960.579,0.059,0.685,0.197,0.059,0.513,0.324,705,0.1286,0.7685,0.183,15.1,22.0,68.4,25.73,0.34,9.59,0.27,15.53,6.40,1.248,0.340,0.017,0.018,10.569,0.460,0.0026,150,587,2015,4093,460,13,0.621,3155,70,1388,5270,342,1260,5126,8.67,44.71,12880,16.2570,67246,2460,92837,496.5,-0.0,1045792,11.548,2631002.543,1.42e-15,0.00023,34.08,20861,14.413,1.273,12.903,0.237,14.414,2650,2385,1693,0.4655,0.977,1.014,2.000,1.441,0.991,1.310,5969.607,3380.063,12513.500,5949.777,3881.903,1707.485,358.289,761.775,0.566,0.561,0.396,0.593,0.107,0.318,1601,9581,0.4273,0.9998,1.0000,0.0641,1.0000,1.0000,0.7392,1.1433,1.1244,0.0193,0.0054,0.0077,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,164,0.9996,0.9577,0.9402,0.9990,0.0243,0.0427,0.1058,0.1000,0.0945,0.5318,0.4923,0.4607,6.5220,5.9021,5.5304,0.0719
88000,7630,3168,25181,42878,35602,17511,186,15011,1142,16,108039,2166861,18379.383,5343.977,0.3451,3014.035,0.054,0.701,0.194,0.051,0.517,0.319,701,0.1160,0.7806,0.176,15.3,22.6,70.7,25.39,0.42,9.14,0.29,15.55,6.28,1.320,0.319,0.018,0.019,10.079,0.430,0.0026,151,617,2175,3836,538,15,0.524,3476,48,1596,5986,330,1586,5714,9.10,44.15,15609,18.4423,67153,2391,94762,1107.0,-0.0,1041181,11.645,2631002.543,1.77e-15,0.00009,10.34,16668,12.935,1.288,11.283,0.364,12.935,3341,2368,1921,0.4051,0.994,1.042,2.000,1.547,0.993,1.327,6424.789,3586.799,10955.802,6395.656,4041.960,1320.969,331.671,677.301,0.548,0.567,0.418,0.558,0.097,0.277,1516,7962,0.4231,1.0000,0.9998,0.0695,1.0000,1.0000,0.7674,1.1242,1.1353,0.0250,0.0041,0.0063,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,148,0.9997,0.9597,0.9516,0.9989,0.0225,0.0376,0.0979,0.0995,0.0927,0.5422,0.4874,0.4524,5.8961,5.9235,5.4721,0.0697
89000,7398,3101,29554,56472,49061,26733,185,15677,1162,18,119933,2133575,21469.735,7083.739,0.3389,4543.135,0.069,0.665,0.200,0.066,0.512,0.320,696,0.1219,0.7635,0.184,15.9,23.6,94.0,28.19,0.43,10.00,0.52,17.24,6.47,1.314,0.324,0.019,0.019,10.567,0.432,0.0026,128,564,2061,3797,509,17,0.611,3556,213,1287,5898,653,1477,5268,8.78,42.34,16897,21.1736,67156,2232,96456,879.7,-0.0,1039118,12.066,2631002.543,1.50e-14,0.00004,32.05,20991,14.276,1.281,12.669,0.326,14.276,3393,2275,1730,0.3760,0.994,1.062,2.000,1.511,0.990,1.355,6170.424,3435.738,16002.047,6136.990,3873.834,1542.988,341.615,656.001,0.548,0.552,0.423,0.590,0.089,0.275,1516,12757,0.4635,1.0000,0.9998,0.0546,1.0000,0.9999,0.7006,1.1027,1.1299,0.0211,0.0044,0.0087,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,172,0.9999,0.9579,0.9419,0.9993,0.0241,0.0383,0.1012,0.0997,0.0916,0.5319,0.4887,0.4562,6.1520,5.8961,5.3289,0.0678
90000,8119,3360,33495,83488,75180,49552,441,15725,1377,15,142563,2229463,27859.299,11098.166,0.3383,8083.529,0.081,0.624,0.212,0.083,0.531,0.310,676,0.1043,0.7180,0.204,17.5,26.2,91.7,31.81,0.42,10.03,1.03,20.33,6.71,1.241,0.311,0.015,0.015,10.778,0.462,0.0025,140,563,1956,4881,374,19,0.547,3713,423,1221,6475,621,1787,5711,7.25,38.32,10631,19.1880,67135,2218,96236,902.3,-0.0,1046179,12.639,2631002.543,1.03e-14,0.00001,15.85,29456,18.289,1.275,16.690,0.324,18.310,3946,2364,1809,0.4088,0.973,1.042,2.000,1.393,0.989,1.237,5659.442,3219.977,26686.893,5638.018,3617.917,2138.951,279.818,595.868,0.605,0.549,0.413,0.685,0.107,0.269,1680,15522,0.3667,1.0000,1.0000,0.0446,1.0000,1.0000,0.6462,1.1136,1.0628,0.0168,0.0027,0.0114,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,135,0.9997,0.9567,0.9226,0.9997,0.0237,0.0426,0.1024,0.1003,0.0989,0.5369,0.4938,0.4581,5.9917,5.8580,5.6649,0.0630
