step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
68000,8449,3186,38364,66000,54402,27367,269,26417,4307,19,306861,3076691,22768.975,9284.701,0.2563,4369.376,0.069,0.776,0.141,0.014,0.469,0.360,1417,0.1627,0.8001,0.152,11.1,22.0,56.5,25.40,0.73,8.55,0.75,15.38,6.58,1.172,0.315,0.036,0.038,8.716,0.465,0.0034,142,545,1535,9352,286,25,0.602,4229,350,836,7263,747,1006,6696,8.49,37.65,7881,13.9162,66914,3210,88834,830.2,-0.0,1006711,16.431,2631075.518,2.69e-14,0.00024,20.48,24373,21.173,1.382,19.399,0.391,21.173,3063,2743,2643,0.4779,0.934,1.010,1.990,1.210,0.987,1.319,7622.896,4770.431,14026.792,7575.895,5535.664,2314.474,1414.140,1186.712,0.565,0.450,0.423,0.603,0.146,0.159,2023,8253,0.4404,1.0000,1.0000,0.0523,1.0000,1.0000,0.6850,1.0198,1.1015,0.0439,0.0055,0.0181,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,397,0.9999,0.9673,0.9186,0.9994,0.0215,0.0263,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0767
69000,8731,3006,35962,52835,41526,16641,232,24943,3956,18,273750,2831059,20107.734,7367.708,0.2620,2884.891,0.064,0.788,0.135,0.013,0.453,0.371,1169,0.1542,0.8161,0.135,11.4,22.0,50.0,23.81,0.52,8.79,0.75,13.75,6.46,1.166,0.331,0.026,0.025,8.026,0.455,0.0034,141,521,1466,8876,270,29,0.580,4331,73,1131,7527,574,1399,6758,9.46,38.24,9346,13.5548,66940,3185,88159,583.2,0.0,1007013,15.038,2631075.518,1.89e-14,0.00008,23.82,19690,19.165,1.433,17.344,0.387,19.165,3093,2851,2787,0.4726,0.940,1.015,1.974,1.196,0.984,1.321,7378.536,4912.438,10003.852,7337.077,5651.697,1973.989,1319.075,1189.753,0.538,0.442,0.411,0.487,0.140,0.168,1897,6336,0.3974,0.9997,1.0000,0.0580,1.0000,1.0000,0.7461,1.0073,1.0877,0.0356,0.0051,0.0135,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,427,1.0000,0.9709,0.8922,0.9990,0.0202,0.0281,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0728
70000,8448,2939,40254,64719,53150,24153,312,23541,4198,19,296698,2814024,22058.570,8960.056,0.2510,4304.871,0.062,0.788,0.138,0.012,0.454,0.371,1169,0.1572,0.8134,0.148,11.3,22.0,53.9,23.72,0.71,8.54,0.67,13.79,6.49,1.200,0.317,0.037,0.039,8.168,0.409,0.0032,119,461,1626,9272,346,31,0.541,4278,26,986,7436,485,1225,6738,9.86,39.89,10423,15.9161,66906,3496,88044,753.4,-0.0,1006699,14.144,2631075.518,1.08e-14,0.00002,7.77,23267,19.231,1.408,17.441,0.381,19.257,2753,2821,2874,0.4656,0.940,1.023,1.999,1.256,0.982,1.359,7207.901,4794.874,13663.923,7167.866,5531.652,2097.752,1399.672,1157.761,0.527,0.446,0.412,0.527,0.141,0.161,1984,12349,0.4531,1.0000,0.9995,0.0547,1.0000,1.0000,0.7007,1.0050,1.1087,0.0552,0.0063,0.0114,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,430,0.9997,0.9538,0.9139,0.9992,0.0222,0.0254,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0738
71000,11552,3338,47227,81112,67497,33556,329,26628,5453,15,370262,3362212,26132.178,10774.179,0.2599,4760.169,0.054,0.804,0.130,0.012,0.468,0.362,1765,0.1272,0.8061,0.125,11.7,22.3,52.0,25.27,0.68,8.30,0.96,15.32,6.49,1.185,0.296,0.026,0.028,7.596,0.371,0.0032,117,453,1750,12565,355,30,0.646,5946,105,1434,10013,1599,2651,7302,9.15,37.19,11438,20.0864,67034,3247,88357,1559.5,-0.0,1003475,15.635,2631075.518,4.25e-15,0.00022,33.11,30119,23.046,1.398,20.850,0.798,23.047,5751,2955,2846,0.4951,0.913,1.001,2.000,1.200,0.981,1.364,8011.148,5071.171,17041.084,7958.563,5892.700,3290.345,1399.726,1323.938,0.552,0.454,0.414,0.563,0.138,0.164,1967,11399,0.3529,1.0000,0.9997,0.0457,1.0000,1.0000,0.7446,1.0166,1.0874,0.0379,0.0077,0.0105,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,628,0.9996,0.9539,0.9001,0.9992,0.0208,0.0275,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0657
72000,9695,3325,45241,79476,65562,33929,306,27747,4669,21,359955,3311710,26519.625,12271.328,0.2559,6513.188,0.063,0.787,0.131,0.019,0.454,0.376,1642,0.1558,0.7836,0.169,12.5,22.0,54.6,26.64,0.69,8.52,0.90,16.53,6.59,1.204,0.304,0.034,0.036,8.396,0.416,0.0032,132,487,1856,12216,364,29,0.538,4799,288,1350,8057,868,1279,7548,8.75,38.40,8827,15.6201,67132,3156,86897,758.7,-0.0,1009619,17.420,2631075.518,2.14e-14,0.00011,16.62,30284,25.460,1.388,23.502,0.570,25.462,3585,3118,2992,0.4874,0.920,1.006,1.997,1.261,0.985,1.363,7848.977,5015.779,19479.922,7812.707,5740.184,3145.702,1489.202,1123.236,0.551,0.416,0.406,0.584,0.123,0.133,1875,14137,0.4058,0.9998,0.9998,0.0368,1.0000,1.0000,0.6378,1.0100,1.0885,0.0388,0.0072,0.0142,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,524,0.9997,0.9570,0.9040,0.9992,0.0216,0.0265,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0685
73000,9298,3023,38019,57825,45910,19571,235,26260,3954,19,287969,2964542,22053.035,8078.777,0.2538,3510.942,0.061,0.790,0.131,0.017,0.452,0.378,1356,0.1460,0.7943,0.152,11.8,21.6,52.3,25.39,0.51,8.53,0.87,15.48,6.55,1.183,0.310,0.026,0.027,8.492,0.433,0.0034,142,529,1689,9596,340,33,0.600,4564,412,1423,7463,944,1114,7240,9.02,38.48,8489,13.7063,67111,3341,85969,632.7,-0.0,1012163,16.295,2631075.518,1.49e-14,0.00016,18.56,22112,20.977,1.374,19.147,0.456,20.978,3296,3239,2763,0.4874,0.932,1.005,1.974,1.235,0.983,1.357,7582.486,4621.438,12782.160,7543.427,5238.389,2304.255,1227.198,1036.382,0.526,0.439,0.403,0.511,0.114,0.129,2046,7795,0.4294,1.0000,0.9999,0.0475,1.0000,1.0000,0.6834,1.0109,1.1039,0.0312,0.0052,0.0119,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,388,0.9996,0.9507,0.9121,0.9990,0.0209,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0704
74000,8673,3033,39150,57519,46072,18153,216,26574,4557,21,320568,3014168,21365.851,8304.644,0.2488,3319.324,0.062,0.794,0.128,0.016,0.452,0.374,1555,0.1618,0.8131,0.136,12.1,21.6,57.3,24.84,0.65,8.80,0.77,14.61,6.53,1.199,0.315,0.030,0.031,8.635,0.441,0.0034,135,476,1717,9837,347,31,0.568,4307,284,1857,6532,548,1092,7033,8.88,36.82,9500,14.0495,67161,2951,85415,565.5,-0.0,1012379,15.708,2631075.518,9.56e-15,0.00005,35.96,21454,19.303,1.312,17.597,0.393,19.303,2873,3019,2781,0.4776,0.946,1.008,1.978,1.257,0.984,1.371,7942.397,4863.290,11117.717,7910.073,5657.385,2379.553,1447.441,1158.327,0.523,0.434,0.427,0.485,0.134,0.155,1791,8211,0.4045,1.0000,1.0000,0.0575,1.0000,1.0000,0.6562,1.0142,1.1141,0.0457,0.0052,0.0108,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,412,0.9997,0.9359,0.9172,0.9994,0.0217,0.0332,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0728
75000,9346,3162,35942,50952,40113,14871,139,25003,3982,22,263666,3039523,19689.641,6829.053,0.2553,2622.513,0.051,0.815,0.120,0.014,0.474,0.363,1123,0.1350,0.8152,0.126,12.7,21.0,49.2,24.10,0.54,8.21,0.96,14.39,6.48,1.187,0.306,0.028,0.030,8.349,0.451,0.0034,137,506,1620,8839,334,28,0.641,4402,21,1467,7858,409,1673,7264,9.00,35.19,11797,14.5181,67050,2965,86444,561.9,-0.0,1009869,14.765,2631075.518,9.91e-15,0.00025,12.11,18661,18.246,1.415,16.400,0.430,18.246,3177,3204,2965,0.5106,0.937,1.000,1.977,1.222,0.989,1.363,8156.841,4649.076,8722.133,8112.147,5477.874,1763.830,1396.543,1046.167,0.535,0.464,0.448,0.473,0.144,0.167,1887,5825,0.4334,1.0000,0.9998,0.0682,1.0000,1.0000,0.6967,1.0116,1.1009,0.0359,0.0068,0.0141,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,437,0.9999,0.9722,0.9051,0.9986,0.0218,0.0304,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0709
76000,9788,3386,42976,74110,62124,30948,186,24966,4505,25,306453,3096792,25204.668,10069.510,0.2474,5330.207,0.058,0.800,0.128,0.014,0.468,0.367,1226,0.1342,0.7988,0.133,13.0,22.0,57.0,25.62,0.65,8.54,0.77,15.66,6.46,1.254,0.303,0.023,0.026,8.967,0.438,0.0032,116,444,1755,9545,381,32,0.595,4680,41,1625,8122,466,1580,7742,8.05,33.58,9292,14.5699,67022,3184,86678,710.2,-0.0,1012165,15.021,2631075.518,4.60e-15,0.00043,31.62,26970,19.482,1.325,17.586,0.571,19.483,3100,3564,3124,0.4663,0.966,1.017,2.000,1.426,0.988,1.387,8093.707,4942.572,16692.652,8050.781,5791.442,2299.419,1405.923,1033.962,0.536,0.454,0.436,0.587,0.126,0.181,1908,12478,0.4839,0.9998,1.0000,0.0550,1.0000,1.0000,0.6101,1.0211,1.1008,0.0449,0.0042,0.0094,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,560,0.9995,0.9690,0.9057,0.9992,0.0198,0.0336,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0711
77000,10301,3453,40715,64128,51734,23229,184,26422,4648,27,329220,3221117,23469.045,9421.329,0.2603,4064.666,0.056,0.801,0.130,0.013,0.468,0.367,1586,0.1326,0.7927,0.150,12.2,22.2,54.9,25.96,0.58,8.84,0.71,15.82,6.49,1.258,0.310,0.024,0.026,8.747,0.414,0.0033,133,502,1965,9255,439,37,0.613,5151,63,1191,9047,1293,1719,7289,7.89,34.28,8795,15.1951,67051,3215,86116,818.6,-0.0,1013083,15.983,2631075.518,4.60e-15,0.00005,20.50,24528,20.063,1.331,18.068,0.664,20.064,4399,2998,2904,0.4175,0.956,1.041,2.000,1.334,0.987,1.421,7659.603,4876.608,14217.481,7623.438,5692.793,2949.360,1229.123,1178.178,0.549,0.439,0.440,0.515,0.118,0.212,1894,8699,0.3749,1.0000,0.9998,0.0450,1.0000,1.0000,0.6771,1.0232,1.1331,0.0336,0.0034,0.0099,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,406,0.9999,0.9755,0.9257,0.9992,0.0219,0.0349,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0699
78000,10525,3260,40322,65689,52365,25122,245,25372,4978,24,343667,3094123,22715.801,9551.969,0.2615,3935.711,0.062,0.796,0.130,0.012,0.456,0.374,1524,0.1313,0.7977,0.140,11.2,21.6,51.2,24.23,0.51,8.49,0.75,14.48,6.49,1.213,0.295,0.024,0.025,8.260,0.409,0.0032,132,502,1936,10479,387,37,0.623,5320,1530,1864,7131,409,1618,8498,8.22,36.66,10063,16.4152,66948,3304,85543,1119.2,-0.0,1013161,15.494,2631075.518,2.88e-14,0.00007,11.73,26444,19.927,1.323,17.912,0.691,19.927,4488,2847,3190,0.4458,0.917,1.024,2.000,1.204,0.989,1.425,7335.326,5118.978,13421.091,7309.603,5920.819,3177.196,1138.300,1300.761,0.536,0.417,0.440,0.538,0.115,0.237,1828,9435,0.3726,0.9998,0.9997,0.0496,1.0000,1.0000,0.7426,1.0077,1.1146,0.0330,0.0053,0.0078,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,289,0.9999,0.9652,0.9238,0.9986,0.0199,0.0300,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0723
79000,9249,3586,42987,77515,64690,34217,311,26705,4724,28,361810,3227461,25159.747,11758.898,0.2529,6040.208,0.076,0.764,0.144,0.015,0.462,0.373,1461,0.1474,0.7908,0.166,13.8,23.0,57.8,26.03,0.61,8.75,0.87,15.80,6.57,1.224,0.298,0.029,0.030,9.353,0.460,0.0032,132,477,2104,10931,462,35,0.597,4541,367,732,8150,1093,1719,6437,7.02,33.56,7998,15.8407,66940,3110,84889,965.9,-0.0,1016568,16.683,2631075.518,2.65e-15,0.00044,31.48,28751,21.415,1.353,19.579,0.483,21.415,3926,2531,2792,0.4129,0.955,1.047,2.000,1.210,0.987,1.458,6958.921,4981.025,18567.779,6922.398,5709.779,3361.077,1189.668,1167.944,0.553,0.406,0.446,0.585,0.093,0.216,1777,12455,0.3184,1.0000,1.0000,0.0351,1.0000,1.0000,0.6776,1.0270,1.1388,0.0365,0.0020,0.0082,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,351,0.9998,0.9779,0.9309,0.9991,0.0199,0.0307,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0745
80000,8108,3078,32207,45206,34435,12873,126,22399,3585,23,244804,2558289,18457.945,6975.035,0.2868,2586.696,0.062,0.787,0.138,0.013,0.439,0.389,955,0.1488,0.7978,0.144,12.0,21.0,49.2,21.96,0.42,8.12,0.76,12.66,6.28,1.269,0.308,0.016,0.018,8.971,0.457,0.0032,142,559,2001,7217,512,35,0.548,3968,521,716,6871,526,768,6814,8.14,38.97,10525,13.9452,66826,2987,84586,567.5,-0.0,1016696,14.038,2631075.518,4.96e-15,0.00010,7.81,18342,16.157,1.298,14.445,0.414,16.178,2531,2710,2867,0.4402,0.956,1.049,2.000,1.372,0.983,1.449,6683.333,4722.775,9021.297,6649.651,5373.694,2124.201,1145.177,1118.961,0.508,0.407,0.433,0.445,0.108,0.208,1791,7094,0.5147,1.0000,0.9996,0.0547,1.0000,1.0000,0.7658,1.0227,1.1194,0.0342,0.0059,0.0104,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,247,0.9999,0.9617,0.9267,0.9986,0.0193,0.0265,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0795
81000,8864,3161,39877,69641,57861,29535,229,23510,3805,26,275808,2791025,22671.632,9521.752,0.2643,4965.010,0.074,0.762,0.148,0.016,0.453,0.380,1080,0.1385,0.8020,0.154,12.9,21.0,51.2,23.51,0.46,8.21,0.78,14.06,6.37,1.231,0.305,0.024,0.025,8.737,0.454,0.0032,125,462,2254,8149,474,34,0.562,4246,16,969,7879,543,1386,6935,8.40,37.29,9792,15.3978,66758,2766,85077,607.9,-0.0,1017375,14.493,2631075.518,1.13e-14,0.00000,22.95,27120,18.220,1.299,16.468,0.452,18.221,2978,3044,2842,0.4562,0.955,1.031,1.998,1.285,0.985,1.438,6890.038,4592.897,15510.779,6856.518,5269.345,2420.271,1094.066,1042.405,0.546,0.411,0.430,0.570,0.117,0.196,1862,11483,0.4702,1.0000,0.9999,0.0406,1.0000,1.0000,0.7403,0.9733,1.1470,0.0326,0.0082,0.0087,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,297,0.9998,0.9664,0.9443,0.9993,0.0199,0.0272,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0764
82000,9467,3234,39220,68074,56825,28644,210,23319,4281,35,276086,2698038,22448.386,9159.522,0.2687,4523.827,0.063,0.775,0.144,0.018,0.443,0.386,1069,0.1312,0.7995,0.159,12.0,22.4,50.0,24.65,0.54,8.01,0.82,15.28,6.54,1.187,0.295,0.023,0.025,8.576,0.428,0.0032,120,484,2073,8391,371,33,0.483,4836,26,980,8461,703,1789,6975,7.59,35.49,9698,16.4270,66865,3089,84996,799.0,-0.0,1017092,14.354,2631075.518,1.70e-14,0.00000,22.90,25824,17.545,1.287,15.744,0.513,17.546,4022,2691,2754,0.5048,0.853,1.000,1.947,1.144,0.985,1.447,6488.622,4478.600,15344.623,6450.084,5177.507,2454.860,1073.509,1107.326,0.533,0.399,0.426,0.564,0.117,0.165,1775,10738,0.4304,0.9999,1.0000,0.0451,1.0000,1.0000,0.7537,1.0305,1.1213,0.0327,0.0060,0.0093,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,244,0.9999,0.9654,0.9192,0.9990,0.0188,0.0291,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0736
83000,9732,3111,42750,76813,64761,33701,362,25180,4729,41,308666,2958646,23168.876,9904.901,0.2585,4917.331,0.071,0.761,0.151,0.017,0.454,0.378,1590,0.1338,0.8126,0.155,12.9,22.4,50.0,23.70,0.64,8.05,0.91,14.10,6.55,1.202,0.294,0.028,0.027,8.451,0.383,0.0032,119,462,2186,9564,508,35,0.598,5005,167,1844,7721,596,1952,7184,8.00,37.83,9875,16.9110,66890,3423,84713,1215.4,-0.0,1017271,15.248,2631075.518,9.56e-15,0.00027,9.34,28110,17.351,1.272,15.525,0.555,17.352,4262,2517,2953,0.4620,0.926,1.015,1.879,1.155,0.988,1.452,6753.406,4809.005,15866.875,6728.312,5491.020,2746.307,1181.438,1059.824,0.548,0.410,0.422,0.581,0.103,0.174,1836,12160,0.3342,1.0000,0.9998,0.0391,1.0000,1.0000,0.7686,1.0146,1.1379,0.0412,0.0073,0.0116,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,375,0.9998,0.9628,0.9274,0.9994,0.0214,0.0287,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0731
84000,9115,3537,42880,73733,60939,30622,231,25966,4418,28,327846,3226342,23849.542,10961.411,0.2724,5379.458,0.064,0.773,0.146,0.017,0.465,0.372,1477,0.1479,0.8045,0.161,13.0,21.8,53.6,23.81,0.75,8.54,0.85,13.66,6.44,1.222,0.303,0.031,0.033,9.032,0.454,0.0031,126,463,2014,9859,481,35,0.576,4535,166,1388,7561,677,1255,7183,7.07,34.00,10918,17.5014,67027,3070,83948,625.9,-0.0,1018206,15.897,2631075.518,3.36e-15,0.00007,36.11,27892,18.543,1.272,16.821,0.450,18.544,3438,2742,2935,0.4511,0.959,1.026,1.856,1.198,0.989,1.468,7349.327,5102.359,16042.496,7316.929,5869.575,3222.514,1116.575,1242.863,0.564,0.412,0.440,0.559,0.116,0.229,1693,12712,0.4089,1.0000,0.9999,0.0413,1.0000,1.0000,0.7246,1.0167,1.1562,0.0536,0.0056,0.0103,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,373,0.9998,0.9727,0.9294,0.9993,0.0179,0.0281,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0761
85000,8357,3048,42112,73296,61477,30941,243,24478,4124,28,301809,2915781,23466.077,10214.172,0.2626,5260.330,0.064,0.773,0.150,0.013,0.452,0.382,1263,0.1523,0.8040,0.157,12.3,20.9,51.4,23.40,0.73,7.98,0.68,14.00,6.43,1.224,0.295,0.030,0.031,8.823,0.457,0.0032,119,463,2131,8647,479,37,0.542,3951,244,1054,7059,776,868,6713,8.75,37.82,10388,16.7366,67045,2987,84314,1180.9,-0.0,1019059,14.840,2631075.518,7.61e-15,0.00003,16.98,25635,16.524,1.264,14.914,0.347,16.524,2454,2997,2906,0.4752,0.956,1.012,1.827,1.190,0.987,1.497,7160.788,4642.198,16246.345,7130.435,5349.626,2714.490,1141.894,1097.458,0.558,0.408,0.421,0.574,0.102,0.175,1736,13903,0.4124,1.0000,0.9999,0.0454,1.0000,1.0000,0.6846,1.0371,1.1337,0.0594,0.0086,0.0106,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,337,1.0000,0.9598,0.9262,0.9990,0.0186,0.0330,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0769
86000,10027,3858,34301,55993,45699,21546,146,22994,3072,42,220112,2669522,21974.177,7447.628,0.2728,3694.782,0.070,0.771,0.144,0.014,0.451,0.384,1164,0.1174,0.7917,0.168,13.0,24.5,62.4,27.46,0.64,8.06,1.17,17.58,6.56,1.223,0.278,0.021,0.020,9.609,0.454,0.0032,140,520,2146,7274,523,37,0.472,4682,750,2273,7004,896,1376,7755,5.76,29.59,9967,15.1103,66963,3208,85175,522.7,-0.0,1018314,14.294,2631075.518,1.24e-15,0.00002,21.43,19072,15.240,1.303,13.460,0.477,15.240,3812,3158,3057,0.4530,0.933,1.031,1.935,1.203,0.986,1.492,7196.617,4690.320,13040.631,7161.962,5466.366,1580.600,1088.377,1083.869,0.554,0.423,0.421,0.582,0.111,0.175,1754,6037,0.4869,0.9999,0.9998,0.0566,1.0000,1.0000,0.6256,1.0559,1.1436,0.0347,0.0042,0.0114,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,486,1.0000,0.9697,0.9276,0.9992,0.0202,0.0322,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0728
87000,9096,3955,36832,61501,50270,24489,180,26718,3752,35,287326,3067670,24269.648,9055.587,0.2694,4217.520,0.067,0.765,0.149,0.019,0.466,0.376,1402,0.1366,0.7734,0.164,13.0,24.0,77.2,29.89,0.75,8.92,1.10,19.12,6.76,1.251,0.282,0.018,0.018,10.340,0.480,0.0034,148,560,2116,8854,461,36,0.543,4413,37,1431,7628,648,1798,6650,5.40,27.92,6336,12.7311,66997,3320,84970,666.6,-0.0,1022554,17.428,2631075.518,4.25e-15,0.00022,34.08,22596,18.393,1.265,16.629,0.500,18.394,3367,2886,2843,0.4686,0.930,1.026,1.999,1.263,0.987,1.504,7404.328,4792.768,15516.733,7376.132,5594.304,2361.281,1272.836,1203.950,0.560,0.443,0.425,0.595,0.116,0.175,1781,6910,0.3978,0.9999,0.9996,0.0489,1.0000,1.0000,0.5626,1.0719,1.1373,0.0369,0.0041,0.0092,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,348,0.9997,0.9689,0.9178,0.9990,0.0182,0.0322,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0736
88000,8572,3318,34067,46212,35356,11921,224,26212,3550,31,233679,2922667,19233.001,6423.904,0.2744,2416.555,0.058,0.777,0.150,0.015,0.458,0.381,1075,0.1434,0.8052,0.150,12.0,20.3,52.0,22.69,0.43,8.15,0.79,13.32,6.42,1.273,0.298,0.019,0.020,9.262,0.473,0.0034,150,592,2084,7340,514,38,0.550,4153,48,1253,7271,264,934,7374,7.49,34.23,7935,11.1678,66904,3116,83833,370.1,-0.0,1024447,16.097,2631075.518,6.73e-15,0.00000,10.34,16687,14.886,1.252,13.226,0.407,14.886,2398,3055,3119,0.4344,0.971,1.046,2.000,1.364,0.986,1.485,8100.609,4973.230,7792.692,8072.675,5784.190,1568.910,1332.276,1106.163,0.513,0.457,0.425,0.445,0.133,0.161,1783,4411,0.4855,0.9999,0.9997,0.0647,1.0000,1.0000,0.6954,1.0879,1.1493,0.0338,0.0057,0.0111,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,387,0.9996,0.9639,0.9331,0.9977,0.0190,0.0309,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0791
89000,8588,3402,34825,47631,36434,12584,222,24281,3315,23,232907,2854359,20172.991,6593.469,0.2751,2589.495,0.057,0.789,0.141,0.013,0.448,0.388,1149,0.1466,0.8120,0.183,11.8,21.1,50.0,22.48,0.47,7.90,0.91,13.19,6.38,1.285,0.292,0.022,0.022,9.301,0.453,0.0032,138,532,2067,7415,538,40,0.558,4225,113,1292,7183,370,1047,7171,8.14,34.97,11361,15.8410,66908,3337,83498,680.7,-0.0,1021622,14.829,2631075.518,2.11e-14,0.00014,32.05,17608,15.296,1.267,13.616,0.413,15.296,2492,3030,3066,0.4282,0.973,1.050,2.000,1.376,0.987,1.506,7531.378,4920.517,9687.084,7493.408,5581.994,1894.732,1153.791,955.451,0.537,0.438,0.401,0.440,0.091,0.129,1905,6890,0.4558,1.0000,1.0000,0.0607,1.0000,1.0000,0.6956,1.1113,1.1472,0.0380,0.0051,0.0113,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,300,0.9995,0.9523,0.9168,0.9989,0.0178,0.0316,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0814
90000,10189,4151,42620,75138,62862,32213,305,25162,3886,26,294722,3195515,26080.722,10037.847,0.2645,5165.314,0.060,0.767,0.152,0.020,0.463,0.381,1427,0.1251,0.7934,0.164,11.8,24.0,61.2,25.53,0.71,7.55,0.93,16.34,6.62,1.260,0.269,0.024,0.024,9.752,0.450,0.0030,128,484,2302,9351,530,42,0.617,5118,669,1788,7732,553,1780,7856,6.05,29.95,10658,18.6320,66887,3280,83764,883.1,-0.0,1021148,15.710,2631075.518,1.77e-15,0.00007,15.85,27657,21.913,1.365,19.948,0.600,21.941,4076,2925,3188,0.4320,0.954,1.040,2.000,1.230,0.986,1.549,7317.624,5181.450,17872.828,7297.102,6076.105,2637.142,1049.324,1186.067,0.576,0.420,0.420,0.579,0.103,0.197,1954,11445,0.3744,0.9998,0.9998,0.0459,1.0000,1.0000,0.6816,1.1415,1.1620,0.0420,0.0042,0.0102,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,500,0.9996,0.9696,0.9200,0.9992,0.0199,0.0326,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0784
