run,bx,by,land,stand,lawn
w2r1,95,17,1.000,0.000,1.000
w2r1,96,17,1.000,0.000,1.000
w2r1,97,17,1.000,0.000,1.000
w2r1,98,17,1.000,0.000,1.000
w2r1,99,17,1.000,0.000,1.000
w2r1,100,17,1.000,0.000,1.000
w2r1,101,17,1.000,0.000,1.000
w2r1,102,17,1.000,0.000,1.000
w2r1,103,17,1.000,0.000,1.000
w2r1,104,17,1.000,0.000,1.000
w2r1,105,17,1.000,0.000,1.000
w2r1,106,17,1.000,0.000,1.000
w2r1,107,17,1.000,0.000,1.000
w2r1,108,17,1.000,0.000,1.000
w2r1,109,17,1.000,0.000,1.000
w2r1,110,17,1.000,0.000,1.000
w2r1,111,17,0.125,0.000,1.000
w2r1,31,18,0.125,1.000,0.000
w2r1,32,18,1.000,0.875,0.125
w2r1,33,18,1.000,0.062,0.938
w2r1,34,18,1.000,0.188,0.812
w2r1,35,18,1.000,0.875,0.125
w2r1,36,18,1.000,1.000,0.000
w2r1,37,18,1.000,1.000,0.000
w2r1,38,18,1.000,1.000,0.000
w2r1,39,18,1.000,0.062,0.938
w2r1,40,18,1.000,1.000,0.000
w2r1,41,18,1.000,0.688,0.312
w2r1,42,18,1.000,0.000,1.000
w2r1,43,18,1.000,0.000,1.000
w2r1,44,18,1.000,0.000,1.000
w2r1,45,18,1.000,0.000,1.000
w2r1,46,18,1.000,0.000,1.000
w2r1,47,18,1.000,0.000,1.000
w2r1,48,18,1.000,0.000,1.000
w2r1,49,18,1.000,0.000,1.000
w2r1,50,18,1.000,0.000,1.000
w2r1,51,18,1.000,0.000,1.000
w2r1,52,18,1.000,0.000,1.000
w2r1,53,18,1.000,0.000,1.000
w2r1,54,18,1.000,0.000,1.000
w2r1,55,18,1.000,0.000,1.000
w2r1,56,18,1.000,0.000,1.000
w2r1,57,18,1.000,0.000,1.000
w2r1,58,18,1.000,0.000,1.000
w2r1,59,18,1.000,0.000,1.000
w2r1,60,18,1.000,0.000,1.000
w2r1,61,18,1.000,0.000,1.000
w2r1,62,18,1.000,0.000,1.000
w2r1,63,18,1.000,0.000,1.000
w2r1,64,18,1.000,0.000,1.000
w2r1,65,18,1.000,0.000,1.000
w2r1,66,18,1.000,0.000,1.000
w2r1,67,18,1.000,0.000,1.000
w2r1,68,18,1.000,0.000,1.000
w2r1,69,18,1.000,0.000,1.000
w2r1,70,18,0.750,0.250,0.583
w2r1,71,18,1.000,0.000,1.000
w2r1,72,18,1.000,0.000,1.000
w2r1,73,18,0.438,0.286,0.429
w2r1,93,18,0.500,1.000,0.000
w2r1,94,18,1.000,0.312,0.625
w2r1,95,18,1.000,0.000,1.000
w2r1,96,18,1.000,0.000,1.000
w2r1,97,18,1.000,0.000,1.000
w2r1,98,18,1.000,0.000,1.000
w2r1,99,18,1.000,0.000,1.000
w2r1,100,18,1.000,0.000,1.000
w2r1,101,18,1.000,0.000,1.000
w2r1,102,18,1.000,0.000,1.000
w2r1,103,18,1.000,0.062,0.812
w2r1,104,18,1.000,0.000,0.938
w2r1,105,18,1.000,0.000,1.000
w2r1,106,18,1.000,0.000,1.000
w2r1,107,18,1.000,0.000,1.000
w2r1,108,18,1.000,0.000,1.000
w2r1,109,18,1.000,0.000,1.000
w2r1,110,18,1.000,0.000,1.000
w2r1,31,19,0.438,1.000,0.000
w2r1,32,19,1.000,0.562,0.438
w2r1,33,19,1.000,0.000,1.000
w2r1,34,19,1.000,0.000,1.000
w2r1,35,19,1.000,0.062,0.812
w2r1,36,19,1.000,0.250,0.438
w2r1,37,19,1.000,0.875,0.000
w2r1,38,19,1.000,0.812,0.188
w2r1,39,19,1.000,0.250,0.750
w2r1,40,19,1.000,1.000,0.000
w2r1,41,19,1.000,0.625,0.375
w2r1,42,19,1.000,0.000,1.000
w2r1,43,19,1.000,0.000,1.000
w2r1,44,19,1.000,0.000,1.000
w2r1,45,19,1.000,0.000,1.000
w2r1,46,19,1.000,0.000,1.000
w2r1,47,19,1.000,0.000,1.000
w2r1,48,19,1.000,0.000,1.000
w2r1,49,19,1.000,0.000,1.000
w2r1,50,19,1.000,0.000,1.000
w2r1,51,19,1.000,0.000,1.000
w2r1,52,19,1.000,0.000,1.000
w2r1,53,19,1.000,0.000,1.000
w2r1,54,19,1.000,0.000,1.000
w2r1,55,19,1.000,0.000,1.000
w2r1,56,19,1.000,0.000,1.000
w2r1,57,19,1.000,0.000,1.000
w2r1,58,19,1.000,0.000,1.000
w2r1,59,19,1.000,0.000,1.000
w2r1,60,19,1.000,0.000,1.000
w2r1,61,19,1.000,0.000,1.000
w2r1,62,19,1.000,0.000,1.000
w2r1,63,19,1.000,0.000,1.000
w2r1,64,19,1.000,0.000,1.000
w2r1,65,19,1.000,0.000,1.000
w2r1,66,19,1.000,0.000,1.000
w2r1,67,19,1.000,0.000,1.000
w2r1,68,19,1.000,0.000,1.000
w2r1,69,19,1.000,0.000,1.000
w2r1,70,19,0.812,0.000,1.000
w2r1,71,19,0.500,0.000,1.000
w2r1,72,19,0.312,0.200,0.400
w2r1,94,19,0.688,0.909,0.000
w2r1,95,19,1.000,0.188,0.750
w2r1,96,19,1.000,0.000,1.000
w2r1,97,19,1.000,0.000,1.000
w2r1,98,19,1.000,0.000,1.000
w2r1,99,19,1.000,0.000,1.000
w2r1,100,19,1.000,0.000,1.000
w2r1,101,19,1.000,0.000,0.938
w2r1,102,19,1.000,0.562,0.375
w2r1,103,19,1.000,1.000,0.000
w2r1,104,19,1.000,0.250,0.750
w2r1,105,19,1.000,0.000,1.000
w2r1,106,19,1.000,0.000,1.000
w2r1,107,19,1.000,0.000,1.000
w2r1,108,19,1.000,0.000,1.000
w2r1,109,19,1.000,0.000,1.000
w2r1,110,19,1.000,0.000,1.000
w2r1,31,20,0.125,1.000,0.000
w2r1,32,20,0.938,0.867,0.133
w2r1,33,20,1.000,0.125,0.875
w2r1,34,20,1.000,0.000,1.000
w2r1,35,20,1.000,0.000,1.000
w2r1,36,20,1.000,0.000,1.000
w2r1,37,20,1.000,0.062,0.812
w2r1,38,20,1.000,0.688,0.188
w2r1,39,20,1.000,0.438,0.312
w2r1,40,20,1.000,0.250,0.688
w2r1,41,20,1.000,0.250,0.750
w2r1,42,20,1.000,0.000,1.000
w2r1,43,20,1.000,0.000,1.000
w2r1,44,20,1.000,0.000,1.000
w2r1,45,20,1.000,0.000,1.000
w2r1,46,20,1.000,0.000,1.000
w2r1,47,20,1.000,0.000,1.000
w2r1,48,20,1.000,0.000,1.000
w2r1,49,20,1.000,0.000,1.000
w2r1,50,20,1.000,0.000,1.000
w2r1,51,20,1.000,0.000,1.000
w2r1,52,20,1.000,0.000,1.000
w2r1,53,20,1.000,0.000,1.000
w2r1,54,20,1.000,0.000,1.000
w2r1,55,20,1.000,0.000,1.000
w2r1,56,20,1.000,0.000,1.000
w2r1,57,20,1.000,0.000,1.000
w2r1,58,20,1.000,0.000,1.000
w2r1,59,20,1.000,0.000,1.000
w2r1,60,20,1.000,0.000,1.000
w2r1,61,20,1.000,0.000,1.000
w2r1,62,20,1.000,0.000,1.000
w2r1,63,20,1.000,0.000,1.000
w2r1,64,20,1.000,0.000,1.000
w2r1,65,20,1.000,0.000,1.000
w2r1,66,20,1.000,0.000,1.000
w2r1,67,20,1.000,0.000,1.000
w2r1,68,20,1.000,0.000,1.000
w2r1,69,20,1.000,0.000,1.000
w2r1,70,20,0.188,0.000,1.000
w2r1,95,20,0.500,0.875,0.125
w2r1,96,20,1.000,0.312,0.688
w2r1,97,20,1.000,0.000,1.000
w2r1,98,20,1.000,0.000,1.000
w2r1,99,20,1.000,0.000,1.000
w2r1,100,20,1.000,0.062,0.812
w2r1,101,20,1.000,0.250,0.500
w2r1,102,20,1.000,1.000,0.000
w2r1,103,20,1.000,1.000,0.000
w2r1,104,20,1.000,0.562,0.438
w2r1,105,20,1.000,0.000,1.000
w2r1,106,20,1.000,0.000,1.000
w2r1,107,20,1.000,0.000,1.000
w2r1,108,20,1.000,0.000,1.000
w2r1,109,20,1.000,0.000,1.000
w2r1,110,20,1.000,0.000,1.000
w2r1,32,21,0.625,1.000,0.000
w2r1,33,21,1.000,0.375,0.625
w2r1,34,21,1.000,0.000,1.000
w2r1,35,21,1.000,0.000,1.000
w2r1,36,21,1.000,0.000,1.000
w2r1,37,21,1.000,0.000,1.000
w2r1,38,21,1.000,0.000,0.812
w2r1,39,21,1.000,0.000,0.938
w2r1,40,21,1.000,0.000,1.000
w2r1,41,21,1.000,0.000,1.000
w2r1,42,21,1.000,0.000,1.000
w2r1,43,21,1.000,0.000,1.000
w2r1,44,21,1.000,0.000,1.000
w2r1,45,21,1.000,0.000,1.000
w2r1,46,21,1.000,0.000,1.000
w2r1,47,21,1.000,0.000,1.000
w2r1,48,21,1.000,0.000,1.000
w2r1,49,21,1.000,0.000,1.000
w2r1,50,21,1.000,0.000,1.000
w2r1,51,21,1.000,0.000,1.000
w2r1,52,21,1.000,0.000,1.000
w2r1,53,21,1.000,0.000,1.000
w2r1,54,21,1.000,0.000,1.000
w2r1,55,21,1.000,0.000,1.000
w2r1,56,21,1.000,0.000,1.000
w2r1,57,21,1.000,0.000,1.000
w2r1,58,21,1.000,0.000,1.000
w2r1,59,21,1.000,0.000,1.000
w2r1,60,21,1.000,0.000,1.000
w2r1,61,21,1.000,0.000,1.000
w2r1,62,21,1.000,0.000,1.000
w2r1,63,21,1.000,0.000,1.000
w2r1,64,21,1.000,0.000,1.000
w2r1,65,21,1.000,0.000,1.000
w2r1,66,21,1.000,0.000,1.000
w2r1,67,21,1.000,0.000,1.000
w2r1,68,21,1.000,0.000,1.000
w2r1,69,21,1.000,0.000,1.000
w2r1,70,21,0.375,0.000,1.000
w2r1,96,21,0.438,1.000,0.000
w2r1,97,21,1.000,0.375,0.625
w2r1,98,21,1.000,0.000,1.000
w2r1,99,21,1.000,0.000,1.000
w2r1,100,21,1.000,0.125,0.812
w2r1,101,21,1.000,0.500,0.500
w2r1,102,21,1.000,0.500,0.500
w2r1,103,21,1.000,0.500,0.438
w2r1,104,21,1.000,0.938,0.000
w2r1,105,21,1.000,0.438,0.562
w2r1,106,21,1.000,0.000,1.000
w2r1,107,21,1.000,0.000,1.000
w2r1,108,21,1.000,0.000,1.000
w2r1,109,21,1.000,0.000,1.000
w2r1,110,21,1.000,0.000,1.000
w2r1,111,21,0.250,0.250,0.750
w2r1,32,22,0.312,1.000,0.000
w2r1,33,22,1.000,0.750,0.250
w2r1,34,22,1.000,0.000,1.000
w2r1,35,22,1.000,0.000,1.000
w2r1,36,22,1.000,0.000,1.000
w2r1,37,22,1.000,0.000,1.000
w2r1,38,22,1.000,0.000,1.000
w2r1,39,22,1.000,0.000,1.000
w2r1,40,22,1.000,0.000,1.000
w2r1,41,22,1.000,0.000,1.000
w2r1,42,22,1.000,0.000,1.000
w2r1,43,22,1.000,0.000,1.000
w2r1,44,22,1.000,0.000,1.000
w2r1,45,22,1.000,0.000,1.000
w2r1,46,22,1.000,0.000,1.000
w2r1,47,22,1.000,0.000,1.000
w2r1,48,22,1.000,0.000,1.000
w2r1,49,22,1.000,0.000,1.000
w2r1,50,22,1.000,0.000,1.000
w2r1,51,22,1.000,0.000,1.000
w2r1,52,22,1.000,0.000,1.000
w2r1,53,22,1.000,0.000,1.000
w2r1,54,22,1.000,0.000,1.000
w2r1,55,22,1.000,0.000,1.000
w2r1,56,22,1.000,0.000,1.000
w2r1,57,22,1.000,0.000,1.000
w2r1,58,22,1.000,0.000,1.000
w2r1,59,22,1.000,0.000,1.000
w2r1,60,22,1.000,0.000,1.000
w2r1,61,22,1.000,0.000,1.000
w2r1,62,22,1.000,0.000,1.000
w2r1,63,22,1.000,0.000,1.000
w2r1,64,22,1.000,0.000,1.000
w2r1,65,22,1.000,0.000,1.000
w2r1,66,22,1.000,0.000,1.000
w2r1,67,22,1.000,0.000,1.000
w2r1,68,22,1.000,0.000,1.000
w2r1,69,22,1.000,0.000,1.000
w2r1,70,22,0.125,0.000,1.000
w2r1,96,22,0.750,1.000,0.000
w2r1,97,22,1.000,0.312,0.688
w2r1,98,22,1.000,0.000,1.000
w2r1,99,22,1.000,0.000,1.000
w2r1,100,22,1.000,0.000,1.000
w2r1,101,22,1.000,0.000,1.000
w2r1,102,22,1.000,0.000,1.000
w2r1,103,22,1.000,0.000,1.000
w2r1,104,22,1.000,0.000,1.000
w2r1,105,22,1.000,0.000,1.000
w2r1,106,22,1.000,0.000,1.000
w2r1,107,22,1.000,0.000,1.000
w2r1,108,22,1.000,0.000,1.000
w2r1,109,22,1.000,0.000,1.000
w2r1,110,22,1.000,0.000,1.000
w2r1,111,22,0.500,0.000,1.000
w2r1,33,23,0.375,1.000,0.000
w2r1,34,23,1.000,0.625,0.375
w2r1,35,23,1.000,0.000,1.000
w2r1,36,23,1.000,0.000,1.000
w2r1,37,23,1.000,0.000,1.000
w2r1,38,23,1.000,0.000,1.000
w2r1,39,23,1.000,0.000,1.000
w2r1,40,23,1.000,0.000,1.000
w2r1,41,23,1.000,0.000,1.000
w2r1,42,23,1.000,0.000,1.000
w2r1,43,23,1.000,0.000,1.000
w2r1,44,23,1.000,0.000,1.000
w2r1,45,23,1.000,0.000,1.000
w2r1,46,23,1.000,0.000,1.000
w2r1,47,23,1.000,0.000,1.000
w2r1,48,23,1.000,0.000,1.000
w2r1,49,23,1.000,0.000,1.000
w2r1,50,23,1.000,0.000,1.000
w2r1,51,23,1.000,0.000,1.000
w2r1,52,23,1.000,0.000,1.000
w2r1,53,23,1.000,0.000,1.000
w2r1,54,23,1.000,0.000,1.000
w2r1,55,23,1.000,0.000,1.000
w2r1,56,23,1.000,0.000,1.000
w2r1,57,23,1.000,0.000,1.000
w2r1,58,23,1.000,0.000,1.000
w2r1,59,23,1.000,0.000,1.000
w2r1,60,23,1.000,0.000,1.000
w2r1,61,23,1.000,0.000,1.000
w2r1,62,23,0.875,0.000,1.000
w2r1,63,23,1.000,0.062,0.875
w2r1,64,23,1.000,0.000,1.000
w2r1,65,23,1.000,0.000,1.000
w2r1,66,23,1.000,0.000,1.000
w2r1,67,23,1.000,0.000,1.000
w2r1,68,23,1.000,0.000,1.000
w2r1,69,23,1.000,0.000,1.000
w2r1,70,23,1.000,0.062,0.938
w2r1,71,23,0.562,0.000,0.889
w2r1,72,23,0.062,1.000,0.000
w2r1,94,23,0.125,1.000,0.000
w2r1,95,23,0.875,1.000,0.000
w2r1,96,23,1.000,0.875,0.125
w2r1,97,23,1.000,0.188,0.812
w2r1,98,23,1.000,0.000,1.000
w2r1,99,23,1.000,0.000,1.000
w2r1,100,23,1.000,0.000,1.000
w2r1,101,23,1.000,0.000,1.000
w2r1,102,23,1.000,0.000,1.000
w2r1,103,23,1.000,0.000,1.000
w2r1,104,23,1.000,0.000,1.000
w2r1,105,23,1.000,0.000,1.000
w2r1,106,23,1.000,0.000,1.000
w2r1,107,23,1.000,0.000,1.000
w2r1,108,23,1.000,0.000,1.000
w2r1,109,23,1.000,0.000,1.000
w2r1,110,23,1.000,0.000,1.000
w2r1,111,23,0.500,0.000,1.000
w2r1,34,24,0.562,1.000,0.000
w2r1,35,24,1.000,0.625,0.375
w2r1,36,24,1.000,0.000,1.000
w2r1,37,24,1.000,0.000,1.000
w2r1,38,24,1.000,0.000,1.000
w2r1,39,24,1.000,0.062,0.938
w2r1,40,24,1.000,0.000,1.000
w2r1,41,24,1.000,0.000,1.000
w2r1,42,24,1.000,0.000,1.000
w2r1,43,24,1.000,0.000,1.000
w2r1,44,24,1.000,0.000,1.000
w2r1,45,24,1.000,0.000,1.000
w2r1,46,24,1.000,0.000,1.000
w2r1,47,24,1.000,0.000,1.000
w2r1,48,24,1.000,0.000,1.000
w2r1,49,24,1.000,0.000,1.000
w2r1,50,24,1.000,0.000,1.000
w2r1,51,24,1.000,0.000,1.000
w2r1,52,24,1.000,0.000,1.000
w2r1,53,24,1.000,0.000,1.000
w2r1,54,24,1.000,0.000,1.000
w2r1,55,24,1.000,0.000,1.000
w2r1,56,24,1.000,0.000,1.000
w2r1,57,24,1.000,0.000,1.000
w2r1,58,24,1.000,0.000,1.000
w2r1,59,24,1.000,0.000,1.000
w2r1,60,24,1.000,0.000,1.000
w2r1,61,24,1.000,0.000,1.000
w2r1,62,24,0.688,0.000,1.000
w2r1,63,24,1.000,0.250,0.750
w2r1,64,24,1.000,0.000,1.000
w2r1,65,24,1.000,0.000,1.000
w2r1,66,24,1.000,0.000,1.000
w2r1,67,24,1.000,0.000,1.000
w2r1,68,24,1.000,0.000,1.000
w2r1,69,24,1.000,0.000,1.000
w2r1,70,24,1.000,0.000,1.000
w2r1,71,24,1.000,0.000,1.000
w2r1,72,24,0.500,0.000,1.000
w2r1,94,24,0.250,1.000,0.000
w2r1,95,24,1.000,0.938,0.062
w2r1,96,24,1.000,0.375,0.625
w2r1,97,24,1.000,0.000,1.000
w2r1,98,24,1.000,0.000,1.000
w2r1,99,24,1.000,0.000,1.000
w2r1,100,24,1.000,0.000,1.000
w2r1,101,24,1.000,0.000,1.000
w2r1,102,24,1.000,0.000,1.000
w2r1,103,24,1.000,0.000,1.000
w2r1,104,24,1.000,0.000,1.000
w2r1,105,24,1.000,0.000,1.000
w2r1,106,24,1.000,0.000,1.000
w2r1,107,24,1.000,0.000,1.000
w2r1,108,24,1.000,0.000,1.000
w2r1,109,24,1.000,0.000,1.000
w2r1,110,24,1.000,0.000,1.000
w2r1,111,24,0.250,0.000,1.000
w2r1,124,24,0.562,1.000,0.000
w2r1,125,24,0.500,1.000,0.000
w2r1,126,24,0.062,1.000,0.000
w2r1,35,25,0.812,1.000,0.000
w2r1,36,25,1.000,1.000,0.000
w2r1,37,25,1.000,0.438,0.562
w2r1,38,25,1.000,0.000,1.000
w2r1,39,25,1.000,0.000,1.000
w2r1,40,25,1.000,0.000,1.000
w2r1,41,25,1.000,0.000,1.000
w2r1,42,25,1.000,0.000,1.000
w2r1,43,25,1.000,0.000,1.000
w2r1,44,25,1.000,0.000,1.000
w2r1,45,25,1.000,0.000,1.000
w2r1,46,25,1.000,0.000,1.000
w2r1,47,25,1.000,0.000,1.000
w2r1,48,25,1.000,0.000,1.000
w2r1,49,25,1.000,0.000,1.000
w2r1,50,25,1.000,0.000,1.000
w2r1,51,25,1.000,0.000,1.000
w2r1,52,25,1.000,0.000,1.000
w2r1,53,25,1.000,0.000,1.000
w2r1,54,25,1.000,0.000,1.000
w2r1,55,25,1.000,0.000,1.000
w2r1,56,25,1.000,0.000,1.000
w2r1,57,25,1.000,0.000,1.000
w2r1,58,25,1.000,0.000,1.000
w2r1,59,25,1.000,0.000,1.000
w2r1,60,25,1.000,0.000,1.000
w2r1,61,25,1.000,0.000,1.000
w2r1,62,25,1.000,0.000,1.000
w2r1,63,25,1.000,0.000,1.000
w2r1,64,25,1.000,0.000,1.000
w2r1,65,25,1.000,0.000,1.000
w2r1,66,25,1.000,0.000,1.000
w2r1,67,25,1.000,0.000,1.000
w2r1,68,25,1.000,0.000,1.000
w2r1,69,25,1.000,0.000,1.000
w2r1,70,25,1.000,0.000,1.000
w2r1,71,25,1.000,0.000,1.000
w2r1,72,25,0.938,0.000,1.000
w2r1,73,25,0.062,0.000,1.000
w2r1,95,25,0.375,1.000,0.000
w2r1,96,25,0.875,1.000,0.000
w2r1,97,25,1.000,0.375,0.625
w2r1,98,25,1.000,0.000,0.875
w2r1,99,25,1.000,0.625,0.375
w2r1,100,25,1.000,0.125,0.875
w2r1,101,25,1.000,0.000,1.000
w2r1,102,25,1.000,0.000,1.000
w2r1,103,25,1.000,0.000,1.000
w2r1,104,25,1.000,0.000,1.000
w2r1,105,25,1.000,0.000,1.000
w2r1,106,25,1.000,0.000,1.000
w2r1,107,25,1.000,0.000,1.000
w2r1,108,25,1.000,0.000,1.000
w2r1,109,25,1.000,0.000,1.000
w2r1,110,25,1.000,0.000,1.000
w2r1,111,25,0.250,0.000,1.000
w2r1,124,25,0.375,1.000,0.000
w2r1,125,25,1.000,0.625,0.375
w2r1,126,25,0.938,0.333,0.533
w2r1,0,26,0.312,1.000,0.000
w2r1,2,26,0.062,1.000,0.000
w2r1,35,26,0.312,1.000,0.000
w2r1,36,26,1.000,1.000,0.000
w2r1,37,26,1.000,0.125,0.875
w2r1,38,26,1.000,0.062,0.938
w2r1,39,26,1.000,0.000,1.000
w2r1,40,26,1.000,0.000,1.000
w2r1,41,26,1.000,0.000,1.000
w2r1,42,26,1.000,0.000,1.000
w2r1,43,26,1.000,0.000,1.000
w2r1,44,26,1.000,0.000,1.000
w2r1,45,26,1.000,0.000,1.000
w2r1,46,26,1.000,0.000,1.000
w2r1,47,26,1.000,0.000,1.000
w2r1,48,26,1.000,0.000,1.000
w2r1,49,26,1.000,0.000,1.000
w2r1,50,26,1.000,0.000,1.000
w2r1,51,26,1.000,0.000,1.000
w2r1,52,26,1.000,0.000,1.000
w2r1,53,26,1.000,0.000,1.000
w2r1,54,26,1.000,0.000,1.000
w2r1,55,26,1.000,0.000,1.000
w2r1,56,26,1.000,0.000,1.000
w2r1,57,26,1.000,0.000,1.000
w2r1,58,26,1.000,0.000,1.000
w2r1,59,26,1.000,0.000,1.000
w2r1,60,26,1.000,0.000,1.000
w2r1,61,26,1.000,0.000,1.000
w2r1,62,26,1.000,0.000,1.000
w2r1,63,26,1.000,0.000,1.000
w2r1,64,26,1.000,0.000,1.000
w2r1,65,26,1.000,0.000,1.000
w2r1,66,26,1.000,0.000,1.000
w2r1,67,26,1.000,0.000,1.000
w2r1,68,26,1.000,0.000,1.000
w2r1,69,26,1.000,0.000,1.000
w2r1,70,26,1.000,0.000,1.000
w2r1,71,26,1.000,0.000,1.000
w2r1,72,26,1.000,0.000,1.000
w2r1,73,26,0.500,0.000,1.000
w2r1,96,26,0.062,1.000,0.000
w2r1,97,26,0.812,1.000,0.000
w2r1,98,26,1.000,0.562,0.438
w2r1,99,26,1.000,1.000,0.000
w2r1,100,26,1.000,0.812,0.188
w2r1,101,26,1.000,0.000,1.000
w2r1,102,26,1.000,0.000,1.000
w2r1,103,26,1.000,0.000,1.000
w2r1,104,26,1.000,0.000,1.000
w2r1,105,26,1.000,0.000,1.000
w2r1,106,26,1.000,0.000,1.000
w2r1,107,26,1.000,0.000,1.000
w2r1,108,26,1.000,0.000,1.000
w2r1,109,26,1.000,0.000,1.000
w2r1,110,26,1.000,0.000,1.000
w2r1,111,26,0.250,0.000,1.000
w2r1,125,26,1.000,1.000,0.000
w2r1,126,26,1.000,0.312,0.688
w2r1,127,26,0.562,0.556,0.444
w2r1,0,27,0.688,1.000,0.000
w2r1,1,27,0.500,1.000,0.000
w2r1,2,27,0.750,0.917,0.000
w2r1,35,27,0.188,1.000,0.000
w2r1,36,27,1.000,1.000,0.000
w2r1,37,27,1.000,0.562,0.438
w2r1,38,27,1.000,0.438,0.562
w2r1,39,27,1.000,0.000,1.000
w2r1,40,27,1.000,0.000,1.000
w2r1,41,27,1.000,0.000,1.000
w2r1,42,27,1.000,0.000,1.000
w2r1,43,27,1.000,0.000,1.000
w2r1,44,27,1.000,0.000,1.000
w2r1,45,27,1.000,0.000,1.000
w2r1,46,27,1.000,0.000,1.000
w2r1,47,27,1.000,0.000,1.000
w2r1,48,27,1.000,0.000,1.000
w2r1,49,27,1.000,0.000,1.000
w2r1,50,27,1.000,0.000,1.000
w2r1,51,27,1.000,0.000,1.000
w2r1,52,27,1.000,0.000,1.000
w2r1,53,27,1.000,0.000,1.000
w2r1,54,27,1.000,0.000,1.000
w2r1,55,27,1.000,0.000,1.000
w2r1,56,27,1.000,0.000,1.000
w2r1,57,27,1.000,0.000,1.000
w2r1,58,27,1.000,0.000,1.000
w2r1,59,27,1.000,0.000,1.000
w2r1,60,27,1.000,0.000,1.000
w2r1,61,27,1.000,0.000,1.000
w2r1,62,27,1.000,0.000,1.000
w2r1,63,27,1.000,0.000,1.000
w2r1,64,27,1.000,0.000,1.000
w2r1,65,27,1.000,0.000,1.000
w2r1,66,27,1.000,0.000,1.000
w2r1,67,27,1.000,0.000,1.000
w2r1,68,27,1.000,0.000,1.000
w2r1,69,27,1.000,0.000,1.000
w2r1,70,27,1.000,0.000,1.000
w2r1,71,27,1.000,0.000,1.000
w2r1,72,27,1.000,0.000,1.000
w2r1,73,27,0.875,0.000,1.000
w2r1,74,27,0.312,0.000,1.000
w2r1,97,27,0.312,1.000,0.000
w2r1,98,27,1.000,1.000,0.000
w2r1,99,27,1.000,0.938,0.062
w2r1,100,27,1.000,1.000,0.000
w2r1,101,27,1.000,0.375,0.625
w2r1,102,27,1.000,0.000,1.000
w2r1,103,27,1.000,0.000,1.000
w2r1,104,27,1.000,0.000,1.000
w2r1,105,27,1.000,0.000,1.000
w2r1,106,27,1.000,0.000,1.000
w2r1,107,27,1.000,0.000,1.000
w2r1,108,27,1.000,0.000,1.000
w2r1,109,27,1.000,0.000,1.000
w2r1,110,27,1.000,0.000,1.000
w2r1,111,27,0.688,0.000,1.000
w2r1,112,27,0.062,0.000,1.000
w2r1,124,27,0.438,1.000,0.000
w2r1,125,27,1.000,0.625,0.375
w2r1,126,27,1.000,0.062,0.938
w2r1,127,27,0.625,0.600,0.400
w2r1,1,28,0.250,1.000,0.000
w2r1,2,28,1.000,0.938,0.062
w2r1,3,28,0.188,1.000,0.000
w2r1,36,28,0.375,1.000,0.000
w2r1,37,28,0.938,1.000,0.000
w2r1,38,28,1.000,1.000,0.000
w2r1,39,28,1.000,0.438,0.562
w2r1,40,28,1.000,0.000,1.000
w2r1,41,28,1.000,0.000,1.000
w2r1,42,28,1.000,0.000,1.000
w2r1,43,28,1.000,0.000,1.000
w2r1,44,28,1.000,0.000,1.000
w2r1,45,28,1.000,0.000,1.000
w2r1,46,28,1.000,0.000,1.000
w2r1,47,28,1.000,0.000,1.000
w2r1,48,28,1.000,0.000,1.000
w2r1,49,28,1.000,0.000,1.000
w2r1,50,28,1.000,0.000,1.000
w2r1,51,28,1.000,0.000,1.000
w2r1,52,28,1.000,0.000,1.000
w2r1,53,28,1.000,0.000,1.000
w2r1,54,28,1.000,0.000,1.000
w2r1,55,28,1.000,0.000,1.000
w2r1,56,28,1.000,0.000,1.000
w2r1,57,28,1.000,0.000,1.000
w2r1,58,28,1.000,0.000,1.000
w2r1,59,28,1.000,0.000,1.000
w2r1,60,28,1.000,0.000,1.000
w2r1,61,28,1.000,0.000,1.000
w2r1,62,28,1.000,0.000,1.000
w2r1,63,28,1.000,0.000,1.000
w2r1,64,28,1.000,0.000,1.000
w2r1,65,28,1.000,0.000,1.000
w2r1,66,28,1.000,0.000,1.000
w2r1,67,28,1.000,0.000,1.000
w2r1,68,28,1.000,0.000,1.000
w2r1,69,28,1.000,0.000,1.000
w2r1,70,28,1.000,0.000,1.000
w2r1,71,28,1.000,0.000,1.000
w2r1,72,28,1.000,0.000,1.000
w2r1,73,28,1.000,0.000,1.000
w2r1,74,28,1.000,0.000,1.000
w2r1,75,28,1.000,0.062,0.875
w2r1,76,28,0.438,0.143,0.857
w2r1,97,28,0.125,1.000,0.000
w2r1,98,28,0.938,1.000,0.000
w2r1,99,28,1.000,0.938,0.062
w2r1,100,28,1.000,1.000,0.000
w2r1,101,28,1.000,0.875,0.125
w2r1,102,28,1.000,0.125,0.875
w2r1,103,28,1.000,0.000,1.000
w2r1,104,28,1.000,0.000,1.000
w2r1,105,28,1.000,0.000,1.000
w2r1,106,28,1.000,0.000,1.000
w2r1,107,28,1.000,0.000,1.000
w2r1,108,28,1.000,0.000,1.000
w2r1,109,28,1.000,0.000,1.000
w2r1,110,28,1.000,0.000,1.000
w2r1,111,28,1.000,0.000,1.000
w2r1,112,28,0.875,0.000,1.000
w2r1,113,28,0.312,0.000,0.800
w2r1,116,28,0.062,1.000,0.000
