step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
730000,2134,1.365,0.038,10.95,47481,44576,1082,0,1866,3,1024009.9,10573.9,0.000,0.341,0.000,0.658,426,7.38,1.51,0.01,0.37,0.01,0.22,0.03,0.82,7.33,1.32,0.00,0.00,0.000,0.012,100,0.688,0.190,0.803,0.000,0.007,4009,1191,7,0.445,0.340,0.007,145883,0.078,0.074,0.000,105.90,19856,0,3524.647,0.000,0.000,209248,1.01,15.78,0.000,0.000,0.000,7,7,8,34,15756,0.060,0.00,0.0065,0.073,709,0.028,0.000,0.077,0.000,2.82,2.01,6.12,0.00,0.000,1.01,1.01,1.01,0.028,0.00248,57.70,1.2362,25.04,135836.3,139733.1,0.235,0.1777,105.725,572.726,0.994,0.457,52.4,52.862
740000,2135,1.345,0.036,10.94,47555,44447,1123,0,1984,1,1023458.9,10753.1,0.000,0.340,0.000,0.660,432,7.46,1.49,0.02,0.36,0.00,0.11,0.03,0.41,7.40,1.33,0.00,0.00,0.000,0.008,104,0.650,0.181,0.815,0.000,0.004,3989,1131,12,0.193,0.518,0.010,147902,0.079,0.062,0.000,105.87,20030,0,10753.096,0.000,0.000,205945,1.01,15.66,0.000,0.000,0.000,7,7,8,35,15917,0.061,0.00,0.0065,0.069,713,0.028,0.000,0.076,0.000,2.85,2.00,6.18,0.00,0.000,1.00,1.01,1.01,0.028,0.00248,57.74,1.2578,20.84,135899.8,139733.1,0.229,0.1825,105.696,572.989,0.995,0.457,52.7,52.848
750000,2154,1.366,0.036,10.95,47422,44354,1064,0,1985,0,1022648.8,10689.8,0.000,0.341,0.000,0.659,419,7.52,1.64,0.01,0.13,0.02,0.42,0.03,0.42,7.46,1.45,0.00,0.00,0.001,0.017,107,0.614,0.201,0.794,0.000,0.005,3865,1203,8,0.229,0.493,0.007,161914,0.074,0.063,0.000,105.85,19743,0,10689.788,0.000,0.000,204682,1.00,15.57,0.000,0.000,0.000,7,7,8,35,16189,0.062,0.00,0.0064,0.058,728,0.028,0.000,0.076,0.000,2.82,2.01,6.22,0.00,0.000,1.00,1.00,1.01,0.028,0.00247,57.76,1.2502,23.24,135819.0,139733.0,0.229,0.1806,105.666,572.486,0.994,0.457,53.3,52.833
760000,2153,1.384,0.035,10.99,47569,44537,1053,0,1980,2,1022477.7,10688.5,0.000,0.341,0.000,0.659,431,7.45,1.80,0.03,0.61,0.01,0.18,0.02,0.23,7.40,1.40,0.00,0.00,0.000,0.010,87,0.680,0.194,0.801,0.000,0.005,3926,1108,15,0.279,0.052,0.009,158727,0.076,0.057,0.000,105.85,19971,0,5344.249,0.000,0.000,207871,1.01,15.68,0.000,0.000,0.000,7,7,8,46,16047,0.061,0.00,0.0064,0.067,730,0.028,0.000,0.076,0.000,2.85,2.01,6.17,0.00,0.000,1.00,1.01,1.01,0.028,0.00247,57.75,1.2502,12.17,135801.1,139733.0,0.235,0.1821,105.667,572.459,0.995,0.457,52.9,52.834
770000,2164,1.340,0.035,10.95,47596,44493,1098,0,1994,1,1023499.2,10753.3,0.000,0.342,0.000,0.657,440,7.37,1.48,0.01,0.28,0.00,0.05,0.03,0.35,7.33,1.40,0.00,0.00,0.000,0.005,100,0.727,0.201,0.795,0.000,0.004,4061,1264,5,0.397,0.520,0.011,188189,0.076,0.061,0.000,105.87,19982,0,10753.297,0.000,0.000,208144,1.00,15.86,0.000,0.000,0.000,7,7,8,30,15944,0.061,0.00,0.0065,0.061,732,0.028,0.000,0.077,0.000,2.83,2.00,6.08,0.00,0.000,1.00,1.00,1.01,0.028,0.00246,57.75,1.2609,14.37,135885.1,139732.9,0.226,0.1849,105.691,572.666,0.994,0.457,53.0,52.845
780000,2151,1.354,0.036,10.95,47819,44585,1140,0,2107,0,1023561.1,10860.8,0.000,0.341,0.000,0.659,430,7.42,1.52,0.01,0.33,0.02,0.55,0.03,0.60,7.36,1.10,0.00,0.02,0.001,0.021,87,0.691,0.199,0.798,0.000,0.002,3915,1209,7,0.377,0.323,0.007,170517,0.076,0.060,0.000,105.87,20391,0,10860.775,0.000,0.000,202730,1.00,15.76,0.000,0.000,0.000,7,7,8,34,15958,0.061,0.00,0.0065,0.055,711,0.028,0.000,0.076,0.000,2.84,2.00,6.13,0.00,0.000,1.00,1.00,1.01,0.028,0.00246,57.74,1.2783,14.45,135857.6,139732.8,0.230,0.1918,105.678,572.469,0.996,0.457,53.1,52.839
790000,2166,1.315,0.035,10.98,47422,44184,1109,0,2114,4,1023488.2,10830.8,0.000,0.344,0.000,0.655,434,7.39,1.22,0.00,0.09,0.00,0.07,0.02,0.38,7.37,1.19,0.00,0.00,0.000,0.008,87,0.659,0.211,0.785,0.000,0.004,3895,1218,10,0.391,0.135,0.008,156340,0.076,0.060,0.000,105.87,19935,0,2707.696,0.000,0.000,208869,1.00,15.79,0.000,0.000,0.000,7,7,8,24,16017,0.061,0.00,0.0064,0.068,722,0.028,0.000,0.076,0.000,2.81,1.99,6.12,0.00,0.000,1.00,1.00,1.00,0.028,0.00247,57.74,1.2742,16.49,135935.4,139732.7,0.231,0.1906,105.684,573.084,0.994,0.457,53.3,52.842
800000,2157,1.358,0.036,11.03,47274,44173,1096,0,2014,0,1023296.1,10678.9,0.000,0.342,0.000,0.657,416,7.41,1.39,0.01,0.22,0.00,0.06,0.02,0.35,7.38,1.30,0.00,0.00,0.000,0.006,89,0.675,0.191,0.805,0.000,0.004,3932,1212,11,0.406,0.036,0.005,142483,0.072,0.061,0.000,105.86,19916,0,10678.919,0.000,0.000,207090,1.01,15.75,0.000,0.000,0.000,7,7,8,30,15981,0.061,0.00,0.0064,0.067,714,0.028,0.000,0.077,0.000,2.82,2.00,6.13,0.00,0.000,1.00,1.00,1.01,0.028,0.00247,57.75,1.2534,14.18,135842.2,139732.7,0.233,0.1853,105.667,573.049,0.995,0.457,53.2,52.834
810000,2168,1.319,0.035,11.10,47894,44690,1075,0,2118,2,1023541.1,10807.5,0.000,0.342,0.000,0.658,416,7.33,1.24,0.03,0.60,0.00,0.07,0.01,0.11,7.30,1.02,0.00,0.00,0.000,0.004,84,0.678,0.196,0.799,0.000,0.005,3990,1196,10,0.553,0.041,0.003,171367,0.071,0.066,0.000,105.84,20368,0,5403.760,0.000,0.000,207505,1.01,15.81,0.000,0.000,0.000,7,7,8,36,15900,0.061,0.00,0.0065,0.061,722,0.028,0.000,0.077,0.000,2.81,2.00,6.11,0.00,0.000,1.01,1.01,1.02,0.028,0.00244,57.77,1.2699,23.65,135922.8,139732.6,0.226,0.1878,105.660,572.808,0.995,0.457,53.0,52.830
820000,2139,1.380,0.036,11.23,47740,44558,1080,0,2131,2,1022326.1,10796.7,0.000,0.341,0.001,0.659,435,7.42,1.75,0.01,0.23,0.01,0.28,0.02,0.25,7.38,1.48,0.00,0.00,0.001,0.012,103,0.698,0.183,0.813,0.000,0.003,4003,1290,6,0.324,0.210,0.007,148046,0.076,0.063,0.000,105.80,20274,0,5398.372,0.000,0.000,208898,1.00,15.79,0.000,0.000,0.000,7,7,8,39,15875,0.061,0.00,0.0065,0.060,714,0.028,0.000,0.077,0.000,2.85,2.01,6.11,0.00,0.000,1.00,1.00,1.00,0.028,0.00247,57.80,1.2680,18.69,135818.3,139732.5,0.234,0.1885,105.604,572.758,0.995,0.457,52.6,52.802
830000,2150,1.330,0.037,11.35,47707,44480,1107,0,2109,2,1022745.6,10783.8,0.000,0.338,0.001,0.662,439,7.39,1.51,0.01,0.22,0.01,0.25,0.03,0.35,7.35,1.27,0.00,0.00,0.000,0.013,85,0.695,0.204,0.794,0.000,0.002,4033,1458,8,0.388,0.116,0.008,143177,0.076,0.071,0.000,105.78,20225,0,5391.892,0.000,0.000,205983,1.00,15.78,0.000,0.000,0.000,7,7,8,35,15896,0.061,0.00,0.0065,0.061,719,0.028,0.000,0.077,0.000,2.85,2.00,6.12,0.00,0.000,1.00,1.00,1.01,0.028,0.00243,57.84,1.2653,20.08,135896.3,139732.5,0.227,0.1864,105.597,572.429,0.995,0.457,52.7,52.798
840000,2139,1.376,0.037,11.58,47874,44653,1081,0,2151,4,1020602.4,10819.0,0.000,0.336,0.001,0.663,430,7.38,1.30,0.01,0.19,0.00,0.04,0.01,0.31,7.35,1.27,0.00,0.00,0.001,0.022,85,0.701,0.194,0.801,0.000,0.005,3868,1443,9,0.580,0.039,0.004,123926,0.072,0.081,0.000,105.66,20290,0,2704.740,0.000,0.000,208213,1.00,15.82,0.000,0.000,0.000,7,7,8,28,15777,0.060,0.00,0.0065,0.057,720,0.029,0.000,0.078,0.000,2.86,1.99,6.10,0.00,0.000,1.00,1.00,1.01,0.029,0.00243,57.94,1.2664,25.83,135816.0,139732.4,0.235,0.1835,105.472,571.972,0.996,0.457,52.2,52.736
850000,2162,1.356,0.035,11.73,47741,44551,1060,0,2107,0,1020694.8,10720.7,0.000,0.333,0.001,0.666,425,7.39,1.23,0.01,0.31,0.00,0.09,0.01,0.17,7.36,1.16,0.00,0.00,0.000,0.007,89,0.716,0.204,0.794,0.000,0.002,3976,1499,8,0.709,0.074,0.003,85869,0.075,0.078,0.000,105.61,20283,0,10720.688,0.000,0.000,209127,1.01,15.86,0.000,0.000,0.000,7,7,8,22,15967,0.061,0.00,0.0064,0.057,720,0.029,0.000,0.078,0.000,2.83,1.99,6.08,0.00,0.000,1.00,1.00,1.01,0.029,0.00239,57.99,1.2521,21.67,135852.0,139732.3,0.234,0.1800,105.437,571.667,0.995,0.457,53.0,52.718
860000,2180,1.331,0.035,11.93,47922,44735,1008,0,2161,7,1021184.7,10701.2,0.000,0.332,0.001,0.667,406,7.29,1.23,0.01,0.21,0.00,0.00,0.01,0.18,7.27,1.16,0.00,0.00,0.000,0.000,75,0.774,0.200,0.794,0.000,0.005,3855,1590,9,0.871,0.016,0.004,78883,0.070,0.062,0.000,105.59,20653,0,1528.736,0.000,0.000,203580,1.00,16.01,0.000,0.000,0.000,7,7,8,24,15889,0.061,0.00,0.0064,0.062,731,0.028,0.000,0.079,0.000,2.82,2.00,6.01,0.00,0.000,1.00,1.00,1.01,0.028,0.00234,58.01,1.2470,17.41,135893.3,139732.1,0.239,0.1770,105.418,571.543,0.996,0.457,53.1,52.709
870000,2156,1.347,0.035,12.09,47905,44699,980,0,2250,6,1021576.5,10719.3,0.000,0.330,0.001,0.669,412,7.26,1.37,0.01,0.29,0.00,0.00,0.01,0.15,7.24,1.31,0.00,0.00,0.000,0.000,85,0.808,0.184,0.813,0.000,0.003,3902,1486,8,0.957,0.006,0.004,71696,0.061,0.061,0.000,105.61,20781,0,1786.558,0.000,0.001,199717,1.01,16.05,0.000,0.000,0.000,7,7,8,29,15652,0.060,0.00,0.0065,0.058,722,0.028,0.000,0.079,0.000,2.86,2.00,5.98,0.00,0.000,1.00,1.01,1.01,0.028,0.00235,57.99,1.2517,15.01,135889.3,139732.0,0.239,0.1797,105.427,571.419,0.994,0.457,52.6,52.713
880000,2160,1.367,0.036,12.16,48204,45034,996,0,2170,0,1020211.8,10638.1,0.000,0.326,0.001,0.672,430,7.28,1.38,0.02,0.53,0.00,0.17,0.00,0.04,7.25,1.17,0.00,0.00,0.000,0.006,76,0.801,0.208,0.789,0.000,0.003,3967,1597,5,0.984,0.002,0.002,58716,0.064,0.069,0.000,105.59,20727,0,10638.136,0.000,0.000,198478,1.01,16.05,0.000,0.000,0.000,7,7,8,35,15718,0.060,0.00,0.0065,0.060,718,0.028,0.000,0.079,0.000,2.85,1.99,5.99,0.00,0.000,1.00,1.01,1.01,0.028,0.00231,58.02,1.2402,13.53,135829.4,139731.9,0.232,0.1761,105.410,571.654,0.993,0.457,52.8,52.705
890000,2136,1.345,0.035,12.24,47891,44704,1019,0,2192,9,1021053.4,10662.4,0.000,0.328,0.001,0.670,468,7.32,1.71,0.04,0.53,0.00,0.07,0.00,0.09,7.28,1.55,0.00,0.00,0.000,0.005,84,0.806,0.175,0.822,0.000,0.004,3891,1556,2,0.982,0.007,0.003,72111,0.061,0.064,0.000,105.60,20623,0,1184.709,0.000,0.000,195667,1.01,15.99,0.000,0.000,0.000,7,7,8,35,15641,0.060,0.00,0.0066,0.060,714,0.027,0.000,0.078,0.000,2.85,2.01,6.00,0.00,0.000,1.01,1.01,1.02,0.027,0.00236,58.01,1.2431,18.41,135917.9,139731.7,0.232,0.1761,105.435,570.986,0.996,0.458,52.2,52.717
900000,2166,1.350,0.034,12.32,48062,44856,1015,0,2161,1,1020650.5,10636.3,0.000,0.327,0.002,0.671,476,7.25,1.31,0.01,0.22,0.00,0.03,0.00,0.12,7.24,1.27,0.00,0.00,0.000,0.003,62,0.832,0.186,0.811,0.000,0.003,3933,1628,2,0.991,0.007,0.001,70840,0.064,0.058,0.000,105.61,20768,0,10636.253,0.000,0.000,192757,1.00,16.04,0.000,0.000,0.000,7,7,8,31,15709,0.060,0.00,0.0065,0.067,717,0.027,0.000,0.078,0.000,2.82,2.01,5.98,0.00,0.000,1.00,1.00,1.01,0.027,0.00231,57.99,1.2376,13.34,135882.4,139731.5,0.236,0.1740,105.432,570.806,0.996,0.457,52.8,52.716
910000,2157,1.350,0.036,12.33,48503,45229,981,0,2302,3,1020804.8,10749.2,0.000,0.326,0.002,0.673,475,7.28,1.57,0.01,0.15,0.00,0.03,0.01,0.14,7.26,1.54,0.00,0.00,0.000,0.003,74,0.808,0.188,0.808,0.000,0.005,3793,1698,1,1.000,0.000,0.005,66351,0.068,0.064,0.000,105.62,21178,0,3583.063,0.000,0.000,192714,1.00,16.08,0.000,0.000,0.000,7,7,8,35,15698,0.060,0.00,0.0065,0.048,729,0.027,0.000,0.078,0.000,2.85,2.00,5.97,0.00,0.000,1.00,1.00,1.00,0.027,0.00231,57.99,1.2557,16.36,135858.2,139731.4,0.235,0.1801,105.433,571.384,0.994,0.457,52.7,52.716
920000,2162,1.325,0.036,12.35,48704,45473,964,0,2262,0,1020036.9,10715.2,0.000,0.321,0.002,0.677,479,7.25,1.41,0.02,0.36,0.00,0.05,0.00,0.05,7.23,1.30,0.00,0.00,0.001,0.022,71,0.838,0.201,0.795,0.000,0.004,3953,1738,1,1.000,0.000,0.002,78619,0.061,0.064,0.000,105.61,21112,0,10715.228,0.000,0.000,190320,1.00,16.05,0.000,0.000,0.000,7,7,8,36,15674,0.060,0.00,0.0065,0.062,733,0.027,0.000,0.078,0.000,2.84,2.00,5.97,0.00,0.000,1.00,1.01,1.01,0.027,0.00228,57.99,1.2473,12.23,135917.6,139731.3,0.235,0.1758,105.442,571.490,0.993,0.457,52.5,52.721
930000,2171,1.348,0.035,12.35,49041,45710,987,0,2335,5,1019395.6,10794.3,0.000,0.316,0.002,0.683,454,7.26,1.37,0.01,0.26,0.00,0.19,0.00,0.10,7.24,1.25,0.00,0.00,0.000,0.007,68,0.803,0.190,0.808,0.000,0.002,3915,1615,2,0.955,0.005,0.002,84634,0.064,0.068,0.000,105.59,21212,0,2158.852,0.000,0.000,182725,1.01,16.07,0.000,0.000,0.000,7,7,8,32,15764,0.060,0.00,0.0065,0.057,721,0.027,0.000,0.077,0.000,2.84,2.01,5.97,0.00,0.000,1.00,1.00,1.01,0.027,0.00223,58.01,1.2606,16.56,135865.9,139731.1,0.236,0.1803,105.409,570.873,0.994,0.457,52.8,52.705
940000,2165,1.335,0.035,12.38,48832,45594,987,0,2257,0,1019067.4,10706.4,0.000,0.316,0.002,0.683,474,7.21,1.12,0.01,0.33,0.00,0.11,0.01,0.10,7.19,1.05,0.00,0.00,0.000,0.021,77,0.827,0.196,0.802,0.000,0.002,3886,1597,1,0.948,0.052,0.004,77737,0.064,0.074,0.000,105.58,21054,0,10706.440,0.000,0.000,184022,1.00,16.07,0.000,0.000,0.000,7,7,8,23,15620,0.060,0.00,0.0065,0.063,730,0.027,0.000,0.077,0.000,2.80,2.00,5.97,0.00,0.000,1.00,1.00,1.01,0.027,0.00224,58.03,1.2479,19.17,135903.1,139731.0,0.233,0.1765,105.403,570.724,0.995,0.457,52.6,52.702
950000,2169,1.371,0.034,12.46,49228,45837,980,0,2407,7,1018840.4,10889.3,0.000,0.315,0.002,0.683,467,7.23,1.17,0.01,0.32,0.00,0.02,0.00,0.09,7.21,1.11,0.00,0.00,0.000,0.002,67,0.815,0.202,0.795,0.000,0.002,3835,1669,2,0.954,0.042,0.003,73942,0.065,0.067,0.000,105.55,21175,0,1555.615,0.000,0.000,175033,1.00,16.08,0.000,0.000,0.000,7,7,8,24,15679,0.060,0.00,0.0065,0.055,723,0.026,0.000,0.078,0.000,2.84,2.00,5.97,0.00,0.000,1.00,1.00,1.01,0.026,0.00223,58.06,1.2696,13.81,135829.0,139730.8,0.229,0.1809,105.363,570.872,0.993,0.457,52.7,52.682
960000,2161,1.322,0.037,12.52,49258,45867,946,0,2453,3,1018149.8,10858.7,0.000,0.312,0.002,0.686,481,7.25,1.50,0.02,0.40,0.00,0.04,0.02,0.48,7.22,1.31,0.00,0.00,0.000,0.006,83,0.822,0.198,0.801,0.000,0.001,3831,1773,1,0.959,0.041,0.004,82611,0.058,0.081,0.000,105.55,21281,0,3619.580,0.000,0.000,175661,1.01,16.08,0.000,0.000,0.000,7,7,8,40,15675,0.060,0.00,0.0065,0.064,723,0.026,0.000,0.078,0.000,2.84,2.01,5.96,0.00,0.000,1.01,1.01,1.02,0.026,0.00222,58.05,1.2709,16.02,135910.0,139730.7,0.234,0.1843,105.375,570.730,0.995,0.457,52.6,52.688
970000,2174,1.312,0.035,12.59,49554,46189,970,0,2382,11,1017529.6,10869.7,0.000,0.313,0.002,0.685,477,7.30,1.40,0.01,0.35,0.00,0.06,0.00,0.10,7.28,1.33,0.00,0.00,0.000,0.005,70,0.810,0.190,0.807,0.000,0.003,3788,1777,4,0.968,0.009,0.002,52068,0.069,0.070,0.000,105.52,21483,0,988.150,0.000,0.000,172038,1.00,16.04,0.000,0.000,0.000,7,7,8,29,15860,0.061,0.00,0.0064,0.059,728,0.025,0.000,0.077,0.000,2.85,2.01,5.98,0.00,0.000,1.00,1.00,1.01,0.025,0.00221,58.09,1.2655,12.98,135934.5,139730.6,0.233,0.1784,105.344,570.954,0.995,0.457,53.0,52.672
980000,2195,1.329,0.034,12.66,49015,45572,977,0,2445,2,1018295.6,10765.7,0.000,0.313,0.002,0.685,493,7.27,1.24,0.01,0.13,0.00,0.02,0.01,0.12,7.25,1.20,0.00,0.00,0.000,0.003,71,0.807,0.207,0.789,0.000,0.004,3714,1871,3,0.962,0.008,0.002,44662,0.072,0.069,0.000,105.51,21243,0,5382.859,0.000,0.000,163229,1.00,16.07,0.000,0.000,0.000,7,7,8,32,15949,0.061,0.00,0.0064,0.061,734,0.024,0.000,0.076,0.000,2.82,2.00,5.97,0.00,0.000,1.00,1.00,1.00,0.024,0.00220,58.10,1.2596,13.88,135879.9,139730.4,0.234,0.1825,105.318,570.951,0.995,0.457,53.4,52.659
990000,2171,1.332,0.035,12.75,49115,45660,1009,0,2470,0,1019577.0,10858.8,0.000,0.314,0.002,0.684,473,7.21,1.09,0.01,0.21,0.00,0.19,0.00,0.11,7.20,1.06,0.00,0.00,0.000,0.021,69,0.804,0.203,0.795,0.000,0.003,3828,1938,2,0.933,0.036,0.002,39612,0.081,0.065,0.000,105.58,21628,0,10858.782,0.000,0.000,161753,1.00,16.12,0.000,0.000,0.000,7,7,8,22,15659,0.060,0.00,0.0065,0.061,729,0.024,0.000,0.077,0.000,2.80,1.99,5.95,0.00,0.000,1.00,1.00,1.00,0.024,0.00223,58.02,1.2690,15.94,135901.3,139730.3,0.241,0.1824,105.403,571.100,0.996,0.457,52.7,52.702
1000000,2173,1.348,0.035,12.77,48861,45462,946,0,2451,2,1019428.6,10728.5,0.000,0.316,0.002,0.682,468,7.24,1.17,0.01,0.26,0.00,0.00,0.02,0.55,7.21,1.14,0.00,0.00,0.000,0.000,67,0.806,0.185,0.809,0.000,0.006,3883,1971,2,0.928,0.026,0.004,37380,0.079,0.064,0.000,105.55,21533,0,5364.263,0.000,0.000,162409,1.01,16.07,0.000,0.000,0.000,7,7,8,29,15734,0.060,0.00,0.0065,0.059,731,0.024,0.000,0.077,0.000,2.85,2.00,5.97,0.00,0.000,1.00,1.00,1.01,0.024,0.00224,58.05,1.2539,15.15,135866.5,139730.2,0.231,0.1807,105.370,571.408,0.994,0.457,52.6,52.685
