step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
730000,1432,1.422,0.044,8.83,29232,26362,561,0,2356,0,720141.5,8252.2,0.000,0.387,0.612,0.001,480,7.65,1.79,0.00,0.00,0.01,0.42,0.01,0.33,7.62,1.76,0.00,0.00,0.001,0.019,52,0.661,0.233,0.763,0.000,0.004,2661,1913,2,0.860,0.000,0.001,33824,0.114,0.136,0.000,72.61,9786,0,8252.213,0.000,0.000,173343,1.00,14.99,0.000,0.000,0.000,6,8,8,55,10948,0.042,0.03,0.0066,0.118,662,0.031,0.000,0.063,0.000,3.16,1.76,7.88,0.00,0.000,1.00,1.00,1.00,0.031,0.00286,43.92,1.0002,24.46,2186.1,139740.0,47.286,0.1753,72.433,219.893,0.452,0.000,134574.1,72.434
740000,1456,1.378,0.041,8.86,29463,26435,603,0,2401,0,720220.3,8409.9,0.000,0.385,0.614,0.001,480,7.56,1.78,0.01,0.26,0.03,0.77,0.03,0.78,7.50,1.28,0.00,0.00,0.001,0.026,62,0.644,0.230,0.768,0.000,0.002,2730,2013,2,0.848,0.000,0.003,31614,0.122,0.080,0.000,72.61,10038,0,8409.903,0.000,0.001,167266,1.00,15.11,0.000,0.000,0.000,6,8,8,46,11009,0.042,0.01,0.0066,0.115,671,0.030,0.000,0.063,0.000,3.14,1.75,7.86,0.00,0.000,1.00,1.00,1.00,0.030,0.00280,43.98,1.0188,22.02,2186.6,139739.9,47.235,0.1780,72.442,221.237,0.456,0.000,134654.6,72.434
750000,1440,1.381,0.042,8.76,29602,26748,548,0,2322,0,720285.0,8271.2,0.000,0.389,0.609,0.001,461,7.63,1.42,0.00,0.00,0.02,0.25,0.01,0.18,7.61,1.41,0.00,0.00,0.002,0.022,59,0.637,0.208,0.791,0.000,0.001,2711,1960,2,0.820,0.000,0.003,34545,0.120,0.100,0.000,72.61,10164,0,8271.152,0.000,0.000,178501,1.00,14.98,0.000,0.000,0.000,6,8,8,30,10989,0.042,0.01,0.0066,0.111,653,0.031,0.000,0.064,0.000,3.16,1.77,7.90,0.00,0.000,1.00,1.00,1.00,0.031,0.00284,43.83,1.0017,14.10,2224.2,139739.9,47.388,0.1754,72.431,220.405,0.456,0.000,134625.2,72.434
760000,1442,1.408,0.042,8.81,29600,26616,571,0,2411,0,720384.8,8301.1,0.000,0.392,0.606,0.002,476,7.70,2.08,0.00,0.00,0.02,0.39,0.02,0.32,7.67,1.99,0.00,0.00,0.002,0.033,67,0.636,0.230,0.766,0.000,0.005,2651,1852,2,0.800,0.000,0.005,35820,0.112,0.133,0.000,72.62,10014,0,8301.101,0.000,0.000,190314,1.00,14.98,0.000,0.000,0.000,6,8,8,36,11105,0.042,0.02,0.0065,0.121,667,0.033,0.000,0.065,0.000,3.18,1.79,7.90,0.00,0.000,1.00,1.00,1.00,0.033,0.00286,43.92,1.0094,16.40,2194.9,139739.9,47.288,0.1790,72.432,220.562,0.457,0.000,134608.1,72.434
770000,1472,1.369,0.050,8.80,30310,27446,533,0,2301,0,719654.4,8263.5,0.000,0.393,0.603,0.004,492,7.70,1.80,0.00,0.00,0.06,0.76,0.01,0.13,7.64,1.72,0.00,0.00,0.004,0.057,74,0.667,0.238,0.757,0.000,0.004,2785,1922,2,0.827,0.000,0.002,36469,0.121,0.231,0.001,72.61,10181,0,8263.508,0.000,0.000,208694,1.00,14.91,0.000,0.000,0.000,6,8,8,35,11332,0.043,0.06,0.0064,0.105,682,0.036,0.000,0.065,0.000,3.13,1.81,7.83,0.00,0.000,1.00,1.00,1.00,0.036,0.00280,43.87,1.0048,12.56,2197.1,139739.9,47.292,0.1788,72.421,220.413,0.456,0.000,134479.8,72.434
780000,1454,1.393,0.044,8.82,30951,28000,549,0,2420,1,720013.3,8626.5,0.000,0.394,0.602,0.004,496,7.67,2.27,0.00,0.00,0.02,0.53,0.03,0.71,7.62,2.14,0.00,0.00,0.001,0.017,63,0.675,0.221,0.774,0.000,0.005,2995,2020,2,0.817,0.000,0.003,40410,0.117,0.134,0.000,72.62,10500,0,8626.507,0.000,0.000,214752,1.00,14.99,0.000,0.000,0.000,6,8,8,51,11159,0.043,0.11,0.0065,0.107,677,0.037,0.000,0.066,0.000,3.15,1.79,7.87,0.00,0.000,1.00,1.00,1.00,0.037,0.00284,43.90,1.0489,16.66,2198.3,139739.9,47.211,0.1858,72.443,221.340,0.460,0.000,134574.1,72.434
790000,1433,1.394,0.043,8.84,29686,26855,534,0,2318,0,719554.1,8288.9,0.000,0.390,0.609,0.002,471,7.82,2.61,0.00,0.00,0.01,0.17,0.02,0.58,7.79,2.50,0.00,0.00,0.001,0.015,64,0.682,0.227,0.769,0.000,0.003,2643,2012,2,0.837,0.000,0.003,32285,0.125,0.133,0.000,72.61,10011,0,8288.930,0.000,0.000,176179,1.00,14.85,0.000,0.000,0.000,6,8,8,45,11201,0.043,0.03,0.0064,0.093,668,0.031,0.000,0.064,0.000,3.17,1.82,7.89,0.00,0.000,1.00,1.00,1.00,0.031,0.00288,43.87,1.0032,21.52,2204.0,139739.9,47.333,0.1738,72.438,220.479,0.457,0.000,134617.5,72.434
800000,1466,1.372,0.040,8.78,29738,26790,547,0,2368,0,719583.2,8333.1,0.000,0.392,0.607,0.001,484,7.59,1.43,0.00,0.00,0.02,0.66,0.00,0.05,7.57,1.16,0.00,0.00,0.001,0.018,55,0.671,0.219,0.778,0.000,0.003,2755,2117,2,0.802,0.000,0.001,30831,0.123,0.080,0.000,72.61,9924,0,8333.117,0.000,0.000,179813,1.00,15.02,0.000,0.000,0.000,6,8,8,40,11127,0.042,0.02,0.0065,0.124,671,0.032,0.000,0.065,0.000,3.15,1.78,7.89,0.00,0.000,1.00,1.00,1.00,0.032,0.00282,43.86,1.0105,18.33,2235.7,139739.9,47.354,0.1774,72.433,219.731,0.459,0.000,134608.8,72.434
810000,1446,1.365,0.047,8.78,29772,26842,583,0,2367,0,719170.4,8396.4,0.000,0.393,0.605,0.002,508,7.63,1.33,0.00,0.00,0.02,0.33,0.01,0.32,7.61,1.29,0.00,0.00,0.001,0.021,49,0.687,0.225,0.772,0.000,0.003,2675,2209,2,0.797,0.000,0.001,30375,0.133,0.213,0.001,72.61,9930,0,8396.393,0.000,0.000,187701,1.00,14.95,0.000,0.000,0.000,6,8,8,27,11033,0.042,0.03,0.0065,0.102,669,0.033,0.000,0.065,0.000,3.16,1.78,7.93,0.00,0.000,1.00,1.00,1.00,0.033,0.00287,43.89,1.0182,19.83,2235.6,139739.9,47.308,0.1784,72.427,221.309,0.458,0.000,134536.2,72.434
820000,1419,1.436,0.050,8.80,30665,27673,523,0,2496,0,719886.1,8543.0,0.000,0.395,0.601,0.004,494,7.64,2.16,0.00,0.16,0.01,0.24,0.00,0.00,7.63,2.14,0.00,0.00,0.000,0.013,59,0.666,0.214,0.785,0.000,0.001,2958,2495,2,0.805,0.000,0.000,30901,0.126,0.211,0.001,72.62,10301,0,8542.974,0.000,0.000,211509,1.00,15.02,0.000,0.000,0.000,6,8,8,56,10843,0.041,0.07,0.0066,0.113,648,0.037,0.000,0.066,0.000,3.14,1.79,7.86,0.00,0.000,1.00,1.00,1.00,0.037,0.00292,43.83,1.0404,18.67,2194.8,139739.9,47.324,0.1861,72.427,220.367,0.460,0.000,134469.8,72.434
830000,1439,1.398,0.043,8.84,30636,27673,559,0,2384,3,719368.1,8498.0,0.000,0.394,0.603,0.003,509,7.76,2.02,0.00,0.00,0.01,0.17,0.00,0.13,7.75,2.02,0.00,0.00,0.001,0.028,56,0.696,0.220,0.777,0.000,0.003,2801,2327,2,0.856,0.000,0.001,31524,0.124,0.142,0.000,72.61,10102,0,2832.651,0.000,0.000,204817,1.00,14.84,0.000,0.000,0.000,6,8,8,43,11164,0.043,0.05,0.0065,0.109,668,0.036,0.000,0.066,0.000,3.17,1.83,7.87,0.00,0.000,1.00,1.00,1.00,0.036,0.00288,43.89,1.0318,22.57,2204.6,139739.9,47.291,0.1816,72.447,221.348,0.456,0.000,134598.0,72.434
840000,1450,1.394,0.040,8.82,29758,26736,563,0,2448,0,719540.6,8442.5,0.000,0.390,0.609,0.001,514,7.80,2.10,0.00,0.00,0.01,0.30,0.03,0.77,7.76,1.95,0.00,0.00,0.001,0.016,66,0.666,0.227,0.768,0.000,0.005,2689,2195,2,0.841,0.000,0.004,29891,0.123,0.055,0.000,72.61,10255,0,8442.539,0.000,0.000,176273,1.00,14.81,0.000,0.000,0.000,6,8,8,38,11304,0.043,0.01,0.0064,0.116,671,0.031,0.000,0.064,0.000,3.17,1.83,7.90,0.00,0.000,1.00,1.00,1.00,0.031,0.00284,43.88,1.0227,13.48,2199.2,139739.9,47.330,0.1793,72.438,221.699,0.456,0.000,134638.2,72.434
850000,1444,1.392,0.047,8.78,30038,27112,542,0,2390,0,719814.2,8417.7,0.000,0.393,0.604,0.002,516,7.67,2.34,0.00,0.00,0.03,0.57,0.02,0.70,7.62,2.08,0.00,0.00,0.001,0.027,57,0.641,0.199,0.798,0.000,0.003,2786,2261,2,0.794,0.000,0.002,34215,0.123,0.183,0.000,72.61,10098,0,8417.725,0.000,0.000,194718,1.00,15.00,0.000,0.000,0.000,6,8,8,54,11074,0.042,0.02,0.0065,0.111,663,0.034,0.000,0.066,0.000,3.17,1.76,7.91,0.00,0.000,1.00,1.00,1.00,0.034,0.00286,43.90,1.0229,19.73,2211.8,139739.8,47.304,0.1804,72.423,221.584,0.457,0.000,134527.7,72.434
860000,1448,1.351,0.043,8.85,30658,27733,471,0,2450,4,719287.4,8458.4,0.000,0.395,0.601,0.004,501,7.83,2.64,0.01,0.47,0.02,0.42,0.02,0.51,7.77,2.33,0.00,0.00,0.001,0.022,68,0.695,0.238,0.759,0.000,0.003,2866,2259,2,0.846,0.000,0.003,31361,0.123,0.153,0.000,72.61,10386,0,2114.605,0.000,0.000,202851,1.00,14.82,0.000,0.000,0.000,6,8,8,45,11334,0.043,0.05,0.0064,0.114,675,0.035,0.000,0.066,0.000,3.17,1.86,7.88,0.00,0.000,1.00,1.00,1.00,0.035,0.00287,43.84,1.0263,19.50,2240.8,139739.8,47.339,0.1805,72.442,221.935,0.465,0.000,134607.8,72.434
870000,1437,1.390,0.044,8.80,30054,26888,605,0,2572,0,720053.8,8699.8,0.000,0.392,0.606,0.002,519,7.61,1.52,0.00,0.00,0.00,0.10,0.00,0.03,7.60,1.52,0.00,0.00,0.000,0.009,58,0.650,0.230,0.768,0.000,0.001,2803,2140,2,0.837,0.000,0.001,34316,0.125,0.095,0.000,72.62,10343,0,8699.769,0.000,0.000,189766,1.00,15.03,0.000,0.000,0.000,6,8,8,29,10933,0.042,0.02,0.0066,0.108,647,0.033,0.000,0.065,0.000,3.15,1.76,7.86,0.00,0.000,1.00,1.00,1.00,0.033,0.00287,43.93,1.0577,26.36,2211.8,139739.9,47.258,0.1869,72.433,221.430,0.460,0.000,134594.5,72.434
880000,1449,1.369,0.040,8.83,29794,26787,576,0,2419,0,720237.8,8407.7,0.000,0.396,0.603,0.001,516,7.79,2.96,0.00,0.00,0.02,0.39,0.04,0.95,7.73,2.81,0.00,0.00,0.001,0.023,65,0.625,0.241,0.752,0.000,0.008,2686,1914,2,0.856,0.000,0.003,31100,0.120,0.046,0.000,72.62,10276,0,8407.723,0.000,0.000,188779,1.00,15.00,0.000,0.000,0.000,6,8,8,60,11281,0.043,0.01,0.0064,0.112,665,0.033,0.000,0.065,0.000,3.16,1.79,7.85,0.00,0.000,1.00,1.00,1.00,0.033,0.00287,43.86,1.0189,13.33,2191.4,139739.8,47.357,0.1794,72.443,220.395,0.453,0.000,134685.4,72.434
890000,1442,1.407,0.047,8.80,30200,27235,543,0,2429,4,719455.7,8451.4,0.000,0.399,0.599,0.002,515,7.60,1.69,0.00,0.03,0.02,0.39,0.03,0.91,7.55,1.25,0.00,0.00,0.001,0.018,59,0.668,0.216,0.782,0.000,0.003,2963,1957,2,0.815,0.000,0.003,31330,0.127,0.203,0.001,72.62,10508,0,2112.841,0.000,0.000,199413,1.00,15.00,0.000,0.000,0.000,6,8,8,41,10963,0.042,0.02,0.0066,0.107,666,0.034,0.000,0.066,0.000,3.16,1.76,7.89,0.00,0.000,1.00,1.00,1.00,0.034,0.00290,43.77,1.0283,16.99,2194.5,139739.8,47.434,0.1828,72.418,219.618,0.460,0.000,134530.4,72.434
900000,1438,1.387,0.045,8.80,29886,26893,552,0,2445,0,719545.6,8444.8,0.000,0.398,0.600,0.002,486,7.64,1.48,0.00,0.00,0.01,0.26,0.02,0.31,7.62,1.44,0.00,0.00,0.000,0.015,55,0.652,0.226,0.769,0.000,0.005,2784,1855,2,0.840,0.000,0.003,35610,0.118,0.167,0.000,72.61,10524,0,8444.839,0.000,0.001,189884,1.00,14.97,0.000,0.000,0.000,6,8,8,27,10992,0.042,0.02,0.0066,0.100,670,0.033,0.000,0.065,0.000,3.15,1.76,7.87,0.00,0.000,1.00,1.00,1.00,0.033,0.00291,43.83,1.0257,13.78,2200.2,139739.8,47.382,0.1814,72.440,220.967,0.457,0.000,134595.5,72.434
910000,1447,1.390,0.040,8.85,30431,27469,523,0,2430,0,718983.2,8485.1,0.000,0.398,0.599,0.003,480,7.81,2.70,0.00,0.18,0.03,0.90,0.02,0.48,7.76,2.44,0.00,0.00,0.001,0.033,53,0.674,0.234,0.761,0.000,0.005,2939,1905,2,0.902,0.000,0.003,36834,0.115,0.049,0.000,72.61,10460,0,8485.128,0.000,0.001,201111,1.00,14.78,0.000,0.000,0.000,6,8,8,56,11305,0.043,0.04,0.0064,0.113,664,0.035,0.000,0.066,0.000,3.18,1.79,7.91,0.00,0.000,1.00,1.00,1.00,0.035,0.00290,43.70,1.0307,16.39,2210.4,139739.8,47.491,0.1818,72.438,220.255,0.456,0.000,134639.6,72.434
920000,1425,1.381,0.041,8.81,29564,26547,560,0,2479,0,719542.3,8468.3,0.000,0.389,0.611,0.001,491,7.67,1.58,0.00,0.00,0.00,0.13,0.01,0.17,7.66,1.59,0.00,0.00,0.001,0.027,58,0.643,0.208,0.788,0.000,0.004,2676,1788,2,0.851,0.000,0.002,32157,0.119,0.051,0.000,72.62,10231,0,8468.323,0.000,0.001,173966,1.00,14.96,0.000,0.000,0.000,6,8,8,37,10925,0.042,0.00,0.0066,0.112,661,0.031,0.000,0.065,0.000,3.12,1.75,7.87,0.00,0.000,1.00,1.00,1.00,0.031,0.00289,43.82,1.0264,22.21,2188.0,139739.8,47.400,0.1790,72.439,220.681,0.451,0.000,134692.1,72.434
930000,1416,1.397,0.045,8.78,30227,27147,561,0,2528,0,719914.4,8639.0,0.000,0.393,0.605,0.002,484,7.66,1.68,0.00,0.00,0.04,0.70,0.02,0.59,7.60,1.41,0.00,0.00,0.002,0.035,56,0.650,0.218,0.779,0.000,0.003,2731,1903,2,0.816,0.000,0.003,36684,0.120,0.141,0.000,72.62,10441,0,8639.021,0.000,0.001,190765,1.00,14.95,0.000,0.000,0.000,6,8,8,35,10850,0.041,0.01,0.0067,0.112,658,0.033,0.000,0.065,0.000,3.17,1.80,7.92,0.00,0.000,1.00,1.00,1.00,0.033,0.00292,43.86,1.0502,26.37,2212.3,139739.8,47.357,0.1859,72.425,220.702,0.459,0.000,134602.4,72.434
940000,1424,1.357,0.042,8.83,29945,26960,558,0,2419,0,719464.9,8447.0,0.000,0.390,0.609,0.002,493,7.73,2.04,0.00,0.11,0.02,0.42,0.00,0.03,7.71,1.98,0.00,0.00,0.001,0.022,60,0.661,0.233,0.765,0.000,0.002,2721,1826,2,0.851,0.000,0.001,34640,0.108,0.054,0.000,72.62,10166,0,8447.025,0.000,0.000,184839,1.00,14.92,0.000,0.000,0.000,6,8,8,43,11003,0.042,0.02,0.0066,0.113,666,0.033,0.000,0.064,0.000,3.17,1.80,7.86,0.00,0.000,1.00,1.00,1.00,0.033,0.00289,43.84,1.0264,26.36,2205.5,139739.8,47.363,0.1816,72.443,220.698,0.458,0.000,134696.3,72.434
950000,1443,1.389,0.041,8.84,29336,26218,597,0,2502,0,719255.0,8524.5,0.000,0.387,0.612,0.000,479,7.78,2.17,0.01,0.39,0.00,0.03,0.01,0.33,7.75,2.13,0.00,0.00,0.000,0.003,63,0.641,0.215,0.783,0.000,0.002,2777,1917,2,0.868,0.000,0.001,36916,0.110,0.049,0.000,72.62,10192,0,8524.528,0.000,0.000,167250,1.00,14.89,0.000,0.000,0.000,6,8,8,49,11221,0.043,0.00,0.0064,0.116,659,0.030,0.000,0.063,0.000,3.16,1.77,7.88,0.00,0.000,1.00,1.00,1.00,0.030,0.00285,43.88,1.0337,18.52,2196.0,139739.9,47.341,0.1820,72.428,221.236,0.457,0.000,134640.1,72.434
960000,1424,1.393,0.041,8.98,29772,26634,567,0,2590,0,718596.5,8648.8,0.000,0.390,0.610,0.000,486,7.72,2.18,0.00,0.00,0.00,0.11,0.02,0.82,7.70,1.71,0.00,0.00,0.000,0.009,53,0.685,0.216,0.783,0.000,0.001,2695,1898,2,0.924,0.000,0.001,35073,0.108,0.048,0.000,72.62,10311,0,8648.847,0.000,0.000,169934,1.00,14.87,0.001,0.000,0.000,6,8,8,64,10999,0.042,0.00,0.0066,0.112,654,0.030,0.000,0.065,0.000,3.15,1.79,7.88,0.00,0.000,1.00,1.00,1.00,0.030,0.00290,43.76,1.0485,16.02,2217.6,139739.9,47.464,0.1838,72.435,220.250,0.457,0.000,134646.7,72.434
970000,1447,1.367,0.040,8.83,29568,26494,601,0,2450,0,719747.8,8528.3,0.000,0.388,0.612,0.000,477,7.72,1.90,0.00,0.00,0.00,0.00,0.02,0.66,7.70,1.70,0.00,0.00,0.000,0.000,60,0.668,0.232,0.765,0.000,0.003,2649,1796,2,0.840,0.000,0.003,34803,0.112,0.049,0.000,72.62,10048,0,8528.317,0.000,0.000,166878,1.00,14.89,0.000,0.000,0.000,6,8,8,39,11176,0.043,0.00,0.0065,0.108,664,0.030,0.000,0.064,0.000,3.16,1.81,7.88,0.00,0.000,1.00,1.00,1.00,0.030,0.00284,43.85,1.0335,18.26,2210.3,139739.9,47.376,0.1804,72.437,220.514,0.454,0.000,134675.0,72.434
980000,1456,1.381,0.039,8.91,29572,26472,609,0,2482,0,719689.5,8522.0,0.000,0.387,0.612,0.001,463,7.72,1.76,0.00,0.03,0.03,0.84,0.00,0.05,7.69,1.52,0.00,0.00,0.001,0.026,56,0.647,0.231,0.769,0.000,0.000,2681,1836,2,0.868,0.000,0.001,32944,0.120,0.052,0.000,72.62,9960,0,8522.024,0.000,0.000,171142,1.00,14.91,0.000,0.000,0.000,6,8,8,40,11241,0.043,0.00,0.0064,0.119,668,0.030,0.000,0.063,0.000,3.14,1.77,7.86,0.00,0.000,1.00,1.00,1.00,0.030,0.00281,43.84,1.0341,22.54,2210.7,139740.0,47.383,0.1814,72.431,221.243,0.455,0.000,134647.7,72.434
990000,1423,1.398,0.042,8.85,29468,26484,543,0,2474,0,719329.4,8437.7,0.000,0.387,0.612,0.000,474,7.69,1.51,0.00,0.00,0.00,0.04,0.01,0.15,7.68,1.51,0.00,0.00,0.000,0.004,56,0.655,0.223,0.774,0.000,0.002,2698,1840,2,0.858,0.000,0.002,33891,0.114,0.056,0.000,72.61,9987,0,8437.658,0.000,0.000,167911,1.00,14.88,0.000,0.000,0.000,6,8,8,43,10944,0.042,0.00,0.0066,0.107,669,0.030,0.000,0.063,0.000,3.16,1.78,7.90,0.00,0.000,1.00,1.00,1.00,0.030,0.00289,43.85,1.0219,21.34,2225.2,139740.0,47.377,0.1782,72.432,221.681,0.459,0.000,134625.2,72.434
1000000,1436,1.364,0.039,8.78,29627,26616,541,0,2457,0,718975.8,8456.8,0.000,0.391,0.609,0.001,450,7.77,2.29,0.00,0.00,0.02,0.45,0.01,0.14,7.74,2.27,0.00,0.00,0.001,0.030,54,0.685,0.225,0.773,0.000,0.002,2704,1920,2,0.835,0.000,0.003,33608,0.118,0.049,0.000,72.61,9963,0,8456.782,0.000,0.000,172317,1.00,14.84,0.000,0.000,0.000,6,8,8,54,11156,0.043,0.00,0.0065,0.123,658,0.030,0.000,0.064,0.000,3.19,1.81,7.91,0.00,0.000,1.00,1.00,1.00,0.030,0.00288,43.87,1.0252,19.94,2239.0,139740.0,47.355,0.1796,72.439,220.938,0.459,0.000,134671.7,72.434
