run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold,seed
edge,plant / no tooth / roams / shore,0.016608304152076037,False,7,4444444444444444444446200000662000066626666666666,1494,26.0,0.07212438318870171,0.96,17.375,0.015930233314183365,0.17385215637786366,0.36010709504685406,0.5093708165997323,0.13052208835341367,0.08835341365461848,11
edge,plant / no tooth / stays / land,0.014551720304596743,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,1309,64,0.0791058840368811,0.4666666666666667,0.0,0.0005597593319184333,0.028866545131031165,0.9824293353705118,0.006875477463712758,0.0106951871657754,0.019098548510313215,11
edge,plant / no tooth / roams / bottom,0.01407370351842588,False,7,4444444440004440000044000004600000466000046660044,1266,25.0,0.004945884317692777,1.25,15.5,0.0,0.07826707198132882,0.04265402843601896,0.0,0.957345971563981,0.02527646129541864,11
edge,mixed / no tooth / stays / land,0.010638652659663165,False,4,4444444444444444,957,36,0.1493669474036477,0.5454545454545454,0.0,0.006635071437773678,0.14770702807248995,0.9728317659352143,0.0,0.027168234064785787,0.019853709508881923,11
edge,plant / tooth / stays / land,0.006725585014729587,False,6,044111444411444411444411214111222111,605,36,0.31995717344753744,0.37142857142857144,1.0,0.01563545483846021,0.1496225666013606,0.9520661157024793,0.0,0.047933884297520664,0.019834710743801654,11
edge,plant / no tooth / stays / surface,0.005902951475737869,False,8,4444444466334444666603446666004466600004666000044400000444400004,531,27,0.01632557868345869,1.4074074074074074,2.26,0.0,0.09158030773210232,0.003766478342749529,0.9962335216572504,0.0,0.0018832391713747645,11
edge,mixed / tooth / roams / bottom,0.003924184314379412,False,7,1144411144444144444444044404200000222000222222222,353,39,0.1410080576032916,1.0625,15.0,0.0015420900556717555,0.3676185626458403,0.028328611898016998,0.0,0.9716713881019831,0.0056657223796034,11
edge,plant / tooth / roams / land,0.0030459674281585235,False,6,111111444411444422444422222222222222,274,36.0,0.15289848957893848,0.45714285714285713,17.75,0.12823686495748118,0.1933517169702202,0.9416058394160584,0.05474452554744526,0.0036496350364963502,0.08029197080291971,11
edge,mixed / no tooth / roams / surface,0.002679117336446001,False,8,0000000000000000000000000000000400000044000004440000442200222222,241,16,0.0006702412868632707,1.375,38.5,0.0,0.36799826245018274,0.03319502074688797,0.966804979253112,0.0,0.0,11
edge,flesh / tooth / roams / shore,0.0025901839808793285,False,6,222222222422224400222000000000000000,233,36,0.20621431416810518,0.6296296296296297,9.5,0.018280117993410946,0.5683871523695322,0.5965665236051502,0.0,0.4034334763948498,0.26180257510729615,11
edge,flesh / no tooth / roams / bottom,0.001189483630704241,False,4,2222222242224444,107,24,0.016142384105960264,1.1764705882352942,18.25,0.0,0.6194946389857577,0.0,0.0,1.0,0.0,11
edge,flesh / no tooth / stays / land,0.0010783169362459006,False,4,2222222222222442,97,16,0.05889724310776942,1.0,1.25,0.00029104930101999987,0.5746138450979065,0.979381443298969,0.0,0.020618556701030927,0.020618556701030927,11
edge,plant / tooth / stays / shore,0.0008337502084375521,False,6,111111444411444411444411224211222222,75,36,0.3826213946695874,0.35294117647058826,4.25,0.07197552453121069,0.23661212455180863,0.8933333333333333,0.013333333333333334,0.09333333333333334,0.013333333333333334,11
edge,flesh / no tooth / stays / bottom,0.0007337001834250459,False,4,2222222244424444,66,16.0,0.017059301380991064,1.0,2.75,0.0,0.5390006375717268,0.015151515151515152,0.0,0.9848484848484849,0.0,11
edge,plant / tooth / roams / shore,0.0006892335056417097,False,7,4444441044444100000010000002000002200000220000222,62,26.0,0.19102990033222592,0.9591836734693877,22.5,0.07761231857040317,0.21897494994059666,0.2903225806451613,0.6935483870967742,0.016129032258064516,0.04838709677419355,11
edge,flesh / no tooth / roams / surface,0.0006670001667500417,False,7,0000200002222000222000044400000400000000000000000,60,12.0,0.0010214504596527069,1.5,28.375,0.0,0.683786993433731,0.016666666666666666,0.9833333333333333,0.0,0.0,11
edge,flesh / no tooth / stays / shore,0.0006670001667500417,False,4,2222222222422444,60,16.0,0.0008936550491510278,1.0,3.875,0.0018926986375965849,0.4839855107660316,0.45,0.0,0.55,0.0,11
edge,mixed / no tooth / roams / land,0.0006447668278583736,False,4,2222222244444444,58,16.0,0.08333333333333333,1.0,18.375,0.00599158193792301,0.3494988130145561,0.9655172413793104,0.0,0.034482758620689655,0.1724137931034483,11
edge,flesh / no tooth / roams / land,0.00042243343894169305,False,4,2222222224444444,38,16.0,0.0,1.0,16.25,0.0,0.6961215319421123,1.0,0.0,0.0,0.02631578947368421,11
edge,flesh / tooth / roams / land,0.000389083430604191,False,6,111111114441244444224442222222222222,35,36,0.2802241793434748,0.45161290322580644,15.25,0.07575695746773427,0.725174036493402,1.0,0.0,0.0,0.11428571428571428,11
edge,plant / no tooth / roams / land,0.0003223834139291868,False,4,2222444444444444,29,16,0.007168458781362006,1.0,17.25,0.0,0.06985483201990875,1.0,0.0,0.0,0.10344827586206896,11
edge,flesh / tooth / stays / land,0.00016675004168751042,False,8,1111111111222211122222211224442112244421122222211122221111111111,15,36,0.3333333333333333,0.59375,3.0,0.004157567122519766,0.6432803516024929,1.0,0.0,0.0,0.3333333333333333,11
edge,plant / tooth / stays / bottom,8.893335556667223e-05,False,4,4004444442231223,8,16.0,0.11486486486486487,1.0,1.875,0.0008711098964916475,0.052305025108461724,0.0,0.0,1.0,0.0,11
edge,mixed / tooth / stays / bottom,5.558334722917014e-05,False,7,4444444444444434444443444440334444432244412222111,5,36,0.3055555555555556,0.7619047619047619,3.75,0.008821807843465172,0.28459272886064424,0.0,0.0,1.0,0.0,11
edge,mixed / tooth / roams / surface,4.446667778333611e-05,False,6,111111114411244441244444244442222222,4,27.0,0.24786324786324787,1.0943396226415094,13.5,0.0,0.3882137599820122,0.0,1.0,0.0,0.0,11
edge,mixed / no tooth / stays / surface,3.3350008337502086e-05,False,6,400000400000444600446642424222222222,3,20,0.0,1.2,0.0,0.0,0.4885148078455305,0.0,1.0,0.0,0.0,11
edge,flesh / tooth / roams / bottom,3.3350008337502086e-05,False,8,1004430010044433100444432004444320044443204444422224442202222222,3,49,0.3148148148148148,0.1836734693877551,11.75,0.06391423736274839,0.6143459732911881,0.0,0.0,1.0,0.0,11
edge,plant / tooth / stays / surface,2.2233338891668057e-05,False,7,1144440144444014444402244440222440022220000222000,2,31.5,0.06349206349206349,0.7592592592592593,0.0,0.00037971799610156187,0.15679821785687162,0.0,1.0,0.0,0.0,11
edge,flesh / tooth / stays / shore,2.2233338891668057e-05,False,7,1044444144444414444441444440144444012444001222220,2,42.0,0.19047619047619047,0.5384615384615384,1.625,0.023723105094500038,0.6108495193250932,0.5,0.0,0.5,0.0,11
edge,flesh / no tooth / stays / surface,1.1116669445834028e-05,False,6,000000000000400006246660222220222220,1,20,0.0,1.2941176470588236,0.0,0.0,0.7069302489506905,0.0,1.0,0.0,0.0,11
edge,plant / tooth / roams / bottom,1.1116669445834028e-05,False,4,0022222214401441,1,16,0.1875,0.9230769230769231,53.75,0.017979153827603764,0.09008333110045283,0.0,0.0,1.0,0.0,11
edge,flesh / tooth / roams / surface,1.1116669445834028e-05,False,7,0114111010440120044002004400200440020022002002200,1,49,0.16326530612244897,1.08,19.0,0.0006858466197559455,0.7188563284938096,0.0,1.0,0.0,0.0,11
edge,plant / tooth / roams / surface,1.1116669445834028e-05,False,5,1144114440100402004022200,1,21,0.23809523809523808,1.1875,52.5,0.0,0.32551264071561226,0.0,1.0,0.0,0.0,11
edge,mixed / no tooth / stays / shore,0.1212548999836142,False,7,4444444444444444444444444444444444444444444444444,9620,27.5,0.026648145539367767,0.96,1.25,0.0021918364354496676,0.20489410607348768,0.3862785862785863,0.010291060291060292,0.6034303534303534,0.03212058212058212,12
edge,mixed / no tooth / stays / bottom,0.10746562133682896,False,4,4444444444444444,8526,16.0,0.025236427136259874,1.125,0.75,0.0001451600038741315,0.17241659028199385,0.03237156931738212,0.0,0.9676284306826178,0.007037297677691766,12
edge,mixed / no tooth / roams / shore,0.1037220968778754,True,4,4444422422222222,8229,16,0.017152843124075817,1.0,13.5,0.0024304669785399865,0.4145559808997362,0.3384372341718313,0.012152144853566655,0.649410620974602,0.03475513428120063,12
edge,plant / no tooth / stays / shore,0.07803420850296836,False,4,4444444444444444,6191,25,0.04424240914638703,0.8,0.0,0.00025183295067392474,0.07847479353652824,0.373606848651268,0.034081731545792276,0.5923114198029398,0.02810531416572444,12
edge,plant / no tooth / roams / surface,0.05803093134350933,False,6,444222442002442000442222444222444444,4604,28.0,0.00938212035920118,1.1851851851851851,24.75,0.00010380657008476774,0.182512688653576,0.043440486533449174,0.9561251086012164,0.0004344048653344917,0.011946133796698523,12
edge,plant / no tooth / stays / land,0.05568650188436669,False,8,4444444444444444444444444444444444444444444444444444444444444444,4418,64.0,0.1509203181639597,0.46296296296296297,0.0,0.0028179651380246798,0.06845681663929973,0.9719330013580806,0.004979628791308284,0.023087369850611137,0.05070167496604799,12
edge,mixed / tooth / roams / shore,0.05496804769527459,False,6,111111111111444444222222222222222222,4361,36,0.2648728403126619,0.4411764705882353,20.0,0.14490052698359007,0.43818409732955993,0.7722999312084384,0.12864022013299703,0.09905984865856456,0.06879156156844761,12
edge,mixed / tooth / stays / land,0.054879816479070295,False,7,1111111411111144222214422222442222244442224444422,4354,49.0,0.2905700704207602,0.41025641025641024,2.75,0.029517142574332553,0.3259924177998417,0.9593477262287552,0.0078089113458888375,0.032843362425355994,0.08314193844740468,12
edge,mixed / tooth / roams / land,0.054262197965640246,False,6,111111111111444444222222222222222222,4305,36,0.33756697529801855,0.4,22.5,0.19032911718712808,0.43180327991432904,0.943321718931475,0.05156794425087108,0.005110336817653891,0.09152148664343786,12
edge,mixed / no tooth / roams / bottom,0.052774871749625016,False,4,4444444422222222,4187,16,0.007907487563796112,1.0,13.0,0.0002175874685765058,0.35188559797303776,0.03964652495820396,0.0,0.960353475041796,0.018629090040601863,12
edge,plant / no tooth / stays / bottom,0.050947225128250374,False,4,4444444444444444,4042,16.0,0.0060650169820475495,1.0,0.0,0.0,0.04799342779014974,0.02498762988619495,0.0,0.975012370113805,0.0034636318654131617,12
edge,plant / no tooth / roams / bottom,0.03607396296809811,False,7,4000066400000640000064000004400000444000444444444,2862,21.0,0.007459177220321392,1.5,15.5,0.0002418504363230367,0.09859900298159359,0.0296995108315863,0.0,0.9703004891684137,0.01013277428371768,12
edge,plant / no tooth / roams / shore,0.03535550877900601,False,7,4444444400044400000440000004000000600000660000266,2805,30,0.027926589016002486,1.0344827586206897,16.5,0.0035840225955120738,0.1415652020536382,0.2285204991087344,0.49518716577540106,0.27629233511586454,0.024242424242424242,12
edge,flesh / no tooth / roams / shore,0.0331749372928142,False,4,4444422222222222,2632,16.0,0.00522655253302605,1.0,18.5,0.0003009157616838216,0.664393924414408,0.4236322188449848,0.0,0.5763677811550152,0.028495440729483283,12
edge,mixed / tooth / stays / shore,0.031838864590292046,False,7,1122211222222222000222000002400000440000044400044,2526,36.0,0.23384360530097395,0.6060606060606061,4.25,0.03609675849215993,0.36525938746865566,0.6900237529691211,0.01741884402216944,0.2925574030087094,0.1559778305621536,12
edge,mixed / no tooth / stays / land,0.014053972295398112,False,7,4444444444444444444444444444444444444444444444444,1115,41,0.12586093963994363,0.5833333333333334,0.0,0.0038521157699141907,0.14238972743741712,0.9865470852017937,0.004484304932735426,0.008968609865470852,0.07085201793721974,12
edge,plant / tooth / stays / land,0.012201116755107957,False,6,111111411111444111444422444442444442,968,49.0,0.36254680081156265,0.3191489361702128,0.75,0.018262920997163017,0.1877095292535813,0.9772727272727273,0.009297520661157025,0.013429752066115703,0.12190082644628099,12
edge,flesh / no tooth / roams / bottom,0.012087676619988151,False,4,4444444422222222,959,16,0.0015690704826460803,1.0,13.25,0.0,0.49703156687566313,0.06777893639207508,0.0,0.9322210636079249,0.017726798748696558,12
edge,plant / tooth / stays / shore,0.006503901080202176,False,7,1111111411111144222114422221442222244422224444422,516,49.0,0.2892158791360114,0.34782608695652173,1.0,0.018941116146967616,0.17838017093510883,0.8313953488372093,0.015503875968992248,0.15310077519379844,0.08333333333333333,12
edge,mixed / no tooth / roams / surface,0.003970404729193189,False,6,422222422222400022400022440022444442,315,28,0.0034478923367812254,1.2857142857142858,22.5,0.0009664485338511316,0.40954390042705086,0.031746031746031744,0.9682539682539683,0.0,0.009523809523809525,12
edge,flesh / no tooth / stays / bottom,0.003970404729193189,False,4,4444422222222222,315,16,0.006075110456553756,1.0,2.5,0.0,0.5371743298986077,0.022222222222222223,0.0,0.9777777777777777,0.0031746031746031746,12
edge,plant / tooth / roams / shore,0.0030628836482347456,False,8,6666666666111166112222111244442122444422244444422444444224444442,243,64,0.15533588864232398,0.4827586206896552,9.0,0.13794164414652915,0.25305376014833303,0.8436213991769548,0.037037037037037035,0.11934156378600823,0.31275720164609055,12
edge,mixed / no tooth / roams / land,0.002709958783417573,False,6,444444442222422222222222222222222222,215,25,0.09689149560117301,0.8,11.0,0.014922660053060331,0.42625183700489994,0.9348837209302325,0.0,0.06511627906976744,0.06511627906976744,12
edge,mixed / tooth / stays / bottom,0.002533496351008987,False,7,1144444111444410004441000044100002220002222222222,201,32,0.19305577881369554,1.0,3.75,0.00023721663093079922,0.35893372828539066,0.07462686567164178,0.0,0.9253731343283582,0.004975124378109453,12
edge,plant / no tooth / stays / surface,0.002470474053720206,False,8,4444444444444444220000002200000000000000000000000000000000000000,196,31.5,0.024439288476411445,1.103448275862069,0.375,0.0,0.09417501331314064,0.030612244897959183,0.9693877551020408,0.0,0.0,12
edge,plant / tooth / roams / land,0.0016511841889660561,False,4,4444114412241266,131,36,0.3123164284315645,0.3888888888888889,16.75,0.15690546285426193,0.1980250794607334,0.9923664122137404,0.0,0.007633587786259542,0.09923664122137404,12
edge,mixed / tooth / roams / bottom,0.0008066854052963939,False,5,4411144022400224002244444,64,25.0,0.1646655231560892,1.065217391304348,15.5,7.63769058866793e-05,0.3151080793834888,0.046875,0.0,0.953125,0.015625,12
edge,flesh / tooth / stays / land,0.0007940809458386377,False,4,4411666422222222,63,25,0.36341698841698844,0.5416666666666666,4.5,0.04414140077691314,0.6805231255975568,1.0,0.0,0.0,0.047619047619047616,12
edge,flesh / no tooth / roams / land,0.0007814764863808816,False,5,4444444222222222222222222,62,25.0,0.047153536515238646,0.8,13.75,0.0026284279609666674,0.5833099353127758,0.9516129032258065,0.0,0.04838709677419355,0.016129032258064516,12
edge,flesh / no tooth / stays / land,0.000731058648549857,False,4,4444444444444444,58,36.0,0.088157396897465,0.5942028985507246,2.5,0.0021440903219395865,0.5644309455200999,0.9655172413793104,0.0,0.034482758620689655,0.0,12
edge,plant / tooth / stays / surface,0.0006932452701765885,False,6,444444444444444442400041000021002221,55,27,0.15859030837004406,0.9615384615384616,5.0,0.0023067819878651065,0.250693743323758,0.01818181818181818,0.9818181818181818,0.0,0.0,12
edge,plant / tooth / roams / surface,0.0005924095945145393,False,6,444444000044000004000004000044112244,47,32,0.09735744089012517,1.1538461538461537,17.25,0.02089888476171586,0.24149033520258206,0.0,1.0,0.0,0.0,12
edge,flesh / no tooth / stays / shore,0.0005419917566835146,False,6,444444444223422222422222222222222222,43,36,0.08120204603580562,0.6388888888888888,2.5,0.0014543918280021096,0.5744134083793807,0.4883720930232558,0.0,0.5116279069767442,0.0,12
edge,flesh / tooth / roams / land,0.0005293872972257585,False,6,111111111111444444222222222222222222,42,36.0,0.3189762796504369,0.4307692307692308,16.25,0.15646003148697835,0.7151599298301683,1.0,0.0,0.0,0.023809523809523808,12
edge,plant / no tooth / roams / land,0.00041594716210595307,False,6,444444466644666666666666666666666666,33,36,0.0815307820299501,0.6666666666666666,11.0,0.00016134955539783553,0.1530811330896262,1.0,0.0,0.0,0.15151515151515152,12
edge,flesh / tooth / roams / bottom,0.0001386490540353177,False,7,1111111111111111111111441112244200222220222222222,11,30,0.13538461538461538,0.8333333333333334,24.0,2.65041081367612e-05,0.6082713205162185,0.0,0.0,1.0,0.0,12
edge,flesh / tooth / roams / shore,7.562675674653692e-05,False,6,411111444411444444044442044222022222,6,36.0,0.1652892561983471,0.4788732394366197,9.375,0.03474216574653256,0.38249603315105496,0.8333333333333334,0.0,0.16666666666666666,0.0,12
edge,mixed / tooth / roams / surface,6.302229728878077e-05,False,6,111111111111144411444422442222222222,5,36,0.30625,0.35294117647058826,25.5,0.011033692613279038,0.48736293501204864,0.0,1.0,0.0,0.0,12
edge,mixed / tooth / stays / surface,6.302229728878077e-05,False,6,400011440001420022422222422222442222,5,31,0.2689655172413793,1.0416666666666667,0.5,0.0,0.3846805548258288,0.0,1.0,0.0,0.0,12
edge,flesh / tooth / stays / shore,2.520891891551231e-05,False,8,4444111144444111444441114444411104000011000000020000000200000002,2,34.5,0.36231884057971014,0.6774193548387096,3.125,0.03115814226925338,0.8742947904741278,0.5,0.5,0.0,0.0,12
edge,mixed / no tooth / stays / surface,2.520891891551231e-05,False,6,011144001114000004000004000024222222,2,19.0,0.3157894736842105,1.2105263157894737,0.0,0.0,0.5292464632855356,0.0,1.0,0.0,0.0,12
edge,plant / tooth / roams / bottom,1.2604459457756155e-05,False,6,444441444441444444440042444022444422,1,33,0.06060606060606061,0.8787878787878788,8.0,3.7824343747635976e-05,0.0,0.0,0.0,1.0,0.0,12
edge,flesh / tooth / roams / surface,1.2604459457756155e-05,False,7,1111111111111144441112444111222221122222222222222,1,49,0.4489795918367347,0.2857142857142857,21.5,0.0007719100065894757,0.8699049232796761,0.0,1.0,0.0,0.0,12
edge,plant / tooth / stays / bottom,1.2604459457756155e-05,False,9,000000000000000000000002221222226611222666661244000004444000004444400004444444444,1,67,0.05970149253731343,1.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,12
edge,plant / no tooth / stays / shore,0.1328483506991308,False,4,4444444444444444,9843,36,0.0760769551456785,0.7058823529411765,0.0,0.002033583019731737,0.06287772785952239,0.5067560703037691,0.020420603474550443,0.4728233262216804,0.037996545768566495,13
edge,plant / no tooth / stays / bottom,0.1042622685310155,False,4,4444444444444444,7725,16,0.017903526021894354,1.25,0.5,2.3503417290854866e-06,0.05786396792485357,0.0345631067961165,0.0,0.9654368932038835,0.009579288025889967,13
edge,mixed / tooth / roams / land,0.08951033849808346,False,6,111111144411244422244422222222222222,6632,36.0,0.28773811080598055,0.4,18.75,0.1549999484778006,0.4585683828609528,0.9380277442702051,0.05247285886610374,0.009499396863691193,0.07418576598311219,13
edge,mixed / no tooth / roams / shore,0.07720131728121794,False,4,4442442222242244,5720,16.0,0.013085821177220605,1.0,14.75,0.002348170325065838,0.43182058872412515,0.41206293706293706,0.00017482517482517483,0.5877622377622378,0.05926573426573427,13
edge,mixed / no tooth / stays / bottom,0.07695837607299033,False,4,4444444422242224,5702,20.0,0.030164112102992975,1.2222222222222223,1.0,0.0005003024388941467,0.16000469640468876,0.039284461592423714,0.0,0.9607155384075763,0.008944230094703612,13
edge,mixed / tooth / roams / shore,0.07533876801813962,False,7,0011111044411144444224444422444422222222226222222,5582,46.0,0.17291659916029792,0.5588235294117647,16.25,0.06361480723502731,0.41150762405794467,0.6825510569688283,0.06825510569688284,0.2491938373342888,0.08849874596918667,13
edge,mixed / no tooth / stays / shore,0.0720050747719052,False,5,4444444444444444444444444,5335,25,0.02530642957565197,0.8695652173913043,1.0,0.0025459754400734974,0.23955201300849827,0.4569821930646673,0.0005623242736644799,0.5424554826616682,0.048359887535145266,13
edge,plant / no tooth / roams / surface,0.04982994115424067,False,8,0000002200000002000000040000000400000004000000040000000400000004,3692,27.0,0.027962716378162448,1.1538461538461537,22.5,7.70353528582941e-05,0.149711473480998,0.03223185265438787,0.9677681473456121,0.0,0.01056338028169014,13
edge,plant / no tooth / stays / land,0.03959941694110025,False,8,4444444444444444444444444444444444444444444444444444444444444444,2934,57.0,0.15826757268050048,0.4489795918367347,0.0,0.001174044731125603,0.054370191524074095,0.9805725971370143,0.005794137695978187,0.013633265167007498,0.03885480572597137,13
edge,plant / no tooth / roams / shore,0.038857096582627,False,10,2222222444000022444400000044440000000144000000004400000000440000000044000000006200000000620000000662,2879,30,0.03947750039042456,1.0,17.0,0.0025354050733796644,0.13485513287301348,0.21917332407085793,0.6370267453977075,0.14379993053143453,0.038555053838138245,13
edge,mixed / no tooth / roams / bottom,0.038168763159315444,False,4,4444442222222224,2828,16.0,0.029857568610242628,1.0,12.0,4.441251368744569e-06,0.3241170063063571,0.03818953323903819,0.0,0.9618104667609618,0.01166902404526167,13
edge,plant / no tooth / roams / bottom,0.03312098472169735,False,9,444444444644004444600000044600000044600000004600000004600000004600000004600000004,2454,24.0,0.016003210272873193,1.2727272727272727,15.5,6.777908318648456e-06,0.07389537039176826,0.03667481662591687,0.0,0.9633251833740831,0.015484922575387123,13
edge,mixed / tooth / stays / land,0.030300167359499003,False,7,4111111441111144411224444222444422244442224442222,2245,49,0.26041779706999457,0.4,4.75,0.03651828587862442,0.3910979464219444,0.9363028953229399,0.00044543429844097997,0.06325167037861916,0.10690423162583519,13
edge,flesh / no tooth / roams / shore,0.028275657290935594,False,4,2222244224422222,2095,16,0.002880540875113079,1.0,19.0,0.002163763141927757,0.6959792686186725,0.4711217183770883,0.0,0.5288782816229117,0.03341288782816229,13
edge,mixed / tooth / stays / shore,0.026602062300923178,False,7,6211111644411144444116444422644442266222226622222,1971,49,0.16663706922667113,0.4883720930232558,4.75,0.03639219998778352,0.34429984399322044,0.7747336377473364,0.0015220700152207,0.2237442922374429,0.07661085743277524,13
edge,mixed / no tooth / roams / surface,0.013240295848404686,False,8,0000002200000002000000040000000400000004000000040000000400000000,981,8,0.06785558938668985,2.25,27.0,0.00016760876247393455,0.39576734419884835,0.040774719673802244,0.9592252803261978,0.0,0.03669724770642202,13
edge,flesh / tooth / roams / land,0.011985099605895373,False,7,1111111114111114442222444222222222222222222222222,888,49.0,0.3568629280582253,0.3409090909090909,17.0,0.11174512710504236,0.6403220115179453,0.9324324324324325,0.04279279279279279,0.024774774774774775,0.057432432432432436,13
edge,mixed / tooth / roams / bottom,0.011161798844679587,False,9,000000011000000012000000022000000022000000224000000224000000044000000044000000004,827,19,0.10455125972367352,1.1176470588235294,33.25,0.0014080759935365167,0.35282640481655836,0.05804111245465538,0.0,0.9419588875453446,0.008464328899637243,13
edge,mixed / no tooth / stays / land,0.009569184257409706,False,5,4444444444444444444444444,709,36,0.08440144239351638,0.6774193548387096,0.0,0.0031326419728874007,0.1967818324160612,0.9774330042313117,0.0,0.022566995768688293,0.0535966149506347,13
edge,plant / tooth / stays / shore,0.008678399827241808,False,5,4444424444144441222212222,643,25,0.15599343185550082,0.64,4.5,0.11421735928325806,0.1938751865062567,0.687402799377916,0.18973561430793157,0.12286158631415241,0.24727838258164853,13
edge,plant / no tooth / stays / surface,0.006586406089726286,False,8,6666664460003344000000440000004400000044000000440000044400004444,488,39.0,0.01563710302091402,1.0256410256410255,1.25,9.432836787149975e-07,0.018993811215076973,0.01639344262295082,0.9836065573770492,0.0,0.006147540983606557,13
edge,plant / tooth / stays / land,0.005452680451330778,False,7,1111111114444414444440444444244444422444442226666,404,49.0,0.19382596013612058,0.4444444444444444,1.25,0.03596395250350301,0.14691147270785002,0.9504950495049505,0.0,0.04950495049504951,0.04207920792079208,13
edge,plant / tooth / roams / shore,0.005155752307941478,False,4,2242244424441442,382,18.0,0.1320476599926299,1.125,15.25,0.07508914233805063,0.25724688924371336,0.35340314136125656,0.5654450261780105,0.08115183246073299,0.0968586387434555,13
edge,plant / tooth / roams / surface,0.004845327430761755,False,9,000000000000000000000000001000000002000000022000000222000000224000000444000004444,359,17,0.10690551863623231,1.2666666666666666,28.75,0.003123039013712657,0.27688141962707175,0.027855153203342618,0.9721448467966574,0.0,0.013927576601671309,13
edge,flesh / tooth / roams / shore,0.002564379420180316,False,7,1111111111111122444222244222222222222222222222222,190,49.0,0.26482258247364243,0.4358974358974359,20.5,0.08496259616623318,0.6515005167849741,0.8421052631578947,0.0,0.15789473684210525,0.05789473684210526,13
edge,flesh / no tooth / stays / shore,0.0020784970037250987,False,4,4422422222222222,154,16.0,0.0075458138699245406,1.0,5.0,0.0008315343865494953,0.6160355485504819,0.6753246753246753,0.0,0.3246753246753247,0.006493506493506494,13
edge,flesh / no tooth / stays / bottom,0.0010257517680721266,False,9,444444444440000444400000044000000044000000044000000044000000444000000444000044444,76,25.0,0.04652213188798555,1.1555555555555554,0.0,0.0,0.17072309158663163,0.0,0.0,1.0,0.0,13
edge,plant / no tooth / roams / land,0.0008502942287966312,False,8,0044444404444442044444124444416644411166666666666666666666666666,63,36,0.044136191677175286,0.6666666666666666,13.25,0.0,0.1168805867329322,1.0,0.0,0.0,0.12698412698412698,13
edge,flesh / no tooth / roams / bottom,0.0007288236246828267,False,5,4444444222422224222222222,54,16.0,0.0018621973929236497,1.0,23.875,0.0,0.7130242349371871,0.018518518518518517,0.0,0.9814814814814815,0.018518518518518517,13
edge,flesh / no tooth / stays / land,0.0007288236246828267,False,5,2222222222244422242222222,54,25.0,0.1606732976281561,0.8,1.875,0.0023130093417618324,0.6714784071521488,0.9629629629629629,0.0,0.037037037037037035,0.1111111111111111,13
edge,plant / tooth / stays / surface,0.0005668628191977541,False,8,4400000144000011400000114000002140000022440000224444444444444444,42,36.0,0.11868533171028607,1.0571428571428572,7.375,0.0004617505817469113,0.25296990915572,0.0,1.0,0.0,0.0,13
edge,mixed / no tooth / roams / land,0.00048588241645521784,False,5,4444422224222442244422444,36,25.0,0.05695611577964519,0.8,11.125,0.0,0.3071469815801685,1.0,0.0,0.0,0.08333333333333333,13
edge,mixed / tooth / stays / bottom,0.0004723856826647951,False,7,0000011000000200000020000002000002400000240000044,35,20,0.11097560975609758,1.25,3.25,4.8112377895122905e-05,0.3028003770117481,0.0,0.0,1.0,0.0,13
edge,plant / tooth / roams / land,0.00036441181234141335,False,7,4411110444412244444224444422444422212222222222200,27,36,0.2341717259323504,0.5,12.5,0.09755984310286687,0.13453708418872415,1.0,0.0,0.0,0.1111111111111111,13
edge,mixed / no tooth / stays / surface,0.0001484640716946499,False,7,3332224330044460000446000044600004460004440000444,11,22,0.0,1.3333333333333333,2.25,0.0,0.39140360844010885,0.0,1.0,0.0,0.0,13
edge,flesh / no tooth / roams / land,0.0001484640716946499,False,6,444444444444444444444444444444244444,11,25,0.01506024096385542,0.75,19.75,0.0033790164881560814,0.8139936836140615,1.0,0.0,0.0,0.09090909090909091,13
edge,mixed / tooth / roams / surface,0.00012147060411380446,False,6,000011000044000044000042000022000022,9,12,0.18032786885245902,1.1666666666666667,50.0,0.0,0.3656546051506549,0.0,1.0,0.0,0.0,13
edge,mixed / tooth / stays / surface,5.398693516169087e-05,False,8,0000411000000111000000110000002100000021000000000000000000000000,4,20.0,0.4036697247706422,0.8947368421052632,3.125,0.010121337673868008,0.4591891092039065,0.0,1.0,0.0,0.0,13
edge,flesh / tooth / stays / land,4.049020137126815e-05,False,4,6111122222241221,3,16,0.4375,0.4375,4.25,0.0043632914394119045,0.851237056359181,1.0,0.0,0.0,0.0,13
edge,plant / tooth / stays / bottom,2.6993467580845435e-05,False,9,006666001000666221000644442000444444000444444000444442000044442000044222000022222,2,50.5,0.0297029702970297,0.6746987951807228,1.5,0.0,0.08952993290899706,0.0,0.0,1.0,0.0,13
edge,plant / tooth / roams / bottom,1.3496733790422718e-05,False,6,044111444411444442444442444422022200,1,34,0.14705882352941177,0.59375,8.25,0.012065659636159567,0.0,0.0,0.0,1.0,0.0,13
edge,flesh / tooth / stays / bottom,1.3496733790422718e-05,False,7,4440033444440344444401444440100440011000001122222,1,35,0.17142857142857143,1.1142857142857143,0.25,0.0009547361171977712,0.20916546672509861,0.0,0.0,1.0,0.0,13
