id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
557,4,1,6,64,14,0,50,0,64,1,81417
558,7,0,10,64,48,16,0,0,64,1,184042
559,4,1,4,64,0,61,0,3,64,1,81125
560,3,0,2,30,0,4,4,22,30,1,71958
561,7,3,8,31,0,1,13,17,31,1,172000
562,5,0,6,63,29,34,0,0,63,1,104166
563,5,2,4,64,0,19,45,0,64,1,103875
564,8,7,14,64,15,0,32,17,64,1,198542
565,7,1,8,64,0,49,15,0,64,1,171833
566,4,1,4,21,0,0,8,13,21,1,81000
567,10,4,18,64,0,0,33,31,64,1,271125
568,7,3,10,64,21,0,43,0,64,1,178500
569,11,4,21,64,0,0,64,0,64,1,327791
570,13,16,12,64,27,37,0,0,64,1,411750
571,6,3,6,64,0,0,64,0,64,1,154333
572,10,10,15,8,3,2,1,2,4,0,277292
573,6,2,12,58,46,12,0,0,58,1,145458
574,4,0,8,64,0,0,0,64,64,1,88292
575,12,7,18,64,34,8,15,7,64,1,367958
576,5,1,8,64,0,0,0,64,64,1,106833
577,7,2,11,42,0,42,0,0,42,1,176916
578,6,1,14,64,0,5,0,59,64,1,145416
579,8,4,10,43,0,3,0,40,40,0,204041
580,6,3,13,51,0,16,35,0,51,1,145542
581,6,1,12,64,1,0,0,63,64,1,145416
582,9,3,18,64,0,20,44,0,64,1,243500
583,9,1,18,34,10,3,0,21,34,1,236458
584,12,14,16,64,0,0,41,23,64,1,366375
585,5,3,7,64,0,41,23,0,64,1,114250
586,13,6,13,64,46,0,0,18,64,1,461875
587,6,2,8,59,34,0,0,25,59,1,156583
588,11,1,21,63,0,0,36,27,63,1,334875
589,10,6,17,64,0,0,59,5,64,1,275833
590,12,9,12,64,0,41,23,0,64,1,377333
591,9,8,9,49,0,0,0,49,49,1,235584
592,2,0,2,64,64,0,0,0,64,1,68333
593,9,4,11,64,31,16,17,0,64,1,229417
594,6,3,9,64,0,8,56,0,64,1,151667
595,4,0,5,64,20,0,44,0,64,1,81666
596,6,4,9,52,43,0,9,0,52,1,142750
597,9,4,25,64,0,17,47,0,64,1,229125
598,10,5,15,64,64,0,0,0,64,1,277209
599,6,1,11,64,22,0,33,9,64,1,141541
600,7,1,12,61,0,12,0,49,61,1,172500
601,6,1,12,64,51,0,13,0,64,1,144875
602,1,0,1,64,0,0,64,0,64,1,60917
603,6,4,16,58,0,0,28,30,58,1,141500
604,9,2,21,33,6,5,0,22,25,0,232500
605,7,3,11,41,37,1,3,0,40,0,172167
606,16,17,30,59,59,0,0,0,59,1,575042
607,9,3,10,64,0,0,64,0,64,1,229375
608,4,0,6,0,0,0,0,0,0,0,81125
609,7,2,12,64,5,0,0,59,64,1,172000
610,11,6,22,64,1,10,36,17,64,1,320583
611,5,0,8,37,0,37,0,0,37,1,108542
612,4,1,4,61,13,0,46,2,61,1,81125
613,7,4,8,64,0,13,28,23,64,1,171958
614,10,4,12,64,0,32,0,32,64,1,268083
615,7,7,9,46,0,0,46,0,46,1,172292
616,11,9,9,46,0,0,46,0,46,1,324000
617,7,2,13,44,0,35,0,9,44,1,172208
618,10,4,11,31,10,0,3,18,31,1,278875
619,10,2,16,54,7,47,0,0,54,1,268125
620,8,2,8,64,64,0,0,0,64,1,210208
621,6,1,10,64,8,53,3,0,64,1,145667
622,7,1,9,64,3,29,32,0,64,1,182417
623,9,6,14,64,0,22,42,0,64,1,246375
624,8,7,10,64,25,39,0,0,64,1,198417
625,9,4,16,24,24,0,0,0,24,1,229167
626,12,9,23,53,13,0,0,40,53,1,371500
627,7,1,14,64,0,0,27,37,64,1,198583
628,15,13,27,52,0,0,15,37,52,1,529917
629,6,1,12,64,0,0,64,0,64,1,141541
630,11,4,19,52,0,0,0,52,52,1,312750
631,17,17,34,41,11,0,0,30,41,1,675292
632,8,7,15,64,0,64,0,0,64,1,198541
633,3,1,3,15,0,0,0,15,15,1,71125
634,13,9,14,55,55,0,0,0,55,1,405916
635,12,11,20,63,51,0,0,12,63,1,373584
636,7,7,14,64,0,0,0,64,64,1,171958
637,13,9,15,64,0,17,47,0,64,1,430750
638,6,1,7,64,0,28,36,0,64,1,156584
639,7,1,8,64,0,64,0,0,64,1,172709
640,12,9,25,64,6,0,58,0,64,1,356709
641,11,4,19,64,0,22,25,17,64,1,330542
642,8,2,15,55,39,16,0,0,55,1,198583
643,6,2,13,59,0,13,0,46,59,1,158666
644,7,5,16,64,0,0,64,0,64,1,191291
645,4,0,2,64,50,14,0,0,64,1,81291
646,6,2,14,32,0,0,32,0,32,1,141625
647,6,3,13,64,29,2,26,7,64,1,141667
648,10,3,19,33,0,22,0,11,33,1,271834
649,10,7,14,31,2,0,29,0,31,1,282958
650,10,4,20,25,12,13,0,0,13,0,275792
651,11,6,15,64,0,59,0,5,64,1,338292
652,13,19,30,64,0,0,64,0,64,1,449709
653,4,3,7,64,36,0,28,0,64,1,86209
654,12,14,17,24,10,14,0,0,24,1,382250
655,7,1,13,64,0,1,63,0,64,1,179500
656,8,3,14,64,6,3,55,0,64,1,214167
657,11,4,12,64,27,0,31,6,64,1,312333
658,4,2,4,64,64,0,0,0,64,1,84584
659,6,2,7,64,64,0,0,0,64,1,141541
660,9,6,14,64,0,0,20,44,64,1,229209
661,8,2,12,59,23,8,25,3,59,1,200042
662,8,4,15,64,0,0,64,0,64,1,202250
663,10,2,15,64,0,0,64,0,64,1,287375
664,6,0,9,64,0,0,46,18,64,1,147708
665,5,0,3,64,16,0,48,0,64,1,115291
666,7,3,19,53,0,53,0,0,53,1,179333
667,8,3,11,64,45,0,0,19,64,1,220041
668,7,5,16,55,18,0,31,6,55,1,180750
669,9,7,17,47,32,0,0,15,47,1,243458
670,3,0,7,64,0,51,0,13,64,1,68167
671,4,1,8,64,0,64,0,0,64,1,81125
672,8,4,7,64,17,47,0,0,64,1,214459
673,6,1,5,64,0,41,0,23,64,1,154667
674,1,0,3,64,0,0,64,0,64,1,72208
675,10,6,17,64,64,0,0,0,64,1,280084
676,6,1,6,64,64,0,0,0,64,1,161875
677,12,10,10,64,14,0,39,11,64,1,372459
678,7,2,15,60,33,0,27,0,60,1,185000
679,13,9,24,55,51,0,4,0,55,1,466875
680,12,2,32,56,26,0,27,3,56,1,359917
681,7,2,11,64,62,0,2,0,64,1,171958
682,5,0,7,64,0,0,25,39,64,1,103958
683,4,3,6,64,0,42,22,0,64,1,81208
684,6,2,5,64,0,64,0,0,64,1,157417
685,3,0,3,64,0,0,64,0,64,1,67459
686,4,0,8,4,0,0,4,0,4,1,81042
687,9,5,14,52,0,0,52,0,52,1,261458
688,10,7,18,64,0,59,0,5,64,1,277750
689,4,1,10,64,37,18,9,0,64,1,85292
690,7,3,9,64,0,0,0,64,64,1,171917
691,5,2,6,64,0,0,33,31,64,1,103875
692,9,2,19,21,0,0,10,11,20,0,245583
693,8,4,14,64,0,56,0,8,64,1,201834
694,3,1,6,14,0,12,0,2,14,1,68458
695,7,6,12,64,39,0,12,13,64,1,172208
696,5,1,13,64,64,0,0,0,64,1,103750
697,6,1,8,64,37,0,27,0,64,1,157416
698,14,19,21,64,0,2,62,0,64,1,465500
699,8,0,19,59,49,0,10,0,59,1,198459
700,8,2,13,64,0,0,64,0,64,1,233792
701,8,4,20,64,36,0,0,28,64,1,226416
702,10,3,22,64,28,0,36,0,64,1,268125
703,4,0,7,64,11,0,53,0,64,1,84792
704,14,10,22,64,0,0,64,0,64,1,450500
705,8,3,8,64,0,28,0,36,64,1,198250
706,9,1,7,64,0,0,52,12,64,1,249542
707,11,3,14,60,0,10,1,49,60,1,312208
708,7,3,7,64,36,0,27,1,64,1,172000
709,6,2,11,64,5,3,56,0,64,1,141583
710,7,5,10,64,0,0,44,20,64,1,181709
711,9,4,7,64,0,17,47,0,64,1,232875
712,5,2,2,64,0,64,0,0,64,1,103958
713,8,5,8,64,16,0,3,45,64,1,209875
714,7,6,10,64,61,3,0,0,64,1,188833
715,10,7,15,64,64,0,0,0,64,1,280792
716,5,1,9,64,11,37,16,0,64,1,103667
717,16,11,28,54,37,6,0,11,54,1,575166
718,13,12,18,38,0,0,34,4,34,0,420875
719,9,3,12,28,0,0,28,0,28,1,241125
720,9,5,15,64,0,0,64,0,64,1,232667
721,9,4,16,24,12,0,12,0,24,1,232541
722,12,3,16,64,0,0,53,11,64,1,363375
723,10,4,21,64,0,0,29,35,64,1,267833
724,7,1,12,64,0,0,37,27,64,1,172000
725,9,5,12,64,0,64,0,0,64,1,258334
726,9,5,5,64,0,21,30,13,64,1,228958
727,4,0,3,64,0,0,0,64,64,1,81208
728,12,11,11,64,64,0,0,0,64,1,363250
729,5,2,5,58,58,0,0,0,58,1,103958
730,8,6,13,8,0,8,0,0,8,1,204959
731,5,0,11,57,43,12,0,2,57,1,116125
732,6,1,9,64,64,0,0,0,64,1,145292
733,6,0,11,64,0,3,14,47,64,1,145417
734,5,0,8,38,0,0,38,0,38,1,106708
735,8,2,16,64,14,50,0,0,64,1,203917
736,10,5,17,64,0,0,0,64,64,1,304750
737,6,3,7,57,30,22,5,0,57,1,145375
738,10,3,12,64,58,0,6,0,64,1,278834
739,5,0,4,64,0,0,37,27,64,1,106541
740,12,5,19,64,1,0,63,0,64,1,383541
741,10,4,23,64,0,7,57,0,64,1,290334
742,5,3,4,64,0,0,24,40,64,1,106667
743,6,2,8,64,0,0,0,64,64,1,145375
744,11,7,12,38,0,0,38,0,38,1,325334
745,6,2,8,64,2,56,6,0,64,1,145375
746,10,4,15,64,0,23,0,41,64,1,292625
747,7,2,19,7,7,0,0,0,7,1,176958
748,6,3,9,4,0,4,0,0,4,1,148875
749,3,0,2,64,32,0,32,0,64,1,69084
750,7,3,12,64,7,0,57,0,64,1,184958
751,5,0,6,42,0,0,42,0,42,1,111083
752,7,1,12,50,0,0,0,50,50,1,177666
753,3,0,5,64,0,0,64,0,64,1,69458
754,4,2,2,64,0,64,0,0,64,1,85166
755,14,8,23,64,6,0,0,58,64,1,476125
756,2,0,4,64,12,0,52,0,64,1,64000
757,11,6,12,64,64,0,0,0,64,1,325000
758,12,8,14,64,0,9,55,0,64,1,372000
759,9,7,18,0,0,0,0,0,0,0,243750
760,9,5,11,64,4,1,42,17,64,1,242416
761,12,5,17,64,64,0,0,0,64,1,380375
762,11,9,16,64,2,18,44,0,64,1,313583
763,9,6,16,64,22,8,34,0,64,1,229125
764,9,6,14,64,0,0,0,64,64,1,229084
765,11,9,15,64,1,34,28,1,64,1,315292
766,8,1,11,25,0,0,5,20,25,1,207875
767,8,3,13,64,2,25,37,0,64,1,198417
768,8,3,17,64,0,0,63,1,64,1,201750
769,5,0,7,64,0,0,64,0,64,1,104000
770,10,5,9,64,64,0,0,0,64,1,268083
771,5,4,3,64,32,0,2,30,64,1,103792
772,5,1,8,0,0,0,0,0,0,0,103750
773,9,3,10,64,0,56,8,0,64,1,232625
774,7,6,16,64,12,0,49,3,64,1,188000
775,5,1,5,56,45,0,11,0,56,1,103667
776,5,4,10,64,64,0,0,0,64,1,107333
777,8,6,9,64,0,34,0,30,64,1,198458
778,8,3,15,64,20,18,26,0,64,1,201708
779,6,3,11,64,64,0,0,0,64,1,141583
780,10,6,13,1,0,0,0,1,1,1,271667
781,8,1,18,64,40,3,0,21,64,1,198000
782,6,3,10,15,0,0,0,15,15,1,141583
783,6,4,12,0,0,0,0,0,0,0,156167
784,8,3,14,45,0,38,7,0,45,1,198208
785,11,5,25,64,47,0,7,10,64,1,331042
786,9,5,11,64,0,5,59,0,64,1,229083
787,8,0,9,64,64,0,0,0,64,1,198125
788,8,4,9,64,5,59,0,0,64,1,198375
789,9,7,16,39,0,4,1,34,39,1,233625
790,9,4,18,64,0,0,0,64,64,1,232958
791,8,4,21,52,23,0,11,18,52,1,207834
792,4,2,9,64,0,0,64,0,64,1,81166
793,10,3,15,64,0,12,40,12,64,1,271500
794,5,2,6,64,0,63,1,0,64,1,103833
795,7,3,13,64,0,56,8,0,64,1,171916
796,5,0,11,26,0,0,10,16,16,0,111541
797,5,0,6,64,16,39,0,9,64,1,103625
798,7,3,19,64,0,10,53,1,64,1,188417
799,5,1,6,64,64,0,0,0,64,1,103667
800,5,0,5,64,18,46,0,0,64,1,103625
801,7,4,6,23,7,16,0,0,23,1,175375
802,7,1,12,64,2,20,42,0,64,1,171959
803,8,2,16,64,56,0,8,0,64,1,198250
804,14,14,25,47,45,0,2,0,45,0,450458
805,6,0,10,25,0,0,25,0,25,1,156916
806,9,5,14,64,0,0,24,40,64,1,229000
807,8,3,6,50,17,0,33,0,50,1,198250
808,9,5,12,64,0,0,61,3,64,1,232625
809,6,2,8,64,0,0,0,64,64,1,164209
810,6,3,16,48,9,0,39,0,48,1,141541
811,9,4,19,64,0,21,43,0,64,1,251416
812,8,5,15,64,64,0,0,0,64,1,198417
813,7,2,8,64,0,42,0,22,64,1,182500
814,8,5,12,0,0,0,0,0,0,0,207416
815,11,6,15,64,0,0,0,64,64,1,337792
816,8,5,19,48,0,0,48,0,48,1,198125
817,7,1,7,9,0,0,0,9,9,1,175458
818,10,8,12,64,0,52,12,0,64,1,271458
819,8,1,8,64,46,18,0,0,64,1,209208
820,11,5,20,64,24,15,25,0,64,1,317459
821,9,3,24,0,0,0,0,0,0,0,235750
822,8,3,11,64,0,4,0,60,64,1,204125
823,3,0,6,53,0,50,0,3,53,1,67417
824,11,5,17,64,0,53,6,5,64,1,339708
825,8,2,5,64,0,0,0,64,64,1,198250
826,12,11,30,53,1,39,0,13,53,1,384709
827,10,8,17,47,3,24,20,0,47,1,268041
828,6,2,6,64,64,0,0,0,64,1,141292
829,4,0,4,64,0,0,31,33,64,1,81125
830,4,1,3,64,18,0,29,17,64,1,83583
831,11,6,14,64,0,0,44,20,64,1,318583
832,9,2,12,44,0,44,0,0,44,1,236083
833,12,14,24,51,1,50,0,0,51,1,371708
834,6,1,12,64,26,2,17,19,64,1,153250
835,8,8,13,64,17,47,0,0,64,1,213333
836,10,2,12,64,0,64,0,0,64,1,285750
837,12,5,25,63,0,36,27,0,63,1,378292
838,12,4,28,60,21,0,2,37,60,1,404750
839,6,2,18,62,40,0,18,4,62,1,148833
840,8,2,15,55,51,0,4,0,55,1,207167
841,2,0,1,0,0,0,0,0,0,0,81000
842,6,1,5,64,64,0,0,0,64,1,145625
843,14,7,21,64,0,0,24,40,64,1,454375
844,7,2,12,64,8,9,3,44,64,1,171958
845,10,9,11,56,0,0,6,50,56,1,281625
846,6,0,9,64,64,0,0,0,64,1,147375
847,9,8,11,64,0,0,52,12,64,1,247708
848,7,3,11,48,0,0,0,48,48,1,194292
849,8,1,14,64,0,36,0,28,64,1,216000
850,5,1,12,50,14,1,0,35,50,1,109291
851,9,5,14,7,0,7,0,0,7,1,250875
852,6,2,8,0,0,0,0,0,0,0,152458
853,7,1,10,64,24,40,0,0,64,1,189666
854,9,5,16,64,0,2,1,61,64,1,259542
855,10,9,8,64,0,0,64,0,64,1,288292
856,14,5,30,64,0,0,64,0,64,1,463416
857,6,0,10,31,0,0,31,0,31,1,150208
858,7,1,15,64,0,24,0,40,64,1,185917
859,10,2,15,34,0,0,34,0,34,1,291666
860,12,8,18,64,46,0,0,18,64,1,378333
861,6,4,9,19,0,0,3,16,19,1,151750
862,9,2,20,56,11,21,0,24,56,1,229209
863,8,3,10,64,0,48,16,0,64,1,198250
864,10,2,16,64,0,64,0,0,64,1,280291
865,9,3,16,30,0,30,0,0,30,1,246792
866,7,2,15,64,3,0,0,61,64,1,193542
867,14,8,25,64,0,4,60,0,64,1,446708
868,3,1,3,64,0,48,0,16,64,1,69292
869,5,2,10,64,31,0,29,4,64,1,103792
870,12,2,17,64,0,0,0,64,64,1,358458
871,5,0,8,48,0,0,4,44,48,1,103709
872,8,3,16,64,0,0,64,0,64,1,198209
873,8,8,17,64,59,5,0,0,64,1,200375
874,8,3,12,20,0,0,0,20,20,1,201541
875,9,5,19,64,0,1,63,0,64,1,229125
876,11,4,17,64,0,43,0,21,64,1,316125
877,8,3,14,39,0,39,0,0,39,1,198250
878,6,4,16,64,13,0,43,8,64,1,141583
879,4,0,8,64,35,0,29,0,64,1,81083
880,12,8,23,56,30,4,22,0,56,1,356542
881,7,2,15,45,7,0,38,0,45,1,180000
882,7,4,7,64,0,35,29,0,64,1,172000
883,5,1,10,60,0,0,16,44,60,1,103833
884,7,2,8,27,0,0,0,27,27,1,175584
885,2,0,4,64,0,0,64,0,64,1,63958
886,7,2,11,10,0,4,6,0,6,0,174083
887,18,18,28,42,0,0,41,1,42,1,773125
888,11,4,24,64,1,63,0,0,64,1,320875
889,12,5,14,48,0,0,6,42,48,1,366083
890,7,2,11,64,52,12,0,0,64,1,213291
891,9,5,12,23,11,11,1,0,23,1,263417
892,4,1,5,64,0,0,64,0,64,1,92667
893,10,2,24,64,0,0,43,21,64,1,280458
894,8,4,9,64,0,0,42,22,64,1,202917
895,13,10,18,64,38,0,0,26,64,1,413542
896,10,3,11,64,27,11,0,26,64,1,267917
897,6,2,11,64,0,33,31,0,64,1,142291
898,13,8,22,64,16,41,7,0,64,1,409084
899,4,1,4,64,64,0,0,0,64,1,84458
900,12,8,22,64,5,59,0,0,64,1,373083
901,1,0,3,64,0,0,0,64,64,1,67875
902,10,8,15,64,26,38,0,0,64,1,268000
903,8,2,17,64,36,0,0,28,64,1,198334
904,7,2,13,64,0,23,41,0,64,1,188500
905,10,6,17,55,19,0,0,36,55,1,268042
906,10,7,13,42,40,2,0,0,42,1,267792
907,9,6,9,53,53,0,0,0,53,1,229208
908,10,4,24,10,10,0,0,0,10,1,268167
909,5,1,7,64,31,0,24,9,64,1,107542
910,15,7,23,23,0,8,15,0,23,1,530500
911,10,5,11,64,2,0,0,62,64,1,267709
912,6,2,10,64,0,0,64,0,64,1,141417
913,8,6,19,64,64,0,0,0,64,1,198500
914,15,13,23,64,0,0,61,3,64,1,519834
915,1,0,4,0,0,0,0,0,0,0,60959
916,12,6,25,64,7,0,57,0,64,1,356292
917,7,6,8,58,24,34,0,0,58,1,171959
918,13,6,20,64,0,64,0,0,64,1,418834
919,10,5,22,32,22,10,0,0,32,1,268708
920,14,6,18,64,9,39,0,16,64,1,495583
921,8,3,10,58,36,0,22,0,58,1,223375
922,7,3,6,64,0,55,0,9,64,1,192875
923,6,1,5,64,27,37,0,0,64,1,141500
924,6,2,9,48,0,48,0,0,48,1,144959
925,4,1,5,64,0,0,0,64,64,1,81250
926,4,0,5,58,0,0,58,0,58,1,81125
927,16,16,31,42,25,0,15,2,42,1,571792
928,8,3,14,57,45,0,12,0,57,1,201875
929,8,2,10,61,38,2,20,1,61,1,201791
930,7,2,11,64,53,11,0,0,64,1,172084
931,5,1,5,64,0,64,0,0,64,1,107334
932,14,9,24,30,16,0,0,14,30,1,447625
933,8,1,14,64,0,34,0,30,64,1,198125
934,7,3,16,55,0,0,55,0,55,1,175583
935,8,2,15,64,0,2,62,0,64,1,198291
936,5,1,6,64,0,0,0,64,64,1,107167
937,3,1,4,64,0,0,64,0,64,1,67375
938,4,1,7,43,33,10,0,0,43,1,81167
939,12,10,15,47,0,36,0,11,47,1,375875
940,9,7,17,63,0,23,13,27,63,1,233333
941,6,2,12,64,0,0,64,0,64,1,150875
942,12,8,28,64,0,0,27,37,64,1,356292
943,4,1,5,64,0,0,0,64,64,1,81125
944,9,6,16,64,4,8,52,0,64,1,232583
945,14,6,30,64,0,0,44,20,64,1,446958
946,3,1,2,64,0,0,0,64,64,1,74417
947,7,4,16,64,64,0,0,0,64,1,172042
948,6,0,8,59,25,0,34,0,59,1,141333
949,11,8,14,64,16,0,0,48,64,1,329417
950,12,6,24,53,9,31,13,0,53,1,369583
951,12,8,21,64,41,0,23,0,64,1,356209
952,8,4,12,64,25,0,31,8,64,1,198375
953,9,3,19,64,27,7,24,6,64,1,232583
954,10,1,19,64,51,2,11,0,64,1,271208
955,8,3,13,64,15,49,0,0,64,1,227083
956,14,8,21,64,1,0,1,62,64,1,461625
957,11,3,12,64,39,25,0,0,64,1,316333
958,7,6,9,64,0,0,20,44,64,1,176083
959,7,1,19,64,0,0,64,0,64,1,180084
960,10,10,12,64,1,0,0,63,64,1,272167
961,4,1,10,42,0,42,0,0,42,1,86209
962,8,4,10,64,29,0,35,0,64,1,199000
963,6,0,7,64,0,0,0,64,64,1,141958
964,11,3,15,54,2,43,0,9,54,1,315708
965,6,1,11,58,37,21,0,0,58,1,159500
966,7,2,14,3,3,0,0,0,3,1,182917
967,10,7,11,64,40,0,24,0,64,1,268167
968,10,9,15,64,0,0,50,14,64,1,279042
969,6,4,9,58,7,51,0,0,58,1,160792
970,7,2,8,64,51,13,0,0,64,1,175333
971,7,2,12,64,0,30,23,11,64,1,191042
972,2,0,3,64,0,0,0,64,64,1,67916
973,6,1,11,64,64,0,0,0,64,1,149667
974,8,4,12,64,0,64,0,0,64,1,208667
975,9,2,13,64,5,23,0,36,64,1,229583
976,11,9,20,60,0,0,56,4,60,1,322583
977,7,4,11,64,35,0,0,29,64,1,171917
978,13,6,22,64,2,62,0,0,64,1,409916
979,5,1,10,64,0,9,35,20,64,1,106875
980,8,3,9,64,15,2,0,47,64,1,202833
981,5,2,7,33,0,0,33,0,33,1,109917
982,11,8,15,38,0,22,16,0,38,1,321458
983,14,10,25,10,0,0,10,0,10,1,472750
984,3,0,0,0,0,0,0,0,0,0,66459
985,13,18,18,11,5,6,0,0,11,1,405875
986,7,2,11,52,18,0,0,34,52,1,171834
987,2,0,6,25,25,0,0,0,25,1,63917
988,10,5,16,64,24,10,30,0,64,1,268125
989,5,0,1,64,64,0,0,0,64,1,118959
990,16,22,27,62,49,0,0,13,62,1,583667
991,7,0,16,64,32,0,0,32,64,1,179333
992,9,1,15,64,0,0,64,0,64,1,245333
993,11,4,17,54,0,0,33,21,54,1,325625
994,13,15,25,32,2,0,10,20,32,1,434083
995,5,0,9,61,0,0,61,0,61,1,124166
996,8,2,17,49,0,0,8,41,49,1,207375
997,4,1,5,3,0,0,0,3,3,1,81250
998,6,3,9,64,0,2,44,18,64,1,154542
999,12,7,25,64,21,0,43,0,64,1,372583
1000,5,2,9,45,32,0,0,13,45,1,103875
1001,10,6,11,0,0,0,0,0,0,0,268083
1002,8,3,13,64,17,0,27,20,64,1,212583
1003,8,3,14,64,0,16,48,0,64,1,201250
1004,7,4,12,27,27,0,0,0,27,1,195250
1005,10,5,13,64,64,0,0,0,64,1,293542
1006,10,6,15,64,46,0,8,10,64,1,284667
1007,9,4,13,62,12,47,0,3,62,1,232625
1008,5,1,9,40,18,0,14,8,40,1,107083
1009,15,12,13,64,32,22,10,0,64,1,549667
1010,8,3,14,0,0,0,0,0,0,0,208125
1011,14,15,21,64,15,2,11,36,64,1,458958
1012,4,1,7,64,0,39,25,0,64,1,81250
1013,10,4,15,64,64,0,0,0,64,1,288167
1014,10,5,8,64,0,8,42,14,64,1,282125
1015,7,3,17,40,0,0,17,23,39,0,172000
1016,9,1,16,64,0,0,0,64,64,1,233250
1017,7,3,10,64,0,6,38,20,64,1,190500
1018,4,1,6,64,64,0,0,0,64,1,86917
1019,9,5,10,64,6,19,0,39,64,1,229125
1020,12,6,19,64,0,0,0,64,64,1,356125
1021,8,3,11,64,0,8,56,0,64,1,217000
1022,15,11,18,64,37,19,8,0,64,1,527459
1023,4,0,9,64,0,0,64,0,64,1,80958
1024,8,0,11,64,0,0,0,64,64,1,226041
1025,8,2,13,33,19,0,14,0,33,1,212417
1026,11,1,13,64,10,54,0,0,64,1,317750
1027,10,6,13,49,49,0,0,0,49,1,268042
1028,4,0,4,64,0,0,64,0,64,1,101334
1029,10,3,16,64,0,0,17,47,64,1,321625
1030,4,1,3,64,0,0,64,0,64,1,81833
1031,11,8,11,64,0,0,49,15,64,1,313625
1032,5,0,10,64,0,12,0,52,64,1,104375
1033,6,2,11,55,30,0,25,0,55,1,142167
1034,6,1,9,51,0,21,30,0,51,1,154833
1035,5,0,11,63,51,6,4,2,63,1,103667
1036,8,4,15,64,64,0,0,0,64,1,209000
1037,8,3,10,4,4,0,0,0,4,1,198333
1038,6,0,10,61,0,61,0,0,61,1,141500
1039,10,6,26,64,0,0,64,0,64,1,268292
1040,8,2,14,25,0,0,25,0,25,1,202459
1041,9,2,15,64,0,0,22,42,64,1,232625
1042,8,4,17,64,0,0,5,59,64,1,198542
1043,4,1,5,64,35,0,29,0,64,1,81333
1044,6,0,9,62,0,0,62,0,62,1,141500
1045,3,0,7,64,0,0,64,0,64,1,67333
1046,7,2,10,64,0,0,64,0,64,1,175542
1047,12,5,13,64,0,0,64,0,64,1,361875
1048,9,6,15,24,0,12,3,9,24,1,229250
1049,14,7,20,24,22,0,2,0,22,0,450625
1050,10,0,16,64,20,6,0,38,64,1,267833
1051,11,5,18,61,0,61,0,0,61,1,319375
1052,10,3,11,64,64,0,0,0,64,1,267791
1053,7,5,7,49,0,0,0,49,49,1,176250
1054,10,6,19,0,0,0,0,0,0,0,271292
1055,7,3,12,56,31,8,13,4,56,1,171959
1056,8,3,19,64,42,22,0,0,64,1,201750
1057,12,2,27,62,0,0,17,45,62,1,356125
1058,10,8,18,64,15,0,1,48,64,1,275125
1059,12,11,12,64,0,0,63,1,64,1,363208
1060,7,3,11,64,16,0,40,8,64,1,172042
1061,3,0,2,56,48,0,8,0,56,1,67292
1062,9,2,14,64,0,0,64,0,64,1,254292
1063,7,4,14,64,3,0,41,20,64,1,172792
1064,9,3,11,64,0,0,0,64,64,1,236667
1065,6,1,8,64,0,0,0,64,64,1,141875
1066,4,1,6,15,0,12,0,3,15,1,83750
1067,5,2,10,64,39,25,0,0,64,1,107291
1068,6,2,7,39,33,0,6,0,39,1,141541
1069,5,3,2,36,0,2,34,0,36,1,103791
1070,10,7,14,64,45,18,0,1,64,1,288083
1071,12,11,21,3,3,0,0,0,3,1,367833
1072,4,2,7,64,0,27,1,36,64,1,81125
1073,8,1,17,64,0,0,46,18,64,1,211791
1074,16,14,29,50,3,0,24,23,50,1,575208
1075,9,1,13,55,0,51,0,4,55,1,235916
1076,8,4,13,63,0,0,63,0,63,1,228750
1077,8,5,14,64,61,0,3,0,64,1,198375
1078,4,0,8,64,0,0,64,0,64,1,80958
1079,7,4,7,36,0,14,0,22,36,1,175459
1080,7,3,12,51,43,0,8,0,51,1,172167
1081,12,6,11,30,3,0,27,0,30,1,360041
1082,11,10,17,64,1,7,0,56,64,1,335875
1083,9,3,18,42,19,3,2,18,24,0,232667
1084,5,2,13,64,18,0,33,13,64,1,103750
1085,6,2,15,64,0,0,64,0,64,1,141375
1086,8,1,13,49,0,0,49,0,49,1,201708
1087,6,0,8,64,0,0,0,64,64,1,141542
1088,4,1,7,64,36,5,0,23,64,1,81084
1089,9,5,14,64,0,28,5,31,64,1,232583
1090,6,3,8,64,0,0,64,0,64,1,148292
1091,13,6,19,45,0,45,0,0,45,1,434833
1092,6,4,7,64,56,0,8,0,64,1,141458
1093,3,0,3,64,0,0,0,64,64,1,67375
1094,6,1,9,64,0,15,49,0,64,1,141458
1095,12,16,9,64,0,4,46,14,64,1,356625
1096,12,10,21,25,0,0,15,10,25,1,362250
1097,5,0,8,64,0,58,4,2,64,1,115708
1098,7,0,8,49,0,15,0,34,49,1,171959
1099,7,2,12,64,9,54,1,0,64,1,175333
1100,9,4,21,50,44,0,6,0,50,1,229125
1101,7,4,13,64,0,0,18,46,64,1,175292
1102,7,0,9,64,14,41,9,0,64,1,171750
1103,8,2,15,64,0,0,14,50,64,1,198291
1104,9,6,18,0,0,0,0,0,0,0,228917
1105,5,2,5,32,11,0,0,21,21,0,104875
1106,8,7,18,64,0,19,6,39,64,1,210667
1107,11,8,19,64,0,48,16,0,64,1,316167
1108,7,2,8,64,55,0,0,9,64,1,171959
1109,15,18,28,0,0,0,0,0,0,0,538666
