id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
3760,4,1,4,64,64,0,0,0,64,1,95791
3761,6,0,6,54,0,0,54,0,54,1,182750
3762,6,2,7,64,64,0,0,0,64,1,183042
3763,7,1,17,57,0,47,10,0,57,1,185208
3764,9,8,11,59,3,34,0,22,59,1,246333
3765,10,12,21,7,0,0,7,0,7,1,306458
3766,15,9,26,21,1,20,0,0,20,0,563417
3767,3,0,4,43,0,38,4,1,43,1,140166
3768,4,0,6,64,64,0,0,0,64,1,92708
3769,13,12,11,1,0,0,1,0,1,1,452417
3770,9,3,16,64,5,30,0,29,64,1,247375
3771,10,4,17,47,0,0,47,0,47,1,291917
3772,9,5,14,26,0,14,12,0,26,1,262958
3773,8,5,17,64,27,0,13,24,64,1,225792
3774,4,2,7,33,0,0,0,33,33,1,104042
3775,5,3,6,64,0,38,16,10,64,1,116583
3776,9,6,16,64,0,37,27,0,64,1,245917
3777,10,6,13,64,0,0,64,0,64,1,292000
3778,6,0,11,64,61,0,3,0,64,1,178833
3779,4,2,7,61,5,41,0,15,61,1,84875
3780,10,2,17,46,14,0,0,32,46,1,272334
3781,8,4,21,64,22,39,3,0,64,1,207959
3782,6,3,6,27,0,4,0,23,26,0,192166
3783,8,1,9,58,0,40,1,17,58,1,210792
3784,6,2,8,49,0,49,0,0,49,1,185500
3785,5,1,9,64,0,17,31,16,64,1,108750
3786,9,6,15,64,52,0,0,12,64,1,249084
3787,5,1,7,64,0,0,64,0,64,1,111542
3788,11,5,19,3,0,3,0,0,3,1,339417
3789,9,3,14,64,64,0,0,0,64,1,245708
3790,6,2,14,64,0,24,3,37,64,1,182709
3791,13,4,19,1,0,1,0,0,1,1,435708
3792,12,11,17,64,25,39,0,0,64,1,382750
3793,7,2,18,64,17,0,47,0,64,1,196292
3794,11,4,20,63,3,60,0,0,63,1,339292
3795,6,2,9,64,0,50,14,0,64,1,178083
3796,11,10,20,56,56,0,0,0,56,1,352000
3797,7,3,13,62,0,57,5,0,62,1,193500
3798,4,0,4,64,0,34,30,0,64,1,93584
3799,6,1,9,64,26,38,0,0,64,1,186166
3800,4,1,5,64,40,24,0,0,64,1,96042
3801,4,1,5,58,33,25,0,0,58,1,94834
3802,3,1,6,5,0,0,5,0,5,1,138916
3803,8,2,13,0,0,0,0,0,0,0,211459
3804,14,7,24,64,49,13,2,0,64,1,467167
3805,3,1,2,64,0,0,64,0,64,1,139583
3806,13,15,15,64,27,7,30,0,64,1,442959
3807,9,3,15,64,64,0,0,0,64,1,242083
3808,5,1,11,64,16,0,29,19,64,1,105125
3809,8,3,14,64,64,0,0,0,64,1,218125
3810,12,8,13,22,0,0,22,0,22,1,382291
3811,7,1,11,9,0,9,0,0,9,1,176458
3812,7,3,14,64,12,15,0,37,64,1,172209
3813,7,4,9,64,54,0,0,10,64,1,180791
3814,11,4,14,64,0,0,64,0,64,1,330959
3815,6,2,14,43,23,20,0,0,43,1,192542
3816,9,4,11,64,8,21,35,0,64,1,265292
3817,6,0,9,45,45,0,0,0,45,1,185542
3818,9,5,13,64,64,0,0,0,64,1,251166
3819,10,4,20,64,60,2,2,0,64,1,297167
3820,5,1,8,64,59,0,5,0,64,1,104750
3821,7,1,11,64,54,2,0,8,64,1,193417
3822,1,1,3,64,64,0,0,0,64,1,64333
3823,5,0,6,40,0,40,0,0,40,1,105208
3824,6,2,6,64,19,0,0,45,64,1,191417
3825,5,1,9,40,14,13,13,0,40,1,103125
3826,10,4,16,23,0,15,1,7,23,1,289875
3827,8,2,9,51,15,14,22,0,51,1,207333
3828,7,2,7,40,23,5,0,12,40,1,183833
3829,10,7,17,64,0,0,64,0,64,1,293375
3830,6,0,8,64,0,0,0,64,64,1,191500
3831,5,1,10,53,0,0,53,0,53,1,111500
3832,8,1,16,64,0,56,8,0,64,1,212958
3833,10,7,12,60,0,0,60,0,60,1,287041
3834,9,2,14,64,23,0,37,4,64,1,245417
3835,6,4,12,64,60,0,0,4,64,1,182958
3836,16,11,27,64,34,0,3,27,64,1,613334
3837,12,12,15,52,0,48,4,0,52,1,383375
3838,13,9,25,64,34,0,30,0,64,1,446667
3839,3,1,3,57,14,0,43,0,57,1,139042
3840,11,8,14,64,49,15,0,0,64,1,335292
3841,9,6,18,64,37,4,0,23,64,1,245625
3842,7,2,10,20,9,1,0,10,13,0,184500
3843,4,2,4,64,64,0,0,0,64,1,91041
3844,7,1,12,64,45,0,19,0,64,1,186375
3845,6,0,6,14,14,0,0,0,14,1,182792
3846,5,1,10,64,64,0,0,0,64,1,108000
3847,5,3,2,64,64,0,0,0,64,1,107917
3848,10,7,23,59,0,21,38,0,59,1,287083
3849,11,6,23,39,0,29,10,0,39,1,336625
3850,9,6,17,64,8,36,0,20,64,1,245709
3851,6,0,7,64,0,0,42,22,64,1,181417
3852,10,5,17,64,15,49,0,0,64,1,284416
3853,7,3,9,64,45,0,19,0,64,1,184708
3854,10,5,6,64,64,0,0,0,64,1,287667
3855,10,8,16,26,0,0,22,4,26,1,286958
3856,2,1,1,64,0,0,0,64,64,1,68792
3857,4,2,4,64,0,0,4,60,64,1,88500
3858,2,0,5,64,40,0,0,24,64,1,66583
3859,6,3,10,64,1,63,0,0,64,1,177625
3860,7,2,12,8,0,0,0,8,4,0,184209
3861,9,3,13,63,0,5,58,0,63,1,255458
3862,9,3,13,51,2,49,0,0,51,1,245458
3863,9,5,7,64,23,6,35,0,64,1,245458
3864,7,4,11,40,23,17,0,0,40,1,184875
3865,8,5,10,28,4,24,0,0,27,0,212959
3866,7,7,9,64,47,1,16,0,64,1,172042
3867,10,7,19,46,0,46,0,0,46,1,280750
3868,7,1,11,64,64,0,0,0,64,1,179959
3869,4,0,4,64,56,8,0,0,64,1,88500
3870,8,4,16,39,0,23,16,0,39,1,206875
3871,10,4,16,64,16,44,4,0,64,1,282917
3872,6,2,9,30,0,30,0,0,30,1,177917
3873,9,6,12,64,0,3,29,32,64,1,242166
3874,8,4,11,64,51,0,13,0,64,1,207291
3875,10,7,18,35,0,35,0,0,35,1,287291
3876,5,1,5,52,0,23,21,8,29,0,110792
3877,8,5,15,49,2,45,2,0,49,1,207375
3878,11,5,22,64,37,22,5,0,64,1,341750
3879,8,3,9,41,0,0,0,41,41,1,212875
3880,7,1,7,64,0,10,0,54,64,1,184917
3881,4,1,7,34,34,0,0,0,34,1,88542
3882,14,11,25,64,0,0,64,0,64,1,479875
3883,8,4,9,64,19,32,13,0,64,1,206833
3884,6,6,13,64,26,0,38,0,64,1,187375
3885,5,0,10,64,46,0,18,0,64,1,112542
3886,9,8,9,64,2,0,0,62,64,1,245916
3887,4,1,9,64,0,14,30,20,64,1,87166
3888,9,1,14,64,48,8,4,4,64,1,228583
3889,8,2,12,25,14,0,11,0,25,1,214334
3890,5,1,5,51,51,0,0,0,51,1,108084
3891,8,5,10,64,20,0,44,0,64,1,210500
3892,6,1,8,64,64,0,0,0,64,1,182875
3893,11,1,17,64,35,29,0,0,64,1,327125
3894,4,1,5,57,0,31,0,26,57,1,88333
3895,6,0,11,1,0,0,0,1,1,1,190542
3896,12,8,16,64,64,0,0,0,64,1,377208
3897,9,4,12,64,0,64,0,0,64,1,245791
3898,8,6,16,50,1,10,10,29,49,0,220292
3899,9,7,11,64,0,14,35,15,64,1,249417
3900,9,4,16,64,52,0,0,12,64,1,242000
3901,3,1,3,64,0,0,64,0,64,1,135500
3902,6,2,9,49,0,0,31,18,49,1,178416
3903,9,2,19,64,25,0,39,0,64,1,245458
3904,8,2,16,64,64,0,0,0,64,1,216542
3905,6,1,11,48,21,14,4,9,48,1,183500
3906,4,1,3,64,0,64,0,0,64,1,88750
3907,11,5,13,35,35,0,0,0,35,1,325916
3908,4,2,11,59,0,59,0,0,59,1,88584
3909,11,3,19,64,24,30,10,0,64,1,330625
3910,5,0,4,64,0,0,0,64,64,1,110500
3911,5,0,9,51,48,0,0,3,51,1,113084
3912,11,9,21,48,37,8,3,0,48,1,351334
3913,5,2,5,19,8,0,0,11,19,1,108917
3914,9,4,10,13,13,0,0,0,13,1,232291
3915,6,3,5,25,0,0,25,0,25,1,170334
3916,13,11,18,64,14,50,0,0,64,1,439208
3917,9,7,15,64,0,20,44,0,64,1,250125
3918,4,0,3,20,0,0,20,0,20,1,84750
3919,7,1,7,29,1,0,0,28,29,1,180000
3920,7,3,9,63,0,36,9,18,63,1,186625
3921,4,0,5,64,0,0,13,51,64,1,88458
3922,4,2,7,64,12,0,0,52,64,1,84708
3923,8,2,16,63,34,12,17,0,63,1,198333
3924,8,4,12,64,0,0,31,33,64,1,198250
3925,4,1,2,64,0,64,0,0,64,1,87250
3926,11,8,13,64,0,64,0,0,64,1,325125
3927,7,1,14,64,1,0,63,0,64,1,182083
3928,5,0,6,64,64,0,0,0,64,1,103542
3929,9,2,16,64,64,0,0,0,64,1,235000
3930,4,0,5,64,26,0,38,0,64,1,90708
3931,10,4,18,64,13,51,0,0,64,1,287292
3932,1,0,3,64,0,0,64,0,64,1,62708
3933,9,5,18,59,0,34,0,25,59,1,241500
3934,9,4,13,64,0,0,14,50,64,1,235584
3935,10,4,16,64,29,2,0,33,64,1,287667
3936,9,1,16,0,0,0,0,0,0,0,238875
3937,13,12,20,64,59,5,0,0,64,1,427292
3938,16,13,24,64,58,0,0,6,64,1,601416
3939,6,1,9,10,10,0,0,0,10,1,175166
3940,7,4,10,39,0,5,1,33,34,0,185541
3941,6,2,11,64,45,16,3,0,64,1,180291
3942,4,0,6,64,3,61,0,0,64,1,87541
3943,9,3,15,64,0,64,0,0,64,1,244750
3944,11,10,11,64,0,64,0,0,64,1,322833
3945,5,3,7,64,43,0,21,0,64,1,103875
3946,8,4,10,64,0,14,50,0,64,1,204500
3947,5,1,9,37,28,9,0,0,37,1,105500
3948,12,10,20,29,0,15,0,14,29,1,377042
3949,12,6,22,64,52,0,0,12,64,1,367458
3950,9,5,16,59,0,59,0,0,59,1,242042
3951,7,3,17,64,28,23,0,13,64,1,185459
3952,7,0,11,64,26,17,19,2,64,1,180916
3953,7,4,9,61,2,0,6,53,61,1,180791
3954,7,2,12,64,56,8,0,0,64,1,179833
3955,3,1,6,64,10,8,31,15,64,1,136084
3956,11,12,23,64,5,46,0,13,64,1,331209
3957,6,2,10,58,0,0,58,0,58,1,179042
3958,10,2,18,64,17,9,25,13,64,1,281000
3959,11,11,22,64,0,55,6,3,64,1,325625
3960,12,9,19,41,39,2,0,0,39,0,357042
3961,11,8,17,62,25,6,16,15,62,1,320167
3962,6,1,6,64,64,0,0,0,64,1,170958
3963,12,8,17,48,30,5,13,0,48,1,385584
3964,8,6,8,64,0,0,21,43,64,1,207000
3965,7,1,7,64,0,0,64,0,64,1,192250
3966,4,2,8,64,33,0,9,22,64,1,85000
3967,8,4,12,54,2,22,29,1,54,1,203292
3968,9,4,18,64,21,43,0,0,64,1,253792
3969,14,16,28,64,0,0,64,0,64,1,448084
3970,8,4,14,64,64,0,0,0,64,1,206041
3971,6,0,14,35,6,0,29,0,35,1,191167
3972,4,0,6,64,40,24,0,0,64,1,98000
3973,7,3,13,37,10,15,12,0,37,1,194000
3974,8,2,17,64,34,0,4,26,64,1,198250
3975,5,1,5,20,0,0,0,20,20,1,101708
3976,6,1,6,64,0,64,0,0,64,1,180458
3977,1,0,3,64,0,64,0,0,64,1,63625
3978,12,7,19,37,0,22,15,0,37,1,366250
3979,10,5,11,32,0,2,30,0,32,1,275375
3980,8,4,13,64,64,0,0,0,64,1,204333
3981,8,2,16,64,0,3,0,61,64,1,212750
3982,7,5,12,64,0,0,64,0,64,1,176750
3983,12,10,20,64,38,0,0,26,64,1,368125
3984,4,0,5,64,62,0,2,0,64,1,89833
3985,7,2,9,64,0,13,51,0,64,1,177250
3986,7,1,10,64,10,0,0,54,64,1,181500
3987,4,1,3,64,0,0,48,16,64,1,87292
3988,11,5,18,53,0,0,53,0,53,1,322125
3989,8,5,10,64,0,0,64,0,64,1,204000
3990,6,3,7,34,0,18,16,0,18,0,182083
3991,8,8,9,64,37,3,0,24,64,1,207917
3992,9,5,18,34,34,0,0,0,34,1,236125
3993,9,5,13,64,0,64,0,0,64,1,240458
3994,4,0,5,36,0,0,0,36,36,1,87709
3995,8,7,14,64,46,1,17,0,64,1,204458
3996,7,2,16,64,0,12,52,0,64,1,177583
3997,9,3,13,64,0,64,0,0,64,1,235417
3998,5,2,7,64,52,12,0,0,64,1,103584
3999,5,4,9,63,0,18,40,5,63,1,107291
4000,10,5,20,55,9,0,12,34,55,1,275000
4001,8,2,12,64,48,16,0,0,64,1,204042
4002,6,3,6,64,0,48,16,0,64,1,175417
4003,10,2,17,64,53,0,0,11,64,1,285125
4004,7,2,9,64,17,47,0,0,64,1,181250
4005,11,4,13,52,13,30,9,0,52,1,321375
4006,9,7,15,64,64,0,0,0,64,1,246000
4007,10,2,13,64,0,39,14,11,64,1,275000
4008,5,2,7,64,58,0,0,6,64,1,103541
4009,10,10,15,21,14,0,0,7,21,1,276667
4010,8,0,16,64,64,0,0,0,64,1,204542
4011,9,3,15,61,30,31,0,0,61,1,235250
4012,6,3,13,23,4,0,0,19,23,1,179833
4013,4,0,6,64,0,0,64,0,64,1,87250
4014,3,1,5,64,64,0,0,0,64,1,133125
4015,6,2,12,64,0,0,32,32,64,1,175167
4016,6,3,7,30,0,0,0,30,30,1,175125
4017,6,2,11,22,0,22,0,0,22,1,175500
4018,9,4,14,64,0,22,42,0,64,1,236667
4019,8,5,14,38,22,0,16,0,38,1,204083
4020,5,1,5,64,62,0,0,2,64,1,103500
4021,9,2,10,63,0,10,1,52,63,1,235208
4022,12,6,19,51,42,0,1,8,51,1,371250
4023,7,0,15,64,0,0,0,64,64,1,176791
4024,8,6,15,56,47,9,0,0,56,1,208500
4025,7,7,16,35,0,2,0,33,35,1,177125
4026,13,11,29,30,3,27,0,0,30,1,421875
4027,5,0,5,3,3,0,0,0,3,1,103542
4028,7,3,12,54,54,0,0,0,54,1,181208
4029,11,2,13,33,3,30,0,0,33,1,321042
4030,8,6,14,64,0,21,40,3,64,1,208625
4031,7,3,16,13,0,8,0,5,13,1,176917
4032,4,0,8,64,64,0,0,0,64,1,89917
4033,11,5,17,40,16,2,22,0,40,1,320792
4034,8,2,13,35,0,30,0,5,34,0,208333
4035,5,1,9,64,0,7,0,57,64,1,103459
4036,6,3,13,64,0,64,0,0,64,1,175166
4037,4,1,6,61,38,23,0,0,61,1,87250
4038,9,5,8,24,24,0,0,0,24,1,240375
4039,10,4,14,64,38,0,26,0,64,1,279000
4040,12,7,21,64,0,14,13,37,64,1,366458
4041,11,5,14,64,50,0,14,0,64,1,326416
4042,5,3,12,64,64,0,0,0,64,1,103417
4043,8,5,9,45,13,0,0,32,45,1,203917
4044,8,4,14,64,30,0,2,32,64,1,208500
4045,6,4,10,64,39,9,0,16,64,1,175125
4046,9,6,14,41,41,0,0,0,41,1,239667
4047,6,1,6,64,0,0,64,0,64,1,175167
4048,12,11,18,64,29,12,22,1,64,1,368084
4049,15,15,21,42,0,42,0,0,42,1,544667
4050,10,6,10,64,0,47,17,0,64,1,280000
4051,11,9,21,46,0,11,35,0,46,1,321125
4052,8,2,15,64,33,0,0,31,64,1,206667
4053,9,8,13,64,17,14,33,0,64,1,236125
4054,7,0,8,64,33,31,0,0,64,1,182542
4055,6,4,6,64,0,0,48,16,64,1,175167
4056,6,2,10,63,0,32,0,31,63,1,175208
4057,8,5,11,30,0,0,30,0,30,1,205167
4058,5,1,15,16,0,0,8,8,16,1,103500
4059,8,3,7,64,1,63,0,0,64,1,214250
4060,11,5,20,64,0,13,0,51,64,1,344375
4061,10,5,18,52,36,16,0,0,52,1,279750
4062,5,4,5,64,52,0,0,12,64,1,103375
4063,14,12,19,64,42,2,16,4,64,1,481834
4064,12,9,16,61,58,3,0,0,61,1,376250
4065,11,4,22,38,0,38,0,0,38,1,345833
4066,12,10,18,64,40,12,4,8,64,1,371958
4067,6,0,6,64,46,18,0,0,64,1,180750
4068,8,2,15,64,4,24,30,6,64,1,204167
4069,10,3,14,32,24,0,4,4,32,1,280083
4070,4,2,10,64,17,7,24,16,64,1,92084
4071,13,10,13,64,31,0,25,8,64,1,423042
4072,5,1,6,64,29,0,33,2,64,1,103500
4073,5,0,14,64,0,0,12,52,64,1,104000
4074,3,1,6,64,64,0,0,0,64,1,133083
4075,11,5,20,0,0,0,0,0,0,0,321625
4076,5,1,6,64,0,60,0,4,64,1,103625
4077,7,6,9,64,64,0,0,0,64,1,177500
4078,9,5,14,64,15,14,9,26,64,1,248375
4079,10,6,15,64,0,26,29,9,64,1,295209
4080,11,6,18,64,0,58,5,1,64,1,321334
4081,8,1,8,56,30,26,0,0,56,1,211792
4082,13,10,22,51,18,33,0,0,51,1,442375
4083,9,4,19,61,0,61,0,0,61,1,236292
4084,15,12,28,64,0,0,0,64,64,1,543542
4085,3,0,4,64,0,0,0,64,64,1,141917
4086,11,4,12,1,1,0,0,0,1,1,325083
4087,7,0,14,64,0,46,0,18,64,1,202083
4088,6,1,6,64,0,0,64,0,64,1,176917
4089,8,2,14,64,0,37,0,27,64,1,210583
4090,9,5,12,64,15,49,0,0,64,1,238750
4091,5,1,6,14,0,14,0,0,14,1,115375
4092,6,1,8,64,56,8,0,0,64,1,177375
4093,10,4,23,48,0,0,0,48,48,1,289416
4094,1,0,1,64,0,0,0,64,64,1,65292
4095,6,3,10,64,6,0,58,0,64,1,178125
4096,8,3,15,47,27,20,0,0,47,1,225334
4097,9,6,13,64,0,9,55,0,64,1,235125
4098,3,1,9,64,1,0,63,0,64,1,134667
4099,9,1,15,60,60,0,0,0,60,1,257083
4100,11,6,15,64,64,0,0,0,64,1,340291
4101,7,3,8,7,0,7,0,0,7,1,195792
4102,3,0,1,0,0,0,0,0,0,0,132917
4103,7,2,16,64,30,0,2,32,64,1,178583
4104,7,3,13,22,1,19,1,1,22,1,187708
4105,8,4,12,64,40,24,0,0,64,1,203833
4106,8,3,12,2,0,0,2,0,2,1,212125
4107,7,3,12,33,11,22,0,0,33,1,184084
4108,7,5,9,64,3,0,61,0,64,1,203250
4109,5,3,8,47,33,0,14,0,47,1,118375
4110,11,8,12,0,0,0,0,0,0,0,352292
4111,9,2,9,64,64,0,0,0,64,1,259166
4112,5,0,8,64,0,24,39,1,64,1,108917
4113,6,2,5,64,64,0,0,0,64,1,186459
4114,10,1,19,64,41,2,0,21,64,1,297209
4115,9,3,11,64,0,0,62,2,64,1,238416
4116,10,2,11,64,0,42,0,22,64,1,290375
4117,13,6,20,26,0,0,26,0,26,1,473833
4118,6,2,3,16,0,0,0,16,16,1,191208
4119,11,6,18,64,0,6,58,0,64,1,373042
4120,8,4,16,23,0,23,0,0,23,1,240875
4121,12,12,19,64,2,62,0,0,64,1,406834
4122,7,4,12,46,0,0,0,46,46,1,187167
4123,10,3,14,64,0,0,0,64,64,1,315584
4124,8,4,8,64,0,64,0,0,64,1,227000
4125,7,1,8,56,9,47,0,0,56,1,191125
4126,9,7,14,64,18,0,46,0,64,1,256167
4127,11,5,14,64,0,0,0,64,64,1,345083
4128,6,3,8,64,1,63,0,0,64,1,170333
4129,9,4,17,64,7,57,0,0,64,1,239750
4130,3,0,7,64,0,51,13,0,64,1,156167
4131,13,8,20,60,3,17,40,0,60,1,418708
4132,10,8,9,32,0,32,0,0,32,1,279416
4133,15,12,28,33,33,0,0,0,33,1,569250
4134,5,1,6,64,40,0,21,3,64,1,108250
4135,13,6,19,64,64,0,0,0,64,1,448875
4136,4,1,6,19,0,0,0,19,19,1,88500
4137,16,19,19,64,0,5,11,48,64,1,585125
4138,5,1,6,64,46,18,0,0,64,1,100625
4139,10,7,14,54,22,0,5,27,54,1,267666
4140,6,0,7,64,0,3,61,0,64,1,170208
4141,4,1,5,12,12,0,0,0,12,1,84791
4142,10,7,12,26,0,0,3,23,26,1,267542
4143,7,2,9,64,34,25,0,5,64,1,172083
4144,5,1,4,9,9,0,0,0,9,1,100708
4145,11,8,15,62,0,25,13,24,62,1,312125
4146,10,1,14,64,12,52,0,0,64,1,281167
4147,11,6,15,0,0,0,0,0,0,0,320792
4148,10,5,21,61,21,0,0,40,61,1,268625
4149,6,2,12,64,0,10,24,30,64,1,170291
4150,10,5,10,64,2,14,0,48,64,1,267584
4151,7,1,7,64,42,0,5,17,64,1,172083
4152,8,2,12,64,0,0,0,64,64,1,198208
4153,7,4,10,64,64,0,0,0,64,1,172000
4154,8,3,15,64,24,0,17,23,64,1,219417
4155,7,3,9,64,44,0,20,0,64,1,177625
4156,6,1,7,6,6,0,0,0,6,1,170333
4157,8,3,16,47,26,21,0,0,47,1,211292
4158,10,4,18,64,0,0,0,64,64,1,267375
4159,2,0,3,64,0,0,32,32,64,1,65709
4160,8,5,16,64,12,0,51,1,64,1,198292
4161,6,1,14,64,0,0,43,21,64,1,170417
4162,5,4,8,54,54,0,0,0,54,1,109416
4163,8,3,14,39,1,6,0,32,39,1,198542
4164,7,2,9,64,0,64,0,0,64,1,171917
4165,5,2,6,64,0,64,0,0,64,1,100625
4166,5,1,8,61,12,0,36,13,61,1,100542
4167,7,3,13,16,0,0,16,0,16,1,189583
4168,9,3,9,64,0,0,62,2,64,1,229084
4169,16,8,29,64,0,64,0,0,64,1,568834
4170,9,1,16,12,0,0,0,12,12,1,230959
4171,16,15,29,21,21,0,0,0,21,1,568458
4172,8,3,13,64,1,31,32,0,64,1,198542
4173,7,3,9,64,0,28,36,0,64,1,172459
4174,16,12,23,58,27,0,31,0,58,1,589750
4175,8,4,16,42,42,0,0,0,42,1,200541
4176,9,2,24,23,0,0,0,23,23,1,228625
4177,13,5,20,52,0,15,28,9,52,1,406250
4178,10,7,11,64,6,0,0,58,64,1,283000
4179,7,4,15,64,36,0,28,0,64,1,172583
4180,9,2,15,64,0,24,40,0,64,1,228750
4181,9,3,16,64,58,0,6,0,64,1,228708
4182,14,7,23,64,28,29,7,0,64,1,448042
4183,5,0,9,49,0,24,25,0,49,1,100959
4184,9,6,17,55,55,0,0,0,55,1,228917
4185,6,1,12,64,1,7,25,31,64,1,170750
4186,7,4,10,64,0,0,64,0,64,1,172417
4187,15,4,15,7,0,0,0,7,7,1,520291
4188,6,2,11,4,0,0,0,4,4,1,170667
4189,8,0,12,58,0,15,2,41,58,1,218292
4190,8,2,9,64,23,0,41,0,64,1,199583
4191,4,1,8,64,0,25,0,39,64,1,88584
4192,6,1,8,64,0,0,5,59,64,1,187584
4193,10,8,18,47,29,18,0,0,29,0,269416
4194,7,2,11,28,0,0,28,0,28,1,188833
4195,8,3,17,64,15,49,0,0,64,1,214916
4196,2,1,3,33,0,33,0,0,33,1,74208
4197,9,4,12,64,0,19,44,1,64,1,264708
4198,10,6,16,64,38,16,10,0,64,1,280667
4199,20,16,26,64,0,12,0,52,64,1,1013250
4200,4,3,11,6,0,6,0,0,6,1,86292
4201,6,2,15,51,29,0,22,0,51,1,172916
4202,11,8,15,64,63,0,1,0,64,1,316708
4203,8,2,12,64,34,0,30,0,64,1,198750
4204,12,7,11,64,0,0,42,22,64,1,358000
4205,6,1,10,8,8,0,0,0,8,1,170541
4206,8,2,8,44,10,3,31,0,41,0,292667
4207,12,10,19,64,0,0,0,64,64,1,402625
4208,11,5,18,64,15,0,0,49,64,1,341167
4209,8,4,9,42,0,42,0,0,42,1,215459
4210,9,3,17,64,4,0,0,60,64,1,249541
4211,6,2,10,58,9,49,0,0,58,1,171375
4212,5,1,8,64,38,0,1,25,64,1,108209
4213,9,3,9,4,0,0,4,0,4,1,229042
4214,7,1,15,64,0,0,14,50,64,1,187917
4215,8,2,13,48,0,20,0,28,48,1,209125
4216,6,1,8,24,11,0,0,13,24,1,170625
4217,3,0,4,64,64,0,0,0,64,1,129833
4218,9,3,13,64,48,16,0,0,64,1,229334
4219,13,12,18,9,8,1,0,0,8,0,448542
4220,6,2,7,62,62,0,0,0,62,1,214167
4221,11,7,18,64,14,50,0,0,64,1,351000
4222,14,10,21,57,22,14,11,10,57,1,534125
4223,6,2,11,45,0,0,45,0,45,1,187708
4224,11,7,9,47,1,38,8,0,47,1,355375
4225,9,3,17,22,22,0,0,0,22,1,259167
4226,11,10,20,64,0,0,64,0,64,1,371834
4227,8,2,18,47,0,0,0,47,47,1,223000
4228,9,3,16,64,63,1,0,0,64,1,253625
4229,4,1,7,64,20,8,36,0,64,1,91000
4230,12,3,16,62,20,1,41,0,62,1,363333
4231,11,9,22,63,40,15,8,0,63,1,346042
4232,10,3,11,40,0,23,17,0,40,1,303375
4233,11,5,15,61,0,14,19,28,61,1,353333
4234,10,6,13,64,34,0,0,30,64,1,308917
4235,7,2,12,64,0,0,64,0,64,1,187416
4236,15,16,20,64,0,64,0,0,64,1,528708
4237,7,2,10,64,0,0,64,0,64,1,190666
4238,13,7,17,36,0,0,18,18,36,1,441833
4239,10,3,15,64,42,17,5,0,64,1,279500
4240,10,8,19,63,0,0,0,63,63,1,267416
4241,8,7,19,64,34,26,4,0,64,1,198375
4242,11,5,19,62,13,28,21,0,62,1,312250
4243,6,2,11,39,0,28,0,11,39,1,174083
4244,9,5,11,44,44,0,0,0,44,1,252209
4245,4,0,4,64,2,0,20,42,64,1,86125
4246,8,2,11,61,0,0,61,0,61,1,198292
4247,12,9,10,64,64,0,0,0,64,1,410875
4248,10,8,18,64,4,14,46,0,64,1,301584
4249,10,4,14,64,21,0,32,11,64,1,269791
4250,11,5,15,5,0,0,0,5,5,1,322250
4251,4,1,7,54,46,8,0,0,54,1,85416
4252,8,5,19,64,12,0,52,0,64,1,206500
4253,10,1,14,0,0,0,0,0,0,0,267291
4254,6,2,8,64,5,0,0,59,64,1,170583
4255,3,0,6,64,0,64,0,0,64,1,129584
4256,4,3,6,15,0,1,14,0,14,0,84916
4257,8,1,13,64,2,19,0,43,64,1,198209
4258,11,6,17,62,22,1,0,39,62,1,312250
4259,7,2,12,64,0,0,0,64,64,1,172166
4260,7,5,15,64,20,0,24,20,64,1,172000
4261,9,3,9,56,0,0,56,0,56,1,246125
4262,10,5,14,58,0,0,0,58,58,1,303166
4263,10,2,12,64,17,16,22,9,64,1,287541
4264,12,7,21,60,36,5,19,0,60,1,408333
4265,12,6,20,64,2,62,0,0,64,1,375041
4266,5,0,6,64,0,64,0,0,64,1,127000
4267,13,10,22,64,61,0,3,0,64,1,448666
4268,7,1,9,44,3,0,12,29,44,1,190750
4269,8,5,16,64,1,0,63,0,64,1,220000
4270,8,2,8,64,62,0,2,0,64,1,210000
4271,10,8,13,1,0,0,1,0,1,1,285750
4272,8,6,15,64,16,48,0,0,64,1,223375
4273,5,1,6,18,0,0,0,18,18,1,106333
4274,6,4,8,64,55,9,0,0,64,1,178541
4275,13,9,16,34,34,0,0,0,34,1,441625
4276,4,0,6,64,2,19,43,0,64,1,93458
4277,8,2,15,29,0,24,5,0,29,1,226500
4278,12,4,14,34,14,5,15,0,15,0,407166
4279,9,8,19,63,44,2,17,0,63,1,282459
4280,10,5,20,64,0,0,29,35,64,1,292916
4281,11,3,26,11,0,11,0,0,11,1,347000
4282,6,2,13,64,0,42,22,0,64,1,193458
4283,7,6,12,64,26,8,30,0,64,1,197166
4284,5,0,11,64,64,0,0,0,64,1,117916
4285,11,4,16,47,6,41,0,0,47,1,365875
4286,6,2,8,64,7,57,0,0,64,1,185917
4287,6,3,8,27,0,0,0,27,27,1,192084
4288,7,3,9,64,13,51,0,0,64,1,199958
4289,10,2,23,41,0,0,5,36,41,1,308708
4290,15,6,31,64,0,56,2,6,64,1,555459
4291,8,3,13,64,22,23,19,0,64,1,206292
4292,4,1,9,0,0,0,0,0,0,0,85208
4293,13,9,14,31,0,31,0,0,31,1,418125
4294,7,5,11,64,0,14,50,0,64,1,172542
4295,9,4,15,64,42,0,22,0,64,1,236375
