id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
2180,7,2,13,36,0,0,33,3,36,1,172291
2181,6,1,9,48,0,0,48,0,48,1,142125
2182,10,5,14,64,64,0,0,0,64,1,278750
2183,7,0,17,15,0,0,0,15,15,1,172041
2184,5,1,7,41,0,0,0,41,41,1,107750
2185,7,1,16,52,50,0,2,0,52,1,179375
2186,9,4,12,59,15,0,44,0,59,1,240042
2187,7,4,15,64,0,9,55,0,64,1,180209
2188,1,0,0,64,0,64,0,0,64,1,74625
2189,4,0,3,26,12,12,0,2,26,1,86583
2190,9,5,16,11,0,11,0,0,9,0,243625
2191,11,6,12,35,0,0,0,35,35,1,326208
2192,7,3,6,64,0,48,16,0,64,1,172500
2193,8,4,5,62,0,18,0,44,62,1,198792
2194,4,1,8,64,12,0,52,0,64,1,84292
2195,5,1,12,64,0,4,0,60,64,1,100625
2196,8,2,6,0,0,0,0,0,0,0,206042
2197,9,3,20,11,1,2,0,8,8,0,228959
2198,12,5,20,55,0,5,0,50,55,1,364583
2199,8,4,8,64,45,19,0,0,64,1,202208
2200,7,2,8,64,64,0,0,0,64,1,172333
2201,10,2,14,64,0,0,28,36,64,1,281416
2202,10,4,13,39,0,0,22,17,22,0,281209
2203,3,0,4,0,0,0,0,0,0,0,66750
2204,8,5,11,64,0,29,35,0,64,1,198375
2205,12,7,14,64,0,0,0,64,64,1,390708
2206,6,4,9,64,63,0,0,1,64,1,143000
2207,13,17,15,64,0,58,6,0,64,1,425417
2208,4,0,3,64,0,0,8,56,64,1,81291
2209,7,2,10,64,33,0,31,0,64,1,172834
2210,5,1,11,64,0,0,64,0,64,1,100750
2211,11,4,17,64,0,0,63,1,64,1,329750
2212,10,7,19,58,0,0,58,0,58,1,267417
2213,10,6,15,64,15,37,12,0,64,1,268042
2214,8,2,13,0,0,0,0,0,0,0,205708
2215,3,1,6,59,51,8,0,0,59,1,69625
2216,7,0,15,64,5,2,0,57,64,1,180000
2217,6,2,10,64,0,20,32,12,64,1,147792
2218,8,2,6,46,46,0,0,0,46,1,214917
2219,11,2,24,0,0,0,0,0,0,0,332708
2220,2,1,7,64,0,12,52,0,64,1,66667
2221,11,6,20,43,0,20,23,0,43,1,333000
2222,7,2,11,51,3,0,0,48,51,1,172500
2223,10,5,19,64,8,0,56,0,64,1,267333
2224,9,4,17,64,0,0,64,0,64,1,229125
2225,12,8,21,64,64,0,0,0,64,1,363792
2226,10,6,18,57,0,7,46,4,57,1,268000
2227,2,0,4,64,0,0,0,64,64,1,63875
2228,7,3,12,23,0,0,23,0,23,1,172125
2229,5,1,4,64,48,0,16,0,64,1,100292
2230,12,9,21,20,0,0,20,0,20,1,357708
2231,11,7,15,64,0,0,64,0,64,1,318916
2232,7,4,5,2,2,0,0,0,2,1,172667
2233,10,6,11,64,0,0,10,54,64,1,267792
2234,12,6,26,59,27,0,0,32,59,1,356583
2235,10,4,23,64,34,0,0,30,64,1,270542
2236,7,3,10,51,0,0,32,19,51,1,172833
2237,5,1,6,64,19,31,0,14,64,1,100416
2238,12,3,21,36,0,0,0,36,36,1,358375
2239,10,5,15,64,0,0,64,0,64,1,273625
2240,6,1,10,15,13,0,2,0,7,0,142083
2241,6,3,9,22,3,0,0,19,22,1,141541
2242,12,8,22,64,17,0,47,0,64,1,356292
2243,10,6,19,9,0,0,9,0,9,1,287500
2244,3,0,2,0,0,0,0,0,0,0,66792
2245,5,0,6,64,0,64,0,0,64,1,100625
2246,6,0,11,55,8,0,43,4,55,1,141417
2247,9,5,18,64,0,0,64,0,64,1,229084
2248,8,5,14,64,0,0,64,0,64,1,205542
2249,5,2,11,21,13,0,8,0,21,1,100667
2250,7,2,16,46,13,0,33,0,46,1,179500
2251,6,3,4,47,10,9,28,0,47,1,147542
2252,8,5,11,57,57,0,0,0,57,1,206917
2253,14,8,17,56,0,0,47,9,56,1,480000
2254,4,2,4,64,23,36,5,0,64,1,81042
2255,5,3,6,58,0,42,16,0,58,1,100583
2256,16,19,27,0,0,0,0,0,0,0,570333
2257,3,0,4,20,0,11,9,0,20,1,66917
2258,6,3,10,15,0,6,0,9,15,1,141500
2259,15,11,26,64,0,0,64,0,64,1,529541
2260,6,1,3,64,0,8,0,56,64,1,150791
2261,10,12,15,0,0,0,0,0,0,0,267709
2262,6,3,11,64,0,18,13,33,64,1,141500
2263,11,9,16,59,5,54,0,0,59,1,343917
2264,4,1,9,24,0,0,14,10,14,0,81125
2265,9,3,17,64,0,2,0,62,64,1,229000
2266,6,0,9,64,0,0,64,0,64,1,141417
2267,7,1,13,64,0,0,64,0,64,1,173458
2268,10,4,16,64,0,23,0,41,64,1,289083
2269,12,8,20,64,46,4,7,7,64,1,358000
2270,5,0,8,64,0,0,64,0,64,1,101000
2271,7,1,10,64,0,0,0,64,64,1,183833
2272,5,1,7,48,0,19,29,0,48,1,100708
2273,6,1,6,64,0,0,64,0,64,1,141583
2274,11,10,14,64,0,47,17,0,64,1,322833
2275,8,1,7,64,62,2,0,0,64,1,216791
2276,11,4,8,64,0,10,0,54,64,1,332750
2277,5,2,5,63,5,32,0,26,63,1,104667
2278,5,0,2,6,0,0,6,0,6,1,109542
2279,11,7,19,64,13,2,49,0,64,1,339917
2280,6,1,11,64,0,0,0,64,64,1,147417
2281,9,8,13,64,4,0,46,14,64,1,242917
2282,10,3,13,64,12,44,0,8,64,1,283709
2283,9,3,15,64,20,0,44,0,64,1,238750
2284,7,0,10,64,58,6,0,0,64,1,179375
2285,9,1,20,63,10,11,22,20,63,1,238625
2286,11,4,15,55,53,0,2,0,55,1,332542
2287,8,3,17,38,0,10,3,25,38,1,212958
2288,7,1,14,64,10,0,54,0,64,1,194792
2289,6,1,7,64,0,0,0,64,64,1,152042
2290,11,7,14,64,4,29,0,31,64,1,342625
2291,6,0,12,64,5,59,0,0,64,1,151959
2292,4,0,2,64,0,0,64,0,64,1,87167
2293,6,3,15,64,47,2,13,2,64,1,152083
2294,8,1,8,26,0,2,24,0,26,1,216584
2295,6,3,4,9,1,8,0,0,9,1,155916
2296,9,5,14,64,52,12,0,0,64,1,252667
2297,13,10,21,64,35,0,29,0,64,1,423667
2298,10,3,19,12,0,12,0,0,12,1,268500
2299,8,3,15,64,0,3,0,61,64,1,207709
2300,12,9,15,39,0,0,39,0,39,1,371833
2301,4,1,6,51,0,0,51,0,51,1,84958
2302,8,1,12,58,0,58,0,0,58,1,206708
2303,7,3,13,64,27,0,8,29,64,1,179417
2304,10,6,17,37,0,0,33,4,37,1,279667
2305,10,3,21,64,0,0,7,57,64,1,279000
2306,7,3,8,28,0,0,28,0,28,1,179250
2307,2,1,4,37,0,0,37,0,37,1,67125
2308,4,0,7,1,1,0,0,0,1,1,84833
2309,9,7,15,64,0,0,60,4,64,1,239250
2310,8,1,14,64,64,0,0,0,64,1,213708
2311,11,8,12,56,0,56,0,0,56,1,334625
2312,10,8,24,28,21,7,0,0,21,0,279000
2313,7,2,11,64,0,0,64,0,64,1,179291
2314,8,4,8,8,0,0,0,8,8,1,212000
2315,7,6,12,64,1,60,0,3,64,1,179416
2316,4,0,3,14,0,14,0,0,14,1,84416
2317,4,2,12,64,19,31,13,1,64,1,84541
2318,6,0,14,55,10,0,6,39,55,1,147792
2319,9,3,14,64,0,23,38,3,64,1,231208
2320,5,2,10,64,32,0,32,0,64,1,101417
2321,5,2,7,57,0,2,0,55,57,1,100334
2322,10,8,16,64,13,0,45,6,64,1,267958
2323,6,2,11,13,0,0,0,13,13,1,143959
2324,7,3,12,64,0,40,24,0,64,1,173000
2325,12,7,19,18,0,0,0,18,18,1,361292
2326,8,3,11,41,0,0,0,41,41,1,219000
2327,12,11,22,64,55,3,6,0,64,1,357500
2328,8,3,9,64,64,0,0,0,64,1,209250
2329,11,6,15,0,0,0,0,0,0,0,319666
2330,8,2,10,64,0,0,64,0,64,1,201000
2331,8,2,13,64,1,30,26,7,64,1,198500
2332,6,2,6,28,0,18,0,10,28,1,141708
2333,4,0,5,64,17,0,47,0,64,1,81708
2334,11,5,12,64,0,0,0,64,64,1,322167
2335,7,4,12,60,60,0,0,0,60,1,172125
2336,15,8,28,64,0,11,49,4,64,1,551667
2337,10,8,13,64,0,27,37,0,64,1,267542
2338,8,3,8,64,37,15,0,12,64,1,198458
2339,7,2,13,64,0,0,0,64,64,1,172625
2340,7,2,11,64,0,0,55,9,64,1,172042
2341,5,0,6,64,0,0,16,48,64,1,100375
2342,8,4,12,34,0,26,8,0,33,0,207958
2343,11,5,16,64,0,60,0,4,64,1,326250
2344,9,4,12,64,27,0,0,37,64,1,239083
2345,7,4,11,0,0,0,0,0,0,0,179750
2346,9,6,14,28,0,0,28,0,28,1,244334
2347,9,6,12,64,0,18,5,41,64,1,246791
2348,10,6,16,28,0,0,28,0,28,1,298500
2349,10,8,13,64,0,0,0,64,64,1,280125
2350,7,3,11,24,0,24,0,0,24,1,188125
2351,10,3,15,35,0,0,3,32,35,1,297083
2352,9,7,13,43,0,41,2,0,41,0,229167
2353,10,6,16,64,0,24,0,40,64,1,271000
2354,9,3,13,25,0,9,16,0,21,0,235583
2355,7,3,6,26,0,0,26,0,26,1,172167
2356,8,4,9,64,0,0,59,5,64,1,205417
2357,9,4,11,45,0,0,0,45,45,1,240292
2358,2,0,5,64,0,0,0,64,64,1,70834
2359,9,4,17,64,57,0,0,7,64,1,228792
2360,7,5,9,64,0,0,0,64,64,1,172250
2361,10,2,19,49,0,0,49,0,49,1,267208
2362,3,0,2,64,0,0,64,0,64,1,70084
2363,7,3,7,49,3,21,23,2,49,1,179917
2364,5,0,12,0,0,0,0,0,0,0,100458
2365,7,6,9,64,0,18,29,17,64,1,172500
2366,10,3,13,3,0,0,2,1,3,1,267583
2367,4,4,8,64,0,0,64,0,64,1,81292
2368,8,4,21,8,0,0,7,1,8,1,198459
2369,4,1,2,64,0,64,0,0,64,1,81333
2370,6,0,11,38,38,0,0,0,38,1,141709
2371,5,2,17,30,0,20,0,10,30,1,100333
2372,11,8,15,27,18,0,9,0,27,1,327375
2373,3,0,3,64,63,1,0,0,64,1,73541
2374,6,2,9,64,0,0,0,64,64,1,141584
2375,4,0,4,0,0,0,0,0,0,0,81042
2376,3,0,2,52,0,32,0,20,52,1,66833
2377,3,0,4,0,0,0,0,0,0,0,76667
2378,4,3,10,57,0,0,31,26,57,1,84000
2379,4,0,7,32,0,32,0,0,32,1,83500
2380,11,6,16,41,41,0,0,0,41,1,330417
2381,7,3,11,40,0,0,39,1,40,1,172084
2382,7,3,7,15,0,0,0,15,15,1,180000
2383,9,4,18,64,0,0,64,0,64,1,282334
2384,10,1,13,27,0,0,27,0,27,1,275208
2385,9,4,14,64,0,0,0,64,64,1,229000
2386,13,8,19,57,1,13,5,38,57,1,426042
2387,12,8,15,64,11,7,5,41,64,1,387042
2388,6,4,7,64,0,62,2,0,64,1,146125
2389,9,3,17,25,25,0,0,0,25,1,229000
2390,8,4,14,64,4,0,55,5,64,1,198458
2391,10,8,21,41,10,14,6,11,41,1,287750
2392,9,7,17,38,38,0,0,0,38,1,229125
2393,7,1,9,64,0,0,39,25,64,1,175583
2394,5,2,6,64,0,0,64,0,64,1,100416
2395,14,9,18,22,22,0,0,0,22,1,450750
2396,8,4,15,64,0,34,0,30,64,1,202416
2397,11,7,20,64,25,0,0,39,64,1,318875
2398,10,8,12,0,0,0,0,0,0,0,267458
2399,3,0,5,0,0,0,0,0,0,0,67042
2400,8,1,15,64,0,0,64,0,64,1,206167
2401,7,3,9,62,0,56,0,6,62,1,178834
2402,6,1,9,63,0,18,7,38,63,1,141459
2403,3,0,3,25,0,25,0,0,25,1,73958
2404,8,4,14,62,1,27,0,34,62,1,234000
2405,6,2,12,64,6,0,6,52,64,1,141584
2406,6,1,11,64,11,0,50,3,64,1,141625
2407,8,5,10,58,37,0,21,0,58,1,198500
2408,10,8,17,30,0,0,30,0,30,1,279625
2409,8,3,9,61,0,0,20,41,61,1,198208
2410,9,5,10,63,8,0,0,55,63,1,232584
2411,6,1,15,60,19,0,8,33,60,1,150666
2412,6,2,10,19,11,1,0,7,19,1,141459
2413,9,6,12,64,55,0,0,9,64,1,232458
2414,7,0,13,47,12,0,35,0,47,1,172166
2415,11,6,23,20,0,0,0,20,20,1,318959
2416,10,5,15,64,0,0,0,64,64,1,271250
2417,6,1,15,64,58,0,0,6,64,1,160750
2418,6,2,14,64,17,0,47,0,64,1,144958
2419,7,1,14,64,5,11,17,31,64,1,176667
2420,6,2,5,64,64,0,0,0,64,1,141500
2421,7,4,13,61,31,24,6,0,61,1,172083
2422,8,2,16,64,0,0,0,64,64,1,198292
2423,10,3,18,64,64,0,0,0,64,1,270833
2424,7,3,13,0,0,0,0,0,0,0,172125
2425,7,2,10,0,0,0,0,0,0,0,179500
2426,4,1,12,20,20,0,0,0,20,1,81000
2427,6,4,11,64,21,0,0,43,64,1,141500
2428,5,0,10,64,44,0,20,0,64,1,100292
2429,6,0,10,64,0,0,64,0,64,1,141500
2430,7,3,11,27,0,27,0,0,27,1,178792
2431,7,2,16,55,0,2,0,53,55,1,172042
2432,10,6,18,53,0,0,0,53,53,1,273792
2433,6,2,8,33,0,0,33,0,33,1,144917
2434,9,3,16,33,0,0,0,33,33,1,243958
2435,8,1,13,44,30,0,14,0,44,1,205125
2436,9,2,13,15,7,8,0,0,15,1,232458
2437,6,3,7,64,0,26,7,31,64,1,141583
2438,7,3,8,64,0,0,64,0,64,1,175541
2439,8,5,11,41,0,26,15,0,26,0,198292
2440,9,3,14,17,0,0,15,2,17,1,228959
2441,9,6,15,64,0,0,23,41,64,1,228959
2442,7,3,3,64,0,8,22,34,64,1,172208
2443,9,5,10,64,0,0,37,27,64,1,229000
2444,6,5,8,54,40,0,14,0,54,1,141542
2445,12,5,18,64,0,0,64,0,64,1,376291
2446,11,6,14,60,60,0,0,0,60,1,318750
2447,5,1,7,64,64,0,0,0,64,1,103083
2448,10,6,24,64,0,0,64,0,64,1,270875
2449,10,10,15,64,27,7,30,0,64,1,267375
2450,5,1,9,20,0,0,20,0,20,1,100250
2451,9,7,13,52,0,0,0,52,52,1,239291
2452,6,2,14,64,21,0,43,0,64,1,141583
2453,8,3,14,40,0,0,40,0,40,1,198375
2454,8,1,10,64,0,0,50,14,64,1,198292
2455,5,0,10,64,0,64,0,0,64,1,102625
2456,8,1,14,64,0,37,27,0,64,1,198208
2457,11,8,23,0,0,0,0,0,0,0,319000
2458,9,0,12,0,0,0,0,0,0,0,236917
2459,10,3,18,32,9,1,22,0,32,1,267500
2460,7,2,10,10,0,0,0,10,10,1,180083
2461,8,3,13,54,0,0,54,0,54,1,201750
2462,7,1,12,64,0,0,64,0,64,1,171875
2463,9,8,21,64,0,23,9,32,64,1,229083
2464,11,4,22,64,33,0,0,31,64,1,329708
2465,11,7,14,64,0,0,64,0,64,1,322208
2466,10,7,20,11,11,0,0,0,11,1,270541
2467,7,0,12,64,64,0,0,0,64,1,171875
2468,7,6,12,39,0,36,0,3,39,1,172333
2469,8,3,15,64,33,0,31,0,64,1,198292
2470,12,5,20,0,0,0,0,0,0,0,356292
2471,7,1,9,28,0,0,28,0,28,1,184792
2472,10,6,12,64,61,0,3,0,64,1,267666
2473,7,5,17,64,0,45,0,19,64,1,188083
2474,8,4,10,64,31,13,0,20,64,1,207833
2475,5,1,11,55,0,30,25,0,55,1,100250
2476,10,7,10,64,12,0,0,52,64,1,267666
2477,7,2,17,57,0,0,26,31,57,1,172375
2478,8,1,19,54,0,14,3,37,54,1,202167
2479,11,7,25,64,0,6,58,0,64,1,318833
2480,8,3,9,16,12,4,0,0,12,0,198375
2481,6,1,7,64,0,64,0,0,64,1,141375
2482,6,7,7,0,0,0,0,0,0,0,141500
2483,13,13,23,36,0,0,26,10,36,1,408250
2484,7,2,9,64,41,23,0,0,64,1,176000
2485,13,12,25,64,64,0,0,0,64,1,404041
2486,8,2,15,6,6,0,0,0,6,1,212334
2487,4,0,2,16,8,0,8,0,16,1,81125
2488,4,1,10,50,0,43,7,0,43,0,81166
2489,12,2,21,56,12,23,5,16,56,1,356416
2490,7,12,14,64,9,3,52,0,64,1,177625
2491,10,6,15,64,0,16,0,48,64,1,267750
2492,10,7,12,1,0,0,0,1,1,1,267375
2493,10,6,13,64,0,0,64,0,64,1,267375
2494,4,0,1,64,32,0,32,0,64,1,85208
2495,5,0,9,40,40,0,0,0,40,1,100375
2496,12,8,17,64,1,62,0,1,64,1,374834
2497,7,4,11,19,0,0,0,19,19,1,172208
2498,9,6,20,57,0,0,27,30,57,1,229000
2499,9,4,11,58,0,0,0,58,58,1,232750
2500,11,6,18,64,0,0,0,64,64,1,326750
2501,8,5,19,24,0,0,24,0,22,0,216125
2502,7,5,14,0,0,0,0,0,0,0,172000
2503,7,5,17,0,0,0,0,0,0,0,184625
2504,3,0,10,22,0,4,18,0,22,1,66875
2505,8,8,18,64,64,0,0,0,64,1,198458
2506,9,5,17,64,44,0,6,14,64,1,241750
2507,11,6,17,61,8,0,0,53,61,1,318917
2508,4,0,4,64,0,36,28,0,64,1,80958
2509,9,8,12,64,0,0,5,59,64,1,229084
2510,8,3,18,63,24,1,38,0,63,1,198417
2511,11,3,21,64,1,0,0,63,64,1,318833
2512,7,3,8,60,0,0,24,36,60,1,172291
2513,7,1,15,64,0,0,64,0,64,1,172167
2514,7,4,12,50,9,0,0,41,50,1,172041
2515,4,0,7,64,0,0,64,0,64,1,80958
2516,12,4,15,48,0,0,48,0,48,1,356583
2517,10,5,19,41,0,0,41,0,41,1,267667
2518,10,6,14,11,5,6,0,0,6,0,267875
2519,9,4,18,61,14,4,0,43,61,1,229333
2520,3,0,5,64,64,0,0,0,64,1,66916
2521,6,0,14,43,17,16,10,0,43,1,141792
2522,10,9,14,47,47,0,0,0,47,1,267667
2523,8,6,8,42,0,14,0,28,42,1,203375
2524,8,3,18,64,0,8,8,48,64,1,206917
2525,8,2,17,23,0,0,14,9,23,1,213417
2526,9,3,24,64,28,23,0,13,64,1,239292
2527,11,7,12,64,64,0,0,0,64,1,338958
2528,10,6,13,60,6,0,54,0,60,1,267708
2529,10,7,9,64,0,0,0,64,64,1,267542
2530,12,7,24,64,0,0,0,64,64,1,370375
2531,7,1,14,0,0,0,0,0,0,0,172125
2532,5,1,10,64,13,20,31,0,64,1,101166
2533,4,1,7,64,10,0,49,5,64,1,81167
2534,5,2,9,64,24,0,40,0,64,1,112834
2535,4,0,5,64,41,6,17,0,64,1,87209
2536,11,3,22,61,0,0,4,57,61,1,360083
2537,7,2,14,64,0,0,26,38,64,1,251375
2538,6,3,7,64,0,14,50,0,64,1,143000
2539,6,2,8,64,0,0,64,0,64,1,149708
2540,4,0,7,63,14,0,41,8,63,1,82834
2541,8,1,14,64,0,28,36,0,64,1,201125
2542,13,7,16,64,0,4,36,24,64,1,408084
2543,12,3,14,13,0,0,13,0,13,1,357542
2544,7,1,10,43,7,14,0,22,43,1,173375
2545,11,8,16,64,22,23,0,19,64,1,323917
2546,6,4,11,37,37,0,0,0,37,1,143291
2547,5,1,8,64,0,0,64,0,64,1,102042
2548,11,5,17,64,36,0,28,0,64,1,322334
2549,7,3,9,63,2,25,36,0,63,1,174375
2550,8,5,19,64,2,0,1,61,64,1,202333
2551,9,3,19,63,2,0,60,1,63,1,230250
2552,11,5,11,2,0,0,2,0,2,1,321667
2553,9,3,14,2,0,0,0,2,2,1,229292
2554,7,5,10,64,0,6,0,58,64,1,172709
2555,11,4,19,53,1,0,18,34,53,1,320583
2556,5,0,15,64,12,1,29,22,64,1,100416
2557,9,6,14,55,0,0,7,48,55,1,229416
2558,8,4,9,64,47,0,0,17,64,1,212042
2559,8,6,12,64,44,0,0,20,64,1,206875
2560,8,3,14,64,0,24,0,40,64,1,213042
2561,9,4,9,64,62,0,2,0,64,1,270125
2562,10,4,14,64,0,0,61,3,64,1,279250
2563,5,0,5,64,0,0,59,5,64,1,105041
2564,9,2,13,64,0,57,7,0,64,1,238750
2565,2,1,7,64,0,0,64,0,64,1,66416
2566,8,2,11,64,62,0,0,2,64,1,206833
2567,9,4,13,60,0,0,20,40,60,1,251333
2568,5,1,11,39,9,0,30,0,39,1,110750
2569,13,21,15,64,0,58,6,0,64,1,445500
2570,10,4,15,64,0,0,32,32,64,1,297291
2571,13,14,12,64,0,0,0,64,64,1,474792
2572,7,2,14,1,0,0,1,0,1,1,200333
2573,8,1,11,53,1,0,52,0,53,1,220417
2574,6,2,11,43,6,1,0,36,43,1,190209
2575,8,2,9,64,0,60,4,0,64,1,198917
2576,10,6,19,64,0,64,0,0,64,1,268458
2577,9,4,12,56,26,0,30,0,56,1,229334
2578,4,3,6,0,0,0,0,0,0,0,81792
2579,15,12,24,6,6,0,0,0,6,1,519333
2580,11,7,16,31,31,0,0,0,31,1,319375
2581,7,3,12,64,0,0,50,14,64,1,172583
2582,7,4,5,64,64,0,0,0,64,1,172083
2583,12,6,20,41,0,0,41,0,41,1,370334
2584,8,2,14,64,1,0,63,0,64,1,240500
2585,9,1,10,64,9,0,0,55,64,1,272958
2586,4,0,3,0,0,0,0,0,0,0,97667
2587,9,4,17,64,0,0,64,0,64,1,249416
2588,6,1,11,64,0,0,0,64,64,1,150208
2589,8,5,19,64,25,0,29,10,64,1,205625
2590,13,10,29,50,0,0,12,38,50,1,424375
2591,6,3,7,58,0,0,58,0,58,1,141709
2592,7,0,13,51,28,0,23,0,51,1,180750
2593,6,1,8,53,0,36,13,4,53,1,141541
2594,10,5,19,0,0,0,0,0,0,0,271125
2595,8,4,9,54,54,0,0,0,54,1,210209
2596,8,1,13,61,0,0,1,60,61,1,223792
2597,10,4,8,61,58,3,0,0,61,1,280833
2598,6,1,11,64,16,42,0,6,64,1,141792
2599,7,2,8,32,0,32,0,0,32,1,185709
2600,9,1,18,41,0,34,7,0,41,1,238041
2601,8,5,11,64,19,0,45,0,64,1,215250
2602,14,15,21,4,0,0,0,4,3,0,509125
2603,8,3,15,43,1,0,42,0,43,1,224417
2604,6,1,12,64,0,8,18,38,64,1,141709
2605,4,0,7,64,0,0,62,2,64,1,81500
2606,7,3,8,64,0,22,18,24,64,1,172416
2607,10,6,20,0,0,0,0,0,0,0,280500
2608,8,2,10,0,0,0,0,0,0,0,212875
2609,12,9,24,64,0,13,18,33,64,1,381958
2610,10,4,11,64,61,0,3,0,64,1,277500
2611,8,3,12,64,0,0,0,64,64,1,209083
2612,13,7,25,64,0,32,28,4,64,1,452416
2613,5,0,6,50,0,0,50,0,50,1,100792
2614,10,3,10,64,0,0,64,0,64,1,267792
2615,9,3,15,64,0,0,0,64,64,1,229125
2616,8,1,9,64,0,24,0,40,64,1,198458
2617,6,1,8,64,0,2,19,43,64,1,141542
2618,14,10,25,22,19,0,2,1,20,0,464584
2619,3,0,2,64,0,16,0,48,64,1,76750
2620,9,6,18,64,0,39,9,16,64,1,243875
2621,10,5,13,63,0,0,56,7,63,1,278958
2622,4,2,7,64,6,0,37,21,64,1,84625
2623,9,6,16,63,28,0,35,0,63,1,245833
2624,5,0,9,38,15,23,0,0,35,0,111875
2625,12,7,19,64,0,2,0,62,64,1,384459
2626,8,3,15,64,2,38,0,24,64,1,213875
2627,7,4,12,59,43,0,8,8,59,1,194000
2628,6,1,6,52,0,0,52,0,52,1,149709
2629,9,5,17,64,0,0,64,0,64,1,233167
2630,6,0,9,31,0,0,22,9,22,0,141541
2631,12,12,30,55,0,0,11,44,55,1,356833
2632,7,4,13,64,59,0,0,5,64,1,176083
2633,11,6,22,50,19,26,0,5,50,1,322708
2634,5,2,8,64,52,0,0,12,64,1,108958
2635,7,3,10,22,0,0,22,0,22,1,172083
2636,3,1,3,54,0,54,0,0,54,1,70833
2637,6,2,6,30,0,0,30,0,30,1,141458
2638,5,0,6,64,64,0,0,0,64,1,100459
2639,13,7,17,0,0,0,0,0,0,0,412375
2640,12,9,21,1,1,0,0,0,1,1,359625
2641,7,0,6,64,0,0,54,10,64,1,172000
2642,5,0,10,64,54,0,0,10,64,1,114000
2643,8,5,10,64,0,12,0,52,64,1,198625
2644,7,5,12,64,0,0,64,0,64,1,174167
2645,8,3,10,47,0,6,0,41,47,1,198375
2646,8,4,13,3,0,0,3,0,3,1,202959
2647,5,0,9,18,0,9,9,0,18,1,103792
2648,7,4,12,64,20,0,0,44,64,1,176958
2649,6,2,12,64,64,0,0,0,64,1,154959
2650,15,10,26,62,3,3,5,51,62,1,533875
2651,13,6,23,61,0,0,49,12,61,1,407292
2652,6,3,13,55,23,0,0,32,55,1,141542
2653,4,0,4,64,54,0,10,0,64,1,81166
2654,8,4,16,64,0,0,58,6,64,1,201875
2655,9,5,13,25,25,0,0,0,25,1,229000
2656,6,0,9,62,0,14,32,16,62,1,141583
2657,10,2,7,14,0,0,0,14,14,1,288125
2658,6,3,9,61,0,0,61,0,61,1,141625
2659,4,2,6,22,0,8,0,14,22,1,81083
2660,8,2,10,64,7,0,57,0,64,1,198500
2661,9,5,17,60,48,0,0,12,60,1,228917
2662,7,3,14,64,0,0,64,0,64,1,177708
2663,8,3,12,25,6,0,19,0,19,0,202708
2664,6,2,7,64,37,0,18,9,64,1,148459
2665,8,3,11,60,21,0,0,39,60,1,209041
2666,9,2,13,52,0,0,52,0,52,1,252542
2667,9,3,16,64,0,0,24,40,64,1,229000
2668,11,7,21,64,0,50,14,0,64,1,336000
2669,8,1,20,64,0,31,0,33,64,1,214291
2670,4,0,3,64,33,0,31,0,64,1,81750
2671,7,0,11,45,3,0,20,22,45,1,172083
2672,8,1,16,55,22,0,26,7,55,1,201792
2673,6,2,8,64,0,30,0,34,64,1,141583
2674,7,3,10,64,3,0,0,61,64,1,175709
2675,8,2,10,64,0,0,64,0,64,1,214167
2676,7,1,12,55,0,54,1,0,55,1,187000
2677,3,0,3,64,0,0,0,64,64,1,67250
2678,6,2,9,64,0,64,0,0,64,1,141583
2679,10,4,12,64,0,0,64,0,64,1,267792
2680,5,1,9,0,0,0,0,0,0,0,100625
2681,9,4,13,46,8,8,14,16,46,1,229208
2682,11,6,16,64,0,0,0,64,64,1,326917
2683,9,3,12,29,0,4,0,25,29,1,243958
2684,8,2,15,64,9,0,0,55,64,1,214417
2685,7,1,13,64,59,0,0,5,64,1,172209
2686,8,4,24,49,16,2,0,31,49,1,198416
2687,6,1,5,64,0,0,64,0,64,1,162792
2688,8,4,12,31,0,3,0,28,31,1,198208
2689,6,0,5,0,0,0,0,0,0,0,145000
2690,5,2,8,0,0,0,0,0,0,0,100375
2691,6,1,7,37,37,0,0,0,37,1,141417
2692,12,5,18,64,25,0,12,27,64,1,363208
2693,4,0,8,57,19,0,0,38,57,1,81083
2694,11,3,20,64,0,0,57,7,64,1,325750
2695,8,3,10,64,0,31,28,5,64,1,198125
2696,8,4,11,64,0,0,12,52,64,1,198375
2697,8,4,14,20,0,15,5,0,20,1,233459
2698,8,3,9,1,1,0,0,0,1,1,211625
2699,7,2,10,64,14,0,10,40,64,1,175417
2700,3,1,3,56,0,0,0,56,56,1,67000
2701,4,3,4,48,0,0,0,48,48,1,81375
2702,2,1,3,64,0,0,64,0,64,1,67792
2703,5,4,8,13,13,0,0,0,13,1,100667
2704,4,0,4,46,0,0,0,46,46,1,83875
2705,10,4,22,0,0,0,0,0,0,0,267625
2706,10,8,24,59,0,0,59,0,59,1,283125
2707,10,3,13,31,1,11,19,0,19,0,267500
2708,6,1,7,64,52,0,12,0,64,1,141583
2709,13,5,24,16,0,3,13,0,13,0,447333
2710,13,13,17,0,0,0,0,0,0,0,407792
2711,4,0,4,64,15,1,48,0,64,1,81042
2712,3,0,3,64,0,24,0,40,64,1,66875
2713,12,6,16,63,23,0,40,0,63,1,385541
2714,7,6,11,52,15,0,34,3,52,1,182250
2715,7,1,8,31,0,0,0,31,31,1,172125
