step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat
300000,24,9,0,0,15,0,0.000,139,3.25,22.29,0.00
300000,40,14,0,3,23,0,0.000,137,0.79,14.18,0.00
300000,23,0,0,0,23,0,0.000,137,1.91,10.65,0.00
300000,40,14,0,3,23,0,0.000,136,3.22,16.52,0.00
300000,18,5,0,0,13,0,0.000,134,3.55,16.62,0.00
300000,18,5,0,0,13,0,0.000,132,3.61,16.52,0.00
300000,39,3,14,0,22,0,0.359,130,3.73,17.89,0.00
300000,18,5,0,0,13,0,0.000,128,3.03,13.85,0.00
300000,18,4,0,0,14,0,0.000,128,3.60,12.37,0.00
300000,23,14,0,0,9,0,0.000,126,1.82,12.42,0.00
300000,33,15,0,0,18,0,0.000,126,3.92,13.69,0.00
300000,45,25,3,0,17,3,0.067,123,5.54,12.92,6.33
300000,50,28,3,0,19,3,0.060,122,5.11,16.51,4.03
300000,44,3,15,2,24,3,0.341,121,3.80,14.38,8.50
300000,28,12,0,0,16,0,0.000,120,3.94,16.46,0.00
300000,38,22,0,0,16,0,0.000,119,0.48,11.19,0.00
300000,8,3,0,0,5,0,0.000,119,2.66,6.94,0.00
300000,4,2,0,0,2,0,0.000,116,2.23,3.63,0.00
300000,28,15,0,0,13,0,0.000,116,2.55,15.15,0.00
300000,18,5,0,0,13,0,0.000,112,2.68,10.58,0.00
300000,44,22,0,0,22,0,0.000,109,3.63,18.01,0.00
300000,22,14,0,0,8,0,0.000,109,3.32,10.52,0.00
300000,52,28,0,0,24,0,0.000,108,2.37,16.73,0.00
300000,16,6,0,0,10,0,0.000,108,3.37,8.46,0.00
300000,36,12,0,0,24,0,0.000,107,3.95,12.68,0.00
300000,18,4,0,0,14,0,0.000,107,2.96,8.82,0.00
300000,12,5,0,0,7,0,0.000,105,2.72,7.76,0.00
300000,41,24,0,0,17,0,0.000,104,1.04,10.64,0.00
300000,51,31,0,0,20,0,0.000,103,1.52,13.68,0.00
300000,33,15,0,0,18,0,0.000,103,4.08,11.57,0.00
300000,45,25,3,0,17,3,0.067,103,5.58,15.66,7.85
300000,33,12,0,0,21,0,0.000,102,3.56,10.98,0.00
300000,49,29,0,6,14,0,0.000,101,3.33,14.72,0.00
300000,40,14,0,3,23,0,0.000,100,2.68,11.65,0.00
300000,8,3,0,0,5,0,0.000,100,2.00,5.81,0.00
300000,40,25,0,0,15,0,0.000,99,2.73,11.69,0.00
300000,19,4,0,0,15,0,0.000,99,3.01,8.67,0.00
300000,3,3,0,0,0,0,0.000,97,0.33,0.00,0.00
300000,6,6,0,0,0,0,0.000,96,0.42,0.00,0.00
300000,16,5,0,0,11,0,0.000,94,1.99,10.10,0.00
300000,16,6,0,0,10,0,0.000,94,1.92,6.42,0.00
300000,28,17,0,0,11,0,0.000,93,2.61,7.98,0.00
300000,4,4,0,0,0,0,0.000,93,0.63,0.00,0.00
300000,22,4,0,0,18,0,0.000,93,2.51,8.66,0.00
300000,6,6,0,0,0,0,0.000,92,0.60,0.00,0.00
300000,21,6,0,0,15,0,0.000,92,1.94,5.83,0.00
300000,8,8,0,0,0,0,0.000,91,0.44,0.00,0.00
300000,38,25,0,0,13,0,0.000,90,0.08,7.39,0.00
300000,18,4,0,0,14,0,0.000,90,2.03,6.89,0.00
300000,32,17,0,0,15,0,0.000,89,2.80,9.37,0.00
300000,28,15,0,0,13,0,0.000,89,2.92,7.97,0.00
300000,18,5,0,0,13,0,0.000,88,3.03,9.64,0.00
300000,20,14,0,0,6,0,0.000,86,1.20,4.92,0.00
300000,51,31,0,0,20,0,0.000,84,4.43,14.35,0.00
300000,18,5,0,0,13,0,0.000,84,3.63,14.07,0.00
300000,11,0,0,0,11,0,0.000,83,2.83,8.63,0.00
300000,18,5,0,0,13,0,0.000,83,2.58,7.03,0.00
300000,18,4,0,0,14,0,0.000,83,1.92,6.48,0.00
300000,36,18,0,0,18,0,0.000,82,3.12,14.86,0.00
300000,4,4,0,0,0,0,0.000,81,1.01,0.00,0.00
300000,18,5,0,0,13,0,0.000,79,2.77,7.05,0.00
300000,38,25,0,0,13,0,0.000,78,1.63,7.60,0.00
300000,18,5,0,0,13,0,0.000,76,3.44,5.64,0.00
300000,28,15,0,0,13,0,0.000,75,3.24,7.61,0.00
300000,42,26,0,0,16,0,0.000,74,0.27,6.49,0.00
300000,24,9,0,0,15,0,0.000,73,1.35,6.63,0.00
300000,21,3,0,0,18,0,0.000,72,3.37,7.95,0.00
300000,55,20,8,0,27,8,0.145,72,5.88,3.95,15.80
300000,27,13,0,0,14,0,0.000,71,3.29,6.63,0.00
300000,12,2,0,0,10,0,0.000,70,0.76,1.57,0.00
300000,36,21,0,0,15,0,0.000,70,1.02,6.66,0.00
300000,33,15,0,0,18,0,0.000,68,1.81,5.84,0.00
300000,24,9,0,0,15,0,0.000,68,3.21,8.18,0.00
300000,38,22,0,0,16,0,0.000,68,3.69,12.45,0.00
300000,24,1,0,0,23,0,0.000,68,2.77,10.12,0.00
300000,50,28,0,0,22,0,0.000,66,0.25,6.59,0.00
300000,4,2,0,0,2,0,0.000,66,1.55,2.34,0.00
300000,18,5,0,0,13,0,0.000,66,1.86,5.36,0.00
300000,18,5,0,0,13,0,0.000,66,2.49,4.12,0.00
300000,56,38,0,0,18,0,0.000,65,1.06,8.21,0.00
300000,18,4,0,0,14,0,0.000,65,2.12,3.73,0.00
300000,57,39,0,0,18,0,0.000,64,5.15,12.21,0.00
300000,46,23,0,0,23,0,0.000,64,3.31,12.29,0.00
300000,23,9,0,0,14,0,0.000,64,2.72,9.59,0.00
300000,10,5,0,0,5,0,0.000,64,1.62,3.64,0.00
300000,22,14,0,0,8,0,0.000,63,3.07,5.12,0.00
300000,40,14,0,3,23,0,0.000,62,3.86,11.31,0.00
300000,20,5,0,0,15,0,0.000,62,2.83,6.65,0.00
300000,18,4,0,0,14,0,0.000,62,2.97,4.40,0.00
300000,24,1,0,0,23,0,0.000,62,2.89,7.44,0.00
300000,16,5,0,0,11,0,0.000,61,3.34,6.21,0.00
300000,26,10,0,0,16,0,0.000,59,3.76,8.34,0.00
300000,28,12,0,0,16,0,0.000,59,3.79,6.26,0.00
300000,18,5,0,0,13,0,0.000,58,1.46,2.69,0.00
300000,24,9,0,0,15,0,0.000,58,1.35,3.31,0.00
300000,18,5,0,0,13,0,0.000,58,1.49,2.69,0.00
300000,38,25,0,0,13,0,0.000,57,1.91,5.50,0.00
300000,14,2,0,0,12,0,0.000,57,2.02,2.67,0.00
300000,29,14,0,0,15,0,0.000,57,3.26,6.31,0.00
300000,24,9,0,0,15,0,0.000,57,1.09,2.89,0.00
300000,18,4,0,0,14,0,0.000,56,1.97,5.01,0.00
300000,39,21,0,0,18,0,0.000,56,3.39,7.95,0.00
300000,22,0,5,0,17,0,0.227,56,2.08,7.13,0.00
300000,10,4,0,0,6,0,0.000,56,2.67,2.84,0.00
300000,8,3,0,0,5,0,0.000,56,2.41,3.75,0.00
300000,55,38,0,0,17,0,0.000,55,1.74,7.06,0.00
300000,52,33,0,0,19,0,0.000,54,2.65,8.22,0.00
300000,33,15,0,0,18,0,0.000,53,1.41,3.98,0.00
300000,4,2,0,0,2,0,0.000,53,1.92,1.35,0.00
300000,16,5,0,0,11,0,0.000,53,2.47,3.18,0.00
300000,33,15,0,0,18,0,0.000,52,2.49,4.98,0.00
300000,14,0,0,0,14,0,0.000,52,2.60,4.38,0.00
300000,16,0,0,0,16,0,0.000,52,3.21,5.87,0.00
300000,33,1,9,0,23,1,0.273,51,4.17,7.33,0.00
300000,10,0,0,0,10,0,0.000,51,1.52,6.17,0.00
300000,44,22,0,0,22,0,0.000,50,3.38,6.77,0.00
300000,46,30,0,0,16,0,0.000,49,0.69,3.64,0.00
300000,12,5,0,0,7,0,0.000,49,2.85,2.62,0.00
300000,18,5,0,0,13,0,0.000,49,2.36,5.00,0.00
300000,24,9,0,0,15,0,0.000,48,1.00,2.19,0.00
300000,8,0,0,0,8,0,0.000,47,1.11,0.85,0.00
300000,16,5,0,0,11,0,0.000,47,2.12,2.55,0.00
300000,38,25,0,0,13,0,0.000,46,1.87,4.20,0.00
300000,40,14,0,3,23,0,0.000,46,1.98,4.48,0.00
300000,45,28,3,0,14,3,0.067,46,4.19,6.92,3.96
300000,12,5,0,0,7,0,0.000,46,2.96,4.61,0.00
300000,8,0,0,0,8,0,0.000,46,1.41,2.41,0.00
300000,36,18,0,0,18,0,0.000,45,3.86,5.88,0.00
300000,20,0,0,0,20,0,0.000,45,2.60,3.39,0.00
300000,31,6,4,7,14,4,0.129,44,4.73,5.91,0.00
300000,11,0,0,0,11,0,0.000,44,2.07,2.10,0.00
300000,18,5,0,0,13,0,0.000,44,3.60,4.07,0.00
300000,15,0,0,0,15,0,0.000,44,2.29,5.91,0.00
300000,43,25,0,0,18,0,0.000,43,3.22,5.52,0.00
300000,14,2,0,0,12,0,0.000,43,1.76,3.56,0.00
300000,40,25,0,0,15,0,0.000,42,0.01,2.14,0.00
300000,28,12,0,0,16,0,0.000,42,3.63,6.38,0.00
300000,64,40,0,9,15,0,0.000,41,0.54,6.35,0.00
300000,26,14,0,0,12,0,0.000,41,1.22,2.26,0.00
300000,4,0,0,0,4,0,0.000,40,2.18,2.46,0.00
300000,9,0,0,0,9,0,0.000,40,1.70,1.22,0.00
300000,28,12,0,0,16,0,0.000,39,0.91,1.74,0.00
300000,18,5,0,0,13,0,0.000,39,2.65,2.82,0.00
300000,18,4,0,0,14,0,0.000,39,3.20,5.29,0.00
300000,11,0,0,0,11,0,0.000,39,1.63,4.54,0.00
300000,55,20,8,0,27,8,0.145,38,3.51,4.49,9.68
300000,42,2,16,0,24,0,0.381,37,1.32,3.38,0.00
300000,20,4,0,0,16,0,0.000,37,3.74,5.88,0.00
300000,55,36,0,1,18,0,0.000,36,0.71,2.89,0.00
300000,40,14,0,3,23,0,0.000,36,4.19,8.49,0.00
300000,33,17,0,0,16,0,0.000,35,1.78,2.59,0.00
300000,15,0,0,0,15,0,0.000,35,2.60,2.27,0.00
300000,30,12,0,0,18,0,0.000,34,3.21,3.42,0.00
300000,8,3,0,0,5,0,0.000,34,1.81,2.63,0.00
300000,15,0,0,0,15,0,0.000,34,1.35,1.08,0.00
300000,17,5,0,0,12,0,0.000,34,3.21,2.96,0.00
300000,49,29,0,6,14,0,0.000,32,2.97,4.17,0.00
300000,8,3,0,0,5,0,0.000,32,2.23,1.57,0.00
300000,24,9,0,0,15,0,0.000,32,3.57,3.63,0.00
300000,33,12,0,0,21,0,0.000,31,2.88,3.25,0.00
300000,33,15,0,0,18,0,0.000,31,0.45,0.85,0.00
300000,40,14,0,3,23,0,0.000,30,0.19,0.78,0.00
300000,44,3,15,2,24,3,0.341,30,1.69,2.62,0.00
300000,11,0,0,0,11,0,0.000,30,2.23,1.61,0.00
300000,21,3,0,0,18,0,0.000,30,0.23,0.06,0.00
300000,38,16,0,0,22,0,0.000,29,1.30,1.66,0.00
300000,24,9,0,0,15,0,0.000,29,0.47,0.34,0.00
300000,23,19,0,0,4,0,0.000,29,0.47,1.05,0.00
300000,29,9,2,0,18,2,0.069,28,2.80,5.68,5.52
300000,11,0,0,0,11,0,0.000,28,1.33,0.70,0.00
300000,42,25,0,0,17,0,0.000,28,0.72,2.67,0.00
300000,7,0,0,0,7,0,0.000,28,2.68,1.64,0.00
300000,10,5,0,0,5,0,0.000,27,1.59,0.88,0.00
300000,23,15,0,0,8,0,0.000,26,3.66,2.34,0.00
300000,12,0,0,0,12,0,0.000,26,2.11,2.92,0.00
300000,31,6,0,0,25,0,0.000,26,4.58,4.69,0.00
300000,33,25,4,2,2,4,0.121,25,1.97,1.00,0.00
300000,21,6,0,0,15,0,0.000,25,2.86,2.37,0.00
300000,18,4,0,0,14,0,0.000,25,1.94,1.38,0.00
300000,43,27,0,0,16,0,0.000,24,5.23,5.50,0.00
300000,49,27,0,0,22,0,0.000,24,2.19,2.50,0.00
300000,25,20,5,0,0,5,0.200,24,1.57,0.00,0.00
300000,36,26,0,0,10,0,0.000,24,4.82,4.48,0.00
300000,14,12,0,0,2,0,0.000,24,1.48,0.85,0.00
300000,8,3,0,0,5,0,0.000,24,1.76,0.93,0.00
300000,12,5,0,0,7,0,0.000,23,2.59,1.80,0.00
300000,38,26,0,1,11,0,0.000,22,2.39,2.00,0.00
300000,28,12,0,0,16,0,0.000,22,2.44,4.28,0.00
300000,2,0,0,0,2,0,0.000,21,1.55,0.57,0.00
300000,10,4,0,1,5,0,0.000,21,1.66,1.95,0.00
300000,15,0,0,0,15,0,0.000,20,1.62,0.76,0.00
300000,43,25,4,0,14,4,0.093,19,4.14,1.61,5.25
300000,11,8,0,0,3,0,0.000,19,1.90,0.97,0.00
300000,18,4,0,0,14,0,0.000,19,1.92,2.97,0.00
300000,10,0,0,0,10,0,0.000,19,1.86,0.90,0.00
300000,28,12,0,0,16,0,0.000,19,0.87,0.00,0.00
300000,28,12,0,0,16,0,0.000,18,3.40,2.41,0.00
300000,16,0,0,0,16,0,0.000,18,1.95,2.63,0.00
300000,20,0,0,0,20,0,0.000,17,1.89,1.30,0.00
300000,22,0,5,0,17,0,0.227,17,2.03,1.05,0.00
300000,29,9,2,0,18,2,0.069,17,3.85,2.82,0.00
300000,11,6,0,0,5,0,0.000,16,2.07,1.03,0.00
300000,19,4,0,0,15,0,0.000,16,2.78,1.72,0.00
300000,38,22,0,0,16,0,0.000,16,3.62,2.50,0.00
300000,40,0,16,0,24,0,0.400,16,1.03,0.76,0.00
300000,63,35,3,0,25,3,0.048,15,3.18,1.04,1.72
300000,11,0,0,0,11,0,0.000,15,1.77,0.70,0.00
300000,23,9,0,0,14,0,0.000,15,3.04,1.87,0.00
300000,18,0,0,0,18,0,0.000,15,3.14,2.02,0.00
300000,60,47,0,4,9,0,0.000,13,1.82,1.34,0.00
300000,18,5,0,0,13,0,0.000,13,3.10,1.89,0.00
300000,18,5,0,0,13,0,0.000,13,1.69,0.42,0.00
300000,30,16,0,14,0,0,0.000,13,1.22,0.00,0.00
300000,62,6,0,17,39,0,0.000,12,2.22,1.42,0.00
300000,31,6,4,7,14,4,0.129,12,4.35,1.54,0.00
300000,24,1,0,0,23,0,0.000,12,2.76,1.26,0.00
300000,4,2,0,0,2,0,0.000,12,1.51,0.44,0.00
300000,19,4,0,0,15,0,0.000,12,1.67,0.43,0.00
300000,64,33,7,0,24,7,0.109,12,6.32,2.76,5.49
300000,36,18,0,0,18,0,0.000,11,2.07,0.39,0.00
300000,5,0,0,0,5,0,0.000,11,1.26,0.81,0.00
300000,41,23,0,0,18,0,0.000,10,1.83,0.18,0.00
300000,14,0,0,0,14,0,0.000,10,2.38,1.10,0.00
300000,44,15,0,6,23,0,0.000,10,3.28,1.58,0.00
300000,13,13,0,0,0,0,0.000,9,1.78,0.00,0.00
300000,16,8,0,0,8,0,0.000,9,2.10,0.77,0.00
300000,18,4,0,0,14,0,0.000,9,2.23,0.80,0.00
300000,23,0,0,0,23,0,0.000,8,1.67,0.00,0.00
300000,19,4,0,0,15,0,0.000,8,1.71,0.16,0.00
300000,14,2,0,0,12,0,0.000,8,2.15,0.76,0.00
300000,40,14,0,3,23,0,0.000,7,2.17,0.00,0.00
300000,29,11,0,0,18,0,0.000,7,2.00,0.00,0.00
300000,13,0,0,9,4,0,0.000,7,1.96,0.55,0.00
300000,17,0,0,0,17,0,0.000,7,2.66,1.19,0.00
300000,64,33,7,0,24,7,0.109,7,4.57,0.26,1.41
300000,36,12,0,0,24,0,0.000,5,3.65,1.28,0.00
300000,15,4,0,0,11,0,0.000,5,1.60,0.39,0.00
300000,18,18,0,0,0,0,0.000,4,2.70,0.00,0.00
300000,36,17,0,0,19,0,0.000,4,2.53,0.56,0.00
300000,42,25,4,1,12,4,0.095,4,3.01,0.10,0.00
300000,36,18,0,0,18,0,0.000,3,3.11,0.59,0.00
300000,45,15,0,0,30,0,0.000,3,1.46,0.30,0.00
300000,57,39,0,0,18,0,0.000,2,3.66,0.12,0.00
300000,37,10,0,0,27,0,0.000,2,2.75,0.31,0.00
300000,16,5,0,0,11,0,0.000,2,1.97,0.22,0.00
300000,16,6,0,0,10,0,0.000,2,1.75,0.03,0.00
300000,18,4,0,0,14,0,0.000,2,1.88,0.00,0.00
300000,47,30,0,0,17,0,0.000,2,1.71,0.07,0.00
300000,46,23,0,0,23,0,0.000,2,3.72,0.66,0.00
300000,15,0,0,0,15,0,0.000,2,2.03,0.32,0.00
300000,11,0,0,0,11,0,0.000,2,1.57,0.08,0.00
300000,10,4,0,1,5,0,0.000,2,1.58,0.12,0.00
300000,18,4,0,0,14,0,0.000,1,1.88,0.02,0.00
300000,16,4,0,0,12,0,0.000,0,1.97,0.00,0.00
300000,29,9,2,0,18,2,0.069,0,2.80,0.00,0.00
300000,28,12,0,0,16,0,0.000,0,2.44,0.00,0.00
300000,18,4,0,0,14,0,0.000,0,1.92,0.00,0.00
400000,63,42,0,0,21,0,0.000,2879,5.81,623.97,0.00
400000,63,42,0,0,21,0,0.000,2179,4.21,470.78,0.00
400000,63,42,0,0,21,0,0.000,1897,6.90,404.06,0.00
400000,63,42,0,0,21,0,0.000,1574,1.93,330.00,0.00
400000,63,42,0,0,21,0,0.000,1524,6.65,321.45,0.00
400000,63,42,0,0,21,0,0.000,1519,5.83,327.38,0.00
400000,63,42,0,0,21,0,0.000,1434,3.37,314.55,0.00
400000,63,42,0,0,21,0,0.000,1429,6.35,311.99,0.00
400000,61,42,0,0,19,0,0.000,1361,2.59,270.08,0.00
400000,64,42,0,0,22,0,0.000,1298,4.73,283.08,0.00
400000,63,42,0,0,21,0,0.000,1271,6.94,254.64,0.00
400000,63,42,0,0,21,0,0.000,1231,5.96,273.43,0.00
400000,63,42,0,0,21,0,0.000,1126,2.83,231.02,0.00
400000,63,42,0,0,21,0,0.000,1080,6.91,238.76,0.00
400000,63,42,0,0,21,0,0.000,970,3.23,209.37,0.00
400000,63,42,0,0,21,0,0.000,941,2.62,183.15,0.00
400000,63,42,0,0,21,0,0.000,932,3.71,198.38,0.00
400000,63,42,0,0,21,0,0.000,916,6.38,185.81,0.00
400000,63,42,0,0,21,0,0.000,896,5.62,185.16,0.00
400000,63,42,0,0,21,0,0.000,872,0.41,176.69,0.00
400000,63,42,0,0,21,0,0.000,853,7.62,175.79,0.00
400000,63,42,0,0,21,0,0.000,842,1.77,183.51,0.00
400000,63,42,0,0,21,0,0.000,785,8.06,167.24,0.00
400000,64,22,23,3,16,21,0.359,785,6.59,135.22,80.93
400000,63,42,0,0,21,0,0.000,777,8.03,162.63,0.00
400000,63,42,0,0,21,0,0.000,767,3.02,150.79,0.00
400000,63,43,0,0,20,0,0.000,759,6.52,148.56,0.00
400000,64,22,23,3,16,21,0.359,743,2.23,132.36,58.25
400000,63,42,0,0,21,0,0.000,718,2.72,145.63,0.00
400000,63,43,0,0,20,0,0.000,703,7.81,152.17,0.00
400000,63,42,0,0,21,0,0.000,700,6.47,145.53,0.00
400000,63,42,0,0,21,0,0.000,686,6.90,152.02,0.00
400000,61,42,0,0,19,0,0.000,679,6.03,149.58,0.00
400000,63,42,0,0,21,0,0.000,646,8.06,133.97,0.00
400000,61,42,0,0,19,0,0.000,639,5.70,129.63,0.00
400000,64,22,23,3,16,21,0.359,634,3.49,112.69,45.13
400000,61,42,0,0,19,0,0.000,621,2.00,123.25,0.00
400000,63,42,0,0,21,0,0.000,608,3.18,113.72,0.00
400000,63,42,0,0,21,0,0.000,608,4.11,122.41,0.00
400000,64,22,23,3,16,21,0.359,603,2.22,113.62,38.98
400000,64,22,23,3,16,21,0.359,580,4.71,105.43,27.43
400000,63,42,0,0,21,0,0.000,567,3.71,109.88,0.00
400000,63,42,0,0,21,0,0.000,566,6.16,116.70,0.00
400000,64,22,23,3,16,21,0.359,506,5.17,91.41,26.64
400000,63,42,0,0,21,0,0.000,478,4.19,93.89,0.00
400000,64,22,23,3,16,21,0.359,467,4.95,91.55,30.52
400000,63,42,0,0,21,0,0.000,459,1.77,96.22,0.00
400000,64,46,0,0,18,0,0.000,453,5.82,86.56,0.00
400000,63,42,0,0,21,0,0.000,432,2.26,83.54,0.00
400000,63,43,0,0,20,0,0.000,425,4.64,86.91,0.00
400000,64,22,23,3,16,21,0.359,403,5.23,74.68,49.03
400000,63,42,0,0,21,0,0.000,392,4.17,90.54,0.00
400000,64,42,0,0,22,0,0.000,391,4.74,87.93,0.00
400000,63,42,0,0,21,0,0.000,379,6.29,85.60,0.00
400000,63,42,0,0,21,0,0.000,367,4.28,73.26,0.00
400000,63,42,0,0,21,0,0.000,366,4.72,77.74,0.00
400000,63,42,0,0,21,0,0.000,355,7.42,78.28,0.00
400000,63,42,0,0,21,0,0.000,351,3.58,77.78,0.00
400000,63,42,0,0,21,0,0.000,346,7.83,72.85,0.00
400000,63,42,0,0,21,0,0.000,340,8.21,72.02,0.00
400000,64,22,23,3,16,21,0.359,337,2.65,63.55,10.96
400000,64,22,23,3,16,21,0.359,330,6.04,54.19,30.71
400000,63,42,0,0,21,0,0.000,325,5.12,66.33,0.00
400000,63,42,0,0,21,0,0.000,324,5.66,70.58,0.00
400000,63,42,0,0,21,0,0.000,315,7.63,70.61,0.00
400000,64,42,0,0,22,0,0.000,311,1.06,60.48,0.00
400000,63,42,0,0,21,0,0.000,306,6.06,63.30,0.00
400000,64,22,23,3,16,21,0.359,306,3.36,47.46,14.22
400000,64,22,23,3,16,21,0.359,306,3.07,57.69,6.48
400000,63,42,0,0,21,0,0.000,305,3.16,55.95,0.00
400000,63,42,0,0,21,0,0.000,303,2.65,67.56,0.00
400000,63,42,0,0,21,0,0.000,299,5.45,60.99,0.00
400000,63,42,0,0,21,0,0.000,291,4.18,67.34,0.00
400000,64,22,23,3,16,21,0.359,290,8.24,57.71,27.88
400000,61,42,0,0,19,0,0.000,282,4.80,52.03,0.00
400000,63,42,0,0,21,0,0.000,280,2.77,59.17,0.00
400000,63,42,0,0,21,0,0.000,279,3.24,51.20,0.00
400000,63,42,0,0,21,0,0.000,277,3.64,55.18,0.00
400000,64,22,23,3,16,21,0.359,277,6.32,56.25,9.59
400000,64,22,23,3,16,21,0.359,265,3.52,54.19,1.60
400000,63,43,0,0,20,0,0.000,263,6.13,51.44,0.00
400000,63,42,0,0,21,0,0.000,262,0.32,45.40,0.00
400000,63,42,0,0,21,0,0.000,250,3.52,46.42,0.00
400000,61,42,0,0,19,0,0.000,233,5.81,48.35,0.00
400000,64,22,23,3,16,21,0.359,221,0.73,39.41,8.59
400000,63,42,0,0,21,0,0.000,219,3.33,52.88,0.00
400000,63,42,0,0,21,0,0.000,218,5.01,45.99,0.00
400000,64,22,23,3,16,21,0.359,215,4.96,43.49,20.53
400000,63,42,0,0,21,0,0.000,210,3.76,39.15,0.00
400000,64,22,23,3,16,21,0.359,198,6.19,38.74,38.93
400000,61,42,0,0,19,0,0.000,195,4.02,35.55,0.00
400000,63,42,0,0,21,0,0.000,193,5.19,41.46,0.00
400000,35,0,0,1,34,0,0.000,192,0.75,26.50,0.00
400000,63,42,0,0,21,0,0.000,191,4.70,36.54,0.00
400000,63,42,0,0,21,0,0.000,185,4.17,39.19,0.00
400000,63,42,0,0,21,0,0.000,182,3.54,33.56,0.00
400000,63,42,0,0,21,0,0.000,169,4.66,40.52,0.00
400000,63,42,0,0,21,0,0.000,166,3.91,34.85,0.00
400000,31,0,0,2,29,0,0.000,154,3.99,26.18,0.00
400000,64,22,23,3,16,21,0.359,153,3.12,29.22,10.31
400000,64,44,0,0,20,0,0.000,151,7.56,35.71,0.00
400000,43,3,0,14,26,0,0.000,150,0.55,22.72,0.00
400000,64,22,23,3,16,21,0.359,147,6.33,28.59,8.38
400000,64,22,23,3,16,21,0.359,142,5.62,27.30,12.43
400000,64,22,23,3,16,21,0.359,139,0.39,26.83,3.13
400000,62,46,0,0,16,0,0.000,127,5.99,24.00,0.00
400000,63,42,0,0,21,0,0.000,126,4.10,23.76,0.00
400000,63,42,0,0,21,0,0.000,125,3.85,27.23,0.00
400000,63,42,0,0,21,0,0.000,125,4.93,32.62,0.00
400000,64,22,23,3,16,21,0.359,124,6.47,22.14,19.89
400000,58,43,0,0,15,0,0.000,120,5.84,22.64,0.00
400000,63,42,0,0,21,0,0.000,120,6.79,33.41,0.00
400000,64,22,23,3,16,21,0.359,120,3.64,20.14,8.67
400000,63,42,0,0,21,0,0.000,119,4.03,22.30,0.00
400000,64,42,0,0,22,0,0.000,114,4.10,21.73,0.00
400000,64,22,23,3,16,21,0.359,114,1.68,21.10,0.00
400000,24,0,0,1,23,0,0.000,112,3.56,19.98,0.00
400000,63,42,0,0,21,0,0.000,111,5.37,26.11,0.00
400000,63,48,0,0,15,0,0.000,110,3.85,20.31,0.00
400000,63,42,0,0,21,0,0.000,109,3.55,24.20,0.00
400000,64,22,23,3,16,21,0.359,107,4.12,16.85,18.03
400000,63,47,0,0,16,0,0.000,106,5.18,21.02,0.00
400000,64,22,23,3,16,21,0.359,103,5.00,24.09,5.43
400000,63,42,0,0,21,0,0.000,103,2.65,26.25,0.00
400000,63,42,0,0,21,0,0.000,102,1.77,16.83,0.00
400000,63,42,0,0,21,0,0.000,100,2.95,17.61,0.00
400000,62,49,0,0,13,0,0.000,98,2.53,16.53,0.00
400000,63,42,0,0,21,0,0.000,98,4.98,23.24,0.00
400000,64,22,23,3,16,21,0.359,96,5.83,19.68,2.03
400000,64,22,23,3,16,21,0.359,93,6.70,17.56,8.09
400000,64,52,0,0,12,0,0.000,91,2.48,15.81,0.00
400000,63,42,0,0,21,0,0.000,90,6.05,18.78,0.00
400000,64,22,23,3,16,21,0.359,90,5.49,17.39,8.76
400000,63,42,0,0,21,0,0.000,88,5.45,17.48,0.00
400000,63,42,0,0,21,0,0.000,86,6.81,22.96,0.00
400000,64,47,0,0,17,0,0.000,82,3.37,14.94,0.00
400000,64,51,0,0,13,0,0.000,80,2.58,13.79,0.00
400000,61,48,2,0,11,2,0.033,80,6.58,10.79,7.80
400000,63,42,0,0,21,0,0.000,77,1.80,12.14,0.00
400000,63,42,0,0,21,0,0.000,77,7.84,18.17,0.00
400000,63,42,0,0,21,0,0.000,76,4.27,18.57,0.00
400000,63,42,0,0,21,0,0.000,76,3.51,13.63,0.00
400000,63,42,0,0,21,0,0.000,74,6.12,15.63,0.00
400000,64,22,23,3,16,21,0.359,74,7.04,16.95,1.25
400000,63,42,0,0,21,0,0.000,73,3.08,12.64,0.00
400000,64,22,23,3,16,21,0.359,72,1.03,11.91,0.00
400000,63,42,0,0,21,0,0.000,70,0.50,9.38,0.00
400000,61,42,0,0,19,0,0.000,68,5.25,13.07,0.00
400000,61,42,0,0,19,0,0.000,68,4.36,12.60,0.00
400000,63,42,0,0,21,0,0.000,68,2.48,10.99,0.00
400000,22,0,0,0,22,0,0.000,67,2.51,11.17,0.00
400000,63,42,0,0,21,0,0.000,66,6.45,14.68,0.00
400000,63,42,0,0,21,0,0.000,66,2.42,10.71,0.00
400000,63,42,0,0,21,0,0.000,65,4.24,12.33,0.00
400000,64,22,23,3,16,21,0.359,63,5.62,15.53,0.00
400000,64,22,23,3,16,21,0.359,63,0.69,10.20,0.00
400000,64,22,23,3,16,21,0.359,63,4.31,13.27,0.00
400000,51,0,0,0,51,0,0.000,58,3.05,9.11,0.00
400000,64,44,0,0,20,0,0.000,57,3.12,9.66,0.00
400000,63,42,0,0,21,0,0.000,57,5.99,12.38,0.00
400000,63,42,0,0,21,0,0.000,56,3.40,9.81,0.00
400000,63,42,0,0,21,0,0.000,55,3.90,10.09,0.00
400000,64,22,23,3,16,21,0.359,55,6.34,9.38,8.82
400000,63,42,0,0,21,0,0.000,52,0.79,6.45,0.00
400000,35,0,0,0,35,0,0.000,52,5.18,16.36,0.00
