step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
780000,114,1.697,0.066,5.96,3593,3359,15,0,217,36,60510.7,1063.7,0.032,0.466,0.013,0.490,2814,12.09,3.30,0.00,0.00,0.00,0.00,0.00,0.00,12.09,3.30,0.00,0.00,0.000,0.000,16,0.649,0.307,0.693,0.000,0.000,845,841,1,1.000,0.000,0.000,5971,0.303,0.285,0.001,5.93,1067,0,29.548,0.000,0.000,53038,1.00,12.44,0.000,0.000,0.000,10,12,13,30,1378,0.005,5.76,0.0044,0.000,3,0.113,0.000,0.054,0.025,3.33,2.10,7.68,0.00,0.000,1.00,1.00,1.00,0.113,0.00428,14.43,0.1791,7.30,24232.2,25535.2,137.317,0.0728,5.985
790000,95,1.674,0.055,6.02,2978,2801,24,0,172,0,53947.3,675.9,0.026,0.408,0.032,0.535,2937,9.89,2.69,0.00,0.00,0.00,0.00,0.00,0.00,9.89,2.69,0.00,0.00,0.000,0.000,13,0.326,0.263,0.737,0.000,0.000,539,518,1,1.000,0.000,0.000,2073,0.132,0.198,0.000,5.39,816,0,675.927,0.000,0.000,35945,1.00,13.28,0.000,0.000,0.000,8,10,12,18,940,0.004,0.06,0.0057,0.011,1,0.097,0.000,0.055,0.002,3.21,1.82,7.59,0.00,0.000,1.00,1.00,1.00,0.097,0.00406,11.25,0.1149,2.80,24452.8,25535.2,146.744,0.0478,5.360
800000,186,1.470,0.057,5.95,3996,3603,34,0,268,0,61333.5,834.4,0.020,0.497,0.023,0.460,2763,9.74,4.67,0.04,0.30,0.04,0.59,0.00,0.00,9.66,4.56,0.00,0.00,0.003,0.039,28,0.581,0.253,0.731,0.000,0.016,799,791,1,1.000,0.000,0.000,1967,0.113,0.196,0.000,6.15,1025,0,834.377,0.000,0.000,79635,1.01,13.72,0.000,0.000,0.000,6,8,15,34,1811,0.007,0.01,0.0034,0.000,0,0.138,0.000,0.076,0.001,3.02,1.68,7.58,0.02,0.005,1.00,1.01,1.01,0.138,0.00239,14.30,0.1364,10.26,24283.8,25535.3,142.980,0.0522,6.080
810000,263,1.596,0.063,5.89,7801,7274,26,0,424,0,135191.2,2187.4,0.016,0.413,0.125,0.446,1698,10.75,3.20,0.00,0.00,0.00,0.00,0.02,0.25,10.73,3.24,0.00,0.00,0.000,0.000,32,0.388,0.247,0.749,0.000,0.004,2590,2358,1,1.000,0.000,0.004,4545,0.153,0.262,0.001,13.53,2288,0,2187.404,0.000,0.000,127783,1.00,15.59,0.000,0.000,0.000,6,12,12,32,2827,0.011,0.35,0.0048,0.015,0,0.132,0.000,0.124,0.009,2.89,2.62,5.60,0.00,0.000,1.00,1.00,1.00,0.132,0.00354,33.78,0.2934,9.62,24022.6,25535.3,115.778,0.0747,13.431
820000,140,1.545,0.074,6.13,7076,6749,42,0,408,1,119798.5,1848.9,0.012,0.352,0.199,0.437,1854,10.04,4.43,0.01,0.17,0.00,0.00,0.00,0.00,10.03,4.41,0.00,0.00,0.000,0.000,26,0.450,0.250,0.750,0.000,0.000,2128,2035,1,1.000,0.000,0.000,9720,0.136,0.341,0.002,12.02,1956,0,1848.910,0.000,0.000,82503,1.00,14.44,0.000,0.000,0.000,8,8,13,46,1406,0.005,4.87,0.0085,0.029,0,0.103,0.000,0.101,0.017,3.10,2.06,6.78,0.00,0.000,1.00,1.01,1.01,0.103,0.00496,44.75,0.2682,6.41,24072.2,25535.3,101.803,0.0836,11.938
830000,168,1.505,0.097,6.07,4884,4479,50,0,327,0,84191.3,1033.4,0.014,0.344,0.135,0.507,2310,8.71,1.82,0.03,0.28,0.00,0.00,0.00,0.00,8.68,1.70,0.00,0.00,0.000,0.000,20,0.488,0.327,0.667,0.000,0.006,866,725,1,1.000,0.000,0.000,1930,0.119,0.457,0.003,8.47,1307,0,1033.445,0.000,0.000,47747,1.01,14.63,0.000,0.000,0.000,8,8,12,19,1464,0.006,3.85,0.0058,0.018,2,0.085,0.000,0.070,0.001,2.90,1.87,6.87,0.00,0.000,1.00,1.01,1.02,0.085,0.00267,22.44,0.1636,6.78,23657.3,25535.4,128.680,0.0602,8.370
840000,69,1.640,0.138,6.03,3887,3748,34,0,204,0,63835.1,981.5,0.010,0.360,0.204,0.425,2652,9.78,4.07,0.04,0.36,0.00,0.00,0.00,0.00,9.74,4.00,0.00,0.00,0.000,0.000,12,0.319,0.203,0.797,0.000,0.000,1126,1046,1,1.000,0.000,0.000,5440,0.121,0.555,0.005,6.46,1126,0,981.464,0.000,0.000,36807,1.01,15.39,0.000,0.000,0.000,6,7,14,18,675,0.003,3.30,0.0095,0.116,1,0.080,0.000,0.067,0.017,3.06,2.71,5.64,0.00,0.000,1.00,1.01,1.02,0.080,0.00531,29.19,0.1572,3.80,23146.5,25535.4,124.486,0.0594,6.349
850000,89,1.503,0.265,5.84,3120,2962,21,0,117,2,46667.2,779.6,0.002,0.416,0.236,0.346,3062,8.82,3.58,0.04,0.33,0.00,0.00,0.01,0.11,8.76,3.58,0.00,0.00,0.000,0.000,18,0.494,0.337,0.663,0.000,0.000,991,966,1,1.000,0.000,0.011,3519,0.134,0.884,0.015,4.88,834,0,389.801,0.000,0.000,41926,1.02,16.63,0.000,0.000,0.000,6,8,11,21,785,0.003,1.16,0.0060,0.067,3,0.111,0.000,0.076,0.019,2.75,2.91,5.06,0.00,0.000,1.01,1.02,1.02,0.111,0.00376,25.98,0.1222,3.89,21037.9,25535.4,131.412,0.0442,4.626
860000,218,1.549,0.086,5.95,5872,5387,39,0,317,0,90395.8,1996.7,0.001,0.395,0.233,0.371,2218,9.33,4.75,0.17,2.43,0.00,0.00,0.00,0.07,9.15,3.48,0.00,0.00,0.000,0.000,29,0.592,0.280,0.720,0.000,0.000,2252,2229,1,1.000,0.000,0.005,9199,0.130,0.298,0.001,8.75,1555,0,1996.693,0.000,0.005,75979,1.04,16.17,0.000,0.000,0.000,8,8,14,59,2033,0.008,0.70,0.0045,0.023,4,0.108,0.000,0.094,0.057,2.89,2.89,5.06,0.00,0.000,1.04,1.04,1.04,0.108,0.00253,37.04,0.2947,7.27,23754.0,25535.4,116.945,0.0947,8.931
870000,219,1.489,0.084,5.80,7440,7000,44,0,395,0,120623.9,1868.5,0.001,0.351,0.204,0.444,1785,10.09,4.54,0.00,0.07,0.00,0.00,0.00,0.07,10.08,4.50,0.00,0.00,0.000,0.000,33,0.215,0.242,0.753,0.000,0.005,2287,1965,1,1.000,0.000,0.005,5182,0.102,0.296,0.001,12.07,1994,0,1868.528,0.000,0.000,109420,1.00,16.42,0.000,0.000,0.000,6,8,17,43,2210,0.008,0.57,0.0055,0.000,5,0.134,0.000,0.103,0.010,2.86,2.76,5.09,0.00,0.000,1.00,1.00,1.00,0.134,0.00306,42.54,0.2692,7.13,23788.3,25535.5,108.256,0.0824,11.996
880000,215,1.466,0.093,6.00,7201,6703,89,0,413,0,135766.9,1833.6,0.001,0.299,0.248,0.452,1651,9.18,5.60,0.00,0.00,0.02,0.27,0.02,0.19,9.14,5.44,0.00,0.00,0.005,0.068,23,0.442,0.265,0.730,0.000,0.005,1887,1580,1,0.633,0.367,0.009,7221,0.105,0.329,0.001,13.61,1931,0,1833.631,0.000,0.000,55276,1.00,17.16,0.009,0.000,0.000,8,8,11,64,1974,0.008,4.58,0.0069,0.000,0,0.069,0.000,0.082,0.013,2.71,2.72,4.87,0.00,0.000,1.00,1.00,1.00,0.069,0.00316,30.27,0.2622,5.93,23661.1,25535.6,114.979,0.0790,13.518
890000,255,1.528,0.172,6.00,7660,7011,134,0,475,0,144980.2,2063.1,0.001,0.259,0.273,0.467,1635,8.33,2.26,0.00,0.00,0.00,0.00,0.01,0.19,8.32,2.26,0.00,0.00,0.000,0.000,22,0.557,0.169,0.827,0.000,0.004,2979,2908,1,1.000,0.000,0.004,4701,0.115,0.685,0.008,14.64,1956,0,2063.085,0.000,0.000,46655,1.00,19.68,0.000,0.000,0.000,8,8,9,37,2125,0.008,7.30,0.0068,0.000,0,0.062,0.000,0.130,0.011,2.20,3.01,3.15,0.00,0.000,1.00,1.00,1.00,0.062,0.00238,34.42,0.2669,3.42,22278.6,25535.6,107.078,0.0609,14.445
900000,195,1.450,0.191,5.99,4650,4298,174,0,238,0,103194.4,1189.5,0.001,0.140,0.286,0.572,1974,8.31,2.67,0.04,0.57,0.02,0.29,0.00,0.00,8.25,2.33,0.00,0.00,0.005,0.071,15,0.769,0.195,0.800,0.000,0.005,1019,1007,1,0.995,0.005,0.000,7082,0.132,0.815,0.012,10.40,1213,0,1189.535,0.000,0.000,9155,1.01,19.84,0.000,0.000,0.000,8,8,9,36,1620,0.006,14.60,0.0064,0.000,0,0.031,0.000,0.059,0.008,2.17,3.04,3.05,0.00,0.000,1.00,1.01,1.02,0.031,0.00148,27.34,0.1897,6.30,22091.1,25535.6,111.102,0.0704,10.308
910000,64,2.352,0.275,5.70,1948,1836,135,0,108,0,49234.9,432.8,0.001,0.107,0.267,0.625,2922,14.61,15.31,0.00,0.00,0.00,0.00,0.06,0.24,14.55,15.17,0.00,0.00,0.000,0.000,14,0.578,0.156,0.812,0.000,0.031,302,300,1,1.000,0.000,0.062,6341,0.080,1.015,0.019,5.06,539,0,432.766,0.000,0.000,4675,1.00,17.16,0.047,0.000,0.000,8,8,19,64,935,0.004,13.03,0.0053,0.016,8,0.046,0.000,0.026,0.001,2.83,3.80,3.62,0.00,0.000,1.00,1.00,1.00,0.046,0.00232,13.56,0.1009,6.57,20866.2,25535.6,131.791,0.0576,4.881
920000,48,1.681,0.120,6.00,3049,2857,108,0,100,5,56432.2,1974.3,0.002,0.192,0.303,0.503,2744,9.81,2.68,0.02,0.14,0.00,0.00,0.00,0.00,9.79,2.72,0.00,0.00,0.000,0.000,9,0.562,0.229,0.771,0.000,0.000,1731,1718,1,0.708,0.292,0.000,11649,0.097,0.533,0.004,5.40,931,0,394.864,0.000,0.000,20542,1.01,17.29,0.000,0.000,0.000,8,8,13,20,471,0.002,3.32,0.0120,0.000,0,0.107,0.000,0.097,0.147,2.60,2.94,4.60,0.00,0.000,1.00,1.01,1.02,0.107,0.00508,43.65,0.3108,2.98,23471.5,25535.6,111.063,0.1138,5.552
930000,52,1.623,0.246,6.00,1188,1055,77,0,52,0,29474.3,217.4,0.001,0.268,0.265,0.467,3407,8.17,1.22,0.00,0.00,0.00,0.00,0.00,0.00,8.17,1.22,0.00,0.00,0.000,0.000,8,0.769,0.096,0.904,0.000,0.000,100,96,2,0.846,0.000,0.000,1038,0.080,1.006,0.019,3.15,348,0,217.355,0.000,0.000,6669,1.00,18.96,0.000,0.000,0.000,8,8,10,12,425,0.002,28.33,0.0069,0.000,1,0.046,0.000,0.018,0.000,2.46,2.90,3.62,0.00,0.000,1.00,1.00,1.00,0.046,0.00317,8.23,0.0558,1.56,21405.7,25535.7,123.728,0.0342,2.906
940000,2,2.348,0.377,6.50,85,75,56,0,4,0,8465.8,35.9,0.000,0.027,0.313,0.659,4196,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.000,0.000,1,1.000,0.000,1.000,0.000,0.000,8,8,1,1.000,0.000,0.000,49,0.122,1.149,0.024,1.06,23,0,35.915,0.000,0.000,174,1.00,20.00,0.000,0.000,0.000,8,8,8,8,16,0.000,8.88,0.0529,0.000,0,0.037,0.000,0.007,0.000,2.50,3.00,3.00,0.00,0.000,1.00,1.00,1.00,0.037,0.00221,3.46,0.0134,0.00,19352.7,25535.7,150.043,0.0100,0.846
941817,0,-0.000,0.396,-0.00,0,0,2,0,0,0,140.4,0.0,0.000,0.000,0.811,0.189,24703,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,-0.000,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0.000,0.000,0.000,0,0.000,1.172,0.026,0.04,0,0,0.000,0.000,0.000,0,-0.00,-0.00,0.000,0.000,0.000,0,0,0,0,0,0.000,2.07,0.0140,0.000,0,0.000,0.000,0.000,0.000,-0.00,-0.00,-0.00,-0.00,-0.000,-0.00,-0.00,-0.00,0.000,0.00000,0.05,0.0005,2.94,19055.2,25535.7,27.533,0.0002,0.014
