run,seed,side,zone,land_cells,bodies_cell,leader_share,air_dry,ground_dry,lead_n,lead_kids_1000,lead_water,lead_energy,lead_fat,lead_btemp,lead_temp,lead_moist,lead_height,lead_crown,lead_born_size,lead_born_hard,lead_born_muscle,lead_born_digestive,lead_born_sensor,lead_open_soft,lead_store,lead_warmed_turn,lead_cooled_turn,lead_drank_turn,lead_meat_share,lead_age,lead_travel,loc_n,loc_kids_1000,loc_water,loc_energy,loc_fat,loc_btemp,loc_temp,loc_moist,loc_height,loc_crown,loc_born_size,loc_born_hard,loc_born_muscle,loc_born_digestive,loc_born_sensor,loc_open_soft,loc_store,loc_warmed_turn,loc_cooled_turn,loc_drank_turn,loc_meat_share,loc_age,loc_travel
fresh 0.2,10,upper east,north,7539,0.032521925209816116,0.5181652757733576,0.39006698366479853,0.6525499394088595,8258,5.796153223618669,0.3734301283603778,2.109657544199564,5.720933640106563,24.864344877694357,26.86822475175587,0.3164354565270041,172.4324291596028,0.18768454831678372,37.40893678856866,4.7981351416807945,12.666141922983773,19.022402518769677,0.9222572051344151,21.87805764107532,4.6065758052797285,0.005400701522986788,0.0022054066778262687,0.8885260357505829,0.5008480965768326,218.2793654637927,2.0,7679,5.51826994780015,0.40750996223466596,2.2256808178148195,6.225640187524418,24.794930329469985,27.727881234535747,0.3242904023961453,146.48196379736945,0.15144380778747232,29.738247167599948,1.9259018101315275,9.299257715848418,17.98385206407084,0.5292355775491601,21.39692668316187,5.118634457611668,0.005422607986499416,0.0017879273939917558,0.8390588349287222,0.49223771258851473,267.9962234665972,1.25
fresh 0.2,10,lower,south,15433,0.037664330241421747,0.8344493555302649,0.3801448254555404,0.5580957719932658,31528,5.6569168651622395,0.4551738137528546,2.082201757168231,5.592887528546054,25.126025120527785,26.415278482618625,0.3411991880233443,221.54916264907385,0.11361018776960162,37.50180791677239,6.674162649073839,13.779465871606192,16.193383658969804,0.8547957371225577,18.098008119766558,4.6588097564070035,0.0047791222248429665,0.0021779131754567325,0.9705704102808967,0.5133970296987097,216.41930981984268,2.25,6255,5.981349087376543,0.41788041566746603,2.0305410071942447,5.2359347721822544,25.664962430055954,31.656882494004797,0.3277597122302158,202.32278177458033,0.08671510791366907,32.08729016786571,4.377138289368506,13.77234212629896,13.705355715427658,0.23245403677058354,19.93780975219824,5.513197442046363,0.005353204835836909,0.0020980455921378715,0.8612125684296138,0.5392848260426077,210.2450839328537,2.25
fresh 0.2,10,upper west,north,13315,0.026028528385573565,0.8522217783104719,0.3998222006859042,0.6677907513464548,19198,5.507589661488162,0.36603172205438067,2.2474063964996356,6.164285602666944,24.88058912386707,25.67427336180852,0.29366579852067926,244.12475257839358,0.15631310553182623,39.32847171580373,6.767632045004688,13.002396082925305,18.4907802896135,1.0676632982602354,19.352432545056775,4.646075893322221,0.004487358097328037,0.0020628681694525564,0.9548029725679296,0.4797685277315389,228.12074174393166,1.75,3329,6.458835093601411,0.3296221087413638,2.332575247822169,5.744321718233704,25.29051066386302,31.6597176329228,0.2708546109942926,209.64193451486932,0.1462730549714629,34.4343646740763,2.1174526884950438,12.323220186242114,19.62991889456293,0.36377290477620905,22.730249324121356,5.108265845599279,0.005869386077586396,0.001585462085775535,0.8010692350519713,0.5046223502853261,224.5049564433764,1.25
fresh 0.2,10,upper east,south,5932,0.03428341718968826,0.7564112262652243,0.3866088919757249,0.5747722103843563,9999,5.257832899537372,0.42735993599359934,2.058717271727173,6.046901690169017,24.567273727372736,25.323962396239622,0.31356355635563554,228.09310931093108,0.033191619161916194,37.773477347734776,5.832283228322832,12.292029202920292,18.713271327132713,0.9358935893589359,19.507750775077508,4.644264326432643,0.006613947720571638,0.0019368321532618562,0.9738588794372223,0.4715864753474983,244.43714371437144,1.75,3220,5.290475767519306,0.40578944099378883,2.1410425465838507,6.286276086956522,24.282,24.698757763975156,0.32213105590062113,210.31242236024843,0.03610900621118012,34.46583850931677,5.395652173913043,11.30248447204969,17.12608695652174,0.6416149068322982,20.150931677018633,5.493344720496895,0.006025973667927991,0.001951866731767271,0.9062298752846397,0.48906577281858593,254.76552795031057,1.5
fresh 0.2,10,upper west,south,10842,0.033915216527819696,0.8374963390653111,0.37965408346528967,0.5432226652578207,20017,5.538346828732963,0.45245141629614827,2.086564220412649,5.723427336763751,24.578863965629214,25.64792926012889,0.32649862616775743,387.7724933806265,0.11402542838587201,37.66233701353849,6.8270969675775595,13.214068042164161,16.72658240495579,0.8945895988409852,18.22770644951791,4.6687184892841085,0.007213859672680716,0.0019426793430153905,0.9740796990891334,0.4885587813442824,222.1354348803517,2.25,3884,6.178663634707556,0.4169845520082389,1.9628135942327498,5.24558702368692,24.750558702368693,25.95890834191555,0.3320929454170958,286.5811019567456,0.07722219361483007,32.01853759011328,4.483007209062822,11.450566426364572,15.470391349124613,0.614572605561277,19.868949536560248,5.2357242533470645,0.0064371143540149535,0.0019255534166550605,0.8399207864879148,0.4994292587018577,210.65962924819775,2.25
fresh 0.2,10,upper west,tropics,8062,0.026895460128768454,0.8705122747268341,0.4014509603591373,0.7249501589683133,12269,6.162941803799175,0.24546474855326433,2.5764441274757517,5.828371749938871,26.51826554731437,32.382150134485286,0.265713098052001,315.1325291384791,0.1949647078001467,39.44779525633711,6.9893226831852635,13.854022332708452,17.850191539652783,0.7542587007906105,18.537126090145897,4.676994457576004,0.0008368187412331851,0.0031787460163056037,0.988774446313504,0.4981178605280856,213.67609422120793,2.0,1825,5.436768737993477,0.1867835616438356,3.6612586301369863,8.433335342465753,27.575112328767123,35.44778082191781,0.2717139726027397,304.4745205479452,0.13566027397260275,52.70027397260274,7.648219178082192,13.328219178082191,30.892054794520547,0.8317808219178082,24.052054794520547,4.855802739726028,0.0006617388182522266,0.003111826755518265,0.9737075642184071,0.415100181151113,285.77205479452056,0.75
fresh 0.2,10,lower,tropics,13078,0.04768324865147246,0.8674939556915182,0.337723915152568,0.43339545617484293,35163,4.932214683115443,0.6027272132639422,1.8558278303898985,5.602198646304354,26.407504763529847,31.994653470978015,0.4943085061001621,620.8351107698433,2.1716620026732647,37.25498393197395,6.780166652447175,15.66757671415977,14.116343884196457,0.6908966811705486,17.3053493729204,4.62866976651594,0.0006380261256130496,0.003404721887642028,0.9889447506667339,0.5531290839629202,212.39396524756137,4.5,5371,4.658169315588413,0.6065883448147459,1.9323299199404207,5.424061254887358,26.503526345187115,31.655371439210576,0.48989052318004095,585.7572146713834,1.982951591882331,33.97654068143735,5.544218953639918,17.861105939303666,10.49618320610687,0.07503258238689257,18.428970396574194,5.5003034816607705,0.0009187897836940389,0.003159659407578629,0.9769907247159041,0.6152895338942722,223.79556879538262,5.0
fresh 0.2,11,lower,north,32790,0.02606463718482963,0.6237646931758861,0.43122387463525597,0.7259889811552755,34652,5.733687469098079,0.4817935184116357,1.7268784485743969,5.328654334526146,24.451854726999883,25.318518411635694,0.3356206279579822,1211.162818884913,0.5048875101004271,29.96060833429528,6.821337873715803,10.396802493362577,12.447016045249914,0.29545192196698605,14.486176844049405,5.6440059159644465,0.006254898427143029,0.002246763600871885,0.9894844397289357,0.46151146453703684,201.73031859632923,2.75,20901,5.577328601553258,0.4582323812257787,1.8058017798191475,5.459564231376489,24.54108702932874,25.604880149275154,0.31997301564518443,992.9891392756327,0.45024482082197026,30.416917850820536,5.9890914310320085,10.714941868810104,13.292139132098942,0.42074541887947947,16.148892397492943,5.987032390794699,0.006884297530674444,0.0019529493644944967,0.913117002524298,0.46684246282968256,215.3200325343285,2.75
fresh 0.2,11,upper east,north,7539,0.03309534937897959,0.18275989641139476,0.38573085755033526,0.6334437147568607,2964,7.49995078772449,0.3569949392712551,2.195875843454791,5.216092442645074,25.18841093117409,31.98468286099865,0.3159622132253711,183.5242914979757,0.24973448043184884,36.33670715249663,5.3937246963562755,12.75438596491228,17.945344129554655,0.2432523616734143,18.714574898785425,5.035060053981106,0.002580914181525388,0.0025895412789092107,0.9088480234767246,0.5008744933084001,161.69635627530366,1.5,13254,7.013720310278155,0.4267713897691263,1.757562773502339,5.167130828429153,24.62631205673759,27.023192998340125,0.32897781801720233,154.41836426739098,0.16272808208842612,24.287384940395352,1.6673457069563906,9.457974950958201,12.918137920627736,0.2439263618530255,18.558548362758412,5.67624996227554,0.004803336238024538,0.0017166230792622936,0.7586717809675433,0.5465483791607246,213.61581409385846,2.5
fresh 0.2,11,upper west,north,13315,0.02826083259123469,0.47585755754527986,0.39673702357405666,0.6554989812373674,11639,6.212892637116771,0.3796443852564653,2.148750064438526,5.230071569722485,25.211545665435175,29.468734427356303,0.2941094595755649,255.21780221668527,0.16079096142280264,35.00704527880402,6.49609072944411,11.72265658561732,16.368330612595585,0.41996735114700573,17.27433628318584,5.663870607440502,0.004496949565630535,0.0019990870573235384,0.9652985557102519,0.5036735964102099,190.9368502448664,1.75,12820,6.342984435514074,0.38596279251170046,2.089530499219969,5.519714352574103,25.18048127925117,28.565865834633385,0.2949085023400936,235.21170046801873,0.1632154446177847,30.920436817472698,4.130811232449298,10.949297971918877,15.427067082683307,0.41326053042121685,18.490015600624027,5.920317394695788,0.0039494235205815185,0.0018300011560009447,0.8496512914853617,0.5129516545132727,222.52106084243368,2.25
fresh 0.2,11,upper east,south,5932,0.030945588464131955,0.5046932618169628,0.38443515846257587,0.5610031714093051,6022,6.394091472795419,0.42716921288608434,1.9471348389239456,5.180516605778811,24.16209232813019,24.152191962803055,0.3213339422118897,231.52374626369976,0.027983062105612754,34.98904018598472,6.460976419794088,11.695782132182,16.536200597808037,0.29608103620059784,16.98123546994354,5.240607439388907,0.0053633777517436,0.002001663814770035,0.9758420789893609,0.5163096444890678,186.8367651942876,1.75,5910,6.620569981673469,0.39253891708967853,1.9967808798646363,5.123002876480541,24.72552115059222,25.950947546531303,0.2956394247038917,210.28206429780033,0.0376994923857868,33.94348561759729,5.256175972927242,11.907445008460236,16.54670050761421,0.23316412859560068,18.240439932318104,5.269262098138748,0.0070761157117186875,0.0018906835651512383,0.8888569254974246,0.5159098453353721,197.74890016920475,2.0
fresh 0.2,11,lower,south,15433,0.04276226806675671,0.6334475604354617,0.3762939458908033,0.5383825493899866,27173,6.43943689524831,0.4850061090052626,1.848576344165164,4.859602473043094,25.21717108894859,28.05877157472491,0.36399860155301217,217.77518124608986,0.11595282081477938,30.759908732933425,6.307106318772311,11.334928053582601,12.871195672174585,0.24667868840393037,15.313472932690539,5.594483273838001,0.0048349892165545786,0.0023874980258777423,0.9726914140527182,0.5180683091483959,178.97357671217753,2.25,15724,6.351882203676592,0.4702979521750191,1.9205352963622488,5.078752607479013,24.671024548460952,26.32584584075299,0.3563023403714068,218.3387178834902,0.11141344441617909,31.890676672602392,5.638387178834902,11.875922157211905,14.092915288730604,0.2834520478249809,17.070847112693972,5.678815759348766,0.005770078023641808,0.00213159119222704,0.920133194739272,0.49680236694177937,193.7496820147545,2.5
fresh 0.2,11,upper east,tropics,3634,0.035388158010602126,0.3970570642421342,0.3826019438720698,0.6694911171870869,3319,7.745047445524533,0.23549563121422115,2.46745103946972,5.090332931605905,26.741250376619465,38.88544742392287,0.26471798734558605,188.91051521542633,0.3095206387466104,37.405242542934616,5.827658933413679,12.538113889725821,18.84423018981621,0.1952395299789093,18.2154263332329,4.921329918650196,0.00038753338655470466,0.0036799171454947447,0.9799565687327728,0.49455545756220304,150.9852365170232,1.5,5040,7.581579063290768,0.2491795634920635,2.3630722222222222,5.190210119047619,26.912299603174603,33.861646825396825,0.2918924603174603,168.10396825396825,0.34592936507936506,34.896230158730155,4.765079365079365,11.978769841269841,17.84801587301587,0.30436507936507934,18.807142857142857,5.121403373015873,0.0007862722911798096,0.003512099829611898,0.9502955731313694,0.5145790547374991,169.35059523809525,1.5
fresh 0.2,11,lower,tropics,13078,0.057467172740738176,0.6507133937892776,0.3367359987423127,0.43023946949556763,31788,5.879146132179878,0.6265862275072355,1.5829332767081918,4.708245847489619,25.787399018497545,31.86101988171637,0.49443881338870016,667.8836982509123,2.209090065433497,28.09053730967661,6.133100541084686,11.952843840442934,9.849062539323015,0.15553038882597206,13.955360513401283,5.632143639109098,0.001106106309495514,0.0036414536922572344,0.9905396738560329,0.5381925876739625,173.0876431357745,4.5,17063,5.715321041009474,0.6165055969055852,1.6224649827111293,4.781312723436676,26.04973568540116,32.915161460470024,0.4935680712653109,622.6968293969408,2.257177987458243,29.748520189884545,6.0453027017523295,12.793647072613258,10.702983062767391,0.20658735275156773,14.957393189943152,5.747803024087206,0.001101117290092504,0.003572523717108828,0.9847520909476007,0.5472695811248122,180.16849323096758,4.25
fresh 0.2,11,upper west,tropics,8062,0.028826651107221248,0.6097577121673508,0.40059698158666657,0.723329923155392,9211,7.1839476098076185,0.2384649875149278,2.517626750624254,5.3830352838996856,26.378872000868526,34.17163174465313,0.25749962001954185,300.41928129410485,0.1723104983172294,35.49896862447074,7.041797850396265,11.97806969927261,16.15416350016285,0.32493757463901857,16.642818369341004,5.638068505048312,0.0008785504433393125,0.0032674077897405906,0.9877733336996753,0.48339785744728897,184.42253826946043,2.0,5895,6.591916768391071,0.228806106870229,2.7644680237489396,5.70321187446989,26.815894826123834,35.09053435114504,0.2600076335877863,302.89754028837996,0.18228346055979644,37.7960983884648,6.352671755725191,12.287192536047497,18.713316369804918,0.44291772688719255,18.360644614079728,5.930682273112807,0.0006716842200606115,0.003240482635429396,0.9726030448320561,0.48372076862279517,200.2459711620017,1.75
fresh 0.2,11,upper west,south,10842,0.03499080893517033,0.6342106330345918,0.377753941350869,0.5334518962609001,15639,6.1322738542514745,0.4694378796598248,1.9157706375087922,5.220177952554511,24.841091502014194,28.205543832725876,0.33763782850565893,393.05409553040477,0.09983413261717501,33.44542489929024,6.613018735213249,11.544408210243622,14.908306157682716,0.379691796150649,16.24675490760279,5.634069505722873,0.006458193489185898,0.0019970343165826945,0.9767590096136056,0.4971830875403498,193.17961506490184,2.25,9020,5.995766455949703,0.47016164079822614,1.9202037694013303,5.409522505543237,24.4900110864745,25.116008869179602,0.3436651884700665,343.0230598669623,0.10963647450110865,32.96862527716186,5.274611973392461,11.951441241685144,15.366629711751663,0.3759423503325942,17.813747228381374,5.881561419068736,0.0069301028086557834,0.0018414311966444264,0.9108060713400845,0.5024411269334925,206.06951219512194,2.75
