step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1915,1.501,0.077,6.90,154899,147489,2205,0,5248,1,1214121.4,0.0,0.008,0.297,0.214,0.482,345,7.15,3.78,0.00,0.12,0.03,0.67,0.06,0.85,7.05,3.53,0.00,0.00,0.002,0.031,165,0.209,0.915,0.000,0.000,0.085,364353,364299,1,1.000,0.000,0.013,295931,0.142,0.569,0.005,122.03,68076,0,0.000,0.000,0.000,8661786,1.00,19.30,0.000,0.000,0.000,3,8,10,51,13689,0.052,41.28,0.0090,0.001,12,0.954,0.000,0.536,0.577,4.71,7.59,6.55,0.00,0.000,1.00,1.00,1.00,0.954,0.00014
880000,1881,1.511,0.076,6.88,144015,137614,2155,0,4280,26,1200524.9,2.9,0.008,0.284,0.293,0.414,350,7.11,3.54,0.00,0.05,0.03,0.47,0.03,0.42,7.04,3.45,0.00,0.00,0.003,0.038,176,0.232,0.912,0.000,0.000,0.088,369639,369519,1,1.000,0.000,0.010,334255,0.145,0.572,0.006,121.61,71719,0,0.113,0.000,0.000,8789457,1.00,19.07,0.000,0.001,0.000,3,8,10,44,13373,0.051,41.71,0.0091,0.001,14,0.952,0.000,0.573,0.613,4.54,7.58,6.17,0.00,0.000,1.00,1.00,1.00,0.952,0.00014
890000,1662,1.548,0.075,6.84,134553,128168,2017,0,4587,2,1191197.9,0.0,0.008,0.287,0.267,0.438,372,6.81,3.38,0.00,0.02,0.03,0.60,0.10,0.69,6.67,3.23,0.00,0.00,0.003,0.042,183,0.260,0.930,0.000,0.000,0.070,385964,385939,1,1.000,0.000,0.042,573244,0.132,0.568,0.005,120.82,76536,0,0.000,0.000,0.000,8791869,1.00,19.43,0.000,0.001,0.000,2,8,10,39,11311,0.043,42.50,0.0107,0.000,11,0.960,0.000,0.629,0.653,4.38,7.05,5.94,0.00,0.000,1.00,1.00,1.00,0.960,0.00012
900000,1828,1.514,0.073,6.62,136185,127931,2363,0,5725,3,1208510.0,0.3,0.009,0.242,0.209,0.541,382,6.68,3.55,0.00,0.03,0.07,1.23,0.03,0.41,6.57,3.36,0.00,0.00,0.005,0.050,170,0.152,0.905,0.000,0.000,0.095,401753,401525,1,1.000,0.000,0.011,271818,0.114,0.571,0.006,121.27,84457,0,0.088,0.000,0.000,6531842,1.00,19.69,0.000,0.000,0.000,2,6,10,48,12212,0.047,42.05,0.0101,0.001,8,0.958,0.000,0.688,0.662,4.21,6.66,5.96,0.00,0.000,1.00,1.00,1.00,0.958,0.00010
910000,1806,1.490,0.075,6.88,139895,130995,2199,0,6723,2,1199937.2,0.4,0.012,0.223,0.188,0.578,406,6.11,2.88,0.01,0.22,0.04,0.58,0.08,0.88,5.98,2.67,0.00,0.00,0.005,0.052,150,0.245,0.899,0.000,0.000,0.101,407500,407217,1,1.000,0.000,0.016,256910,0.099,0.575,0.006,121.28,86654,0,0.190,0.000,0.000,5670318,1.00,20.32,0.000,0.000,0.000,2,6,9,34,11035,0.042,42.04,0.0111,0.000,17,0.960,0.000,0.712,0.658,3.99,6.78,5.55,0.00,0.000,1.01,1.00,1.00,0.960,0.00008
920000,1963,1.485,0.076,6.97,145734,135328,2615,0,7634,1,1212374.9,0.1,0.011,0.217,0.183,0.589,381,5.51,2.89,0.00,0.00,0.05,0.62,0.02,0.28,5.44,2.81,0.00,0.00,0.005,0.055,142,0.206,0.899,0.000,0.000,0.101,399072,398186,2,0.756,0.000,0.008,195105,0.144,0.588,0.006,121.51,93787,0,0.132,0.000,0.000,5428668,1.00,21.29,0.000,0.000,0.000,2,5,9,33,10809,0.041,41.81,0.0114,0.000,11,0.962,0.000,0.676,0.636,3.73,6.40,5.57,0.00,0.000,1.00,1.00,1.00,0.962,0.00007
930000,1952,1.462,0.072,7.37,162045,151328,2551,0,8177,9,1211075.4,0.2,0.029,0.208,0.143,0.620,329,5.79,3.04,0.02,0.35,0.04,0.64,0.05,0.70,5.68,2.81,0.00,0.00,0.004,0.050,184,0.218,0.863,0.000,0.000,0.137,392938,389812,2,0.713,0.147,0.010,211100,0.106,0.568,0.005,121.04,97211,0,0.018,0.000,0.000,5456520,1.01,21.01,0.000,0.000,0.000,2,5,9,39,11295,0.043,42.28,0.0109,0.000,15,0.957,0.000,0.549,0.589,3.91,6.49,6.46,0.00,0.000,1.01,1.01,1.01,0.958,0.00008
940000,1840,1.465,0.075,7.32,168377,155577,2450,0,10462,1,1209061.0,0.0,0.032,0.185,0.162,0.621,347,6.76,3.66,0.02,0.46,0.04,0.64,0.08,0.89,6.61,3.37,0.00,0.00,0.004,0.043,204,0.185,0.880,0.000,0.000,0.120,398443,397871,3,0.718,0.000,0.016,241810,0.111,0.573,0.005,121.44,99837,0,0.000,0.000,0.000,4885214,1.01,19.76,0.000,0.000,0.000,3,6,9,43,12436,0.047,41.88,0.0099,0.000,15,0.951,0.000,0.593,0.579,4.18,6.58,6.33,0.00,0.000,1.01,1.01,1.01,0.951,0.00009
950000,1804,1.470,0.077,7.45,167398,155131,2405,1,9897,12,1208492.4,4.0,0.082,0.148,0.150,0.620,350,6.87,3.12,0.02,0.25,0.02,0.35,0.11,1.04,6.73,2.92,0.00,0.00,0.003,0.037,199,0.210,0.898,0.000,0.000,0.102,397016,396459,3,0.707,0.014,0.023,279339,0.103,0.588,0.006,121.06,102601,0,0.337,1.000,0.000,3812206,1.01,19.60,0.000,0.000,0.000,3,7,9,43,12402,0.047,42.25,0.0100,0.000,8,0.930,0.000,0.649,0.580,4.25,6.50,6.21,0.00,0.000,1.01,1.01,1.01,0.930,0.00010
960000,1768,1.515,0.077,7.61,161896,149685,1896,0,10351,6,1205423.1,0.3,0.082,0.165,0.172,0.581,364,7.82,3.96,0.01,0.18,0.09,1.43,0.08,0.81,7.64,3.40,0.00,0.00,0.003,0.037,167,0.474,0.917,0.000,0.000,0.083,383968,383375,3,0.690,0.000,0.014,291622,0.134,0.569,0.006,121.46,93963,0,0.042,0.000,0.000,3383000,1.00,18.93,0.000,0.000,0.000,2,9,10,62,13820,0.053,41.86,0.0089,0.000,10,0.905,0.000,0.591,0.581,4.61,6.32,6.10,0.00,0.000,1.01,1.01,1.00,0.905,0.00015
970000,1747,1.496,0.080,7.60,157139,145231,1872,0,10057,10,1198705.4,1.0,0.076,0.153,0.183,0.588,397,7.68,3.53,0.01,0.16,0.05,0.77,0.07,0.76,7.55,3.38,0.00,0.00,0.005,0.060,170,0.469,0.914,0.000,0.000,0.086,379251,378113,3,0.708,0.000,0.015,285846,0.138,0.578,0.006,121.00,79592,0,0.098,0.000,0.000,3465195,1.01,18.89,0.000,0.000,0.000,3,9,10,43,13423,0.051,42.32,0.0091,0.000,11,0.874,0.000,0.587,0.588,4.56,6.26,6.35,0.00,0.000,1.01,1.01,1.01,0.874,0.00018
980000,1782,1.477,0.075,7.37,159450,147222,1950,0,10243,2,1201628.9,0.2,0.131,0.110,0.176,0.584,409,7.65,3.63,0.01,0.32,0.10,1.75,0.05,0.63,7.49,3.16,0.00,0.00,0.004,0.053,152,0.474,0.907,0.000,0.000,0.093,378929,377669,3,0.706,0.000,0.011,354269,0.129,0.570,0.006,121.42,79924,0,0.112,0.000,0.000,2072955,1.01,18.85,0.001,0.000,0.000,3,9,9,64,13632,0.052,41.89,0.0090,0.000,15,0.786,0.000,0.600,0.582,4.54,6.43,6.10,0.00,0.000,1.01,1.01,1.01,0.786,0.00020
990000,1663,1.487,0.082,7.87,161037,150778,1988,0,8390,4,1183405.0,0.3,0.117,0.083,0.164,0.636,410,8.08,3.94,0.01,0.30,0.09,1.30,0.08,0.90,7.90,3.25,0.00,0.00,0.003,0.036,139,0.456,0.902,0.000,0.000,0.098,377918,376597,2,0.739,0.000,0.015,271405,0.148,0.586,0.006,120.17,81143,0,0.070,0.000,0.000,1352945,1.00,18.47,0.000,0.000,0.000,3,9,10,57,13434,0.051,43.14,0.0090,0.004,17,0.726,0.000,0.621,0.576,4.72,6.52,6.61,0.00,0.001,1.00,1.00,1.00,0.726,0.00021
1000000,1816,1.482,0.079,7.44,159233,150049,2012,0,7019,6,1188100.4,0.5,0.101,0.095,0.143,0.661,408,7.25,3.03,0.00,0.08,0.04,0.50,0.07,0.94,7.14,2.97,0.00,0.00,0.004,0.051,145,0.385,0.906,0.000,0.000,0.094,374808,372283,2,0.792,0.059,0.015,338757,0.124,0.582,0.006,120.54,87594,0,0.077,0.000,0.000,2072469,1.00,19.22,0.000,0.000,0.000,2,9,9,39,13174,0.050,42.77,0.0092,0.010,4,0.794,0.000,0.633,0.578,4.51,6.59,6.42,0.00,0.000,1.00,1.00,1.00,0.794,0.00017
