step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1884,1.497,0.087,11.83,149480,137414,1921,0,10131,6,1197326.6,0.8,0.163,0.154,0.083,0.601,347,7.21,4.10,0.00,0.00,0.04,0.46,0.02,0.30,7.15,4.01,0.00,0.00,0.005,0.053,376,0.055,0.892,0.000,0.000,0.108,359327,353999,5,0.332,0.019,0.007,152116,0.067,0.584,0.006,120.88,133658,0,0.133,0.000,0.000,3275524,1.00,18.36,0.001,0.000,0.000,2,7,11,64,13586,0.052,42.43,0.0089,0.000,21,0.862,0.000,0.774,0.587,3.87,6.20,5.62,0.00,0.000,1.00,1.00,1.00,0.862,0.00022
880000,1749,1.534,0.082,11.77,144100,132607,1798,0,9830,12,1196189.6,0.6,0.211,0.137,0.076,0.576,352,7.77,4.54,0.00,0.02,0.04,0.43,0.05,0.50,7.68,4.52,0.00,0.00,0.004,0.040,372,0.063,0.897,0.000,0.000,0.103,357066,351180,5,0.393,0.005,0.012,196827,0.067,0.576,0.006,120.95,131960,0,0.047,0.000,0.000,2792780,1.00,17.98,0.000,0.000,0.000,3,7,12,45,13581,0.052,42.37,0.0089,0.000,18,0.836,0.000,0.759,0.599,3.90,5.55,5.68,0.00,0.000,1.00,1.00,1.00,0.836,0.00026
890000,1868,1.502,0.083,12.76,146956,133026,1848,0,11963,7,1195223.4,0.1,0.159,0.151,0.064,0.626,331,7.34,4.49,0.01,0.21,0.01,0.21,0.04,0.43,7.28,4.48,0.00,0.00,0.002,0.031,405,0.057,0.908,0.000,0.000,0.092,358263,352310,4,0.668,0.095,0.010,239505,0.092,0.583,0.006,120.70,137935,0,0.019,0.000,0.000,3578653,1.01,18.34,0.000,0.000,0.000,2,7,12,55,13720,0.052,42.61,0.0088,0.000,20,0.852,0.000,0.747,0.593,4.00,6.17,5.90,0.00,0.000,1.01,1.00,1.01,0.852,0.00022
900000,1831,1.522,0.087,12.40,149847,135855,1983,0,12046,4,1196969.8,0.4,0.173,0.092,0.029,0.706,316,7.54,4.11,0.02,0.21,0.02,0.21,0.03,0.40,7.47,4.10,0.00,0.00,0.002,0.024,365,0.057,0.891,0.000,0.000,0.109,360698,355372,3,0.535,0.195,0.009,184435,0.080,0.587,0.006,120.86,141405,0,0.093,0.000,0.000,1980557,1.01,18.06,0.000,0.000,0.000,2,7,12,39,13801,0.053,42.45,0.0087,0.000,13,0.793,0.000,0.723,0.588,4.15,6.30,6.02,0.00,0.000,1.01,1.01,1.01,0.793,0.00021
910000,1824,1.515,0.083,12.12,145475,132548,1941,0,10993,3,1197542.1,0.4,0.185,0.096,0.034,0.685,334,7.70,4.95,0.00,0.14,0.01,0.14,0.03,0.45,7.65,4.91,0.00,0.00,0.001,0.015,360,0.053,0.901,0.000,0.000,0.099,360169,355046,5,0.539,0.161,0.009,133372,0.109,0.574,0.006,121.18,135342,0,0.129,0.000,0.000,2031664,1.00,18.00,0.001,0.000,0.000,3,8,12,64,14041,0.054,42.14,0.0086,0.000,18,0.782,0.000,0.719,0.599,4.02,6.00,5.71,0.00,0.000,1.00,1.00,1.00,0.782,0.00021
920000,1782,1.539,0.083,11.90,148768,134208,1965,0,12637,1,1202100.2,0.2,0.146,0.097,0.044,0.714,329,7.63,4.63,0.00,0.08,0.01,0.12,0.03,0.44,7.59,4.57,0.00,0.00,0.001,0.009,359,0.074,0.910,0.000,0.000,0.090,364171,356714,5,0.577,0.205,0.012,216683,0.089,0.584,0.006,121.56,139323,0,0.194,0.000,0.000,1704383,1.00,17.98,0.000,0.000,0.000,2,7,13,41,13598,0.052,41.76,0.0089,0.000,14,0.766,0.000,0.705,0.595,4.09,5.97,5.66,0.00,0.000,1.00,1.00,1.00,0.766,0.00022
930000,1823,1.512,0.083,11.53,147741,132959,1860,0,12881,1,1197360.6,0.2,0.155,0.065,0.043,0.737,346,7.57,4.82,0.00,0.16,0.01,0.28,0.04,0.41,7.51,4.78,0.00,0.00,0.001,0.022,363,0.085,0.909,0.000,0.000,0.091,361700,355179,8,0.613,0.018,0.013,284466,0.061,0.585,0.006,121.25,133900,0,0.195,0.000,0.000,879600,1.00,18.15,0.001,0.000,0.000,3,7,12,64,13803,0.053,42.06,0.0087,0.000,13,0.616,0.000,0.710,0.595,4.03,5.96,5.66,0.00,0.000,1.00,1.00,1.00,0.616,0.00021
940000,1812,1.559,0.086,10.82,145863,132952,1952,0,10970,0,1174302.8,0.0,0.197,0.075,0.035,0.693,366,7.49,5.07,0.02,0.28,0.03,0.61,0.06,0.61,7.38,4.84,0.00,0.07,0.003,0.044,358,0.103,0.916,0.000,0.000,0.084,351164,345885,6,0.603,0.000,0.012,498800,0.090,0.587,0.006,120.21,122332,0,0.000,0.000,0.000,1093407,1.01,18.27,0.000,0.000,0.001,2,7,12,53,13569,0.052,43.10,0.0088,0.001,23,0.675,0.000,0.681,0.588,3.96,5.61,5.57,0.00,0.001,1.01,1.01,1.01,0.675,0.00023
950000,1735,1.531,0.087,11.38,149180,134151,1975,0,13131,0,1196088.1,0.0,0.171,0.096,0.062,0.672,363,7.85,4.31,0.00,0.09,0.00,0.00,0.09,0.59,7.76,4.28,0.00,0.00,0.000,0.000,317,0.127,0.910,0.000,0.000,0.090,361977,357040,3,0.859,0.003,0.035,199532,0.073,0.593,0.006,121.30,123417,0,0.000,0.000,0.000,1610222,1.00,17.74,0.000,0.000,0.000,3,8,12,37,13627,0.052,42.02,0.0089,0.005,13,0.724,0.000,0.669,0.591,4.27,6.03,6.05,0.00,0.000,1.00,1.00,1.00,0.724,0.00025
960000,1900,1.486,0.088,11.43,146092,132245,1771,0,11911,0,1190425.1,0.0,0.040,0.148,0.043,0.769,352,7.18,4.27,0.01,0.12,0.00,0.09,0.01,0.14,7.16,4.26,0.00,0.00,0.000,0.010,319,0.090,0.907,0.000,0.000,0.093,360672,356922,1,1.000,0.000,0.007,339081,0.081,0.583,0.006,120.89,124747,0,0.000,0.000,0.000,3930505,1.00,18.66,0.000,0.000,0.000,3,7,12,45,13647,0.052,42.42,0.0087,0.002,16,0.876,0.000,0.700,0.598,4.15,6.03,6.32,0.00,0.000,1.00,1.00,1.00,0.876,0.00020
970000,1979,1.490,0.086,12.00,151699,136605,2147,0,12868,0,1197516.8,0.0,0.006,0.162,0.024,0.808,323,6.69,4.35,0.01,0.19,0.01,0.22,0.04,0.43,6.63,4.33,0.00,0.00,0.001,0.027,344,0.051,0.909,0.000,0.000,0.091,350691,347519,1,1.000,0.000,0.013,195450,0.041,0.580,0.006,121.34,135182,0,0.000,0.000,0.000,4729687,1.00,19.27,0.000,0.000,0.000,2,6,11,47,13238,0.050,41.97,0.0091,0.003,7,0.871,0.000,0.742,0.571,3.96,6.46,5.96,0.00,0.000,1.00,1.00,1.01,0.871,0.00018
980000,1816,1.528,0.081,11.47,147748,133123,1777,0,13011,11,1194670.8,1.4,0.017,0.193,0.030,0.760,335,7.34,4.48,0.02,0.39,0.02,0.26,0.04,0.93,7.26,4.35,0.00,0.00,0.002,0.026,346,0.061,0.905,0.000,0.000,0.095,359541,354540,1,0.801,0.199,0.010,208860,0.046,0.574,0.005,120.82,134427,0,0.123,0.000,0.000,5187531,1.01,18.39,0.000,0.000,0.000,2,7,12,52,13335,0.051,42.50,0.0091,0.000,12,0.880,0.000,0.711,0.592,4.16,6.15,6.02,0.00,0.000,1.01,1.01,1.01,0.880,0.00021
990000,1858,1.492,0.083,11.87,151770,136604,1894,0,13230,37,1192609.2,2.2,0.018,0.257,0.031,0.694,329,7.16,4.52,0.01,0.17,0.06,0.91,0.04,0.59,7.05,4.35,0.00,0.02,0.005,0.046,331,0.083,0.905,0.000,0.000,0.095,363040,359304,3,0.650,0.023,0.010,184850,0.054,0.593,0.006,120.51,136874,0,0.059,0.000,0.000,6645487,1.01,18.72,0.000,0.002,0.001,2,7,11,53,13302,0.051,42.81,0.0091,0.002,11,0.901,0.000,0.640,0.585,4.12,6.18,6.09,0.00,0.001,1.01,1.01,1.01,0.901,0.00021
1000000,1691,1.527,0.080,11.86,156961,141023,2150,1,13954,10,1205505.6,2.2,0.037,0.292,0.029,0.642,322,8.09,4.33,0.03,0.37,0.02,0.34,0.01,0.18,8.03,4.24,0.00,0.00,0.002,0.035,318,0.121,0.892,0.000,0.000,0.108,365695,362675,4,0.688,0.028,0.009,179818,0.042,0.589,0.006,121.41,130013,37,0.215,1.000,0.000,8036307,1.01,17.50,0.000,0.000,0.000,3,8,12,45,13685,0.052,41.91,0.0089,0.001,15,0.912,0.000,0.572,0.574,4.49,6.62,6.64,0.00,0.000,1.01,1.01,1.02,0.912,0.00022
