step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1470,1.470,0.049,8.28,145904,127124,1605,0,17104,1,956598.9,0.3,0.016,0.092,0.698,0.195,377,8.07,3.79,0.03,0.37,0.01,0.16,0.00,0.08,8.03,3.78,0.00,0.00,0.001,0.029,167,0.249,0.891,0.000,0.000,0.109,276913,273901,2,0.911,0.009,0.001,71977,0.064,0.401,0.003,95.87,86285,0,0.314,0.000,0.000,1450322,1.01,18.10,0.000,0.000,0.000,4,8,12,32,11859,0.045,67.57,0.0081,0.024,11,0.753,0.000,0.547,0.478,4.94,6.28,7.19,0.00,0.000,1.02,1.02,1.01,0.753,0.00020
880000,1505,1.477,0.051,8.33,142449,124705,1684,0,16025,0,961698.3,0.0,0.009,0.129,0.689,0.173,370,8.22,4.15,0.02,0.31,0.00,0.00,0.00,0.03,8.20,4.10,0.00,0.00,0.000,0.000,190,0.170,0.900,0.000,0.000,0.100,275556,274013,2,0.917,0.000,0.001,65244,0.086,0.400,0.003,96.28,86386,0,0.000,0.000,0.000,2447350,1.00,18.01,0.000,0.000,0.000,4,8,12,39,12376,0.047,67.16,0.0078,0.008,41,0.841,0.000,0.514,0.488,4.88,6.50,7.26,0.00,0.000,1.00,1.00,1.00,0.841,0.00018
890000,1442,1.464,0.049,8.08,145302,127608,1677,0,16080,1,968415.9,0.1,0.014,0.135,0.690,0.161,380,8.06,3.74,0.02,0.45,0.00,0.00,0.00,0.08,8.03,3.74,0.00,0.00,0.000,0.000,145,0.259,0.898,0.000,0.000,0.102,275563,274687,2,0.929,0.000,0.003,33923,0.087,0.403,0.003,96.50,83285,0,0.117,0.000,0.000,2771987,1.01,17.96,0.000,0.000,0.000,4,8,12,38,11616,0.044,66.94,0.0084,0.012,19,0.838,0.000,0.584,0.478,4.88,6.52,6.87,0.00,0.000,1.01,1.01,1.01,0.838,0.00019
900000,1428,1.500,0.050,7.86,144337,125766,1777,0,16808,0,954997.1,0.0,0.020,0.088,0.676,0.216,375,8.48,4.50,0.03,0.53,0.00,0.05,0.01,0.23,8.44,4.41,0.00,0.00,0.000,0.004,143,0.320,0.900,0.000,0.000,0.100,282464,281286,2,0.909,0.000,0.004,41622,0.107,0.402,0.003,95.62,84669,0,0.000,0.000,0.000,1464814,1.01,17.95,0.000,0.000,0.000,4,8,12,50,12105,0.046,67.82,0.0079,0.020,24,0.755,0.000,0.523,0.493,5.16,6.90,7.08,0.00,0.001,1.00,1.01,1.01,0.755,0.00018
910000,1449,1.474,0.048,8.05,145683,127284,1716,0,16662,0,957477.8,0.0,0.016,0.082,0.642,0.260,387,8.11,3.74,0.00,0.11,0.00,0.00,0.01,0.23,8.09,3.74,0.00,0.00,0.000,0.000,152,0.235,0.894,0.000,0.000,0.106,283166,282143,3,0.899,0.008,0.005,41601,0.112,0.402,0.003,95.69,84432,0,0.000,0.000,0.000,1239235,1.00,18.24,0.000,0.000,0.000,3,8,12,32,11748,0.045,67.75,0.0082,0.030,22,0.728,0.000,0.491,0.490,4.99,6.42,6.92,0.00,0.000,1.00,1.00,1.00,0.728,0.00019
920000,1399,1.476,0.045,8.23,140893,122600,1698,0,16645,4,951441.2,0.3,0.017,0.081,0.583,0.319,408,7.95,3.93,0.03,0.32,0.00,0.08,0.00,0.06,7.92,3.91,0.00,0.00,0.000,0.012,177,0.208,0.876,0.000,0.000,0.124,278080,276159,2,0.935,0.000,0.001,53507,0.101,0.405,0.003,95.20,83249,0,0.078,0.000,0.000,1132403,1.01,17.95,0.000,0.000,0.000,4,7,12,32,11125,0.042,68.24,0.0086,0.016,24,0.720,0.000,0.530,0.498,4.69,5.72,7.24,0.00,0.000,1.01,1.01,1.02,0.720,0.00020
930000,1403,1.486,0.041,8.26,138384,117153,1894,0,19333,0,958310.1,0.0,0.013,0.067,0.663,0.258,436,7.13,3.66,0.01,0.22,0.01,0.21,0.00,0.14,7.11,3.64,0.00,0.00,0.001,0.027,154,0.182,0.893,0.000,0.000,0.107,308741,306357,3,0.871,0.006,0.001,32639,0.097,0.403,0.003,95.52,84426,0,0.000,0.000,0.000,1164456,1.00,19.13,0.000,0.000,0.000,4,7,12,42,10008,0.038,67.92,0.0096,0.031,18,0.798,0.000,0.671,0.554,4.46,5.98,7.05,0.00,0.000,1.00,1.00,1.00,0.798,0.00012
940000,1449,1.490,0.042,8.50,141027,119018,1957,0,20006,3,958297.7,0.9,0.019,0.070,0.672,0.239,377,7.66,4.08,0.03,0.52,0.00,0.00,0.01,0.14,7.62,4.02,0.00,0.00,0.000,0.000,162,0.307,0.869,0.000,0.000,0.131,312993,311581,2,0.897,0.030,0.002,39049,0.110,0.397,0.003,95.91,93512,0,0.284,0.000,0.000,1229030,1.01,18.94,0.000,0.000,0.000,4,8,12,42,11100,0.042,67.53,0.0087,0.023,19,0.810,0.000,0.591,0.551,4.88,7.05,7.01,0.00,0.000,1.01,1.01,1.01,0.810,0.00012
950000,1475,1.420,0.043,8.63,141062,119169,1875,0,19992,0,968799.1,0.0,0.024,0.083,0.692,0.202,383,7.29,3.56,0.03,0.67,0.00,0.03,0.01,0.26,7.24,3.44,0.00,0.00,0.000,0.001,159,0.351,0.877,0.000,0.000,0.123,315740,314433,2,0.913,0.005,0.004,51434,0.120,0.402,0.003,96.02,98318,0,0.000,0.000,0.000,1593547,1.01,19.14,0.000,0.000,0.000,3,8,10,44,10747,0.041,67.42,0.0091,0.020,20,0.858,0.000,0.564,0.555,4.84,6.89,6.96,0.00,0.000,1.01,1.01,1.01,0.858,0.00012
960000,1476,1.468,0.051,8.81,153322,132023,1939,0,19359,0,962597.1,0.0,0.024,0.061,0.724,0.190,378,8.15,3.80,0.01,0.19,0.00,0.08,0.04,0.47,8.10,3.79,0.00,0.00,0.000,0.010,157,0.357,0.892,0.000,0.000,0.108,302833,301156,2,0.822,0.100,0.011,97410,0.090,0.409,0.003,95.93,97006,0,0.000,0.000,0.000,977884,1.00,18.05,0.000,0.000,0.000,4,8,12,40,12026,0.046,67.51,0.0081,0.000,38,0.785,0.000,0.580,0.496,5.02,6.87,6.75,0.00,0.000,1.00,1.01,1.00,0.785,0.00014
970000,1456,1.454,0.050,8.56,152218,132315,1717,0,18206,0,961038.7,0.0,0.018,0.081,0.731,0.170,381,8.19,3.79,0.02,0.28,0.00,0.00,0.04,0.55,8.13,3.64,0.00,0.00,0.000,0.000,152,0.359,0.872,0.000,0.000,0.128,285106,283140,3,0.848,0.003,0.007,110107,0.111,0.401,0.003,95.93,89702,0,0.000,0.000,0.000,1219129,1.00,17.89,0.000,0.000,0.000,4,8,10,57,11919,0.045,67.51,0.0081,0.000,41,0.799,0.000,0.596,0.470,5.02,6.89,6.88,0.00,0.000,1.00,1.00,1.00,0.799,0.00018
980000,1476,1.482,0.045,8.79,157320,137569,1840,0,17891,0,963393.3,0.0,0.014,0.077,0.754,0.155,384,7.88,3.09,0.01,0.23,0.01,0.21,0.04,0.68,7.82,3.03,0.00,0.00,0.000,0.012,155,0.338,0.877,0.000,0.000,0.123,289759,287959,5,0.845,0.000,0.007,68852,0.087,0.401,0.003,96.20,94882,0,0.000,0.000,0.000,1169601,1.01,18.27,0.000,0.000,0.000,4,8,10,36,11626,0.044,67.24,0.0083,0.000,45,0.774,0.000,0.600,0.461,4.98,6.95,6.83,0.00,0.000,1.01,1.01,1.00,0.774,0.00017
990000,1439,1.496,0.045,8.34,150383,130542,1757,0,18121,3,957776.1,0.3,0.015,0.060,0.770,0.154,412,7.90,3.84,0.01,0.21,0.01,0.27,0.01,0.40,7.87,3.85,0.00,0.00,0.002,0.046,173,0.287,0.887,0.000,0.000,0.113,293060,291596,3,0.827,0.000,0.002,74316,0.089,0.398,0.003,95.74,94163,0,0.096,0.000,0.000,810972,1.00,18.25,0.000,0.000,0.000,3,8,12,45,11362,0.043,67.70,0.0085,0.000,36,0.732,0.000,0.626,0.490,4.80,6.50,6.69,0.00,0.000,1.00,1.00,1.00,0.732,0.00016
1000000,1463,1.463,0.044,7.90,147824,128193,1817,0,17790,4,958446.6,1.2,0.011,0.069,0.804,0.116,435,7.62,3.45,0.01,0.19,0.00,0.05,0.04,0.63,7.58,3.39,0.00,0.00,0.001,0.026,138,0.401,0.902,0.000,0.000,0.098,297621,296019,2,0.919,0.000,0.009,86312,0.059,0.403,0.003,95.76,84793,0,0.302,0.000,0.000,1149486,1.01,18.33,0.000,0.001,0.000,3,8,10,48,11154,0.043,67.68,0.0086,0.025,18,0.759,0.000,0.638,0.506,4.94,7.10,7.25,0.00,0.000,1.01,1.01,1.01,0.759,0.00014
