step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,2461,1.490,0.075,6.13,193773,178003,2825,0,12945,8,1545975.9,1.1,0.152,0.192,0.011,0.646,372,7.07,4.06,0.01,0.24,0.05,0.66,0.06,0.70,6.96,3.94,0.00,0.00,0.006,0.067,104,0.210,0.900,0.000,0.000,0.100,491175,490459,1,0.999,0.001,0.017,486266,0.057,0.504,0.005,159.38,107145,0,0.140,0.000,0.000,8193572,1.00,20.16,0.000,0.000,0.000,2,8,12,62,17402,0.066,3.82,0.0090,0.000,3,0.911,0.000,0.526,0.607,4.70,7.94,5.82,0.00,0.000,1.00,1.00,1.00,0.911,0.00017
880000,2291,1.534,0.081,6.21,195083,178682,2941,0,13630,5,1547516.8,0.8,0.220,0.196,0.009,0.576,370,7.60,3.97,0.02,0.33,0.07,1.00,0.06,0.56,7.45,3.84,0.00,0.00,0.007,0.067,128,0.142,0.892,0.000,0.000,0.108,489893,489019,1,1.000,0.000,0.021,482184,0.058,0.544,0.006,159.47,108775,0,0.163,0.000,0.000,8348540,1.00,19.44,0.000,0.000,0.000,2,8,12,54,17411,0.066,3.73,0.0091,0.002,4,0.913,0.000,0.511,0.604,4.89,7.88,6.02,0.00,0.000,1.00,1.00,1.01,0.913,0.00019
890000,2310,1.511,0.085,6.24,198170,179971,3388,0,14792,24,1554523.8,1.5,0.266,0.179,0.009,0.545,372,7.31,3.71,0.01,0.16,0.08,0.68,0.05,0.42,7.17,3.71,0.00,0.00,0.010,0.074,135,0.133,0.896,0.000,0.000,0.104,472264,470463,1,1.000,0.000,0.020,390463,0.069,0.562,0.006,159.38,113596,0,0.063,0.000,0.000,7879147,1.00,19.64,0.000,0.000,0.000,2,8,12,44,16883,0.064,3.82,0.0094,0.002,4,0.916,0.000,0.596,0.583,4.78,7.94,5.89,0.00,0.000,1.00,1.00,1.00,0.916,0.00017
900000,2346,1.481,0.087,6.10,185736,169218,2744,0,13738,4,1538007.9,0.4,0.170,0.208,0.011,0.611,376,6.64,3.90,0.01,0.33,0.05,0.53,0.06,0.57,6.52,3.90,0.00,0.00,0.008,0.074,123,0.162,0.890,0.000,0.000,0.110,487334,485871,1,0.988,0.012,0.020,495658,0.052,0.629,0.007,155.94,109396,0,0.089,0.000,0.000,8975583,1.00,20.66,0.000,0.000,0.000,2,6,12,64,15580,0.059,7.26,0.0101,0.000,0,0.924,0.000,0.574,0.621,4.58,7.94,5.77,0.00,0.001,1.01,1.01,1.00,0.924,0.00017
910000,2361,1.492,0.093,6.18,191421,173577,3145,0,14684,21,1506686.1,2.1,0.134,0.196,0.015,0.655,379,7.54,4.56,0.01,0.13,0.28,1.57,0.04,0.51,7.22,4.14,0.00,0.12,0.024,0.103,146,0.169,0.899,0.000,0.000,0.101,468155,466822,1,0.928,0.072,0.014,402865,0.041,0.595,0.007,155.70,99233,0,0.102,0.000,0.000,8062773,1.00,19.75,0.000,0.000,0.000,2,8,12,62,17806,0.068,7.50,0.0088,0.000,0,0.922,0.000,0.530,0.593,4.80,7.65,5.67,0.00,0.000,1.00,1.00,1.01,0.922,0.00017
920000,2284,1.543,0.084,5.92,188499,171494,2902,0,14180,19,1538206.8,1.5,0.101,0.181,0.013,0.706,378,7.74,4.47,0.01,0.27,0.14,1.14,0.04,0.46,7.54,4.22,0.00,0.13,0.013,0.076,134,0.168,0.901,0.000,0.000,0.099,471735,470755,1,1.000,0.000,0.018,471302,0.042,0.529,0.005,158.73,96987,0,0.081,0.000,0.000,7421382,1.00,19.56,0.000,0.000,0.000,2,8,12,64,17667,0.067,4.47,0.0089,0.000,3,0.914,0.000,0.553,0.603,4.95,7.82,6.32,0.00,0.000,1.01,1.01,1.00,0.914,0.00018
930000,2377,1.508,0.080,6.27,196361,178915,3348,1,14004,20,1557360.5,1.0,0.117,0.221,0.012,0.651,363,7.39,4.20,0.01,0.34,0.07,0.73,0.06,0.41,7.24,3.97,0.00,0.00,0.008,0.061,122,0.171,0.891,0.000,0.000,0.109,479817,479619,1,1.000,0.000,0.025,487119,0.049,0.523,0.005,159.85,101121,669,0.048,0.000,0.000,9479936,1.00,19.82,0.000,0.000,0.000,2,8,12,64,17559,0.067,3.35,0.0090,0.000,3,0.930,0.000,0.535,0.593,4.90,7.87,6.38,0.00,0.000,1.00,1.00,1.00,0.930,0.00017
940000,2121,1.553,0.080,6.35,195917,179237,2955,1,13980,14,1553877.2,1.9,0.091,0.223,0.009,0.677,361,7.98,3.35,0.00,0.14,0.08,0.68,0.06,0.59,7.84,3.35,0.00,0.00,0.010,0.074,124,0.239,0.885,0.000,0.000,0.115,490455,490138,1,1.000,0.000,0.025,503875,0.050,0.569,0.006,159.16,104819,40,0.135,1.000,0.000,9336330,1.00,19.16,0.000,0.001,0.000,4,8,12,36,16922,0.065,4.04,0.0094,0.013,4,0.931,0.000,0.515,0.603,5.21,7.89,6.38,0.00,0.000,1.00,1.00,1.00,0.931,0.00018
950000,2182,1.548,0.080,6.28,193115,176234,2796,0,14024,8,1547775.6,1.2,0.110,0.166,0.010,0.715,371,7.88,3.99,0.00,0.00,0.07,1.04,0.04,0.39,7.77,3.88,0.00,0.00,0.007,0.070,103,0.299,0.888,0.000,0.000,0.112,510009,509643,1,0.998,0.002,0.018,500092,0.057,0.567,0.006,158.67,110252,0,0.155,0.000,0.000,6705460,1.00,19.49,0.000,0.000,0.000,2,10,12,62,17187,0.066,4.53,0.0091,0.019,0,0.914,0.000,0.543,0.623,5.09,7.61,6.16,0.00,0.000,1.00,1.00,1.00,0.914,0.00016
960000,2391,1.492,0.071,6.33,192761,175747,2732,0,14073,1,1547961.8,0.1,0.092,0.192,0.011,0.706,376,7.48,3.97,0.00,0.00,0.07,0.64,0.07,0.63,7.33,3.93,0.00,0.00,0.008,0.065,127,0.251,0.898,0.000,0.000,0.102,501502,500978,1,0.982,0.018,0.021,468089,0.054,0.503,0.005,159.31,97685,0,0.128,0.000,0.000,7803848,1.00,19.85,0.000,0.000,0.000,2,8,12,46,17873,0.068,3.89,0.0088,0.007,2,0.918,0.000,0.509,0.617,4.91,7.80,6.20,0.00,0.000,1.00,1.00,1.00,0.918,0.00016
970000,2307,1.519,0.072,6.24,193069,177218,2878,0,13057,13,1551316.1,2.1,0.118,0.184,0.011,0.687,378,7.58,4.29,0.00,0.00,0.05,0.69,0.09,1.18,7.43,4.07,0.00,0.00,0.004,0.052,113,0.231,0.903,0.000,0.000,0.097,494425,494013,2,0.997,0.000,0.021,421576,0.061,0.527,0.005,159.24,98534,0,0.159,0.000,0.000,7465580,1.00,19.73,0.000,0.000,0.000,2,8,12,64,17488,0.067,3.96,0.0090,0.000,1,0.913,0.000,0.522,0.611,5.00,7.82,6.21,0.00,0.000,1.00,1.00,1.00,0.913,0.00018
980000,2438,1.512,0.075,6.32,195099,179362,3221,0,12385,0,1557715.6,0.0,0.120,0.188,0.013,0.679,367,6.95,3.94,0.00,0.08,0.05,0.58,0.07,0.61,6.83,3.94,0.00,0.00,0.004,0.052,99,0.222,0.894,0.000,0.000,0.106,487737,487390,1,1.000,0.000,0.021,408513,0.052,0.537,0.005,159.57,97857,0,0.000,0.000,0.000,7864985,1.00,20.45,0.000,0.000,0.000,2,6,12,36,16934,0.065,3.63,0.0094,0.027,0,0.923,0.000,0.490,0.602,4.73,7.92,6.05,0.00,0.000,1.00,1.00,1.00,0.923,0.00016
990000,2317,1.526,0.083,6.20,186660,171189,3261,0,12331,10,1541263.2,1.6,0.127,0.192,0.015,0.666,367,7.00,4.13,0.00,0.00,0.03,0.53,0.09,0.74,6.88,4.05,0.00,0.00,0.004,0.047,108,0.196,0.885,0.000,0.000,0.115,487688,486984,1,1.000,0.000,0.027,439437,0.056,0.591,0.006,158.66,102640,0,0.165,0.000,0.000,8187881,1.00,20.35,0.000,0.000,0.000,2,6,12,46,16216,0.062,4.54,0.0097,0.036,1,0.926,0.000,0.493,0.619,4.68,7.90,5.44,0.00,0.000,1.00,1.00,1.00,0.926,0.00016
1000000,2177,1.509,0.073,6.04,190393,175316,3161,0,12056,0,1551544.4,0.0,0.145,0.158,0.010,0.687,374,7.81,3.85,0.00,0.04,0.04,0.58,0.06,0.65,7.71,3.88,0.00,0.00,0.004,0.046,90,0.201,0.887,0.000,0.000,0.113,485415,484954,1,1.000,0.000,0.020,485978,0.051,0.533,0.005,159.17,98568,0,0.000,0.000,0.000,6507363,1.00,19.31,0.000,0.000,0.000,2,8,12,38,17002,0.065,4.03,0.0092,0.025,3,0.909,0.000,0.542,0.610,5.09,7.90,5.83,0.00,0.000,1.00,1.00,1.00,0.909,0.00017
