step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
830000,1112,1.369,0.036,12.69,51020,48485,567,0,1972,4,536944.2,16080.2,0.000,0.193,0.349,0.457,1002,7.39,1.64,0.00,0.00,0.05,0.68,0.03,0.55,7.31,1.41,0.00,0.00,0.004,0.050,59,0.455,0.228,0.756,0.000,0.016,42835,39023,5,0.256,0.049,0.007,56516,0.128,0.098,0.000,53.82,24511,0,4020.062,0.000,0.004,523074,1.00,17.32,0.000,0.000,0.000,6,7,8,28,8219,0.031,0.00,0.0066,0.004,3,0.224,0.000,0.251,0.052,1.92,3.77,3.82,0.00,0.000,1.00,1.00,1.00,0.224,0.00116,109.38,1.6094,94.85
840000,1114,1.362,0.032,12.68,49999,47568,520,0,1909,5,534630.5,15438.7,0.000,0.198,0.344,0.458,1012,7.46,1.70,0.00,0.00,0.05,0.64,0.02,0.34,7.40,1.57,0.00,0.00,0.003,0.041,63,0.458,0.221,0.764,0.000,0.015,41664,37644,4,0.320,0.041,0.004,53205,0.124,0.073,0.000,53.52,23740,0,3087.742,0.000,0.002,523044,1.00,17.27,0.000,0.000,0.000,6,7,9,27,8314,0.032,0.00,0.0065,0.000,3,0.220,0.000,0.254,0.049,1.90,3.76,3.84,0.00,0.000,1.00,1.00,1.00,0.221,0.00118,109.68,1.5426,77.28
850000,1107,1.332,0.031,12.60,50628,48078,569,0,1988,4,534639.4,16006.2,0.000,0.190,0.348,0.463,986,7.39,1.42,0.00,0.00,0.02,0.43,0.02,0.28,7.35,1.42,0.00,0.00,0.002,0.045,52,0.460,0.182,0.794,0.001,0.023,42340,37978,6,0.277,0.000,0.006,60144,0.124,0.070,0.000,53.58,24277,0,4001.561,0.000,0.004,477101,1.00,17.35,0.000,0.000,0.000,6,7,9,20,8179,0.031,0.00,0.0066,0.008,0,0.211,0.000,0.261,0.051,1.91,3.67,3.89,0.00,0.000,1.00,1.00,1.00,0.211,0.00116,109.62,1.6008,72.85
860000,1117,1.384,0.031,12.63,50846,48272,520,0,2044,0,533081.4,15872.4,0.000,0.192,0.336,0.472,1010,7.37,1.25,0.00,0.00,0.03,0.49,0.02,0.29,7.32,1.29,0.00,0.00,0.004,0.054,58,0.457,0.211,0.768,0.002,0.019,42480,36760,5,0.285,0.000,0.005,69583,0.132,0.070,0.000,53.41,24106,0,15872.420,0.000,0.004,464326,1.00,17.23,0.000,0.000,0.000,7,7,8,19,8233,0.031,0.00,0.0065,0.000,0,0.204,0.000,0.267,0.050,1.87,3.73,3.91,0.00,0.000,1.00,1.00,1.00,0.204,0.00116,109.79,1.5882,76.69
870000,1110,1.324,0.032,12.84,50992,48427,565,0,2007,1,535883.2,16382.0,0.000,0.193,0.333,0.474,1010,7.55,1.87,0.03,0.54,0.04,0.72,0.05,0.58,7.43,1.58,0.00,0.00,0.003,0.046,56,0.407,0.202,0.775,0.001,0.023,43216,37919,5,0.322,0.000,0.007,102562,0.132,0.073,0.000,53.68,24239,0,16382.036,0.000,0.003,492454,1.01,17.10,0.000,0.000,0.000,6,7,8,34,8375,0.032,0.00,0.0065,0.000,1,0.214,0.000,0.260,0.054,1.89,3.76,3.87,0.00,0.001,1.00,1.01,1.01,0.214,0.00117,109.51,1.6377,66.34
880000,1055,1.383,0.029,12.75,49217,46791,505,0,1976,6,529945.0,15887.5,0.000,0.189,0.338,0.473,1014,7.94,2.19,0.00,0.15,0.07,0.93,0.04,0.76,7.83,1.82,0.00,0.00,0.004,0.053,67,0.300,0.224,0.759,0.002,0.015,41328,35689,5,0.291,0.089,0.007,90984,0.119,0.064,0.000,53.03,24309,0,2647.914,0.000,0.006,457677,1.00,16.80,0.000,0.000,0.000,7,8,10,36,8378,0.032,0.00,0.0064,0.009,1,0.206,0.000,0.265,0.055,2.04,3.78,4.01,0.00,0.000,1.00,1.00,1.00,0.206,0.00121,110.17,1.5902,75.09
890000,1107,1.334,0.029,12.75,48638,46084,544,0,1958,8,528530.7,16149.0,0.000,0.190,0.342,0.468,1017,7.49,1.43,0.00,0.00,0.04,0.52,0.03,0.40,7.43,1.37,0.00,0.00,0.004,0.050,61,0.378,0.206,0.771,0.001,0.023,41585,34573,7,0.312,0.042,0.009,70430,0.130,0.067,0.000,52.91,23648,0,2018.622,0.000,0.009,434562,1.00,17.20,0.000,0.000,0.000,6,7,9,19,8292,0.032,0.00,0.0064,0.004,0,0.196,0.000,0.269,0.059,1.89,3.70,3.93,0.00,0.000,1.00,1.00,1.00,0.196,0.00117,110.29,1.6160,80.79
900000,963,1.389,0.028,12.74,48624,46476,507,0,1785,3,513289.9,15789.9,0.000,0.186,0.350,0.464,1025,7.57,2.20,0.01,0.28,0.08,1.46,0.06,0.61,7.41,1.33,0.00,0.00,0.006,0.066,60,0.359,0.210,0.774,0.000,0.017,41671,33739,7,0.325,0.000,0.012,103855,0.130,0.093,0.000,51.46,23644,0,5263.301,0.000,0.002,446655,1.00,17.21,0.000,0.000,0.000,6,7,8,55,7289,0.028,0.01,0.0072,0.002,1,0.210,0.000,0.264,0.059,2.00,3.64,3.99,0.00,0.001,1.00,1.00,1.00,0.210,0.00125,111.73,1.5784,69.84
910000,1105,1.342,0.031,12.94,48298,45877,509,0,1770,7,516040.9,15541.8,0.000,0.192,0.344,0.464,1038,7.75,2.14,0.01,0.15,0.03,0.46,0.05,0.54,7.67,1.95,0.00,0.00,0.002,0.028,73,0.322,0.237,0.748,0.002,0.013,40829,34709,7,0.276,0.000,0.014,141702,0.117,0.071,0.000,51.63,23003,0,2220.254,0.000,0.005,464848,1.00,17.04,0.000,0.000,0.000,6,8,9,39,8569,0.033,0.00,0.0061,0.000,1,0.212,0.000,0.265,0.056,1.94,3.71,3.91,0.00,0.000,1.00,1.00,1.00,0.212,0.00115,111.56,1.5556,78.35
920000,1088,1.358,0.032,12.98,48658,46452,509,0,1714,4,528217.3,15620.6,0.000,0.174,0.342,0.484,1017,7.83,1.83,0.00,0.00,0.05,0.89,0.05,0.48,7.74,1.62,0.00,0.00,0.003,0.050,65,0.333,0.222,0.756,0.000,0.022,40923,34858,6,0.297,0.048,0.015,167409,0.125,0.066,0.000,52.86,22966,0,3905.143,0.000,0.002,425682,1.00,17.00,0.000,0.000,0.000,7,8,10,34,8521,0.033,0.00,0.0063,0.000,2,0.210,0.000,0.265,0.056,1.94,3.71,3.92,0.00,0.000,1.00,1.00,1.00,0.210,0.00110,110.34,1.5622,73.93
930000,1090,1.360,0.036,12.98,48445,46078,515,0,1850,1,528849.8,15255.1,0.000,0.174,0.346,0.480,1039,7.64,1.60,0.00,0.00,0.03,0.53,0.08,0.67,7.53,1.52,0.00,0.00,0.004,0.058,65,0.336,0.228,0.752,0.001,0.018,40356,34681,6,0.279,0.000,0.022,194449,0.120,0.075,0.000,52.96,22723,0,15255.108,0.000,0.004,431512,1.00,17.29,0.000,0.000,0.000,6,7,9,21,8325,0.032,0.01,0.0064,0.000,4,0.213,0.000,0.260,0.050,1.94,3.76,3.71,0.00,0.000,1.00,1.00,1.00,0.213,0.00109,110.23,1.5265,78.27
940000,1056,1.385,0.034,13.30,48286,45864,535,0,1921,0,528271.0,14948.8,0.000,0.175,0.351,0.473,1027,7.84,2.33,0.00,0.00,0.03,0.74,0.12,1.13,7.69,1.78,0.00,0.00,0.001,0.023,68,0.373,0.218,0.766,0.000,0.016,40246,33802,6,0.362,0.012,0.031,205824,0.127,0.071,0.000,52.89,22851,0,14948.784,0.000,0.000,432331,1.00,17.20,0.000,0.000,0.000,7,7,9,48,8279,0.032,0.00,0.0065,0.023,4,0.211,0.000,0.255,0.046,1.98,3.79,3.68,0.00,0.000,1.00,1.00,1.00,0.212,0.00115,110.30,1.4957,81.46
950000,1037,1.378,0.034,13.25,46792,44490,540,0,1781,2,509699.7,14509.9,0.000,0.171,0.352,0.477,1053,7.86,1.98,0.00,0.00,0.04,0.65,0.12,0.89,7.70,1.80,0.00,0.00,0.004,0.054,76,0.290,0.225,0.756,0.000,0.019,39303,32352,6,0.334,0.002,0.031,246934,0.120,0.063,0.000,51.00,21827,0,7254.973,0.000,0.002,412785,1.00,17.13,0.000,0.000,0.000,6,8,9,26,8149,0.031,0.00,0.0064,0.026,1,0.215,0.000,0.263,0.047,1.93,3.73,3.79,0.00,0.000,1.00,1.00,1.00,0.215,0.00109,112.20,1.4514,81.05
960000,1102,1.353,0.035,13.38,47705,45341,485,0,1814,0,522151.1,14487.7,0.000,0.171,0.355,0.474,1010,7.69,1.66,0.00,0.00,0.00,0.06,0.06,0.46,7.62,1.69,0.00,0.00,0.001,0.011,72,0.309,0.211,0.769,0.000,0.020,39238,33126,6,0.228,0.111,0.026,234611,0.117,0.069,0.000,52.27,23429,0,14487.663,0.000,0.003,409433,1.00,17.19,0.000,0.000,0.000,6,8,9,24,8470,0.032,0.00,0.0062,0.013,4,0.208,0.000,0.257,0.044,1.89,3.79,3.69,0.00,0.000,1.00,1.00,1.00,0.208,0.00107,110.92,1.4489,77.72
970000,1055,1.355,0.037,13.37,47720,45385,523,0,1859,7,523553.0,14223.3,0.000,0.170,0.362,0.469,973,7.87,2.10,0.00,0.00,0.03,0.61,0.11,1.12,7.73,1.58,0.00,0.00,0.002,0.034,82,0.317,0.214,0.765,0.001,0.020,39041,31730,7,0.270,0.000,0.025,236383,0.111,0.081,0.000,52.41,23587,0,2031.898,0.000,0.003,397778,1.00,17.02,0.000,0.000,0.000,6,8,10,42,8306,0.032,0.00,0.0064,0.000,1,0.203,0.000,0.255,0.040,2.03,3.77,3.78,0.00,0.000,1.00,1.00,1.00,0.203,0.00112,110.79,1.4230,79.74
980000,1056,1.322,0.032,13.24,46617,44274,486,0,1856,0,514071.0,14168.0,0.000,0.175,0.358,0.468,1050,7.79,1.84,0.00,0.00,0.03,0.55,0.08,0.61,7.68,1.57,0.00,0.00,0.002,0.025,65,0.322,0.208,0.777,0.000,0.015,38488,31565,6,0.238,0.116,0.022,220718,0.115,0.072,0.000,51.42,22318,0,14168.048,0.000,0.006,431075,1.00,17.08,0.000,0.000,0.000,7,8,9,31,8222,0.031,0.00,0.0063,0.038,0,0.218,0.000,0.259,0.042,1.87,3.77,3.80,0.00,0.000,1.00,1.00,1.00,0.218,0.00110,111.77,1.4173,79.13
990000,1001,1.314,0.031,13.13,47301,44972,544,0,1840,2,504472.8,14215.2,0.000,0.175,0.355,0.470,1054,7.51,1.60,0.00,0.00,0.03,0.49,0.05,0.65,7.43,1.44,0.00,0.00,0.002,0.031,54,0.401,0.198,0.781,0.000,0.021,39721,31851,6,0.405,0.031,0.012,210667,0.118,0.092,0.000,50.59,22780,0,7107.613,0.000,0.004,437877,1.00,17.41,0.000,0.000,0.000,6,7,8,25,7514,0.029,0.00,0.0068,0.052,0,0.223,0.000,0.261,0.043,1.88,3.76,3.68,0.00,0.000,1.00,1.00,1.00,0.223,0.00111,112.60,1.4218,76.77
1000000,1038,1.339,0.030,13.31,45933,43681,504,0,1711,2,512469.6,13926.7,0.000,0.184,0.344,0.472,1020,7.86,2.03,0.00,0.00,0.01,0.26,0.03,0.29,7.81,1.99,0.00,0.00,0.002,0.028,58,0.319,0.230,0.751,0.000,0.018,37834,30010,7,0.207,0.159,0.014,172287,0.117,0.062,0.000,51.29,22005,0,6963.330,0.000,0.004,442031,1.00,17.04,0.000,0.001,0.000,7,8,9,44,8155,0.031,0.00,0.0063,0.044,0,0.214,0.000,0.260,0.044,1.94,3.82,3.75,0.00,0.000,1.00,1.00,1.00,0.214,0.00117,111.91,1.3929,74.18
