step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
830000,751,1.355,0.079,11.86,28559,26984,72,0,1456,9,359971.6,28468.1,0.003,0.193,0.375,0.429,1535,7.61,3.35,0.02,0.41,0.04,0.52,0.09,1.42,7.46,2.59,0.00,0.00,0.003,0.030,65,0.632,0.172,0.816,0.004,0.008,20081,14461,3,0.924,0.000,0.012,19338,0.098,0.228,0.001,36.01,13964,0,3163.117,0.000,0.024,247693,1.01,17.80,0.000,0.000,0.000,6,7,10,62,5715,0.022,4.53,0.0064,0.000,16,0.156,0.000,0.224,0.032,2.23,4.05,3.06,0.00,0.000,1.02,1.02,1.01,0.156,0.00127,122.90,2.8490,760.01
840000,755,1.275,0.075,11.48,28535,27000,47,0,1484,8,357690.0,29722.3,0.002,0.184,0.383,0.430,1569,8.01,3.45,0.00,0.00,0.12,1.23,0.03,0.30,7.87,3.04,0.00,0.00,0.006,0.054,71,0.483,0.176,0.812,0.003,0.009,20181,15162,4,0.906,0.000,0.008,19786,0.122,0.208,0.000,35.80,13446,0,3715.284,0.000,0.023,200428,1.00,17.64,0.000,0.001,0.000,6,7,10,41,6049,0.023,3.47,0.0060,0.000,17,0.135,0.000,0.230,0.037,2.31,4.00,3.19,0.00,0.000,1.00,1.00,1.00,0.135,0.00123,124.17,2.9694,719.64
850000,741,1.330,0.081,11.73,28509,26981,59,0,1483,16,357015.6,30630.0,0.003,0.182,0.391,0.424,1553,7.72,3.28,0.10,1.25,0.05,0.52,0.01,0.24,7.56,2.69,0.00,0.00,0.004,0.035,68,0.609,0.188,0.798,0.004,0.011,20145,15594,2,0.976,0.000,0.004,29398,0.127,0.279,0.001,35.73,13915,0,1914.373,0.000,0.016,178454,1.04,17.80,0.000,0.000,0.000,6,7,9,46,5722,0.022,3.69,0.0064,0.001,11,0.123,0.000,0.231,0.040,2.28,4.03,3.09,0.00,0.000,1.04,1.03,1.04,0.123,0.00125,124.02,3.0677,756.31
860000,734,1.292,0.081,11.61,28072,26524,48,0,1507,32,354297.4,29707.4,0.003,0.190,0.367,0.441,1606,7.74,4.06,0.00,0.00,0.16,2.61,0.00,0.04,7.58,2.71,0.00,0.00,0.004,0.045,60,0.519,0.168,0.823,0.001,0.008,19395,14915,3,0.937,0.033,0.001,10376,0.140,0.291,0.001,35.44,13127,0,928.356,0.000,0.008,164032,1.00,17.93,0.003,0.001,0.000,6,7,9,64,5683,0.022,3.62,0.0064,0.000,6,0.112,0.000,0.239,0.035,2.29,3.98,3.06,0.00,0.000,1.00,1.00,1.00,0.112,0.00131,124.37,2.9677,714.15
870000,773,1.260,0.072,11.41,27776,26193,60,0,1484,35,355320.3,27126.0,0.006,0.185,0.375,0.434,1595,7.65,2.82,0.00,0.00,0.03,0.48,0.00,0.00,7.62,2.79,0.00,0.00,0.003,0.033,64,0.543,0.203,0.783,0.004,0.010,19202,15351,4,0.505,0.000,0.000,11812,0.124,0.239,0.001,35.53,13138,0,775.028,0.000,0.014,181095,1.00,17.78,0.000,0.000,0.000,6,7,10,35,5913,0.023,3.35,0.0060,0.000,18,0.123,0.000,0.238,0.025,2.22,3.90,3.21,0.00,0.000,1.00,1.00,1.00,0.123,0.00121,124.55,2.7087,664.61
880000,758,1.268,0.072,11.84,28628,27063,57,0,1523,45,356255.5,29486.7,0.005,0.187,0.391,0.416,1576,7.70,2.80,0.04,0.69,0.04,0.64,0.07,0.70,7.55,2.23,0.00,0.00,0.002,0.021,61,0.521,0.189,0.803,0.001,0.007,19927,16910,3,0.437,0.507,0.013,6794,0.165,0.220,0.001,35.64,13490,0,655.259,0.000,0.012,202645,1.02,17.78,0.000,0.001,0.000,6,7,10,39,5836,0.022,3.77,0.0062,0.001,14,0.134,0.000,0.229,0.037,2.20,3.92,3.19,0.00,0.000,1.02,1.01,1.02,0.134,0.00124,124.03,2.9474,646.56
890000,736,1.284,0.068,12.49,27542,25935,62,0,1567,32,353870.4,25792.6,0.001,0.200,0.392,0.407,1538,7.51,2.70,0.04,0.50,0.07,0.95,0.01,0.22,7.40,2.38,0.00,0.00,0.004,0.038,72,0.587,0.175,0.815,0.000,0.010,18564,12972,2,0.466,0.272,0.001,5034,0.136,0.203,0.000,35.40,14024,0,806.019,0.000,0.007,209667,1.01,17.77,0.000,0.000,0.000,6,7,9,35,5530,0.021,11.96,0.0065,0.007,5,0.134,0.000,0.232,0.020,2.23,4.05,3.14,0.00,0.000,1.01,1.01,1.01,0.134,0.00134,116.08,2.5710,552.63
900000,750,1.259,0.059,12.07,28049,26384,44,0,1607,18,357532.5,25887.4,0.002,0.210,0.371,0.417,1538,7.38,2.54,0.01,0.18,0.01,0.21,0.00,0.04,7.36,2.50,0.00,0.00,0.001,0.015,50,0.597,0.187,0.805,0.000,0.008,19390,13982,4,0.469,0.005,0.001,5077,0.140,0.153,0.000,35.75,14090,0,1438.187,0.000,0.007,251995,1.00,18.01,0.000,0.003,0.000,6,7,9,48,5537,0.021,1.69,0.0065,0.000,5,0.151,0.000,0.238,0.022,2.17,4.01,2.98,0.00,0.000,1.00,1.00,1.00,0.151,0.00136,126.00,2.5889,548.40
910000,750,1.356,0.069,11.61,28046,26503,61,0,1482,2,358572.9,26472.8,0.002,0.209,0.382,0.407,1578,7.81,3.06,0.05,1.08,0.07,0.81,0.00,0.00,7.69,2.63,0.00,0.00,0.005,0.062,74,0.484,0.196,0.792,0.000,0.012,19544,15815,5,0.456,0.000,0.000,2163,0.130,0.217,0.001,35.87,13444,0,13236.408,0.000,0.009,223871,1.02,17.71,0.000,0.000,0.000,6,7,10,42,5857,0.022,1.62,0.0062,0.000,13,0.135,0.000,0.225,0.024,2.25,4.03,3.13,0.00,0.001,1.01,1.03,1.02,0.135,0.00139,125.94,2.6504,567.45
920000,848,1.371,0.090,11.57,28736,27164,52,0,1422,66,356022.2,29844.7,0.004,0.205,0.386,0.404,1556,7.79,3.98,0.01,0.25,0.15,1.80,0.00,0.00,7.63,3.38,0.00,0.00,0.006,0.055,71,0.412,0.162,0.828,0.002,0.008,19822,14620,4,0.565,0.008,0.000,14221,0.089,0.418,0.003,35.63,14235,0,452.192,0.000,0.015,191986,1.01,17.99,0.001,0.000,0.000,6,7,10,64,6604,0.025,13.13,0.0055,0.000,82,0.119,0.000,0.227,0.036,2.30,3.97,3.03,0.00,0.000,1.01,1.01,1.01,0.120,0.00124,114.68,2.9937,658.81
930000,729,1.324,0.077,11.85,28893,27447,42,0,1523,28,357771.6,30562.1,0.005,0.219,0.378,0.398,1561,7.63,3.16,0.04,0.54,0.12,1.12,0.00,0.00,7.47,2.64,0.00,0.00,0.006,0.053,71,0.425,0.173,0.804,0.005,0.018,20157,13787,5,0.409,0.191,0.000,16488,0.162,0.331,0.002,35.75,13821,0,1091.503,0.000,0.023,230749,1.02,17.95,0.000,0.001,0.000,6,7,9,35,5559,0.021,5.16,0.0066,0.000,16,0.133,0.000,0.233,0.038,2.23,3.95,3.11,0.00,0.000,1.02,1.02,1.02,0.133,0.00152,122.52,3.0518,604.26
940000,726,1.323,0.071,11.75,27897,26410,51,0,1439,17,356190.8,27419.0,0.003,0.204,0.388,0.405,1578,7.40,2.77,0.01,0.15,0.05,0.67,0.00,0.00,7.35,2.73,0.00,0.00,0.003,0.044,57,0.534,0.187,0.803,0.000,0.010,19026,12560,4,0.477,0.211,0.000,3753,0.120,0.238,0.001,35.61,13417,0,1612.885,0.000,0.003,234005,1.00,18.07,0.000,0.000,0.000,6,7,9,52,5375,0.021,2.04,0.0067,0.010,7,0.144,0.000,0.231,0.024,2.25,3.96,3.01,0.00,0.001,1.00,1.00,1.00,0.144,0.00138,125.79,2.7390,564.21
950000,742,1.283,0.062,11.57,27576,26044,44,0,1472,8,353451.2,25531.4,0.002,0.199,0.378,0.421,1592,7.58,2.54,0.00,0.05,0.03,0.33,0.00,0.04,7.55,2.46,0.00,0.00,0.002,0.024,61,0.594,0.167,0.822,0.003,0.008,18819,12826,3,0.508,0.036,0.001,1907,0.114,0.175,0.000,35.35,13111,0,3191.422,0.000,0.015,226014,1.00,17.70,0.000,0.001,0.000,6,7,9,28,5627,0.021,0.99,0.0063,0.015,7,0.144,0.000,0.237,0.021,2.26,4.10,3.06,0.00,0.000,1.00,1.00,1.00,0.144,0.00129,127.09,2.5506,529.46
960000,772,1.296,0.062,11.85,27800,26382,39,0,1349,24,355175.6,26622.0,0.002,0.204,0.379,0.415,1577,7.86,2.91,0.04,0.73,0.10,1.16,0.00,0.11,7.72,2.49,0.00,0.00,0.006,0.056,70,0.469,0.210,0.781,0.000,0.009,18961,14029,4,0.473,0.023,0.001,5687,0.122,0.176,0.000,35.51,13660,0,1109.249,0.000,0.010,227868,1.01,17.72,0.000,0.000,0.000,6,7,10,45,6069,0.023,1.72,0.0060,0.003,10,0.142,0.000,0.237,0.024,2.22,4.03,3.11,0.00,0.001,1.00,1.02,1.01,0.143,0.00130,126.21,2.6640,535.39
970000,752,1.313,0.069,11.74,28324,26915,33,0,1396,17,355213.2,27393.9,0.002,0.210,0.382,0.406,1590,7.48,2.59,0.01,0.19,0.06,0.54,0.01,0.26,7.40,2.35,0.00,0.00,0.003,0.031,63,0.516,0.164,0.822,0.004,0.011,19168,12377,3,0.461,0.041,0.003,13692,0.139,0.214,0.001,35.53,13553,0,1611.407,0.000,0.017,248351,1.01,18.01,0.000,0.000,0.000,6,7,9,31,5622,0.021,2.17,0.0064,0.001,13,0.149,0.000,0.240,0.023,2.23,3.92,3.08,0.00,0.000,1.01,1.01,1.01,0.149,0.00137,125.74,2.7461,589.35
980000,742,1.302,0.063,11.84,28167,26708,37,0,1432,17,355238.8,27707.0,0.002,0.210,0.397,0.391,1604,7.54,2.37,0.00,0.05,0.09,0.93,0.00,0.00,7.45,1.90,0.00,0.00,0.005,0.038,60,0.605,0.190,0.805,0.000,0.005,19408,13828,3,0.476,0.008,0.000,5432,0.148,0.183,0.000,35.54,13435,0,1629.822,0.000,0.008,243690,1.00,17.77,0.000,0.000,0.000,6,7,10,42,5592,0.021,1.37,0.0064,0.026,5,0.147,0.000,0.235,0.027,2.30,4.04,3.09,0.00,0.001,1.00,1.00,1.00,0.147,0.00140,126.54,2.7656,528.09
990000,735,1.286,0.060,11.80,27251,25868,40,0,1350,15,351759.1,25480.8,0.001,0.208,0.388,0.402,1632,7.46,2.01,0.01,0.29,0.08,0.70,0.00,0.07,7.37,1.83,0.01,0.18,0.005,0.044,51,0.611,0.199,0.793,0.001,0.007,18480,12677,3,0.480,0.192,0.001,2481,0.118,0.147,0.000,35.19,13115,0,1698.717,0.000,0.011,239153,1.00,17.85,0.000,0.000,0.001,6,7,8,23,5483,0.021,0.88,0.0065,0.015,5,0.147,0.000,0.238,0.021,2.19,4.04,3.05,0.01,0.001,1.01,1.00,1.00,0.147,0.00138,127.36,2.5495,534.20
1000000,734,1.283,0.063,11.95,27979,26494,48,0,1438,24,354523.0,27326.1,0.002,0.213,0.389,0.396,1581,7.41,2.28,0.00,0.05,0.07,0.68,0.00,0.00,7.34,2.14,0.00,0.00,0.004,0.043,59,0.535,0.165,0.830,0.001,0.004,19217,12149,2,0.490,0.183,0.000,5113,0.097,0.162,0.000,35.47,13445,0,1138.589,0.000,0.011,262129,1.00,17.96,0.000,0.001,0.000,6,7,9,24,5442,0.021,1.36,0.0066,0.026,4,0.156,0.000,0.234,0.025,2.22,3.95,3.10,0.00,0.000,1.00,1.00,1.00,0.156,0.00141,126.61,2.7332,529.59
