step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
840000,826,1.393,0.053,10.26,34105,32342,338,0,1387,14,392389.2,14810.0,0.002,0.196,0.298,0.504,714,7.80,3.80,0.10,1.19,0.05,0.57,0.04,0.44,7.62,3.45,0.00,0.00,0.005,0.061,102,0.489,0.190,0.791,0.001,0.018,27406,23194,5,0.632,0.000,0.011,74540,0.164,0.171,0.001,38.96,16040,0,1057.855,0.000,0.011,398448,1.03,18.33,0.000,0.000,0.000,6,7,9,49,6442,0.025,17.80,0.0062,0.000,23,0.219,0.000,0.220,0.085,1.97,3.45,3.50,0.00,0.000,1.01,1.04,1.04,0.219,0.00123,106.68,1.4798,183.29
850000,791,1.346,0.063,9.93,34615,32787,361,0,1502,67,393922.9,14341.4,0.004,0.187,0.305,0.505,711,7.32,3.20,0.03,0.70,0.03,0.37,0.05,0.76,7.20,3.05,0.00,0.00,0.004,0.055,68,0.461,0.215,0.770,0.000,0.015,27396,23741,5,0.594,0.014,0.005,61700,0.178,0.310,0.002,39.57,15523,0,214.050,0.000,0.000,311585,1.01,18.72,0.001,0.005,0.000,6,7,9,64,5788,0.022,5.07,0.0069,0.000,5,0.189,0.000,0.223,0.071,1.90,3.28,3.49,0.00,0.000,1.02,1.02,1.01,0.189,0.00126,118.80,1.4342,183.45
860000,816,1.341,0.047,10.13,35195,33261,381,0,1528,26,394175.1,12995.8,0.006,0.191,0.305,0.498,716,7.64,3.60,0.01,0.30,0.12,1.48,0.02,0.42,7.48,2.97,0.00,0.00,0.009,0.084,72,0.493,0.216,0.770,0.001,0.013,27413,23886,5,0.643,0.000,0.004,56626,0.177,0.144,0.000,39.56,15831,0,499.838,0.000,0.007,336175,1.00,18.58,0.000,0.000,0.000,6,7,10,62,6234,0.024,3.54,0.0065,0.000,5,0.197,0.000,0.226,0.058,1.89,3.37,3.48,0.00,0.000,1.00,1.00,1.01,0.198,0.00123,120.34,1.3009,194.52
870000,812,1.316,0.050,10.16,34566,32771,375,0,1424,59,393816.7,14314.8,0.003,0.183,0.312,0.501,717,7.82,6.52,0.03,0.58,0.04,0.46,0.08,1.06,7.67,6.19,0.00,0.00,0.005,0.053,75,0.413,0.214,0.770,0.000,0.016,27169,22599,5,0.624,0.004,0.015,65731,0.171,0.189,0.000,39.51,15694,0,242.624,0.000,0.002,280307,1.01,18.47,0.010,0.000,0.000,6,7,9,64,6347,0.024,3.76,0.0063,0.000,4,0.176,0.000,0.225,0.066,1.97,3.40,3.53,0.00,0.000,1.00,1.01,1.01,0.176,0.00123,120.17,1.4340,221.24
880000,809,1.313,0.168,10.07,32374,30669,371,0,1337,18,380856.4,10573.4,0.001,0.181,0.301,0.518,748,7.03,2.15,0.00,0.00,0.10,1.02,0.03,0.46,6.90,1.89,0.00,0.00,0.007,0.053,62,0.397,0.219,0.766,0.000,0.015,24296,18881,5,0.357,0.000,0.004,64841,0.173,0.968,0.015,38.40,14393,0,587.409,0.000,0.000,227186,1.00,18.77,0.000,0.000,0.000,6,7,8,42,5689,0.022,39.17,0.0068,0.000,7,0.149,0.000,0.220,0.041,1.89,3.20,3.59,0.00,0.000,1.00,1.00,1.00,0.150,0.00118,85.87,1.0552,201.77
890000,800,1.376,0.057,10.00,34407,32606,356,0,1454,16,392944.3,12949.2,0.001,0.196,0.304,0.499,722,7.66,4.53,0.00,0.06,0.12,1.35,0.06,0.77,7.48,4.10,0.00,0.00,0.007,0.067,76,0.430,0.207,0.781,0.001,0.010,27081,20471,5,0.369,0.117,0.010,68704,0.165,0.276,0.001,39.24,15294,0,809.326,0.000,0.004,393887,1.00,18.63,0.000,0.001,0.000,6,7,9,42,6127,0.023,9.28,0.0066,0.000,5,0.218,0.000,0.220,0.063,1.97,3.40,3.49,0.00,0.001,1.00,1.00,1.00,0.218,0.00123,114.92,1.3014,263.53
900000,811,1.380,0.054,10.23,34014,32286,394,0,1323,84,393150.2,13713.3,0.001,0.188,0.310,0.501,714,7.50,2.76,0.00,0.07,0.02,0.29,0.03,0.39,7.44,2.76,0.00,0.00,0.003,0.042,77,0.466,0.217,0.772,0.000,0.011,26839,20524,5,0.359,0.127,0.006,64478,0.169,0.229,0.001,39.44,14960,0,163.254,0.000,0.009,344828,1.00,18.58,0.000,0.000,0.000,6,7,9,25,6081,0.023,6.31,0.0065,0.000,3,0.200,0.000,0.213,0.068,1.91,3.41,3.46,0.00,0.000,1.00,1.00,1.00,0.201,0.00120,117.70,1.3680,233.00
910000,803,1.369,0.050,10.19,34055,32459,359,0,1245,17,392484.4,14037.6,0.001,0.197,0.311,0.492,721,7.70,3.16,0.00,0.08,0.07,0.58,0.09,1.29,7.53,2.82,0.00,0.00,0.007,0.057,83,0.431,0.209,0.772,0.000,0.019,27112,19769,9,0.333,0.000,0.007,77553,0.139,0.154,0.000,39.40,15128,0,825.742,0.000,0.004,380376,1.00,18.37,0.000,0.000,0.000,6,7,9,37,6181,0.024,3.87,0.0065,0.000,13,0.215,0.000,0.216,0.074,1.94,3.39,3.58,0.00,0.000,1.00,1.00,1.00,0.215,0.00125,120.17,1.4038,230.05
920000,829,1.359,0.055,10.06,34166,32577,369,0,1194,39,393643.8,12069.3,0.001,0.199,0.310,0.490,727,7.70,3.51,0.06,0.95,0.06,0.68,0.12,1.21,7.47,2.91,0.00,0.00,0.007,0.069,75,0.433,0.233,0.748,0.001,0.018,26673,19411,8,0.335,0.000,0.012,113611,0.162,0.222,0.001,39.54,14565,0,309.468,0.000,0.004,390465,1.02,18.46,0.000,0.000,0.000,6,7,9,55,6385,0.024,3.26,0.0064,0.000,13,0.223,0.000,0.221,0.051,1.88,3.45,3.54,0.00,0.000,1.01,1.03,1.02,0.223,0.00124,120.64,1.2082,243.51
930000,805,1.399,0.055,9.88,35086,33447,346,0,1317,11,394196.5,12760.3,0.000,0.199,0.318,0.483,718,7.60,2.72,0.00,0.14,0.10,0.90,0.01,0.15,7.50,2.62,0.00,0.00,0.009,0.080,77,0.447,0.176,0.807,0.002,0.014,27540,21309,8,0.319,0.052,0.002,81799,0.146,0.227,0.001,39.53,15192,0,1160.025,0.000,0.007,396637,1.00,18.54,0.000,0.000,0.000,6,7,10,54,6122,0.023,3.58,0.0065,0.000,15,0.225,0.000,0.221,0.057,1.91,3.39,3.54,0.00,0.001,1.00,1.00,1.00,0.225,0.00126,120.34,1.2762,243.30
940000,816,1.363,0.056,9.75,34384,32743,383,0,1247,6,392475.7,13064.1,0.000,0.182,0.323,0.495,725,7.70,4.03,0.03,0.57,0.08,0.56,0.16,1.89,7.44,3.10,0.00,0.00,0.004,0.032,79,0.387,0.219,0.765,0.000,0.016,27112,20631,6,0.355,0.027,0.010,60606,0.169,0.207,0.001,39.35,14501,0,2177.351,0.000,0.002,281571,1.01,18.29,0.000,0.000,0.000,6,7,9,56,6282,0.024,3.42,0.0065,0.000,12,0.178,0.000,0.224,0.062,2.01,3.33,3.71,0.00,0.000,1.00,1.01,1.01,0.178,0.00119,120.67,1.3070,245.13
950000,848,1.396,0.058,9.98,34285,32608,370,0,1275,32,390666.6,13145.1,0.000,0.184,0.326,0.490,720,7.95,3.75,0.03,0.66,0.09,1.09,0.05,1.10,7.78,3.07,0.00,0.00,0.006,0.053,78,0.472,0.213,0.772,0.002,0.012,26663,20202,6,0.337,0.000,0.005,61227,0.174,0.242,0.001,39.25,14109,0,410.785,0.000,0.005,328822,1.01,18.20,0.000,0.000,0.000,7,7,10,54,6744,0.026,4.34,0.0059,0.007,14,0.199,0.000,0.225,0.062,2.02,3.30,3.77,0.00,0.000,1.00,1.01,1.01,0.199,0.00114,119.85,1.3146,244.26
960000,789,1.400,0.055,9.91,33296,31812,320,0,1223,32,388484.2,14035.8,0.000,0.189,0.338,0.472,731,8.30,4.48,0.00,0.07,0.13,2.10,0.04,0.63,8.13,3.59,0.00,0.00,0.007,0.066,81,0.433,0.185,0.806,0.001,0.008,26061,19019,7,0.345,0.084,0.005,56591,0.180,0.246,0.001,39.00,13894,0,438.617,0.000,0.008,343417,1.00,18.01,0.000,0.001,0.000,7,7,11,62,6547,0.025,4.59,0.0061,0.000,14,0.204,0.000,0.220,0.075,2.05,3.45,3.66,0.00,0.000,1.00,1.00,1.00,0.204,0.00130,119.84,1.4057,264.56
970000,824,1.346,0.057,9.87,34558,32896,348,0,1279,9,390260.1,12594.0,0.002,0.191,0.346,0.461,727,7.51,2.64,0.03,0.84,0.07,1.14,0.01,0.14,7.40,2.09,0.00,0.00,0.005,0.054,66,0.466,0.223,0.765,0.000,0.012,26446,19850,8,0.239,0.159,0.002,56586,0.174,0.221,0.001,39.20,14268,0,1399.338,0.000,0.001,375542,1.01,18.80,0.000,0.000,0.000,7,7,9,44,6188,0.024,3.64,0.0064,0.000,5,0.219,0.000,0.223,0.056,1.89,3.30,3.49,0.00,0.001,1.00,1.01,1.01,0.220,0.00123,120.60,1.2572,238.83
980000,801,1.318,0.057,9.89,34580,33013,327,1,1262,17,390052.4,12747.6,0.001,0.194,0.342,0.463,727,7.74,3.05,0.01,0.24,0.05,0.50,0.04,0.80,7.64,2.86,0.00,0.00,0.005,0.057,83,0.406,0.220,0.763,0.000,0.017,26709,19777,8,0.260,0.007,0.005,56488,0.174,0.228,0.001,39.13,14636,9,749.859,1.000,0.002,399803,1.01,18.55,0.000,0.000,0.000,6,7,9,43,6202,0.024,3.18,0.0064,0.000,13,0.226,0.000,0.222,0.060,1.96,3.33,3.57,0.00,0.000,1.01,1.02,1.01,0.226,0.00126,121.14,1.2760,247.47
990000,800,1.351,0.055,10.06,34522,32961,330,0,1232,5,391280.8,13702.1,0.000,0.186,0.336,0.478,726,7.88,3.69,0.00,0.04,0.07,0.69,0.12,1.44,7.69,3.27,0.00,0.00,0.006,0.063,89,0.450,0.207,0.783,0.001,0.009,26867,19726,7,0.274,0.000,0.010,60779,0.173,0.176,0.000,39.29,14667,0,2740.420,0.000,0.004,362452,1.00,18.72,0.001,0.000,0.000,6,7,9,64,6301,0.024,3.48,0.0064,0.000,7,0.218,0.000,0.214,0.068,1.89,3.41,3.35,0.00,0.000,1.00,1.00,1.00,0.218,0.00125,120.66,1.3680,221.15
1000000,823,1.375,0.055,9.92,35090,33408,345,2,1312,73,392636.2,12979.7,0.000,0.187,0.331,0.481,718,7.88,3.88,0.02,0.63,0.09,1.31,0.00,0.11,7.77,3.44,0.00,0.00,0.004,0.041,84,0.464,0.208,0.780,0.001,0.011,27174,19403,7,0.248,0.061,0.002,62331,0.168,0.211,0.001,39.42,15164,278,177.804,0.000,0.002,402471,1.01,18.59,0.000,0.000,0.000,6,7,9,47,6489,0.025,3.61,0.0061,0.000,8,0.238,0.000,0.215,0.058,1.92,3.37,3.50,0.00,0.000,1.01,1.01,1.01,0.238,0.00118,120.41,1.2966,211.44
