step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
43000,9565,1917,89544,177891,156875,87436,911,31941,121,0,388131,3505234,40072.195,38062.662,1.0102,13556.599,0.072,0.798,0.053,0.077,0.499,0.353,271,0.1306,0.6894,0.048,18.0,36.8,58.9,29.92,3.28,9.29,0.52,16.82,6.28,1.242,0.251,0.394,0.399,5.592,0.301,0.0040,68,296,526,16254,29,13,0.550,5253,850,1216,7499,1463,1205,6897,8.00,16.49,7827,11.0789,46673,13303,127775,2291.1,-0.0,995313,13.239,2631075.518,1.29e-14,0.00031,28.99,69757,35.541,2.226,32.686,0.629,35.571,3447,1860,4258,0.2229,0.961,1.128,2.000,1.210,0.944,1.399,11564.057,18607.557,13211.719,11488.037,28929.038,12290.380,3415.672,8800.012,0.413,0.506,0.564,0.327,0.466,0.567,27257,41608,0.4277,0.1867,0.2384,0.9997,0.0311,0.0386,0.5205,0.7873,0.8917,0.1888,0.0289,0.0696,0.0000,0.6528,0.9361,0.2988,0.7387,0.9272,0.00268,6499,0.9979,0.6191,0.7675,0.9992,0.0311,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8647,5.3498,5.1602,0.0373,0.0978,0.0805,0.137,0.077,0.096,0.143,1427,0.0519,0.0032,0.0020,0.00258,0.00108,0.00121,27.18,27.76,27.75,1317.4508,0.1485,40.7186,6.6008,6.6387,1151736,1474333,3.7024,0.1422,696.2,1317.4508,21.32,0,0,0,0,0,0,10952,24506.063,21868.917,0.9450,4662.8186,1159.4465,3595.0152,3848.1947,4459.6765,943.1323,14344,790562.4,5.81e-12
44000,7528,1223,63025,110674,97658,47046,603,21285,79,0,208491,2168137,29738.144,21775.397,1.0598,7965.287,0.064,0.780,0.080,0.075,0.458,0.384,162,0.1214,0.6888,0.048,19.0,36.4,56.0,29.80,2.70,9.28,0.65,17.16,6.20,1.253,0.255,0.320,0.325,5.137,0.223,0.0037,71,302,429,7975,30,14,0.445,4065,407,755,6366,801,911,5816,14.00,22.70,10161,11.2568,46330,13536,124517,2154.9,-0.0,996588,10.005,2631075.518,2.30e-15,0.00004,6.88,42725,23.876,2.229,21.225,0.421,23.900,2193,1516,3819,0.2244,0.955,1.133,2.000,1.192,0.949,1.410,9722.401,14303.483,7257.455,9669.300,20776.677,6118.776,1932.384,5758.949,0.352,0.497,0.517,0.213,0.423,0.491,25706,30985,0.5110,0.1481,0.2438,0.9992,0.0302,0.0371,0.5372,0.8406,0.8272,0.1721,0.0315,0.0591,0.0000,0.0000,0.8026,0.2424,0.6658,0.9106,0.00253,7079,0.9980,0.6824,0.7453,0.9988,0.0302,0.0372,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8639,5.2039,5.2979,0.0324,0.1026,0.0822,0.196,0.065,0.145,0.140,965,0.0691,0.0030,0.0022,0.00290,0.00116,0.00124,25.70,27.72,28.51,1199.7938,0.1099,30.6862,4.4408,5.5643,1153194,1473996,3.2459,0.2254,782.1,1199.7938,17.29,0,0,0,0,0,0,4669,13810.109,12365.015,0.9496,2975.3785,648.6685,2732.0813,2624.9350,3392.8029,542.3643,8750,610694.8,6.11e-12
45000,8593,1419,63058,115923,102141,52414,451,20345,90,0,220634,2214275,29631.265,21962.090,1.0007,8162.523,0.072,0.780,0.063,0.084,0.467,0.370,177,0.1094,0.6981,0.050,18.0,36.4,56.0,30.01,3.01,9.28,0.54,17.17,6.25,1.225,0.262,0.332,0.338,5.116,0.243,0.0036,68,283,411,10208,20,12,0.539,4492,33,1247,7313,668,1593,6332,11.25,20.82,13802,14.4178,46048,12579,124756,2337.1,-0.0,993687,9.244,2631075.518,1.79e-14,0.00001,27.80,46446,24.685,2.227,21.972,0.485,24.712,2614,2207,3772,0.2936,0.939,1.085,2.000,1.194,0.941,1.411,10498.361,13101.583,7691.518,10436.094,19666.176,5877.891,2235.063,5686.613,0.340,0.503,0.527,0.241,0.470,0.510,25743,29392,0.4733,0.2177,0.2782,0.9994,0.0311,0.0414,0.5405,0.8044,0.8484,0.1795,0.0408,0.0735,0.0000,0.6765,0.9447,0.1537,0.6954,0.9430,0.00243,5176,0.9973,0.6279,0.7545,0.9980,0.0311,0.0414,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8463,5.0171,5.4709,0.0313,0.0883,0.0699,0.126,0.074,0.118,0.114,1014,0.0840,0.0035,0.0036,0.00305,0.00092,0.00116,25.89,27.98,28.44,1230.8567,0.1007,30.3589,3.7601,5.4841,1153997,1472694,3.4560,0.3281,824.8,1230.8567,17.98,0,0,0,0,0,0,5976,13799.567,12271.626,0.9484,2724.1389,581.5744,2480.8824,2626.5096,3729.7378,585.5928,9219,790012.3,6.54e-12
46000,10574,1528,68863,114343,99395,44952,528,22025,97,1,259553,2228756,30894.303,24482.984,1.0132,8047.086,0.075,0.814,0.049,0.063,0.448,0.380,368,0.0987,0.6806,0.048,18.7,37.5,57.4,30.95,3.07,9.08,0.67,18.14,6.23,1.205,0.247,0.361,0.366,5.030,0.252,0.0038,63,270,384,10765,39,13,0.431,5689,142,1764,8668,1411,2450,6713,10.50,18.47,14904,16.9893,45836,13891,127576,2660.9,-0.0,990567,9.730,2631075.518,1.77e-16,0.00005,16.52,43815,25.364,2.228,22.378,0.757,25.398,4384,2250,3940,0.2552,0.943,1.085,2.000,1.175,0.944,1.386,8269.492,12923.627,12033.621,8202.359,18705.410,8873.239,1928.408,5634.251,0.374,0.501,0.488,0.275,0.381,0.472,27007,28787,0.3737,0.2860,0.3021,0.9997,0.0324,0.0381,0.5492,0.8588,0.8694,0.1631,0.0333,0.0522,0.0000,0.1896,0.8528,0.2837,0.7166,0.9258,0.00242,7879,0.9981,0.7152,0.7631,0.9990,0.0324,0.0382,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8886,5.2524,5.3322,0.0299,0.1054,0.0801,0.185,0.070,0.123,0.146,1227,0.0815,0.0027,0.0025,0.00301,0.00085,0.00127,26.28,28.07,28.04,1324.2067,0.1210,27.1170,4.7314,4.9989,1153759,1471961,3.6616,0.3728,764.7,1324.2067,20.47,0,0,0,0,0,0,6866,16435.898,14680.196,0.9477,3606.5708,822.7162,2911.5869,3195.4626,4262.7774,717.2680,13248,1012326.9,6.96e-12
47000,9555,1797,75444,127336,110042,51531,361,29006,61,0,328593,2751988,33216.303,31863.725,1.0745,9796.480,0.077,0.813,0.044,0.066,0.468,0.372,202,0.1195,0.6635,0.055,21.8,39.9,59.0,31.67,4.02,10.92,0.57,16.17,6.16,1.155,0.283,0.485,0.492,5.325,0.266,0.0043,70,299,451,10978,42,12,0.523,5561,169,1668,7718,2168,2089,5298,9.50,17.71,11312,14.6712,45577,14212,129633,1900.5,-0.0,995185,12.225,2631075.518,2.30e-15,0.00038,12.20,46206,28.010,2.248,25.310,0.452,28.042,4691,1777,3087,0.2215,0.960,1.089,1.374,1.154,0.949,1.275,8966.009,11071.340,17352.701,8910.238,16749.844,14606.102,2308.087,5153.056,0.440,0.467,0.507,0.346,0.401,0.470,29017,33327,0.3949,0.1772,0.2666,0.9995,0.0336,0.0463,0.5261,0.9818,0.8462,0.1868,0.0359,0.0638,0.0000,0.0000,0.9185,0.1569,0.6618,0.9099,0.00261,6075,0.9991,0.8115,0.7404,0.9991,0.0336,0.0464,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8954,5.6126,5.3291,0.0294,0.1057,0.0904,0.138,0.074,0.111,0.141,1216,0.0465,0.0029,0.0030,0.00285,0.00100,0.00118,23.14,26.73,27.60,1409.6830,0.1525,25.8664,6.5124,5.7125,1154186,1471917,4.2258,0.2497,630.3,1409.6830,17.80,0,0,0,0,0,0,6778,22067.245,19875.049,0.9396,5392.1074,1287.3513,3751.8196,3798.5499,4159.4219,837.0380,16756,889097.4,7.01e-12
48000,9991,2001,73115,114809,97826,41488,206,30924,40,0,352487,2724045,31016.635,31525.862,1.0674,8010.018,0.059,0.837,0.043,0.060,0.463,0.369,292,0.1199,0.6550,0.054,20.5,39.4,60.4,32.83,3.90,10.45,0.85,17.63,6.32,1.131,0.269,0.453,0.460,5.444,0.305,0.0047,72,310,477,11655,58,11,0.581,5637,651,1642,7698,2021,1570,6400,9.75,16.77,7918,12.0434,45409,14285,130791,1632.4,-0.0,1002238,12.560,2631075.518,1.65e-14,0.00004,35.52,38888,25.241,2.242,22.514,0.485,25.273,4274,2283,3434,0.2617,0.948,1.065,1.326,1.162,0.946,1.216,9125.888,9698.696,16230.256,9044.316,13752.081,14776.811,2747.277,5991.756,0.448,0.476,0.477,0.350,0.352,0.384,32435,28637,0.4206,0.2602,0.3062,0.9998,0.0301,0.0614,0.5149,0.7946,0.7951,0.1906,0.0420,0.0653,0.0000,0.8154,0.9441,0.2158,0.7019,0.9242,0.00263,5113,0.9984,0.6779,0.6622,0.9992,0.0301,0.0614,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8858,5.2862,5.2365,0.0297,0.1210,0.1008,0.208,0.063,0.143,0.163,1127,0.0416,0.0034,0.0046,0.00270,0.00083,0.00094,27.08,27.72,27.46,1425.4475,0.1656,23.0973,7.0041,5.5562,1155101,1470810,4.0403,0.1566,488.5,1425.4475,23.35,0,0,0,0,0,0,6838,23515.844,21266.861,0.9461,5521.4234,1347.2048,3470.3632,3934.0722,4303.2222,889.8001,16718,1072302.7,7.54e-12
49000,8565,1579,66423,112193,98227,45506,264,25559,62,0,261199,2353813,30232.387,24583.288,1.0403,7600.604,0.064,0.820,0.042,0.074,0.452,0.381,178,0.1227,0.6718,0.051,15.0,35.0,55.8,28.99,3.11,9.71,0.63,15.55,6.16,1.159,0.280,0.368,0.374,5.279,0.272,0.0043,69,307,381,9520,21,14,0.522,4612,399,1449,6717,1049,996,6520,12.50,19.47,8720,10.2530,45188,13718,126897,2066.0,-0.0,1006623,10.938,2631075.518,1.42e-14,0.00034,12.67,37542,22.140,2.223,19.494,0.423,22.168,2603,2399,3563,0.3075,0.950,1.061,1.417,1.132,0.956,1.315,10774.057,12808.814,8726.493,10713.744,18392.753,8573.781,2652.183,5756.720,0.375,0.476,0.514,0.266,0.386,0.482,31468,28841,0.4802,0.2031,0.2727,0.9993,0.0278,0.0544,0.5139,1.0018,0.8537,0.1943,0.0309,0.0702,0.0000,0.0000,0.8032,0.2135,0.6702,0.9194,0.00264,6777,0.9950,0.8579,0.7455,0.9985,0.0278,0.0544,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8227,5.2836,5.1877,0.0341,0.1112,0.0983,0.172,0.075,0.129,0.123,958,0.0443,0.0041,0.0042,0.00268,0.00085,0.00113,25.83,27.13,27.50,1271.1681,0.1322,29.3438,5.5312,5.4067,1156956,1469838,3.6898,0.1251,500.2,1271.1681,23.30,0,0,0,0,0,0,5652,16982.684,15297.691,0.9459,3795.7249,859.5316,2864.7249,3417.9324,3755.3132,690.6337,10778,790518.3,8.33e-12
50000,9472,1645,69718,126449,112865,56168,563,25613,65,0,241979,2500297,33189.454,24427.101,0.9980,9333.340,0.073,0.776,0.077,0.074,0.472,0.373,241,0.1052,0.6845,0.053,16.9,36.8,60.8,31.87,2.64,8.32,0.96,19.96,6.39,1.147,0.231,0.313,0.316,5.518,0.279,0.0040,73,297,422,10378,20,15,0.451,4767,320,1417,7735,1144,1008,7320,8.50,16.76,9863,11.0618,44953,12704,121483,2653.0,-0.0,1008196,11.394,2631075.518,2.53e-14,0.00070,27.47,44473,24.151,2.241,21.424,0.486,24.182,2555,2577,4340,0.2991,0.946,1.073,1.399,1.125,0.952,1.277,11008.064,15637.956,8415.398,10961.183,23146.212,6383.500,2772.866,5937.395,0.350,0.502,0.534,0.274,0.379,0.531,27554,30118,0.5027,0.1512,0.2345,0.9995,0.0250,0.0424,0.5204,0.8345,0.7817,0.1832,0.0203,0.0507,0.0000,0.6290,0.9561,0.0999,0.6665,0.9624,0.00287,6397,0.9976,0.6999,0.6766,0.9989,0.0250,0.0425,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8211,5.1931,5.2673,0.0336,0.1317,0.1102,0.232,0.113,0.149,0.183,1043,0.0744,0.0040,0.0024,0.00252,0.00088,0.00118,23.63,27.57,28.11,1176.5109,0.1111,34.3282,4.5518,6.8423,1157994,1468066,3.9955,0.2303,594.4,1176.5109,22.79,0,0,0,0,0,0,5575,15093.761,13543.931,0.9570,3083.3524,682.0755,2774.0008,3251.6975,4309.8041,649.3584,9582,826542.6,8.84e-12
51000,7491,1341,62852,111970,99818,48463,655,20563,50,0,194834,1961531,28078.184,20562.860,0.9807,8621.092,0.117,0.725,0.065,0.093,0.452,0.381,212,0.1181,0.7071,0.052,15.5,32.0,53.7,28.17,2.68,8.83,0.73,15.93,6.22,1.157,0.259,0.317,0.323,5.562,0.294,0.0037,67,280,375,8586,10,14,0.529,3916,38,1947,5506,479,1213,5799,11.07,18.68,13364,12.8824,44752,13499,120624,1909.6,-0.0,1005566,9.282,2631075.518,3.89e-15,0.00052,29.17,40924,20.663,2.240,18.134,0.289,20.686,2014,1897,3580,0.2743,0.982,1.085,1.491,1.133,0.970,1.270,9984.642,13326.778,6011.311,9942.982,20744.983,4700.178,1962.454,5279.135,0.322,0.511,0.497,0.223,0.399,0.502,26540,30173,0.4558,0.1616,0.2183,0.9992,0.0229,0.0376,0.5237,0.9675,0.9370,0.1770,0.0454,0.0571,0.0000,0.5053,0.9336,0.1675,0.7222,0.9691,0.00296,8059,0.9983,0.8544,0.7556,0.9986,0.0230,0.0377,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7946,5.4391,5.3088,0.0360,0.1378,0.1031,0.202,0.073,0.147,0.161,764,0.0648,0.0048,0.0023,0.00264,0.00069,0.00110,27.69,25.96,26.71,1168.3146,0.0939,30.9025,3.5164,5.7658,1159006,1468238,3.7599,0.2802,684.8,1168.3146,26.64,0,0,0,0,0,0,5224,11941.768,10654.349,0.9528,2323.5876,500.4257,2097.6250,2605.6555,3108.6234,466.5810,7375,588466.4,9.23e-12
52000,9193,1672,58610,97706,86378,38873,223,22161,38,0,209820,2242511,27707.032,20993.898,1.0558,7147.947,0.082,0.791,0.053,0.075,0.474,0.373,202,0.0955,0.6817,0.050,19.2,38.5,55.5,30.29,3.55,9.83,0.65,16.27,6.26,1.158,0.268,0.441,0.447,5.411,0.262,0.0039,76,312,368,8449,24,15,0.628,5109,57,2219,6917,1261,2006,5926,9.50,16.18,14077,15.0177,44460,16330,126550,2265.4,-0.0,1003131,10.363,2631075.518,2.51e-14,0.00001,11.84,33337,20.208,2.222,17.584,0.403,20.239,3810,1880,3503,0.2351,0.969,1.112,1.357,1.136,0.962,1.286,8433.693,10885.985,10746.706,8385.017,15723.256,7447.758,1786.487,4611.706,0.391,0.525,0.516,0.316,0.371,0.470,30791,24868,0.4007,0.1361,0.1680,0.9993,0.0271,0.0485,0.5355,0.9309,0.9049,0.1723,0.0390,0.0798,0.0000,0.0000,0.8685,0.1504,0.6792,0.9416,0.00296,4260,0.9995,0.8188,0.7999,0.9985,0.0272,0.0486,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7991,5.3330,5.0579,0.0326,0.1093,0.0880,0.143,0.081,0.106,0.152,1088,0.0738,0.0037,0.0028,0.00258,0.00054,0.00090,23.14,26.51,27.44,1193.6063,0.1061,24.3189,4.4177,5.9455,1158951,1467318,3.4771,0.2723,732.7,1193.6063,21.67,0,0,0,0,0,0,4493,13845.951,12434.135,0.9453,3246.3857,776.1459,2322.0628,2431.1623,2950.1061,529.4595,11267,726127.7,9.74e-12
53000,9102,1996,69918,125962,113567,55655,389,25509,55,1,248961,2648283,34085.166,26458.806,1.0892,9510.159,0.073,0.790,0.059,0.078,0.492,0.362,176,0.1047,0.6690,0.054,19.2,40.7,63.6,32.21,3.61,9.67,0.84,18.09,6.44,1.166,0.249,0.424,0.429,5.697,0.306,0.0040,69,305,515,10421,34,14,0.649,4869,348,2191,6563,1614,1928,5560,8.00,15.84,12037,14.1954,44215,15982,130337,2182.1,-0.0,1005585,11.726,2631075.518,2.65e-15,0.00022,35.70,41228,23.356,2.223,20.794,0.339,23.386,4189,1642,3271,0.2200,0.979,1.117,1.482,1.146,0.966,1.292,9843.346,13270.514,14432.224,9789.991,19373.110,10241.991,1876.581,4830.075,0.438,0.543,0.523,0.342,0.449,0.510,34105,32579,0.4287,0.3097,0.2445,0.9995,0.0252,0.0471,0.5351,0.9973,0.8101,0.1741,0.0242,0.0546,0.0000,0.8058,0.9544,0.1873,0.7182,0.9252,0.00296,5745,0.9988,0.8611,0.6869,0.9987,0.0252,0.0471,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8097,5.4025,5.2671,0.0321,0.1310,0.1152,0.199,0.111,0.173,0.159,1111,0.0539,0.0031,0.0025,0.00242,0.00067,0.00098,26.35,26.18,27.19,1292.9370,0.1197,29.3754,5.9912,5.7344,1159470,1466671,3.8145,0.2256,675.8,1292.9370,22.84,0,0,0,0,0,0,5009,16948.647,15291.814,0.9508,4386.9655,1093.3106,2946.0925,3137.7114,3635.7199,610.5671,13855,961131.6,1.03e-11
54000,10064,1897,85361,167810,152108,81654,795,28400,61,0,287253,2877654,42797.952,31587.123,1.0705,12368.961,0.068,0.792,0.059,0.081,0.477,0.373,334,0.1076,0.6680,0.059,18.0,39.6,64.6,32.25,3.58,9.94,0.70,18.04,6.48,1.161,0.264,0.406,0.409,5.395,0.293,0.0040,62,283,518,12139,17,17,0.573,5545,688,1549,7827,1939,1533,6592,10.50,16.70,8814,12.0908,43933,12961,123855,3118.3,-0.0,1011026,12.665,2631075.518,1.13e-14,0.00025,11.91,54922,26.797,2.228,24.060,0.508,26.829,4308,1874,3882,0.2298,0.969,1.107,1.418,1.161,0.961,1.258,13548.222,17811.712,15049.250,13507.053,26610.611,10729.997,2114.600,6373.565,0.412,0.516,0.522,0.356,0.501,0.547,28826,38527,0.3989,0.2244,0.2301,0.9996,0.0289,0.0450,0.5343,0.8859,0.8177,0.1743,0.0354,0.0598,0.0000,0.0000,0.7194,0.3011,0.6958,0.9081,0.00294,10205,0.9991,0.7523,0.6769,0.9990,0.0289,0.0451,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9227,5.4074,5.1929,0.0312,0.1234,0.1127,0.202,0.082,0.151,0.145,1190,0.0503,0.0029,0.0021,0.00241,0.00099,0.00103,25.22,26.76,27.42,1339.4983,0.1413,40.3651,6.3897,6.2751,1160196,1465580,3.5447,0.1528,570.5,1339.4983,20.92,0,0,0,0,0,0,6016,19218.162,17341.628,0.9457,4596.1856,1178.8339,3391.2388,3928.4386,4586.0395,728.1672,14131,916678.2,1.05e-11
55000,10105,1733,70920,129240,114449,57982,338,25219,68,0,261246,2369196,35490.628,27375.385,1.1001,9413.375,0.063,0.787,0.073,0.077,0.450,0.389,226,0.1025,0.6546,0.056,21.0,39.4,57.9,32.57,3.19,9.10,0.74,19.54,6.46,1.148,0.238,0.405,0.410,5.302,0.261,0.0040,71,315,481,8770,44,15,0.587,5438,1040,1091,7974,1247,1303,7555,12.00,18.48,8306,11.1618,43624,11801,118771,2908.0,-0.0,1015412,11.690,2631075.518,6.73e-15,0.00009,18.47,44352,25.249,2.233,22.517,0.499,25.281,3473,2477,4155,0.2650,0.945,1.089,1.448,1.161,0.942,1.259,11411.907,15328.516,11560.917,11366.696,21976.391,10031.955,1638.544,6291.510,0.397,0.487,0.486,0.315,0.447,0.516,25607,31239,0.4719,0.2234,0.2694,0.9997,0.0330,0.0460,0.5402,0.8568,0.8274,0.1808,0.0271,0.0677,0.0000,0.2069,0.9381,0.2247,0.6648,0.9156,0.00268,7752,0.9985,0.6603,0.6588,0.9993,0.0330,0.0461,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7876,5.4075,5.1480,0.0307,0.1241,0.1078,0.200,0.094,0.163,0.143,1087,0.0490,0.0044,0.0030,0.00264,0.00096,0.00115,24.44,27.95,28.38,1252.2956,0.1417,33.5752,6.0125,5.6772,1161647,1464139,3.3375,0.1569,549.6,1252.2956,17.19,0,0,0,0,0,0,5514,17962.010,16170.615,0.9496,4265.6499,1052.0995,3263.4905,3809.8209,4671.4028,711.8712,12850,1016448.9,1.11e-11
56000,5919,1319,72250,137326,123524,64733,343,23851,39,0,235395,2432494,36166.194,26424.893,1.0664,10735.774,0.068,0.786,0.057,0.090,0.470,0.373,219,0.1668,0.6684,0.048,22.0,39.7,57.0,32.61,3.43,10.40,0.80,17.97,6.45,1.144,0.262,0.432,0.435,5.875,0.302,0.0038,69,283,462,8834,15,13,0.768,3244,406,512,5001,1031,744,4144,12.75,19.41,10120,11.2509,43382,9284,109081,2347.6,-0.0,1016500,11.116,2631075.518,1.40e-14,0.00024,25.84,46106,23.378,2.235,20.982,0.161,23.398,2242,1223,2454,0.2386,0.983,1.090,1.355,1.141,0.970,1.234,12330.569,17693.279,7844.211,12276.904,26780.853,6908.268,2287.918,6492.933,0.367,0.507,0.527,0.227,0.444,0.547,17107,36550,0.4633,0.2812,0.2753,0.9996,0.0289,0.0423,0.5196,0.9648,0.8435,0.1882,0.0261,0.0592,0.0000,0.5354,0.9365,0.2774,0.7467,0.9317,0.00250,10508,0.9989,0.8034,0.6628,0.9987,0.0289,0.0423,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7344,5.1857,4.9479,0.0334,0.1313,0.1174,0.228,0.087,0.176,0.157,991,0.0577,0.0029,0.0024,0.00306,0.00115,0.00137,27.13,27.77,28.24,1206.7009,0.1169,39.3156,4.5977,6.5178,1163174,1464657,3.6160,0.3011,568.9,1206.7009,20.50,0,0,0,0,0,0,4497,15689.119,14157.994,0.9514,3245.7565,734.0552,3435.7230,3637.2095,4826.5224,656.7182,9727,625021.8,1.17e-11
57000,8249,1369,50482,78822,68424,28093,247,16561,26,0,179923,1722040,23341.607,17696.414,1.0729,5631.344,0.068,0.840,0.031,0.061,0.441,0.391,131,0.0970,0.6624,0.052,20.4,37.8,52.3,31.94,3.14,10.78,0.82,17.21,6.36,1.104,0.292,0.426,0.432,5.330,0.272,0.0038,69,287,349,6932,34,13,0.760,4376,50,1068,7131,691,1706,5852,13.25,20.32,12890,13.7188,43109,11582,112986,1899.4,-0.0,1013715,8.302,2631075.518,3.03e-14,0.00009,6.93,25639,15.883,2.209,13.426,0.248,15.909,2886,1954,3409,0.2691,0.951,1.061,1.243,1.107,0.958,1.184,8069.241,8929.710,7745.715,8018.609,13208.628,5693.294,1880.607,4491.169,0.345,0.504,0.486,0.228,0.382,0.408,20501,21488,0.4701,0.2649,0.3440,0.9994,0.0303,0.0472,0.5303,0.8560,0.8505,0.1758,0.0255,0.0655,0.0000,0.0000,0.8377,0.2097,0.6701,0.9075,0.00256,5862,0.9976,0.6076,0.6476,0.9983,0.0303,0.0473,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7402,5.1879,5.0326,0.0311,0.1287,0.1170,0.245,0.098,0.137,0.195,884,0.0752,0.0022,0.0021,0.00295,0.00108,0.00143,24.59,28.22,28.17,1188.0016,0.0976,21.4340,3.7704,4.5314,1163408,1463442,3.4098,0.3968,589.0,1188.0016,16.91,0,0,0,0,0,0,3331,12065.070,10927.055,0.9484,2757.4946,589.0199,2463.3272,2641.0194,3786.5739,569.0359,8978,906687.9,1.20e-11
58000,8544,1593,79026,136992,120940,57468,498,27557,92,0,304043,2876372,34826.206,28077.564,0.9764,9522.751,0.057,0.845,0.037,0.061,0.474,0.357,374,0.1493,0.6834,0.050,17.4,39.0,54.8,31.29,3.53,10.61,0.54,16.61,6.41,1.128,0.297,0.424,0.430,5.117,0.271,0.0041,66,274,484,13887,52,12,0.690,4604,48,1274,7222,1404,1877,5263,13.00,19.51,14162,16.0995,42886,9430,111660,2638.1,-0.0,1011533,12.203,2631075.518,8.85e-16,0.00025,30.20,43375,23.335,2.227,20.843,0.266,23.364,3678,1718,3148,0.2381,0.975,1.071,1.362,1.115,0.956,1.236,11882.457,13805.014,11319.895,11825.722,21203.340,8526.999,3212.283,6815.532,0.373,0.488,0.539,0.253,0.424,0.493,17897,33416,0.4179,0.2389,0.2932,0.9995,0.0238,0.0353,0.5273,0.8760,0.8707,0.1731,0.0358,0.0679,0.0000,0.7184,0.9473,0.1665,0.7040,0.9223,0.00253,9100,0.9982,0.6869,0.7029,0.9990,0.0239,0.0354,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7393,5.1553,5.1092,0.0299,0.0943,0.0858,0.130,0.085,0.142,0.111,1397,0.0881,0.0025,0.0023,0.00304,0.00120,0.00124,26.65,27.68,27.50,1208.0212,0.1253,33.2500,5.2826,6.9206,1163848,1462976,4.1752,0.4296,588.9,1208.0212,19.06,0,0,0,0,0,0,7169,18554.813,16669.944,0.9465,3834.1203,838.6018,3526.6154,4121.7194,5526.8907,907.9017,12747,872860.6,1.22e-11
