step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,cold_land,cold_surface,cold_bottom,fat_land,fat_surface,fat_bottom
71000,8803,2415,38450,62223,51687,23488,285,23709,1929,1,201204,2697320,24380.984,7628.125,0.2753,4166.520,0.035,0.912,0.011,0.043,0.417,0.445,919,0.1223,0.7727,0.172,12.2,24.9,58.2,26.25,0.91,6.38,0.40,18.56,6.94,1.152,0.210,0.087,0.130,6.669,0.423,0.0036,137,470,772,19786,289,19,0.506,4601,142,1117,7544,749,1373,6681,18.50,27.05,9785,16.2292,67077,3778,86697,916.4,-0.0,1057195,16.257,2631002.543,2.04e-14,0.00003,33.11,23959,20.192,1.459,18.245,0.489,20.193,3043,2960,2800,0.4359,0.959,1.012,1.723,1.269,0.982,1.205,7918.806,5556.782,13953.386,7896.883,6697.236,1422.616,1221.572,817.417,0.404,0.416,0.429,0.523,0.194,0.301,3637,9607,0.4508,1.0000,0.9998,0.0520,0.9997,1.0000,0.8285,1.2897,1.0990,0.0395,0.0495,0.0174,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,651,0.9995,0.9849,0.9143,0.9983,0.0209,0.0246,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0535,0.0433,0.0409,0.039,0.119,0.035,0.112,1702,0.2547,0.0133,0.0171,0.0409,0.0622,0.0580
72000,7886,2580,37713,56055,44809,18057,285,25810,1994,7,219276,2752858,24111.791,7313.549,0.2713,3594.845,0.039,0.914,0.012,0.036,0.401,0.460,898,0.1465,0.7686,0.176,12.7,24.0,59.3,25.18,0.97,6.53,0.31,17.37,6.97,1.145,0.224,0.102,0.149,7.036,0.461,0.0036,152,481,712,18717,151,19,0.384,4191,194,950,6742,506,836,6544,19.75,26.79,9050,14.2400,67185,3652,85421,522.9,-0.0,1060994,18.403,2631002.543,1.06e-15,0.00010,16.62,21629,20.972,1.421,19.177,0.374,20.974,2117,3047,2722,0.4571,0.969,1.010,1.683,1.295,0.982,1.209,7909.947,5760.318,12942.641,7882.841,6881.154,1794.031,1076.049,848.624,0.390,0.399,0.413,0.441,0.182,0.313,3336,7975,0.4153,1.0000,0.9997,0.0474,0.9999,1.0000,0.8715,1.2511,1.1193,0.0453,0.0514,0.0216,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,558,0.9999,0.9649,0.9185,0.9986,0.0203,0.0249,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0562,0.0389,0.0354,0.048,0.075,0.022,0.119,2286,0.2835,0.0185,0.0262,0.0450,0.0629,0.0576
73000,7008,2018,32077,44658,35115,12375,206,22694,1688,4,156400,2301353,19012.403,5100.715,0.2776,2386.821,0.036,0.924,0.009,0.032,0.383,0.471,794,0.1519,0.8010,0.173,12.7,23.9,54.8,24.47,0.73,6.13,0.34,17.26,6.85,1.144,0.215,0.086,0.135,6.799,0.439,0.0037,145,509,705,17526,181,19,0.424,3696,236,1024,5748,426,742,5840,20.75,29.85,12249,14.8827,67162,4060,85807,425.6,-0.0,1059227,14.867,2631002.543,1.63e-14,0.00027,18.56,17023,16.590,1.404,14.883,0.303,16.591,2035,2516,2457,0.4453,0.969,1.015,1.706,1.242,0.983,1.229,7453.748,5108.155,7938.260,7435.234,6025.730,718.505,1171.787,823.601,0.330,0.383,0.415,0.408,0.169,0.266,3560,6547,0.4411,1.0000,0.9997,0.0659,0.9998,1.0000,0.9421,1.3230,1.1201,0.0317,0.0465,0.0166,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,478,0.9997,0.9759,0.9168,0.9981,0.0207,0.0220,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0561,0.0418,0.0351,0.034,0.083,0.024,0.109,1544,0.2621,0.0193,0.0245,0.0446,0.0664,0.0552
74000,8749,2415,44427,76395,64625,31674,294,26038,2370,1,235112,2944913,27906.650,9513.807,0.2618,5667.333,0.050,0.895,0.012,0.043,0.419,0.443,994,0.1352,0.7815,0.170,12.8,24.3,59.8,25.96,0.96,6.31,0.21,18.48,6.83,1.142,0.218,0.090,0.126,6.758,0.453,0.0035,133,422,706,21000,193,16,0.244,4791,357,2066,6326,695,1067,6987,16.00,25.33,7366,13.7937,67214,3437,85999,733.3,-0.0,1064077,18.012,2631002.543,1.22e-14,0.00005,35.96,30415,22.850,1.435,20.884,0.531,22.850,2934,2970,2845,0.4296,0.959,1.017,1.697,1.243,0.981,1.205,8588.396,5738.692,18016.575,8561.656,6995.752,1660.551,1332.165,853.759,0.414,0.413,0.431,0.557,0.203,0.325,3313,11554,0.4113,1.0000,1.0000,0.0504,0.9998,1.0000,0.7647,1.3033,1.1172,0.0435,0.0425,0.0245,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,541,0.9996,0.9630,0.9061,0.9983,0.0199,0.0262,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0539,0.0398,0.0277,0.024,0.055,0.022,0.060,2182,0.2574,0.0217,0.0291,0.0417,0.0644,0.0553
75000,7796,2041,31433,44741,35483,13068,240,23031,1695,4,156063,2414839,18583.092,5293.710,0.2774,2587.612,0.052,0.911,0.008,0.030,0.404,0.459,778,0.1279,0.7984,0.176,11.9,22.0,54.1,23.95,0.79,5.70,0.31,17.16,6.76,1.112,0.211,0.093,0.128,6.442,0.450,0.0037,154,510,664,17104,150,13,0.643,3915,26,1120,6650,329,676,6791,17.25,26.86,8205,10.0970,67115,3952,85730,375.7,-0.0,1066477,14.996,2631002.543,1.27e-14,0.00068,12.11,17331,16.866,1.425,15.061,0.380,16.866,1493,3346,2957,0.4842,0.959,1.004,1.473,1.280,0.980,1.176,7928.281,5025.666,7236.387,7901.418,6032.900,908.924,1099.158,698.015,0.354,0.408,0.430,0.447,0.181,0.298,3666,5362,0.5681,1.0000,0.9998,0.0692,0.9999,1.0000,0.8221,1.2775,1.1169,0.0446,0.0364,0.0227,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,618,0.9995,0.9616,0.9227,0.9984,0.0198,0.0275,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0569,0.0404,0.0364,0.041,0.071,0.035,0.091,1676,0.2317,0.0230,0.0255,0.0469,0.0631,0.0550
76000,8664,2475,36432,53382,42876,16713,237,25665,2138,6,195781,2830328,22142.938,6157.934,0.2669,2891.742,0.041,0.916,0.008,0.035,0.420,0.443,1108,0.1297,0.7934,0.178,12.6,24.0,59.5,25.60,0.65,6.75,0.21,17.99,6.78,1.148,0.220,0.084,0.111,6.909,0.462,0.0037,150,465,691,19622,227,16,0.656,4501,41,1330,7293,644,1074,6946,19.00,26.98,9381,13.6555,67087,3855,85842,446.5,-0.0,1065472,16.835,2631002.543,4.78e-15,0.00022,31.62,21101,19.383,1.414,17.487,0.482,19.383,2690,3156,2818,0.4297,0.968,1.019,1.605,1.295,0.980,1.197,8441.857,5728.090,9561.009,8422.630,7051.041,1220.829,1211.311,834.052,0.393,0.416,0.442,0.430,0.195,0.334,3595,5051,0.5205,0.9999,0.9996,0.0598,0.9999,1.0000,0.7871,1.3139,1.1120,0.0230,0.0338,0.0219,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,811,0.9995,0.9807,0.9110,0.9991,0.0191,0.0269,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0561,0.0339,0.0216,0.023,0.049,0.020,0.049,1893,0.2510,0.0200,0.0228,0.0413,0.0674,0.0575
77000,9138,2471,39115,61812,50941,22442,255,25044,2188,4,224306,2813038,24647.447,7572.817,0.2674,3824.262,0.040,0.912,0.009,0.039,0.412,0.449,1150,0.1256,0.7760,0.150,13.0,24.5,57.5,26.71,0.65,7.48,0.38,18.20,6.79,1.129,0.240,0.069,0.091,6.845,0.402,0.0036,145,483,757,18697,196,20,0.537,4859,124,1694,7320,556,1734,6848,16.75,25.67,7092,13.0030,67127,4134,85106,589.2,-0.0,1069412,17.759,2631002.543,1.36e-14,0.00005,20.50,24517,20.850,1.407,18.898,0.546,20.850,3062,3197,2879,0.4881,0.908,1.005,1.646,1.223,0.975,1.201,7863.864,5541.373,14031.066,7841.349,6599.294,1892.898,1107.434,748.223,0.408,0.402,0.430,0.495,0.184,0.322,3791,8783,0.4295,1.0000,0.9999,0.0510,0.9998,0.9999,0.7540,1.3048,1.1399,0.0216,0.0285,0.0252,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,525,0.9996,0.9800,0.9190,0.9983,0.0196,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0536,0.0596,0.0398,0.032,0.081,0.032,0.059,2097,0.2395,0.0211,0.0289,0.0445,0.0605,0.0556
78000,7992,2280,33069,46915,36870,13663,183,24449,2041,3,204067,2641924,20797.720,6282.714,0.2766,2755.370,0.039,0.910,0.012,0.039,0.408,0.450,959,0.1414,0.7748,0.142,12.6,24.6,59.8,25.11,0.79,6.97,0.28,17.06,6.70,1.174,0.228,0.086,0.108,6.911,0.431,0.0037,163,518,797,17442,161,23,0.576,4417,532,943,6517,396,945,6651,18.50,28.21,9283,13.4963,67024,4086,83946,431.7,-0.0,1070392,16.970,2631002.543,2.65e-15,0.00014,11.73,18965,19.189,1.408,17.316,0.465,19.190,2391,2840,2761,0.4168,0.956,1.020,1.753,1.365,0.975,1.213,7726.205,5673.309,8977.514,7703.390,6872.186,1544.492,1036.041,946.811,0.373,0.402,0.440,0.389,0.196,0.320,3749,5197,0.4457,0.9999,0.9997,0.0611,0.9998,1.0000,0.8206,1.2921,1.0811,0.0388,0.0313,0.0241,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,804,0.9997,0.9750,0.8860,0.9986,0.0193,0.0272,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0548,0.0404,0.0350,0.032,0.079,0.020,0.097,1721,0.2305,0.0159,0.0217,0.0395,0.0636,0.0589
79000,8335,2360,37241,54287,42540,16838,208,23728,2460,1,237758,2726739,23559.157,7477.388,0.2857,3231.923,0.044,0.919,0.007,0.030,0.406,0.446,816,0.1462,0.7605,0.165,13.0,24.0,59.8,24.56,0.69,6.72,0.23,16.93,6.65,1.192,0.234,0.078,0.101,6.644,0.421,0.0034,154,493,716,18588,180,22,0.516,4429,446,771,7118,547,978,6810,17.00,27.30,8573,14.7459,67019,3914,83729,600.9,-0.0,1072384,17.455,2631002.543,1.52e-14,0.00002,31.48,22599,20.952,1.403,19.057,0.491,20.953,2610,2876,2849,0.4004,0.977,1.024,1.825,1.416,0.981,1.202,7222.442,5351.388,13260.974,7204.907,6325.199,2337.245,1089.866,818.353,0.403,0.388,0.432,0.424,0.168,0.278,3890,7970,0.3994,1.0000,1.0000,0.0430,0.9998,1.0000,0.8406,1.2835,1.1377,0.0364,0.0262,0.0199,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,632,0.9997,0.9622,0.9149,0.9992,0.0192,0.0257,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0529,0.0304,0.0240,0.024,0.045,0.033,0.057,2107,0.2521,0.0176,0.0250,0.0397,0.0596,0.0581
80000,7556,2109,34921,51197,40395,16081,195,22421,2116,6,223298,2444459,21181.632,6883.835,0.2644,3194.342,0.041,0.918,0.006,0.035,0.395,0.454,675,0.1517,0.7805,0.165,13.1,24.7,62.5,26.06,0.61,7.18,0.22,18.06,6.77,1.172,0.230,0.057,0.085,6.800,0.418,0.0035,143,477,743,16793,186,23,0.544,4000,658,975,5923,514,779,6263,19.00,29.49,8560,13.2713,66907,3974,83792,858.9,-0.0,1073438,15.361,2631002.543,1.19e-14,0.00003,7.81,21147,18.563,1.408,16.749,0.406,18.586,2322,2619,2615,0.4109,0.977,1.022,1.755,1.374,0.985,1.180,6935.031,5355.659,11094.254,6919.753,6361.967,1994.008,1046.037,649.447,0.365,0.378,0.440,0.437,0.164,0.287,3864,8765,0.3834,1.0000,0.9998,0.0470,0.9998,0.9999,0.7654,1.3100,1.1263,0.0217,0.0365,0.0148,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,713,0.9999,0.9804,0.9124,0.9987,0.0173,0.0226,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0556,0.0386,0.0307,0.034,0.049,0.023,0.071,1679,0.2226,0.0174,0.0221,0.0369,0.0641,0.0637
81000,7562,2401,35097,52870,42446,17599,174,23461,2052,4,192700,2646916,22172.944,6748.376,0.2814,3359.562,0.044,0.908,0.007,0.041,0.413,0.443,943,0.1500,0.7776,0.157,13.0,25.0,69.1,26.46,0.67,6.44,0.26,19.09,6.68,1.226,0.221,0.056,0.076,7.394,0.465,0.0035,151,477,770,17233,142,21,0.550,3907,27,798,6737,305,1336,5921,15.00,25.65,7363,12.8923,66835,3860,83712,566.0,-0.0,1075821,16.172,2631002.543,5.66e-15,0.00026,22.95,21031,19.084,1.387,17.273,0.424,19.085,2780,2358,2424,0.3625,0.990,1.055,1.989,1.462,0.984,1.189,7057.456,5129.381,12387.163,7042.919,6102.424,1589.035,1151.038,648.741,0.417,0.381,0.449,0.475,0.169,0.270,3882,7260,0.3791,1.0000,1.0000,0.0461,0.9998,1.0000,0.7446,1.3499,1.1715,0.0267,0.0294,0.0198,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,504,1.0000,0.9900,0.9365,0.9989,0.0180,0.0210,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0580,0.0383,0.0278,0.026,0.060,0.019,0.074,1810,0.2221,0.0150,0.0171,0.0406,0.0686,0.0678
82000,7969,2467,33858,47766,37200,13702,206,22672,2377,9,189360,2521921,20382.299,6139.518,0.2893,2715.893,0.042,0.913,0.006,0.040,0.401,0.450,724,0.1454,0.7908,0.142,12.1,22.4,57.8,23.81,0.65,6.46,0.20,16.51,6.62,1.188,0.232,0.062,0.083,6.971,0.459,0.0035,152,497,772,17362,201,18,0.681,4061,66,1328,6575,382,1153,6434,15.00,26.15,8912,13.3997,66942,3900,83325,466.8,-0.0,1076530,15.500,2631002.543,1.27e-14,0.00009,22.90,18849,17.916,1.360,16.113,0.443,17.916,2388,2855,2726,0.4233,0.973,1.020,1.978,1.437,0.983,1.183,7269.939,5270.550,9617.644,7246.111,6234.437,1526.830,1244.545,652.251,0.372,0.389,0.440,0.412,0.175,0.280,4098,6337,0.4463,1.0000,0.9998,0.0479,0.9999,0.9999,0.8080,1.3633,1.1748,0.0336,0.0285,0.0189,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,453,0.9999,0.9892,0.9317,0.9985,0.0164,0.0192,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0596,0.0290,0.0231,0.022,0.048,0.019,0.058,1603,0.2482,0.0133,0.0148,0.0422,0.0672,0.0669
83000,10222,2931,39861,62727,50193,22646,220,24963,2297,17,236608,2895669,25900.337,8076.494,0.2849,3863.131,0.045,0.906,0.006,0.044,0.409,0.440,843,0.1278,0.7838,0.170,13.0,27.6,66.9,27.85,0.87,7.49,0.22,19.26,6.74,1.193,0.227,0.089,0.117,7.272,0.422,0.0034,146,480,916,19754,215,20,0.670,5451,152,1050,9020,1139,1875,7208,15.00,25.42,7561,15.9469,66971,3923,82758,872.3,-0.0,1077562,17.867,2631002.543,6.19e-15,0.00000,9.34,24598,21.233,1.379,19.165,0.689,21.233,4475,2924,2823,0.3654,0.972,1.055,1.783,1.335,0.981,1.188,7534.719,5828.041,15217.101,7514.213,7032.154,2254.830,1166.592,791.940,0.411,0.372,0.456,0.478,0.172,0.364,3775,7745,0.3742,0.9999,0.9995,0.0420,0.9998,0.9999,0.7462,1.2960,1.1234,0.0349,0.0351,0.0198,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,446,0.9998,0.9794,0.9228,0.9986,0.0183,0.0239,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0544,0.0319,0.0262,0.025,0.058,0.036,0.056,2140,0.2518,0.0161,0.0236,0.0392,0.0653,0.0674
84000,7760,2407,33947,47257,36242,13115,195,24515,2132,14,201570,2651185,21326.205,6753.026,0.2952,3033.782,0.054,0.899,0.006,0.041,0.399,0.447,1198,0.1620,0.7816,0.162,12.0,22.0,52.3,23.38,0.78,6.32,0.16,16.12,6.65,1.145,0.231,0.099,0.133,6.897,0.480,0.0035,160,528,834,18715,199,18,0.715,3995,140,968,6652,383,708,6669,20.75,30.42,8341,12.6335,67115,4148,81370,450.5,-0.0,1081969,17.751,2631002.543,2.04e-14,0.00022,36.11,18029,17.412,1.357,15.711,0.344,17.412,1759,3056,2945,0.4495,0.969,1.010,1.728,1.336,0.981,1.202,7581.221,5517.805,10354.098,7559.573,6446.316,1727.302,1058.127,933.815,0.369,0.391,0.439,0.405,0.164,0.262,3981,7267,0.4821,1.0000,0.9996,0.0449,0.9998,1.0000,0.8972,1.3135,1.1247,0.0417,0.0406,0.0224,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,466,0.9998,0.9828,0.9126,0.9990,0.0170,0.0225,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0603,0.0313,0.0268,0.026,0.056,0.020,0.061,2015,0.2672,0.0159,0.0231,0.0513,0.0663,0.0593
85000,7682,2596,35539,49643,39201,13890,214,24611,1973,6,183207,2638182,22262.366,5860.347,0.2828,2621.614,0.059,0.891,0.006,0.043,0.408,0.446,655,0.1522,0.7929,0.178,12.5,26.0,58.6,25.31,1.01,7.30,0.19,16.81,6.61,1.207,0.234,0.090,0.125,7.384,0.448,0.0036,152,487,802,17979,263,18,0.560,4168,260,1384,6038,477,934,6271,16.50,26.60,9483,14.6933,67131,4307,81126,725.2,-0.0,1081288,16.713,2631002.543,7.96e-15,0.00035,16.98,18784,17.908,1.376,16.123,0.409,17.909,2475,2530,2677,0.4033,0.969,1.024,1.993,1.436,0.981,1.210,7556.003,5956.058,10394.774,7545.056,6944.150,1394.002,1011.764,832.968,0.368,0.407,0.440,0.388,0.167,0.277,3784,6523,0.4050,0.9999,1.0000,0.0508,0.9999,1.0000,0.7827,1.3037,1.1170,0.0512,0.0394,0.0269,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,577,0.9998,0.9801,0.9067,0.9987,0.0151,0.0212,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0595,0.0273,0.0234,0.032,0.048,0.034,0.054,1927,0.2442,0.0216,0.0338,0.0432,0.0704,0.0642
86000,8769,2824,38428,55620,44369,16974,218,25605,1928,4,195840,2896353,24561.374,6867.259,0.2890,3329.310,0.066,0.877,0.008,0.048,0.420,0.438,897,0.1364,0.7801,0.170,12.2,24.0,59.5,24.63,0.90,6.49,0.23,17.00,6.64,1.185,0.218,0.088,0.127,7.021,0.455,0.0035,155,501,755,19058,178,21,0.592,4678,245,1542,6982,672,989,7108,17.75,26.84,8248,12.8211,67051,3905,81157,625.8,-0.0,1083813,18.197,2631002.543,1.98e-14,0.00000,21.43,20688,19.929,1.352,18.092,0.485,19.929,2566,3102,3101,0.4325,0.963,1.018,1.804,1.363,0.977,1.245,8641.339,6374.733,11745.887,8623.216,7521.580,1366.655,1116.839,1054.455,0.383,0.422,0.445,0.448,0.176,0.280,3439,7084,0.3866,1.0000,1.0000,0.0504,0.9999,1.0000,0.8413,1.2870,1.1386,0.0462,0.0405,0.0240,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,646,0.9995,0.9786,0.9183,0.9991,0.0159,0.0236,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0571,0.0368,0.0312,0.033,0.060,0.024,0.079,2074,0.2501,0.0227,0.0293,0.0417,0.0687,0.0583
87000,9162,2600,33932,47211,36782,12985,294,24034,1797,1,172226,2601644,20699.209,5740.096,0.3074,2431.006,0.055,0.887,0.008,0.050,0.404,0.453,773,0.1222,0.8011,0.164,11.2,23.0,61.6,23.95,0.86,6.27,0.30,16.53,6.56,1.223,0.212,0.086,0.130,6.811,0.437,0.0035,155,544,695,17941,172,20,0.553,4626,28,1318,7816,694,977,7491,17.75,26.75,9471,12.9124,67078,3955,81793,499.1,-0.0,1083411,16.159,2631002.543,3.89e-15,0.00038,34.08,18014,17.218,1.352,15.292,0.573,17.218,2775,3380,3007,0.4452,0.969,1.014,1.999,1.502,0.982,1.234,8074.162,5428.948,8717.826,8051.330,6361.059,1287.822,1077.547,943.721,0.380,0.406,0.418,0.411,0.167,0.268,3716,5370,0.4708,0.9999,1.0000,0.0608,0.9999,0.9999,0.7707,1.3160,1.1458,0.0367,0.0432,0.0286,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,509,0.9996,0.9782,0.9133,0.9989,0.0168,0.0206,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0585,0.0393,0.0363,0.052,0.068,0.039,0.090,1828,0.2438,0.0228,0.0286,0.0440,0.0694,0.0597
88000,9476,2690,38295,54914,43052,16378,241,25599,1877,4,188198,2787482,23681.133,6658.964,0.3006,3123.438,0.064,0.875,0.012,0.049,0.405,0.453,1142,0.1246,0.7935,0.179,11.2,22.1,57.2,23.22,1.03,5.53,0.28,16.38,6.57,1.176,0.203,0.085,0.123,6.793,0.478,0.0035,149,493,726,16900,211,19,0.625,4856,51,1668,7757,380,1364,7732,19.50,28.09,8556,13.1775,66994,4021,82128,600.5,-0.0,1085467,17.464,2631002.543,4.42e-15,0.00014,10.34,21456,19.440,1.384,17.478,0.578,19.441,2663,3637,3176,0.4378,0.969,1.017,1.814,1.388,0.982,1.220,8354.791,5715.272,11722.747,8331.833,6749.992,1684.752,1007.851,842.923,0.382,0.403,0.428,0.442,0.153,0.262,3822,7961,0.4323,0.9999,1.0000,0.0514,0.9998,1.0000,0.8124,1.3495,1.1529,0.0654,0.0411,0.0244,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,604,0.9996,0.9848,0.9228,0.9985,0.0152,0.0233,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0593,0.0415,0.0382,0.052,0.077,0.041,0.101,1936,0.2472,0.0218,0.0283,0.0444,0.0707,0.0589
89000,8862,2434,35226,49205,38476,13684,295,24642,1642,2,160269,2496407,21414.666,5784.715,0.3097,2682.725,0.055,0.881,0.011,0.053,0.387,0.469,718,0.1263,0.7992,0.187,12.0,24.7,62.5,25.08,1.02,6.20,0.36,17.50,6.60,1.209,0.207,0.091,0.124,6.781,0.420,0.0036,150,510,697,16265,210,21,0.592,4611,111,1207,7544,523,1459,6880,20.75,29.16,11463,16.0796,66996,4238,82479,886.5,-0.0,1083135,16.272,2631002.543,3.10e-14,0.00012,32.05,18852,19.072,1.474,17.054,0.544,19.072,2968,3093,2801,0.4255,0.959,1.024,1.975,1.393,0.981,1.265,7688.047,5680.378,9851.442,7669.902,6576.046,1233.253,990.724,878.013,0.352,0.388,0.412,0.406,0.157,0.258,3883,7333,0.3960,1.0000,0.9995,0.0574,0.9998,1.0000,0.8033,1.2649,1.1197,0.0438,0.0425,0.0344,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,532,0.9999,0.9635,0.8972,0.9991,0.0159,0.0254,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0560,0.0446,0.0395,0.061,0.079,0.049,0.101,1689,0.2447,0.0185,0.0255,0.0407,0.0683,0.0588
90000,7930,2837,38981,61582,49860,22302,299,25405,1716,3,200816,2789015,26044.311,7797.069,0.2886,4174.921,0.053,0.869,0.013,0.065,0.403,0.454,909,0.1516,0.7713,0.180,12.1,26.6,63.6,25.48,1.12,6.58,0.22,17.56,6.62,1.250,0.212,0.086,0.130,7.478,0.454,0.0034,152,486,743,18044,199,23,0.473,4332,577,1067,6286,561,1147,6222,17.00,27.37,9921,16.5761,66973,3749,82569,705.4,-0.0,1085903,18.552,2631002.543,2.83e-15,0.00003,15.85,23910,18.648,1.339,16.842,0.466,18.669,3004,2395,2531,0.3912,0.976,1.043,1.999,1.436,0.985,1.280,7687.832,5590.617,16075.563,7673.185,6470.484,1833.020,986.637,802.491,0.431,0.375,0.415,0.513,0.138,0.250,3770,9948,0.3990,1.0000,0.9998,0.0446,0.9999,0.9999,0.8011,1.3056,1.1244,0.0517,0.0469,0.0304,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,736,0.9999,0.9831,0.9076,0.9991,0.0155,0.0265,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0582,0.0343,0.0270,0.030,0.044,0.036,0.064,2105,0.2396,0.0177,0.0259,0.0426,0.0757,0.0602
