step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,cold_land,cold_surface,cold_bottom,fat_land,fat_surface,fat_bottom
80000,7685,2263,39310,53557,40755,14090,157,23899,1664,1,141668,2255817,22302.738,5516.107,0.2869,2975.638,0.043,0.898,0.050,0.010,0.332,0.499,1256,0.1816,0.8553,0.167,9.5,14.6,52.9,20.76,0.43,6.49,0.46,13.38,6.53,1.127,0.253,0.022,0.023,6.523,0.441,0.0033,132,442,686,5996,75,10,0.787,3125,599,864,6222,547,889,6249,27.25,37.40,9317,14.0481,67003,3421,85578,508.7,-0.0,1087680,16.125,2631075.518,1.77e-15,0.00001,7.81,15672,17.143,1.403,15.558,0.183,17.167,2440,2883,2362,0.4459,0.982,1.016,1.478,1.193,0.988,1.229,7221.953,4876.073,12642.224,7210.660,5425.492,1524.836,429.388,586.245,0.383,0.312,0.315,0.413,0.085,0.139,4024,10600,0.4219,1.0000,0.9990,0.0391,1.0000,1.0000,0.8074,1.3333,1.1112,0.0243,0.0165,0.0186,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,830,1.0000,0.9842,0.9054,0.9989,0.0125,0.0185,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0737,0.0763,0.0743,0.088,0.135,0.079,0.124,1979,0.2397,0.0141,0.0195,0.0505,0.0912,0.0762
81000,8762,2263,37105,55546,43245,18235,206,22794,1631,4,150765,2157139,21952.774,5929.587,0.2922,3176.503,0.047,0.880,0.058,0.016,0.330,0.502,1125,0.1519,0.8517,0.187,10.0,16.0,51.3,21.29,0.37,6.35,0.61,13.97,6.53,1.130,0.247,0.014,0.014,6.536,0.421,0.0032,137,467,756,7637,122,9,0.906,3501,26,833,7903,669,1404,6689,26.00,37.23,8557,14.1924,66934,3686,85788,747.2,-0.0,1089058,15.136,2631075.518,1.73e-14,0.00033,22.95,17160,16.920,1.351,15.341,0.227,16.920,3101,3168,2493,0.4324,0.967,1.032,1.442,1.209,0.984,1.219,6782.082,4928.095,12958.460,6767.815,5403.001,1816.372,368.471,568.240,0.383,0.301,0.322,0.494,0.079,0.188,3946,9322,0.4170,1.0000,0.9993,0.0446,1.0000,1.0000,0.7971,1.3239,1.0928,0.0234,0.0080,0.0143,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,518,1.0000,0.9768,0.8860,0.9979,0.0128,0.0203,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0715,0.0871,0.0854,0.114,0.182,0.094,0.151,1759,0.1984,0.0122,0.0250,0.0478,0.0864,0.0821
82000,8233,2346,38818,52338,39594,13359,161,25888,1671,1,152175,2432160,21984.074,5774.326,0.3001,2920.174,0.046,0.889,0.051,0.014,0.342,0.493,1180,0.1754,0.8595,0.165,10.0,14.9,48.3,19.66,0.26,5.93,0.31,13.16,6.53,1.136,0.245,0.012,0.012,6.512,0.465,0.0033,142,456,773,6670,87,9,0.736,3148,47,981,7205,523,1098,6612,27.25,36.26,8136,13.4685,67042,3476,84826,488.2,-0.0,1092374,17.090,2631075.518,2.11e-14,0.00037,22.90,15648,17.924,1.357,16.391,0.175,17.924,2491,3259,2483,0.4560,0.988,1.020,1.499,1.251,0.988,1.216,7255.514,4862.914,12371.214,7243.356,5289.678,1783.462,394.999,675.691,0.389,0.311,0.339,0.406,0.076,0.136,3918,9222,0.4204,1.0000,0.9998,0.0370,1.0000,1.0000,0.8294,1.3327,1.0898,0.0152,0.0085,0.0148,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,417,1.0000,0.9906,0.9127,0.9992,0.0134,0.0175,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0740,0.0613,0.0573,0.059,0.098,0.064,0.081,2148,0.2299,0.0145,0.0199,0.0524,0.0851,0.0810
83000,10057,2511,37872,47820,34800,9772,176,25132,1620,3,128502,2214064,21147.434,4432.173,0.3096,1945.773,0.047,0.888,0.048,0.017,0.323,0.508,966,0.1413,0.8704,0.176,10.0,15.2,51.3,20.05,0.59,6.44,0.55,12.47,6.73,1.172,0.251,0.019,0.020,6.311,0.419,0.0034,141,460,880,5930,108,9,0.703,3984,159,1096,8802,654,1867,7536,27.75,35.91,10324,16.1884,67072,3721,84464,500.4,-0.0,1091327,16.058,2631075.518,6.55e-15,0.00012,9.34,14381,16.811,1.354,15.192,0.265,16.811,3869,3422,2766,0.4225,0.985,1.028,1.617,1.299,0.989,1.219,7151.671,4804.962,10760.600,7137.416,5195.191,1462.711,420.379,603.310,0.345,0.309,0.321,0.339,0.065,0.106,4027,6863,0.4096,0.9998,0.9998,0.0404,1.0000,1.0000,0.8352,1.3346,1.1137,0.0423,0.0161,0.0155,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,375,0.9998,0.9884,0.9241,0.9985,0.0132,0.0138,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0714,0.0764,0.0724,0.109,0.137,0.119,0.115,2055,0.2432,0.0126,0.0214,0.0484,0.0864,0.0849
84000,7899,2346,38494,49648,36915,10954,200,26037,1610,28,143347,2327432,23262.761,5325.446,0.3058,2585.890,0.045,0.889,0.052,0.014,0.324,0.509,1102,0.1845,0.8481,0.173,9.8,14.6,49.5,19.54,0.52,5.94,0.48,12.59,6.62,1.156,0.240,0.015,0.016,6.638,0.436,0.0033,143,473,1005,6608,148,9,0.753,3077,178,1011,6710,555,1091,6253,29.00,38.11,10263,15.6946,67214,3609,83567,491.2,-0.0,1094342,17.648,2631075.518,7.08e-15,0.00010,36.11,14920,17.822,1.335,16.318,0.169,17.822,2303,3032,2564,0.4606,0.984,1.012,1.617,1.251,0.989,1.267,7269.391,4991.981,13104.821,7261.596,5482.234,1663.051,402.279,674.226,0.350,0.304,0.327,0.350,0.059,0.162,3900,10078,0.4349,0.9998,0.9994,0.0379,1.0000,1.0000,0.8268,1.3293,1.0935,0.0419,0.0180,0.0137,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,459,0.9996,0.9861,0.9148,0.9992,0.0137,0.0166,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0770,0.0703,0.0679,0.113,0.120,0.100,0.100,2440,0.2616,0.0160,0.0264,0.0542,0.0894,0.0829
85000,9742,2618,39976,56879,43740,16707,196,25379,1649,28,143369,2367591,23958.443,5729.686,0.3045,3001.641,0.048,0.873,0.055,0.025,0.335,0.500,1170,0.1449,0.8521,0.178,10.0,16.8,55.2,21.95,0.47,6.38,0.36,14.74,6.65,1.164,0.246,0.022,0.023,6.593,0.401,0.0033,139,470,938,6371,145,8,0.910,3776,352,1919,7471,848,1359,7535,26.25,35.40,8780,15.0970,67229,3727,83466,756.5,-0.0,1096029,17.226,2631075.518,1.81e-14,0.00014,16.98,16355,17.670,1.298,16.126,0.246,17.670,3831,3273,2638,0.4029,0.970,1.040,1.617,1.255,0.985,1.253,7341.717,5130.119,14039.050,7329.088,5591.947,1634.416,418.914,674.716,0.374,0.319,0.320,0.460,0.067,0.145,3804,8393,0.3743,1.0000,0.9997,0.0388,1.0000,0.9999,0.7584,1.3366,1.0965,0.0278,0.0141,0.0122,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,436,0.9999,0.9867,0.9025,0.9987,0.0124,0.0192,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0697,0.0671,0.0608,0.072,0.090,0.075,0.083,2248,0.2396,0.0189,0.0324,0.0467,0.0871,0.0818
86000,7586,2398,35427,43750,31823,8175,148,24931,1566,11,128436,2219245,20333.002,4679.011,0.3089,2199.041,0.039,0.889,0.055,0.018,0.325,0.509,913,0.1814,0.8582,0.165,9.6,14.0,49.4,19.31,0.38,5.69,0.40,12.85,6.55,1.160,0.241,0.013,0.013,6.775,0.467,0.0034,142,488,837,5749,125,9,0.746,2853,224,1236,6126,659,625,6302,28.25,36.79,8418,11.5657,67151,3755,83293,496.0,-0.0,1099463,16.424,2631075.518,5.66e-15,0.00007,21.43,12735,15.573,1.325,14.096,0.151,15.573,1911,3160,2515,0.4848,0.978,1.003,1.640,1.273,0.989,1.288,7514.295,5068.159,9531.517,7500.043,5500.483,1285.163,459.947,734.860,0.333,0.321,0.326,0.332,0.066,0.115,3784,8631,0.4830,1.0000,0.9991,0.0507,1.0000,1.0000,0.8240,1.3393,1.0353,0.0342,0.0118,0.0114,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,389,0.9996,0.9875,0.8745,0.9983,0.0123,0.0201,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0785,0.0693,0.0654,0.088,0.104,0.078,0.095,2055,0.2343,0.0219,0.0344,0.0579,0.0883,0.0817
87000,8776,2718,38133,48415,35762,10118,164,25706,1833,18,154343,2342879,21553.026,4901.562,0.2971,2035.863,0.042,0.890,0.054,0.013,0.330,0.505,1102,0.1615,0.8618,0.159,9.9,15.5,52.6,20.72,0.42,6.37,0.52,13.42,6.64,1.171,0.246,0.017,0.017,6.830,0.464,0.0033,142,469,962,6872,153,6,0.930,3550,37,1461,7278,445,1167,7164,26.50,34.74,8446,12.8039,67182,3639,83486,497.1,-0.0,1099961,16.359,2631075.518,1.77e-16,0.00005,34.08,14361,15.036,1.327,13.499,0.210,15.036,2758,3382,2636,0.4450,0.978,1.021,1.686,1.293,0.988,1.278,7967.094,5234.973,9836.374,7958.656,5793.859,1554.751,485.890,825.058,0.349,0.333,0.310,0.355,0.085,0.140,3735,6770,0.4470,0.9999,0.9995,0.0498,1.0000,1.0000,0.7832,1.3627,1.0517,0.0253,0.0163,0.0157,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,590,0.9998,0.9879,0.8951,0.9985,0.0128,0.0197,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0735,0.0628,0.0590,0.103,0.105,0.080,0.113,2026,0.2201,0.0232,0.0308,0.0527,0.0877,0.0771
88000,9013,2464,37429,45121,32030,7524,168,25943,1663,12,129677,2297231,20858.887,4232.606,0.3089,1729.038,0.036,0.904,0.048,0.012,0.320,0.515,964,0.1592,0.8683,0.167,10.0,14.6,49.4,19.20,0.33,5.90,0.46,12.51,6.57,1.163,0.243,0.012,0.011,6.231,0.436,0.0034,145,494,812,5804,128,7,0.734,3324,72,1637,7304,518,1445,7050,29.00,38.16,9113,12.6775,67100,3669,83373,359.1,-0.0,1101288,16.594,2631075.518,1.89e-14,0.00005,10.34,13186,13.853,1.315,12.330,0.209,13.856,2820,3549,2644,0.4604,0.975,1.013,1.686,1.316,0.987,1.237,8012.608,5114.658,9037.984,8001.422,5548.518,1379.040,450.160,674.369,0.327,0.321,0.314,0.302,0.060,0.121,3681,7110,0.4852,0.9999,0.9996,0.0448,1.0000,1.0000,0.8612,1.3464,1.0615,0.0192,0.0121,0.0196,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,437,0.9998,0.9900,0.9004,0.9989,0.0128,0.0182,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0721,0.0667,0.0641,0.106,0.105,0.103,0.106,2027,0.2302,0.0208,0.0293,0.0555,0.0870,0.0697
89000,9356,2453,40428,53727,40209,13099,200,26361,2182,6,180393,2330771,23243.835,6158.492,0.3060,2708.249,0.040,0.897,0.050,0.013,0.318,0.513,1054,0.1597,0.8467,0.176,9.8,15.0,52.4,20.03,0.42,6.06,0.45,13.10,6.51,1.192,0.235,0.023,0.024,6.138,0.426,0.0034,142,472,847,6595,106,7,0.698,3606,129,1657,7570,581,1570,7205,29.50,38.11,8124,14.1019,67109,3828,82757,523.7,-0.0,1103990,17.253,2631075.518,8.14e-15,0.00013,32.05,16039,15.589,1.313,14.023,0.253,15.590,3274,3463,2619,0.4317,0.974,1.032,1.705,1.355,0.986,1.259,7413.365,5049.487,12970.255,7405.418,5576.410,2026.455,513.485,910.303,0.350,0.299,0.314,0.377,0.072,0.190,3758,8817,0.4309,0.9997,0.9995,0.0384,1.0000,1.0000,0.8127,1.3315,1.0541,0.0296,0.0145,0.0125,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,509,0.9999,0.9724,0.9081,0.9990,0.0127,0.0188,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0674,0.0689,0.0664,0.096,0.115,0.079,0.113,2210,0.2252,0.0185,0.0268,0.0493,0.0837,0.0686
90000,8125,2202,37681,47444,34393,9611,152,25625,1768,6,125334,2138284,20819.755,4766.622,0.3274,2201.747,0.036,0.894,0.054,0.016,0.308,0.520,1106,0.1799,0.8634,0.166,9.9,14.0,48.1,19.15,0.45,5.82,0.39,12.49,6.43,1.162,0.244,0.020,0.022,6.262,0.419,0.0034,143,471,750,5707,100,6,0.760,3002,338,958,6829,569,1042,6514,31.00,39.86,9982,15.0746,67095,3657,82055,684.7,-0.0,1104695,16.370,2631075.518,4.25e-14,0.00036,15.85,14104,14.342,1.319,12.825,0.198,14.364,2613,3038,2474,0.4644,0.969,1.012,1.692,1.260,0.987,1.276,7133.930,4933.274,10537.837,7128.272,5355.393,1239.475,448.644,876.756,0.327,0.296,0.307,0.337,0.056,0.145,3851,8855,0.4380,1.0000,0.9996,0.0417,1.0000,1.0000,0.8399,1.3370,1.0898,0.0368,0.0090,0.0178,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,505,1.0000,0.9802,0.9169,0.9991,0.0125,0.0183,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0724,0.0487,0.0463,0.070,0.099,0.064,0.111,2153,0.2427,0.0165,0.0252,0.0523,0.0869,0.0758
91000,7869,2407,40292,53996,39851,13511,193,24717,2009,2,168698,2271504,23039.226,6318.799,0.3148,2999.642,0.036,0.901,0.047,0.016,0.314,0.514,1321,0.1914,0.8462,0.174,9.7,15.0,49.9,19.69,0.39,6.26,0.43,12.61,6.43,1.182,0.244,0.016,0.017,6.749,0.447,0.0032,135,449,635,7018,62,5,0.895,3181,637,778,6454,429,836,6604,27.50,36.32,8530,14.7081,66950,3650,81905,507.0,-0.0,1107869,16.857,2631075.518,6.55e-15,0.00020,12.95,16533,15.295,1.324,13.778,0.194,15.296,2674,2920,2275,0.4430,0.973,1.020,1.725,1.343,0.987,1.244,6642.450,4843.901,14208.515,6634.959,5195.393,2165.126,398.263,755.768,0.371,0.273,0.308,0.382,0.046,0.137,3791,11178,0.4241,1.0000,0.9986,0.0338,1.0000,1.0000,0.8107,1.3637,1.1005,0.0268,0.0116,0.0156,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,391,0.9995,0.9905,0.9143,0.9990,0.0127,0.0151,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0739,0.0654,0.0444,0.068,0.070,0.046,0.081,2251,0.2276,0.0142,0.0260,0.0528,0.0893,0.0789
92000,8577,2243,33710,41658,29769,7836,112,21813,1385,2,110110,1914427,18989.851,3931.351,0.3220,1715.551,0.034,0.903,0.051,0.012,0.306,0.521,803,0.1548,0.8639,0.168,10.1,15.0,53.2,20.86,0.37,6.21,0.36,13.91,6.45,1.161,0.243,0.013,0.013,6.392,0.422,0.0032,137,500,649,4966,85,7,0.922,3317,817,1100,6660,770,1170,6637,28.25,38.22,10432,14.7321,66936,3306,82549,569.2,-0.0,1106643,14.337,2631075.518,7.08e-16,0.00013,29.72,12872,12.413,1.326,10.863,0.224,12.413,3034,3055,2488,0.4300,0.983,1.031,1.686,1.281,0.988,1.228,6530.410,4476.338,9345.264,6521.423,4838.716,1224.710,413.073,578.016,0.321,0.297,0.305,0.309,0.065,0.131,3976,7757,0.3919,0.9997,0.9996,0.0433,1.0000,1.0000,0.7777,1.3635,1.0958,0.0236,0.0102,0.0139,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,383,0.9997,0.9857,0.9217,0.9986,0.0115,0.0128,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0706,0.0574,0.0508,0.062,0.076,0.047,0.097,1662,0.2221,0.0129,0.0185,0.0473,0.0849,0.0815
93000,8210,2354,37782,51296,38518,13326,188,22756,1502,8,156362,2189702,22109.684,6065.521,0.3057,3077.565,0.035,0.913,0.039,0.013,0.322,0.507,1346,0.1731,0.8370,0.168,10.0,15.0,55.2,20.50,0.36,6.47,0.33,13.34,6.43,1.189,0.248,0.013,0.013,6.735,0.449,0.0032,135,463,789,5894,78,6,0.745,3173,23,1073,7114,526,1157,6527,27.00,36.59,8275,13.4449,66856,3384,82632,676.5,-0.0,1110231,15.418,2631075.518,2.30e-15,0.00006,7.39,15584,14.352,1.329,12.809,0.215,14.353,2655,3022,2533,0.4283,0.996,1.033,1.691,1.367,0.989,1.240,6384.617,4653.093,13788.182,6371.779,5027.287,2020.864,351.012,616.080,0.381,0.293,0.296,0.396,0.058,0.129,3867,11692,0.4320,0.9999,0.9987,0.0331,1.0000,1.0000,0.7717,1.3432,1.0647,0.0264,0.0071,0.0128,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,345,0.9995,0.9895,0.9102,0.9987,0.0120,0.0134,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0751,0.0529,0.0477,0.063,0.080,0.061,0.080,1846,0.1993,0.0129,0.0232,0.0502,0.0883,0.0853
94000,8319,2373,33507,42012,29981,8390,115,22090,1389,18,133162,1962555,20383.569,4632.745,0.3035,2106.589,0.033,0.913,0.042,0.012,0.305,0.519,817,0.1669,0.8372,0.186,10.0,15.4,55.2,21.56,0.46,6.99,0.42,13.68,6.51,1.194,0.255,0.014,0.013,7.014,0.420,0.0032,146,496,952,5358,132,5,0.710,3340,35,915,7369,582,1307,6430,27.25,36.79,8841,14.1246,66888,3591,82146,479.1,0.0,1111559,15.165,2631075.518,1.88e-14,0.00006,25.94,13026,16.196,1.484,14.485,0.227,16.196,2935,2988,2396,0.4313,0.978,1.027,1.713,1.362,0.987,1.246,6391.762,4562.868,11186.325,6380.214,4923.619,1569.122,357.759,599.275,0.350,0.277,0.302,0.344,0.036,0.106,3928,7545,0.4337,0.9999,0.9990,0.0417,1.0000,1.0000,0.7538,1.3432,1.0436,0.0250,0.0142,0.0211,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,500,0.9999,0.9899,0.8786,0.9980,0.0121,0.0161,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0744,0.0547,0.0499,0.072,0.109,0.064,0.103,1856,0.2202,0.0146,0.0215,0.0481,0.0899,0.0872
95000,8413,2503,35969,46703,33868,10582,152,23424,1779,16,159455,2151268,21301.961,5478.040,0.3176,2313.344,0.034,0.908,0.041,0.018,0.313,0.512,1062,0.1735,0.8399,0.182,10.0,15.0,51.1,19.84,0.43,6.38,0.34,12.69,6.48,1.193,0.244,0.016,0.016,6.668,0.420,0.0032,144,493,891,6591,119,6,0.682,3298,225,1223,6965,551,1340,6522,28.75,38.36,10144,15.5827,67044,3626,81189,507.0,-0.0,1112394,16.174,2631075.518,7.08e-16,0.00035,22.75,14390,13.654,1.293,12.126,0.235,13.655,3046,2855,2512,0.4243,0.990,1.032,1.686,1.326,0.989,1.265,6607.532,4896.762,11687.674,6602.006,5325.625,1946.300,376.825,841.571,0.352,0.288,0.310,0.366,0.057,0.134,3820,8312,0.4195,1.0000,0.9998,0.0360,1.0000,1.0000,0.8286,1.3756,1.0715,0.0310,0.0111,0.0145,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,464,0.9997,0.9885,0.8845,0.9990,0.0118,0.0179,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0746,0.0561,0.0533,0.073,0.080,0.073,0.078,1880,0.2348,0.0129,0.0240,0.0500,0.0921,0.0845
96000,8462,2552,37617,50304,37052,12540,147,23171,1662,12,134080,2181997,22775.703,5484.161,0.3222,2784.118,0.034,0.909,0.043,0.014,0.314,0.516,1059,0.1699,0.8447,0.184,10.4,16.0,54.9,21.03,0.60,6.49,0.33,13.61,6.44,1.202,0.244,0.021,0.020,6.763,0.441,0.0031,136,479,901,5651,121,7,0.683,3440,294,1002,7166,714,1422,6326,29.50,39.00,10542,16.6844,67048,3664,81265,593.0,-0.0,1113152,16.051,2631075.518,4.78e-15,0.00002,11.79,15803,13.832,1.320,12.262,0.250,13.833,3171,2925,2366,0.4259,0.977,1.034,1.921,1.347,0.988,1.272,6832.947,4918.674,13409.434,6822.373,5328.014,1588.282,325.357,786.404,0.359,0.293,0.303,0.401,0.045,0.119,3858,10348,0.4091,0.9998,0.9989,0.0375,1.0000,1.0000,0.7686,1.3550,1.0820,0.0432,0.0162,0.0081,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,450,0.9998,0.9895,0.8869,0.9993,0.0118,0.0181,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0731,0.0499,0.0466,0.057,0.078,0.056,0.086,1925,0.2434,0.0170,0.0266,0.0478,0.0942,0.0808
97000,8437,2587,37666,48691,35300,10901,124,23473,1602,11,157017,2218904,22539.151,5673.053,0.3149,2582.941,0.032,0.900,0.049,0.019,0.319,0.511,795,0.1696,0.8311,0.170,10.2,15.0,55.2,20.17,0.51,6.33,0.30,13.02,6.41,1.226,0.243,0.016,0.018,6.904,0.451,0.0032,140,495,894,6028,111,11,0.672,3414,368,1384,6685,589,883,6965,24.75,34.50,9854,15.0306,67122,3606,81310,510.6,-0.0,1115289,16.630,2631075.518,1.79e-14,0.00004,37.87,16024,14.845,1.312,13.230,0.303,14.845,2707,3154,2576,0.4380,0.981,1.028,1.983,1.465,0.987,1.267,6824.550,4966.077,12947.076,6818.407,5356.610,2022.737,356.073,711.302,0.363,0.303,0.295,0.361,0.049,0.117,3867,9845,0.3878,0.9995,0.9991,0.0395,1.0000,1.0000,0.7667,1.3472,1.0471,0.0392,0.0115,0.0163,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,432,0.9995,0.9875,0.8804,0.9993,0.0124,0.0199,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0738,0.0588,0.0512,0.057,0.070,0.055,0.080,2328,0.2459,0.0194,0.0353,0.0503,0.0869,0.0824
98000,8105,2382,34574,43907,32288,9203,130,22792,1444,13,125831,2027090,20237.958,4433.651,0.3055,2030.747,0.036,0.905,0.045,0.014,0.311,0.520,1126,0.1654,0.8528,0.179,10.2,16.1,60.4,22.29,0.56,6.43,0.47,14.83,6.48,1.196,0.236,0.016,0.017,6.944,0.418,0.0033,140,490,868,5152,143,12,0.703,3269,138,1535,6432,983,1088,6034,28.00,36.22,10544,14.6802,67056,3685,82290,743.0,-0.0,1114483,14.932,2631075.518,3.40e-14,0.00000,16.14,13829,13.167,1.320,11.607,0.241,13.168,3137,2705,2263,0.4042,0.988,1.043,1.737,1.332,0.987,1.256,6884.610,4744.444,10226.576,6874.793,5167.336,1286.258,403.205,713.441,0.335,0.309,0.296,0.358,0.062,0.109,3842,8486,0.3853,1.0000,0.9994,0.0457,1.0000,1.0000,0.7237,1.3411,1.0723,0.0332,0.0114,0.0177,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,489,0.9999,0.9871,0.8767,0.9990,0.0112,0.0184,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0724,0.0748,0.0686,0.079,0.114,0.097,0.104,1682,0.2132,0.0234,0.0317,0.0444,0.0942,0.0852
99000,8340,2597,37624,47730,34465,9946,160,24025,1495,18,139712,2236776,21206.428,5131.376,0.3208,2330.510,0.034,0.906,0.045,0.014,0.318,0.515,1089,0.1706,0.8570,0.177,10.0,15.0,50.0,19.71,0.37,6.24,0.30,12.81,6.44,1.211,0.245,0.014,0.016,6.634,0.438,0.0032,137,474,947,6224,129,14,0.676,3374,65,1436,6839,370,1373,6597,27.50,36.13,10407,14.0254,66968,3677,83348,549.0,-0.0,1115664,16.108,2631075.518,1.06e-14,0.00000,23.57,15244,14.043,1.302,12.499,0.243,14.044,2738,3058,2544,0.4219,0.988,1.042,1.965,1.402,0.988,1.272,7308.019,4981.376,10805.795,7300.504,5430.639,1686.438,382.313,732.115,0.359,0.304,0.301,0.348,0.054,0.125,3813,9185,0.4503,0.9999,0.9998,0.0438,1.0000,1.0000,0.8084,1.3410,1.0762,0.0268,0.0131,0.0108,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,468,0.9998,0.9888,0.9039,0.9988,0.0126,0.0196,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0734,0.0579,0.0543,0.066,0.080,0.065,0.072,2198,0.2453,0.0233,0.0285,0.0499,0.0900,0.0788
