step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
860000,1048,1.315,0.057,10.45,45431,43249,376,0,1822,6,527373.1,0.6,0.008,0.148,0.387,0.456,582,7.98,2.67,0.13,1.36,0.00,0.03,0.01,0.19,7.84,1.96,0.00,0.00,0.000,0.001,77,0.421,0.984,0.000,0.000,0.016,34625,31468,3,0.500,0.000,0.003,37067,0.170,0.091,0.000,52.85,17491,0,0.097,0.000,0.000,327839,1.04,18.87,0.000,0.000,0.000,7,8,9,43,8360,0.032,0.01,0.0064,0.010,1,0.199,0.000,0.226,0.059,2.00,3.53,3.06,0.00,0.000,1.03,1.06,1.04,0.199,0.00099,110.34
870000,1109,1.308,0.061,10.69,45273,43049,374,0,1789,20,524219.6,1.6,0.008,0.139,0.372,0.482,586,7.77,3.38,0.20,2.35,0.00,0.00,0.01,0.10,7.57,2.22,0.00,0.00,0.000,0.000,74,0.446,0.979,0.000,0.000,0.021,34801,32082,2,0.701,0.000,0.005,37188,0.151,0.092,0.000,52.68,17041,0,0.079,0.000,0.000,321165,1.07,18.45,0.000,0.001,0.000,7,7,8,56,8622,0.033,0.01,0.0062,0.001,3,0.209,0.000,0.223,0.062,1.95,3.75,3.08,0.00,0.000,1.06,1.08,1.07,0.209,0.00088,110.52
880000,1058,1.346,0.065,10.64,46442,44145,395,0,1953,9,532857.9,0.9,0.007,0.135,0.381,0.477,577,7.82,2.93,0.09,0.92,0.00,0.00,0.02,0.65,7.71,2.59,0.00,0.00,0.000,0.000,82,0.396,0.984,0.000,0.000,0.016,36232,33673,2,0.676,0.000,0.003,40105,0.152,0.102,0.000,53.55,17448,0,0.102,0.000,0.000,320473,1.03,18.43,0.000,0.000,0.000,7,7,8,53,8274,0.032,0.00,0.0065,0.003,2,0.210,0.000,0.219,0.065,1.90,3.78,3.08,0.00,0.000,1.03,1.05,1.03,0.210,0.00091,109.64
890000,938,1.308,0.061,10.73,44825,42604,378,0,1963,7,500389.1,1.1,0.007,0.141,0.388,0.463,616,7.57,2.79,0.07,1.16,0.00,0.03,0.01,0.16,7.49,2.18,0.00,0.00,0.000,0.007,51,0.525,0.986,0.000,0.000,0.014,36258,33418,2,0.784,0.000,0.004,34363,0.157,0.099,0.000,50.32,17014,0,0.153,0.000,0.000,347656,1.02,18.36,0.000,0.000,0.000,7,7,8,56,7104,0.027,0.01,0.0071,0.001,1,0.231,0.000,0.240,0.065,1.80,3.81,3.03,0.00,0.000,1.03,1.03,1.02,0.231,0.00096,112.88
900000,985,1.336,0.062,10.67,44038,41712,396,0,1883,16,476592.0,0.6,0.007,0.145,0.401,0.447,645,7.61,3.44,0.14,1.58,0.03,0.58,0.02,0.33,7.43,2.65,0.00,0.00,0.002,0.037,72,0.585,0.982,0.000,0.000,0.018,38652,36685,2,0.844,0.042,0.007,40905,0.154,0.094,0.000,47.91,17113,0,0.039,0.000,0.000,374426,1.04,18.21,0.000,0.000,0.000,7,7,8,59,7492,0.029,0.00,0.0065,0.005,2,0.252,0.000,0.262,0.074,1.82,3.91,3.06,0.00,0.000,1.03,1.06,1.04,0.252,0.00086,115.28
910000,915,1.337,0.063,10.67,42648,40593,367,0,1758,1,462827.9,0.1,0.007,0.153,0.414,0.426,675,7.71,2.63,0.11,1.29,0.01,0.40,0.02,0.53,7.57,2.03,0.00,0.00,0.001,0.023,56,0.482,0.986,0.000,0.000,0.014,37364,34909,2,0.820,0.045,0.004,38551,0.146,0.094,0.000,46.44,16765,0,0.109,0.000,0.000,382670,1.04,18.28,0.000,0.000,0.000,7,7,9,39,7059,0.027,0.00,0.0067,0.005,0,0.254,0.000,0.274,0.073,1.80,3.87,3.04,0.00,0.000,1.03,1.05,1.03,0.254,0.00094,116.76
920000,838,1.316,0.063,10.83,41413,39460,333,0,1697,5,444064.9,1.0,0.007,0.157,0.410,0.427,704,7.64,2.03,0.08,0.91,0.00,0.03,0.01,0.21,7.55,1.85,0.00,0.00,0.000,0.003,60,0.439,0.979,0.000,0.000,0.021,37816,35297,2,0.891,0.058,0.004,37875,0.150,0.095,0.000,44.59,16677,0,0.202,0.000,0.000,402479,1.03,18.18,0.000,0.000,0.000,7,7,9,32,6402,0.024,0.01,0.0070,0.000,1,0.272,0.000,0.286,0.082,1.78,3.90,3.09,0.00,0.000,1.04,1.04,1.03,0.272,0.00098,118.60
930000,894,1.298,0.067,10.83,41932,39787,331,0,1758,20,445762.7,2.2,0.006,0.157,0.409,0.428,696,7.69,3.06,0.07,1.04,0.00,0.03,0.07,0.84,7.54,2.40,0.00,0.00,0.000,0.007,59,0.504,0.985,0.000,0.000,0.015,38246,35152,2,0.905,0.057,0.010,41807,0.152,0.102,0.000,44.77,17538,0,0.109,0.000,0.000,409569,1.02,18.07,0.001,0.000,0.000,7,7,9,64,6876,0.026,0.01,0.0066,0.000,0,0.275,0.000,0.286,0.084,1.74,3.93,3.10,0.00,0.000,1.03,1.03,1.02,0.275,0.00092,118.42
940000,979,1.342,0.066,10.77,46015,43616,417,0,1897,12,489245.0,1.3,0.006,0.142,0.405,0.447,633,7.56,2.24,0.07,1.02,0.03,0.53,0.02,0.32,7.44,1.80,0.00,0.00,0.002,0.031,63,0.432,0.980,0.000,0.000,0.020,40657,36784,2,0.834,0.010,0.006,42835,0.154,0.097,0.000,49.10,18470,0,0.105,0.000,0.000,373025,1.03,18.28,0.000,0.000,0.000,7,7,9,38,7403,0.028,0.01,0.0067,0.000,1,0.251,0.000,0.259,0.075,1.79,3.82,3.08,0.00,0.000,1.03,1.04,1.03,0.251,0.00087,114.10
950000,1038,1.364,0.069,10.81,47170,44710,446,0,1955,2,508230.7,0.6,0.006,0.139,0.395,0.460,602,7.78,2.44,0.14,2.05,0.01,0.22,0.02,0.26,7.62,1.57,0.00,0.00,0.000,0.011,66,0.433,0.982,0.000,0.000,0.018,40900,36885,3,0.831,0.000,0.005,40494,0.161,0.103,0.000,50.98,18504,0,0.294,0.000,0.000,354188,1.05,18.03,0.000,0.000,0.000,7,7,9,56,8077,0.031,0.01,0.0064,0.000,1,0.235,0.000,0.250,0.069,1.71,3.86,3.17,0.00,0.000,1.06,1.06,1.04,0.235,0.00087,112.21
960000,1059,1.370,0.070,10.58,47156,44984,384,0,1767,4,535720.1,0.2,0.006,0.134,0.385,0.475,573,8.22,3.20,0.22,2.37,0.01,0.16,0.02,0.33,7.98,1.96,0.00,0.00,0.000,0.011,77,0.314,0.989,0.000,0.000,0.011,37877,33995,3,0.590,0.000,0.004,44069,0.157,0.107,0.000,53.73,18277,0,0.055,0.000,0.000,319390,1.07,18.44,0.000,0.000,0.000,7,8,10,52,8708,0.033,0.00,0.0063,0.000,2,0.211,0.000,0.228,0.073,1.99,3.65,3.16,0.00,0.000,1.06,1.09,1.06,0.211,0.00091,109.46
970000,1068,1.363,0.069,10.66,46065,44054,318,0,1684,7,532438.4,0.3,0.006,0.139,0.376,0.479,584,8.00,2.90,0.11,1.38,0.01,0.30,0.04,0.68,7.83,2.36,0.00,0.00,0.001,0.014,74,0.301,0.989,0.000,0.000,0.011,35943,32473,2,0.684,0.000,0.005,46219,0.174,0.102,0.000,53.42,17322,0,0.037,0.000,0.000,318758,1.04,18.34,0.000,0.000,0.000,6,8,10,45,8539,0.033,0.00,0.0064,0.003,1,0.206,0.000,0.228,0.079,1.95,3.71,3.17,0.00,0.001,1.03,1.05,1.04,0.206,0.00095,109.78
980000,1066,1.360,0.067,10.62,47466,45207,370,0,1891,8,539889.9,1.5,0.007,0.130,0.392,0.472,571,7.96,1.99,0.05,0.65,0.00,0.00,0.02,0.29,7.90,1.96,0.00,0.00,0.000,0.000,79,0.295,0.981,0.000,0.000,0.019,38442,35172,2,0.298,0.497,0.005,51663,0.163,0.107,0.000,54.07,18272,0,0.189,0.000,0.000,309427,1.02,18.21,0.000,0.000,0.000,7,8,9,40,8488,0.032,0.00,0.0064,0.003,5,0.209,0.000,0.226,0.078,1.87,3.64,3.30,0.00,0.000,1.02,1.04,1.02,0.209,0.00088,109.13
990000,1062,1.339,0.061,10.67,46924,44638,386,0,1904,11,529942.5,0.9,0.006,0.132,0.400,0.462,579,7.77,2.07,0.04,0.89,0.00,0.00,0.03,0.33,7.70,1.90,0.00,0.00,0.000,0.000,68,0.297,0.982,0.000,0.000,0.018,38749,35900,3,0.358,0.181,0.008,56633,0.162,0.092,0.000,53.08,17616,0,0.083,0.000,0.000,324549,1.02,18.40,0.000,0.000,0.000,6,8,9,33,8249,0.031,0.02,0.0065,0.011,2,0.218,0.000,0.226,0.078,1.90,3.60,3.23,0.00,0.000,1.01,1.02,1.01,0.218,0.00087,110.09
1000000,1075,1.313,0.056,10.71,47941,45517,420,0,1991,14,540166.8,0.4,0.005,0.135,0.419,0.440,572,8.05,2.72,0.12,1.18,0.00,0.00,0.02,0.51,7.91,2.32,0.00,0.00,0.000,0.000,87,0.362,0.978,0.000,0.000,0.022,40096,35814,2,0.744,0.000,0.007,62234,0.154,0.088,0.000,54.08,17531,0,0.032,0.000,0.000,311944,1.05,17.84,0.000,0.000,0.000,7,7,9,34,8658,0.033,0.01,0.0064,0.019,1,0.201,0.000,0.226,0.078,1.82,3.81,3.33,0.00,0.000,1.05,1.06,1.05,0.201,0.00090,109.11
