step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
41000,9366,2922,52584,88102,74425,34865,653,20945,196,0,262466,3208059,35856.568,24791.496,1.0774,7117.142,0.033,0.839,0.084,0.044,0.525,0.359,170,0.0868,0.6769,0.069,19.4,32.0,72.9,29.53,3.19,9.08,0.47,16.79,6.22,1.453,0.225,0.277,0.283,8.490,0.211,0.0031,97,412,1803,10829,182,21,0.110,4391,113,2707,6546,279,1707,7380,6.50,13.41,26748,19.7538,64257,20480,226891,1512.3,-0.0,838023,10.746,2616205.768,1.05e-14,0.00024,15.95,38028,26.631,2.398,23.199,1.034,26.663,3256,1347,4763,0.1677,0.998,1.172,2.000,1.345,0.972,1.662,8875.000,17772.441,11021.230,8839.270,23113.210,8646.828,1521.859,7505.667,0.428,0.527,0.568,0.332,0.342,0.453,47390,20007,0.6596,0.1575,0.3125,0.9996,0.0230,0.0304,0.5045,0.8985,0.8772,0.1922,0.0208,0.0515,0.0000,0.0000,0.8419,0.2526,0.6592,0.9613,0.00253,3489,0.9996,0.8319,0.8863,0.9987,0.0232,0.0305,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4023,4.6397,7.7962,0.0394,0.0681,0.0575,0.118,0.052,0.065,0.115,780,0.0272,0.0034,0.0030,0.00243,0.00056,0.00052,26.14,25.73,26.38,1429.0116,0.0983,32.2190,3.4686,7.2776,1111733,1483024,1.3995,0.1282,2505.9,1429.0116,23.32,0,0,0,0,0,0,7600,17674.354,15776.969,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,14311.0,4.9384,2.7729,17.769,262.525,138.775,123.606,7259.0
42000,11297,3638,50194,87295,73191,36768,333,20798,82,0,293544,3258564,37050.516,27199.435,1.1251,6558.119,0.043,0.819,0.093,0.045,0.530,0.353,54,0.0733,0.6593,0.064,20.0,32.0,69.3,28.45,3.73,9.42,0.48,14.83,5.96,1.482,0.225,0.329,0.337,8.194,0.193,0.0030,111,458,1549,9291,203,22,0.167,5238,337,2295,8665,1423,2393,7481,4.25,11.84,25230,20.9287,64236,23565,235458,1788.2,-0.0,837844,11.378,2616205.768,1.96e-14,0.00050,16.82,37698,27.917,2.395,23.987,1.535,27.956,5540,1346,4411,0.1406,0.998,1.234,2.000,1.399,0.960,1.745,5931.738,15086.300,18913.037,5904.633,18790.964,13956.700,917.917,5766.700,0.529,0.450,0.555,0.462,0.271,0.429,54985,14596,0.6076,0.2662,0.3233,1.0000,0.0254,0.0324,0.5290,0.9027,0.9486,0.1934,0.0336,0.0446,0.0000,0.1603,0.9333,0.1028,0.6443,0.9489,0.00254,3041,0.9996,0.8417,0.9142,0.9994,0.0256,0.0324,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.6434,4.8756,8.1130,0.0352,0.0767,0.0662,0.123,0.062,0.057,0.127,1713,0.0615,0.0046,0.0036,0.00187,0.00039,0.00047,21.64,26.05,26.01,1623.0670,0.1162,24.8448,5.7397,5.6384,1111161,1482367,0.6890,0.0244,2389.4,1623.0670,18.32,0,0,0,0,0,0,8033,20641.317,18525.094,0.9398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,14295.6,5.2322,3.1941,30.311,284.888,156.438,127.852,7857.4
43000,11455,3547,70182,130860,110212,59936,742,26612,179,0,371690,4253395,48623.969,34412.446,1.0560,9881.190,0.040,0.821,0.093,0.047,0.547,0.341,238,0.0874,0.6792,0.064,19.0,32.0,70.9,28.25,2.60,8.79,0.50,16.36,6.16,1.525,0.226,0.230,0.234,7.853,0.208,0.0031,93,414,1406,14858,170,20,0.129,4821,896,1623,8936,1634,1807,8014,4.75,12.53,20281,19.9254,64300,19603,237331,3166.4,-0.0,843696,14.422,2616205.768,1.10e-14,0.00009,28.99,60311,39.311,2.414,35.181,1.716,39.351,4950,1448,5057,0.1538,0.999,1.374,2.000,1.497,0.970,1.712,9299.907,19350.465,24324.410,9296.338,24884.411,15655.662,1905.583,6970.010,0.538,0.494,0.576,0.499,0.332,0.476,56692,25444,0.6217,0.1885,0.3022,1.0000,0.0214,0.0253,0.5530,0.9510,0.8930,0.1569,0.0239,0.0220,0.0000,0.6894,0.9354,0.2576,0.7183,0.9491,0.00250,2698,0.9994,0.7867,0.8955,0.9991,0.0214,0.0253,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.9812,4.8284,7.8265,0.0348,0.0673,0.0616,0.164,0.042,0.069,0.129,2922,0.0941,0.0032,0.0040,0.00166,0.00063,0.00049,25.77,27.41,26.80,1512.3545,0.1214,34.3140,7.1275,7.2947,1112556,1481322,0.7461,0.0614,2376.8,1512.3545,21.32,0,0,0,0,0,0,12169,24531.256,21778.107,0.9464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,14060.9,4.9813,3.3194,27.702,374.568,199.104,175.023,8298.3
44000,8585,2579,58424,103518,86161,44479,615,22354,239,0,290405,3383195,37273.138,26645.963,1.0201,8131.587,0.033,0.831,0.089,0.047,0.516,0.363,103,0.1060,0.6881,0.069,20.4,32.0,64.9,26.74,2.25,9.19,0.44,14.87,5.70,1.557,0.231,0.206,0.212,7.802,0.203,0.0031,93,427,1090,10455,95,22,0.117,3676,527,1101,6957,1267,906,6412,7.50,15.75,21026,18.0743,64219,19189,233585,1553.2,-0.0,847013,12.087,2616205.768,2.21e-14,0.00060,6.88,49052,32.448,2.425,29.022,1.001,32.479,3376,1077,4132,0.1409,0.998,1.989,2.000,1.527,0.963,1.736,7404.980,17371.739,15359.395,7378.327,22667.003,10015.881,1918.551,6579.945,0.523,0.465,0.531,0.451,0.288,0.471,55071,24189,0.5993,0.2113,0.2856,0.9998,0.0257,0.0334,0.5703,0.9900,0.9884,0.1412,0.0475,0.0239,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,2329,0.9996,0.8414,0.9331,0.9992,0.0257,0.0334,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.9991,5.1649,7.7021,0.0349,0.0771,0.0709,0.110,0.071,0.063,0.126,2182,0.0970,0.0050,0.0045,0.00192,0.00042,0.00064,23.85,26.88,27.19,1266.4367,0.0941,30.1322,5.4525,6.6345,1114230,1481557,1.4170,0.2173,2597.8,1266.4367,17.29,0,0,0,0,0,0,10001,18514.376,16327.472,0.9467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,14283.3,4.5186,3.1602,15.660,285.087,149.988,136.977,6420.0
45000,8077,2400,45785,78170,64564,32210,175,14932,107,0,212628,2352713,31646.160,19315.625,1.0206,5752.513,0.035,0.818,0.096,0.051,0.474,0.398,84,0.0904,0.6790,0.057,23.0,32.0,64.9,25.96,2.54,8.52,0.46,14.44,5.41,1.595,0.210,0.245,0.250,8.351,0.180,0.0027,89,410,933,7010,98,24,0.167,3396,22,1307,6748,242,1812,6023,6.00,15.16,22395,19.5220,64211,21357,234197,1666.2,-0.0,845781,8.890,2616205.768,6.59e-15,0.00117,27.80,38733,26.261,2.444,22.812,1.004,26.291,3409,795,3873,0.1142,1.000,2.000,2.000,1.496,0.975,1.809,4376.192,14546.800,15124.079,4363.407,17911.189,7588.301,1101.527,4873.284,0.460,0.459,0.488,0.420,0.288,0.439,56648,19809,0.6046,0.1688,0.2403,1.0000,0.0155,0.0435,0.5694,1.0424,0.9643,0.1469,0.0570,0.0386,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,1811,0.9999,0.8510,0.9329,0.9987,0.0155,0.0435,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,7.0035,5.0546,8.0631,0.0362,0.0734,0.0625,0.117,0.059,0.063,0.110,1981,0.1095,0.0038,0.0046,0.00200,0.00032,0.00082,25.20,25.16,27.82,1313.5305,0.0784,22.3863,4.2904,4.5994,1113591,1481469,2.2188,0.2895,2735.2,1313.5305,17.98,0,0,0,0,0,0,7653,13563.112,11904.285,0.9459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.86e-15,15001.9,4.8805,3.1423,13.811,251.236,132.676,118.531,6448.8
46000,10498,3399,54561,93256,77886,38407,288,17160,90,0,242889,3007307,36292.506,23944.894,1.0682,7729.265,0.037,0.791,0.110,0.063,0.513,0.377,52,0.0697,0.6778,0.057,19.3,32.0,62.8,24.62,2.40,7.84,0.37,14.01,5.47,1.577,0.205,0.212,0.215,8.016,0.213,0.0026,94,403,845,7417,95,22,0.146,4096,66,2421,8011,263,1868,8367,4.50,12.65,25374,21.3728,64307,21602,235441,1694.7,-0.0,842520,9.679,2616205.768,9.43e-15,0.00029,16.52,45203,31.052,2.431,27.029,1.592,31.088,3822,1331,5345,0.1367,1.000,2.000,2.000,1.468,0.983,1.803,5861.076,18056.393,14908.609,5858.361,23254.801,9203.158,1076.304,5936.167,0.467,0.454,0.560,0.384,0.274,0.464,58058,23023,0.6840,0.0946,0.2800,1.0000,0.0182,0.0397,0.5425,1.1421,1.0096,0.1728,0.0320,0.0202,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,1531,0.9999,0.9168,0.9332,0.9989,0.0182,0.0397,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.7427,4.8202,8.2350,0.0388,0.0653,0.0500,0.081,0.054,0.045,0.090,1513,0.0744,0.0039,0.0018,0.00206,0.00040,0.00085,26.44,25.25,27.35,1436.8943,0.0943,29.3988,4.6778,5.0007,1113270,1479717,2.3664,0.2486,2748.0,1436.8943,20.47,0,0,0,0,0,0,8823,16215.629,14234.940,0.9541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,15786.4,5.3432,3.2748,17.935,280.624,148.143,132.362,6568.3
47000,11710,3470,54018,91103,75557,36815,270,20568,104,0,271134,3256921,37616.022,25412.731,1.0875,6984.334,0.030,0.823,0.094,0.054,0.505,0.379,64,0.0735,0.6703,0.055,17.8,32.0,69.5,25.97,2.98,8.46,0.32,14.22,5.79,1.570,0.216,0.243,0.250,7.928,0.190,0.0029,105,460,792,6549,97,27,0.183,4779,151,2090,9469,569,2633,8508,6.25,14.15,27309,23.7724,64371,22524,239068,1732.2,-0.0,838483,11.179,2616205.768,9.79e-15,0.00033,12.20,41143,30.584,2.438,26.335,1.811,30.625,5138,1379,5193,0.1358,1.000,1.999,2.000,1.450,0.983,1.845,5957.305,16407.421,17830.414,5936.721,20833.221,12141.343,879.042,5408.011,0.480,0.483,0.531,0.392,0.292,0.450,60600,20427,0.6808,0.1434,0.3056,1.0000,0.0152,0.0357,0.5181,1.0783,1.0032,0.1832,0.0126,0.0131,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,1157,0.9999,0.9182,0.9323,0.9990,0.0152,0.0357,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4263,4.6843,8.5888,0.0359,0.0571,0.0499,0.077,0.054,0.048,0.089,1487,0.0546,0.0028,0.0046,0.00196,0.00030,0.00065,22.62,26.41,27.68,1531.5620,0.1070,27.0061,5.1785,6.0001,1112365,1479105,1.9904,0.1207,2673.0,1531.5620,17.80,0,0,0,0,0,0,9063,18428.396,16312.634,0.9497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,16241.5,5.9431,3.5565,28.072,289.424,156.005,131.864,8122.7
48000,10739,3721,53631,95552,79758,41409,512,21999,219,0,302001,3536093,37817.268,28385.621,1.0972,7676.309,0.023,0.830,0.098,0.049,0.524,0.362,165,0.0830,0.6566,0.061,23.0,33.4,79.1,31.09,4.02,9.38,0.44,17.26,5.99,1.500,0.212,0.316,0.326,9.303,0.177,0.0030,105,489,829,9507,44,22,0.346,4831,530,2315,7894,1546,2138,7055,4.75,12.64,25318,23.5154,64584,23818,244342,1845.4,-0.0,839052,12.148,2616205.768,3.92e-15,0.00033,35.52,42066,31.213,2.415,27.489,1.310,31.252,5599,947,4193,0.1055,1.000,1.313,2.000,1.367,0.981,1.795,4592.187,13672.411,23225.499,4579.527,17688.551,13735.586,1428.651,5545.075,0.515,0.431,0.562,0.502,0.199,0.442,65170,19382,0.6091,0.0772,0.3227,0.9999,0.0186,0.0372,0.4899,1.0445,0.9454,0.1734,0.0272,0.0422,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,766,0.9995,0.9210,0.9202,0.9990,0.0186,0.0372,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9927,4.5382,8.4100,0.0361,0.0619,0.0496,0.082,0.070,0.053,0.096,1710,0.0472,0.0066,0.0075,0.00175,0.00036,0.00063,26.86,26.07,26.71,1452.7143,0.1169,22.3821,6.7017,5.4466,1112103,1479131,1.8013,0.0252,2679.5,1452.7143,23.35,0,0,0,0,0,0,10526,20709.312,18382.929,0.9458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-15,15958.7,5.8788,3.7903,34.924,298.173,166.991,130.509,8796.1
49000,12833,4280,60155,114444,97856,53743,546,22644,207,0,346461,3753024,45538.650,34100.258,1.1629,8919.382,0.027,0.811,0.110,0.053,0.548,0.342,172,0.0661,0.6438,0.060,18.0,32.0,75.8,29.51,3.49,9.28,0.38,16.35,6.25,1.490,0.231,0.288,0.295,8.890,0.192,0.0030,97,458,964,10101,57,23,0.447,5827,436,2309,10088,1994,1239,9600,3.50,10.99,22377,20.3495,64633,23095,245290,2343.3,-0.0,845880,11.949,2616205.768,4.81e-15,0.00027,12.67,46148,33.398,2.406,29.070,1.923,33.442,4768,1637,6428,0.1438,0.997,1.284,2.000,1.262,0.970,1.792,6981.329,18784.912,24130.417,6988.464,23339.150,16674.797,1361.733,7144.347,0.535,0.465,0.581,0.527,0.325,0.463,66697,20111,0.6011,0.1195,0.3127,0.9999,0.0217,0.0336,0.4614,0.8264,0.8856,0.1979,0.0210,0.0344,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,2864,0.9998,0.8279,0.9155,0.9993,0.0217,0.0336,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4828,4.7678,8.5233,0.0369,0.0605,0.0536,0.070,0.085,0.054,0.101,1632,0.0379,0.0036,0.0049,0.00195,0.00031,0.00045,24.75,26.35,26.90,1646.9245,0.1174,30.4153,6.3275,5.6214,1115139,1476455,2.1493,0.0859,2514.5,1646.9245,23.30,0,0,0,0,0,0,10603,25180.876,22592.424,0.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,14440.7,5.0874,3.5482,46.088,345.952,190.427,155.261,9060.5
50000,9972,3701,55187,103550,90114,47850,513,22238,172,0,293187,3763562,41386.941,30159.802,1.1720,8684.027,0.030,0.828,0.095,0.048,0.564,0.333,118,0.0796,0.6533,0.059,22.3,32.0,76.4,30.33,3.36,9.04,0.40,17.54,6.21,1.501,0.206,0.294,0.298,9.633,0.195,0.0030,97,462,1391,8061,112,22,0.445,4619,189,2346,7437,1348,916,7708,4.25,11.41,23631,18.7861,64635,22951,241583,2299.0,-0.0,848730,11.945,2616205.768,3.38e-14,0.00025,27.47,39386,28.644,2.418,25.025,1.201,28.678,3447,1109,5416,0.1219,1.000,1.280,2.000,1.243,0.980,1.771,6653.953,21401.270,16245.977,6644.318,27180.673,13268.471,1261.431,6945.873,0.546,0.468,0.601,0.481,0.283,0.505,63952,20830,0.6228,0.1063,0.3315,0.9999,0.0185,0.0302,0.4566,0.8718,0.8663,0.1927,0.0180,0.0347,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,4755,0.9993,0.8937,0.8723,0.9989,0.0185,0.0302,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3060,4.6041,8.3150,0.0389,0.0612,0.0529,0.072,0.079,0.072,0.085,1366,0.0367,0.0040,0.0038,0.00198,0.00046,0.00051,24.18,25.14,26.32,1666.9479,0.1079,33.9527,5.2428,6.7025,1118063,1476414,2.7580,0.2267,2382.3,1666.9479,22.79,0,0,0,0,0,0,8687,21475.775,19275.510,0.9475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,13237.1,4.6965,2.9736,44.456,304.460,161.836,143.454,8230.1
51000,9273,3423,49157,91040,79076,41402,481,17457,87,0,226207,3214807,39347.232,24150.372,1.1577,7782.304,0.031,0.811,0.088,0.069,0.556,0.341,34,0.0739,0.6631,0.068,20.0,32.0,75.2,29.61,2.76,8.66,0.61,17.58,6.18,1.516,0.204,0.241,0.245,9.990,0.210,0.0026,93,445,1444,6880,135,23,0.219,4137,48,2459,6766,216,1116,7941,4.00,11.58,24979,17.6268,64691,22244,238666,1794.6,0.0,849754,10.065,2616205.768,3.92e-15,0.00117,29.17,35914,25.756,2.422,22.240,1.094,25.788,2381,1262,5630,0.1456,1.000,1.324,2.000,1.239,0.976,1.754,7714.311,21913.165,12056.163,7717.473,27355.900,8452.288,1154.177,6761.603,0.477,0.484,0.608,0.481,0.311,0.495,61427,20798,0.6771,0.1155,0.3176,0.9999,0.0165,0.0301,0.4436,0.8066,0.8579,0.1998,0.0153,0.0332,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,4501,0.9989,0.7620,0.8703,0.9980,0.0166,0.0301,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2999,4.5375,8.0589,0.0433,0.0830,0.0738,0.100,0.151,0.103,0.129,724,0.0272,0.0037,0.0028,0.00215,0.00044,0.00055,27.71,26.23,26.33,1488.0685,0.0852,35.2639,3.3647,6.7000,1119822,1474842,2.9070,0.2749,2445.3,1488.0685,26.64,0,0,0,0,0,0,6289,16368.068,14731.035,0.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.48e-15,13482.6,4.4067,2.5306,24.072,291.201,154.229,137.554,7647.7
52000,10411,3588,52321,92785,78976,40004,460,16980,105,0,252944,3374130,39434.999,25423.630,1.1164,7774.931,0.029,0.826,0.092,0.052,0.558,0.340,73,0.0683,0.6649,0.062,20.0,32.0,72.3,28.36,2.62,8.47,0.40,16.87,6.03,1.559,0.206,0.241,0.245,9.805,0.199,0.0025,89,412,1779,7262,160,24,0.144,4533,45,3216,7150,157,1262,8992,3.50,10.49,26643,18.7034,64607,24158,238074,2048.4,-0.0,847262,9.578,2616205.768,7.12e-16,0.00184,11.84,41014,29.354,2.413,25.446,1.495,29.389,2960,1149,6302,0.1185,1.000,1.576,2.000,1.323,0.978,1.776,6258.464,23837.778,11170.458,6244.417,29795.055,8788.292,1133.292,7727.115,0.433,0.473,0.623,0.377,0.277,0.492,60094,20987,0.7006,0.0809,0.3038,0.9993,0.0208,0.0298,0.4771,0.8329,0.8613,0.1779,0.0250,0.0363,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,4946,0.9979,0.8758,0.8901,0.9979,0.0208,0.0298,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6377,4.6856,8.3688,0.0410,0.0664,0.0559,0.086,0.070,0.058,0.098,587,0.0233,0.0045,0.0024,0.00242,0.00040,0.00058,24.10,24.97,26.60,1705.6950,0.0928,36.2068,2.9463,6.6315,1119648,1473436,2.3463,0.2359,2308.4,1705.6950,21.67,0,0,0,0,0,0,7578,17648.699,15773.121,0.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.81e-15,14276.1,4.6759,2.5865,18.672,299.192,158.650,140.359,7830.7
53000,10001,3531,54989,97531,82123,42074,468,21370,115,0,298041,3735508,39551.482,28436.542,1.0854,8218.801,0.030,0.835,0.083,0.051,0.553,0.342,99,0.0815,0.6677,0.047,20.0,32.0,70.8,27.20,2.88,8.85,0.44,15.02,5.92,1.594,0.216,0.270,0.276,9.536,0.204,0.0029,101,433,1971,8846,234,26,0.149,4455,239,2945,6817,376,2058,7567,4.50,11.44,26941,20.2521,64690,23785,241043,1726.2,-0.0,845405,11.123,2616205.768,4.41e-14,0.00014,35.70,44183,32.483,2.446,28.575,1.462,32.519,3995,1006,5000,0.1092,1.000,1.999,2.000,1.434,0.975,1.846,6791.533,20443.594,14790.668,6756.160,26223.456,11104.118,1370.061,7743.561,0.457,0.484,0.613,0.431,0.276,0.480,61880,19542,0.6547,0.1304,0.2784,0.9999,0.0196,0.0270,0.5110,0.8373,0.9316,0.1750,0.0240,0.0299,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,4402,0.9994,0.9035,0.9163,0.9988,0.0196,0.0270,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0821,4.9668,8.4795,0.0400,0.0760,0.0621,0.088,0.057,0.059,0.105,862,0.0321,0.0035,0.0026,0.00220,0.00031,0.00050,26.37,25.85,26.34,1537.4331,0.1021,33.1654,3.7599,7.3627,1119418,1473564,1.3909,0.1170,2336.3,1537.4331,22.84,0,0,0,0,0,0,9108,20217.740,18004.615,0.9435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,14962.0,5.0630,2.9865,19.871,302.463,164.213,138.999,7080.4
54000,11526,3511,57219,105505,89810,47913,373,23033,97,0,331987,3592588,42021.633,31922.268,1.1252,8574.443,0.035,0.826,0.081,0.057,0.529,0.360,65,0.0741,0.6562,0.053,21.8,32.0,76.1,30.78,3.25,9.31,0.51,17.71,6.16,1.525,0.219,0.302,0.309,8.005,0.186,0.0031,107,450,2077,10793,230,28,0.347,5545,495,2024,9007,1641,2131,7754,5.50,12.65,22987,20.0530,64691,22658,244503,2581.2,-0.0,848700,12.548,2616205.768,9.97e-15,0.00005,11.91,45094,32.962,2.432,28.913,1.617,33.003,5352,1199,4975,0.1142,1.000,1.356,2.000,1.443,0.965,1.748,6905.110,16850.538,21417.710,6881.046,22297.320,16108.102,1082.524,6157.199,0.492,0.475,0.576,0.447,0.345,0.499,64900,16708,0.5383,0.1061,0.2544,1.0000,0.0227,0.0284,0.5044,0.7965,0.9117,0.1666,0.0204,0.0293,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,4371,0.9994,0.8078,0.8964,0.9991,0.0228,0.0284,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1332,4.8788,7.7062,0.0347,0.0816,0.0729,0.127,0.058,0.058,0.146,1881,0.0650,0.0046,0.0037,0.00181,0.00045,0.00047,25.92,27.43,26.64,1619.7994,0.1244,29.3309,5.8855,6.6627,1119591,1473411,0.6740,0.0179,2263.0,1619.7994,20.92,0,0,0,0,0,0,9604,23347.825,20890.885,0.9389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,14448.6,5.0133,3.2839,33.268,323.341,181.134,139.829,9458.1
55000,10201,3441,48363,94184,80418,45491,330,19279,93,0,267618,3023977,38266.741,26960.014,1.1394,7901.806,0.035,0.808,0.092,0.065,0.518,0.367,107,0.0746,0.6538,0.051,18.1,32.0,76.9,28.15,2.32,7.93,0.57,17.33,5.83,1.586,0.198,0.219,0.226,8.585,0.201,0.0029,108,476,1527,8353,242,29,0.172,4389,1021,1640,7540,1509,1360,7332,3.25,12.47,19160,18.6585,64623,23881,244894,2218.1,-0.0,855344,11.137,2616205.768,1.98e-14,0.00005,18.47,42942,30.417,2.447,26.598,1.373,30.454,4357,990,4854,0.1046,1.000,1.738,2.000,1.560,0.956,1.738,4513.464,15589.357,21963.240,4498.609,19706.698,13181.703,632.267,5244.237,0.481,0.441,0.567,0.506,0.331,0.496,66828,17599,0.5912,0.1900,0.2819,1.0000,0.0192,0.0304,0.5529,1.0272,0.9813,0.1322,0.0245,0.0198,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,2021,0.9999,0.9315,0.9117,0.9993,0.0192,0.0304,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5850,5.0390,6.7705,0.0430,0.0858,0.0770,0.150,0.058,0.070,0.177,2415,0.0878,0.0049,0.0043,0.00163,0.00050,0.00041,23.53,26.69,26.29,1390.7983,0.1189,24.2737,6.0036,5.1335,1120773,1473162,0.7848,0.0805,2397.9,1390.7983,17.19,0,0,0,0,0,0,8281,19058.208,16991.169,0.9460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.73e-15,14177.2,4.6646,3.2938,23.652,306.562,172.253,135.040,8726.8
