step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
42000,7915,2139,46665,78466,67666,31353,448,20324,36,0,272228,2347980,31201.394,21641.272,0.9090,6174.783,0.049,0.884,0.037,0.030,0.453,0.415,79,0.1006,0.6488,0.071,22.9,35.0,67.5,31.85,3.28,9.93,0.25,18.39,6.19,1.429,0.222,0.285,0.289,7.243,0.197,0.0038,96,401,553,4858,39,21,0.538,2720,354,1588,5973,1149,1687,5079,9.25,17.24,21383,16.8450,64226,22270,243235,1242.1,-0.0,846726,10.282,2616370.561,1.94e-14,0.00037,16.82,27172,21.510,2.409,18.568,0.534,21.538,3976,1151,2788,0.1794,0.997,1.068,2.000,1.405,0.979,1.648,7321.998,10970.679,15804.235,7290.198,14281.744,10494.470,613.562,4358.458,0.433,0.469,0.467,0.432,0.301,0.412,65125,13651,0.6043,0.1874,0.2872,1.0000,0.0304,0.0447,0.5211,0.9726,0.8838,0.1444,0.0320,0.0495,0.0000,0.1603,0.9333,0.1028,0.6443,0.9489,0.00254,4445,0.9991,0.8562,0.8625,0.9996,0.0305,0.0448,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7621,5.0655,5.6464,0.0397,0.0299,0.0260,0.056,0.041,0.038,0.042,1224,0.0508,0.0059,0.0034,0.00175,0.00040,0.00042,23.05,26.72,25.99,1637.9010,0.1233,21.7353,4.8920,5.3904,1113085,1485865,0.7308,0.0243,1805.7,1637.9010,18.32,0,0,0,0,0,0,6851,15466.489,13925.392,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,11888.5,4.2112,2.6012,24.101,232.374,124.381,107.534,6565.0
43000,8313,2467,56023,104107,90165,47415,669,21051,64,0,295541,2975184,38353.271,25145.816,0.9132,8277.461,0.046,0.891,0.036,0.027,0.492,0.389,73,0.0994,0.6558,0.062,20.9,32.0,67.5,29.97,2.86,8.54,0.41,18.16,6.06,1.496,0.214,0.211,0.216,7.716,0.204,0.0035,88,384,662,7517,50,23,0.292,2906,727,1293,6293,1415,1264,5634,6.50,14.43,17609,15.8312,64300,20867,240845,1708.0,-0.0,853691,11.057,2616370.561,2.74e-14,0.00004,28.99,41138,28.428,2.410,25.315,0.703,28.456,3631,1181,3501,0.1735,0.997,1.189,2.000,1.460,0.970,1.712,7432.508,14991.854,19680.086,7418.856,19531.791,11448.280,961.137,4458.938,0.487,0.475,0.507,0.471,0.298,0.505,65001,19334,0.6324,0.1416,0.2543,1.0000,0.0265,0.0386,0.5389,0.9091,0.8626,0.1562,0.0351,0.0284,0.0000,0.6894,0.9354,0.2576,0.7183,0.9491,0.00250,4055,0.9998,0.8443,0.8606,0.9997,0.0265,0.0386,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6158,4.9957,5.2609,0.0418,0.0389,0.0245,0.039,0.034,0.022,0.069,2105,0.0778,0.0047,0.0031,0.00159,0.00048,0.00052,26.47,26.29,26.96,1550.5714,0.1235,27.0395,5.8798,5.1776,1114213,1484747,0.7844,0.0618,1861.5,1550.5714,21.32,0,0,0,0,0,0,9016,16868.355,15007.079,0.9588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,11409.4,3.9578,2.7087,25.494,293.232,157.065,136.247,6484.8
44000,7354,2247,45145,83696,71940,38113,438,16350,56,0,211259,2584625,32857.805,19460.306,0.9614,6766.205,0.045,0.890,0.037,0.027,0.495,0.389,51,0.0958,0.6578,0.062,18.6,32.0,71.7,29.70,2.77,8.16,0.25,18.52,6.06,1.495,0.203,0.193,0.197,8.326,0.196,0.0031,91,426,569,4709,86,22,0.425,2684,256,1014,6084,1365,671,5318,5.75,14.85,17452,14.6366,64221,21560,236851,1726.9,-0.0,858808,9.395,2616370.561,1.46e-14,0.00020,6.88,36820,25.482,2.404,22.523,0.555,25.509,2703,1157,3494,0.1841,0.978,1.225,2.000,1.443,0.964,1.712,5670.429,15379.649,14459.986,5650.591,19513.433,6817.189,556.796,5320.117,0.484,0.455,0.514,0.452,0.353,0.489,64403,18954,0.5669,0.1217,0.2264,1.0000,0.0261,0.0409,0.5390,0.8645,0.8745,0.1678,0.0153,0.0345,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,2446,0.9998,0.7853,0.8785,0.9996,0.0261,0.0409,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3971,5.3215,5.4225,0.0463,0.0279,0.0171,0.028,0.034,0.027,0.033,1725,0.0941,0.0038,0.0034,0.00180,0.00039,0.00077,24.09,26.84,27.13,1518.3090,0.0932,25.3150,4.8384,4.5570,1115710,1484259,1.4790,0.2225,1928.9,1518.3090,17.29,0,0,0,0,0,0,6573,12694.101,11230.076,0.9609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,10755.8,3.6591,2.5679,25.872,248.086,131.992,116.508,6070.7
45000,8103,2415,50381,104838,92291,53712,745,16316,78,0,186019,2764129,39237.930,19536.433,0.9506,8484.289,0.069,0.806,0.059,0.067,0.520,0.372,93,0.0832,0.6861,0.079,19.7,32.0,67.0,30.19,2.36,7.47,0.33,20.04,6.23,1.479,0.194,0.164,0.167,8.377,0.198,0.0027,89,394,581,5355,33,23,0.344,2811,39,1425,6639,263,1793,6047,4.00,13.65,18167,15.7153,64219,19962,229344,2070.3,-0.0,860564,9.938,2616370.561,0.00e0,0.00016,27.80,44457,27.826,2.389,24.728,0.709,27.854,2985,1249,3869,0.2320,0.964,1.165,2.000,1.417,0.962,1.694,7835.716,20171.608,13790.448,7844.710,26087.062,5125.220,764.473,5162.452,0.470,0.501,0.554,0.521,0.365,0.558,59522,22815,0.6367,0.1258,0.2428,0.9998,0.0220,0.0363,0.5311,0.9468,0.8863,0.1437,0.0240,0.0160,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,2547,0.9995,0.8370,0.8365,0.9991,0.0220,0.0363,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6393,5.2827,5.3656,0.0466,0.0284,0.0258,0.036,0.061,0.040,0.051,1494,0.0999,0.0036,0.0024,0.00174,0.00047,0.00083,25.31,25.82,27.65,1501.7375,0.0767,34.0552,4.0822,5.8553,1115686,1483446,2.2891,0.2977,1993.0,1501.7375,17.98,0,0,0,0,0,0,6382,11052.144,9724.018,0.9678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.86e-15,10802.8,3.9288,2.4568,20.846,294.291,157.614,134.796,7951.0
46000,7864,1985,39848,72134,62461,31788,498,14528,30,0,184523,2151256,31092.038,16940.635,0.9552,5924.565,0.041,0.852,0.062,0.046,0.479,0.396,157,0.0834,0.6571,0.082,20.0,32.0,65.1,29.98,3.11,9.35,0.30,17.21,6.24,1.444,0.230,0.247,0.251,7.439,0.174,0.0030,93,453,526,3619,51,22,0.467,2861,22,1238,6604,187,1841,5836,8.75,15.68,18965,16.9515,64322,21669,229467,1819.8,-0.0,862654,8.446,2616370.561,1.42e-14,0.00044,16.52,28657,20.941,2.371,18.017,0.552,20.970,3226,1204,3434,0.2166,0.989,1.076,2.000,1.345,0.986,1.697,5092.977,13075.408,16040.338,5108.003,15868.262,7153.551,560.678,3301.840,0.482,0.445,0.492,0.514,0.236,0.440,61833,17452,0.5732,0.1508,0.2466,1.0000,0.0221,0.0357,0.4952,1.0709,0.9038,0.1692,0.0352,0.0271,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,1918,0.9994,0.9165,0.8809,0.9995,0.0221,0.0357,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6942,5.2626,5.4973,0.0425,0.0248,0.0228,0.063,0.037,0.026,0.063,1066,0.0521,0.0038,0.0029,0.00221,0.00039,0.00080,25.83,27.12,28.15,1604.2598,0.0839,21.1399,3.9033,4.5424,1116579,1483392,2.4394,0.2564,1960.4,1604.2598,20.47,0,0,0,0,0,0,5093,11016.069,9876.633,0.9555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,10749.2,4.2379,2.3420,29.326,235.521,128.839,108.313,6320.9
47000,9148,2633,51393,89662,77283,37531,738,19008,65,0,248971,2728925,35004.406,22048.054,0.9639,7049.739,0.055,0.853,0.052,0.039,0.489,0.387,161,0.0882,0.6690,0.074,18.0,37.7,70.4,32.53,3.86,9.76,0.28,18.62,6.47,1.345,0.223,0.308,0.316,7.653,0.187,0.0032,90,396,578,7581,78,18,0.600,3579,109,1665,7374,525,2330,6293,5.75,13.41,20750,19.2168,64393,21633,229614,1857.3,-0.0,861805,9.979,2616370.561,1.37e-14,0.00024,12.20,32631,23.844,2.394,20.850,0.600,23.876,4110,1442,3596,0.2676,0.964,1.033,2.000,1.204,0.968,1.658,6791.082,14851.835,16202.120,6788.312,19063.713,9378.686,1017.822,4601.807,0.483,0.441,0.515,0.466,0.277,0.438,63238,21595,0.6564,0.1426,0.2369,0.9999,0.0233,0.0362,0.4607,1.0239,0.9215,0.1843,0.0226,0.0237,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,1683,0.9999,0.8496,0.8693,0.9996,0.0233,0.0362,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6611,5.1350,5.4696,0.0419,0.0312,0.0262,0.040,0.044,0.039,0.057,1003,0.0466,0.0044,0.0029,0.00193,0.00041,0.00075,23.44,26.73,27.28,1682.6303,0.1025,26.0425,4.4404,5.5386,1116214,1482504,2.0961,0.1222,1880.3,1682.6303,17.80,0,0,0,0,0,0,6755,14998.315,13470.985,0.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,11046.6,4.8042,2.4079,31.665,260.683,138.840,121.129,7035.8
48000,8785,2485,47756,87419,77826,39172,491,20999,56,0,273635,2601999,36619.246,24973.243,1.0308,7343.483,0.040,0.868,0.047,0.045,0.482,0.395,49,0.0874,0.6256,0.071,24.0,50.0,76.3,37.22,5.14,10.31,0.49,21.28,6.66,1.298,0.214,0.367,0.375,7.638,0.175,0.0037,104,454,603,6245,59,20,0.688,3386,439,1850,6496,1342,1628,5815,6.75,13.83,17606,17.9519,64613,21672,230987,1819.2,-0.0,867562,10.717,2616370.561,1.82e-14,0.00020,35.52,27093,22.302,2.395,19.415,0.492,22.333,4202,1574,3009,0.3005,0.964,1.019,2.000,1.158,0.979,1.661,5862.627,12000.785,22976.983,5866.359,15119.386,13396.926,583.271,3649.563,0.496,0.450,0.481,0.522,0.249,0.412,65983,18560,0.6112,0.1763,0.2764,1.0000,0.0300,0.0434,0.4269,0.8881,0.7958,0.2046,0.0304,0.0500,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,1751,0.9995,0.7926,0.8063,0.9995,0.0300,0.0434,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6394,5.2637,5.3088,0.0384,0.0368,0.0315,0.064,0.074,0.073,0.069,1126,0.0358,0.0062,0.0043,0.00177,0.00035,0.00068,26.59,26.35,27.07,1682.3138,0.1254,21.0819,5.9076,4.8098,1117880,1482013,1.9430,0.0251,1813.9,1682.3138,23.35,0,0,0,0,0,0,5627,17629.760,16101.078,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-15,9927.9,4.4880,2.4220,49.026,274.787,151.695,123.076,7052.0
49000,8360,2270,57139,113011,103459,55119,753,22210,44,0,286093,2490857,42319.582,26755.920,0.9691,9428.021,0.063,0.836,0.046,0.055,0.465,0.408,93,0.0946,0.6328,0.057,18.7,43.1,70.0,34.99,4.04,9.79,0.50,20.66,6.62,1.277,0.219,0.303,0.309,7.769,0.189,0.0037,88,389,554,7464,45,21,0.705,2992,386,1370,6604,1515,771,6074,6.00,14.32,17351,15.5490,64669,19070,223015,1955.9,-0.0,873345,10.713,2616370.561,1.80e-14,0.00078,12.67,29591,21.908,2.380,19.109,0.419,21.938,3134,1570,3656,0.2977,0.964,1.021,2.000,1.102,0.981,1.554,10065.147,19064.813,16510.001,10125.820,25111.783,11557.076,1002.389,4768.432,0.444,0.463,0.485,0.473,0.385,0.543,60835,21529,0.5055,0.1755,0.2774,0.9999,0.0328,0.0443,0.4237,1.0735,0.8533,0.1910,0.0320,0.0394,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,7190,0.9990,0.8953,0.7697,0.9993,0.0328,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7140,5.0087,5.4543,0.0417,0.0651,0.0591,0.081,0.093,0.123,0.072,990,0.0268,0.0065,0.0044,0.00196,0.00057,0.00071,24.43,26.15,27.31,1644.8525,0.1223,35.3289,5.0824,5.6310,1120304,1480925,2.3606,0.0887,1794.9,1644.8525,23.30,0,0,0,0,0,0,5601,17327.898,15831.733,0.9603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,9067.8,3.8872,2.2092,38.849,304.142,159.367,145.668,6159.4
50000,6425,1758,43437,76481,68970,32369,675,17699,55,0,209647,2082874,31174.452,18458.777,0.9654,5809.471,0.054,0.850,0.057,0.039,0.461,0.408,57,0.1074,0.6599,0.062,16.0,35.4,68.3,34.64,3.92,9.95,0.56,20.21,6.81,1.213,0.237,0.277,0.282,7.660,0.218,0.0036,90,408,485,5050,78,22,0.769,2215,83,1447,4895,760,572,5093,9.00,16.84,18323,14.6475,64654,18769,220708,1751.7,-0.0,876554,9.237,2616370.561,4.81e-15,0.00149,27.47,21052,16.327,2.386,13.742,0.199,16.349,1953,1973,2499,0.4002,0.964,1.019,2.000,1.048,0.985,1.521,8517.448,12477.960,12411.698,8530.041,16042.185,8075.247,794.637,3779.422,0.419,0.511,0.453,0.485,0.307,0.446,60809,19526,0.6050,0.1257,0.2647,0.9999,0.0259,0.0377,0.3966,1.0519,0.8177,0.2113,0.0362,0.0409,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,3207,0.9983,0.8896,0.8427,0.9992,0.0259,0.0377,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8403,4.9180,5.1277,0.0446,0.0476,0.0395,0.063,0.089,0.095,0.082,594,0.0186,0.0059,0.0038,0.00209,0.00047,0.00062,25.08,26.21,26.37,1716.4095,0.0999,24.6415,3.5961,5.6410,1122012,1480880,2.9950,0.2316,1723.3,1716.4095,22.79,0,0,0,0,0,0,4291,12649.307,11541.242,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,8873.7,3.6619,2.0017,28.074,221.582,114.368,108.157,5215.7
51000,6666,1633,40728,74444,67212,33146,570,14789,44,0,181375,1822379,31301.101,16550.478,0.9627,5637.414,0.066,0.846,0.052,0.035,0.454,0.417,99,0.0904,0.6604,0.078,17.0,35.0,67.8,34.78,3.47,9.40,0.53,21.39,6.84,1.217,0.220,0.242,0.245,7.269,0.191,0.0033,85,382,528,4961,61,19,0.769,2424,24,1876,4766,155,1157,5354,9.25,16.58,19032,14.5960,64716,18839,218369,1513.7,0.0,876945,7.876,2616370.561,0.00e0,0.00017,29.17,19596,14.907,2.408,12.263,0.237,14.931,2002,1831,2833,0.3512,0.964,1.019,2.000,1.057,0.978,1.486,8819.578,13171.397,11374.404,8817.664,16746.448,6656.965,816.844,3439.254,0.408,0.500,0.445,0.514,0.306,0.475,59180,17872,0.6079,0.2017,0.2875,1.0000,0.0294,0.0410,0.4182,1.1264,0.8149,0.1949,0.0294,0.0300,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,3524,0.9975,0.9231,0.8385,0.9990,0.0294,0.0410,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8252,4.8038,5.2650,0.0434,0.0446,0.0401,0.062,0.089,0.074,0.084,445,0.0185,0.0060,0.0037,0.00240,0.00047,0.00060,26.98,25.61,26.07,1620.4474,0.0828,25.6689,2.6300,5.2461,1122511,1479880,3.0932,0.2776,1763.0,1620.4474,26.64,0,0,0,0,0,0,3813,10913.063,9951.516,0.9661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.48e-15,9230.0,3.6490,1.8067,22.335,223.681,115.826,106.796,6275.9
52000,6627,1734,45924,87778,80367,41311,543,16978,37,0,191543,2044543,36217.511,18636.119,0.9295,7508.928,0.081,0.838,0.047,0.034,0.461,0.413,119,0.0981,0.6588,0.081,16.0,35.4,70.3,35.20,3.58,9.87,0.57,21.17,6.90,1.197,0.221,0.272,0.276,7.744,0.227,0.0034,87,355,562,5321,65,20,0.695,2449,49,1793,4785,177,928,5522,10.75,16.63,20340,15.0879,64665,18412,214852,1651.6,-0.0,876194,9.085,2616370.561,2.31e-15,0.00050,11.84,23826,15.907,2.379,13.316,0.212,15.931,2000,1690,2937,0.3247,0.964,1.019,2.000,1.049,0.979,1.424,10599.561,16937.910,10876.691,10589.922,22259.826,6391.576,1176.988,3558.626,0.372,0.531,0.454,0.432,0.363,0.546,55676,19808,0.6709,0.1450,0.2630,0.9997,0.0261,0.0436,0.4232,1.0640,0.8436,0.1912,0.0343,0.0400,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,4804,0.9978,0.8934,0.8114,0.9990,0.0261,0.0436,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8690,5.0247,5.3739,0.0464,0.0566,0.0516,0.104,0.089,0.120,0.083,665,0.0368,0.0048,0.0029,0.00235,0.00056,0.00064,24.33,25.62,26.57,1688.8510,0.0933,33.0306,2.8677,6.2174,1122784,1478854,2.4757,0.2344,1743.1,1688.8510,21.67,0,0,0,0,0,0,3671,11127.191,10180.607,0.9656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.81e-15,10009.7,3.7720,1.7988,17.662,259.112,136.620,124.001,4767.3
53000,7081,1932,39079,64856,57493,25399,378,15574,39,0,192587,1752211,29388.962,16265.301,0.9262,5116.901,0.048,0.860,0.045,0.048,0.435,0.430,83,0.0900,0.6473,0.072,20.6,40.1,72.9,34.95,3.88,10.24,0.47,20.35,6.59,1.299,0.222,0.292,0.297,7.914,0.190,0.0035,91,387,543,4924,56,20,0.656,2693,107,1912,5062,399,1796,4886,8.50,15.74,21561,17.3310,64757,20230,217627,1238.3,-0.0,873251,8.330,2616370.561,1.60e-15,0.00011,35.70,19649,15.298,2.409,12.559,0.330,15.323,3134,1347,2600,0.2658,0.968,1.028,2.000,1.235,0.983,1.541,6987.206,11855.999,12433.527,6982.276,15090.061,7778.508,830.765,2539.128,0.388,0.442,0.467,0.385,0.264,0.463,57888,14452,0.6071,0.1598,0.3045,0.9999,0.0316,0.0390,0.4550,1.0243,0.8856,0.1772,0.0173,0.0372,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,4267,0.9990,0.8357,0.8416,0.9992,0.0317,0.0390,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7953,5.0569,5.4278,0.0438,0.0407,0.0376,0.117,0.054,0.097,0.056,518,0.0222,0.0064,0.0031,0.00241,0.00049,0.00057,26.94,26.20,26.05,1611.3160,0.1016,22.2205,3.2020,5.1281,1121950,1478392,1.4582,0.1161,1800.5,1611.3160,22.84,0,0,0,0,0,0,3775,11148.400,10180.266,0.9592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,10775.1,4.3328,2.0944,21.896,216.488,114.769,100.761,5725.3
54000,8502,2285,46045,76993,66435,30479,469,20398,63,0,268128,2175272,31420.262,21760.313,0.9551,5755.324,0.059,0.847,0.063,0.031,0.446,0.417,44,0.0905,0.6401,0.066,19.1,43.9,76.4,35.24,4.22,10.55,0.64,19.83,6.61,1.326,0.223,0.321,0.327,7.352,0.188,0.0039,97,411,628,6268,75,20,0.595,3175,587,1776,6139,1128,1837,5537,7.75,14.85,19517,16.9879,64761,21598,222182,1622.9,-0.0,875279,10.246,2616370.561,7.65e-15,0.00053,11.91,26977,21.097,2.398,18.227,0.472,21.129,4145,1418,2939,0.2254,0.975,1.035,2.000,1.287,0.977,1.550,6583.760,10382.194,17521.136,6577.648,13076.801,11030.159,914.353,4060.478,0.443,0.441,0.453,0.449,0.227,0.405,62688,13779,0.5851,0.2424,0.2537,0.9999,0.0291,0.0423,0.4661,0.9740,0.8394,0.1704,0.0262,0.0566,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,3032,0.9994,0.8559,0.8284,0.9996,0.0291,0.0424,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9275,5.2553,5.1992,0.0380,0.0636,0.0605,0.155,0.066,0.158,0.107,1110,0.0457,0.0051,0.0047,0.00175,0.00036,0.00042,25.73,25.81,25.94,1646.7237,0.1303,19.7610,5.0915,5.1547,1121856,1477790,0.7008,0.0184,1789.2,1646.7237,20.92,0,0,0,0,0,0,6242,16004.990,14458.063,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,10618.0,4.2470,2.3740,30.590,235.067,128.797,105.144,6850.5
55000,6544,1678,46077,81609,71790,34959,573,18984,124,0,233115,2094475,33107.559,20496.610,0.9877,6106.466,0.053,0.859,0.049,0.039,0.447,0.418,93,0.1132,0.6418,0.086,20.1,39.5,73.5,32.93,3.57,9.72,0.53,19.11,6.48,1.387,0.226,0.279,0.288,7.328,0.178,0.0038,91,404,572,7419,81,17,0.487,2545,634,824,5086,1235,883,4426,9.75,18.14,19478,16.1800,64695,20765,221387,1516.8,-0.0,878166,9.890,2616370.561,1.60e-15,0.00019,18.47,29361,21.016,2.406,18.286,0.323,21.039,3028,956,2560,0.2275,0.965,1.123,2.000,1.392,0.979,1.532,8042.551,13082.528,14660.940,8066.808,16486.277,9269.020,836.966,4284.158,0.435,0.469,0.446,0.454,0.381,0.436,63280,18869,0.6520,0.1158,0.2137,1.0000,0.0285,0.0387,0.4999,0.9727,0.8359,0.1705,0.0248,0.0398,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,2739,0.9991,0.7985,0.8287,0.9995,0.0285,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6906,5.3862,5.4134,0.0388,0.0529,0.0489,0.130,0.054,0.117,0.097,1538,0.0657,0.0052,0.0039,0.00168,0.00055,0.00052,23.47,26.24,26.96,1515.0455,0.1128,24.6143,5.0489,4.8412,1123187,1477764,0.8119,0.0824,1893.8,1515.0455,17.19,0,0,0,0,0,0,5781,14390.144,12987.975,0.9561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.73e-15,10672.2,4.0450,2.4800,22.199,244.977,131.093,114.517,6217.8
56000,8332,2478,48092,101076,89093,52028,956,15457,170,0,206362,2637619,37780.412,20794.441,0.9801,8153.691,0.048,0.871,0.048,0.032,0.505,0.379,134,0.0848,0.6646,0.076,18.2,32.0,64.2,28.38,2.27,7.55,0.33,18.23,6.31,1.436,0.201,0.168,0.174,7.935,0.202,0.0029,87,393,510,8135,51,16,0.410,3106,312,1147,6873,1339,959,6034,4.50,14.20,17803,15.8066,64723,20165,217397,1892.8,-0.0,880553,8.886,2616370.561,8.37e-15,0.00002,25.84,37546,25.042,2.400,22.030,0.612,25.071,3043,1447,3842,0.2133,0.990,1.208,2.000,1.483,0.978,1.572,6316.449,18210.616,16459.733,6330.734,23143.636,6960.326,630.103,5050.321,0.517,0.487,0.502,0.570,0.317,0.535,60426,19744,0.5724,0.1297,0.1887,0.9999,0.0192,0.0308,0.5419,1.1481,0.9730,0.1474,0.0127,0.0264,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,2268,0.9994,0.9506,0.8931,0.9994,0.0192,0.0308,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7067,5.2329,5.2193,0.0476,0.0342,0.0320,0.042,0.054,0.039,0.087,1447,0.0792,0.0050,0.0025,0.00178,0.00041,0.00080,26.02,26.15,27.13,1336.6240,0.0826,29.4974,4.1404,4.7454,1123153,1476238,1.5915,0.2496,2122.4,1336.6240,20.50,0,0,0,0,0,0,7218,12640.750,11182.059,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,10890.6,3.9516,2.5135,17.513,292.728,157.975,134.402,6568.9
