step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
41000,11647,4511,65363,138368,120857,72278,727,22020,214,0,266098,4771882,48886.646,32370.001,1.1855,12653.032,0.038,0.810,0.105,0.047,0.593,0.320,223,0.0682,0.6819,0.037,17.2,32.0,71.2,25.25,3.20,7.60,0.46,14.00,6.01,1.627,0.191,0.275,0.279,10.148,0.217,0.0025,95,440,1859,8208,211,40,0.189,5930,207,4062,7378,306,2173,9168,2.50,8.09,25066,19.6348,64220,24429,261471,1878.4,-0.0,816289,12.105,2616443.536,1.32e-14,0.00003,15.95,63242,41.794,2.452,37.416,1.926,41.834,4068,1147,6432,0.1112,1.000,1.999,2.000,1.460,0.961,1.852,7792.444,27385.748,16904.369,7780.994,36854.315,9091.813,814.542,9810.613,0.498,0.549,0.638,0.460,0.480,0.560,63469,27474,0.6950,0.1146,0.2621,0.9990,0.0217,0.0279,0.4979,1.0801,1.0034,0.2073,0.0370,0.0432,0.0000,0.0000,0.8419,0.2526,0.6592,0.9613,0.00253,5443,0.9998,0.8343,0.8780,0.9983,0.0217,0.0279,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3590,5.1111,6.7210,0.0557,0.0965,0.0880,0.105,0.077,0.070,0.134,860,0.0321,0.0045,0.0015,0.00221,0.00056,0.00061,25.88,24.25,26.18,1690.2823,0.0958,44.9072,4.1819,7.9232,1106745,1486243,1.3903,0.1253,2228.4,1690.2823,23.32,0,0,0,0,0,0,10643,19716.969,17202.131,0.9349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,13551.1,4.9087,2.6425,26.136,372.409,201.092,174.261,7142.6
42000,11296,4138,52201,90304,76124,37662,441,23280,304,0,266333,4157629,34217.628,27503.843,1.1889,7713.292,0.031,0.844,0.088,0.037,0.570,0.336,294,0.0698,0.6698,0.032,20.0,36.0,71.2,28.55,4.04,8.30,0.44,15.77,6.20,1.535,0.191,0.331,0.336,9.214,0.211,0.0030,117,517,2060,7157,259,50,0.308,5638,838,2639,7819,1182,2098,8016,3.25,9.80,26010,20.5429,64210,25371,265804,1730.0,-0.0,817270,12.836,2616443.536,1.67e-14,0.00003,16.82,40468,36.582,2.453,32.657,1.472,36.621,4877,1212,5207,0.1350,0.999,1.540,2.000,1.404,0.946,1.794,5590.096,15331.339,15904.057,5560.818,20466.044,11839.106,750.813,7200.632,0.491,0.524,0.627,0.411,0.426,0.423,69297,14872,0.6422,0.1812,0.2680,0.9990,0.0263,0.0265,0.5001,0.9709,0.9603,0.2196,0.0177,0.0527,0.0000,0.1603,0.9333,0.1028,0.6443,0.9489,0.00254,2608,0.9998,0.7118,0.8568,0.9987,0.0265,0.0266,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1611,5.1470,6.7753,0.0460,0.0859,0.0747,0.085,0.054,0.067,0.109,1282,0.0454,0.0052,0.0022,0.00182,0.00031,0.00030,22.69,26.78,26.15,1492.0284,0.1117,26.2005,5.5641,7.2724,1107120,1486686,0.6834,0.0237,2291.2,1492.0284,18.32,0,0,0,0,0,0,10206,19790.551,17406.911,0.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-15,13517.6,5.1357,2.9625,32.948,257.358,144.461,112.405,7634.6
43000,11878,4172,54476,105593,90750,50647,470,23073,158,0,266038,4259148,39438.236,28737.197,1.2012,8765.178,0.038,0.839,0.087,0.036,0.581,0.329,101,0.0631,0.6643,0.042,18.1,32.0,71.2,27.72,3.15,7.59,0.56,16.42,6.30,1.580,0.192,0.225,0.228,8.675,0.218,0.0029,113,514,1734,7326,280,47,0.234,5766,793,1743,9342,1838,1675,8365,2.25,8.98,22721,19.9545,64272,22653,267026,2300.1,-0.0,821972,13.555,2616443.536,2.31e-15,0.00013,28.99,45703,37.911,2.446,33.453,2.011,37.953,4831,1339,5708,0.1541,0.978,1.988,2.000,1.513,0.918,1.792,6869.133,15222.560,20932.301,6921.954,20349.160,12130.854,1224.559,6616.605,0.528,0.497,0.639,0.495,0.457,0.479,71721,15857,0.6074,0.1390,0.2618,0.9999,0.0369,0.0283,0.5517,0.7742,0.9695,0.1906,0.0310,0.0358,0.0000,0.6894,0.9354,0.2576,0.7183,0.9491,0.00250,3388,0.9996,0.7003,0.8916,0.9994,0.0369,0.0283,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5718,5.5696,7.0858,0.0416,0.1013,0.0860,0.110,0.097,0.130,0.126,2278,0.0927,0.0050,0.0029,0.00163,0.00043,0.00027,24.42,27.49,26.68,1499.3946,0.1110,27.3243,6.8764,6.6786,1107834,1486134,0.7368,0.0582,2316.9,1499.3946,21.32,0,0,0,0,0,0,9140,19972.018,17653.827,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,13280.6,4.9886,3.1184,31.232,302.540,166.792,134.195,9187.9
44000,10242,3531,51927,104701,89517,52401,373,18747,93,0,210031,4077312,40018.081,23830.367,1.1419,8840.943,0.033,0.841,0.095,0.031,0.596,0.313,122,0.0703,0.6805,0.044,18.0,32.0,71.2,27.54,2.93,7.27,0.74,16.61,6.20,1.581,0.190,0.196,0.198,10.033,0.209,0.0025,97,494,1326,6140,154,42,0.192,4672,266,1388,8588,1357,1125,7760,2.50,9.67,22326,17.5694,64192,21869,258929,1933.8,-0.0,827304,11.844,2616443.536,5.70e-15,0.00034,6.88,47776,36.457,2.446,32.424,1.587,36.493,3323,1382,5537,0.1556,0.986,2.000,2.000,1.569,0.962,1.742,6062.608,21060.485,15908.683,6055.131,26895.210,7809.440,1048.189,6131.795,0.551,0.499,0.642,0.494,0.338,0.544,66609,20566,0.6620,0.1709,0.2869,0.9998,0.0235,0.0277,0.5242,0.7405,0.9262,0.2202,0.0227,0.0314,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,3965,0.9996,0.6514,0.8204,0.9994,0.0235,0.0277,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8551,5.4475,6.7804,0.0476,0.1189,0.1053,0.126,0.124,0.171,0.114,2288,0.1128,0.0047,0.0021,0.00149,0.00059,0.00052,24.39,27.13,27.41,1323.2061,0.0785,33.0671,5.7444,6.0994,1109339,1485157,1.4043,0.2068,2481.4,1323.2061,17.29,0,0,0,0,0,0,7904,14989.423,13148.259,0.9509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,13080.0,4.3924,3.0342,22.524,307.862,166.342,142.469,8239.4
45000,8564,3529,42255,81073,68254,38505,313,14694,30,1,171201,3376013,34087.803,18992.187,1.1685,6489.346,0.028,0.845,0.089,0.038,0.583,0.324,147,0.0734,0.6773,0.050,18.0,32.0,71.2,24.90,3.05,7.67,0.59,13.59,5.69,1.660,0.204,0.270,0.278,12.607,0.204,0.0024,99,460,1237,6382,130,40,0.116,4239,37,1616,6911,386,1723,6455,2.50,8.93,24397,19.3848,64146,23378,254623,1655.6,-0.0,827300,9.419,2616443.536,3.56e-15,0.00115,27.80,39714,29.454,2.430,25.757,1.267,29.484,3399,559,4606,0.1131,0.999,2.000,2.000,1.542,0.974,1.830,3575.797,18959.265,13762.806,3569.344,23244.999,7170.161,729.888,4602.793,0.526,0.439,0.640,0.463,0.280,0.518,64385,18902,0.6780,0.0641,0.3116,0.9999,0.0206,0.0325,0.5177,1.2285,1.0139,0.1991,0.0298,0.0247,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,2517,0.9995,0.9581,0.8912,0.9992,0.0206,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7847,6.0611,7.1803,0.0568,0.1047,0.0914,0.127,0.114,0.119,0.117,1733,0.0841,0.0047,0.0026,0.00161,0.00038,0.00063,24.26,25.43,27.32,1473.4824,0.0722,26.9536,4.4008,5.0178,1109557,1485021,2.1992,0.2738,2479.9,1473.4824,17.98,0,0,0,0,0,0,6056,12502.841,11023.336,0.9403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.86e-15,13160.3,4.8462,2.9022,27.507,263.240,143.099,122.218,6162.6
46000,9517,3693,36305,72646,62288,36102,239,12141,29,0,140443,3278031,30008.536,17678.488,1.2393,6800.499,0.028,0.847,0.080,0.045,0.612,0.308,55,0.0514,0.6681,0.047,20.0,32.0,71.2,27.19,3.13,7.42,0.50,16.14,5.69,1.563,0.181,0.252,0.259,12.790,0.194,0.0021,109,519,1873,3912,146,36,0.194,4554,29,1906,7582,284,1615,7618,2.00,8.17,29437,22.4779,64239,24144,256892,1579.7,-0.0,822303,8.073,2616443.536,6.23e-15,0.00033,16.52,34878,26.255,2.441,22.611,1.204,26.287,3599,1134,4784,0.1593,0.962,1.634,2.000,1.452,0.916,1.800,3793.870,16088.382,11947.317,3790.467,21071.250,6239.293,429.020,4209.676,0.517,0.478,0.686,0.410,0.385,0.564,67136,14187,0.6762,0.2366,0.3604,0.9996,0.0204,0.0373,0.5016,0.9348,1.0471,0.1957,0.0266,0.0303,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,2958,0.9988,0.6083,0.8495,0.9982,0.0204,0.0373,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5588,5.8289,7.1081,0.0583,0.1009,0.0821,0.104,0.071,0.087,0.108,1132,0.0569,0.0027,0.0017,0.00197,0.00034,0.00058,26.11,27.49,27.13,1465.8589,0.0724,25.0342,3.9106,4.1624,1109020,1483574,2.3294,0.2351,2492.9,1465.8589,20.47,0,0,0,0,0,0,4905,10877.989,9585.107,0.9435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.27e-15,13942.6,5.6195,2.9720,27.476,227.645,125.358,101.051,7398.1
47000,11867,4887,48503,103250,91373,54441,306,17451,62,0,212439,3872261,41577.314,26522.443,1.2600,9792.921,0.038,0.807,0.100,0.054,0.605,0.310,135,0.0528,0.6542,0.043,18.0,36.0,73.6,29.18,4.36,8.37,0.45,15.99,5.86,1.533,0.194,0.384,0.393,11.689,0.197,0.0024,101,489,2554,7013,320,34,0.263,5765,150,2996,8721,592,3213,8062,1.75,6.79,25882,23.3239,64297,24354,259524,2241.0,0.0,823496,10.305,2616443.536,1.48e-14,0.00079,12.20,42572,31.445,2.451,27.313,1.681,31.486,5649,833,5385,0.1175,0.999,1.538,2.000,1.373,0.949,1.792,4649.368,16254.070,25042.432,4632.961,21694.842,10650.342,1293.254,4785.926,0.570,0.429,0.674,0.563,0.339,0.547,68717,18247,0.6637,0.2236,0.3694,0.9999,0.0289,0.0346,0.4733,0.9825,0.9570,0.2053,0.0695,0.0432,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,2739,0.9995,0.7991,0.8306,0.9990,0.0289,0.0346,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2336,5.4809,6.8394,0.0534,0.0790,0.0653,0.102,0.061,0.079,0.075,966,0.0272,0.0030,0.0016,0.00202,0.00043,0.00045,23.99,26.93,26.83,1658.4552,0.0891,26.5018,5.2650,5.0396,1108098,1483279,1.9651,0.1143,2334.5,1658.4552,17.80,0,0,0,0,0,0,6688,16729.522,14923.937,0.9378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.55e-15,13499.0,5.8310,3.1729,47.101,322.558,182.760,138.782,8413.5
48000,12909,4527,54397,100771,86852,46154,220,22413,56,0,279138,4259937,39972.163,30813.413,1.2933,8250.514,0.035,0.824,0.096,0.045,0.584,0.318,246,0.0645,0.6571,0.042,15.8,32.0,72.0,28.96,4.86,8.92,0.72,14.46,5.94,1.435,0.219,0.414,0.427,10.018,0.192,0.0028,110,533,2295,11578,241,33,0.285,6742,555,3180,9174,1665,2202,9042,2.50,7.94,23572,21.4052,64510,24803,260402,2136.6,-0.0,829228,12.730,2616443.536,4.81e-15,0.00066,35.52,40751,33.004,2.441,28.680,1.883,33.048,5647,1499,5763,0.1997,0.947,1.207,2.000,1.282,0.947,1.710,4282.916,16354.047,23063.800,4284.798,20874.078,14710.737,1537.604,6314.558,0.553,0.407,0.646,0.500,0.276,0.469,71330,17801,0.6437,0.2131,0.3716,1.0000,0.0259,0.0298,0.4418,0.9334,1.0168,0.2277,0.0856,0.0523,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,2059,0.9997,0.7416,0.8909,0.9994,0.0259,0.0298,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1548,5.2524,6.8901,0.0476,0.1100,0.0997,0.143,0.137,0.138,0.139,1582,0.0395,0.0048,0.0023,0.00166,0.00039,0.00044,25.86,26.01,26.09,1678.5690,0.1161,25.2773,7.1556,5.5746,1109917,1483292,1.7735,0.0246,2190.4,1678.5690,23.35,0,0,0,0,0,0,9444,22562.899,20135.438,0.9306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.90e-15,12169.2,5.3513,2.9943,56.603,303.047,169.167,133.317,8976.1
49000,13322,4653,62779,120708,106425,57678,251,24665,54,0,325080,4491161,45079.215,33494.133,1.1977,9159.086,0.045,0.823,0.086,0.046,0.580,0.315,267,0.0710,0.6684,0.043,14.5,32.0,71.2,29.47,4.45,8.59,0.62,15.81,6.06,1.395,0.213,0.360,0.370,10.357,0.196,0.0029,92,466,2011,17796,208,31,0.378,6675,311,2368,10643,2260,1245,9817,2.25,7.81,20901,18.2992,64559,22996,256396,2826.7,-0.0,837429,13.004,2616443.536,4.09e-15,0.00024,12.67,44108,31.921,2.458,27.739,1.724,31.966,4693,1742,6887,0.2214,0.949,1.207,2.000,1.184,0.947,1.651,7242.088,20089.822,21284.072,7263.698,25690.531,14341.905,3136.602,6856.540,0.547,0.376,0.652,0.534,0.332,0.495,69783,19657,0.6043,0.2654,0.3483,0.9999,0.0329,0.0282,0.4343,0.8425,0.9442,0.2306,0.0958,0.0498,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,3908,0.9997,0.7695,0.8568,0.9991,0.0329,0.0282,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9201,5.2050,6.6550,0.0518,0.1163,0.1057,0.148,0.093,0.114,0.156,1452,0.0357,0.0039,0.0029,0.00181,0.00068,0.00041,24.73,26.78,26.95,1744.6653,0.1121,33.0062,6.5029,6.5014,1112810,1481345,2.1026,0.0765,2010.8,1744.6653,23.30,0,0,0,0,0,0,12630,24335.047,21680.724,0.9329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.74e-15,10457.2,4.5748,2.6986,55.262,332.698,181.732,149.261,10680.8
50000,10975,3687,67695,132573,118752,64481,397,24751,59,0,315476,4242929,47566.373,33440.126,1.1761,10250.820,0.054,0.796,0.098,0.052,0.569,0.321,294,0.0875,0.6819,0.049,13.4,32.0,71.2,26.92,3.94,8.35,0.57,14.06,5.93,1.408,0.224,0.357,0.368,10.006,0.214,0.0029,85,409,2192,17936,197,36,0.325,5508,73,2145,8757,1437,853,8685,2.75,8.87,19885,16.1514,64558,19515,245870,2204.7,-0.0,845101,13.045,2616443.536,3.38e-15,0.00034,27.47,46713,30.869,2.464,27.218,1.187,30.907,3187,1728,6060,0.2136,0.950,1.207,2.000,1.199,0.948,1.649,10923.015,22822.093,17202.363,10942.282,29672.549,11950.290,3522.223,7716.792,0.548,0.399,0.631,0.561,0.386,0.496,62394,26224,0.6711,0.2518,0.3479,0.9999,0.0325,0.0249,0.4276,0.9284,0.9688,0.2471,0.0755,0.0489,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,5365,0.9989,0.8103,0.8849,0.9991,0.0325,0.0249,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8204,5.1288,6.5776,0.0527,0.1088,0.0982,0.129,0.105,0.105,0.177,1189,0.0335,0.0038,0.0022,0.00175,0.00071,0.00050,24.10,27.22,26.69,1689.1154,0.1006,40.7216,5.0351,8.0100,1115772,1481873,2.6830,0.2016,1919.5,1689.1154,22.79,0,0,0,0,0,0,12454,23189.306,20649.263,0.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,9665.6,4.0379,2.2942,38.736,344.450,181.621,167.033,6476.0
51000,10297,3183,59465,97776,84358,37958,353,20257,93,0,270920,3354154,35058.557,25505.520,1.0929,6999.757,0.046,0.814,0.093,0.046,0.527,0.341,424,0.0972,0.7080,0.047,9.2,32.0,71.2,25.43,3.09,7.49,0.63,14.22,5.96,1.386,0.227,0.312,0.322,9.137,0.227,0.0029,74,370,2179,19089,278,34,0.248,4962,37,3123,7137,212,1408,8677,2.75,9.72,22221,16.3417,64617,20278,240622,1724.1,-0.0,846230,10.351,2616443.536,1.58e-14,0.00012,29.17,35345,23.149,2.456,19.678,1.014,23.183,2637,1744,5916,0.2241,0.953,1.207,2.000,1.214,0.954,1.591,8179.664,18295.927,10358.601,8170.952,23528.760,8779.077,3821.617,5905.069,0.487,0.352,0.603,0.443,0.279,0.422,59443,21547,0.6567,0.2318,0.3281,0.9999,0.0262,0.0249,0.4482,0.9282,1.0380,0.2105,0.0643,0.0432,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,4018,0.9994,0.7932,0.9165,0.9986,0.0262,0.0249,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9466,5.1477,6.2308,0.0559,0.1245,0.1159,0.158,0.111,0.109,0.184,765,0.0276,0.0041,0.0027,0.00204,0.00069,0.00046,27.26,26.11,26.14,1572.5715,0.0835,31.8529,3.5087,6.8424,1116924,1481512,2.8455,0.2517,1962.3,1572.5715,26.64,0,0,0,0,0,0,13463,18505.763,16268.606,0.9302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.48e-15,10063.1,4.0854,1.9848,25.668,252.626,130.140,122.322,6639.6
52000,9040,3264,55700,93298,80533,37299,299,20065,75,0,245368,3181059,34471.195,23450.487,1.0783,6914.524,0.046,0.807,0.095,0.052,0.516,0.356,317,0.1038,0.7154,0.044,13.6,32.0,71.2,26.34,3.34,7.70,0.70,14.59,5.85,1.441,0.208,0.317,0.326,10.695,0.212,0.0029,78,362,2125,18142,299,37,0.287,4534,31,2767,6242,219,1132,7689,2.24,9.49,23738,17.2209,64558,21958,239996,1552.6,-0.0,845544,9.771,2616443.536,2.67e-15,0.00023,11.84,34315,22.734,2.455,19.370,0.909,22.768,2628,1446,4966,0.1979,0.972,1.207,2.000,1.257,0.962,1.678,7623.957,17531.127,11160.005,7615.711,22610.004,7727.026,3075.412,5733.525,0.441,0.362,0.589,0.435,0.295,0.434,59513,19742,0.7222,0.2037,0.3097,0.9990,0.0284,0.0267,0.4615,1.0301,0.9698,0.2153,0.0689,0.0444,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,4187,0.9990,0.8922,0.9105,0.9988,0.0285,0.0267,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9558,5.1127,6.4742,0.0614,0.1421,0.1303,0.132,0.132,0.107,0.194,719,0.0265,0.0042,0.0022,0.00229,0.00062,0.00040,25.21,26.76,26.12,1605.7243,0.0827,30.4367,3.0773,6.6941,1116992,1480518,2.2999,0.2180,1975.8,1605.7243,21.67,0,0,0,0,0,0,12169,16535.963,14488.316,0.9371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.81e-15,10903.4,4.3052,1.9770,22.231,252.940,132.565,120.481,6534.3
53000,10790,4020,56439,100067,86311,43294,334,20856,51,0,269603,3509613,38575.952,26873.055,1.1234,7942.914,0.043,0.806,0.104,0.047,0.539,0.343,185,0.0842,0.6863,0.043,18.0,32.0,71.2,29.13,3.63,8.48,0.58,16.44,5.90,1.495,0.198,0.309,0.312,10.570,0.218,0.0028,88,388,2227,13894,335,40,0.313,5085,201,3104,7485,601,2566,7623,2.30,9.31,22586,19.3116,64646,21631,241588,2249.7,-0.0,844476,10.648,2616443.536,1.16e-14,0.00033,35.70,38614,27.293,2.439,23.525,1.329,27.330,4611,1224,4955,0.1654,0.979,1.264,2.000,1.417,0.939,1.704,8300.011,16405.980,16507.067,8289.921,21721.879,9938.927,2843.929,6147.284,0.473,0.379,0.619,0.486,0.327,0.449,60933,18230,0.5822,0.2149,0.3536,0.9998,0.0291,0.0254,0.5043,0.8197,0.9508,0.1804,0.0737,0.0462,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,4547,0.9993,0.7480,0.8713,0.9995,0.0291,0.0254,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3864,4.9960,6.7483,0.0553,0.1049,0.0946,0.112,0.105,0.095,0.147,792,0.0277,0.0029,0.0022,0.00215,0.00062,0.00034,25.71,25.66,26.02,1639.0712,0.0974,30.2142,3.8966,6.7518,1115701,1479446,1.3617,0.1079,1958.4,1639.0712,22.84,0,0,0,0,0,0,10213,18930.141,16800.993,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,11723.6,4.8279,2.3306,24.977,289.253,158.333,130.246,7208.2
54000,10898,3734,52143,90753,76238,38407,203,23432,41,0,290265,3544582,32949.669,28527.901,1.1403,7841.936,0.051,0.816,0.093,0.039,0.533,0.349,153,0.0849,0.6700,0.039,16.6,32.0,71.2,27.12,3.40,8.85,0.60,14.26,5.87,1.494,0.223,0.313,0.320,8.489,0.221,0.0032,106,492,2187,10467,329,40,0.295,5149,578,2594,7726,981,1822,8095,3.50,10.41,22488,18.1765,64650,22805,243390,1512.2,-0.0,847874,12.472,2616443.536,1.07e-15,0.00017,11.91,37467,28.638,2.429,24.865,1.343,28.675,4386,1341,5171,0.1737,0.983,1.282,2.000,1.417,0.966,1.697,6458.812,13530.034,16096.636,6451.685,18243.284,12289.940,2220.896,6175.130,0.484,0.382,0.611,0.449,0.301,0.455,64588,14326,0.6082,0.1988,0.3334,0.9998,0.0334,0.0284,0.5025,1.0610,0.9953,0.1916,0.0484,0.0378,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,3556,0.9997,0.8610,0.8772,0.9991,0.0334,0.0284,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4667,5.6376,6.7731,0.0440,0.1009,0.0894,0.129,0.092,0.107,0.141,1403,0.0424,0.0060,0.0028,0.00179,0.00040,0.00030,26.30,25.84,25.86,1560.1968,0.1223,24.8527,5.7854,6.6867,1116671,1479854,0.6544,0.0161,2001.3,1560.1968,20.92,0,0,0,0,0,0,9277,20685.965,18422.409,0.9410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,11804.0,4.5441,2.6132,27.527,247.150,135.756,111.763,6839.4
55000,9499,3212,55585,110520,95232,54474,461,22064,86,0,273815,3479186,39701.410,26699.733,1.0510,8713.556,0.051,0.817,0.088,0.044,0.536,0.352,145,0.0885,0.6740,0.047,19.0,32.0,71.2,27.78,3.17,8.70,0.54,15.36,5.67,1.542,0.216,0.262,0.267,8.583,0.202,0.0031,96,454,1550,9791,217,36,0.192,4749,716,1180,7603,1548,1286,6665,3.25,10.60,22279,18.9570,64579,21085,241189,2243.3,-0.0,850201,11.845,2616443.536,1.07e-15,0.00033,18.47,49029,32.803,2.436,29.024,1.342,32.836,4057,1018,4424,0.1566,0.979,1.601,2.000,1.508,0.933,1.714,8672.339,17127.865,16924.386,8719.993,22770.587,10785.815,1949.386,5250.976,0.467,0.479,0.603,0.481,0.438,0.532,63900,20172,0.6801,0.1064,0.2937,0.9997,0.0294,0.0306,0.5386,0.8057,0.9420,0.1953,0.0198,0.0298,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,4099,0.9990,0.7158,0.8587,0.9991,0.0294,0.0306,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1364,5.4011,6.9561,0.0401,0.1021,0.0840,0.097,0.094,0.113,0.099,1672,0.0672,0.0041,0.0029,0.00180,0.00058,0.00042,22.87,27.77,27.08,1467.0293,0.1072,31.5154,5.2480,6.5966,1117337,1479813,0.7649,0.0753,2106.6,1467.0293,17.19,0,0,0,0,0,0,8891,17986.177,15978.636,0.9415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.73e-15,11934.1,4.7393,2.7918,26.854,295.989,159.733,135.733,7363.0
