step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_intake,fiber_in,fermented,dung,fiber_bodies
71000,8982,1677,64377,111110,98688,45925,808,25902,124,0,251153,2752113,29997.879,24149.919,1.0357,7892.404,0.035,0.861,0.041,0.063,0.464,0.397,214,0.1073,0.6940,0.061,17.4,32.2,75.1,31.26,4.57,8.77,0.16,17.76,7.14,1.162,0.238,0.407,0.411,5.691,0.289,0.0041,80,314,426,19308,40,6,0.654,3938,222,1789,6971,1134,2284,5564,7.00,14.68,15523,16.3999,65322,15378,144428,1779.4,-0.0,940071,11.521,2616370.561,1.83e-14,0.00010,33.11,34154,20.230,2.360,17.551,0.318,20.260,4845,1715,2422,0.2621,0.965,1.029,1.482,1.196,0.966,1.232,7725.845,8168.241,18079.597,7698.281,12112.405,10507.442,1357.353,4392.720,0.426,0.519,0.473,0.447,0.342,0.423,35459,26541,0.5777,0.2681,0.3402,0.9999,0.0233,0.0396,0.5476,0.9851,0.8573,0.1894,0.0536,0.0813,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,2349,0.9995,0.8508,0.7783,0.9986,0.0233,0.0396,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2773,5.2847,5.1201,0.0331,0.0230,0.0195,0.059,0.019,0.037,0.030,1700,0.0836,0.0022,0.0034,0.00222,0.00071,0.00092,25.98,27.21,27.09,1683.2200,0.1016,19.9657,5.9016,5.6190,1132834,1469132,1.8244,0.0864,1714.9,1683.2200,20.79,0,0,0,0,0,0,7379,16257.515,14501.501,0.9549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.19e-15,9504.6,4.1000,2.0144,27.885,0.000,0.000,0.000,0.0
72000,7276,1622,77481,145987,133932,67538,968,26547,123,0,253079,2774045,40699.998,27348.139,1.0445,10827.440,0.034,0.833,0.067,0.066,0.455,0.398,302,0.1455,0.6803,0.062,18.0,32.0,73.8,32.04,4.71,8.45,0.14,18.74,7.34,1.131,0.229,0.417,0.422,6.266,0.317,0.0040,68,286,469,24371,36,6,0.843,2996,398,1395,5483,1136,1345,4795,5.50,13.44,13709,14.6755,65447,13719,139972,2613.7,-0.0,945388,12.357,2616370.561,6.59e-15,0.00002,16.62,44182,22.788,2.352,20.256,0.180,22.814,3870,1331,2075,0.2802,0.955,1.023,1.465,1.130,0.970,1.238,10612.220,14518.385,20094.337,10589.185,20843.915,10867.148,1452.016,4201.535,0.416,0.513,0.466,0.404,0.424,0.542,32339,39954,0.4779,0.1714,0.2927,0.9999,0.0247,0.0447,0.5296,0.9012,0.8077,0.2173,0.0286,0.0577,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,3437,0.9991,0.7384,0.6432,0.9988,0.0247,0.0447,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1548,5.2219,4.9100,0.0367,0.0308,0.0210,0.025,0.030,0.029,0.028,1764,0.0767,0.0033,0.0041,0.00241,0.00090,0.00118,26.33,26.46,27.01,1733.6853,0.1125,31.5400,6.6963,5.6612,1134927,1468501,1.7386,0.0142,1646.7,1733.6853,23.31,0,0,0,0,0,0,7362,16520.700,14799.124,0.9592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-15,8791.7,3.6689,2.0017,36.487,0.000,0.000,0.000,0.0
73000,10556,1464,67889,128602,118522,59791,922,23292,113,0,239657,2404617,34912.836,23209.059,1.0223,7895.906,0.022,0.842,0.050,0.086,0.441,0.408,208,0.0912,0.7049,0.075,18.0,36.9,71.4,36.62,3.20,7.47,0.60,25.35,7.26,1.089,0.210,0.285,0.288,6.086,0.267,0.0040,68,285,387,24581,35,5,0.920,3674,254,1146,9156,1853,1178,7525,4.25,14.49,10925,14.0132,65452,13655,140711,3705.7,-0.0,949302,10.841,2616370.561,3.33e-14,0.00042,18.56,33717,17.686,2.356,15.019,0.310,17.720,4044,2799,3713,0.3692,0.953,1.023,1.259,1.084,0.972,1.183,9497.671,9377.626,20652.414,9502.824,12653.504,10778.363,1281.958,3252.833,0.408,0.528,0.414,0.518,0.405,0.437,34255,29234,0.4298,0.1605,0.2527,0.9998,0.0237,0.0487,0.5234,0.7559,0.7195,0.1459,0.0253,0.0546,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,2352,0.9998,0.7986,0.7450,0.9987,0.0237,0.0487,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1425,5.1473,4.8974,0.0346,0.0521,0.0467,0.237,0.041,0.106,0.114,1846,0.0876,0.0062,0.0058,0.00243,0.00071,0.00093,22.48,28.17,27.89,1776.9860,0.1029,22.2407,5.8979,4.9428,1135594,1466586,2.2989,0.1040,1552.1,1776.9860,21.39,0,0,0,0,0,0,7772,15313.154,13685.941,0.9656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.19e-15,7893.4,3.5033,1.8703,39.010,0.000,0.000,0.000,0.0
74000,6394,1153,60527,104195,94806,42963,705,20580,80,0,217429,2155143,27547.468,21947.604,1.0277,7981.324,0.023,0.853,0.046,0.078,0.438,0.409,165,0.1384,0.7056,0.076,17.0,27.1,63.9,29.47,3.67,8.15,0.40,17.25,6.99,1.117,0.246,0.420,0.427,5.436,0.290,0.0040,66,280,322,21513,20,5,0.866,2529,122,1234,5038,824,857,4713,9.50,19.04,13490,12.3737,65529,14689,138932,2350.8,-0.0,951380,9.502,2616370.561,8.72e-15,0.00044,35.96,26704,15.363,2.369,12.863,0.131,15.386,2410,1381,2603,0.3112,0.953,1.023,1.328,1.064,0.974,1.241,7352.305,11387.623,12000.255,7341.758,16186.780,7876.659,1238.464,4851.157,0.388,0.505,0.436,0.440,0.338,0.430,33951,33367,0.5248,0.1680,0.2833,0.9999,0.0228,0.0364,0.5436,0.9252,0.8207,0.1836,0.0714,0.0767,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,2495,0.9994,0.8669,0.7600,0.9984,0.0228,0.0364,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2825,5.2947,4.8953,0.0377,0.0393,0.0292,0.129,0.022,0.063,0.068,1349,0.0861,0.0042,0.0038,0.00250,0.00073,0.00113,27.45,26.40,26.82,1636.9864,0.0779,23.6264,4.1803,5.3214,1138160,1467497,2.8186,0.2210,1602.3,1636.9864,26.50,0,0,0,0,0,0,6818,13966.280,12506.332,0.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.63e-15,7468.6,3.0934,1.5842,29.682,0.000,0.000,0.000,0.0
75000,6165,1093,67717,118262,108952,49496,1049,23118,90,0,235983,2474625,29466.428,22536.735,0.9991,7800.915,0.017,0.868,0.049,0.066,0.446,0.406,182,0.1559,0.7360,0.069,16.7,24.6,58.2,26.49,3.40,7.84,0.12,15.12,6.79,1.130,0.250,0.405,0.411,4.959,0.321,0.0040,67,263,355,25621,20,6,0.817,2280,54,1506,4605,134,929,5102,12.50,18.78,15243,12.8119,65453,14442,139402,1234.2,0.0,950962,9.855,2616370.561,5.34e-15,0.00003,12.11,30159,16.189,2.368,13.695,0.126,16.210,2023,1684,2458,0.3476,0.953,1.023,2.000,1.080,0.975,1.277,9922.740,10885.285,11341.970,9926.948,15998.426,7739.882,1756.682,5239.257,0.340,0.542,0.458,0.413,0.377,0.453,34303,29659,0.6625,0.1571,0.3325,0.9995,0.0246,0.0331,0.5738,0.9605,0.8466,0.2117,0.0557,0.0923,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,5558,0.9984,0.8889,0.7335,0.9973,0.0246,0.0331,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3058,5.3009,4.8318,0.0400,0.0200,0.0139,0.029,0.015,0.024,0.027,1501,0.1078,0.0036,0.0032,0.00277,0.00081,0.00104,23.00,26.75,25.85,1830.7545,0.0866,26.0249,3.8269,6.0281,1138868,1466766,2.7634,0.2603,1491.7,1830.7545,23.53,0,0,0,0,0,0,8020,14735.820,13102.840,0.9553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-15,7913.7,3.2030,1.3869,20.831,0.000,0.000,0.000,0.0
76000,6150,1010,50750,80664,72584,29443,471,19071,67,0,182342,1758807,22489.769,15441.436,0.9513,4599.718,0.021,0.888,0.039,0.051,0.404,0.432,133,0.1381,0.7326,0.052,18.4,30.0,64.6,30.39,2.89,7.73,0.10,19.67,6.87,1.151,0.239,0.360,0.363,5.431,0.269,0.0043,67,269,293,20097,13,6,0.738,2279,45,1511,4594,461,1177,4512,13.75,20.27,17884,14.7398,65458,16897,145580,1707.9,-0.0,945374,8.210,2616370.561,1.78e-14,0.00001,31.62,22437,12.953,2.354,10.451,0.149,12.975,2617,1323,2210,0.3395,0.949,1.023,2.000,1.069,0.974,1.354,7027.040,7817.611,9536.683,6987.261,10565.543,5452.562,1464.240,3924.916,0.300,0.492,0.427,0.388,0.324,0.377,39012,21345,0.5637,0.1461,0.3271,0.9997,0.0252,0.0469,0.5637,0.9427,0.8286,0.1287,0.0429,0.0695,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,2865,0.9984,0.8778,0.6642,0.9975,0.0252,0.0469,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1533,5.1489,4.5306,0.0423,0.0216,0.0141,0.016,0.017,0.024,0.016,1324,0.1103,0.0038,0.0030,0.00277,0.00067,0.00087,22.32,26.49,25.69,1544.5903,0.0792,17.6644,3.2502,4.9596,1137824,1466109,2.1618,0.2018,1662.5,1544.5903,22.50,0,0,0,0,0,0,6093,10841.719,9619.765,0.9586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.52e-15,9235.2,3.6849,1.5611,11.594,0.000,0.000,0.000,0.0
77000,9019,1475,72175,130488,119108,57174,1139,24168,89,0,254977,2569516,31974.468,23906.455,0.9499,8768.548,0.020,0.844,0.060,0.076,0.444,0.408,245,0.1111,0.7228,0.045,18.4,31.6,62.7,27.52,2.74,8.04,0.33,16.41,6.56,1.283,0.244,0.325,0.329,4.965,0.281,0.0039,66,266,410,25113,15,6,0.703,3174,269,1935,6815,670,2325,6024,8.75,16.79,16472,15.0805,65515,16322,148894,2128.9,-0.0,944603,10.500,2616370.561,6.76e-15,0.00006,20.50,38454,21.358,2.354,18.546,0.458,21.388,4346,1674,2999,0.2498,0.961,1.023,2.000,1.407,0.969,1.280,9337.239,10093.924,16537.815,9287.210,14917.991,8568.825,1858.928,4710.155,0.391,0.512,0.461,0.428,0.384,0.488,41330,29281,0.5133,0.2063,0.2532,0.9999,0.0247,0.0358,0.6476,0.8443,0.8402,0.1357,0.0543,0.0682,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,4962,0.9995,0.8005,0.7480,0.9985,0.0247,0.0358,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3544,5.1700,4.7877,0.0406,0.0440,0.0284,0.054,0.045,0.055,0.033,1544,0.0801,0.0026,0.0033,0.00257,0.00086,0.00090,26.68,27.10,26.66,1689.0347,0.1005,24.3362,5.0597,5.4405,1136914,1464999,1.1158,0.0752,1670.3,1689.0347,23.39,0,0,0,0,0,0,9262,15137.907,13322.042,0.9527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.18e-15,10041.5,3.7701,1.9590,14.516,0.000,0.000,0.000,0.0
78000,7944,1528,71787,121769,109170,49285,697,25997,116,0,264959,2673044,32549.735,23924.444,0.9474,8235.447,0.027,0.871,0.054,0.048,0.436,0.415,186,0.1337,0.7193,0.052,18.1,32.0,61.0,27.88,3.17,7.76,0.24,16.71,6.48,1.267,0.237,0.365,0.371,5.325,0.329,0.0041,68,274,408,29576,35,4,0.737,2757,678,1583,5683,1283,1584,5077,9.00,17.68,13287,14.1917,65434,16126,150894,2386.3,-0.0,948617,11.220,2616370.561,6.41e-15,0.00011,11.73,40219,23.970,2.353,21.234,0.384,23.997,4061,1475,2408,0.2744,0.951,1.023,2.000,1.382,0.952,1.267,8647.854,9049.750,19038.688,8601.101,13145.394,9476.955,1710.965,4501.077,0.417,0.482,0.434,0.439,0.365,0.392,43843,30135,0.4698,0.2099,0.2633,0.9999,0.0216,0.0302,0.6145,0.8714,0.8786,0.1457,0.0541,0.0885,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,4750,0.9989,0.7557,0.7184,0.9987,0.0216,0.0302,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4301,5.2744,4.7894,0.0431,0.0383,0.0233,0.054,0.027,0.048,0.027,2006,0.0990,0.0034,0.0044,0.00222,0.00071,0.00059,21.81,26.16,25.52,1557.7716,0.1025,21.8713,5.9192,5.3011,1137440,1464793,0.6017,0.0104,1786.9,1557.7716,17.75,0,0,0,0,0,0,9858,15688.997,13781.028,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.41e-14,10176.9,3.5479,2.2182,17.342,0.000,0.000,0.000,0.0
79000,9009,1424,57908,106975,95830,48490,577,19882,62,0,209301,2064287,28211.655,19792.260,0.9925,6808.424,0.041,0.864,0.049,0.046,0.424,0.423,151,0.0958,0.7071,0.074,17.0,32.0,60.1,27.79,2.31,7.27,0.49,17.72,6.43,1.295,0.222,0.243,0.245,5.521,0.257,0.0039,68,281,370,19809,30,4,0.689,3162,597,1051,7361,1382,1173,6454,12.75,21.58,13811,14.8786,65441,16510,151195,2549.3,-0.0,948600,9.415,2616370.561,3.92e-15,0.00015,31.48,36372,20.296,2.348,17.445,0.502,20.326,3621,1923,3465,0.3005,0.953,1.023,2.000,1.372,0.972,1.393,6502.233,9631.844,15188.160,6500.452,13331.467,8110.245,1248.731,3624.861,0.402,0.461,0.436,0.461,0.367,0.493,45002,24641,0.5323,0.3120,0.3186,0.9999,0.0289,0.0368,0.6389,0.9315,0.8517,0.1282,0.0569,0.0421,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,3208,0.9993,0.7561,0.7478,0.9986,0.0289,0.0368,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3524,5.4267,4.4372,0.0444,0.0706,0.0543,0.191,0.060,0.101,0.078,2026,0.1340,0.0034,0.0062,0.00203,0.00059,0.00081,25.88,27.02,27.80,1407.9035,0.0932,19.8796,5.4736,3.9417,1137424,1463800,0.8666,0.1196,1997.2,1407.9035,20.49,0,0,0,0,0,0,7024,12983.837,11487.338,0.9624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.04e-14,10356.7,3.7197,2.3094,17.847,0.000,0.000,0.000,0.0
80000,6881,1431,75820,160747,146680,83739,1188,22306,108,0,244253,2874765,38076.359,26977.731,0.9552,12395.619,0.038,0.827,0.057,0.079,0.473,0.390,217,0.1404,0.7149,0.079,18.5,32.0,55.4,26.89,2.13,7.74,0.46,16.56,6.16,1.366,0.231,0.224,0.228,6.250,0.303,0.0034,67,269,459,21054,21,3,0.630,2492,217,682,5982,1121,867,4893,15.25,24.79,14002,13.8534,65351,14430,141988,1997.9,-0.0,949981,11.033,2616370.561,5.52e-15,0.00001,7.81,51656,26.393,2.359,23.665,0.369,26.416,2821,1272,2788,0.2617,0.953,1.053,2.000,1.429,0.958,1.489,9155.690,17593.636,14909.618,9150.523,26411.837,7275.620,1493.205,5813.287,0.404,0.502,0.520,0.436,0.454,0.587,36518,40466,0.5709,0.1976,0.2531,0.9998,0.0178,0.0295,0.6496,0.8658,0.9346,0.1350,0.0351,0.0326,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,4876,0.9998,0.7717,0.8014,0.9984,0.0178,0.0295,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.1936,5.2457,4.0844,0.0526,0.0700,0.0500,0.114,0.075,0.093,0.089,1841,0.1268,0.0027,0.0026,0.00229,0.00096,0.00121,24.54,27.20,27.94,1530.7519,0.0910,35.6694,5.1733,5.8599,1137781,1463957,1.5824,0.2708,2073.2,1530.7519,18.00,0,0,0,0,0,0,8351,14582.112,12851.440,0.9620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,10754.8,3.4634,2.2847,10.669,0.000,0.000,0.000,0.0
81000,9679,1696,65589,116075,102298,49683,803,19402,82,0,197780,2491067,31478.200,18908.258,0.9421,7263.048,0.040,0.846,0.056,0.057,0.460,0.399,341,0.0933,0.7147,0.062,17.0,32.0,55.6,27.21,2.03,7.30,0.42,17.46,6.35,1.334,0.214,0.202,0.205,5.933,0.260,0.0034,68,271,527,15807,28,2,0.418,3532,58,1369,8252,345,2166,7168,12.75,21.10,17406,16.1271,65308,13675,139896,2833.1,-0.0,944627,9.450,2616370.561,7.30e-15,0.00039,22.95,44928,25.120,2.361,22.073,0.686,25.152,3784,2178,3717,0.2909,0.953,1.046,2.000,1.494,0.958,1.392,8418.927,13793.703,11460.422,8386.256,18894.570,5586.340,1460.440,4598.430,0.399,0.470,0.505,0.336,0.401,0.493,33807,33209,0.5864,0.3240,0.2872,0.9998,0.0204,0.0346,0.6876,0.8813,0.8713,0.1344,0.0310,0.0383,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,1871,0.9995,0.8308,0.7856,0.9985,0.0204,0.0346,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.0435,5.2037,4.3631,0.0489,0.0624,0.0411,0.076,0.068,0.066,0.071,1411,0.1242,0.0025,0.0028,0.00224,0.00090,0.00132,23.72,28.06,28.33,1472.5483,0.0774,27.4397,4.1732,5.2763,1136516,1462872,2.1651,0.3069,2193.5,1472.5483,17.18,0,0,0,0,0,0,6816,11645.210,10176.359,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.65e-15,11610.8,4.0318,2.3137,11.952,0.000,0.000,0.000,0.0
82000,8168,1441,80368,177559,163997,95718,1473,25496,138,0,248562,2994581,43472.483,26642.984,0.9428,11997.037,0.047,0.816,0.065,0.072,0.470,0.395,256,0.1234,0.7133,0.059,17.0,30.2,60.0,28.05,2.68,7.37,0.18,17.82,6.81,1.181,0.233,0.318,0.324,5.740,0.292,0.0037,70,276,478,25109,24,4,0.830,2980,84,1506,6578,399,2324,5445,13.25,21.19,17423,17.5996,65434,9654,130571,2389.9,-0.0,942979,12.083,2616370.561,1.78e-16,0.00035,22.90,53644,24.496,2.353,21.876,0.267,24.523,4115,1595,2458,0.2802,0.953,1.023,2.000,1.234,0.973,1.228,12696.922,16512.674,18411.085,12748.203,24310.231,8535.741,1852.376,4257.831,0.426,0.505,0.498,0.469,0.523,0.607,23452,41863,0.6029,0.2598,0.2633,0.9999,0.0293,0.0386,0.6460,0.9885,0.8920,0.1274,0.0491,0.0560,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,3901,0.9995,0.8665,0.8012,0.9979,0.0293,0.0386,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8599,5.3847,4.9456,0.0418,0.0282,0.0211,0.045,0.022,0.038,0.037,1956,0.1168,0.0012,0.0034,0.00258,0.00124,0.00129,25.75,27.58,27.81,1714.9662,0.0914,37.0615,5.6482,6.4345,1136441,1463502,2.0438,0.2166,2074.2,1714.9662,21.37,0,0,0,0,0,0,8525,14645.948,12895.201,0.9586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,12106.5,4.3999,2.4605,21.137,0.000,0.000,0.000,0.0
83000,8847,1438,77636,142686,129958,63972,1078,27316,106,0,283111,2657525,36428.731,28503.470,0.9849,11075.465,0.025,0.838,0.056,0.082,0.429,0.418,272,0.1245,0.7020,0.051,17.4,28.6,63.7,28.62,3.05,8.47,0.27,16.83,6.97,1.194,0.251,0.407,0.415,5.223,0.297,0.0041,68,277,495,32449,38,6,0.822,3418,344,1880,6623,661,2306,5880,14.25,20.69,13350,15.2271,65483,12808,130910,2078.0,-0.0,949929,12.314,2616370.561,5.34e-15,0.00024,9.34,40586,22.917,2.380,20.214,0.323,22.948,4475,1695,2677,0.2542,0.953,1.023,2.000,1.276,0.963,1.204,8067.182,9593.072,25376.189,8044.348,14083.659,11713.415,1407.338,4307.252,0.422,0.464,0.418,0.489,0.363,0.436,24676,35781,0.5725,0.2390,0.3232,0.9999,0.0267,0.0412,0.6438,0.8593,0.8801,0.1394,0.0504,0.0791,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,1333,0.9996,0.7890,0.7555,0.9987,0.0267,0.0412,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8634,5.2715,5.0118,0.0364,0.0378,0.0240,0.039,0.030,0.037,0.037,2467,0.1060,0.0024,0.0058,0.00226,0.00083,0.00098,20.63,27.42,26.89,1821.3207,0.1075,22.2430,6.9998,5.3141,1137995,1462962,1.6659,0.0692,1873.9,1821.3207,18.66,0,0,0,0,0,0,9954,17428.005,15415.643,0.9514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.13e-14,11016.5,3.8068,2.4776,36.733,0.000,0.000,0.000,0.0
84000,10589,1260,71888,120527,107614,47885,754,26918,103,0,311095,2447283,30986.025,26624.128,0.9812,7545.477,0.018,0.883,0.041,0.058,0.406,0.426,252,0.1117,0.7091,0.052,17.1,29.7,65.9,30.51,3.66,8.35,0.30,18.19,7.10,1.115,0.242,0.392,0.395,4.769,0.255,0.0044,70,275,417,35595,29,6,0.869,4241,255,1249,9085,1774,1185,7630,11.75,19.55,13843,15.3104,65640,14041,135426,3086.8,-0.0,952311,11.411,2616370.561,1.42e-14,0.00007,36.11,33975,21.088,2.505,18.194,0.390,21.126,4176,2549,3864,0.3339,0.944,1.023,1.434,1.114,0.959,1.219,7657.103,8891.489,18619.451,7661.130,12250.921,12041.436,1617.721,5419.495,0.368,0.506,0.393,0.396,0.380,0.416,30336,28058,0.4348,0.1996,0.2568,0.9999,0.0265,0.0391,0.5782,0.8093,0.8095,0.2035,0.0492,0.0679,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,2259,0.9983,0.6975,0.6523,0.9986,0.0265,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2745,5.1645,4.8851,0.0315,0.0378,0.0276,0.041,0.046,0.038,0.055,2349,0.1111,0.0045,0.0083,0.00247,0.00076,0.00083,25.85,28.34,28.21,1819.3491,0.1189,19.9646,6.0419,5.3692,1139910,1461406,1.7166,0.0163,1713.2,1819.3491,23.04,0,0,0,0,0,0,10459,19078.651,16925.905,0.9507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,9924.7,3.8276,2.2690,40.599,0.000,0.000,0.000,0.0
85000,8175,1169,78814,140700,130139,60660,1226,27239,152,0,300940,2592277,33916.297,28264.938,0.9782,9865.706,0.023,0.861,0.050,0.066,0.422,0.421,213,0.1377,0.7169,0.066,16.1,27.7,68.9,30.31,3.25,7.71,0.17,19.19,7.19,1.107,0.227,0.403,0.415,5.050,0.246,0.0043,64,263,406,37804,24,6,0.849,3112,357,1049,6769,1605,842,5728,8.75,17.66,13162,14.0420,65680,13621,135280,2639.0,-0.0,955882,11.674,2616370.561,1.60e-15,0.00001,16.98,36038,20.581,2.499,17.873,0.208,20.610,3340,1873,2962,0.3179,0.953,1.023,1.490,1.127,0.969,1.172,9053.956,10817.646,18387.462,9051.673,16342.868,10565.080,2151.924,5682.228,0.376,0.482,0.436,0.443,0.380,0.454,31289,35997,0.4281,0.2056,0.2530,0.9998,0.0271,0.0392,0.5827,0.9201,0.8273,0.1610,0.0442,0.0715,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,4633,0.9978,0.7187,0.6422,0.9981,0.0271,0.0392,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2246,5.2437,5.0627,0.0325,0.0225,0.0170,0.024,0.026,0.025,0.020,2302,0.1163,0.0039,0.0053,0.00244,0.00095,0.00110,24.44,27.09,27.53,1669.9171,0.1073,25.4995,5.9157,5.7586,1141764,1461552,2.2089,0.1298,1719.2,1669.9171,24.74,0,0,0,0,0,0,10905,18399.232,16311.859,0.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.29e-14,8916.1,3.5105,2.0480,37.906,0.000,0.000,0.000,0.0
