run,seed,way,share,n,size,speed,age,flesh,lineages,top_lineage,top_lineage_share,places,crossed,travel,on_rich
e056 sun 2,10,flesh / tooth / roams,0.04387755102040816,43,25.0,0.451,372.0,0.7595959595959597,1,112,1.0,0:0.37 1:0.35 2:0.28,0.4418604651162791,18.5,
e056 sun 2,10,flesh / no tooth / stays,0.03979591836734694,39,18.0,0.124,407.0,0.7618464052287582,5,112,0.28205128205128205,0:0.28 1:0.41 2:0.31,0.05128205128205128,4.5,
e056 sun 2,10,mixed / tooth / stays,0.03775510204081633,37,44.0,0.234,409.0,0.45833333333333337,3,112,0.9459459459459459,0:0.38 1:0.41 2:0.22,0.02702702702702703,3.81,
e056 sun 2,10,plant / tooth / stays,0.03469387755102041,34,35.0,0.20400000000000001,389.0,0.18251313118342688,2,112,0.9411764705882353,0:0.35 1:0.41 2:0.24,0.058823529411764705,2.625,
e056 sun 2,10,plant / tooth / roams,0.02142857142857143,21,28.0,0.373,440.0,0.30195535559785425,2,112,0.9523809523809523,0:0.19 1:0.48 2:0.33,0.3333333333333333,13.75,
e056 sun 2,10,flesh / tooth / stays,0.011224489795918367,11,23.0,0.166,375.0,0.8095238095238095,3,112,0.8181818181818182,0:0.18 1:0.45 2:0.36,0.09090909090909091,4.25,
e056 sun 2,11,plant / no tooth / stays,0.5397412199630314,1460,25.0,0.204,740.0,0.13526236111970652,41,557,0.5856164383561644,0:0.38 1:0.36 2:0.27,0.10753424657534247,2.55,
e056 sun 2,11,mixed / no tooth / stays,0.2133086876155268,577,25.0,0.227,1008.0,0.45065417541592634,27,557,0.6325823223570191,0:0.35 1:0.38 2:0.27,0.1438474870017331,3.95,
e056 sun 2,11,mixed / no tooth / roams,0.09833641404805915,266,25.0,0.239,2084.0,0.4518365615023435,24,557,0.575187969924812,0:0.33 1:0.38 2:0.30,0.41729323308270677,11.56,
e056 sun 2,11,plant / no tooth / roams,0.09722735674676525,263,25.0,0.227,2525.0,0.22126515986769568,21,557,0.5779467680608364,0:0.31 1:0.39 2:0.30,0.39543726235741444,10.82,
e056 sun 2,11,flesh / no tooth / stays,0.031053604436229204,84,25.0,0.2395,569.0,0.7538006319082258,14,557,0.5714285714285714,0:0.27 1:0.25 2:0.48,0.15476190476190477,3.755,
e056 sun 2,11,flesh / no tooth / roams,0.011460258780036968,31,25.0,0.3,1466.0,0.7383574366458803,9,557,0.6129032258064516,0:0.03 1:0.29 2:0.68,0.2903225806451613,13.38,
e056 sun 2,11,plant / tooth / stays,0.0044362292051756,12,25.0,0.2195,600.0,0.13670004102834382,2,3404,0.9166666666666666,0:0.33 1:0.42 2:0.25,0.16666666666666666,2.395,
e056 sun 2,11,mixed / tooth / stays,0.0029574861367837337,8,25.0,0.197,905.5,0.46255388869423386,1,3404,1.0,0:0.38 1:0.62,0.25,1.155,
e056 sun 2,11,flesh / tooth / stays,0.0007393715341959334,2,25.0,0.1885,756.5,0.6943401759530792,1,3404,1.0,1:1.00,0,4.255,
e056 sun 2,11,mixed / tooth / roams,0.0003696857670979667,1,25.0,0.217,4062.0,0.3792988472897018,1,3404,1.0,2:1.00,1,17.06,
e056 sun 2,11,plant / tooth / roams,0.0003696857670979667,1,25.0,0.179,877.0,0.16089139218807397,1,3404,1.0,0:1.00,0,8.14,
e056 sun 2,12,plant / no tooth / stays,0.5781196581196582,1691,16.0,0.219,846.0,0.12747491185245455,62,1601,0.18214074512123005,0:0.38 1:0.36 2:0.26,0.11176818450620934,3.25,
e056 sun 2,12,plant / no tooth / roams,0.1682051282051282,492,16.0,0.22,2114.0,0.1864278733617884,46,1601,0.1910569105691057,0:0.36 1:0.33 2:0.30,0.3902439024390244,11.795,
e056 sun 2,12,mixed / no tooth / stays,0.1517948717948718,444,25.0,0.24,1100.0,0.4290648572442094,41,1168,0.30405405405405406,0:0.24 1:0.45 2:0.31,0.17342342342342343,4.37,
e056 sun 2,12,mixed / no tooth / roams,0.0817094017094017,239,25.0,0.245,1953.0,0.42599788060755917,30,1168,0.29707112970711297,0:0.24 1:0.36 2:0.40,0.3682008368200837,11.86,
e056 sun 2,12,flesh / no tooth / stays,0.017435897435897435,51,16.0,0.25,458.0,0.7438191281717632,18,1168,0.3333333333333333,0:0.12 1:0.37 2:0.51,0.13725490196078433,3.0,
e056 sun 2,12,flesh / no tooth / roams,0.002735042735042735,8,16.0,0.2655,876.0,0.7745329920505143,4,1601,0.5,1:0.38 2:0.62,0.5,11.42,
e056 sun 2,13,plant / no tooth / stays,0.7074022346368715,2026,25.0,0.18,1449.0,0.09256137927654878,14,408,0.7956564659427443,0:0.31 1:0.37 2:0.31,0.14511352418558737,3.55,
e056 sun 2,13,plant / no tooth / roams,0.20565642458100558,589,25.0,0.19,2890.0,0.14236521054702875,13,408,0.733446519524618,0:0.34 1:0.33 2:0.33,0.42105263157894735,11.47,
e056 sun 2,13,mixed / no tooth / stays,0.061452513966480445,176,25.0,0.2,963.0,0.4106370807761487,8,408,0.6988636363636364,0:0.32 1:0.29 2:0.39,0.07386363636363637,3.0,
e056 sun 2,13,mixed / no tooth / roams,0.015712290502793297,45,25.0,0.239,2570.0,0.37894736842105264,6,408,0.5111111111111111,0:0.31 1:0.27 2:0.42,0.37777777777777777,12.03,
e056 sun 2,13,flesh / no tooth / stays,0.009427374301675978,27,25.0,0.2,465.0,0.7743632919385393,3,408,0.7777777777777778,0:0.33 1:0.26 2:0.41,0.1111111111111111,1.8,
e056 sun 2,13,flesh / no tooth / roams,0.00034916201117318437,1,24.0,0.292,1515.0,0.7229586800169229,1,733,1.0,2:1.00,1,8.28,
e056 sun 2,14,plant / no tooth / stays,0.2788171394085697,462,25.0,0.1375,512.0,0.17660829450781482,8,926,0.42207792207792205,0:0.38 1:0.37 2:0.24,0.12554112554112554,2.92,
e056 sun 2,14,mixed / no tooth / stays,0.14785757392878696,245,25.0,0.0,559.0,0.4597617310965233,7,926,0.6204081632653061,0:0.44 1:0.32 2:0.24,0.14285714285714285,3.69,
e056 sun 2,14,plant / tooth / stays,0.13578756789378393,225,25.0,0.264,455.0,0.19522471910112357,7,926,0.5733333333333334,0:0.35 1:0.35 2:0.30,0.19111111111111112,3.4,
e056 sun 2,14,mixed / tooth / stays,0.13458056729028364,223,25.0,0.27,478.0,0.48377281947261663,6,926,0.6278026905829597,0:0.35 1:0.37 2:0.28,0.17488789237668162,4.24,
e056 sun 2,14,mixed / tooth / roams,0.0675920337960169,112,25.0,0.278,604.0,0.5031979038706829,3,926,0.6607142857142857,0:0.33 1:0.35 2:0.32,0.3392857142857143,10.75,
e056 sun 2,14,flesh / tooth / stays,0.057332528666264336,95,25.0,0.297,393.0,0.7735821334116955,3,926,0.5789473684210527,0:0.41 1:0.35 2:0.24,0.10526315789473684,4.5,
e056 sun 2,14,mixed / no tooth / roams,0.044055522027761015,73,25.0,0.046,885.0,0.4875541125541126,5,926,0.589041095890411,0:0.41 1:0.30 2:0.29,0.3561643835616438,11.25,
e056 sun 2,14,plant / no tooth / roams,0.04224502112251056,70,25.0,0.07250000000000001,977.0,0.19811461138971148,9,926,0.6142857142857143,0:0.30 1:0.26 2:0.44,0.32857142857142857,11.155000000000001,
e056 sun 2,14,plant / tooth / roams,0.03500301750150875,58,25.0,0.2435,572.5,0.216654867465763,4,926,0.6379310344827587,0:0.16 1:0.33 2:0.52,0.3793103448275862,11.085,
e056 sun 2,14,flesh / no tooth / stays,0.024140012070006035,40,25.0,0.0,423.0,0.7463635295571465,4,926,0.7,0:0.45 1:0.42 2:0.12,0.15,3.75,
e056 sun 2,14,flesh / tooth / roams,0.023536511768255886,39,25.0,0.308,538.0,0.7424841772151898,3,926,0.4358974358974359,0:0.26 1:0.26 2:0.49,0.4358974358974359,11.29,
e056 sun 2,14,flesh / no tooth / roams,0.009052504526252263,15,25.0,0.0,425.0,0.726218888510058,3,926,0.6,0:0.07 1:0.53 2:0.40,0.4666666666666667,10.5,
e056 sun 4,9,plant / no tooth / stays,0.7908163265306123,2790,16.0,0.18,1981.5,0.11511827136407841,47,1103,0.6078853046594982,0:0.36 1:0.33 2:0.31,0.16379928315412187,3.5,
e056 sun 4,9,plant / no tooth / roams,0.10884353741496598,384,16.0,0.188,2908.0,0.15428876317438184,29,1103,0.7005208333333334,0:0.26 1:0.34 2:0.40,0.4348958333333333,9.940000000000001,
e056 sun 4,9,mixed / no tooth / stays,0.08191609977324263,289,16.0,0.188,1553.0,0.41283055827619974,26,1103,0.5951557093425606,0:0.55 1:0.21 2:0.23,0.12110726643598616,3.02,
e056 sun 4,9,mixed / no tooth / roams,0.008503401360544218,30,16.0,0.188,2997.0,0.3695942247555914,7,1103,0.6666666666666666,0:0.43 1:0.13 2:0.43,0.36666666666666664,10.0,
e056 sun 4,9,flesh / no tooth / stays,0.008219954648526076,29,16.0,0.188,644.0,0.7427459306440198,6,1103,0.5517241379310345,0:0.55 1:0.14 2:0.31,0.06896551724137931,1.52,
e056 sun 4,9,plant / tooth / stays,0.0011337868480725624,4,30.5,0.1215,1807.0,0.21103828845275735,4,1103,0.25,0:0.25 1:0.25 2:0.50,0,2.755,
e056 sun 4,9,flesh / no tooth / roams,0.0002834467120181406,1,16.0,0.4,2454.0,0.7523014236128578,1,1103,1.0,1:1.00,0,12.06,
e056 sun 4,9,flesh / tooth / stays,0.0002834467120181406,1,49.0,0.036,439.0,0.7846153846153846,1,1562,1.0,2:1.00,0,0.0,
e056 sun 4,10,plant / no tooth / stays,0.48044533257208105,1683,16.0,0.156,560.0,0.11951309479896718,107,2228,0.20796197266785502,0:0.35 1:0.37 2:0.28,0.0707070707070707,2.02,
e056 sun 4,10,mixed / no tooth / stays,0.1818441335997716,637,16.0,0.281,810.0,0.4620676100628931,64,2228,0.23547880690737832,0:0.31 1:0.38 2:0.31,0.11145996860282574,3.76,
e056 sun 4,10,mixed / no tooth / roams,0.14987153868113046,525,16.0,0.3,1891.0,0.49099246642646577,47,2228,0.32,0:0.34 1:0.31 2:0.35,0.37523809523809526,13.12,
e056 sun 4,10,plant / no tooth / roams,0.10419640308307165,365,16.0,0.25,1599.0,0.20248756218905473,50,2228,0.2465753424657534,0:0.34 1:0.31 2:0.35,0.3424657534246575,11.4,
e056 sun 4,10,flesh / no tooth / stays,0.036825578075934916,129,16.0,0.312,667.0,0.7358376615533276,26,2228,0.2558139534883721,0:0.26 1:0.39 2:0.35,0.13178294573643412,4.12,
e056 sun 4,10,flesh / no tooth / roams,0.02569226377390808,90,16.0,0.312,1345.0,0.7379267022423963,24,2228,0.34444444444444444,0:0.39 1:0.29 2:0.32,0.35555555555555557,12.865,
e056 sun 4,10,plant / tooth / stays,0.01741364544675992,61,16.0,0.107,593.0,0.136986301369863,30,5854,0.18032786885245902,0:0.34 1:0.39 2:0.26,0.11475409836065574,2.5,
e056 sun 4,10,mixed / tooth / stays,0.0019982871824150727,7,16.0,0.233,785.0,0.45244122965641953,5,5660,0.2857142857142857,0:0.43 1:0.29 2:0.29,0.14285714285714285,4.03,
e056 sun 4,10,plant / tooth / roams,0.0008564087924636027,3,16.0,0.2,1133.0,0.125177304964539,3,5854,0.3333333333333333,0:1.00,0.3333333333333333,12.5,
e056 sun 4,10,flesh / tooth / stays,0.0005709391949757351,2,16.0,0.16,347.5,0.7542349726775956,2,6032,0.5,1:0.50 2:0.50,0,0.78,
e056 sun 4,10,flesh / tooth / roams,0.00028546959748786756,1,16.0,0.321,2448.0,0.700951986754967,1,6008,1.0,2:1.00,1,28.13,
e056 sun 4,11,plant / no tooth / stays,0.764763538348444,3121,16.0,0.182,1656.0,0.11350909939337378,139,2102,0.18455623197693047,0:0.35 1:0.32 2:0.33,0.13457225248317847,3.72,
e056 sun 4,11,plant / no tooth / roams,0.16711590296495957,682,16.0,0.188,2749.0,0.15014631461226108,83,2102,0.23607038123167157,0:0.32 1:0.34 2:0.34,0.3387096774193548,10.18,
e056 sun 4,11,mixed / no tooth / stays,0.05243812790982602,214,16.0,0.188,1280.0,0.39200587227083833,57,2102,0.205607476635514,0:0.48 1:0.27 2:0.25,0.09345794392523364,3.225,
e056 sun 4,11,mixed / no tooth / roams,0.012987012987012988,53,16.0,0.273,2624.0,0.3907946692991116,22,2655,0.3018867924528302,0:0.30 1:0.13 2:0.57,0.4528301886792453,11.04,
e056 sun 4,11,flesh / no tooth / stays,0.0026954177897574125,11,16.0,0.125,528.0,0.7658254033926355,9,2102,0.18181818181818182,0:0.45 1:0.45 2:0.09,0.09090909090909091,1.6,
e057 control,9,plant / no tooth / stays,0.24581497797356827,279,36.0,0.164,492.0,0.1417267203617352,14,593,0.32974910394265233,0:0.46 1:0.30 2:0.24,0.17921146953405018,3.51,
e057 control,9,mixed / no tooth / stays,0.10748898678414097,122,36.0,0.1105,531.5,0.4790625415834997,14,593,0.5081967213114754,0:0.49 1:0.29 2:0.22,0.14754098360655737,3.615,
e057 control,9,mixed / tooth / roams,0.09779735682819383,111,36.0,0.279,778.0,0.5163425734381465,2,593,0.963963963963964,0:0.29 1:0.47 2:0.24,0.5405405405405406,14.4,
e057 control,9,plant / tooth / stays,0.08722466960352424,99,36.0,0.189,465.0,0.17272024729520866,6,593,0.8484848484848485,0:0.49 1:0.34 2:0.16,0.18181818181818182,3.81,
e057 control,9,mixed / tooth / stays,0.07400881057268723,84,36.0,0.236,454.5,0.49142168103711853,4,593,0.9404761904761905,0:0.48 1:0.38 2:0.14,0.11904761904761904,4.99,
e057 control,9,plant / no tooth / roams,0.07312775330396476,83,36.0,0.186,877.0,0.17711201674193192,11,593,0.4939759036144578,0:0.30 1:0.35 2:0.35,0.4819277108433735,11.67,
e057 control,9,mixed / no tooth / roams,0.06872246696035242,78,36.0,0.0375,842.0,0.47670554015984196,8,593,0.7692307692307693,0:0.36 1:0.36 2:0.28,0.5128205128205128,12.065000000000001,
e057 control,9,plant / tooth / roams,0.06784140969162995,77,36.0,0.202,825.0,0.20562746201463142,2,593,0.922077922077922,0:0.21 1:0.40 2:0.39,0.4805194805194805,12.0,
e057 control,9,flesh / tooth / roams,0.05991189427312775,68,36.0,0.289,594.0,0.766150460266026,2,593,0.9705882352941176,0:0.31 1:0.40 2:0.29,0.45588235294117646,13.0,
e057 control,9,flesh / tooth / stays,0.05726872246696035,65,46.0,0.243,403.0,0.7912327063578424,2,593,0.9692307692307692,0:0.42 1:0.38 2:0.20,0.12307692307692308,4.5,
e057 control,9,flesh / no tooth / stays,0.03612334801762115,41,49.0,0.0,503.0,0.7938718662952646,6,593,0.6585365853658537,0:0.49 1:0.20 2:0.32,0.1951219512195122,3.54,
e057 control,9,flesh / no tooth / roams,0.024669603524229075,28,36.0,0.07700000000000001,797.0,0.7747084886646822,2,593,0.8928571428571429,0:0.29 1:0.29 2:0.43,0.42857142857142855,13.9,
e057 control,10,plant / no tooth / stays,0.27475800446760984,369,36.0,0.204,589.0,0.10657596371882085,16,1574,0.3170731707317073,0:0.41 1:0.38 2:0.21,0.1002710027100271,3.47,
e057 control,10,plant / tooth / stays,0.1921072226358898,258,36.0,0.238,547.5,0.1481837287478814,12,1574,0.36046511627906974,0:0.34 1:0.43 2:0.22,0.08914728682170543,3.34,
e057 control,10,mixed / tooth / roams,0.10796723752792256,145,36.0,0.305,887.0,0.503284842796809,8,1331,0.7931034482758621,0:0.44 1:0.28 2:0.28,0.3586206896551724,15.61,
e057 control,10,plant / tooth / roams,0.09456440804169769,127,36.0,0.277,920.0,0.1784486052732136,9,1331,0.4566929133858268,0:0.35 1:0.28 2:0.36,0.3543307086614173,12.04,
e057 control,10,plant / no tooth / roams,0.09084139985107967,122,36.0,0.2375,1066.5,0.11017763000500054,10,1574,0.32786885245901637,0:0.24 1:0.32 2:0.44,0.4098360655737705,11.925,
e057 control,10,mixed / tooth / stays,0.06329113924050633,85,36.0,0.279,525.0,0.4441517386722866,9,1331,0.5882352941176471,0:0.38 1:0.36 2:0.26,0.10588235294117647,4.07,
e057 control,10,flesh / tooth / roams,0.04616530156366344,62,36.0,0.3155,759.0,0.7706962114454721,1,1331,1.0,0:0.45 1:0.23 2:0.32,0.41935483870967744,16.875,
e057 control,10,mixed / no tooth / stays,0.04616530156366344,62,36.0,0.25,492.5,0.4569789612297357,10,1341,0.25806451612903225,0:0.47 1:0.34 2:0.19,0.0967741935483871,2.9699999999999998,
e057 control,10,mixed / no tooth / roams,0.026061057334326135,35,26.0,0.333,717.0,0.48392449699232526,8,1331,0.4,0:0.34 1:0.26 2:0.40,0.4,13.98,
e057 control,10,flesh / tooth / stays,0.026061057334326135,35,36.0,0.313,465.0,0.7802690582959642,6,1331,0.7428571428571429,0:0.37 1:0.40 2:0.23,0.17142857142857143,4.5,
e057 control,10,flesh / no tooth / roams,0.0193596425912137,26,25.0,0.405,662.0,0.7597831604083588,5,1331,0.6538461538461539,0:0.12 1:0.38 2:0.50,0.46153846153846156,15.51,
e057 control,10,flesh / no tooth / stays,0.012658227848101266,17,36.0,0.25,396.0,0.7675021607605877,4,1331,0.4117647058823529,0:0.47 1:0.24 2:0.29,0.11764705882352941,4.5,
e057 control,11,plant / no tooth / stays,0.7105478331970564,1738,16.0,0.188,1043.0,0.08126455300732731,58,1567,0.34522439585730724,0:0.44 1:0.34 2:0.22,0.13924050632911392,3.61,
e057 control,11,plant / no tooth / roams,0.18520032706459524,453,16.0,0.188,2192.0,0.12948123154787008,38,1567,0.36423841059602646,0:0.42 1:0.31 2:0.27,0.37748344370860926,10.61,
e057 control,11,mixed / no tooth / stays,0.07236304170073589,177,16.0,0.233,784.0,0.4298906897851488,36,1567,0.2033898305084746,0:0.38 1:0.32 2:0.31,0.11299435028248588,3.61,
e057 control,11,mixed / no tooth / roams,0.012673753066230581,31,16.0,0.25,1902.0,0.382529496998551,13,1646,0.25806451612903225,0:0.19 1:0.32 2:0.48,0.3225806451612903,11.42,
e057 control,11,flesh / no tooth / stays,0.009403107113654947,23,16.0,0.219,498.0,0.7467988434531185,9,1567,0.34782608695652173,0:0.13 1:0.57 2:0.30,0,1.8,
e057 control,11,plant / tooth / stays,0.004497138184791497,11,16.0,0.194,1081.0,0.0847231487658439,3,1567,0.8181818181818182,0:0.27 1:0.18 2:0.55,0.18181818181818182,3.02,
e057 control,11,flesh / no tooth / roams,0.0024529844644317253,6,16.0,0.3695,1105.5,0.7454980268164029,3,1567,0.5,0:0.17 1:0.50 2:0.33,0.6666666666666666,9.465,
e057 control,11,plant / tooth / roams,0.0012264922322158627,3,16.0,0.235,756.0,0.10971943887775551,1,1567,1.0,1:0.67 2:0.33,0.6666666666666666,8.84,
e057 control,11,mixed / tooth / stays,0.0012264922322158627,3,16.0,0.184,620.0,0.4027777777777778,1,1567,1.0,0:1.00,0.3333333333333333,5.22,
e057 control,11,mixed / tooth / roams,0.0004088307440719542,1,16.0,0.29,1169.0,0.5489987217724756,1,1609,1.0,2:1.00,0,9.06,
e057 control,12,plant / no tooth / stays,0.17608897126969417,190,36.0,0.125,453.0,0.15945876829024025,14,1845,0.5473684210526316,0:0.50 1:0.28 2:0.22,0.12631578947368421,3.75,
e057 control,12,plant / tooth / stays,0.13623725671918444,147,36.0,0.23,432.0,0.16594360086767895,9,1845,0.7278911564625851,0:0.44 1:0.33 2:0.24,0.06802721088435375,3.5,
e057 control,12,mixed / tooth / stays,0.11214087117701575,121,46.0,0.271,490.0,0.510500190912562,9,1845,0.6611570247933884,0:0.50 1:0.26 2:0.24,0.1322314049586777,4.5,
e057 control,12,plant / no tooth / roams,0.1010194624652456,109,41.0,0.09,712.0,0.17529734675205855,14,1845,0.6788990825688074,0:0.35 1:0.33 2:0.32,0.3853211009174312,13.0,
e057 control,12,mixed / tooth / roams,0.09360518999073215,101,49.0,0.288,666.0,0.47189748201438847,7,1845,0.7920792079207921,0:0.36 1:0.37 2:0.28,0.4752475247524752,13.48,
e057 control,12,mixed / no tooth / stays,0.09267840593141798,100,36.0,0.0695,448.5,0.47342062539704954,13,1845,0.5,0:0.42 1:0.36 2:0.22,0.13,4.0,
e057 control,12,mixed / no tooth / roams,0.0871177015755329,94,36.0,0.098,743.5,0.46126929161353813,12,1845,0.5425531914893617,0:0.31 1:0.38 2:0.31,0.3723404255319149,13.094999999999999,
e057 control,12,plant / tooth / roams,0.0871177015755329,94,46.0,0.2345,655.0,0.1962839430023724,6,1845,0.7978723404255319,0:0.23 1:0.35 2:0.41,0.4148936170212766,12.9,
e057 control,12,flesh / tooth / stays,0.047265987025023166,51,49.0,0.297,433.0,0.7876599934361668,7,1845,0.7254901960784313,0:0.41 1:0.35 2:0.24,0.13725490196078433,4.75,
e057 control,12,flesh / tooth / roams,0.037998146431881374,41,49.0,0.376,508.0,0.7323546682325308,6,1845,0.8292682926829268,0:0.29 1:0.41 2:0.29,0.4634146341463415,12.03,
e057 control,12,flesh / no tooth / stays,0.017608897126969416,19,36.0,0.052,402.0,0.6947472745292369,7,1845,0.5789473684210527,0:0.37 1:0.42 2:0.21,0.05263157894736842,4.75,
e057 control,12,flesh / no tooth / roams,0.011121408711770158,12,36.0,0.08549999999999999,545.0,0.7301240000879043,4,1845,0.5833333333333334,0:0.50 1:0.08 2:0.42,0.3333333333333333,11.455,
e057 control,13,plant / no tooth / stays,0.23890784982935154,280,36.0,0.239,538.0,0.1032725379275841,6,462,0.8285714285714286,0:0.35 1:0.44 2:0.21,0.12857142857142856,3.625,
e057 control,13,plant / tooth / stays,0.18600682593856654,218,49.0,0.2605,471.5,0.15499647044970435,2,462,0.9862385321100917,0:0.44 1:0.34 2:0.21,0.11009174311926606,4.005,
e057 control,13,mixed / tooth / stays,0.13651877133105803,160,49.0,0.297,555.0,0.4743107022837166,1,462,1.0,0:0.52 1:0.31 2:0.17,0.1625,4.84,
e057 control,13,mixed / tooth / roams,0.1075085324232082,126,49.0,0.32,876.5,0.4766873908534566,1,462,1.0,0:0.38 1:0.37 2:0.25,0.4444444444444444,11.45,
e057 control,13,plant / no tooth / roams,0.09300341296928327,109,36.0,0.246,980.0,0.09867172675521822,4,462,0.8073394495412844,0:0.25 1:0.40 2:0.35,0.3853211009174312,11.1,
e057 control,13,plant / tooth / roams,0.0878839590443686,103,49.0,0.313,885.0,0.1739272134709397,1,462,1.0,0:0.31 1:0.30 2:0.39,0.44660194174757284,11.86,
e057 control,13,flesh / tooth / stays,0.04522184300341297,53,49.0,0.304,468.0,0.7581023954908408,1,462,1.0,0:0.38 1:0.40 2:0.23,0.16981132075471697,4.37,
e057 control,13,mixed / no tooth / stays,0.03924914675767918,46,41.0,0.208,431.5,0.4323550634298192,6,462,0.6956521739130435,0:0.33 1:0.57 2:0.11,0.043478260869565216,2.8,
e057 control,13,mixed / no tooth / roams,0.02901023890784983,34,49.0,0.249,923.0,0.4669704890051611,4,462,0.5882352941176471,0:0.26 1:0.29 2:0.44,0.47058823529411764,13.04,
e057 control,13,flesh / tooth / roams,0.015358361774744027,18,49.0,0.315,554.5,0.7253666634399323,1,462,1.0,0:0.22 1:0.61 2:0.17,0.4444444444444444,11.59,
e057 control,13,flesh / no tooth / stays,0.013651877133105802,16,49.0,0.2915,401.5,0.7931175988885106,3,462,0.625,0:0.44 1:0.19 2:0.38,0.125,3.91,
e057 control,13,flesh / no tooth / roams,0.007679180887372013,9,31.0,0.484,448.0,0.8646720368239355,3,462,0.6666666666666666,1:0.78 2:0.22,0.5555555555555556,13.76,
e057 control,14,plant / no tooth / stays,0.6144013634426928,1442,16.0,0.188,914.5,0.09482149936837173,65,1910,0.22399445214979197,0:0.44 1:0.34 2:0.22,0.16296809986130376,3.95,
e057 control,14,plant / no tooth / roams,0.268001704303366,629,16.0,0.194,2009.0,0.12626758259731763,59,1910,0.2686804451510334,0:0.38 1:0.34 2:0.28,0.44992050874403816,11.28,
e057 control,14,mixed / no tooth / stays,0.06774605879846612,159,16.0,0.226,853.0,0.41596091205211727,32,1910,0.13836477987421383,0:0.40 1:0.33 2:0.27,0.11949685534591195,3.82,
e057 control,14,mixed / no tooth / roams,0.03067746058798466,72,16.0,0.25,1645.5,0.4026718669313385,24,1910,0.1388888888888889,0:0.47 1:0.25 2:0.28,0.4305555555555556,11.129999999999999,
e057 control,14,plant / tooth / stays,0.007669365146996165,18,16.0,0.164,765.5,0.12536926173794835,4,1910,0.8333333333333334,0:0.50 1:0.28 2:0.22,0.1111111111111111,2.68,
e057 control,14,flesh / no tooth / stays,0.006391137622496805,15,16.0,0.25,403.0,0.786067415730337,8,2211,0.3333333333333333,0:0.40 1:0.40 2:0.20,0.06666666666666667,2.25,
e057 control,14,mixed / tooth / stays,0.0025564550489987218,6,16.0,0.188,677.5,0.5629985353440305,3,1910,0.6666666666666666,0:0.50 1:0.33 2:0.17,0.3333333333333333,3.0300000000000002,
e057 control,14,plant / tooth / roams,0.0012782275244993609,3,16.0,0.207,2152.0,0.08985296787075694,2,1910,0.6666666666666666,0:0.33 1:0.33 2:0.33,0.3333333333333333,8.76,
e057 control,14,flesh / no tooth / roams,0.00042607584149978694,1,16.0,0.25,1106.0,0.701153568853641,1,2211,1.0,2:1.00,0,11.25,
e057 control,14,mixed / tooth / roams,0.00042607584149978694,1,16.0,0.235,749.0,0.4427320490367776,1,1936,1.0,2:1.00,0,8.53,
e057 control,14,flesh / tooth / stays,0.00042607584149978694,1,16.0,0.172,718.0,0.713840155945419,1,1910,1.0,0:1.00,0,4.45,
e057 foul 0.03,9,plant / no tooth / stays,0.732994923857868,1444,25.0,0.18,968.5,0.06655287114845938,29,469,0.659972299168975,0:0.46 1:0.31 2:0.24,0.1281163434903047,3.4,
e057 foul 0.03,9,plant / no tooth / roams,0.18578680203045686,366,25.0,0.2,2091.5,0.11316865655112066,17,469,0.6284153005464481,0:0.36 1:0.34 2:0.29,0.4453551912568306,10.545,
e057 foul 0.03,9,mixed / no tooth / stays,0.05177664974619289,102,25.0,0.22,753.0,0.42424326898222076,11,469,0.6862745098039216,0:0.34 1:0.44 2:0.22,0.16666666666666666,3.755,
e057 foul 0.03,9,mixed / no tooth / roams,0.018781725888324875,37,25.0,0.24,1384.0,0.4349089500193723,5,469,0.8108108108108109,0:0.24 1:0.30 2:0.46,0.43243243243243246,12.19,
e057 foul 0.03,9,flesh / no tooth / stays,0.007106598984771574,14,25.0,0.20400000000000001,435.0,0.7611253343416067,5,469,0.6428571428571429,0:0.43 1:0.36 2:0.21,0.14285714285714285,0.77,
e057 foul 0.03,9,flesh / no tooth / roams,0.003553299492385787,7,25.0,0.26,1028.0,0.7264224473889321,3,469,0.5714285714285714,0:0.29 1:0.29 2:0.43,0.5714285714285714,8.61,
e057 foul 0.03,10,plant / no tooth / stays,0.22971948445792267,303,36.0,0.19,579.0,0.10248236570808464,6,250,0.9042904290429042,0:0.43 1:0.29 2:0.28,0.132013201320132,3.75,
e057 foul 0.03,10,plant / tooth / stays,0.2221379833206975,293,36.0,0.223,576.0,0.13741910925009515,1,250,1.0,0:0.39 1:0.38 2:0.23,0.14334470989761092,4.03,
e057 foul 0.03,10,plant / no tooth / roams,0.12585291887793784,166,36.0,0.233,1163.0,0.10607821215054464,5,250,0.8734939759036144,0:0.32 1:0.28 2:0.40,0.45180722891566266,12.08,
e057 foul 0.03,10,flesh / no tooth / roams,0.12357846853677028,163,16.0,0.323,798.0,0.8267594740912606,5,848,0.5950920245398773,0:0.46 1:0.31 2:0.23,0.4785276073619632,18.02,
e057 foul 0.03,10,plant / tooth / roams,0.10614101592115238,140,36.0,0.247,1274.0,0.14151330420864877,1,250,1.0,0:0.25 1:0.39 2:0.36,0.35714285714285715,11.8,
e057 foul 0.03,10,mixed / no tooth / roams,0.05307050796057619,70,16.0,0.3,659.0,0.5563076512957099,5,848,0.4714285714285714,0:0.56 1:0.24 2:0.20,0.34285714285714286,16.5,
