step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,5727,1.485,0.043,6.76,533732,486796,6640,0,40225,37,3151712.2,3.2,0.283,0.139,0.088,0.491,149,8.00,3.11,0.02,0.39,0.01,0.27,0.03,0.52,7.94,3.09,0.00,0.00,0.002,0.033,226,0.183,0.886,0.000,0.000,0.114,1168715,1165769,2,0.980,0.000,0.007,373991,0.148,0.400,0.003,382.56,262164,0,0.086,0.000,0.000,10222216,1.01,17.60,0.000,0.000,0.000,4,8,10,64,45803,0.044,271.19,0.0069,0.011,129,0.811,0.000,0.580,0.547,4.91,6.51,7.74,0.00,0.000,1.01,1.01,1.01
900000,5761,1.462,0.044,6.80,560883,514361,6752,0,39736,29,3078941.0,4.1,0.269,0.147,0.093,0.490,139,8.07,2.91,0.01,0.17,0.01,0.26,0.03,0.44,8.02,2.89,0.00,0.00,0.001,0.027,229,0.199,0.895,0.000,0.000,0.105,1128230,1125590,2,0.982,0.000,0.007,359125,0.153,0.401,0.003,381.54,267649,0,0.142,0.000,0.000,11345309,1.01,17.54,0.000,0.000,0.000,4,8,10,53,46474,0.044,272.21,0.0067,0.009,136,0.810,0.000,0.569,0.507,4.96,6.59,7.65,0.00,0.000,1.01,1.01,1.01
910000,5770,1.463,0.044,6.77,568206,522586,6598,0,39013,47,3120833.8,8.3,0.279,0.132,0.099,0.490,141,8.07,2.89,0.01,0.21,0.01,0.20,0.04,0.64,8.02,2.84,0.00,0.00,0.002,0.037,208,0.215,0.897,0.000,0.000,0.103,1132943,1130559,1,0.944,0.056,0.007,333136,0.150,0.397,0.003,383.33,277118,0,0.177,0.000,0.000,9294042,1.00,17.60,0.000,0.000,0.000,4,8,10,64,46591,0.044,270.42,0.0067,0.010,140,0.782,0.000,0.553,0.503,5.02,6.69,7.58,0.00,0.000,1.00,1.00,1.00
920000,5655,1.488,0.043,6.67,555317,509329,6534,0,39569,75,3168130.2,12.4,0.275,0.127,0.087,0.511,144,8.06,2.63,0.01,0.23,0.01,0.29,0.02,0.39,8.02,2.64,0.00,0.08,0.002,0.038,189,0.215,0.885,0.000,0.000,0.115,1148038,1145766,2,0.961,0.020,0.005,342829,0.157,0.400,0.003,382.24,269698,0,0.166,0.000,0.000,8607977,1.01,17.53,0.000,0.000,0.000,5,8,10,52,45607,0.043,271.51,0.0070,0.008,141,0.769,0.000,0.566,0.521,4.96,6.72,7.59,0.00,0.000,1.01,1.01,1.01
930000,5817,1.482,0.044,6.59,553157,506771,6501,0,39723,30,3125046.0,2.6,0.276,0.128,0.087,0.509,147,8.04,3.03,0.00,0.06,0.02,0.31,0.05,0.94,7.97,2.91,0.00,0.00,0.002,0.033,229,0.218,0.890,0.000,0.000,0.110,1150703,1148229,2,0.954,0.028,0.009,519159,0.130,0.399,0.003,382.80,257887,0,0.087,0.000,0.000,8424925,1.00,17.62,0.000,0.000,0.000,4,8,10,52,46751,0.045,270.95,0.0067,0.008,144,0.773,0.000,0.579,0.523,4.95,6.79,7.64,0.00,0.000,1.00,1.00,1.00
940000,5580,1.474,0.042,6.52,565734,519927,6579,0,39465,41,3178224.0,7.1,0.273,0.127,0.088,0.512,145,8.04,3.31,0.01,0.24,0.04,0.78,0.02,0.44,7.96,3.14,0.00,0.04,0.003,0.048,211,0.223,0.885,0.000,0.000,0.115,1149523,1146473,2,0.974,0.000,0.005,399985,0.152,0.396,0.003,382.53,263187,0,0.174,0.000,0.000,8679893,1.01,17.67,0.000,0.000,0.000,4,8,10,64,44839,0.043,271.22,0.0072,0.003,166,0.789,0.000,0.588,0.512,4.92,6.78,7.46,0.00,0.000,1.01,1.00,1.01
950000,5649,1.491,0.042,6.56,523727,475711,6647,0,41300,79,3100571.5,10.6,0.276,0.134,0.089,0.502,142,7.56,2.81,0.02,0.28,0.01,0.21,0.03,0.51,7.51,2.78,0.00,0.00,0.001,0.033,203,0.212,0.890,0.000,0.000,0.110,1182655,1179782,3,0.929,0.021,0.010,467410,0.119,0.397,0.003,382.69,269993,0,0.135,0.000,0.000,9134641,1.01,18.12,0.000,0.000,0.000,4,8,10,60,42722,0.041,271.07,0.0073,0.004,127,0.806,0.000,0.618,0.560,4.64,6.26,7.33,0.00,0.000,1.01,1.01,1.01
960000,5924,1.456,0.044,6.52,526362,476811,7568,2,41706,99,3037631.2,10.7,0.261,0.127,0.085,0.526,148,7.30,2.84,0.01,0.27,0.01,0.25,0.03,0.62,7.24,2.80,0.00,0.00,0.002,0.035,232,0.174,0.887,0.000,0.000,0.113,1168963,1164164,2,0.957,0.023,0.008,495290,0.110,0.400,0.003,382.00,278195,518,0.108,0.000,0.000,9316392,1.01,18.41,0.000,0.000,0.000,4,8,10,60,43216,0.041,271.76,0.0071,0.011,141,0.809,0.000,0.673,0.553,4.50,6.09,7.33,0.00,0.000,1.00,1.01,1.01
970000,5768,1.487,0.043,6.58,543124,495346,7039,0,40895,49,3102973.0,6.0,0.274,0.115,0.096,0.514,145,7.48,2.95,0.01,0.14,0.02,0.32,0.03,0.65,7.43,2.88,0.00,0.00,0.002,0.033,208,0.183,0.890,0.000,0.000,0.110,1175018,1171538,3,0.965,0.000,0.006,335013,0.145,0.398,0.003,382.90,275518,0,0.123,0.000,0.000,7914462,1.00,18.30,0.000,0.000,0.000,4,8,10,52,43158,0.041,270.85,0.0072,0.010,126,0.779,0.000,0.653,0.541,4.62,6.36,7.51,0.00,0.000,1.00,1.00,1.00
980000,5958,1.435,0.044,6.57,542492,494038,7440,1,40823,99,3053806.2,18.2,0.316,0.112,0.102,0.471,147,7.52,3.11,0.01,0.24,0.02,0.42,0.02,0.51,7.47,3.06,0.00,0.05,0.002,0.036,204,0.232,0.880,0.000,0.000,0.120,1176731,1173257,2,0.916,0.066,0.005,360819,0.151,0.395,0.003,383.22,256053,10,0.184,1.000,0.000,7839255,1.01,18.45,0.000,0.000,0.000,4,8,10,38,44796,0.043,270.54,0.0069,0.010,132,0.774,0.000,0.612,0.542,4.67,6.54,7.56,0.00,0.000,1.01,1.00,1.01
990000,5566,1.486,0.044,6.67,555381,509174,6731,21,39847,211,3146649.8,59.6,0.307,0.124,0.114,0.455,143,8.10,2.89,0.01,0.31,0.01,0.26,0.02,0.44,8.05,2.84,0.00,0.00,0.002,0.046,197,0.314,0.892,0.000,0.000,0.108,1158539,1155262,4,0.939,0.000,0.005,323622,0.157,0.398,0.003,383.38,261448,162,0.282,0.095,0.000,8848540,1.01,17.83,0.000,0.000,0.000,4,8,10,45,45070,0.043,270.38,0.0070,0.014,148,0.783,0.000,0.570,0.524,4.97,6.89,7.51,0.00,0.000,1.01,1.01,1.01
1000000,5549,1.489,0.044,6.64,532082,485496,6819,1,39783,49,3161816.5,7.8,0.299,0.129,0.111,0.462,142,8.08,3.05,0.02,0.29,0.01,0.33,0.02,0.36,8.03,2.99,0.00,0.07,0.002,0.035,232,0.311,0.889,0.000,0.000,0.111,1160933,1158270,5,0.922,0.000,0.004,294090,0.174,0.397,0.003,381.94,262056,1,0.159,1.000,0.000,8677424,1.01,17.92,0.000,0.000,0.000,4,8,10,64,44823,0.043,271.82,0.0071,0.014,154,0.784,0.000,0.568,0.545,4.93,6.68,7.47,0.00,0.000,1.01,1.01,1.01
