step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
900000,1446,1.518,0.043,7.72,133880,114850,1623,2,17425,212,967473.1,27.8,0.013,0.090,0.864,0.033,425,8.20,3.24,0.09,0.80,0.05,0.75,0.00,0.11,8.06,3.04,0.01,0.17,0.004,0.049,120,0.555,0.893,0.000,0.000,0.107,265938,265499,3,0.862,0.000,0.001,14412,0.215,0.401,0.003,96.38,68333,12,0.131,1.000,0.000,1007866,1.05,17.28,0.000,0.002,0.003,5,9,9,62,11858,0.045,67.05,0.0083,0.000,36,0.644,0.000,0.871,0.505,3.88,3.59,7.02,0.01,0.003,1.05,1.04,1.07
910000,1444,1.539,0.044,7.69,135832,116487,1543,1,17803,149,971435.8,22.6,0.023,0.102,0.844,0.032,426,8.24,3.39,0.05,0.43,0.05,1.05,0.00,0.00,8.13,3.11,0.01,0.22,0.003,0.049,119,0.591,0.891,0.000,0.000,0.109,268368,267772,3,0.859,0.000,0.000,13889,0.149,0.402,0.003,96.72,67909,2110,0.152,0.000,0.000,1249960,1.02,17.33,0.000,0.006,0.003,5,9,9,62,11896,0.045,66.72,0.0083,0.000,39,0.674,0.000,0.867,0.502,3.85,3.59,6.96,0.01,0.003,1.04,1.03,1.02
920000,1485,1.497,0.043,7.79,137615,118719,1635,0,17220,218,968151.6,29.1,0.020,0.096,0.849,0.034,436,8.27,3.88,0.09,1.27,0.05,0.70,0.00,0.00,8.13,3.63,0.01,0.19,0.005,0.065,110,0.630,0.877,0.000,0.000,0.123,265753,265529,3,0.839,0.000,0.000,19294,0.187,0.398,0.003,96.71,64689,0,0.133,0.000,0.000,1207263,1.04,17.30,0.001,0.005,0.002,4,9,9,64,12282,0.047,66.73,0.0080,0.000,35,0.678,0.000,0.872,0.490,3.87,3.64,6.86,0.01,0.002,1.04,1.02,1.05
930000,1460,1.508,0.043,7.99,135640,116567,1573,2,17523,272,969254.7,40.4,0.025,0.084,0.854,0.037,437,8.27,3.41,0.04,0.46,0.10,1.39,0.00,0.00,8.12,2.82,0.02,0.29,0.006,0.064,116,0.605,0.893,0.000,0.000,0.107,264438,264340,3,0.857,0.000,0.000,19162,0.165,0.401,0.003,96.73,64654,1009,0.148,0.500,0.000,963143,1.02,17.31,0.000,0.005,0.004,5,9,9,62,12076,0.046,66.71,0.0082,0.000,39,0.632,0.000,0.878,0.495,3.93,3.62,7.05,0.02,0.004,1.02,1.01,1.02
940000,1419,1.534,0.043,8.04,132093,113040,1591,2,17501,187,966422.6,25.0,0.022,0.083,0.857,0.038,430,8.39,3.72,0.04,0.43,0.04,0.46,0.00,0.08,8.31,3.68,0.01,0.22,0.007,0.076,113,0.636,0.882,0.001,0.000,0.117,264472,263894,3,0.865,0.016,0.001,9693,0.172,0.401,0.003,96.59,72413,2204,0.133,0.000,0.000,910411,1.02,17.23,0.000,0.001,0.004,4,9,9,50,11902,0.045,66.84,0.0082,0.000,32,0.617,0.000,0.872,0.509,3.95,3.63,7.03,0.01,0.004,1.02,1.01,1.02
950000,1413,1.516,0.042,8.01,132086,112892,1576,0,17624,217,964726.9,28.3,0.029,0.082,0.854,0.035,415,8.50,3.30,0.05,0.53,0.05,0.85,0.00,0.03,8.40,3.23,0.00,0.10,0.005,0.063,109,0.699,0.880,0.000,0.000,0.120,264604,263778,3,0.868,0.000,0.001,40073,0.151,0.399,0.003,96.38,69917,0,0.131,0.000,0.000,853023,1.02,17.04,0.001,0.005,0.001,5,9,9,64,12012,0.046,67.06,0.0081,0.004,24,0.605,0.000,0.874,0.509,3.98,3.71,7.11,0.00,0.001,1.03,1.02,1.03
960000,1446,1.497,0.041,8.21,132720,113260,1548,0,17879,174,964030.7,23.6,0.016,0.075,0.854,0.055,425,8.63,3.09,0.12,0.91,0.04,0.37,0.01,0.14,8.47,2.92,0.01,0.16,0.004,0.051,129,0.667,0.876,0.001,0.000,0.123,266031,265440,3,0.885,0.000,0.002,87713,0.139,0.397,0.003,96.31,69748,0,0.136,0.000,0.000,741629,1.05,16.90,0.000,0.006,0.003,6,9,9,39,12482,0.048,67.13,0.0079,0.000,40,0.576,0.000,0.876,0.509,4.01,3.70,7.19,0.01,0.003,1.07,1.03,1.06
970000,1483,1.502,0.042,8.17,136988,117019,1586,1,18345,148,965227.6,23.4,0.039,0.079,0.829,0.053,434,8.19,3.27,0.05,0.51,0.04,0.48,0.02,0.73,8.08,2.99,0.01,0.19,0.005,0.066,109,0.647,0.870,0.000,0.000,0.130,265448,264735,3,0.840,0.000,0.002,147876,0.145,0.395,0.003,96.59,67131,783,0.158,0.000,0.000,837635,1.02,17.41,0.000,0.003,0.002,4,9,9,44,12139,0.046,66.85,0.0081,0.000,47,0.599,0.000,0.881,0.492,3.88,3.57,6.94,0.01,0.002,1.02,1.01,1.02
980000,1444,1.516,0.044,8.47,134765,115622,1516,1,17665,174,963693.4,18.6,0.023,0.063,0.858,0.056,430,8.35,3.26,0.07,0.65,0.04,0.43,0.01,0.29,8.23,3.21,0.01,0.15,0.006,0.071,126,0.604,0.876,0.000,0.000,0.124,267730,267201,3,0.845,0.030,0.002,37357,0.157,0.405,0.003,96.36,66039,672,0.107,0.000,0.000,535159,1.02,17.27,0.000,0.002,0.003,4,9,9,31,12057,0.046,67.08,0.0081,0.000,37,0.490,0.000,0.876,0.505,3.89,3.59,6.91,0.01,0.003,1.03,1.01,1.03
990000,1465,1.497,0.041,8.39,133525,114347,1621,6,17530,356,962944.2,51.6,0.034,0.065,0.851,0.049,423,8.28,3.71,0.12,1.09,0.07,1.14,0.01,0.22,8.08,3.37,0.01,0.27,0.005,0.061,108,0.642,0.873,0.001,0.000,0.126,262322,261589,3,0.848,0.000,0.002,38509,0.138,0.394,0.003,95.97,68621,382,0.145,0.167,0.000,579250,1.05,17.24,0.001,0.004,0.003,5,9,9,64,12128,0.046,67.47,0.0081,0.002,41,0.509,0.000,0.882,0.500,3.93,3.64,7.00,0.02,0.005,1.05,1.04,1.07
1000000,1385,1.546,0.044,8.12,132631,114074,1586,0,17051,167,961554.0,20.7,0.040,0.061,0.855,0.045,430,8.96,3.62,0.06,0.92,0.05,0.88,0.12,0.65,8.73,3.38,0.01,0.21,0.002,0.027,116,0.699,0.879,0.000,0.000,0.121,264495,263995,3,0.895,0.000,0.037,110941,0.148,0.405,0.003,96.06,66606,0,0.124,0.000,0.000,504716,1.02,16.53,0.001,0.006,0.002,6,9,9,64,12404,0.047,67.38,0.0080,0.000,32,0.486,0.000,0.883,0.507,4.09,3.91,7.24,0.01,0.002,1.03,1.02,1.02
