step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
890000,7465,1.463,0.071,6.96,644665,570873,8395,0,65620,82,3563597.0,10.4,0.050,0.161,0.150,0.640,110,6.97,3.17,0.02,0.37,0.03,0.81,0.02,0.50,6.90,2.96,0.00,0.05,0.002,0.039,282,0.293,0.913,0.000,0.000,0.087,1462515,1461898,4,0.875,0.000,0.003,149730,0.083,0.579,0.006,486.12,300562,0,0.126,0.000,0.000,18127366,1.01,19.03,0.000,0.000,0.000,3,8,9,55,51999,0.050,167.14,0.0069,0.014,23,0.856,0.000,0.576,0.562,4.76,7.66,7.19,0.00,0.000,1.01,1.02,1.01
900000,7689,1.469,0.071,6.91,641119,566436,8134,0,66325,41,3487257.2,4.2,0.052,0.157,0.172,0.619,107,6.84,3.38,0.02,0.29,0.04,0.86,0.01,0.24,6.78,3.24,0.00,0.00,0.003,0.043,338,0.276,0.916,0.000,0.000,0.084,1448199,1447635,3,0.866,0.042,0.001,202355,0.072,0.580,0.006,485.78,299305,0,0.103,0.000,0.000,17182888,1.01,19.27,0.000,0.000,0.000,3,8,9,54,52621,0.050,167.48,0.0067,0.012,26,0.851,0.000,0.563,0.560,4.69,7.58,7.18,0.00,0.000,1.01,1.01,1.01
910000,7375,1.487,0.069,6.93,648703,578095,8030,0,62892,86,3582169.0,7.7,0.052,0.155,0.164,0.629,107,7.10,3.09,0.02,0.28,0.02,0.67,0.01,0.27,7.04,3.02,0.00,0.00,0.001,0.030,330,0.287,0.915,0.000,0.000,0.085,1444567,1443267,4,0.844,0.028,0.002,172008,0.092,0.577,0.006,486.49,308177,0,0.090,0.000,0.000,16611620,1.01,18.83,0.000,0.000,0.000,3,8,10,53,52334,0.050,166.77,0.0069,0.004,34,0.849,0.000,0.588,0.554,4.84,7.63,7.17,0.00,0.000,1.01,1.01,1.01
920000,7393,1.482,0.070,6.97,641946,569862,8032,1,64033,72,3636170.0,5.1,0.059,0.135,0.161,0.645,113,7.03,3.23,0.02,0.28,0.03,0.62,0.01,0.26,6.97,3.16,0.00,0.01,0.002,0.032,349,0.287,0.911,0.000,0.000,0.089,1460962,1459018,2,0.833,0.125,0.002,161153,0.094,0.582,0.006,484.56,302241,27,0.071,1.000,0.000,13355930,1.01,18.83,0.000,0.000,0.000,2,8,10,47,51975,0.050,168.71,0.0071,0.009,33,0.815,0.000,0.599,0.564,4.65,7.46,6.74,0.00,0.001,1.01,1.01,1.01
930000,7315,1.481,0.069,7.01,642565,569090,8116,1,65436,123,3614321.0,8.0,0.055,0.140,0.142,0.663,115,7.15,3.40,0.03,0.57,0.04,0.97,0.01,0.38,7.08,3.18,0.00,0.00,0.002,0.035,332,0.291,0.913,0.000,0.000,0.087,1450027,1447860,5,0.827,0.009,0.003,187426,0.080,0.585,0.006,482.59,308585,83,0.065,0.000,0.000,14214566,1.01,18.57,0.000,0.000,0.000,3,8,10,51,52322,0.050,170.67,0.0070,0.006,32,0.824,0.000,0.620,0.560,4.68,7.61,6.58,0.00,0.000,1.01,1.02,1.01
940000,7409,1.472,0.070,7.14,643379,571037,8513,0,63735,71,3543580.0,2.4,0.052,0.147,0.123,0.678,112,7.00,3.24,0.02,0.27,0.02,0.59,0.02,0.59,6.95,3.08,0.00,0.00,0.002,0.035,323,0.319,0.918,0.000,0.000,0.082,1452983,1451095,4,0.830,0.060,0.002,228746,0.067,0.586,0.006,483.57,326038,0,0.034,0.000,0.000,15603024,1.01,18.78,0.000,0.000,0.000,2,8,9,57,51896,0.049,169.69,0.0069,0.017,24,0.851,0.000,0.609,0.560,4.60,7.49,6.52,0.00,0.000,1.01,1.01,1.01
950000,7362,1.475,0.070,7.08,628395,554720,8075,0,65647,61,3654325.8,4.0,0.056,0.133,0.136,0.675,109,6.85,3.28,0.03,0.37,0.02,0.35,0.01,0.19,6.80,3.26,0.00,0.00,0.002,0.033,355,0.272,0.909,0.000,0.000,0.091,1476150,1473930,6,0.778,0.000,0.002,192734,0.082,0.586,0.006,483.39,331500,0,0.065,0.000,0.000,13514128,1.01,19.01,0.000,0.000,0.000,2,8,10,58,50399,0.048,169.87,0.0073,0.023,36,0.843,0.000,0.611,0.577,4.52,7.52,6.34,0.00,0.000,1.02,1.02,1.01
960000,7476,1.480,0.068,7.18,627825,554772,8151,0,64788,96,3566133.5,5.5,0.073,0.124,0.137,0.665,112,6.85,3.23,0.02,0.28,0.03,0.56,0.01,0.33,6.79,3.15,0.00,0.00,0.003,0.043,359,0.275,0.916,0.000,0.000,0.084,1467946,1465088,5,0.791,0.043,0.002,197182,0.076,0.573,0.006,483.96,341620,0,0.057,0.000,0.000,12737721,1.01,19.05,0.000,0.000,0.000,2,8,10,45,51241,0.049,169.30,0.0070,0.016,23,0.830,0.000,0.616,0.575,4.53,7.47,6.45,0.00,0.000,1.01,1.01,1.01
970000,7160,1.491,0.067,7.23,611772,537606,8757,0,65725,72,3542082.2,4.6,0.064,0.159,0.131,0.645,112,6.66,3.19,0.02,0.34,0.03,0.63,0.01,0.36,6.61,3.10,0.00,0.00,0.002,0.033,335,0.258,0.916,0.000,0.000,0.084,1470348,1467187,4,0.857,0.015,0.002,203778,0.093,0.565,0.005,481.37,347094,0,0.064,0.000,0.000,17905221,1.01,19.34,0.000,0.001,0.000,2,8,10,42,47720,0.046,171.89,0.0075,0.033,15,0.878,0.000,0.596,0.586,4.49,7.41,6.41,0.00,0.000,1.01,1.01,1.01
980000,7251,1.490,0.070,7.24,622643,547617,8724,0,66211,69,3593710.5,3.7,0.061,0.158,0.135,0.646,113,6.87,3.10,0.02,0.34,0.02,0.46,0.01,0.34,6.81,3.03,0.00,0.02,0.002,0.029,336,0.242,0.911,0.000,0.000,0.089,1486795,1483981,4,0.881,0.000,0.003,176068,0.084,0.583,0.006,480.90,352354,0,0.054,0.000,0.000,17871866,1.01,19.10,0.000,0.000,0.000,2,8,9,44,49798,0.047,172.36,0.0073,0.022,27,0.882,0.000,0.609,0.583,4.56,7.55,6.51,0.00,0.000,1.01,1.01,1.01
990000,7234,1.488,0.071,7.30,622642,546807,8443,1,67408,147,3598409.2,8.9,0.037,0.183,0.129,0.651,112,6.91,3.42,0.02,0.34,0.02,0.47,0.01,0.36,6.85,3.36,0.00,0.03,0.002,0.038,340,0.236,0.910,0.000,0.000,0.090,1486053,1484428,4,0.896,0.000,0.004,252966,0.072,0.587,0.006,481.54,365690,29,0.060,1.000,0.000,20919770,1.01,19.17,0.000,0.000,0.000,2,8,10,54,49981,0.048,171.72,0.0073,0.027,33,0.895,0.000,0.621,0.583,4.51,7.34,6.33,0.00,0.000,1.02,1.01,1.01
1000000,7370,1.484,0.070,7.24,610681,531952,8433,0,70160,66,3609670.2,2.7,0.037,0.176,0.125,0.662,110,6.60,3.22,0.02,0.33,0.03,0.58,0.01,0.33,6.55,3.13,0.00,0.02,0.002,0.040,362,0.248,0.913,0.000,0.000,0.087,1498602,1497125,4,0.870,0.000,0.002,305238,0.092,0.581,0.006,482.38,352765,0,0.040,0.000,0.000,19807874,1.01,19.45,0.000,0.000,0.000,2,7,9,46,48654,0.046,170.88,0.0075,0.016,40,0.896,0.000,0.632,0.595,4.38,7.34,6.22,0.00,0.000,1.01,1.01,1.01
