step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
900000,1456,1.422,0.043,6.37,154507,141145,1727,0,11712,5,952531.6,0.4,0.012,0.109,0.857,0.022,385,7.55,2.13,0.04,0.79,0.00,0.00,0.01,0.24,7.49,2.08,0.00,0.00,0.000,0.000,77,0.769,0.905,0.000,0.000,0.095,283315,283069,2,0.885,0.046,0.003,52996,0.068,0.339,0.002,95.45,54479,0,0.078,0.000,0.000,1919409,1.02,18.53,0.000,0.000,0.000,4,8,8,26,10989,0.042,67.99,0.0087,0.000,25,0.799,0.000,0.628,0.459,5.09,7.45,7.07,0.00,0.000,1.04,1.04,1.02
910000,1489,1.419,0.050,6.48,154474,139718,1687,0,13036,4,961243.0,0.4,0.009,0.122,0.857,0.011,406,7.95,2.87,0.05,0.53,0.00,0.08,0.02,0.33,7.88,2.87,0.00,0.00,0.000,0.016,96,0.747,0.885,0.000,0.000,0.115,284705,284274,2,0.864,0.000,0.007,52342,0.085,0.395,0.003,96.07,51116,0,0.099,0.000,0.000,2106680,1.03,18.26,0.000,0.000,0.000,4,8,10,32,11843,0.045,67.37,0.0082,0.000,28,0.823,0.000,0.639,0.462,5.10,7.17,7.14,0.00,0.000,1.04,1.04,1.03
920000,1528,1.403,0.051,6.44,154682,140136,1607,0,12900,0,968330.4,0.0,0.007,0.125,0.845,0.023,424,7.74,2.68,0.04,0.46,0.00,0.06,0.01,0.12,7.70,2.62,0.00,0.00,0.001,0.026,74,0.666,0.876,0.000,0.000,0.124,287711,287421,2,0.851,0.000,0.002,33886,0.078,0.393,0.003,96.56,46201,0,0.000,0.000,0.000,2140383,1.03,18.39,0.000,0.000,0.000,4,8,10,43,11830,0.045,66.88,0.0082,0.000,41,0.820,0.000,0.627,0.467,5.01,6.97,7.09,0.00,0.000,1.03,1.03,1.03
930000,1526,1.427,0.054,6.43,156313,142511,1722,0,12082,9,963126.1,0.0,0.012,0.131,0.831,0.026,424,7.62,2.81,0.06,0.75,0.01,0.21,0.01,0.19,7.55,2.75,0.00,0.00,0.001,0.036,85,0.719,0.882,0.000,0.000,0.118,283460,283282,2,0.859,0.005,0.002,43042,0.087,0.396,0.003,96.20,44026,0,0.000,0.000,0.000,2321158,1.04,18.50,0.000,0.001,0.000,4,8,8,38,11628,0.044,67.24,0.0084,0.000,31,0.830,0.000,0.627,0.453,4.96,7.02,7.02,0.00,0.000,1.05,1.05,1.04
940000,1542,1.407,0.052,6.52,156841,143194,1791,0,11840,1,964187.4,0.0,0.007,0.139,0.830,0.024,425,7.62,2.69,0.05,0.74,0.00,0.00,0.00,0.08,7.57,2.65,0.00,0.00,0.000,0.000,69,0.736,0.893,0.000,0.000,0.107,285693,285558,3,0.851,0.000,0.001,63188,0.088,0.394,0.003,96.03,42716,0,0.000,0.000,0.000,2503444,1.03,18.38,0.000,0.000,0.000,4,8,8,47,11753,0.045,67.41,0.0083,0.016,28,0.841,0.000,0.635,0.455,4.93,7.04,7.03,0.00,0.000,1.03,1.03,1.03
950000,1568,1.422,0.053,6.81,152172,139873,1752,0,10521,2,958293.2,0.3,0.032,0.110,0.842,0.015,412,7.54,3.08,0.07,1.10,0.00,0.05,0.01,0.16,7.45,2.63,0.00,0.00,0.001,0.025,98,0.713,0.883,0.000,0.000,0.117,284304,283945,3,0.838,0.000,0.006,52324,0.086,0.399,0.003,95.79,49620,0,0.171,0.000,0.000,1959035,1.02,18.59,0.001,0.000,0.000,4,8,8,64,11819,0.045,67.64,0.0082,0.020,22,0.805,0.000,0.648,0.469,4.88,6.99,6.93,0.00,0.000,1.03,1.03,1.02
960000,1515,1.432,0.053,6.64,151694,139699,1716,0,10332,3,960005.9,0.2,0.048,0.105,0.830,0.017,403,7.65,2.67,0.04,0.52,0.01,0.11,0.01,0.14,7.60,2.65,0.00,0.00,0.001,0.022,98,0.683,0.909,0.000,0.000,0.091,283407,282756,3,0.834,0.000,0.002,30930,0.074,0.397,0.003,95.95,52617,0,0.055,0.000,0.000,1809804,1.03,18.18,0.000,0.000,0.000,4,8,9,40,11588,0.044,67.49,0.0083,0.004,48,0.794,0.000,0.649,0.469,4.94,7.63,7.17,0.00,0.000,1.03,1.03,1.02
970000,1521,1.429,0.054,6.43,150455,138760,1806,0,9883,2,961460.5,0.1,0.057,0.110,0.819,0.013,407,7.62,2.78,0.06,0.55,0.00,0.05,0.00,0.15,7.56,2.75,0.00,0.03,0.000,0.002,91,0.726,0.895,0.000,0.000,0.105,279514,279243,3,0.844,0.000,0.001,19277,0.069,0.397,0.003,95.96,54064,0,0.073,0.000,0.000,2032348,1.04,18.27,0.000,0.000,0.001,4,8,8,44,11596,0.044,67.47,0.0084,0.000,45,0.806,0.000,0.650,0.466,5.01,7.55,7.00,0.00,0.001,1.05,1.05,1.04
980000,1507,1.455,0.051,6.45,150844,139306,1746,0,9806,5,959933.5,0.1,0.069,0.108,0.806,0.016,407,7.66,3.34,0.10,1.51,0.01,0.19,0.00,0.00,7.55,2.67,0.00,0.00,0.001,0.017,87,0.723,0.920,0.000,0.000,0.080,280991,280835,3,0.877,0.000,0.000,20963,0.071,0.397,0.003,95.95,52486,0,0.022,0.000,0.000,2056649,1.03,18.34,0.001,0.000,0.000,4,8,8,64,11542,0.044,67.48,0.0084,0.031,11,0.806,0.000,0.630,0.467,5.03,7.78,7.20,0.00,0.000,1.03,1.03,1.03
990000,1460,1.430,0.052,6.42,145840,134800,1786,0,9301,2,952009.5,0.0,0.058,0.108,0.826,0.008,413,7.57,2.16,0.02,0.44,0.00,0.14,0.00,0.03,7.53,2.16,0.00,0.00,0.001,0.024,60,0.704,0.912,0.000,0.000,0.088,279506,279342,2,0.909,0.000,0.001,16352,0.063,0.398,0.003,95.12,47457,0,0.000,0.000,0.000,2109037,1.02,18.35,0.000,0.000,0.000,4,8,10,26,11045,0.042,68.32,0.0087,0.023,22,0.804,0.000,0.613,0.482,5.15,7.77,7.31,0.00,0.000,1.02,1.02,1.02
1000000,1455,1.460,0.053,6.47,143343,132284,1724,0,9340,7,952032.9,0.0,0.032,0.112,0.848,0.007,404,7.93,2.53,0.04,0.68,0.01,0.12,0.00,0.08,7.88,2.48,0.00,0.00,0.001,0.022,80,0.551,0.907,0.000,0.000,0.093,280486,280292,2,0.912,0.000,0.001,17473,0.049,0.399,0.003,95.57,50941,0,0.000,0.000,0.000,2109278,1.02,18.03,0.000,0.000,0.000,4,8,10,36,11532,0.044,67.87,0.0083,0.035,22,0.810,0.000,0.597,0.493,5.21,7.66,7.10,0.00,0.000,1.04,1.04,1.02
