step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
71000,10693,2868,48568,85504,75293,36601,335,16998,61,0,210333,2900081,42425.219,22530.805,1.2679,5863.479,0.030,0.859,0.072,0.039,0.488,0.397,180,0.0742,0.6990,0.042,17.7,32.0,58.7,27.43,3.36,7.49,0.24,16.33,6.32,1.285,0.209,0.441,0.457,7.295,0.185,0.0027,102,433,711,16689,85,14,0.475,5968,181,1982,8530,611,2146,7936,4.75,11.83,29892,24.6519,50230,20881,284406,1643.5,-0.0,638595,9.521,2619549.156,8.18e-15,0.00014,33.11,30554,20.020,2.447,16.825,0.748,20.059,3998,1721,4974,0.2220,0.959,1.109,2.000,1.171,0.945,1.494,7651.963,19020.962,17869.355,7623.289,22796.053,8565.898,1400.903,6700.525,0.509,0.491,0.472,0.389,0.401,0.461,65527,16323,0.6251,0.2081,0.2454,0.9993,0.0274,0.0318,0.5442,0.9173,0.9828,0.1909,0.0408,0.0693,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,2271,0.9993,0.6760,0.8267,0.9985,0.0274,0.0318,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7426,4.5493,5.2409,0.0478,0.0401,0.0269,0.045,0.048,0.033,0.054,1730,0.0597,0.0037,0.0017,0.00197,0.00062,0.00053,25.61,27.57,27.09,1342.6936,0.0807,30.6334,4.4617,5.0591,939542,1660555,2.9431,0.0606,1190.0,1342.6936,20.79,0,0,0,0,0,0,7862,16667.326,14765.159,0.9401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.19e-15,11596.9,6.1630,2.5993,0.3269,47.271,352.710,80.125,266.909,18547.6
72000,9258,2961,50059,86869,76616,36485,325,19671,100,0,240748,3054253,43417.339,26397.559,1.2927,6947.327,0.032,0.845,0.072,0.051,0.496,0.387,227,0.0905,0.6801,0.037,20.0,34.8,64.2,29.53,3.93,8.88,0.29,16.44,6.25,1.320,0.232,0.477,0.490,7.965,0.192,0.0029,103,451,820,16315,77,15,0.502,5358,477,2010,6771,1243,1486,6529,4.75,11.55,26250,22.2289,50412,21381,287132,1687.9,-0.0,643552,11.049,2619549.156,1.60e-14,0.00015,16.62,30441,21.286,2.451,18.209,0.625,21.319,3931,1203,4124,0.2020,0.973,1.135,2.000,1.153,0.962,1.585,7153.733,16305.246,23105.936,7077.850,20180.881,11730.175,1411.349,6308.708,0.541,0.475,0.460,0.449,0.349,0.424,67638,19211,0.5446,0.2144,0.2842,1.0000,0.0286,0.0301,0.5209,0.9279,0.9448,0.1973,0.0330,0.0715,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,2347,0.9988,0.5998,0.8603,0.9992,0.0286,0.0301,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7095,4.7699,5.6056,0.0453,0.0542,0.0355,0.052,0.055,0.039,0.069,2079,0.0649,0.0035,0.0027,0.00183,0.00062,0.00042,26.34,26.83,26.47,1416.5813,0.0961,27.5783,5.6609,5.3882,941635,1660611,3.1532,0.0093,1048.8,1416.5813,23.31,0,0,0,0,0,0,8086,19450.232,17340.583,0.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-15,10092.6,5.5572,2.4858,0.3277,65.988,367.456,86.922,283.783,15299.3
73000,7750,2543,48610,78363,68309,29467,286,19155,74,0,229313,2890580,39346.477,24007.056,1.2546,6026.288,0.028,0.850,0.073,0.049,0.492,0.382,207,0.1113,0.6791,0.044,20.5,34.5,60.1,29.40,4.03,8.61,0.24,16.52,6.36,1.286,0.229,0.484,0.500,8.590,0.205,0.0030,99,446,827,16745,59,14,0.551,4571,322,1813,5615,1297,672,5781,4.50,11.89,24461,19.0237,50485,21047,286176,1321.5,-0.0,649605,10.510,2619549.156,9.78e-15,0.00020,18.56,27837,19.652,2.460,16.781,0.412,19.682,2853,1210,3687,0.2363,0.956,1.098,2.000,1.106,0.963,1.530,8182.582,16471.028,17282.434,8142.528,19947.803,9622.731,1993.024,6365.012,0.515,0.455,0.488,0.425,0.291,0.383,68285,17164,0.5206,0.1411,0.2794,0.9997,0.0356,0.0336,0.5133,0.9249,0.9049,0.2140,0.0476,0.0810,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,4416,0.9990,0.7385,0.8390,0.9992,0.0356,0.0336,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.4883,4.8431,5.3355,0.0506,0.0419,0.0289,0.039,0.051,0.036,0.048,1877,0.0586,0.0051,0.0026,0.00190,0.00065,0.00046,22.92,26.02,26.00,1273.5994,0.0926,28.3752,4.9875,5.5222,944206,1659899,4.1401,0.1079,1066.2,1273.5994,21.39,0,0,0,0,0,0,7432,17980.767,16053.768,0.9335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.19e-15,9201.9,4.7559,2.1516,0.3320,48.895,319.997,73.976,248.688,12632.6
74000,7809,2423,43205,70703,62525,27319,179,15318,34,0,180821,2505105,37987.289,19836.282,1.2699,5484.876,0.026,0.866,0.070,0.038,0.497,0.382,117,0.0924,0.6715,0.041,21.1,34.1,57.2,30.23,3.51,8.58,0.18,17.96,6.39,1.228,0.232,0.456,0.472,8.367,0.175,0.0028,96,435,759,13344,56,13,0.629,4498,76,1504,6229,1255,575,5979,3.50,11.28,22889,17.1440,50631,20193,283461,1658.8,-0.0,653901,9.082,2619549.156,2.58e-14,0.00014,35.96,23438,16.274,2.446,13.440,0.388,16.303,2531,1478,3800,0.2970,0.933,1.057,2.000,1.050,0.954,1.453,8033.676,17670.949,14293.229,8010.731,21168.205,6261.751,1789.019,6300.635,0.528,0.474,0.486,0.463,0.284,0.387,67288,16926,0.5435,0.1508,0.2760,0.9996,0.0382,0.0339,0.5278,0.8917,0.8924,0.1848,0.0409,0.0835,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,3837,0.9991,0.6945,0.7756,0.9981,0.0382,0.0339,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.3730,4.7064,5.1018,0.0490,0.0407,0.0273,0.037,0.032,0.028,0.034,1418,0.0556,0.0049,0.0018,0.00202,0.00065,0.00050,27.88,26.84,26.84,1242.8493,0.0697,29.4387,3.7595,5.3223,945450,1658914,4.7098,0.1973,1115.4,1242.8493,26.50,0,0,0,0,0,0,5613,14351.405,12851.529,0.9370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.63e-15,8838.0,4.2860,1.9112,0.3295,37.023,307.529,70.056,235.979,14127.1
75000,6385,1951,44569,77588,69590,32715,304,14318,40,0,162591,2373282,36622.800,18689.014,1.2626,5858.697,0.025,0.848,0.080,0.047,0.492,0.392,101,0.1027,0.6899,0.040,20.5,32.8,55.1,28.46,3.21,7.77,0.35,17.14,6.53,1.273,0.216,0.420,0.436,8.144,0.201,0.0027,88,381,768,16781,84,13,0.520,3639,10,1862,4513,107,716,5562,4.75,12.35,24007,16.2895,50635,19832,278354,1193.2,-0.0,656823,8.344,2619549.156,5.51e-15,0.00008,12.11,25852,15.689,2.455,12.947,0.288,15.713,1531,1204,3650,0.2401,0.954,1.097,2.000,1.096,0.954,1.453,9569.996,19008.117,9857.544,9519.885,23104.069,4704.152,1984.218,6141.946,0.494,0.520,0.480,0.408,0.398,0.439,64613,20608,0.6443,0.1187,0.2426,0.9994,0.0286,0.0305,0.5363,0.9363,0.9453,0.1910,0.0602,0.0861,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,3964,0.9982,0.7215,0.8291,0.9979,0.0286,0.0305,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5116,4.7684,5.2891,0.0493,0.0564,0.0379,0.075,0.051,0.048,0.065,1056,0.0460,0.0052,0.0020,0.00217,0.00078,0.00060,24.66,26.09,26.24,1176.1644,0.0547,32.9132,2.8335,5.5104,946937,1658447,4.4843,0.2181,1229.0,1176.1644,23.53,0,0,0,0,0,0,6007,12830.316,11409.038,0.9391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.78e-15,9320.0,4.0724,1.7137,0.3001,23.859,281.886,61.414,225.244,9355.0
76000,6787,2039,34682,52424,45984,17519,223,12766,57,0,130538,1919403,29452.419,14671.911,1.2894,4151.839,0.021,0.841,0.092,0.046,0.466,0.412,62,0.0865,0.6835,0.054,20.6,34.5,55.6,29.02,3.38,7.90,0.29,17.46,6.46,1.289,0.212,0.457,0.478,8.012,0.205,0.0028,102,435,674,11489,71,16,0.453,3787,60,1927,4800,172,830,5785,6.50,12.92,26695,18.8200,50702,22132,279362,1047.3,-0.0,655236,7.677,2619549.156,1.60e-15,0.00028,31.62,18768,13.817,2.450,11.064,0.303,13.844,2134,1083,3570,0.2293,0.957,1.107,2.000,1.080,0.955,1.515,6501.349,14786.553,9311.703,6455.525,17837.031,4404.952,1224.251,4890.868,0.448,0.488,0.467,0.271,0.285,0.376,67257,11612,0.7327,0.1544,0.3125,0.9986,0.0342,0.0364,0.5338,0.8635,0.9490,0.1864,0.0656,0.0709,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,4268,0.9989,0.6018,0.7836,0.9977,0.0342,0.0365,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5386,4.9495,5.5230,0.0469,0.0588,0.0491,0.060,0.090,0.055,0.068,1075,0.0688,0.0057,0.0017,0.00223,0.00056,0.00039,22.72,25.84,26.52,1362.4667,0.0588,24.5849,2.6896,4.9878,946386,1657730,3.6275,0.1763,1148.3,1362.4667,22.50,0,0,0,0,0,0,4502,10520.072,9337.035,0.9398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.52e-15,10247.1,4.7050,1.9462,0.2944,23.045,235.569,53.358,180.592,10973.5
77000,7839,2388,42541,66568,58261,23693,334,15509,54,0,176895,2225360,34168.654,19344.860,1.2677,5329.535,0.015,0.824,0.116,0.045,0.464,0.410,120,0.0894,0.6955,0.042,19.8,34.7,55.6,29.31,3.50,8.15,0.25,17.42,6.55,1.233,0.225,0.485,0.507,8.000,0.187,0.0029,96,408,704,18762,86,17,0.456,4740,146,1967,5726,424,1674,5741,3.75,12.18,26531,20.2912,50826,22500,283085,1222.0,-0.0,654757,8.666,2619549.156,6.22e-15,0.00033,20.50,23564,15.508,2.434,12.724,0.350,15.539,3148,1091,3600,0.2780,0.922,1.081,1.727,1.097,0.946,1.438,6661.841,15196.566,13798.281,6624.072,19075.836,6020.823,1815.879,6178.624,0.453,0.467,0.471,0.338,0.274,0.394,71360,12587,0.5729,0.3041,0.2989,0.9995,0.0351,0.0359,0.5783,0.8612,0.9724,0.1607,0.0632,0.0851,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,5090,0.9986,0.5130,0.7478,0.9985,0.0351,0.0360,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8522,4.6843,5.0965,0.0484,0.0459,0.0364,0.045,0.055,0.046,0.046,1188,0.0609,0.0051,0.0019,0.00235,0.00056,0.00042,26.29,26.50,26.02,1381.2142,0.0757,26.0128,3.5131,5.1525,945578,1657000,2.1024,0.0707,1070.8,1381.2142,23.39,0,0,0,0,0,0,7061,14015.325,12403.742,0.9295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.18e-15,10796.2,5.0728,2.3124,0.3036,28.681,288.175,66.405,217.803,14940.7
78000,8042,2112,45318,73217,64004,27545,354,17767,70,1,201735,2517216,36941.083,21767.275,1.2779,5654.808,0.019,0.841,0.107,0.034,0.474,0.399,234,0.0983,0.6927,0.042,17.5,33.7,58.2,29.61,3.59,7.57,0.24,18.21,6.78,1.227,0.209,0.434,0.452,7.091,0.190,0.0030,103,446,664,17168,69,16,0.542,4765,723,1598,5721,605,1171,6266,5.75,13.82,24171,19.5642,50823,22063,284755,1402.6,-0.0,659616,10.611,2619549.156,5.51e-15,0.00015,11.73,26346,17.699,2.434,14.846,0.419,17.729,2819,1283,3940,0.3037,0.898,1.081,1.842,1.093,0.934,1.418,6930.559,14015.147,18210.162,6889.185,17496.544,8713.950,1599.114,5799.403,0.501,0.446,0.460,0.409,0.314,0.382,73674,13110,0.6342,0.1786,0.2213,0.9999,0.0391,0.0359,0.5522,0.8881,0.9565,0.1917,0.0498,0.0727,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,4477,0.9969,0.6061,0.7498,0.9993,0.0391,0.0359,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0246,4.7444,5.1099,0.0438,0.0475,0.0381,0.054,0.050,0.052,0.058,2519,0.1116,0.0055,0.0023,0.00173,0.00064,0.00035,21.42,27.16,26.37,1228.2196,0.0865,24.5915,5.4848,5.1259,947523,1656150,1.1729,0.0097,1143.2,1228.2196,17.75,0,0,0,0,0,0,7171,16112.467,14315.648,0.9399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.41e-14,10004.4,4.8911,2.3789,0.3259,45.756,313.524,73.842,239.824,14798.8
79000,7749,2081,41486,66717,58667,24838,393,15875,59,0,160296,2197212,34885.659,17591.845,1.2467,5101.984,0.023,0.820,0.121,0.036,0.466,0.412,196,0.0875,0.6968,0.040,15.8,32.9,68.3,31.45,3.75,7.06,0.38,20.26,6.75,1.224,0.206,0.352,0.371,7.476,0.184,0.0030,98,422,629,14868,65,14,0.350,4470,362,1133,6254,833,752,6164,3.00,11.67,24263,19.2066,50878,20443,282058,1611.1,-0.0,662664,9.513,2619549.156,5.33e-16,0.00026,31.48,23990,15.895,2.425,13.083,0.388,15.923,2268,1545,3936,0.3202,0.882,1.087,1.895,1.083,0.926,1.422,6998.903,15033.767,14380.498,6972.616,18634.529,5980.895,1417.399,5091.567,0.480,0.442,0.464,0.369,0.306,0.402,73306,13943,0.6555,0.2919,0.2598,0.9997,0.0338,0.0305,0.5286,0.8207,0.9171,0.2243,0.0429,0.0600,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,3393,0.9990,0.6103,0.7772,0.9991,0.0338,0.0305,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3277,4.8954,5.2941,0.0444,0.0604,0.0484,0.098,0.055,0.076,0.080,1881,0.1100,0.0038,0.0022,0.00174,0.00054,0.00038,25.05,27.53,27.09,1048.4132,0.0690,25.7548,4.6895,4.8234,948523,1655428,1.2454,0.0783,1354.1,1048.4132,20.49,0,0,0,0,0,0,6628,12489.861,11047.588,0.9442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.04e-14,9599.3,4.8016,2.2504,0.3512,39.889,286.472,67.359,218.367,15544.5
80000,6985,2100,45727,81608,72695,35499,382,14642,72,0,157475,2268645,42330.556,18024.846,1.1881,6331.471,0.038,0.796,0.119,0.046,0.486,0.396,208,0.0939,0.6987,0.050,17.7,33.9,68.9,31.80,3.78,7.19,0.26,20.57,6.45,1.277,0.193,0.362,0.376,8.182,0.173,0.0027,85,399,568,10613,60,14,0.504,3873,106,921,5958,1211,570,5204,2.50,11.53,23931,18.9533,50827,18431,275001,1520.5,-0.0,663646,9.324,2619549.156,2.13e-15,0.00003,7.81,30431,17.927,2.427,15.121,0.379,17.953,2509,1126,3350,0.3049,0.879,1.087,2.000,1.069,0.929,1.550,8621.512,21006.918,14175.258,8606.528,25880.241,5097.830,2120.818,4474.727,0.484,0.445,0.505,0.425,0.322,0.486,66835,20904,0.6026,0.1945,0.2574,0.9999,0.0323,0.0299,0.5267,0.8877,0.9312,0.1872,0.0646,0.0497,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,3997,0.9993,0.7807,0.8451,0.9990,0.0323,0.0299,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2065,4.5601,5.2696,0.0477,0.0418,0.0335,0.045,0.054,0.046,0.054,1670,0.1213,0.0042,0.0012,0.00178,0.00091,0.00069,23.94,26.68,27.44,1289.7033,0.0559,34.6091,4.0288,5.2950,948557,1655449,1.9304,0.1549,1305.3,1289.7033,18.00,0,0,0,0,0,0,5206,11693.375,10411.062,0.9454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.11e-15,9634.1,4.7383,2.0977,0.3449,34.504,344.422,78.022,265.903,16041.7
81000,9153,2011,53048,98113,86011,44712,353,17178,84,0,198511,2560933,45530.285,22012.783,1.1559,7671.159,0.042,0.791,0.115,0.053,0.493,0.388,147,0.0794,0.7005,0.039,18.1,32.0,63.2,30.21,2.96,7.95,0.39,18.90,6.44,1.236,0.217,0.336,0.348,6.696,0.186,0.0029,87,391,530,13476,57,15,0.615,4932,25,1395,7733,376,1123,7654,6.50,13.87,25258,20.6957,50810,15559,267371,1974.3,-0.0,662726,9.654,2619549.156,1.60e-14,0.00034,22.95,36035,21.150,2.428,18.170,0.551,21.185,2579,1939,4635,0.2951,0.926,1.067,2.000,1.136,0.950,1.411,10543.425,22321.774,14679.408,10503.458,28018.578,5988.842,2454.964,5897.818,0.471,0.494,0.504,0.412,0.346,0.519,59154,21653,0.6025,0.2107,0.2367,0.9999,0.0286,0.0285,0.5351,0.9686,0.9537,0.1821,0.0473,0.0502,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,3666,0.9992,0.7373,0.8022,0.9990,0.0286,0.0285,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1023,4.5436,5.1201,0.0441,0.0528,0.0429,0.118,0.039,0.069,0.072,1505,0.0862,0.0022,0.0012,0.00200,0.00090,0.00069,24.68,28.36,28.01,1211.2482,0.0626,38.8237,3.8035,5.8501,949107,1653743,2.7104,0.1699,1349.6,1211.2482,17.18,0,0,0,0,0,0,6794,14341.624,12743.217,0.9458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.65e-15,10194.4,5.1739,2.1051,0.3029,33.613,364.406,82.063,281.889,16494.9
82000,6931,1804,40136,65677,57348,25324,217,15162,49,0,174536,2297779,34804.430,19254.677,1.2739,5358.269,0.018,0.871,0.071,0.040,0.482,0.395,169,0.0984,0.6876,0.040,18.3,33.7,62.3,30.41,3.97,8.26,0.24,17.95,6.46,1.173,0.223,0.482,0.498,7.030,0.188,0.0029,101,421,443,11181,44,14,0.576,4224,38,1427,5466,187,1509,5235,7.50,14.98,25949,22.0868,50948,18419,266183,1017.9,-0.0,662228,8.465,2619549.156,3.73e-15,0.00170,22.90,23569,15.756,2.428,13.057,0.271,15.782,2975,1149,2807,0.3086,0.885,1.062,1.611,1.052,0.921,1.404,5935.682,13590.150,17437.881,5909.236,16815.583,8431.969,1374.672,4089.766,0.518,0.437,0.469,0.420,0.307,0.391,57860,17537,0.6197,0.1936,0.2844,0.9999,0.0311,0.0277,0.5480,0.9096,0.9591,0.1765,0.0880,0.0741,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,3028,0.9997,0.8001,0.8291,0.9991,0.0311,0.0277,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5900,4.3344,5.0521,0.0469,0.0467,0.0306,0.058,0.043,0.033,0.056,1468,0.0701,0.0017,0.0008,0.00235,0.00080,0.00065,25.24,27.03,27.31,1336.0207,0.0708,22.9391,3.9541,4.5104,949451,1655021,2.9205,0.1298,1273.1,1336.0207,21.37,0,0,0,0,0,0,5114,13896.407,12482.583,0.9382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-15,9972.0,5.5217,2.1109,0.2617,52.262,290.969,66.170,227.505,13788.3
83000,8549,2362,45208,75644,66320,30143,293,17922,47,0,196298,2655018,39586.851,21662.706,1.3061,5639.214,0.018,0.861,0.074,0.046,0.487,0.397,146,0.0854,0.6854,0.047,20.5,34.5,62.2,30.14,4.10,8.23,0.23,17.58,6.43,1.240,0.213,0.485,0.499,7.203,0.189,0.0030,106,425,500,14726,68,13,0.561,5122,151,1544,6854,484,1940,6125,6.75,12.84,25314,21.4519,51018,19081,267315,1645.8,-0.0,663901,9.890,2619549.156,2.67e-15,0.00050,9.34,27417,18.712,2.440,15.795,0.476,18.744,3543,1297,3709,0.2458,0.932,1.086,2.000,1.115,0.933,1.467,8251.230,15394.083,18178.544,8222.701,18824.820,9277.220,1736.822,5009.451,0.524,0.462,0.465,0.406,0.350,0.419,59528,15115,0.5997,0.2102,0.2652,0.9999,0.0370,0.0344,0.5409,0.9009,1.0351,0.1983,0.0843,0.0625,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,3463,0.9994,0.7380,0.8462,0.9992,0.0370,0.0344,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7102,4.5127,5.2674,0.0449,0.0397,0.0323,0.050,0.051,0.037,0.046,1716,0.0711,0.0029,0.0017,0.00190,0.00076,0.00061,21.84,27.71,27.37,1402.2371,0.0804,27.2654,4.7555,5.1341,949894,1653692,2.8251,0.0490,1144.8,1402.2371,18.66,0,0,0,0,0,0,5327,16023.492,14438.230,0.9379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.13e-14,9626.6,5.3630,2.1647,0.2574,50.857,326.125,75.444,248.818,15651.1
84000,9698,3107,45856,74130,63598,27984,290,17727,82,0,200940,2801714,41154.526,22285.502,1.3199,5709.130,0.025,0.865,0.064,0.046,0.491,0.392,147,0.0810,0.6674,0.037,20.9,35.8,63.0,30.49,4.28,8.73,0.27,17.21,6.41,1.265,0.227,0.510,0.525,7.854,0.202,0.0029,108,449,570,13809,71,14,0.629,5603,306,1760,7632,1596,1500,6602,4.75,11.38,22496,20.3838,51209,20033,268838,1222.9,-0.0,668052,10.603,2619549.156,4.44e-15,0.00003,36.11,26941,20.170,2.461,17.142,0.567,20.207,4335,1433,3930,0.2341,0.957,1.093,2.000,1.118,0.957,1.540,7521.117,15145.990,20940.102,7484.872,18438.682,9170.112,1998.087,5408.172,0.544,0.435,0.461,0.435,0.271,0.378,61734,16365,0.5738,0.1375,0.3118,0.9999,0.0353,0.0298,0.5310,0.9141,0.9727,0.1912,0.0758,0.0778,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,3000,0.9994,0.7385,0.8521,0.9990,0.0353,0.0298,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.7490,4.5421,5.4524,0.0445,0.0468,0.0380,0.063,0.063,0.033,0.063,1955,0.0665,0.0039,0.0019,0.00172,0.00070,0.00050,25.61,26.64,27.04,1431.8923,0.0816,26.1596,5.4363,5.1668,950622,1653085,3.2791,0.0069,1009.0,1431.8923,23.04,0,0,0,0,0,0,5578,16576.372,14901.302,0.9362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,8399.1,5.0959,2.1255,0.2557,61.382,344.803,83.293,260.539,16621.8
85000,8923,2763,50381,88494,79395,37732,381,19813,49,0,202108,3088811,43193.250,23965.259,1.3315,7146.286,0.024,0.863,0.066,0.048,0.497,0.394,179,0.0888,0.6784,0.042,19.6,33.8,59.3,28.86,3.78,7.57,0.22,17.29,6.48,1.254,0.203,0.458,0.476,7.819,0.192,0.0029,105,457,600,16973,104,13,0.591,4989,222,1501,7200,1389,717,6817,5.00,11.29,20362,16.6615,51315,19313,265481,1645.4,-0.0,675601,11.610,2619549.156,1.60e-15,0.00051,16.98,28358,19.723,2.451,16.836,0.436,19.756,2917,1290,4716,0.2209,0.961,1.107,2.000,1.094,0.963,1.432,8625.761,20143.148,16797.103,8585.832,24956.601,8452.616,2047.316,6319.042,0.555,0.469,0.466,0.457,0.313,0.454,60931,19115,0.6001,0.1413,0.3125,0.9997,0.0341,0.0268,0.5192,0.9443,0.9748,0.2114,0.0623,0.0738,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,3813,0.9982,0.7921,0.8003,0.9989,0.0341,0.0268,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.5740,4.6405,5.2272,0.0479,0.0361,0.0286,0.059,0.038,0.041,0.041,1984,0.0652,0.0053,0.0027,0.00169,0.00072,0.00055,23.75,26.44,27.14,1348.9531,0.0805,33.7723,5.5374,6.0724,953475,1651862,4.2129,0.1072,984.0,1348.9531,24.74,0,0,0,0,0,0,6382,16818.973,15027.485,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.29e-14,7425.0,4.1654,1.7810,0.2613,48.135,348.672,81.544,269.129,14620.9
