step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
56000,6887,2068,40997,69174,58754,27965,212,15941,60,0,214817,2413152,36189.939,19063.037,1.0910,4415.360,0.053,0.855,0.047,0.045,0.499,0.375,127,0.1043,0.6825,0.058,18.0,32.0,59.6,27.42,2.76,8.13,0.32,16.20,6.05,1.391,0.226,0.271,0.281,7.759,0.193,0.0031,98,431,690,12054,105,20,0.523,3619,340,865,5682,930,631,5326,5.00,14.45,26938,22.2411,49406,20988,285866,1545.9,-0.0,636605,8.988,2619311.388,1.87e-14,0.00037,25.84,25077,18.722,2.437,15.762,0.524,18.748,2486,856,3545,0.1655,0.988,1.159,2.000,1.259,0.971,1.586,6936.252,16333.835,14571.838,6919.969,19113.492,8358.011,1221.722,5067.944,0.474,0.477,0.527,0.393,0.289,0.462,71596,14198,0.6099,0.1492,0.2052,0.9998,0.0266,0.0378,0.5452,1.0764,0.9465,0.1918,0.0272,0.0298,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,3173,0.9986,0.7977,0.8333,0.9991,0.0266,0.0378,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0363,5.1967,7.3122,0.0388,0.0581,0.0558,0.072,0.081,0.077,0.083,1729,0.0786,0.0054,0.0018,0.00215,0.00048,0.00057,26.67,26.40,27.56,788.6192,0.0825,26.2180,3.9620,5.0260,929772,1674469,1.7439,0.1294,1828.9,788.6192,20.50,0,0,0,0,0,0,6746,14647.677,13080.899,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.36e-14,9695.1,5.5603,2.2039,0.3094,41.622,296.041,67.018,230.116,13154.7
57000,6771,1865,39419,67539,57843,27869,251,14108,85,0,199917,2148236,35024.380,17444.648,1.0390,4462.680,0.058,0.829,0.058,0.055,0.489,0.381,97,0.0991,0.6970,0.061,16.8,32.0,56.0,26.81,2.82,8.24,0.35,15.41,5.89,1.358,0.230,0.304,0.312,7.452,0.201,0.0030,93,411,627,10436,130,22,0.471,3285,20,1470,5281,141,918,5712,5.25,13.16,29596,23.4087,49297,20752,285388,1274.4,-0.0,633015,7.688,2619311.388,1.74e-14,0.00037,6.93,25488,17.749,2.463,14.848,0.438,17.774,2458,1100,3213,0.2183,0.979,1.082,2.000,1.190,0.971,1.618,6714.696,16255.815,13424.372,6712.243,19350.445,7279.944,958.409,4743.615,0.485,0.446,0.510,0.344,0.316,0.487,70601,14458,0.6855,0.1050,0.2103,0.9998,0.0224,0.0309,0.5225,1.1657,0.9701,0.1786,0.0351,0.0398,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,2449,0.9993,0.8603,0.8767,0.9982,0.0224,0.0309,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0617,5.2413,7.6048,0.0374,0.0572,0.0563,0.065,0.114,0.083,0.099,1392,0.0727,0.0035,0.0019,0.00223,0.00045,0.00063,24.80,25.86,27.24,1084.3359,0.0716,26.2594,3.2028,4.4854,929216,1674293,2.4318,0.1559,1820.1,1084.3359,16.91,0,0,0,0,0,0,7043,12981.968,11519.180,0.9419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.10e-14,10778.5,5.8522,2.2933,0.3223,32.624,290.467,65.475,226.193,11953.7
58000,7303,1800,36458,55531,47462,18906,167,13876,37,0,199026,1984139,31417.645,16659.641,1.0719,3326.416,0.051,0.871,0.038,0.041,0.472,0.396,105,0.0892,0.6895,0.059,19.6,33.3,62.6,31.28,3.20,8.59,0.53,18.95,6.24,1.273,0.227,0.314,0.324,7.104,0.178,0.0031,93,413,464,9919,103,25,0.519,3631,37,1443,5823,180,1053,6070,7.25,14.88,33756,26.7696,49355,21992,288446,1280.8,-0.0,626225,7.333,2619311.388,1.85e-14,0.00140,30.20,19257,14.403,2.448,11.543,0.412,14.430,2784,1495,3024,0.2510,0.970,1.059,2.000,1.154,0.963,1.535,5884.573,12862.336,14147.894,5863.469,14732.698,8417.108,955.981,3960.136,0.480,0.453,0.473,0.344,0.261,0.379,72253,12886,0.6407,0.1229,0.1988,1.0000,0.0218,0.0375,0.5079,0.9753,0.8884,0.1911,0.0281,0.0373,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,1911,0.9987,0.8704,0.8502,0.9984,0.0218,0.0375,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9021,4.9747,7.1795,0.0359,0.0726,0.0707,0.075,0.138,0.090,0.141,1253,0.0631,0.0051,0.0017,0.00246,0.00034,0.00053,25.79,26.94,27.37,1192.8332,0.0771,20.8167,3.1871,4.1455,927985,1673370,2.8252,0.1308,1735.1,1192.8332,19.06,0,0,0,0,0,0,5963,13333.225,11944.509,0.9467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.24e-14,12248.3,6.6924,2.6075,0.3224,34.607,265.644,58.571,202.392,16635.1
59000,8817,2560,45202,76387,66676,30936,249,15999,53,0,246553,2572930,42432.413,21965.353,1.1032,4965.265,0.060,0.849,0.044,0.047,0.500,0.375,101,0.0843,0.6750,0.063,19.9,37.0,64.2,30.88,4.13,9.59,0.44,16.72,6.21,1.301,0.227,0.407,0.423,7.957,0.181,0.0029,92,402,530,11481,140,25,0.579,4497,163,1873,6781,408,2255,6154,5.00,13.12,33443,27.8838,49493,22058,291478,1607.7,-0.0,621799,8.617,2619311.388,2.65e-14,0.00052,16.19,26307,19.413,2.483,16.377,0.553,19.446,4388,1009,3420,0.1710,0.987,1.071,2.000,1.131,0.969,1.617,7286.945,16493.611,20754.924,7241.364,19401.390,11196.589,931.690,4871.809,0.519,0.462,0.499,0.419,0.302,0.439,72041,16616,0.6655,0.0843,0.2111,0.9997,0.0192,0.0335,0.4786,1.1966,0.9398,0.1896,0.0418,0.0398,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,2514,0.9993,0.9200,0.8601,0.9985,0.0192,0.0335,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7591,5.3252,7.7130,0.0364,0.0738,0.0720,0.076,0.154,0.114,0.117,1225,0.0435,0.0052,0.0017,0.00217,0.00044,0.00060,25.94,25.73,27.31,1233.2151,0.0916,26.9231,3.9117,4.7049,926779,1672889,2.7047,0.0624,1623.2,1233.2151,21.63,0,0,0,0,0,0,7281,17000.088,15283.528,0.9389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.94e-15,12424.4,6.9710,2.9115,0.3298,54.539,362.039,82.819,277.338,18517.0
60000,9864,2932,46728,78831,68880,31886,217,19698,36,0,285031,3102504,43633.549,26663.485,1.1954,5368.190,0.054,0.862,0.038,0.046,0.524,0.360,85,0.0810,0.6589,0.070,21.7,38.2,62.1,31.46,4.50,9.56,0.45,16.95,6.26,1.273,0.230,0.409,0.424,7.682,0.182,0.0031,110,480,668,14225,105,22,0.499,5019,364,2131,7369,1276,2072,6516,5.00,12.46,28571,24.9696,49579,22716,297396,1550.8,-0.0,625776,11.338,2619311.388,9.24e-15,0.00006,15.16,26182,21.376,2.462,18.249,0.665,21.412,4839,1499,3526,0.2070,0.975,1.065,2.000,1.132,0.969,1.596,6802.255,13729.103,26044.158,6764.738,16192.843,15733.687,943.517,4618.091,0.559,0.474,0.497,0.449,0.279,0.404,74726,14424,0.6080,0.1040,0.2374,0.9997,0.0256,0.0414,0.4699,0.9343,0.9224,0.2107,0.0484,0.0444,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,2183,0.9991,0.8020,0.8271,0.9991,0.0256,0.0414,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7604,5.3626,7.5669,0.0340,0.0709,0.0687,0.073,0.138,0.123,0.103,2051,0.0689,0.0046,0.0033,0.00179,0.00030,0.00043,21.82,26.48,26.48,1398.7630,0.1134,23.2257,6.4478,4.8901,928955,1671952,2.8655,0.0070,1382.6,1398.7630,19.55,0,0,0,0,0,0,7289,21295.295,19269.166,0.9359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,10755.5,6.2424,2.7369,0.3307,75.319,377.937,90.629,287.789,18034.9
61000,9189,2809,43863,78707,70135,34671,173,18729,23,0,267002,2944012,43094.188,24626.623,1.1743,5030.132,0.051,0.873,0.039,0.037,0.526,0.359,130,0.0799,0.6507,0.069,19.4,37.8,64.4,32.02,4.46,9.45,0.31,17.80,6.28,1.256,0.224,0.380,0.394,8.091,0.181,0.0032,112,480,671,11891,128,23,0.638,4741,266,1766,7157,1902,904,6383,4.75,11.29,25367,21.4764,49752,21570,296501,1919.5,-0.0,632156,10.434,2619311.388,2.12e-14,0.00084,36.46,25287,19.437,2.466,16.356,0.615,19.472,3890,1395,3904,0.2166,0.972,1.065,2.000,1.081,0.960,1.536,7631.303,16631.407,21205.372,7613.786,19305.163,13939.052,1072.073,4585.365,0.544,0.483,0.524,0.432,0.355,0.488,74387,13878,0.6078,0.0910,0.2899,0.9998,0.0254,0.0438,0.4435,0.9853,0.8736,0.2183,0.0546,0.0455,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,3587,0.9993,0.8376,0.7871,0.9988,0.0254,0.0438,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6073,5.1112,7.0830,0.0374,0.0572,0.0554,0.060,0.114,0.084,0.082,1846,0.0598,0.0048,0.0027,0.00187,0.00051,0.00047,26.70,25.92,26.34,1293.1208,0.1090,27.1125,5.7539,4.6797,931562,1670900,3.6578,0.0757,1284.2,1293.1208,25.40,0,0,0,0,0,0,6475,19596.491,17784.239,0.9420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.24e-15,9317.8,5.3691,2.3352,0.3402,64.243,359.330,84.829,274.286,18249.8
62000,7596,2624,47576,88807,78970,41088,143,18542,20,0,280235,3053503,45021.182,26053.706,1.1256,6339.542,0.061,0.858,0.032,0.049,0.539,0.348,143,0.0984,0.6630,0.065,19.3,32.5,62.0,28.86,3.64,9.03,0.28,15.91,5.92,1.356,0.229,0.315,0.322,8.819,0.209,0.0030,98,437,658,9929,94,24,0.413,3981,103,1763,5730,1126,611,5859,3.75,10.90,23250,18.5663,49752,22385,291558,1399.7,-0.0,638465,10.089,2619311.388,4.44e-15,0.00000,13.00,29701,20.854,2.472,17.778,0.603,20.882,2506,1174,3916,0.1904,0.991,1.096,2.000,1.086,0.971,1.644,7359.063,22814.758,17074.949,7362.256,26923.518,11511.802,1412.611,6789.752,0.550,0.503,0.545,0.453,0.316,0.512,70767,17278,0.6794,0.0650,0.3100,0.9998,0.0250,0.0454,0.4495,1.0933,0.9190,0.2295,0.0496,0.0414,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,4335,0.9982,0.8909,0.8456,0.9989,0.0250,0.0454,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6694,5.4566,7.7421,0.0400,0.0674,0.0661,0.056,0.095,0.086,0.071,1612,0.0504,0.0071,0.0028,0.00180,0.00042,0.00066,24.25,25.02,26.48,1090.6009,0.0960,34.5146,4.5448,5.5441,934330,1670119,4.2114,0.1590,1392.8,1090.6009,24.03,0,0,0,0,0,0,7382,19714.165,17830.788,0.9380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.89e-15,8598.7,4.6416,1.9185,0.3181,48.457,369.122,84.464,290.541,12366.3
63000,7973,2366,40182,67439,59299,27091,166,15017,29,0,203195,2581237,36297.391,19136.060,1.1150,4976.324,0.064,0.839,0.038,0.059,0.536,0.353,78,0.0789,0.6764,0.052,19.5,33.8,58.3,29.38,3.17,7.97,0.34,17.90,6.03,1.276,0.209,0.280,0.288,8.303,0.192,0.0028,102,450,769,8024,122,22,0.535,3903,27,1919,6027,138,912,6923,3.75,11.50,25434,19.3191,49736,22629,289509,1803.3,-0.0,639745,8.500,2619311.388,4.80e-15,0.00281,29.99,23709,17.312,2.480,14.324,0.507,17.340,2201,1783,3989,0.2525,0.966,1.074,2.000,1.084,0.962,1.523,7358.406,19276.762,11156.224,7327.214,22790.276,7441.197,1030.980,5687.559,0.478,0.537,0.568,0.358,0.301,0.461,71714,13707,0.7147,0.1211,0.2643,0.9994,0.0214,0.0412,0.4681,0.9774,0.8728,0.2215,0.0547,0.0456,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,4789,0.9985,0.7126,0.7338,0.9984,0.0214,0.0412,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7301,5.2067,7.0672,0.0401,0.0601,0.0586,0.077,0.106,0.094,0.083,1104,0.0419,0.0076,0.0022,0.00212,0.00046,0.00062,24.34,26.29,26.59,1008.7381,0.0813,30.3981,3.0766,5.4229,934824,1668773,4.1903,0.1897,1557.6,1008.7381,23.18,0,0,0,0,0,0,5159,14159.736,12751.112,0.9455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.97e-15,9371.8,4.8298,1.8020,0.2894,30.008,289.205,64.027,224.273,13271.5
64000,7138,2153,38082,58884,50028,20689,113,16002,30,0,210894,2312122,30956.387,18878.633,1.0957,4436.759,0.056,0.852,0.041,0.051,0.499,0.378,74,0.0935,0.6849,0.061,20.4,32.0,56.7,27.89,3.08,8.62,0.43,15.76,5.81,1.349,0.226,0.308,0.315,8.024,0.212,0.0032,103,430,800,9127,139,21,0.439,3464,36,2010,5092,128,770,6240,6.25,12.96,28664,21.2263,49812,23835,290662,1009.1,-0.0,637606,8.076,2619311.388,8.89e-15,0.00190,25.46,21698,16.732,2.478,13.744,0.510,16.758,2262,1236,3640,0.2129,0.979,1.079,2.000,1.094,0.965,1.639,5812.832,15650.957,10855.943,5788.021,18749.182,7944.061,1160.291,5337.523,0.455,0.486,0.531,0.303,0.248,0.416,74307,12088,0.7146,0.1517,0.2877,0.9983,0.0266,0.0375,0.4822,1.0186,0.9265,0.2024,0.0603,0.0396,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,4281,0.9981,0.7996,0.8088,0.9965,0.0267,0.0375,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8247,5.3334,7.5595,0.0381,0.0836,0.0811,0.083,0.137,0.119,0.116,825,0.0295,0.0074,0.0020,0.00261,0.00034,0.00051,28.25,25.35,26.54,1338.9969,0.0831,24.8334,2.8733,5.2024,934411,1668821,3.4784,0.1610,1396.9,1338.9969,25.53,0,0,0,0,0,0,5691,14441.874,12941.174,0.9433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.13e-14,10628.1,5.3066,2.0148,0.2884,26.348,253.536,56.409,199.075,11323.2
65000,7990,2543,40614,63924,54716,23161,149,16956,30,0,225674,2558212,34494.253,20372.704,1.1070,4759.239,0.065,0.836,0.044,0.055,0.514,0.364,78,0.0894,0.6865,0.061,20.2,32.2,58.4,28.40,3.22,8.90,0.52,15.76,5.91,1.336,0.232,0.344,0.351,8.187,0.193,0.0031,105,439,713,12432,129,21,0.458,3949,179,2080,5731,325,1552,6113,5.00,12.77,30660,23.4298,49821,25205,294214,1241.9,-0.0,634055,8.793,2619311.388,5.69e-15,0.00019,11.33,24508,19.005,2.477,15.954,0.574,19.034,3193,1112,3685,0.1796,0.989,1.078,2.000,1.141,0.970,1.614,5798.931,16527.472,13576.244,5779.688,19897.560,9432.118,1052.846,5128.501,0.454,0.483,0.565,0.297,0.242,0.444,77425,11413,0.6930,0.1537,0.2393,0.9988,0.0234,0.0324,0.5024,1.1340,0.9777,0.1836,0.0461,0.0367,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,4043,0.9994,0.8198,0.8476,0.9979,0.0234,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8523,5.2852,7.4590,0.0386,0.0792,0.0767,0.096,0.145,0.132,0.114,1079,0.0388,0.0061,0.0017,0.00233,0.00030,0.00049,22.81,25.55,26.38,1196.0242,0.0988,25.9133,3.3165,5.4761,933329,1668125,2.1614,0.0781,1412.0,1196.0242,19.61,0,0,0,0,0,0,6241,15613.465,14020.611,0.9390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.79e-15,11531.9,5.8575,2.4291,0.2931,33.768,288.788,65.891,219.782,14439.0
66000,9835,2904,49376,81933,71223,32312,245,19908,52,0,283526,3084977,42406.674,26200.650,1.1372,6049.898,0.057,0.853,0.042,0.048,0.521,0.358,97,0.0857,0.6754,0.061,20.8,34.7,60.3,29.30,3.53,8.17,0.38,17.23,6.17,1.324,0.213,0.365,0.380,7.746,0.186,0.0031,103,434,823,16871,122,22,0.526,5286,591,1644,7600,1116,2107,6612,3.75,11.79,28151,23.9602,49912,22552,296904,1599.7,-0.0,635092,10.742,2619311.388,1.23e-14,0.00037,33.72,28379,20.924,2.492,17.586,0.846,20.964,4536,1056,4243,0.1567,0.985,1.125,2.000,1.209,0.951,1.541,7483.662,16043.989,21097.907,7424.437,19934.228,13038.487,1283.811,5828.453,0.508,0.474,0.551,0.372,0.319,0.447,78628,11777,0.6787,0.1739,0.2807,0.9996,0.0264,0.0387,0.5285,0.8933,0.9318,0.1912,0.0349,0.0398,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,5787,0.9994,0.7889,0.8175,0.9989,0.0264,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7005,5.0341,7.0342,0.0373,0.0655,0.0618,0.077,0.102,0.102,0.089,2002,0.0638,0.0061,0.0029,0.00192,0.00056,0.00044,25.31,26.20,26.83,1187.2759,0.1120,27.6427,5.4206,5.3218,933679,1666974,1.1916,0.0111,1414.5,1187.2759,21.44,0,0,0,0,0,0,8005,20150.752,18092.757,0.9346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.40e-15,10970.6,5.9900,2.6825,0.3153,54.719,362.150,84.638,272.937,19014.5
67000,8619,2570,49997,88443,76442,38113,333,18980,68,0,275798,3010599,43502.160,25689.867,1.1193,6395.629,0.059,0.838,0.043,0.061,0.510,0.370,129,0.0951,0.6788,0.052,20.7,32.0,57.8,26.16,3.10,8.22,0.33,14.50,6.03,1.408,0.222,0.323,0.336,7.686,0.187,0.0030,102,448,869,15013,177,22,0.302,4540,835,1265,6519,1176,1109,6334,4.00,12.15,25961,21.8896,49879,21779,293755,1336.8,-0.0,639918,11.102,2619311.388,1.49e-14,0.00039,9.25,33722,22.852,2.458,19.643,0.751,22.884,3585,1034,4000,0.1548,0.999,1.195,2.000,1.262,0.967,1.653,6677.258,18890.074,20167.285,6651.330,23079.173,12570.388,976.363,5747.487,0.492,0.466,0.541,0.395,0.324,0.494,75502,16360,0.7191,0.1042,0.2662,0.9995,0.0222,0.0388,0.5386,1.3487,1.0661,0.2002,0.0164,0.0312,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,3504,0.9995,0.9391,0.8925,0.9991,0.0222,0.0388,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8447,5.2764,7.4919,0.0372,0.0603,0.0559,0.064,0.097,0.094,0.078,3217,0.1166,0.0067,0.0025,0.00162,0.00050,0.00055,23.94,25.67,26.76,1131.3686,0.1029,29.9116,5.8858,5.2165,936207,1666778,1.0848,0.0592,1464.1,1131.3686,19.08,0,0,0,0,0,0,9084,19294.238,17167.219,0.9359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,9927.4,5.4724,2.4257,0.3546,57.834,366.470,85.065,287.201,13218.6
68000,7481,2132,34745,57618,49030,22602,271,13945,54,0,174146,2260521,30522.554,17011.468,1.1506,4487.669,0.037,0.847,0.065,0.051,0.490,0.389,68,0.0870,0.6859,0.055,19.0,32.0,56.8,25.14,2.59,7.54,0.36,14.65,6.05,1.438,0.208,0.291,0.305,7.657,0.188,0.0028,114,501,660,10445,161,23,0.244,3717,287,1341,5853,927,562,5992,6.25,14.46,28676,21.9612,49791,23269,292601,1326.6,-0.0,639578,8.384,2619311.388,6.76e-15,0.00014,20.48,24755,18.768,2.467,15.683,0.617,18.795,2501,1307,3673,0.1973,0.985,1.356,2.000,1.280,0.953,1.719,4151.672,15149.377,12513.343,4126.994,18369.886,7611.400,508.644,4403.755,0.450,0.475,0.524,0.307,0.316,0.462,75886,12012,0.6799,0.1020,0.2248,0.9988,0.0166,0.0370,0.5406,1.2884,0.9776,0.2103,0.0115,0.0303,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,1707,0.9982,0.8124,0.8516,0.9976,0.0166,0.0370,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8887,5.0031,7.5678,0.0397,0.0632,0.0595,0.076,0.094,0.093,0.093,2325,0.1096,0.0089,0.0030,0.00198,0.00017,0.00047,22.58,25.00,26.90,983.0464,0.0816,22.7115,3.9784,4.4055,937045,1666322,1.7241,0.1328,1631.6,983.0464,16.76,0,0,0,0,0,0,5840,12523.800,11070.070,0.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-15,10317.0,5.4903,2.3023,0.3565,37.236,254.969,59.035,196.935,12217.7
69000,7293,2098,43179,74580,63071,31004,397,14348,99,0,196693,2467641,37996.826,18323.989,1.0976,4831.306,0.046,0.840,0.061,0.052,0.495,0.385,92,0.0947,0.6958,0.052,19.0,32.0,59.0,26.84,2.59,7.84,0.38,16.03,5.86,1.482,0.223,0.250,0.263,7.568,0.173,0.0027,96,425,536,9944,160,19,0.189,3628,23,1115,6155,137,1076,6080,5.50,13.86,31782,24.0515,49808,20780,290062,1838.3,-0.0,635399,8.073,2619311.388,1.05e-14,0.00128,23.82,32112,21.334,2.463,18.161,0.709,21.362,2551,1013,3729,0.1788,0.991,1.360,2.000,1.279,0.966,1.760,7039.840,19780.510,12543.034,7003.375,23281.723,6586.106,616.867,6289.710,0.470,0.471,0.516,0.340,0.380,0.459,73156,16389,0.6858,0.0989,0.2388,0.9997,0.0191,0.0328,0.5451,1.1210,0.9526,0.1884,0.0297,0.0263,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,3139,0.9999,0.8682,0.9221,0.9980,0.0191,0.0328,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1539,5.0209,8.1118,0.0352,0.0823,0.0761,0.076,0.123,0.099,0.103,1651,0.0832,0.0066,0.0033,0.00219,0.00045,0.00062,25.80,26.76,27.88,1030.7403,0.0697,30.5995,3.2124,4.8602,936331,1665768,2.3857,0.1502,1726.0,1030.7403,20.51,0,0,0,0,0,0,7741,13492.683,11774.492,0.9362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.26e-15,11540.4,6.0129,2.3957,0.3409,30.939,310.343,69.014,239.139,14407.4
70000,7559,2513,40301,64685,53199,24212,172,14310,43,0,216174,2527634,36891.173,18278.084,1.0471,4131.199,0.051,0.859,0.045,0.046,0.504,0.374,91,0.0945,0.6876,0.049,22.2,32.0,57.2,28.02,3.39,8.85,0.48,15.30,5.83,1.409,0.233,0.335,0.349,8.352,0.196,0.0027,101,440,535,10220,148,18,0.383,3731,25,1670,5864,233,1555,5771,5.50,13.35,33601,26.9981,49782,22106,291492,1428.8,0.0,629316,7.867,2619311.388,6.04e-15,0.00080,7.77,28246,20.792,2.472,17.718,0.602,20.823,3554,889,3116,0.1765,0.990,1.119,2.000,1.213,0.973,1.756,5918.591,16209.603,16364.397,5888.799,18769.176,8344.754,742.514,5059.617,0.482,0.492,0.523,0.349,0.274,0.425,72062,14509,0.6842,0.1175,0.1744,0.9996,0.0219,0.0316,0.5246,1.2837,1.0084,0.1931,0.0165,0.0207,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,1960,0.9996,0.9119,0.9268,0.9986,0.0219,0.0316,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0337,5.1625,8.3480,0.0361,0.0737,0.0680,0.087,0.102,0.105,0.090,1383,0.0543,0.0057,0.0014,0.00228,0.00041,0.00068,24.20,25.87,26.81,1043.0518,0.0802,24.9586,3.3784,4.4886,934722,1665649,2.6457,0.1236,1802.6,1043.0518,17.44,0,0,0,0,0,0,7830,14146.885,12431.123,0.9395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.47e-15,12782.2,6.7495,2.7280,0.3461,36.765,317.640,71.919,245.687,14441.4
