step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,cells
10000,1455714,1,34,19,50.84,49,7,1.038,49,50.84,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,4.371,2.470,17.840,0.540,0.000,0.540,0.00,0.00,0,0.561,8,8,7.5,0.959,644,0,0.000,0.000,0.249,0,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1455716,1,33,16,61.49,49,7,1.255,49,61.49,0,15,0,34,0,0,15,0,34,0,0,1.00,0.244,3.626,2.080,2.168,0.032,0.000,0.032,0.00,0.00,0,0.510,11,11,31.1,0.000,-59,2,0.000,2.168,1.000,16,28,1.000,0,4444444444444444444444444444444444222222222222222
10000,1455717,1,33,20,36.99,30,7,1.233,42,51.78,0,21,0,21,0,0,19,0,11,0,0,1.00,0.514,4.941,1.759,5.819,0.001,0.000,0.001,2.25,2.25,0,0.658,8,8,13.9,0.877,848,0,0.000,0.000,0.908,0,40,1.000,0,0004000044440004444440222222020022220000222220222
10000,1455718,998,33,18,49.99,50,10,1.000,50,49.99,0,21,0,29,0,0,21,0,29,0,0,1.00,0.420,0.579,2.376,0.085,0.000,0.000,0.000,3.75,3.75,0,0.566,11,11,30.7,0.000,-116,1,0.085,0.000,1.000,18,36,1.000,0,0002222222000222222200222442220000044442000004444400000444440000004444000000444400000004440000000044
10000,1455719,1,33,17,54.29,43,7,1.234,49,61.69,1,13,0,35,0,1,13,0,29,0,0,1.00,0.239,4.078,2.002,5.137,0.000,0.000,0.000,0.75,0.75,0,0.543,13,13,16.0,0.000,-248,2,0.000,5.137,1.000,17,28,1.000,0,0000004444444444444444441444444444422222242222222
10000,1455720,998,33,12,107.43,61,9,1.279,61,107.43,23,38,0,0,7,23,38,0,0,0,7,5.75,0.354,1.468,1.848,0.000,0.000,0.000,0.000,0.50,0.50,0,0.386,14,14,29.4,0.000,-888,2,0.000,0.000,1.000,12,32,1.000,0,222222222222222222222222222220000222200000022100000022110000112111111111111111111
10000,1455721,1,33,27,22.49,49,7,0.918,49,22.49,0,0,49,0,0,0,0,49,0,0,0,1.00,0.000,0.156,3.510,0.000,0.000,0.000,0.000,0.00,0.00,0,0.844,8,8,57.3,1.000,1067,0,0.000,0.000,0.999,0,28,1.000,0,3333333333333333333333333333333333333333333333333
10000,1455728,776,33,19,44.07,31,7,1.422,32,45.49,0,28,0,4,0,0,28,0,3,0,0,1.00,0.635,1.267,1.785,0.147,0.956,0.000,0.956,0.00,0.00,0,0.603,11,11,33.4,0.000,-61,2,0.000,0.147,1.000,19,28,1.000,0,4000000400000040000002222222222222222222222222222
10000,1455732,1,33,16,63.85,64,8,0.998,64,63.85,0,29,0,35,0,0,29,0,35,0,0,1.00,0.454,6.888,2.560,5.212,1.597,1.597,0.000,3.25,3.25,0,0.501,14,14,33.5,0.000,-223,1,5.212,0.000,1.000,16,32,1.000,0,2222222222222222222222222444422244444442444444444444444444444444
10000,1455733,1,33,18,48.99,49,7,1.000,49,48.99,0,21,0,28,0,0,21,0,28,0,0,1.00,0.429,4.291,2.340,5.759,0.000,0.000,0.000,2.75,2.75,0,0.572,14,14,25.0,0.000,-236,1,5.759,0.000,1.000,18,28,1.000,0,4444444444444444222444222224422222442222244422244
10000,1455735,1,33,20,41.49,49,7,1.000,49,41.49,0,18,15,16,0,0,18,15,16,0,0,1.00,0.434,4.505,2.600,4.215,0.000,0.000,0.000,3.75,3.75,0,0.621,14,14,33.1,0.000,-1131,1,4.215,0.000,1.000,20,28,1.000,0,3333333333333322244432222444222224422224442244444
10000,1455749,1,33,18,50.14,49,7,1.023,49,50.14,0,4,0,45,0,0,4,0,45,0,0,1.00,0.080,6.827,2.340,9.606,0.492,0.000,0.492,0.00,0.00,0,0.565,11,11,37.9,0.000,-2,2,0.000,9.606,1.000,18,28,1.000,0,4444444444444444444444442244444224444444444444444
10000,1455763,1,33,20,39.52,36,6,1.098,36,39.52,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,4.337,2.080,14.003,0.397,0.000,0.397,0.00,0.00,0,0.636,6,6,19.2,0.226,336,0,0.000,0.000,0.527,0,24,1.000,0,444444444444444444444444444444444444
10000,1455767,1,33,17,53.93,49,7,1.101,49,53.93,0,31,0,18,0,0,31,0,18,0,0,1.00,0.575,4.792,2.210,2.712,1.066,0.227,0.839,3.75,3.75,0,0.545,14,14,36.5,0.000,-427,2,0.000,2.712,1.000,17,28,1.000,0,4444422444442224444222444422222222222222222222222
10000,1455769,1,33,19,46.41,49,7,0.947,49,46.41,0,24,0,25,0,0,24,0,25,0,0,1.00,0.517,6.110,2.470,9.500,0.000,0.000,0.000,0.00,0.00,0,0.587,11,11,25.6,0.000,-27,1,9.500,0.000,1.000,19,28,1.000,0,4444444444444444424442222244222222422222242222224
10000,1455770,1,33,17,55.57,48,7,1.158,48,55.57,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,4.150,2.176,2.335,0.001,0.000,0.001,0.00,0.00,0,0.537,6,6,17.4,0.301,286,0,0.000,0.000,0.546,0,32,1.000,0,4444444444444444444444440444444444444444444444444
10000,1455775,998,33,18,49.99,50,10,1.000,50,49.99,0,21,0,29,0,0,21,0,29,0,0,1.00,0.420,4.593,2.376,3.421,0.000,0.000,0.000,0.75,0.75,0,0.566,14,14,36.8,0.000,-454,1,3.421,0.000,1.000,18,36,1.000,0,0002222222000222222200222442220000044442000004444400000444440000004444000000444400000004440000000044
10000,1455776,1,33,19,47.34,48,7,0.986,48,47.34,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,5.663,2.432,17.510,0.000,0.000,0.000,0.00,0.00,0,0.581,11,11,36.2,0.000,-101,1,17.510,0.000,1.000,19,32,1.000,0,4444444444444444444444440444444444444444444444444
10000,1455777,1,33,17,53.84,49,7,1.099,49,53.84,0,42,0,7,0,0,42,0,7,0,0,1.00,0.780,1.633,2.210,0.756,0.000,0.000,0.000,5.00,5.00,0,0.545,13,13,18.4,0.000,-911,2,0.000,0.756,1.000,17,28,1.000,0,2222222222244222222442222224222222422222242222222
10000,1455778,1,33,18,48.57,49,7,0.991,49,48.57,0,1,0,48,0,0,1,0,48,0,0,1.00,0.021,3.801,2.340,16.140,1.140,0.000,1.140,0.00,0.00,0,0.574,7,7,27.7,0.671,405,0,0.000,0.000,0.108,0,28,1.000,0,4444444444444444444444442444444444444444444444444
10000,1455779,1,33,18,51.13,49,7,1.043,49,51.13,0,28,0,21,0,0,28,0,21,0,0,1.00,0.548,2.717,2.340,0.001,6.185,1.857,4.328,0.75,1.75,0,0.559,6,6,11.2,0.216,170,0,0.000,0.000,0.175,0,28,1.000,0,4444444442224442222244222224222222442222244222244
10000,1455780,1,33,19,42.13,46,7,0.991,49,45.11,0,13,7,29,0,0,13,7,26,0,0,1.00,0.309,5.988,2.319,9.782,0.157,0.000,0.157,1.25,1.25,0,0.616,5,5,-14.4,0.882,634,0,0.000,0.000,0.005,0,30,1.000,0,4000444444444444223344222233422223342224434444444
10000,1455782,1,33,33,12.44,11,7,1.131,11,12.44,0,0,0,11,0,0,0,0,11,0,0,1.00,0.000,2.013,1.782,5.858,0.617,0.000,0.617,0.00,0.00,0,1.000,8,8,7.3,0.970,584,0,0.000,0.000,0.232,0,16,1.000,0,4444400444440040000000000000000000000000000000000
10000,1455784,1,32,19,25.01,24,7,1.042,49,51.07,0,49,0,0,0,0,24,0,0,0,0,1.00,0.960,0.000,1.159,0.000,0.000,0.000,0.000,3.95,5.00,0,0.800,11,11,26.1,0.000,-34,2,0.000,0.000,1.000,19,28,1.000,0,2200000220000022000002200000220000022222222222222
10000,1455785,1,32,14,82.86,49,7,1.023,49,82.86,32,13,0,4,5,32,13,0,4,3,5,9.96,0.157,2.632,1.820,1.120,0.000,0.000,0.000,0.50,0.50,0,0.439,11,11,37.7,0.000,-163,2,0.000,1.120,1.000,14,3,1.000,0,1111111111111111141111144411122222112222211122211
10000,1455786,1,32,18,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,4.813,2.340,8.139,0.000,0.000,0.000,0.00,0.00,0,0.572,11,11,37.9,0.000,-108,1,8.139,0.000,1.000,18,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1455788,776,32,18,46.25,29,6,1.595,29,46.25,0,15,0,14,0,0,15,0,14,0,0,1.00,0.324,4.511,1.620,2.037,0.078,0.000,0.078,1.75,1.75,0,0.588,10,10,16.7,0.000,-40,2,0.000,2.037,1.000,18,36,1.000,0,444444440044440004420022222222222222
10000,1455789,1,32,18,47.99,49,7,1.000,49,47.99,0,20,2,27,0,0,20,2,27,0,0,1.00,0.417,3.049,2.340,2.086,0.000,0.000,0.000,1.00,1.00,0,0.577,11,11,24.2,0.000,-119,1,2.086,0.000,1.000,18,28,1.000,0,4444444444444444224444222244422222432222243422224
10000,1455790,776,32,14,73.58,49,7,1.502,49,73.58,0,17,0,32,0,0,17,0,32,0,0,1.00,0.231,3.355,1.820,0.000,0.000,0.000,0.000,0.75,0.75,0,0.466,13,13,17.1,0.000,-245,2,0.000,0.000,1.000,14,28,1.000,0,4444444444444444444444444444444222242222222222222
10000,1455791,1,32,18,48.99,49,7,1.000,49,48.99,0,23,0,26,0,0,23,0,26,0,0,1.00,0.470,1.910,2.340,0.457,0.457,0.457,0.000,2.25,2.25,0,0.572,14,14,37.8,0.000,-245,1,0.457,0.000,1.000,18,28,1.000,0,4444444444444444424444222244422222422222242222222
10000,1455792,1,32,17,52.35,53,8,0.988,64,63.21,0,35,0,29,0,0,35,0,18,0,0,1.00,0.669,3.743,2.334,5.365,0.000,0.000,0.000,3.75,3.75,0,0.553,11,11,31.9,0.000,-165,1,5.365,0.000,1.000,17,32,1.000,0,0000004400004444044224444222224422222224222222242222222422222224
10000,1455794,998,32,20,37.27,29,8,1.285,29,37.27,0,19,0,10,0,0,19,0,10,0,0,1.00,0.510,1.352,1.800,0.021,0.000,0.000,0.000,0.00,0.00,0,0.655,14,14,31.8,0.000,-771,2,0.000,0.021,1.000,20,36,1.000,0,0022222222222222222044422000004400000044000000040000000400000004
10000,1455796,998,32,19,41.56,28,8,1.484,28,41.56,0,20,0,8,0,0,20,0,8,0,0,1.00,0.481,3.722,1.672,0.300,1.143,0.903,0.241,3.50,3.50,0,0.621,14,14,35.4,0.000,-239,2,0.000,0.300,1.000,19,28,1.000,0,0022222200222222002222220000002200000044000000440000004400000044
10000,1455801,998,32,18,48.99,49,10,1.000,49,48.99,0,15,0,34,0,0,15,0,34,0,0,1.00,0.306,4.007,2.340,0.000,13.365,13.365,0.000,2.00,2.00,0,0.571,14,14,32.7,0.000,-478,1,0.000,0.000,1.000,18,34,1.000,0,0002222222000222222200024444440000044444000004444400000444440000004444000000444400000004440000000044
10000,1455807,990,32,15,69.46,54,8,1.286,57,73.32,0,28,0,29,0,0,26,0,28,0,0,1.00,0.374,2.452,2.100,1.026,0.000,0.000,0.000,1.50,1.50,0,0.480,14,11,18.1,0.000,-232,2,0.000,1.026,1.000,15,42,1.000,0,4444444444224444222224442222204422222044222220442222004400000444
10000,1455812,1,32,16,63.35,64,8,0.998,64,63.35,0,31,1,32,0,0,31,1,32,0,0,1.00,0.489,1.594,2.560,0.055,0.000,0.000,0.000,0.00,0.00,0,0.503,14,14,38.1,0.000,-267,1,0.055,0.000,1.000,16,32,1.000,0,2222222222222222224422224444442244444422444444224444442234444442
10000,1455813,1,32,21,19.78,19,7,1.041,49,51.00,0,28,0,21,0,0,14,0,5,0,0,1.00,0.708,2.039,1.233,4.208,0.293,0.000,0.293,1.75,1.75,0,0.899,7,7,11.4,0.580,303,0,0.000,0.000,0.147,0,28,1.000,0,4400000440000042000002200000220000022000002222222
10000,1455819,1,32,18,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,2.474,2.340,0.238,1.123,0.771,0.352,0.00,0.00,0,0.572,6,6,40.5,0.371,65,0,0.000,0.000,0.974,0,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1455822,1,32,16,62.07,49,7,1.267,49,62.07,0,23,0,26,0,0,23,0,26,0,0,1.00,0.371,4.961,2.080,8.320,0.662,0.662,0.000,2.25,2.25,0,0.508,8,8,14.0,0.869,825,0,0.000,0.000,0.923,0,28,1.000,0,4444444444444444444442444442222222222222222222222
10000,1455823,998,32,29,18.96,19,7,0.998,19,18.96,0,10,0,9,0,0,10,0,9,0,0,1.00,0.528,0.067,2.030,0.011,0.000,0.000,0.000,5.75,5.75,0,0.919,14,14,29.7,0.000,-876,1,0.011,0.000,1.000,29,24,1.000,0,0022222000222200000420000044000004400000440000044
10000,1455826,1,32,12,100.84,64,8,0.951,64,100.84,42,22,0,0,6,42,22,0,0,5,6,11.78,0.218,1.294,1.920,0.000,0.000,0.000,0.000,0.25,0.25,0,0.398,11,11,26.9,0.000,-172,1,0.000,0.000,1.000,12,5,1.000,0,1111111111111111111111111112211111222211112222211222222111222221
10000,1455827,1,32,21,33.81,40,8,0.980,44,37.73,0,0,11,33,0,0,0,11,29,0,0,1.00,0.000,3.169,2.349,12.239,0.021,0.000,0.021,0.00,0.00,0,0.688,8,8,14.4,0.902,1387,0,0.000,0.000,0.947,0,40,1.000,0,0444444404444444044444440400444433000044333000043330000033300000
10000,1455829,1,32,18,48.74,41,7,0.894,49,55.89,15,29,3,2,6,15,21,3,2,0,5,4.61,0.431,1.673,2.049,0.720,0.000,0.000,0.000,0.00,0.00,0,0.573,11,11,38.0,0.000,-114,1,0.720,0.000,1.000,18,15,1.000,0,1000000122222011222201142222114222211122221111333
10000,1455831,1,32,19,43.71,36,6,1.214,36,43.71,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,4.712,1.976,5.587,1.800,0.000,1.800,0.00,0.00,0,0.605,6,6,7.8,0.249,148,0,0.000,0.000,0.500,0,24,1.000,0,444444444444444444444444444444444444
10000,1455832,1,32,20,39.93,49,7,0.815,49,39.93,0,10,0,39,0,0,10,0,39,0,0,1.00,0.250,0.236,2.600,0.000,0.000,0.000,0.000,0.00,0.00,0,0.633,3,3,30.3,0.244,20,0,0.000,0.000,0.966,0,28,1.000,0,4444444444444444424444422244442224444222444444444
10000,1455835,1,32,19,39.90,38,7,1.050,40,42.00,0,5,0,35,0,0,5,0,33,0,0,1.00,0.125,1.538,2.034,4.314,0.315,0.000,0.315,0.25,0.25,0,0.633,5,5,-14.7,0.688,36,0,0.000,0.000,0.925,0,44,1.000,0,4004444444444444004444400044440004442204442224444
10000,1455836,1,32,18,44.89,45,7,0.998,49,48.88,0,0,0,49,0,0,0,0,45,0,0,1.00,0.000,6.423,2.163,0.495,4.681,0.000,4.681,0.00,0.00,0,0.597,8,8,18.2,0.677,397,0,0.000,0.000,0.397,0,28,1.000,0,0044444004444444444444444444444444444444444444444
10000,1455837,1,32,18,47.99,49,7,1.000,49,47.99,0,20,2,27,0,0,20,2,27,0,0,1.00,0.417,2.739,2.340,2.242,0.000,0.000,0.000,3.00,3.00,0,0.577,11,11,38.2,0.000,-143,1,2.242,0.000,1.000,18,28,1.000,0,4444444444444444224444222244422222432222243422224
10000,1455838,1,32,17,50.62,64,8,0.929,64,50.62,0,1,19,44,0,0,1,19,44,0,0,1.00,0.020,5.047,2.720,14.960,0.000,0.000,0.000,0.00,0.00,0,0.562,11,11,37.8,0.000,-69,1,14.960,0.000,1.000,17,32,1.000,0,4444333344443333244443334444443344444433444444334444444344444443
10000,1455839,990,32,32,9.12,8,8,1.139,8,9.12,0,5,0,3,0,0,5,0,3,0,0,1.00,0.548,2.681,1.536,0.000,1.920,0.000,1.920,0.00,0.00,0,1.000,7,7,4.9,0.148,27,0,0.000,0.000,0.685,0,18,1.000,0,0000000000000000020000002200000020000000200000004000000044000000
10000,1455842,1,31,18,45.48,49,7,0.928,49,45.48,0,20,0,29,0,0,20,0,29,0,0,1.00,0.440,3.509,2.340,7.280,0.000,0.000,0.000,0.00,0.00,0,0.593,11,11,31.7,0.000,-87,1,7.280,0.000,1.000,18,28,1.000,0,4444444444222444222244422222442222244422244444444
10000,1455845,999,31,17,47.80,49,7,0.976,49,47.80,0,24,0,25,0,0,24,0,25,0,0,1.00,0.502,1.876,2.210,0.707,0.000,0.000,0.000,0.50,0.50,0,0.579,14,14,34.7,0.000,-923,1,0.707,0.000,1.000,17,28,1.000,0,4444444444444444244442222244222222422222242222224
10000,1455846,1,31,18,44.52,36,6,1.272,36,44.52,0,7,2,27,0,0,7,2,27,0,0,1.00,0.157,3.234,1.872,0.095,0.591,0.000,0.591,0.00,0.00,0,0.599,10,10,22.2,0.000,-52,2,0.000,0.095,1.000,18,24,1.000,0,444433444444444444444444244444222222
10000,1455847,776,31,14,75.90,49,7,1.380,49,75.90,6,18,0,25,5,6,18,0,25,0,5,2.11,0.237,7.090,1.820,2.606,2.407,1.479,0.928,0.50,0.50,0,0.459,11,11,35.2,0.000,-154,2,0.000,2.606,1.000,14,23,1.000,0,4444444444444444444444444222112222211222221122222
10000,1455851,1,31,17,50.72,49,7,1.035,49,50.72,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,1.924,2.210,0.000,0.474,0.000,0.474,0.00,0.00,0,0.562,7,7,25.9,0.495,397,0,0.000,0.000,0.083,0,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1455852,999,31,19,42.55,47,7,0.905,47,42.55,0,0,0,47,0,0,0,0,47,0,0,1.00,0.000,2.793,2.394,0.786,0.000,0.000,0.000,0.00,0.00,0,0.613,14,14,36.0,0.000,-933,1,0.786,0.000,1.000,19,34,1.000,0,4444444444444444444444400444444444444444444444444
10000,1455853,990,31,31,7.49,8,7,0.936,8,7.49,0,0,0,8,0,0,0,0,8,0,0,1.00,0.000,0.000,1.302,0.000,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,33.6,0.000,-23,1,0.000,0.000,1.000,31,16,1.000,0,0444444000004400000000000000000000000000000000000
10000,1455859,1,31,16,54.31,49,7,1.108,49,54.31,0,16,0,33,0,0,16,0,33,0,0,1.00,0.295,4.774,2.080,0.000,2.905,2.905,0.000,0.75,0.75,0,0.543,6,6,-0.5,0.656,5,0,0.000,0.000,1.000,13,28,1.000,0,4444442444442244444224444422444442244442224442222
10000,1455866,998,31,22,29.44,34,9,0.866,34,29.44,0,0,0,34,0,0,0,0,34,0,0,1.00,0.000,2.342,2.200,7.176,0.000,0.000,0.000,0.00,0.00,0,0.737,14,14,36.2,0.000,-468,1,7.176,0.000,1.000,22,28,1.000,0,000044444000044444000004444000004444000004444000004444000000444000000444000000044
10000,1455867,1,31,24,26.61,49,7,0.794,49,26.61,0,0,31,18,0,0,0,31,18,0,0,1.00,0.000,2.566,3.120,8.640,0.000,0.000,0.000,0.00,0.00,0,0.775,7,7,25.9,0.573,263,0,0.000,0.000,0.613,0,28,1.000,0,4444444444444443333443333334333333333333333333333
10000,1455870,1,31,16,59.99,64,8,1.000,64,59.99,0,23,8,33,0,0,23,8,33,0,0,1.00,0.383,7.578,2.560,10.268,0.000,0.000,0.000,0.00,0.00,0,0.516,11,11,37.8,0.000,-54,1,10.268,0.000,1.000,16,32,1.000,0,4442222244222222444422224444422244444222444442234444433344443333
10000,1455875,1,31,18,46.32,49,7,0.945,49,46.32,0,14,0,35,0,0,14,0,35,0,0,1.00,0.302,5.832,2.340,8.166,3.743,1.429,2.314,0.50,0.50,0,0.588,8,8,16.9,0.655,321,0,0.000,0.000,0.859,0,28,1.000,0,4444444444444444422244442222444222244442224444444
10000,1455876,808,31,16,53.98,49,7,0.857,49,53.98,14,0,0,35,0,14,0,0,35,0,0,1.00,0.000,6.398,2.080,7.349,1.011,0.000,1.011,0.00,0.00,0,0.544,6,6,51.3,0.051,327,0,0.000,0.000,0.681,0,28,1.000,0,4444444444444444114444111144411114441111444444444
10000,1455877,1,31,14,71.72,64,8,1.121,64,71.72,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,3.355,2.240,13.971,0.008,0.000,0.008,0.00,0.00,0,0.472,7,7,50.2,0.719,258,0,0.000,0.000,0.979,0,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1455878,1,31,17,48.99,49,7,1.000,49,48.99,0,26,0,23,0,0,26,0,23,0,0,1.00,0.531,2.847,2.210,6.670,0.000,0.000,0.000,2.51,2.75,0,0.572,10,7,12.8,0.000,-19,1,6.670,0.000,1.000,17,28,1.000,0,4444444444444444224442222244222222422222242222222
10000,1455879,1,31,17,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,4.822,2.210,7.025,0.115,0.000,0.115,0.00,0.00,0,0.560,11,11,36.1,0.000,-29,2,0.000,7.025,1.000,17,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1455880,808,31,15,60.75,64,8,0.949,64,60.75,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,6.527,2.400,19.088,0.052,0.000,0.052,0.00,0.00,0,0.513,6,6,48.0,0.098,141,0,0.000,0.000,0.712,0,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1455881,1,31,19,41.99,49,7,1.000,49,41.99,0,14,14,21,0,0,14,14,21,0,0,1.00,0.333,3.426,2.470,2.944,0.000,0.000,0.000,1.50,1.50,0,0.617,11,11,38.2,0.000,-81,1,2.944,0.000,1.000,19,28,1.000,0,3444444344444433224443322244332224433222243333224
10000,1455882,1,31,16,55.63,48,7,1.159,48,55.63,0,19,0,29,0,0,19,0,29,0,0,1.00,0.342,7.045,2.048,7.982,0.920,0.000,0.920,0.00,0.00,0,0.536,5,5,-15.1,0.723,288,0,0.000,0.000,0.936,0,32,1.000,0,4444444444444444444444440444422222422222222222222
10000,1455883,1,31,17,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,4.043,2.210,3.289,0.000,0.000,0.000,2.00,2.00,0,0.572,11,11,30.5,0.000,-52,1,3.289,0.000,1.000,17,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1455884,808,31,16,53.98,49,7,0.857,49,53.98,14,0,0,35,0,14,0,0,35,0,0,1.00,0.000,2.740,2.080,0.965,0.000,0.000,0.000,0.00,0.00,0,0.544,6,6,50.7,0.060,292,0,0.000,0.000,0.681,0,28,1.000,0,4444444444444444114444111144411114441111444444444
10000,1455885,1,31,17,48.88,49,7,0.998,49,48.88,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,1.476,2.210,0.130,0.000,0.000,0.000,0.00,0.00,0,0.572,10,10,17.0,0.000,-71,1,0.130,0.000,1.000,17,28,1.000,0,4444444444444444444444444444444444444444444444444
10000,1455887,1,31,18,44.53,36,6,1.237,36,44.53,0,4,0,32,0,0,4,0,32,0,0,1.00,0.090,4.091,1.872,11.520,0.000,0.000,0.000,0.00,0.00,0,0.599,7,7,5.3,0.419,252,0,0.000,0.000,0.525,0,24,1.000,0,444444444444442244442244444444444444
10000,1455888,260,31,19,40.17,36,6,1.116,36,40.17,0,0,0,36,0,0,0,0,36,0,0,1.00,0.000,1.743,1.976,0.431,0.240,0.000,0.240,0.00,0.00,0,0.631,11,11,37.7,0.000,-125,2,0.000,0.431,1.000,19,24,1.000,0,444444444444444444444444444444444444
10000,1455890,808,31,15,63.59,64,8,0.994,64,63.59,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,5.446,2.400,13.249,0.210,0.000,0.210,0.00,0.00,0,0.502,7,7,52.7,0.037,125,0,0.000,0.000,0.703,0,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1455891,808,31,14,71.26,51,8,0.938,51,71.26,25,0,0,26,0,25,0,0,26,0,0,6.62,0.000,3.848,1.876,7.280,-0.000,0.000,-0.000,0.00,0.00,0,0.474,6,6,50.5,0.102,119,0,0.000,0.000,0.713,0,21,1.000,0,1111111111111111110000111000001114000041444444444444444444444444
10000,1455892,808,31,14,75.95,49,7,1.101,49,75.95,20,0,0,29,0,20,0,0,29,0,0,6.25,0.000,4.285,1.820,8.120,0.000,0.000,0.000,0.00,0.00,0,0.459,6,6,49.2,0.106,153,0,0.000,0.000,0.723,0,13,1.000,0,1111111111111111444111444441444444444444444444444
10000,1455893,1,31,18,45.83,49,7,0.935,49,45.83,0,25,0,24,0,0,25,0,24,0,0,1.00,0.546,5.507,2.340,1.368,2.654,0.648,2.005,0.00,0.00,0,0.591,7,7,30.4,0.607,379,0,0.000,0.000,0.248,0,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1455898,1,30,17,48.99,49,7,1.000,49,48.99,0,25,0,24,0,0,25,0,24,0,0,1.00,0.510,4.951,2.210,8.160,0.000,0.000,0.000,0.00,0.00,0,0.572,11,11,31.6,0.000,-84,1,8.160,0.000,1.000,17,28,1.000,0,4444444444444444224442222244222222422222242222224
10000,1455901,1,30,14,68.93,64,8,1.077,64,68.93,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,6.209,2.240,11.048,0.000,0.000,0.000,0.00,0.00,0,0.482,11,11,38.0,0.000,-77,2,0.000,11.048,1.000,14,32,1.000,0,4444444444444444444444444444444444444444444444444444444444444444
10000,1455909,1,30,16,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,6.270,2.080,4.701,0.000,0.000,0.000,0.00,0.00,0,0.560,5,5,27.2,0.867,1539,0,0.000,0.000,0.844,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1455912,1,30,17,38.15,39,8,0.978,64,62.61,0,37,0,27,0,0,17,0,22,0,0,1.00,0.446,4.115,1.771,7.847,0.000,0.000,0.000,0.75,0.75,0,0.648,7,7,-1.6,0.674,13,0,0.000,0.000,0.982,0,32,1.000,0,4444222244442222444442224440000044400000444000002220000022200000
10000,1455913,1,30,19,38.88,34,6,1.144,36,41.17,0,8,0,28,0,0,8,0,26,0,0,1.00,0.206,4.123,1.898,1.300,3.471,0.000,3.471,0.00,0.00,0,0.641,14,14,36.2,0.000,-381,2,0.000,1.300,1.000,19,26,1.000,0,444004444444444444444444444224222222
10000,1455915,998,30,22,29.10,22,7,1.323,22,29.10,0,0,0,22,0,0,0,0,22,0,0,1.00,0.000,2.241,1.672,2.126,2.439,0.000,2.439,0.00,0.00,0,0.742,11,11,38.2,0.000,-39,2,0.000,2.126,1.000,22,22,1.000,0,0004444000444400044440000444000044400000440000044
10000,1455922,1,30,14,71.48,64,8,1.117,64,71.48,0,40,0,24,0,0,40,0,24,0,0,1.00,0.560,6.950,2.240,6.700,5.150,5.150,0.000,0.71,1.00,0,0.473,4,4,19.2,0.578,1478,0,0.000,0.000,0.791,0,32,1.000,0,4444444444444444422224442222224422222224222222242222222222222222
10000,1455923,1,30,16,51.00,49,7,1.041,49,51.00,0,28,0,21,0,0,28,0,21,0,0,1.00,0.549,6.667,2.080,1.500,3.542,0.000,3.542,0.00,0.00,0,0.560,5,5,23.7,0.728,1504,0,0.000,0.000,0.811,0,28,1.000,0,4444444444444442224442222244222222422222222222222
10000,1455925,188,30,23,24.84,22,6,0.887,32,33.71,6,15,0,11,3,6,6,0,10,0,2,2.41,0.242,1.409,1.694,1.140,0.139,0.000,0.139,1.00,1.00,0,0.803,11,5,26.9,0.000,-19,1,1.140,0.000,1.000,21,22,1.000,0,000000222000220040110044114444114442
10000,1455928,1,30,15,59.49,64,8,1.000,64,59.49,0,27,9,28,0,0,27,9,28,0,0,1.00,0.454,7.520,2.400,6.002,0.000,0.000,0.000,0.25,0.25,0,0.519,11,11,35.2,0.000,-119,1,6.002,0.000,1.000,15,32,1.000,0,2222222222222222224422224444422244444422444444334444433344443333
