step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest
268000,1,1326,19.5,0.4,0.2,0.7,14.9,0.0,1.06,7.0,319,349,29.60,12.44,719,591,16,0.0,1.05,1.07,1.07,6.12,7.56,7.34,23.0,1.200,0.311
269000,1,1229,20.2,0.2,0.1,0.8,15.8,0.0,1.04,5.5,249,348,29.79,12.63,621,567,41,0.0,1.02,1.04,1.05,6.38,7.64,7.63,24.1,1.215,0.307
270000,1,1160,19.8,0.2,0.2,0.9,15.5,0.0,1.03,6.1,259,337,28.36,12.21,583,550,27,0.0,1.01,1.03,1.03,6.25,7.55,7.43,24.0,1.209,0.304
271000,1,1001,20.3,0.1,0.2,1.0,15.7,0.0,1.01,5.6,200,354,28.80,12.09,461,523,17,0.0,1.01,1.02,1.02,6.50,7.85,7.55,24.0,1.221,0.308
272000,1,860,21.0,0.3,0.1,0.9,15.8,0.0,1.03,5.3,165,311,24.63,9.97,436,400,24,0.0,1.01,1.04,1.04,6.57,7.87,7.76,24.1,1.232,0.310
273000,1,420,22.3,0.2,0.0,1.6,15.7,0.0,1.02,4.5,73,290,21.76,8.59,227,179,14,0.0,1.01,1.03,1.02,6.85,7.91,7.84,24.0,1.325,0.320
274000,1,366,23.1,0.4,0.0,1.5,15.9,0.0,1.04,4.8,67,312,23.72,8.07,217,140,9,0.0,1.01,1.05,1.04,6.55,7.79,7.77,23.1,1.327,0.318
275000,1,322,22.4,0.3,0.0,1.9,15.7,0.0,1.05,4.8,70,276,20.24,7.31,179,125,18,0.0,1.04,1.05,1.06,6.67,7.78,7.87,23.0,1.317,0.329
276000,1,466,21.5,0.2,0.1,1.4,16.1,0.0,1.03,5.0,110,293,24.28,7.16,235,228,3,0.0,1.02,1.04,1.03,6.63,7.71,7.81,24.5,1.249,0.319
277000,1,597,22.2,0.3,0.2,1.8,15.8,0.0,1.05,4.6,134,261,21.66,6.60,299,290,8,0.0,1.03,1.07,1.05,6.79,7.81,7.78,24.6,1.271,0.323
278000,1,715,22.0,0.2,0.1,1.6,16.0,0.0,1.03,4.4,138,322,27.91,8.10,376,318,21,0.0,1.02,1.02,1.04,6.75,7.75,7.84,24.2,1.268,0.317
279000,1,676,21.4,0.3,0.0,1.8,14.9,0.0,1.04,4.6,110,326,27.07,8.39,350,304,22,0.0,1.02,1.05,1.06,6.56,7.83,7.85,24.6,1.315,0.321
280000,1,1026,21.8,0.4,0.1,1.6,15.6,0.0,1.06,4.7,200,349,31.10,9.51,533,461,32,0.0,1.05,1.07,1.07,6.67,7.82,7.72,24.5,1.266,0.316
281000,1,1100,21.2,0.3,0.1,1.4,15.4,0.0,1.07,5.0,213,334,28.68,10.46,592,488,20,0.0,1.06,1.07,1.07,6.61,7.80,7.72,23.7,1.267,0.319
282000,1,1230,20.5,0.2,0.1,1.4,15.0,0.0,1.03,5.7,223,376,32.67,11.89,667,540,23,0.0,1.04,1.04,1.03,6.29,7.65,7.51,23.4,1.276,0.321
283000,1,1275,20.3,0.2,0.1,1.3,14.9,0.0,1.05,5.7,262,392,34.09,12.39,675,567,33,0.0,1.05,1.05,1.05,6.16,7.61,7.51,23.7,1.269,0.319
284000,1,1423,19.2,0.2,0.0,1.2,14.2,0.0,1.04,6.8,275,379,32.49,12.34,804,582,37,0.0,1.04,1.03,1.04,5.88,7.40,7.19,23.2,1.261,0.322
285000,1,1392,19.6,0.3,0.1,1.1,14.4,0.0,1.05,6.9,292,412,35.97,13.60,810,538,44,0.0,1.04,1.06,1.05,5.88,7.43,7.32,23.1,1.254,0.319
286000,1,1419,18.6,0.3,0.0,1.2,13.6,0.0,1.05,7.7,300,372,30.36,12.61,782,597,40,0.0,1.04,1.06,1.05,5.68,7.31,7.12,23.4,1.253,0.322
287000,1,1133,18.3,0.1,0.1,1.4,13.2,0.0,1.02,7.7,216,382,30.65,12.36,608,495,30,0.0,1.02,1.02,1.02,5.67,7.36,7.33,23.3,1.286,0.333
288000,1,1301,19.9,0.3,0.2,1.0,14.6,0.0,1.03,6.6,277,391,32.92,13.62,684,592,25,0.0,1.01,1.05,1.03,6.14,7.47,7.35,23.7,1.256,0.322
289000,1,1296,19.2,0.3,0.1,1.1,14.2,0.0,1.03,6.8,244,347,27.94,11.95,720,549,27,0.0,1.02,1.04,1.04,6.09,7.57,7.42,23.3,1.258,0.321
290000,1,1117,20.1,0.3,0.1,1.1,14.9,0.0,1.05,6.1,221,352,27.99,11.69,597,503,17,0.0,1.04,1.05,1.05,6.31,7.65,7.61,23.6,1.261,0.325
291000,1,961,21.1,0.3,0.0,1.1,15.8,0.0,1.05,5.1,195,339,27.23,11.33,486,464,11,0.0,1.06,1.04,1.05,6.45,7.60,7.73,24.0,1.253,0.317
292000,1,829,20.8,0.2,0.1,1.2,15.4,0.0,1.03,5.1,162,331,26.39,10.26,414,393,22,0.0,1.01,1.04,1.04,6.42,7.68,7.69,24.4,1.265,0.319
293000,1,533,22.1,0.3,0.0,1.8,15.3,0.0,1.05,4.6,107,321,24.21,9.11,223,284,26,0.0,1.03,1.06,1.06,6.52,7.78,7.80,26.0,1.309,0.331
294000,1,445,21.2,0.1,0.0,1.4,15.1,0.0,1.03,5.0,77,293,21.27,8.51,194,226,25,0.0,1.03,1.04,1.03,6.56,7.67,7.82,25.8,1.315,0.333
295000,1,396,20.7,0.2,0.0,1.7,14.6,0.0,1.02,4.9,69,292,21.63,7.70,185,202,9,0.0,1.01,1.03,1.02,6.52,7.86,7.82,24.8,1.311,0.335
296000,1,393,21.3,0.1,0.1,1.7,15.0,0.0,1.02,4.8,64,283,22.08,6.68,197,175,21,0.0,1.00,1.02,1.02,6.60,7.77,7.83,25.4,1.322,0.328
297000,1,443,21.9,0.2,0.0,1.7,15.6,0.0,1.03,4.5,87,298,23.57,7.48,202,219,22,0.0,1.03,1.01,1.04,6.63,7.90,7.85,26.1,1.306,0.327
297000,307,134,23.5,0.4,0.5,0.4,18.8,0.0,1.07,2.8,38,368,38.02,9.80,98,36,0,0.1,1.03,1.12,1.07,7.34,7.87,7.95,21.3,1.153,0.253
298000,1,661,22.5,0.4,0.2,1.3,16.3,0.0,1.07,4.3,138,317,26.90,8.43,322,326,13,0.0,1.02,1.12,1.08,6.68,7.78,7.77,25.2,1.271,0.309
299000,1,884,21.5,0.2,0.1,1.1,15.9,0.0,1.04,4.7,172,325,28.40,8.75,468,398,18,0.0,1.02,1.04,1.04,6.51,7.63,7.74,23.5,1.269,0.308
300000,1,1035,22.3,0.5,0.2,1.0,16.1,0.0,1.06,4.6,214,354,31.22,9.77,568,456,11,0.0,1.04,1.07,1.06,6.58,7.73,7.68,23.6,1.270,0.304
301000,1,1137,21.0,0.2,0.1,1.0,15.8,0.0,1.06,5.2,227,367,32.07,11.05,637,484,16,0.0,1.04,1.08,1.07,6.46,7.71,7.65,23.4,1.254,0.307
302000,1,1232,21.0,0.4,0.1,0.9,15.6,0.0,1.06,5.2,259,390,34.08,12.55,693,519,20,0.0,1.03,1.07,1.06,6.43,7.71,7.57,23.1,1.251,0.307
303000,1,1312,20.0,0.3,0.1,0.9,14.9,0.0,1.06,6.1,269,392,34.57,12.90,690,580,42,0.0,1.02,1.09,1.07,6.22,7.52,7.48,23.5,1.251,0.310
304000,1,1303,20.3,0.4,0.1,1.0,14.8,0.0,1.08,5.8,266,414,36.84,13.95,685,604,14,0.0,1.04,1.10,1.09,6.26,7.63,7.59,23.4,1.260,0.309
305000,1,1440,19.2,0.3,0.2,1.0,14.2,0.0,1.06,7.0,326,386,33.79,12.91,768,650,22,0.0,1.04,1.08,1.07,5.94,7.34,7.40,23.4,1.248,0.315
306000,1,1398,19.5,0.3,0.2,0.9,14.5,0.0,1.06,6.9,338,406,34.27,13.73,765,606,27,0.0,1.02,1.10,1.06,5.93,7.52,7.31,23.4,1.242,0.314
307000,1,1390,18.6,0.2,0.1,0.9,14.0,0.0,1.05,7.1,286,374,30.51,12.68,777,580,33,0.0,1.03,1.07,1.05,5.95,7.44,7.54,23.0,1.247,0.319
308000,1,1341,19.8,0.3,0.1,1.0,14.6,0.0,1.05,6.8,296,358,28.42,12.31,708,596,37,0.0,1.04,1.06,1.05,6.10,7.53,7.55,23.5,1.265,0.323
309000,1,1273,20.0,0.3,0.1,0.9,15.1,0.0,1.04,6.5,294,349,27.67,12.07,664,591,18,0.0,1.01,1.05,1.05,6.14,7.50,7.51,23.5,1.250,0.322
310000,1,1104,20.6,0.2,0.2,1.0,15.6,0.0,1.03,5.5,251,356,28.29,11.92,566,500,38,0.0,1.02,1.04,1.04,6.36,7.59,7.62,24.1,1.253,0.324
311000,1,983,21.0,0.3,0.2,0.9,15.6,0.0,1.06,5.3,230,364,29.94,11.80,510,452,21,0.0,1.05,1.08,1.06,6.43,7.78,7.57,23.7,1.252,0.323
312000,1,813,20.8,0.4,0.1,0.9,15.5,0.0,1.06,5.5,172,356,28.75,11.39,429,369,15,0.0,1.04,1.08,1.07,6.49,7.68,7.71,24.2,1.247,0.326
313000,1,512,22.0,0.4,0.1,1.3,15.6,0.0,1.06,4.9,103,290,21.72,9.06,220,277,15,0.0,1.01,1.09,1.06,6.59,7.88,7.82,25.7,1.305,0.329
314000,1,404,21.6,0.3,0.2,1.4,15.2,0.0,1.04,4.8,87,313,23.30,8.72,185,208,11,0.0,1.01,1.06,1.05,6.57,7.81,7.85,24.9,1.300,0.326
315000,1,352,20.2,0.2,0.0,1.5,14.2,0.0,1.03,5.3,59,281,21.14,7.10,166,178,8,0.0,1.00,1.05,1.04,6.42,7.89,7.83,25.0,1.318,0.328
316000,1,503,21.7,0.4,0.0,1.4,15.3,0.0,1.05,4.4,98,294,23.38,6.93,231,262,10,0.0,1.02,1.07,1.06,6.69,7.88,7.82,24.5,1.293,0.326
317000,1,486,22.4,0.4,0.1,1.9,15.2,0.0,1.06,4.8,106,235,18.54,5.68,205,260,21,0.0,1.04,1.04,1.09,6.58,7.83,7.87,25.6,1.319,0.328
318000,1,646,21.0,0.2,0.0,1.7,14.5,0.0,1.03,5.4,104,264,20.22,5.99,311,324,11,0.0,1.01,1.04,1.04,6.46,7.79,7.80,24.7,1.320,0.332
319000,1,870,21.3,0.3,0.3,1.6,15.1,0.0,1.04,5.1,169,310,26.02,8.59,438,408,24,0.0,1.02,1.05,1.05,6.50,7.74,7.63,24.3,1.281,0.320
320000,1,1060,21.4,0.3,0.0,1.4,15.5,0.0,1.04,4.6,177,339,28.84,9.36,515,521,24,0.0,1.02,1.05,1.05,6.65,7.73,7.74,24.1,1.277,0.316
321000,1,948,20.8,0.2,0.1,1.6,14.6,0.0,1.02,5.6,151,343,27.32,9.85,449,478,21,0.0,1.01,1.03,1.03,6.23,7.40,7.62,24.3,1.320,0.325
322000,1,921,20.1,0.2,0.0,1.6,14.2,0.0,1.03,5.8,171,382,30.88,11.17,440,449,32,0.0,1.02,1.03,1.04,6.20,7.57,7.55,24.7,1.311,0.327
323000,1,1326,20.6,0.3,0.1,1.3,15.0,0.0,1.06,5.6,245,396,34.37,13.18,691,600,35,0.0,1.04,1.08,1.07,6.38,7.61,7.51,23.4,1.266,0.316
324000,1,1368,19.4,0.2,0.1,1.1,14.4,0.0,1.04,6.2,212,403,35.65,14.11,756,597,15,0.0,1.02,1.04,1.04,6.20,7.53,7.51,23.1,1.263,0.313
325000,1,1320,19.6,0.3,0.1,1.1,14.6,0.0,1.04,6.2,247,423,38.62,14.90,696,615,9,0.0,1.01,1.06,1.04,6.24,7.48,7.54,23.1,1.258,0.314
326000,1,1336,20.0,0.4,0.1,1.2,14.6,0.0,1.06,6.3,268,399,34.72,14.09,732,576,28,0.0,1.03,1.08,1.07,6.12,7.57,7.47,23.1,1.247,0.316
327000,1,1285,18.9,0.2,0.0,1.0,14.4,0.0,1.03,6.8,248,400,34.97,14.15,650,622,13,0.0,1.01,1.03,1.04,5.99,7.37,7.29,23.7,1.244,0.319
328000,1,1273,19.2,0.3,0.1,1.0,14.3,0.0,1.05,6.5,274,418,36.66,14.25,661,597,15,0.0,1.04,1.06,1.06,6.02,7.61,7.35,23.5,1.244,0.316
329000,1,1233,19.6,0.3,0.1,1.0,14.7,0.0,1.05,6.3,262,367,30.57,12.74,669,547,17,0.0,1.02,1.06,1.06,6.13,7.57,7.53,23.4,1.244,0.317
330000,1,1086,20.4,0.3,0.2,1.1,15.1,0.0,1.05,5.9,220,383,31.01,12.90,565,495,26,0.0,1.03,1.07,1.06,6.36,7.67,7.65,23.9,1.242,0.317
331000,1,968,20.8,0.3,0.1,1.1,15.6,0.0,1.05,5.8,201,367,29.82,12.07,487,470,11,0.0,1.02,1.05,1.06,6.50,7.58,7.61,23.9,1.247,0.314
332000,1,827,21.7,0.3,0.0,1.1,16.1,0.0,1.03,5.0,167,357,29.23,11.29,426,387,14,0.0,1.01,1.04,1.04,6.62,7.71,7.74,24.1,1.257,0.316
333000,1,693,21.6,0.3,0.0,1.1,16.3,0.0,1.04,4.5,138,321,25.72,10.21,375,313,5,0.0,1.01,1.05,1.06,6.74,7.76,7.73,23.6,1.244,0.319
334000,1,450,21.3,0.4,0.0,1.4,14.8,0.0,1.06,5.1,89,339,26.28,8.91,198,232,20,0.0,1.04,1.05,1.08,6.43,7.75,7.74,25.8,1.309,0.331
335000,1,429,22.4,0.4,0.1,1.4,15.7,0.0,1.04,4.6,88,304,24.03,7.83,163,253,13,0.0,1.01,1.03,1.06,6.69,7.87,7.81,26.7,1.312,0.327
336000,1,557,21.5,0.2,0.1,1.2,16.2,0.0,1.03,4.7,112,309,26.16,8.03,293,248,16,0.0,1.01,1.03,1.03,6.77,7.78,7.77,24.4,1.261,0.316
337000,1,473,22.5,0.3,0.0,1.5,16.1,0.0,1.03,4.5,85,281,21.85,7.38,191,267,15,0.0,1.01,1.04,1.05,6.62,7.78,7.85,25.7,1.300,0.321
338000,1,531,21.8,0.3,0.0,1.7,15.0,0.0,1.04,4.6,92,266,21.91,6.76,228,284,19,0.0,1.02,1.04,1.06,6.52,7.72,7.78,25.4,1.314,0.322
339000,1,850,22.7,0.3,0.0,1.4,16.8,0.0,1.05,4.0,161,343,31.10,9.58,437,399,14,0.0,1.02,1.05,1.06,6.85,7.81,7.78,23.7,1.263,0.311
340000,1,1040,20.9,0.3,0.1,1.3,15.4,0.0,1.04,5.0,169,350,31.76,10.32,564,451,25,0.0,1.04,1.06,1.05,6.55,7.71,7.64,23.7,1.261,0.311
341000,1,1154,21.0,0.3,0.0,1.1,15.6,0.0,1.07,5.1,185,397,35.45,12.23,676,465,13,0.0,1.06,1.08,1.07,6.51,7.59,7.56,22.6,1.257,0.310
342000,1,1232,20.3,0.2,0.1,1.1,15.2,0.0,1.05,5.4,223,395,33.83,12.91,652,545,35,0.0,1.03,1.06,1.05,6.39,7.59,7.63,23.7,1.254,0.316
343000,1,1375,19.5,0.3,0.1,1.1,14.5,0.0,1.05,6.2,255,358,29.86,11.90,749,600,26,0.0,1.03,1.06,1.06,6.14,7.46,7.56,23.3,1.256,0.320
344000,1,1061,19.6,0.2,0.0,1.4,13.9,0.0,1.03,6.4,181,372,30.35,12.19,484,547,30,0.0,1.01,1.04,1.04,6.02,7.57,7.52,24.0,1.294,0.333
345000,1,1361,19.7,0.3,0.1,1.1,14.6,0.0,1.05,6.4,255,380,32.11,12.93,732,591,38,0.0,1.03,1.06,1.05,6.19,7.53,7.47,23.5,1.248,0.328
346000,1,1446,19.1,0.2,0.1,1.0,14.3,0.0,1.04,7.0,275,361,30.05,12.39,775,642,29,0.0,1.03,1.04,1.05,5.96,7.37,7.51,23.3,1.249,0.334
347000,1,1421,18.3,0.2,0.1,1.0,13.6,0.0,1.04,7.7,269,376,30.16,12.41,788,621,12,0.0,1.03,1.04,1.04,5.91,7.48,7.52,23.2,1.248,0.335
348000,1,1342,19.1,0.2,0.1,1.2,14.4,0.0,1.03,7.1,294,370,29.76,12.45,724,580,38,0.0,1.02,1.03,1.03,6.06,7.55,7.63,23.5,1.245,0.335
349000,1,1068,19.6,0.3,0.1,1.3,14.0,0.0,1.05,7.1,229,343,26.85,11.16,495,559,14,0.0,1.02,1.06,1.06,5.97,7.50,7.44,24.1,1.273,0.345
350000,1,970,19.2,0.2,0.1,1.3,14.0,0.0,1.02,7.1,186,323,23.69,10.59,428,522,20,0.0,1.01,1.03,1.03,6.16,7.73,7.64,24.7,1.271,0.342
351000,1,1017,20.5,0.2,0.1,1.1,15.2,0.0,1.03,5.9,216,340,26.07,10.98,520,478,19,0.0,1.01,1.03,1.03,6.32,7.67,7.64,23.9,1.249,0.332
352000,1,657,21.0,0.3,0.0,1.4,14.9,0.0,1.03,5.9,136,337,24.41,10.67,279,357,21,0.0,1.03,1.05,1.03,6.48,7.76,7.67,25.6,1.292,0.351
353000,1,518,21.9,0.3,0.0,1.4,15.6,0.0,1.03,4.9,98,334,24.77,9.93,197,302,19,0.0,1.02,1.05,1.03,6.62,7.88,7.88,26.2,1.295,0.343
354000,1,393,20.4,0.1,0.0,1.5,14.7,0.0,1.02,5.6,89,326,24.09,9.08,186,203,4,0.0,1.04,1.02,1.02,6.34,7.69,7.72,24.5,1.300,0.349
355000,1,416,20.8,0.2,0.1,1.1,15.0,0.0,1.04,5.5,80,289,21.87,7.45,168,239,9,0.0,1.04,1.08,1.04,6.49,7.75,7.78,26.0,1.298,0.347
356000,1,383,22.1,0.5,0.0,1.4,15.3,0.0,1.07,4.9,87,297,22.94,7.39,154,221,8,0.0,1.04,1.07,1.08,6.37,7.64,7.83,26.2,1.300,0.338
356000,318,140,22.5,0.2,0.1,0.1,19.7,0.0,1.06,3.2,28,413,43.21,11.49,111,29,0,0.0,1.02,1.10,1.07,7.42,7.96,7.61,20.0,1.110,0.290
357000,1,448,21.1,0.3,0.1,1.6,14.8,0.0,1.04,5.2,88,288,22.05,7.44,184,252,12,0.0,1.03,1.05,1.05,6.48,7.77,7.80,26.1,1.305,0.345
357000,318,145,23.9,0.6,0.0,0.0,20.5,0.0,1.09,3.0,43,411,41.23,12.01,123,19,3,0.0,1.00,1.14,1.10,7.43,7.77,7.71,20.5,1.108,0.290
358000,1,458,20.8,0.2,0.1,1.6,14.7,0.0,1.03,4.9,69,318,24.94,8.31,176,268,14,0.0,1.02,1.03,1.03,6.58,7.78,7.89,25.9,1.311,0.339
358000,318,195,22.9,0.3,0.1,0.0,19.8,0.0,1.07,3.4,54,403,42.71,12.31,152,42,1,0.0,1.08,1.07,1.06,7.23,7.74,7.66,20.5,1.111,0.286
359000,1,886,22.5,0.3,0.1,1.4,16.9,0.0,1.04,4.4,172,279,24.37,8.01,447,412,27,0.0,1.03,1.05,1.03,6.76,7.76,7.72,24.2,1.245,0.330
360000,1,1050,21.1,0.2,0.1,1.1,15.7,0.0,1.05,4.7,190,342,29.63,9.45,540,481,29,0.0,1.05,1.04,1.05,6.63,7.83,7.61,24.2,1.263,0.328
361000,1,1143,21.0,0.3,0.2,1.2,15.6,0.0,1.05,4.9,227,398,35.56,11.77,577,540,26,0.0,1.04,1.05,1.05,6.57,7.69,7.64,24.2,1.256,0.331
362000,1,1209,20.6,0.3,0.1,1.2,15.4,0.0,1.05,5.3,208,365,30.90,12.15,670,502,37,0.0,1.02,1.05,1.07,6.51,7.75,7.56,23.3,1.245,0.330
363000,1,1377,19.5,0.1,0.1,1.1,14.8,0.0,1.03,5.9,254,385,32.93,12.57,779,568,30,0.0,1.02,1.03,1.03,6.32,7.68,7.52,23.2,1.247,0.330
364000,1,1331,19.6,0.2,0.1,1.1,14.7,0.0,1.04,6.1,249,411,34.75,13.91,753,562,16,0.0,1.03,1.05,1.04,6.27,7.61,7.67,22.9,1.247,0.335
365000,1,1407,19.3,0.3,0.1,1.0,14.4,0.0,1.05,6.5,270,398,34.11,13.61,803,586,18,0.0,1.05,1.06,1.05,6.20,7.54,7.60,22.9,1.241,0.336
366000,1,1380,19.6,0.2,0.1,1.1,14.8,0.0,1.03,6.2,255,393,32.94,13.94,753,594,33,0.0,1.01,1.03,1.03,6.24,7.62,7.70,23.3,1.246,0.335
367000,1,1424,19.0,0.2,0.2,0.9,14.3,0.0,1.03,7.2,284,373,30.37,13.05,771,618,35,0.0,1.02,1.02,1.03,6.01,7.49,7.40,23.2,1.239,0.338
368000,1,1326,19.2,0.3,0.1,1.1,14.3,0.0,1.05,7.0,295,394,31.16,13.71,680,619,27,0.0,1.05,1.07,1.06,5.94,7.49,7.54,23.5,1.241,0.336
369000,1,1262,20.0,0.3,0.1,1.0,14.8,0.0,1.05,6.1,222,352,27.66,12.14,645,597,20,0.0,1.03,1.08,1.05,6.32,7.70,7.78,23.6,1.250,0.335
370000,1,1125,19.9,0.3,0.1,1.0,14.7,0.0,1.04,6.3,229,376,29.35,12.55,582,519,24,0.0,1.01,1.06,1.05,6.24,7.62,7.65,23.8,1.253,0.333
371000,1,982,21.4,0.3,0.2,1.2,15.6,0.0,1.05,5.2,212,372,29.85,12.30,508,439,35,0.0,1.04,1.06,1.07,6.55,7.77,7.70,24.1,1.258,0.329
372000,1,657,20.7,0.2,0.1,1.3,14.8,0.0,1.02,5.1,108,371,27.19,11.77,322,322,13,0.0,1.00,1.04,1.03,6.35,7.81,7.85,24.0,1.293,0.340
373000,1,551,20.0,0.1,0.0,1.3,14.6,0.0,1.02,5.6,88,313,21.90,9.58,246,295,10,0.0,1.01,1.02,1.02,6.25,7.69,7.74,24.6,1.286,0.342
374000,1,462,21.0,0.2,0.0,1.5,15.1,0.0,1.03,5.2,88,286,20.47,7.73,214,239,9,0.0,1.02,1.04,1.02,6.40,7.61,7.70,25.3,1.299,0.341
375000,1,502,21.1,0.1,0.1,1.2,16.2,0.0,1.02,4.2,95,336,27.25,8.81,240,249,13,0.0,1.01,1.02,1.02,6.72,7.78,7.89,24.5,1.251,0.330
376000,1,437,22.2,0.4,0.0,1.5,15.5,0.0,1.05,4.8,86,282,21.17,7.55,188,232,17,0.0,1.03,1.04,1.08,6.44,7.73,7.83,25.5,1.303,0.339
377000,1,527,21.0,0.1,0.1,1.6,15.1,0.0,1.01,4.9,96,252,18.93,6.15,243,273,11,0.0,1.01,1.01,1.01,6.41,7.66,7.76,24.8,1.313,0.340
378000,1,572,21.5,0.3,0.1,1.5,15.0,0.0,1.05,4.7,96,293,23.36,7.62,287,274,11,0.0,1.04,1.04,1.05,6.61,7.79,7.84,24.2,1.305,0.342
379000,1,882,21.0,0.3,0.1,1.2,15.4,0.0,1.04,5.2,163,319,27.51,8.44,462,404,16,0.0,1.03,1.05,1.04,6.52,7.82,7.67,24.3,1.270,0.332
380000,1,1063,20.7,0.2,0.1,1.2,15.2,0.0,1.02,5.0,173,323,26.91,9.49,560,474,29,0.0,1.01,1.03,1.03,6.52,7.74,7.76,24.0,1.280,0.335
381000,1,1180,20.3,0.2,0.2,1.2,14.8,0.0,1.03,5.6,220,370,30.31,10.52,649,506,25,0.0,1.03,1.03,1.03,6.47,7.76,7.67,23.6,1.274,0.331
382000,1,1030,20.4,0.2,0.1,1.5,14.4,0.0,1.02,6.0,195,407,33.53,12.45,560,444,26,0.0,1.05,1.01,1.02,6.30,7.61,7.63,23.4,1.309,0.340
383000,1,1113,20.1,0.3,0.0,1.5,14.0,0.0,1.05,6.2,200,407,34.09,13.65,575,512,26,0.0,1.06,1.04,1.06,6.21,7.63,7.60,23.7,1.306,0.344
384000,1,1397,18.9,0.2,0.1,1.2,13.9,0.0,1.02,6.9,230,403,32.34,12.77,747,616,34,0.0,1.01,1.03,1.02,6.02,7.54,7.54,23.5,1.272,0.338
385000,1,1449,18.2,0.1,0.1,1.1,13.6,0.0,1.02,7.3,256,399,32.10,12.86,752,676,21,0.0,1.03,1.03,1.03,5.90,7.49,7.44,23.7,1.263,0.338
386000,1,1464,18.3,0.1,0.1,1.1,13.5,0.0,1.03,7.7,274,383,30.91,12.71,833,618,13,0.0,1.02,1.04,1.03,5.76,7.36,7.30,22.7,1.260,0.334
387000,1,1330,18.9,0.1,0.1,1.0,14.2,0.0,1.01,6.5,254,388,31.22,13.38,728,582,20,0.0,1.00,1.01,1.01,5.95,7.51,7.46,23.5,1.260,0.341
388000,1,1237,18.3,0.1,0.0,1.1,13.6,0.0,1.02,7.4,218,366,28.49,12.28,674,542,21,0.0,1.02,1.02,1.02,5.78,7.44,7.45,23.2,1.270,0.344
389000,1,1300,18.8,0.2,0.1,0.9,14.3,0.0,1.02,6.9,260,356,27.50,12.13,690,592,18,0.0,1.02,1.03,1.03,5.87,7.55,7.35,23.4,1.243,0.341
390000,1,1141,19.6,0.2,0.1,1.0,14.7,0.0,1.03,6.5,234,335,25.58,11.43,577,552,12,0.0,1.03,1.04,1.03,6.16,7.65,7.60,23.8,1.244,0.345
391000,1,963,20.0,0.2,0.3,0.9,14.9,0.0,1.03,6.1,227,350,27.08,11.25,504,446,13,0.0,1.02,1.03,1.03,6.15,7.59,7.61,23.8,1.252,0.341
392000,1,769,20.2,0.1,0.2,0.9,15.3,0.0,1.03,5.5,161,353,26.36,11.63,397,359,13,0.0,1.02,1.04,1.03,6.39,7.77,7.82,23.9,1.260,0.338
393000,1,635,20.9,0.2,0.2,1.2,15.2,0.0,1.03,5.2,143,332,25.28,10.27,318,298,19,0.0,1.02,1.03,1.03,6.41,7.75,7.69,24.5,1.261,0.338
394000,1,413,20.8,0.2,0.0,1.3,15.2,0.0,1.02,5.2,87,301,23.36,7.89,224,180,9,0.0,1.02,1.02,1.02,6.44,7.76,7.79,23.3,1.281,0.345
395000,1,404,20.7,0.3,0.0,1.4,14.7,0.0,1.04,5.3,76,310,24.26,8.10,177,214,13,0.0,1.04,1.04,1.05,6.41,7.60,7.60,25.5,1.295,0.346
396000,1,402,22.2,0.2,0.1,1.6,15.7,0.0,1.01,4.7,82,303,23.21,7.85,193,195,14,0.0,1.00,1.01,1.01,6.53,7.76,7.72,24.8,1.305,0.348
397000,1,564,22.4,0.3,0.1,1.4,16.3,0.0,1.04,4.2,104,274,22.92,7.21,308,249,7,0.0,1.03,1.04,1.04,6.77,7.78,7.77,23.7,1.275,0.333
398000,1,697,21.5,0.2,0.3,1.3,15.9,0.0,1.02,4.3,129,299,25.33,7.96,366,311,20,0.0,1.00,1.03,1.04,6.81,7.78,7.80,24.1,1.263,0.327
399000,1,913,22.4,0.2,0.0,1.2,16.9,0.0,1.04,4.2,183,327,28.76,8.70,451,423,39,0.0,1.03,1.05,1.04,6.79,7.64,7.78,24.3,1.251,0.326
400000,1,1029,22.3,0.2,0.2,1.1,16.6,0.0,1.03,3.9,210,378,34.42,11.02,528,463,38,0.0,1.02,1.03,1.04,6.74,7.68,7.79,24.2,1.257,0.326
401000,1,837,21.2,0.2,0.0,1.6,15.1,0.0,1.03,5.2,169,359,29.53,11.02,406,413,18,0.0,1.04,1.03,1.04,6.30,7.69,7.59,23.7,1.294,0.342
402000,1,1247,21.4,0.4,0.2,1.1,15.8,0.0,1.05,4.9,277,350,30.03,11.73,658,560,29,0.0,1.05,1.05,1.06,6.47,7.65,7.53,23.6,1.249,0.328
403000,1,944,21.4,0.3,0.1,1.1,15.3,0.0,1.05,5.4,214,399,34.47,13.34,492,423,29,0.0,1.08,1.04,1.05,6.23,7.41,7.51,23.6,1.290,0.347
404000,1,1317,20.9,0.4,0.2,1.0,15.6,0.0,1.09,5.7,298,406,36.98,14.15,702,602,13,0.0,1.10,1.07,1.09,6.29,7.44,7.43,23.5,1.236,0.335
405000,1,1052,19.7,0.2,0.1,1.2,14.2,0.0,1.04,6.8,232,377,31.40,12.52,525,498,29,0.0,1.07,1.02,1.05,5.87,7.39,7.43,23.7,1.293,0.348
