id,n_genes,n_edges,decode_ns,speed,metabolism,sense,size,lifespan,greed,boldness,fertility
283,8,2,3500,0.3963,0.5485,0.4595,0.4900,0.2987,0.5487,0.6316,0.4867
284,6,2,3291,0.6437,0.4712,0.4293,0.6786,0.7507,0.4723,0.5242,0.5371
285,6,0,3083,0.5347,0.3934,0.3571,0.4402,0.3165,0.5514,0.4883,0.4814
286,12,6,7875,0.3413,0.5163,0.6486,0.4362,0.4761,0.5001,0.6453,0.3080
287,10,6,6791,0.4066,0.3776,0.3319,0.3279,0.5786,0.4658,0.4860,0.7050
288,10,4,5000,0.3917,0.5542,0.5678,0.4783,0.5285,0.4008,0.7086,0.7117
289,11,7,5625,0.2928,0.4838,0.6314,0.5310,0.5099,0.3739,0.3892,0.3789
290,6,3,2709,0.4924,0.4201,0.3283,0.4405,0.4114,0.4837,0.4568,0.3243
291,9,6,4375,0.4132,0.5698,0.5724,0.5416,0.3689,0.5685,0.7223,0.5612
292,5,0,2333,0.5849,0.6063,0.4442,0.4120,0.5590,0.5903,0.4109,0.4497
293,6,2,2459,0.4947,0.4798,0.5352,0.7372,0.5999,0.6295,0.4838,0.5208
294,6,1,2458,0.2903,0.6532,0.5336,0.5335,0.5318,0.3300,0.4153,0.5005
295,2,0,1958,0.4866,0.4993,0.5035,0.4562,0.4729,0.5011,0.4537,0.4403
296,7,3,3458,0.5947,0.3507,0.5184,0.4178,0.4937,0.4874,0.4241,0.4051
297,4,0,1833,0.6053,0.4752,0.5044,0.4115,0.5419,0.6022,0.6091,0.3454
298,7,4,3250,0.5921,0.6313,0.4788,0.5605,0.6007,0.3271,0.7414,0.3925
299,12,9,6250,0.4243,0.6091,0.4515,0.6049,0.5976,0.6386,0.6938,0.6524
300,4,0,1750,0.3065,0.5733,0.6527,0.5370,0.6145,0.4383,0.5725,0.3738
301,5,0,2125,0.6089,0.3802,0.4593,0.5629,0.6857,0.4912,0.4468,0.4667
302,10,11,4750,0.4315,0.5296,0.5847,0.4571,0.5111,0.1584,0.6570,0.5524
303,10,6,4666,0.6076,0.3579,0.5907,0.4737,0.4814,0.2460,0.4412,0.3191
304,11,2,5167,0.6438,0.3419,0.5853,0.3677,0.4010,0.4511,0.8050,0.6503
305,6,0,2416,0.5730,0.4844,0.3953,0.4110,0.6640,0.5500,0.3689,0.5015
306,12,5,5875,0.5896,0.5391,0.5327,0.3366,0.5090,0.2128,0.3605,0.7231
307,7,4,3125,0.6405,0.5797,0.6603,0.2975,0.5832,0.2891,0.4914,0.5609
308,11,4,5125,0.2527,0.4719,0.4985,0.3745,0.4052,0.4092,0.6564,0.5510
309,16,11,9250,0.4392,0.6206,0.2983,0.4548,0.4342,0.6217,0.3867,0.5188
310,10,3,4625,0.3369,0.5580,0.3778,0.4659,0.5587,0.5330,0.6432,0.5149
311,6,3,2417,0.7282,0.5576,0.5568,0.5759,0.4890,0.4259,0.5361,0.5675
312,9,6,4417,0.5758,0.5122,0.6689,0.7420,0.4910,0.3986,0.7353,0.4453
313,6,2,2333,0.3443,0.3913,0.5374,0.4776,0.6281,0.4336,0.5884,0.5906
314,12,6,5750,0.4160,0.4643,0.4238,0.6019,0.5454,0.5216,0.5118,0.4773
315,7,1,3042,0.6713,0.6831,0.6401,0.4980,0.4169,0.5704,0.5338,0.5649
316,12,8,5875,0.4539,0.5161,0.5388,0.3702,0.7832,0.7512,0.8122,0.6798
317,11,7,5167,0.6137,0.5745,0.5000,0.3685,0.5225,0.6829,0.4780,0.4925
318,8,6,3792,0.4983,0.3223,0.3130,0.6066,0.5902,0.4866,0.4780,0.6341
319,8,5,3541,0.4438,0.4541,0.4221,0.5623,0.5247,0.6295,0.4439,0.2508
320,12,7,5833,0.5956,0.4293,0.3921,0.3144,0.5319,0.4700,0.5753,0.6153
321,12,9,5750,0.3932,0.5248,0.4655,0.3192,0.5822,0.4101,0.6382,0.5772
322,6,2,2458,0.5552,0.5486,0.4778,0.4663,0.6084,0.5535,0.6025,0.5498
323,10,1,4459,0.4450,0.3738,0.5171,0.4389,0.3522,0.4342,0.4130,0.4442
324,15,14,8458,0.2485,0.4763,0.5222,0.2914,0.6783,0.5255,0.7623,0.6144
325,12,6,5917,0.4495,0.3581,0.2846,0.3021,0.4590,0.5433,0.4893,0.6477
326,6,0,2333,0.5036,0.4912,0.5472,0.3539,0.5482,0.4928,0.4480,0.4818
327,19,18,12833,0.5156,0.3248,0.5072,0.5883,0.3858,0.2538,0.5974,0.2551
328,3,1,1750,0.5717,0.5521,0.5923,0.4914,0.6125,0.3483,0.3837,0.4771
329,12,12,6041,0.6341,0.5539,0.6407,0.3956,0.2535,0.6214,0.5062,0.6574
330,8,5,3500,0.3419,0.5656,0.4530,0.2661,0.3026,0.6899,0.3878,0.4362
331,5,3,2083,0.5495,0.4823,0.5359,0.5319,0.4952,0.6102,0.5049,0.5040
332,5,1,2125,0.3942,0.5427,0.4708,0.5264,0.3600,0.5037,0.6233,0.6938
333,6,2,2458,0.6514,0.4452,0.5251,0.5983,0.4079,0.5055,0.3947,0.4769
334,8,2,3417,0.6919,0.5381,0.3281,0.4509,0.4747,0.6932,0.5403,0.5838
335,14,9,7375,0.6401,0.3071,0.3143,0.5959,0.2658,0.7629,0.7094,0.5965
336,15,14,12708,0.4349,0.4080,0.3880,0.5313,0.3379,0.8012,0.3319,0.5981
337,5,2,1958,0.6508,0.5522,0.6025,0.6967,0.4771,0.5070,0.5180,0.4155
338,10,5,4625,0.5332,0.6292,0.4217,0.3404,0.6261,0.4805,0.7851,0.4642
339,2,0,1625,0.4875,0.5075,0.5289,0.5856,0.4892,0.5274,0.5125,0.4602
340,13,14,6750,0.6204,0.6150,0.5638,0.5608,0.5025,0.4354,0.6637,0.4897
341,10,9,4916,0.5114,0.2374,0.5886,0.4868,0.3468,0.3026,0.4578,0.3918
342,4,1,1875,0.4469,0.4751,0.5274,0.4488,0.5396,0.4601,0.5409,0.4742
343,8,7,3458,0.4550,0.5609,0.6003,0.3246,0.5028,0.4110,0.6368,0.3991
344,7,1,3042,0.6649,0.6306,0.6190,0.6017,0.5111,0.4406,0.5619,0.4233
345,9,4,4084,0.5067,0.4122,0.4913,0.2206,0.6699,0.6315,0.4524,0.6591
346,5,1,1958,0.4535,0.6047,0.4430,0.3672,0.5306,0.5184,0.4939,0.6461
347,12,10,5833,0.2961,0.6720,0.6422,0.3228,0.5867,0.5042,0.6342,0.5675
348,7,3,3083,0.2786,0.4784,0.5334,0.3853,0.4064,0.5012,0.7285,0.4355
349,8,5,3542,0.6258,0.5775,0.4661,0.4059,0.6450,0.3663,0.4919,0.6716
350,9,6,4042,0.3892,0.4340,0.3761,0.7319,0.5077,0.6729,0.3495,0.3817
351,5,3,2000,0.4188,0.4926,0.5342,0.5020,0.4976,0.4516,0.4608,0.4454
352,5,0,1958,0.5008,0.5606,0.5279,0.3898,0.3908,0.6383,0.5277,0.6656
353,8,4,3333,0.7064,0.6427,0.2211,0.4942,0.6636,0.5429,0.4148,0.5008
354,9,3,4042,0.2269,0.5726,0.2975,0.4369,0.7768,0.5408,0.4454,0.7166
355,7,1,3000,0.6557,0.5827,0.4651,0.4744,0.4083,0.3972,0.3778,0.5021
356,5,1,1916,0.4252,0.5403,0.5100,0.4816,0.5933,0.4052,0.5417,0.5825
357,5,2,2000,0.4532,0.6361,0.4775,0.4642,0.5404,0.6034,0.5128,0.5180
358,7,2,2958,0.5297,0.6604,0.6092,0.5711,0.5485,0.3135,0.5443,0.6076
359,5,1,1916,0.4858,0.4077,0.5991,0.4234,0.3611,0.4093,0.5534,0.5193
360,7,1,2959,0.5558,0.3450,0.3984,0.6404,0.5465,0.3778,0.5993,0.3719
361,9,3,4000,0.2663,0.5400,0.5578,0.4448,0.4510,0.5105,0.7005,0.3434
362,4,0,1750,0.5561,0.4496,0.4794,0.4734,0.3510,0.5220,0.5419,0.4602
363,6,2,2375,0.3748,0.5954,0.6381,0.4716,0.4610,0.5231,0.4563,0.3768
364,6,2,2458,0.4232,0.4142,0.6379,0.3239,0.4966,0.3393,0.6359,0.5139
365,8,1,3333,0.6818,0.5240,0.4577,0.4862,0.4514,0.3766,0.4684,0.5152
366,6,3,2291,0.4290,0.4441,0.5675,0.4898,0.4018,0.4535,0.4282,0.4636
367,7,2,3000,0.5362,0.3837,0.4628,0.5364,0.4988,0.6092,0.6363,0.4763
368,12,8,5916,0.3518,0.6669,0.5698,0.2915,0.2254,0.4387,0.2532,0.3442
369,8,6,3500,0.6431,0.3711,0.4359,0.5874,0.3605,0.4365,0.4890,0.7075
370,9,6,4000,0.4414,0.3619,0.4568,0.3620,0.6820,0.5321,0.5401,0.6232
371,5,2,1959,0.5014,0.4755,0.4703,0.4581,0.4671,0.5959,0.4643,0.5062
372,8,3,3334,0.6458,0.6354,0.5957,0.4340,0.4346,0.5086,0.5775,0.6598
373,6,2,2333,0.3779,0.4786,0.4576,0.4553,0.2951,0.2430,0.3689,0.4724
374,8,6,3417,0.3460,0.3695,0.5786,0.5692,0.4136,0.5416,0.7081,0.4872
375,6,4,2542,0.5267,0.6001,0.6480,0.4768,0.4706,0.4830,0.5725,0.3526
376,9,6,4125,0.6115,0.6177,0.5175,0.3915,0.5351,0.3490,0.2967,0.5964
377,9,4,4000,0.3985,0.4734,0.5736,0.6923,0.2880,0.4521,0.5527,0.6170
378,8,5,3459,0.5099,0.4365,0.5945,0.3405,0.3945,0.5826,0.5523,0.4516
379,10,6,4750,0.4845,0.3838,0.5902,0.4928,0.4633,0.4794,0.5944,0.4376
380,12,5,5875,0.6281,0.4223,0.4868,0.6437,0.5527,0.4403,0.5618,0.4838
381,9,3,3875,0.6176,0.4785,0.3194,0.3924,0.5455,0.2256,0.5900,0.3941
382,8,5,3458,0.2799,0.6740,0.4274,0.6797,0.4502,0.4743,0.6096,0.5408
383,8,4,3333,0.6956,0.5399,0.5468,0.4286,0.5554,0.5771,0.4898,0.3919
384,9,3,3916,0.3478,0.4706,0.6932,0.3668,0.4345,0.7864,0.6347,0.6291
385,9,4,4708,0.7848,0.3512,0.3893,0.8109,0.6663,0.5651,0.5397,0.3021
386,9,2,4209,0.3567,0.6841,0.4757,0.3803,0.7349,0.6431,0.5769,0.4915
387,11,10,5417,0.5328,0.3689,0.7380,0.4343,0.4333,0.3484,0.6279,0.7052
388,7,4,3250,0.4861,0.6236,0.5415,0.3255,0.5618,0.6702,0.6341,0.4619
389,10,5,4833,0.5678,0.4455,0.5708,0.5202,0.3385,0.4096,0.3485,0.6506
390,10,6,4708,0.6601,0.7639,0.4400,0.6539,0.7029,0.4235,0.8141,0.4732
391,9,3,4125,0.6312,0.5523,0.4721,0.4757,0.3551,0.4299,0.5503,0.5921
392,9,10,4333,0.4700,0.3592,0.6156,0.2231,0.4694,0.6408,0.4258,0.5747
393,10,4,4500,0.3011,0.4360,0.4485,0.1862,0.6085,0.2949,0.5645,0.4953
394,7,3,3333,0.4771,0.4671,0.3140,0.5919,0.4886,0.4362,0.7424,0.3232
395,10,0,4542,0.6345,0.6243,0.5541,0.6029,0.5404,0.2452,0.7087,0.2701
396,13,8,6916,0.3506,0.8483,0.6275,0.3733,0.2254,0.2354,0.8595,0.7413
397,13,8,8541,0.5555,0.4567,0.5489,0.3367,0.5248,0.4951,0.4959,0.6711
398,9,4,4041,0.2516,0.5373,0.5225,0.4185,0.6335,0.5481,0.6116,0.3182
399,5,1,2375,0.5276,0.4925,0.4601,0.4094,0.4899,0.6835,0.5137,0.6648
400,11,6,5208,0.4244,0.6129,0.4382,0.5057,0.3513,0.3388,0.6038,0.7388
401,9,2,3958,0.4021,0.5289,0.5459,0.3375,0.5251,0.6933,0.4963,0.7135
402,8,5,3625,0.4241,0.6705,0.4893,0.5537,0.5615,0.4413,0.6937,0.5187
403,10,4,4500,0.2790,0.3476,0.5630,0.3908,0.5836,0.4699,0.7066,0.6012
404,7,1,3083,0.5748,0.4769,0.4895,0.3241,0.5974,0.3058,0.6943,0.4465
405,7,5,3333,0.4377,0.5810,0.3962,0.3255,0.4141,0.3351,0.6745,0.5557
406,5,1,2084,0.4273,0.5687,0.5976,0.4675,0.4538,0.4093,0.4185,0.5152
407,8,4,3500,0.4930,0.3694,0.4894,0.5975,0.3960,0.4854,0.5685,0.4234
408,6,0,2459,0.3946,0.4047,0.3819,0.5942,0.4804,0.4568,0.6219,0.4519
409,8,2,3375,0.4176,0.5736,0.5429,0.4166,0.4381,0.4126,0.6281,0.7253
410,8,6,3500,0.6320,0.6375,0.6421,0.4051,0.5675,0.5638,0.4484,0.2727
411,6,2,2500,0.7268,0.3562,0.4427,0.6408,0.5525,0.5821,0.5798,0.4465
412,5,0,1959,0.3148,0.4305,0.3309,0.2830,0.4077,0.4606,0.4206,0.5699
413,5,4,2041,0.5215,0.4906,0.5126,0.4260,0.5135,0.4163,0.4539,0.5544
414,10,5,4833,0.3072,0.5302,0.6658,0.3787,0.4239,0.5227,0.5809,0.6221
415,8,4,3416,0.6582,0.4900,0.7547,0.3534,0.5546,0.5384,0.2866,0.5293
416,6,3,2333,0.6276,0.5535,0.5221,0.4362,0.4787,0.4606,0.5780,0.6270
417,6,5,2416,0.4429,0.4667,0.3844,0.4642,0.5586,0.4645,0.4035,0.6644
418,11,9,5416,0.3052,0.4361,0.1719,0.5952,0.2833,0.3941,0.5236,0.3387
419,10,3,5750,0.5262,0.6508,0.4139,0.5490,0.6222,0.4833,0.5082,0.5682
420,7,1,3416,0.5342,0.5124,0.4286,0.5688,0.4712,0.4268,0.5246,0.5900
421,6,1,2584,0.5868,0.3230,0.5275,0.5884,0.3272,0.3396,0.4839,0.5639
422,6,2,2625,0.5324,0.5369,0.4625,0.4989,0.4239,0.5420,0.4346,0.6228
423,14,9,8125,0.6862,0.4970,0.5718,0.5762,0.8239,0.2504,0.7285,0.5555
424,6,2,2416,0.4452,0.4888,0.3507,0.3568,0.4533,0.3092,0.6382,0.2944
425,7,1,3167,0.7051,0.5341,0.4699,0.3710,0.4732,0.4734,0.4460,0.3970
426,6,3,2375,0.4327,0.4438,0.5298,0.3245,0.4279,0.5405,0.6562,0.3249
427,11,7,5375,0.6887,0.4808,0.3476,0.5124,0.6336,0.5942,0.4715,0.5129
428,3,0,1875,0.5811,0.4941,0.5424,0.5813,0.5332,0.5414,0.6501,0.5435
429,6,0,2333,0.5467,0.3703,0.5789,0.6083,0.6304,0.4690,0.5845,0.5381
430,9,6,4291,0.8031,0.3710,0.5785,0.6630,0.6851,0.3762,0.7035,0.5882
431,12,6,5958,0.4307,0.6150,0.4118,0.2971,0.1760,0.6240,0.4142,0.5575
432,8,3,3541,0.4393,0.3966,0.4736,0.6120,0.5974,0.5071,0.6223,0.3411
433,10,7,4667,0.7066,0.3119,0.3617,0.5665,0.6593,0.5639,0.4939,0.5402
434,9,7,4125,0.4440,0.5479,0.4576,0.6205,0.4593,0.4479,0.6546,0.4374
435,9,7,4167,0.3401,0.3491,0.6491,0.4435,0.1595,0.6874,0.4745,0.6599
436,11,7,5250,0.4609,0.5090,0.4107,0.5257,0.3890,0.4385,0.5737,0.5750
437,4,1,2000,0.3938,0.4800,0.5360,0.3851,0.5074,0.4417,0.4238,0.4490
438,5,0,7291,0.5139,0.5171,0.4348,0.5479,0.5495,0.4056,0.4284,0.5574
439,2,0,3416,0.6025,0.4961,0.4587,0.5143,0.4767,0.4715,0.5253,0.4713
440,8,1,3667,0.4395,0.4696,0.4596,0.6823,0.6132,0.5466,0.5515,0.6301
441,8,3,3500,0.4568,0.3537,0.3846,0.5617,0.5229,0.5489,0.6161,0.5080
442,9,5,4292,0.5697,0.4107,0.5694,0.6156,0.5097,0.5390,0.5222,0.4852
443,9,7,4000,0.6190,0.3089,0.4032,0.4529,0.4035,0.2799,0.5584,0.4286
444,6,2,2416,0.5213,0.5686,0.5042,0.5743,0.5325,0.4439,0.5856,0.5756
445,4,0,5750,0.3622,0.5200,0.5908,0.4703,0.4508,0.4528,0.4845,0.6521
446,9,7,5834,0.5361,0.4954,0.5844,0.4959,0.4459,0.4266,0.6027,0.4989
447,8,2,4041,0.7737,0.5499,0.4912,0.5307,0.5708,0.3747,0.5521,0.4407
448,5,3,2416,0.4466,0.5937,0.5195,0.6243,0.6731,0.5167,0.2913,0.6176
449,12,9,7958,0.4852,0.5180,0.5920,0.4043,0.1932,0.4093,0.5955,0.4672
450,5,0,2750,0.4620,0.4472,0.4455,0.4116,0.4179,0.4817,0.5828,0.4476
451,5,2,2083,0.4211,0.5279,0.4375,0.4221,0.5907,0.5157,0.4953,0.6868
452,10,8,4666,0.3446,0.5994,0.3787,0.6101,0.6200,0.4900,0.6215,0.3156
453,5,1,2167,0.3577,0.5509,0.4491,0.5222,0.5466,0.6291,0.5780,0.5715
454,10,8,5833,0.5329,0.5467,0.5721,0.4154,0.3112,0.3020,0.3322,0.6476
455,8,1,3542,0.5050,0.5844,0.4315,0.5480,0.4450,0.5383,0.5050,0.5456
456,8,4,3625,0.4249,0.2871,0.3673,0.4533,0.4140,0.4534,0.6076,0.5675
457,10,2,4625,0.4272,0.4997,0.4770,0.6776,0.3570,0.6862,0.5103,0.5272
458,4,1,1792,0.4878,0.3569,0.5233,0.3674,0.3543,0.3497,0.6096,0.4265
459,5,1,2000,0.4307,0.4519,0.5842,0.5476,0.4145,0.3691,0.4172,0.3663
460,8,3,4125,0.4175,0.4357,0.5834,0.5863,0.5430,0.5421,0.4856,0.4414
461,4,0,1667,0.3489,0.4442,0.3484,0.5657,0.4983,0.5172,0.4985,0.4782
462,4,1,1708,0.4669,0.4181,0.4880,0.6145,0.6086,0.4176,0.5577,0.4627
463,12,12,5833,0.2401,0.5377,0.4514,0.3494,0.5180,0.6559,0.7703,0.6934
464,3,0,1708,0.5879,0.4064,0.4420,0.6288,0.4918,0.5164,0.4749,0.5615
465,10,7,4750,0.2771,0.4050,0.4632,0.3977,0.5329,0.6148,0.4508,0.5469
466,6,1,2792,0.6395,0.4447,0.6143,0.6315,0.5794,0.4354,0.5755,0.4201
467,5,0,2125,0.5610,0.4809,0.5244,0.6031,0.6655,0.5091,0.6507,0.6275
468,9,2,3917,0.5204,0.4804,0.4954,0.4122,0.5876,0.3777,0.6157,0.5187
469,5,1,1958,0.4653,0.3843,0.4521,0.4822,0.6427,0.5269,0.4691,0.6486
470,5,0,1875,0.6052,0.3921,0.5457,0.5778,0.5015,0.4130,0.5732,0.6080
471,5,2,1875,0.4865,0.5821,0.3895,0.4392,0.3756,0.5555,0.4176,0.5444
472,6,3,2291,0.5430,0.6250,0.5331,0.5022,0.4391,0.3525,0.3231,0.5100
473,11,8,5416,0.7082,0.5125,0.5819,0.5557,0.6186,0.3328,0.6614,0.4656
474,7,5,3584,0.3259,0.5721,0.3903,0.7144,0.6124,0.3776,0.5224,0.4835
475,11,3,5083,0.5256,0.3522,0.3140,0.4235,0.3946,0.4193,0.4301,0.5850
476,4,0,1875,0.5225,0.3464,0.5313,0.4745,0.4671,0.5093,0.5036,0.3481
477,8,0,3334,0.3774,0.4319,0.5376,0.2628,0.5192,0.4925,0.5602,0.4546
478,3,0,1542,0.3931,0.5589,0.5273,0.4525,0.5438,0.5090,0.5866,0.5305
479,13,9,8458,0.4943,0.3109,0.6845,0.4324,0.3818,0.4816,0.4502,0.5333
480,2,0,1625,0.5182,0.5477,0.5434,0.4329,0.5542,0.4267,0.4909,0.4519
481,6,1,2416,0.4565,0.6614,0.4874,0.3812,0.4765,0.3735,0.3858,0.6000
482,10,6,4542,0.6322,0.4827,0.3647,0.3992,0.3650,0.4595,0.5952,0.6349
483,9,5,3833,0.4933,0.7477,0.7023,0.4251,0.7600,0.3245,0.2740,0.3446
484,8,2,3333,0.6822,0.3893,0.5352,0.3855,0.5587,0.4453,0.6224,0.4909
485,4,1,1667,0.4425,0.3600,0.4675,0.3485,0.4822,0.4471,0.4236,0.5987
486,8,0,3708,0.5748,0.4000,0.5544,0.5006,0.4617,0.4775,0.6324,0.6117
487,5,2,1958,0.4882,0.6333,0.5664,0.5050,0.5483,0.3476,0.4773,0.4755
488,7,1,3208,0.4658,0.4264,0.5240,0.5667,0.3638,0.5624,0.5002,0.4693
489,8,2,3375,0.5104,0.5308,0.4049,0.4965,0.5014,0.6096,0.4106,0.5641
490,8,3,3209,0.5088,0.4160,0.4756,0.3757,0.4072,0.5497,0.6726,0.6090
491,10,2,4792,0.3935,0.6197,0.6232,0.5103,0.7682,0.5242,0.4409,0.6348
492,12,7,5792,0.3852,0.4896,0.5551,0.4113,0.2085,0.3564,0.4468,0.5522
493,5,5,2209,0.3790,0.5008,0.5876,0.4844,0.4410,0.2221,0.5649,0.5107
494,11,5,5083,0.5322,0.5352,0.4653,0.5802,0.3064,0.5478,0.3841,0.6444
495,6,0,2375,0.5175,0.5206,0.6023,0.4630,0.5161,0.5295,0.3160,0.5013
496,8,2,3209,0.5943,0.5386,0.5206,0.5430,0.3500,0.3218,0.6163,0.3294
497,9,3,4000,0.5444,0.5702,0.4096,0.2759,0.5974,0.6059,0.3926,0.6804
498,8,5,3375,0.4429,0.2648,0.5036,0.3921,0.3483,0.5037,0.5846,0.4010
499,12,5,5750,0.5014,0.5803,0.3117,0.6264,0.6210,0.4125,0.5921,0.4109
500,10,12,5583,0.1681,0.3307,0.6067,0.4669,0.5082,0.4244,0.5254,0.4364
501,3,1,1584,0.4541,0.6405,0.6087,0.4313,0.4820,0.5914,0.5026,0.3713
502,4,1,1916,0.4729,0.4278,0.3303,0.2722,0.6226,0.4897,0.3843,0.6126
503,8,5,3500,0.3515,0.4966,0.4087,0.2985,0.2949,0.5557,0.6294,0.6410
504,9,5,3958,0.3424,0.3166,0.3455,0.3179,0.5618,0.3525,0.7469,0.6331
505,12,7,5792,0.3778,0.5339,0.4384,0.4350,0.7271,0.3732,0.3032,0.4623
506,11,5,5041,0.5610,0.4730,0.4330,0.2793,0.5328,0.6395,0.4578,0.5934
507,6,3,2375,0.5205,0.4417,0.5044,0.5101,0.5868,0.5870,0.4023,0.5525
508,5,1,1958,0.5691,0.6052,0.5294,0.3970,0.5685,0.5553,0.5939,0.4349
509,10,5,4542,0.5390,0.4817,0.4716,0.4439,0.6704,0.4035,0.4985,0.4132
510,13,8,8042,0.3013,0.2814,0.4291,0.4601,0.3518,0.4763,0.6623,0.5385
511,2,1,1667,0.4258,0.5040,0.5312,0.4781,0.4880,0.5310,0.4215,0.4236
512,8,4,3167,0.4196,0.5667,0.5519,0.5427,0.4449,0.5353,0.4326,0.5568
513,8,2,5250,0.4942,0.5609,0.5475,0.3973,0.5477,0.4595,0.5943,0.3227
514,9,7,5208,0.4558,0.4294,0.3423,0.3391,0.5179,0.3699,0.6146,0.4185
515,4,0,2333,0.3756,0.3677,0.5066,0.4832,0.3973,0.6422,0.5444,0.3953
516,5,1,2542,0.4678,0.3678,0.5340,0.5634,0.3807,0.3707,0.6726,0.5284
517,2,0,1667,0.5045,0.4374,0.5372,0.4231,0.5105,0.3997,0.4707,0.4265
518,7,3,3542,0.5589,0.4474,0.4099,0.4271,0.4839,0.6368,0.4978,0.6778
519,7,3,3208,0.4054,0.5315,0.6101,0.2440,0.5260,0.5414,0.5671,0.5264
520,11,5,5667,0.6269,0.3848,0.3492,0.5686,0.2607,0.3325,0.5352,0.5469
521,7,3,3000,0.5860,0.3963,0.5198,0.4903,0.4468,0.4793,0.5345,0.3484
522,4,1,1791,0.5096,0.3454,0.4910,0.5270,0.4127,0.4233,0.3860,0.4986
523,6,2,2792,0.3860,0.5603,0.5188,0.4440,0.4845,0.5056,0.4611,0.5892
524,5,1,2042,0.5501,0.5333,0.5669,0.3518,0.4496,0.4415,0.6043,0.6012
525,3,1,1709,0.4482,0.4840,0.5157,0.4641,0.5069,0.4999,0.5393,0.6093
526,4,0,1833,0.4151,0.5050,0.4434,0.4637,0.4626,0.5311,0.4904,0.5100
527,9,1,4208,0.3853,0.4800,0.4552,0.3318,0.5450,0.5436,0.4608,0.4987
528,10,6,4875,0.5678,0.3373,0.4896,0.6056,0.3480,0.5027,0.5527,0.6501
529,12,12,6250,0.3589,0.5692,0.2861,0.3725,0.4286,0.4041,0.6566,0.5882
530,7,3,3125,0.4358,0.3951,0.3343,0.4412,0.4259,0.3568,0.3881,0.6635
531,11,5,5125,0.5915,0.7171,0.5561,0.4941,0.5531,0.4102,0.5810,0.5204
532,13,13,7083,0.7445,0.4524,0.4669,0.4321,0.4768,0.6001,0.4457,0.5157
533,7,1,3250,0.5324,0.4942,0.4759,0.4452,0.5073,0.6776,0.5836,0.6846
534,12,13,6000,0.3330,0.5331,0.4821,0.5551,0.2783,0.3961,0.6620,0.5307
535,5,2,2041,0.5862,0.5753,0.4688,0.4982,0.5138,0.5816,0.5002,0.4624
536,8,2,3459,0.3366,0.6147,0.5189,0.5117,0.4889,0.5693,0.4062,0.3954
537,6,1,2625,0.3283,0.4503,0.3431,0.4869,0.6506,0.6030,0.5407,0.5618
538,8,2,3500,0.6602,0.5082,0.6588,0.3596,0.7024,0.4847,0.5628,0.5028
539,11,5,5167,0.3838,0.4090,0.4001,0.2425,0.6049,0.6019,0.7402,0.6947
540,6,1,2459,0.3907,0.6231,0.4811,0.6814,0.5062,0.4803,0.5532,0.4856
541,14,13,7625,0.8644,0.2444,0.6699,0.4585,0.8085,0.4812,0.7356,0.7461
542,12,10,5916,0.1519,0.5099,0.4066,0.1635,0.6662,0.8129,0.7226,0.7610
543,6,2,2375,0.6049,0.5211,0.5000,0.5345,0.4380,0.4111,0.5583,0.4542
544,8,0,4084,0.6779,0.5887,0.4177,0.2210,0.6464,0.5193,0.5444,0.6250
545,6,2,2458,0.4737,0.2506,0.3742,0.3129,0.4350,0.2792,0.4987,0.5344
546,7,3,3958,0.3393,0.5129,0.3678,0.3913,0.4565,0.7089,0.4493,0.5193
547,8,3,3875,0.5828,0.3448,0.3414,0.3901,0.4199,0.5312,0.6388,0.5370
548,2,0,1833,0.5365,0.4573,0.4897,0.6148,0.5012,0.4728,0.4555,0.6090
549,1,0,1583,0.4708,0.4558,0.5604,0.4636,0.4856,0.4907,0.5270,0.5563
550,4,0,2041,0.6275,0.6068,0.5633,0.4189,0.3846,0.4358,0.5446,0.6350
551,10,4,5250,0.4296,0.5178,0.5575,0.3867,0.5640,0.6395,0.2536,0.5340
552,9,6,4625,0.4068,0.4030,0.4593,0.4500,0.5466,0.6284,0.6658,0.5486
553,13,7,6916,0.4818,0.4863,0.4522,0.5333,0.1125,0.7576,0.5266,0.7226
554,5,1,2166,0.3820,0.5030,0.3514,0.4461,0.4080,0.5812,0.4593,0.4619
555,6,1,2709,0.6122,0.4906,0.6103,0.5249,0.4383,0.6135,0.4469,0.6012
556,8,8,3500,0.4180,0.4540,0.5290,0.4456,0.6197,0.5110,0.3867,0.5960
557,6,1,2625,0.5403,0.3600,0.5220,0.5811,0.3804,0.5101,0.5169,0.5782
558,4,1,1833,0.4056,0.3072,0.4964,0.4644,0.4909,0.6892,0.3980,0.5673
559,4,1,1708,0.4745,0.5385,0.4742,0.4597,0.6332,0.5610,0.5655,0.6119
560,5,4,2208,0.3545,0.6514,0.5963,0.4615,0.5271,0.3505,0.4683,0.2984
561,7,5,3208,0.3792,0.5579,0.6928,0.5071,0.5491,0.5969,0.6135,0.5778
562,7,5,3166,0.4382,0.5367,0.6213,0.6064,0.4505,0.4986,0.7686,0.4662
563,9,1,4208,0.3837,0.4430,0.4172,0.5153,0.3597,0.3962,0.5651,0.4316
564,7,3,3041,0.5246,0.5563,0.6595,0.6475,0.4848,0.4909,0.6111,0.4617
565,7,1,3000,0.4270,0.3291,0.3480,0.3192,0.5018,0.7250,0.5788,0.5838
566,7,2,3125,0.3586,0.4565,0.4793,0.4846,0.5035,0.4897,0.6526,0.4643
