step,medium,hab,reach,blocks,hit_body,hit_wall,near,ring,axis,free_here,free_around
79,0,8,8,64,32,0,24,1,1,10,51
79,0,4,7,23,28,0,12,2,0,4,27
79,0,4,7,49,28,0,18,5,0,4,11
79,1,14,9,81,36,0,17,1,1,0,0
79,0,7,5,15,20,0,6,1,0,6,50
79,0,8,7,49,28,0,14,4,0,10,73
79,1,11,9,31,36,0,9,3,0,3,45
79,0,1,8,40,32,0,14,1,0,0,42
79,1,14,7,49,28,0,27,1,0,4,32
79,0,3,6,36,24,0,6,2,0,8,41
79,0,8,8,29,32,0,6,3,0,4,25
79,1,11,8,28,32,0,8,1,0,10,47
79,1,14,8,64,32,0,9,2,0,14,58
79,1,14,8,57,32,0,21,5,0,9,5
79,0,8,8,40,32,0,9,4,0,0,12
79,0,7,7,35,28,0,7,4,0,15,55
79,0,8,9,31,36,0,12,1,0,4,39
80,0,6,7,49,28,0,23,1,0,4,42
80,0,7,9,81,36,0,38,1,0,9,25
80,0,6,7,49,28,0,12,3,0,4,39
80,0,2,10,100,40,0,23,17,2,4,56
80,0,2,6,36,24,0,12,2,0,5,14
80,1,11,8,36,32,0,16,3,1,4,75
80,1,14,8,40,32,0,25,3,1,7,53
80,1,10,6,36,24,0,19,8,0,3,16
80,1,14,6,33,24,0,9,2,0,8,67
80,1,14,7,49,28,0,26,8,0,0,23
80,1,11,6,36,24,0,21,6,0,8,29
80,1,11,9,65,36,0,16,12,1,11,19
80,0,7,9,80,36,0,36,13,0,2,16
80,2,11,9,81,36,0,9,2,0,8,56
80,1,14,7,38,28,0,7,5,0,0,4
80,0,2,9,81,36,0,18,8,1,3,37
81,0,5,11,121,44,0,11,7,0,0,30
81,0,0,7,27,28,0,8,1,0,10,30
81,0,7,6,36,24,0,12,1,0,4,40
81,0,8,7,36,28,0,10,1,0,4,38
81,0,8,9,23,36,0,16,4,0,8,41
81,0,5,7,49,28,0,23,11,0,0,0
81,1,11,9,81,36,0,9,2,0,2,29
81,0,0,8,37,32,0,8,1,0,4,69
81,0,0,9,81,36,0,18,4,0,0,0
81,0,3,7,49,28,0,11,7,0,12,28
81,1,14,11,109,44,0,40,9,0,5,19
81,1,14,11,102,44,0,36,8,0,7,44
81,1,11,9,81,36,0,27,2,0,0,4
81,1,11,9,64,36,0,15,8,0,2,24
81,1,11,7,12,28,0,6,2,0,1,44
81,2,11,6,25,24,0,6,2,0,0,28
81,0,7,7,9,28,0,4,2,0,8,35
81,0,4,7,29,28,0,16,1,0,0,25
81,1,11,7,34,28,0,24,3,0,1,54
82,1,14,9,81,36,0,13,3,0,8,37
82,0,4,9,64,36,0,20,1,0,0,34
82,0,7,8,24,32,0,11,3,0,3,14
82,1,11,8,50,32,0,25,3,0,6,69
82,0,0,8,19,32,0,13,1,1,0,30
82,0,6,8,64,32,0,8,3,0,0,0
82,0,4,8,17,32,0,6,1,0,0,17
82,0,0,8,20,32,0,8,3,0,10,73
82,1,10,7,49,28,0,18,6,0,0,26
82,0,1,9,52,36,0,14,2,0,7,44
82,0,2,7,30,28,0,12,2,0,0,27
82,0,5,8,59,32,0,15,3,0,4,11
82,0,6,6,36,24,0,16,3,0,8,28
82,1,13,8,28,32,0,3,1,0,0,69
82,1,14,7,21,28,0,7,1,0,12,55
82,1,14,9,28,36,0,17,2,0,1,53
83,0,6,6,34,24,0,12,4,0,2,20
83,0,7,7,19,28,0,10,1,0,9,31
83,1,11,8,64,32,0,8,1,0,0,16
83,0,8,8,19,32,0,2,1,0,5,53
83,0,5,7,49,28,0,21,1,0,4,16
83,1,11,10,100,40,0,36,3,0,0,0
83,0,1,7,42,28,0,21,1,0,5,35
83,0,1,7,49,28,0,13,7,0,3,28
83,0,4,8,64,32,0,8,6,0,12,92
83,0,0,7,19,28,0,13,2,0,1,41
83,0,6,9,49,36,0,11,4,0,10,56
83,1,11,8,31,32,0,19,2,0,0,38
83,1,11,7,49,28,0,24,3,0,1,24
83,0,7,7,49,28,0,24,16,0,12,50
83,0,6,8,44,32,0,8,5,0,0,65
83,1,11,7,35,28,0,13,1,0,4,54
84,1,11,9,81,36,0,16,11,0,12,47
84,0,0,8,64,32,0,30,1,0,7,40
84,0,5,7,49,28,0,14,1,0,3,27
84,0,1,7,49,28,0,7,2,0,0,0
84,0,2,6,36,24,0,12,8,0,8,39
84,0,1,7,49,28,0,15,2,0,6,58
84,0,0,7,49,28,0,19,8,0,0,57
84,0,8,6,21,24,0,14,4,0,6,60
84,0,0,6,8,24,0,6,1,0,3,37
84,0,10,8,64,32,0,29,3,0,4,24
84,0,7,8,43,32,0,13,5,0,15,60
84,1,11,8,38,32,0,14,1,0,2,40
84,2,11,7,46,28,0,10,3,0,8,54
84,1,11,8,13,32,0,8,3,0,3,28
85,1,14,8,64,32,0,15,8,0,0,44
85,0,4,8,64,32,0,19,1,0,0,26
85,0,0,7,21,28,0,7,1,0,2,32
85,1,10,6,25,24,0,18,5,0,8,25
85,1,14,9,81,36,0,42,4,0,0,48
85,1,11,9,27,36,0,5,1,0,4,58
85,0,0,7,49,28,0,14,7,1,0,14
85,2,11,8,64,32,0,8,8,0,0,0
85,2,11,7,49,28,0,16,4,0,6,24
85,0,0,7,35,28,0,14,14,1,0,20
85,2,7,9,49,36,0,7,6,0,12,51
85,0,3,9,81,36,0,14,4,0,14,60
85,2,11,8,64,32,0,8,2,0,0,0
85,0,7,8,31,32,0,11,4,0,4,45
86,0,7,6,9,24,0,9,3,0,2,60
86,0,1,8,64,32,0,33,2,0,0,0
86,0,1,8,64,32,0,14,1,0,10,26
86,0,2,7,42,28,0,16,4,0,4,53
86,0,4,8,19,32,0,6,1,0,0,48
86,0,0,7,49,28,0,21,8,1,0,22
86,0,7,6,36,24,0,6,1,0,12,41
86,1,6,8,64,32,0,15,1,0,1,15
86,0,0,8,49,32,0,15,2,0,0,49
86,0,0,8,10,32,0,5,2,0,0,58
86,1,10,7,49,28,0,7,2,0,8,64
86,1,10,6,36,24,0,18,5,0,0,0
86,0,0,7,31,28,0,7,9,0,12,69
86,1,10,6,36,24,0,22,1,0,0,12
86,0,5,9,30,36,0,6,2,0,6,60
86,0,1,7,49,28,0,7,10,0,4,38
87,0,7,8,41,32,0,13,2,0,3,24
87,0,1,10,46,40,0,16,1,0,0,34
87,0,6,8,64,32,0,25,3,0,2,18
87,0,1,8,64,32,0,29,2,0,0,8
87,0,0,10,64,40,0,13,1,0,3,57
87,0,0,6,25,24,0,13,6,0,6,60
87,1,14,6,36,24,0,10,5,0,12,36
87,1,10,7,49,28,0,7,2,0,0,60
87,0,2,7,39,28,0,13,2,0,6,41
87,0,0,9,78,36,0,27,1,0,4,66
87,0,6,7,49,28,0,13,2,0,7,32
88,0,5,8,64,32,0,8,6,0,4,56
88,0,5,7,49,28,0,16,1,0,0,18
88,0,0,6,34,24,0,6,2,0,1,42
88,0,7,8,61,32,0,33,8,0,2,30
88,1,11,8,42,32,0,18,7,0,4,36
88,0,4,9,36,36,0,15,3,0,4,41
88,0,3,8,44,32,0,12,6,0,13,75
88,0,11,7,49,28,0,12,2,0,4,48
88,0,7,7,49,28,0,16,5,0,12,58
88,2,8,7,49,28,0,14,9,0,10,58
88,1,14,7,40,28,0,13,2,0,3,17
88,2,11,7,49,28,0,7,4,0,2,34
89,0,5,8,38,32,0,12,9,0,8,26
89,0,2,7,49,28,0,11,1,0,0,0
89,0,4,8,64,32,0,26,5,0,9,23
89,0,4,11,76,44,0,35,1,0,3,19
89,0,10,8,26,32,0,11,1,0,3,49
89,0,7,10,8,40,0,11,9,0,0,16
89,0,1,7,22,28,0,7,4,0,0,16
89,1,11,6,24,24,0,3,1,0,7,59
89,1,14,6,16,24,0,4,1,0,10,43
89,0,0,10,100,40,0,10,2,0,4,8
89,0,7,8,64,32,0,9,7,0,12,45
89,0,6,7,10,28,0,5,2,0,2,61
90,0,3,7,49,28,0,7,2,0,0,0
90,0,4,6,36,24,0,15,6,0,9,33
90,1,14,7,49,28,0,7,2,0,12,88
90,0,6,6,36,24,0,13,2,1,0,15
90,0,1,5,21,20,0,12,1,0,6,29
90,1,11,7,49,28,0,7,3,0,8,57
90,0,0,6,36,24,0,15,3,0,2,54
90,1,11,8,64,32,0,22,8,0,12,45
90,1,14,6,36,24,0,6,2,0,15,61
90,1,11,9,81,36,0,34,11,0,4,15
90,0,0,7,49,28,0,14,6,1,6,24
90,0,7,6,15,24,0,3,1,0,3,72
90,1,14,8,64,32,0,29,4,0,14,56
90,0,7,9,42,36,0,21,2,0,3,23
90,1,11,8,10,32,0,6,3,0,8,42
91,0,1,7,17,28,0,7,8,0,5,18
91,0,0,8,64,32,0,13,6,0,12,40
91,0,4,9,81,36,0,26,2,0,12,33
91,0,4,8,59,32,0,17,3,0,0,54
91,0,4,7,49,28,0,14,2,0,0,46
91,0,6,7,31,28,0,14,12,0,0,47
91,0,4,8,49,32,0,26,1,0,0,6
91,1,11,8,64,32,0,11,4,0,0,50
91,0,0,7,49,28,0,12,6,0,0,0
91,2,14,8,64,32,0,8,12,0,0,83
91,0,1,7,31,28,0,17,3,0,4,72
91,1,11,7,49,28,0,19,3,0,0,0
91,0,0,8,64,32,0,16,6,0,5,25
91,0,0,8,42,32,0,17,2,0,7,19
91,0,8,9,81,36,0,18,8,0,3,16
91,1,11,9,16,36,0,8,4,0,3,63
91,2,11,7,49,28,0,11,6,0,4,28
91,1,11,9,27,36,0,7,1,0,8,48
92,0,1,8,24,32,0,8,1,0,2,44
92,0,7,8,64,32,0,16,4,0,4,53
92,1,11,7,49,28,0,35,2,0,4,21
92,0,6,5,16,20,0,13,2,0,6,34
92,0,5,8,43,32,0,16,5,0,2,34
92,0,7,8,24,32,0,11,2,0,5,45
92,0,2,10,100,40,0,20,3,0,0,12
92,0,7,8,61,32,0,9,1,0,11,53
92,1,14,8,64,32,0,16,2,0,0,0
92,0,7,8,64,32,0,31,1,0,0,20
92,0,5,6,10,24,0,7,1,0,3,18
92,0,7,8,42,32,0,17,2,0,8,20
92,0,2,7,7,28,0,5,1,0,0,37
92,1,14,8,45,32,0,10,3,0,0,48
92,0,7,6,36,24,0,11,2,0,0,5
92,1,11,8,64,32,0,26,5,0,12,42
92,1,11,7,49,28,0,26,1,0,0,0
92,0,7,8,42,32,0,23,1,0,2,37
92,0,6,7,49,28,0,15,3,0,12,59
92,1,10,9,81,36,0,22,17,0,6,16
92,1,10,9,81,36,0,9,1,0,0,16
92,0,0,8,28,32,0,7,1,0,7,26
92,1,11,8,17,32,0,5,1,0,1,44
92,1,14,7,37,28,0,12,1,0,11,38
93,0,5,6,18,24,0,11,1,0,3,29
93,1,14,8,33,32,0,16,2,0,0,48
93,1,11,10,100,40,0,10,4,0,0,48
93,1,10,7,49,28,0,20,1,1,0,40
93,2,11,8,64,32,0,16,2,1,4,90
93,1,11,7,9,28,0,13,5,0,1,9
93,0,4,8,64,32,0,10,1,0,0,2
93,0,3,6,36,24,0,6,4,0,2,40
93,1,14,7,33,28,0,4,2,0,1,35
93,0,3,7,43,28,0,12,2,0,0,24
93,1,11,9,17,36,0,8,6,0,1,40
93,0,0,8,18,32,0,13,2,1,0,40
93,1,11,10,85,40,0,18,7,0,0,29
93,2,14,8,45,32,0,14,2,0,1,48
93,1,11,9,81,36,0,32,1,0,1,24
94,0,2,7,49,28,0,16,7,0,1,14
94,1,11,7,14,28,0,9,2,0,0,22
94,0,2,6,36,24,0,13,2,0,0,6
94,0,3,7,49,28,0,23,9,0,4,20
94,2,11,6,36,24,0,12,15,1,0,23
94,0,1,7,49,28,0,11,5,0,0,40
94,0,2,7,49,28,0,23,4,0,4,39
94,1,14,8,64,32,0,8,1,0,2,27
94,1,2,9,53,36,0,23,2,0,5,53
94,0,1,6,36,24,0,9,2,0,0,8
94,0,2,6,21,24,0,13,11,0,9,37
94,0,2,7,44,28,0,5,1,0,0,9
94,1,14,10,50,40,0,8,1,0,16,83
95,0,7,9,35,36,0,9,7,0,1,75
95,1,11,10,100,40,0,62,4,0,0,0
95,1,11,9,16,36,0,1,1,0,5,56
95,1,11,8,9,32,0,14,3,1,6,46
95,0,4,7,36,28,0,18,8,0,2,46
95,1,11,8,63,32,0,38,2,0,3,25
95,2,11,8,64,32,0,13,6,0,8,23
95,0,7,7,25,28,0,14,3,0,6,37
95,0,4,9,81,36,0,35,3,0,0,21
95,1,11,7,19,28,0,14,1,0,6,14
95,1,11,9,81,36,0,27,10,0,8,42
96,0,7,7,18,28,0,16,2,0,5,50
96,0,6,9,81,36,0,42,9,0,0,45
96,0,3,8,64,32,0,16,5,0,8,48
96,0,4,6,36,24,0,12,1,0,7,33
96,1,11,6,36,24,0,15,1,0,0,10
96,1,11,9,16,36,0,9,1,0,3,69
96,1,7,8,52,32,0,10,4,0,4,40
96,0,4,8,64,32,0,31,5,0,0,42
96,0,0,7,29,28,0,7,2,0,14,48
96,0,3,8,56,32,0,28,5,0,3,52
96,0,0,7,49,28,0,7,1,0,0,0
96,0,1,8,28,32,0,13,11,0,5,46
96,0,3,9,35,36,0,9,3,0,4,52
96,0,7,6,19,24,0,12,2,0,6,62
96,1,11,7,49,28,0,6,1,0,0,9
96,2,11,7,13,28,0,7,5,0,12,76
96,1,11,8,19,32,0,8,1,0,0,51
96,1,10,7,15,28,0,7,4,0,3,55
97,0,8,7,49,28,0,14,1,0,0,36
97,1,11,9,81,36,0,24,2,0,7,42
97,1,11,8,47,32,0,32,2,0,15,70
97,0,11,9,81,36,0,23,5,0,4,11
97,0,0,7,36,28,0,8,1,0,2,11
97,0,2,8,64,32,0,16,6,0,14,90
97,0,7,8,20,32,0,8,4,0,6,58
98,0,7,6,30,24,0,12,5,1,11,46
98,0,4,6,36,24,0,7,1,0,12,38
98,1,11,8,64,32,0,26,5,0,8,64
98,1,11,7,49,28,0,25,5,0,12,48
98,1,14,8,64,32,0,23,5,0,1,4
98,0,5,8,16,32,0,12,2,0,5,46
98,1,11,9,81,36,0,48,12,0,5,20
98,0,4,8,20,32,0,6,1,0,12,78
98,0,5,8,27,32,0,17,1,0,7,17
98,0,0,11,121,44,0,31,7,0,0,4
98,2,11,8,64,32,0,20,11,0,0,0
98,1,11,8,48,32,0,13,1,0,13,70
98,0,7,8,64,32,0,10,3,0,2,18
98,1,14,8,12,32,0,2,1,0,3,69
99,0,1,9,81,36,0,9,1,0,12,83
99,0,1,7,36,28,0,20,1,0,0,38
99,0,2,6,36,24,0,6,6,0,14,82
99,0,1,8,37,32,0,15,2,0,2,9
99,0,2,6,20,24,0,12,3,0,8,54
99,0,6,7,49,28,0,13,1,0,15,62
99,1,11,7,49,28,0,22,2,0,0,38
99,1,11,6,36,24,0,16,8,0,4,18
99,1,11,8,13,32,0,11,4,0,6,51
99,1,11,7,49,28,0,16,6,0,0,32
99,0,8,7,41,28,0,22,1,0,5,48
99,1,8,7,18,28,0,16,1,0,7,52
99,1,11,8,24,32,0,7,2,0,8,49
99,1,14,7,8,28,0,7,4,0,0,27
99,0,5,9,20,36,0,10,2,0,0,29
99,0,7,8,11,32,0,6,2,0,0,14
100,0,8,7,49,28,0,28,9,1,0,3
100,0,6,7,36,28,0,12,9,0,4,25
100,0,1,7,33,28,0,21,3,0,4,17
100,0,1,8,64,32,0,10,1,0,11,34
100,0,4,8,24,32,0,17,15,0,0,37
100,0,4,6,21,24,0,17,5,0,2,38
100,0,2,8,64,32,0,9,2,0,0,20
100,0,0,8,64,32,0,17,1,0,6,43
100,0,1,7,36,28,0,20,9,0,2,4
100,0,4,8,64,32,0,19,10,0,7,48
100,0,2,7,22,28,0,14,7,1,4,34
100,0,7,8,29,32,0,14,1,0,3,31
100,0,4,8,7,32,0,9,2,0,3,20
100,1,14,8,64,32,0,17,2,0,0,0
100,1,14,8,19,32,0,2,1,0,4,82
100,1,14,9,53,36,0,8,2,0,0,74
100,0,1,7,49,28,0,14,1,0,0,40
100,1,11,6,5,24,0,3,3,0,0,23
101,0,2,8,4,32,0,3,2,0,7,75
101,0,7,7,45,28,0,36,4,0,6,40
101,2,11,6,36,24,0,20,10,0,0,34
101,1,11,8,64,32,0,26,6,0,13,62
101,0,3,8,64,32,0,8,5,0,0,39
101,0,6,6,36,24,0,14,9,0,2,28
101,0,1,8,49,32,0,8,1,0,3,4
101,1,11,6,36,24,0,25,7,1,10,49
101,0,0,7,49,28,0,19,2,0,0,13
101,1,11,9,81,36,0,16,4,0,8,51
101,1,14,8,19,32,0,7,1,0,2,39
101,1,11,9,22,36,0,12,1,0,8,36
101,1,14,8,64,32,0,30,10,0,12,30
101,0,11,8,44,32,0,14,2,0,0,64
101,1,11,9,17,36,0,10,8,0,6,50
101,2,11,8,24,32,0,3,1,0,1,55
102,0,7,7,47,28,0,38,4,0,9,40
102,0,1,8,15,32,0,14,1,0,5,39
102,0,7,6,36,24,0,21,3,0,1,4
102,0,5,9,81,36,0,27,2,0,0,24
102,0,8,9,57,36,0,17,2,0,6,42
102,0,7,8,64,32,0,8,3,0,4,30
102,0,1,7,10,28,0,10,5,0,4,26
102,0,6,8,64,32,0,13,5,0,0,0
102,0,1,8,17,32,0,12,1,0,3,44
102,0,4,9,81,36,0,30,7,0,14,86
102,0,7,6,36,24,0,10,1,0,4,21
102,0,0,8,64,32,0,8,2,0,10,57
102,1,14,7,35,28,0,12,6,0,6,48
102,0,4,8,23,32,0,10,1,0,0,44
102,0,0,7,35,28,0,8,2,0,1,61
102,1,14,8,22,32,0,12,1,0,0,26
102,0,5,7,45,28,0,16,8,0,4,46
102,0,0,7,49,28,0,15,1,0,2,8
102,0,3,7,49,28,0,7,8,0,14,74
103,0,4,10,59,40,0,13,2,0,12,65
103,0,2,7,49,28,0,18,1,0,7,17
103,0,4,9,52,36,0,18,2,0,2,13
103,0,1,7,44,28,0,14,10,0,1,28
103,0,1,8,64,32,0,16,2,0,0,48
103,0,7,7,18,28,0,14,2,1,5,31
103,0,0,7,49,28,0,17,1,0,1,4
103,1,14,8,48,32,0,24,3,0,4,47
103,1,14,8,63,32,0,8,9,0,4,16
103,1,11,7,49,28,0,7,5,0,0,21
103,2,11,6,24,24,0,10,1,0,5,49
103,0,0,8,36,32,0,17,2,0,6,50
103,0,4,8,36,32,0,13,5,0,3,3
103,0,4,7,49,28,0,18,1,0,4,38
103,1,14,8,11,32,0,4,2,0,0,43
103,1,13,10,62,40,0,5,3,0,11,81
103,1,11,8,64,32,0,8,4,0,14,73
103,1,10,7,15,28,0,3,1,0,7,57
104,1,14,10,81,40,0,15,1,0,13,58
104,1,11,8,19,32,0,18,7,0,0,27
104,0,8,7,49,28,0,15,2,0,0,12
104,0,1,7,43,28,0,12,1,0,5,76
104,0,0,9,72,36,0,27,7,1,0,5
104,0,11,9,43,36,0,13,1,0,6,46
104,0,0,8,47,32,0,20,1,0,5,61
104,0,7,8,64,32,0,22,4,0,0,0
104,1,11,8,64,32,0,14,4,0,9,50
104,1,11,8,49,32,0,21,4,0,4,72
104,0,4,11,28,44,0,16,2,0,4,45
104,0,6,7,49,28,0,14,3,0,8,27
104,0,7,8,43,32,0,12,1,0,8,66
104,0,4,9,60,36,0,22,5,0,4,16
104,0,5,8,64,32,0,18,3,0,0,0
104,0,7,8,63,32,0,20,5,0,1,25
104,0,6,7,15,28,0,12,1,0,1,30
104,0,7,7,17,28,0,3,1,0,0,13
104,0,7,8,34,32,0,6,1,0,6,43
104,0,1,9,41,36,0,6,1,0,1,36
104,1,14,8,64,32,0,15,4,0,0,5
104,1,14,8,64,32,0,16,16,1,8,58
104,1,14,6,36,24,0,16,2,1,13,53
104,1,14,8,64,32,0,16,3,0,5,34
104,0,2,6,20,24,0,5,1,0,10,52
104,0,7,7,18,28,0,8,4,0,2,48
105,0,2,8,19,32,0,6,5,0,2,47
105,0,4,9,75,36,0,45,3,0,12,56
105,0,2,8,64,32,0,11,2,0,4,29
105,1,11,7,8,28,0,11,2,0,4,34
105,0,4,9,64,36,0,32,12,0,5,29
105,0,6,9,81,36,0,27,12,0,2,39
105,0,8,8,49,32,0,15,10,1,1,23
105,0,4,7,49,28,0,16,9,0,12,40
105,0,0,8,33,32,0,26,4,0,3,62
105,0,1,9,81,36,0,20,1,0,4,35
105,1,14,7,16,28,0,9,1,0,13,35
105,0,1,11,15,44,0,10,6,0,7,40
105,1,11,7,49,28,0,20,5,0,0,0
105,0,4,8,36,32,0,22,3,1,0,13
105,1,11,7,29,28,0,14,4,0,12,53
105,1,11,8,17,32,0,22,1,0,6,42
105,0,4,8,12,32,0,7,3,0,4,62
105,0,7,9,18,36,0,4,1,0,12,47
105,0,2,9,31,36,0,6,1,0,1,47
105,0,3,8,64,32,0,16,1,0,0,65
106,2,11,8,22,32,0,8,6,0,6,42
106,0,1,8,12,32,0,8,1,0,6,36
106,1,11,10,17,40,0,5,1,0,10,35
106,0,2,7,49,28,0,28,8,1,0,21
106,0,5,7,49,28,0,7,3,0,0,23
106,0,7,6,6,24,0,3,1,0,6,26
106,0,7,6,6,24,0,5,1,0,4,33
106,0,0,8,4,32,0,4,6,0,4,31
106,0,1,8,23,32,0,9,3,0,4,33
106,0,11,7,49,28,0,7,1,0,8,50
106,0,1,8,57,32,0,14,3,0,8,46
106,2,14,6,36,24,0,9,4,0,4,43
106,0,1,8,13,32,0,6,1,0,1,36
106,0,6,7,49,28,0,14,1,0,0,9
106,1,11,7,49,28,0,21,11,1,0,56
106,0,2,6,36,24,0,7,2,0,0,24
106,0,6,6,25,24,0,10,1,0,0,19
106,0,0,8,64,32,0,13,7,1,0,0
106,0,7,7,49,28,0,15,3,0,0,13
106,0,7,8,40,32,0,20,1,0,0,29
107,0,6,9,37,36,0,16,2,0,4,47
107,1,11,9,38,36,0,13,6,0,0,40
107,0,2,7,43,28,0,22,5,1,3,34
107,0,7,6,21,24,0,8,5,0,0,47
107,0,5,10,81,40,0,10,1,0,3,28
107,0,1,8,38,32,0,20,2,0,2,25
107,1,11,9,81,36,0,17,2,0,0,16
107,0,11,7,48,28,0,24,1,0,4,53
107,1,11,7,31,28,0,18,2,0,4,14
107,1,10,9,70,36,0,16,8,0,8,47
107,0,2,8,18,32,0,15,2,0,6,36
107,1,11,9,64,36,0,17,5,0,2,24
107,0,4,10,26,40,0,9,3,0,2,32
107,0,4,7,49,28,0,15,2,0,0,0
107,1,14,9,70,36,0,8,5,0,0,16
107,1,11,11,121,44,0,15,1,0,3,46
107,0,4,7,28,28,0,15,2,1,7,42
107,1,11,7,19,28,0,11,1,0,9,38
107,0,8,6,36,24,0,6,3,0,12,40
107,0,7,10,14,40,0,7,1,0,0,44
107,1,10,7,46,28,0,12,6,0,3,4
108,0,2,9,81,36,0,57,1,0,3,41
108,0,7,8,64,32,0,24,2,0,4,38
108,0,1,9,81,36,0,17,1,0,10,67
108,0,4,8,49,32,0,17,1,0,0,29
108,0,8,7,45,28,0,28,6,0,3,6
108,0,1,7,10,28,0,8,2,0,4,50
108,0,7,8,64,32,0,7,1,0,0,48
108,0,1,8,53,32,0,32,7,0,12,56
108,0,0,8,25,32,0,10,1,0,7,23
108,0,1,7,10,28,0,11,1,0,4,50
108,1,11,8,13,32,0,8,3,0,8,36
108,0,2,7,49,28,0,11,5,0,8,46
108,0,4,7,49,28,0,18,1,0,4,38
108,1,10,8,64,32,0,24,6,0,3,29
108,0,0,8,37,32,0,8,4,0,10,28
108,1,11,7,21,28,0,7,1,0,3,30
109,0,5,8,18,32,0,4,2,0,4,15
109,0,0,7,45,28,0,25,2,0,4,29
109,0,1,8,29,32,0,18,1,0,5,20
109,0,8,8,64,32,0,32,2,0,8,36
109,0,0,5,25,20,0,25,2,0,0,0
109,1,11,10,32,40,0,19,1,0,6,33
109,0,3,6,36,24,0,6,4,0,2,40
109,0,1,7,49,28,0,12,3,0,0,12
109,1,11,7,49,28,0,31,3,0,0,46
109,0,1,8,53,32,0,17,2,0,13,63
109,0,5,8,27,32,0,7,3,0,0,49
109,0,0,8,64,32,0,21,6,0,2,24
109,0,5,8,64,32,0,8,1,0,0,32
109,0,6,7,29,28,0,14,3,1,8,52
109,0,8,6,36,24,0,12,2,0,4,41
109,1,14,7,38,28,0,7,1,0,4,20
109,0,0,9,34,36,0,9,2,0,5,17
110,1,11,9,81,36,0,32,6,0,8,49
110,0,5,7,36,28,0,13,9,0,1,4
110,0,3,7,49,28,0,16,3,0,1,8
110,1,11,7,34,28,0,23,1,0,1,30
110,1,11,10,100,40,0,30,4,1,3,32
110,0,1,8,64,32,0,12,1,0,4,53
110,1,11,7,49,28,0,14,2,0,0,28
110,0,7,7,19,28,0,13,2,0,12,56
110,1,13,8,27,32,0,16,1,0,4,55
110,0,6,8,64,32,0,8,3,0,4,42
110,1,14,7,48,28,0,26,12,0,4,35
110,0,8,8,42,32,0,20,4,0,4,53
110,0,1,7,10,28,0,10,3,1,0,30
110,0,4,6,21,24,0,4,1,0,10,53
111,0,1,12,144,48,0,12,1,0,0,15
111,1,11,7,49,28,0,16,5,0,2,28
111,0,5,7,49,28,0,5,1,0,1,11
111,0,2,6,20,24,0,15,1,0,5,29
111,0,6,8,50,32,0,24,1,0,0,48
111,1,7,8,64,32,0,15,1,0,9,46
111,0,4,8,64,32,0,17,1,0,11,45
111,0,3,7,30,28,0,23,7,0,2,21
111,0,8,8,27,32,0,18,8,0,5,39
111,2,11,7,48,28,0,15,1,0,4,10
111,2,11,6,36,24,0,11,5,0,0,15
111,0,2,7,18,28,0,11,1,0,8,53
111,0,7,8,34,32,0,3,1,0,6,43
111,0,2,7,10,28,0,9,1,0,3,30
111,0,6,6,32,24,0,12,1,0,2,27
111,1,14,6,25,24,0,6,2,0,0,44
111,0,7,8,19,32,0,11,1,0,2,24
111,0,1,7,49,28,0,46,5,0,10,43
111,0,4,7,39,28,0,7,12,0,13,96
111,1,11,8,20,32,0,8,5,0,6,37
111,0,7,5,25,20,0,12,4,0,0,39
111,0,0,7,49,28,0,29,7,0,0,14
112,0,7,7,49,28,0,9,3,0,4,35
112,0,1,9,68,36,0,37,6,1,3,64
112,0,2,10,14,40,0,8,3,0,5,51
112,0,7,9,81,36,0,44,6,1,8,28
112,0,1,7,49,28,0,16,3,0,4,60
112,0,3,8,24,32,0,11,1,0,13,27
112,0,4,7,49,28,0,12,5,0,4,88
112,0,3,9,23,36,0,19,1,1,2,32
112,0,7,7,19,28,0,10,8,0,5,28
112,0,7,8,37,32,0,17,5,0,4,15
112,0,0,6,18,24,0,7,2,0,0,44
112,1,11,10,47,40,0,7,1,0,13,65
112,1,11,8,64,32,0,16,10,0,3,71
112,1,11,8,41,32,0,6,2,0,8,53
112,0,4,7,40,28,0,9,1,0,15,55
112,1,11,8,26,32,0,8,2,0,5,46
112,1,14,6,36,24,0,6,2,0,2,43
112,0,1,8,64,32,0,32,2,0,0,44
112,0,8,8,26,32,0,17,4,0,12,32
112,0,0,9,16,36,0,8,3,0,0,25
112,0,4,8,48,32,0,12,5,0,6,16
113,1,11,9,9,36,0,11,3,0,3,68
113,0,4,8,49,32,0,20,1,0,10,47
113,0,6,8,13,32,0,4,3,0,8,32
113,0,4,8,31,32,0,10,3,0,4,83
113,0,2,6,36,24,0,19,8,1,0,10
113,0,7,10,100,40,0,23,5,0,8,19
113,0,4,7,36,28,0,22,5,0,7,24
113,0,10,8,26,32,0,13,1,0,3,39
113,0,11,10,17,40,0,13,1,0,7,25
113,0,1,7,25,28,0,16,1,0,0,44
113,0,2,9,64,36,0,17,1,0,7,32
113,0,2,6,25,24,0,14,2,0,1,45
113,1,11,9,42,36,0,22,3,0,8,24
113,1,14,8,64,32,0,15,1,0,0,0
113,0,1,6,36,24,0,23,6,0,0,26
113,0,4,7,36,28,0,17,4,0,9,42
113,0,1,6,36,24,0,6,1,0,4,16
113,1,10,6,36,24,0,13,1,0,0,0
113,1,8,7,49,28,0,7,5,0,4,56
