step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right
65000,10112,2669,45585,64504,49307,18384,535,31049,1570,2,176905,2744637,23996.845,7019.855,0.2993,3710.837,0.035,0.856,0.103,0.006,0.363,0.480,791,0.1433,0.8364,0.141,11.3,18.0,49.9,21.21,0.13,6.41,0.30,14.36,7.43,1.210,0.250,0.008,0.009,6.025,0.439,0.0037,140,456,831,5036,66,11,0.735,3950,138,1553,8421,581,1434,8097,25.25,33.84,6828,10.8647,67428,3906,75568,517.1,-0.0,1062121,16.594,2631075.518,8.14e-15,0.00019,11.33,21771,21.492,1.332,19.717,0.443,21.493,2981,3891,3240,0.4736,0.964,1.007,1.998,1.438,0.984,1.271,9072.973,5560.334,12497.849,9037.541,6172.293,2167.776,298.821,842.421,0.347,0.401,0.321,0.447,0.093,0.186,3576,12038,0.4121,0.9999,1.0000,0.0456,1.0000,1.0000,0.8575,1.0880,0.9755,0.0090,0.0029,0.0068,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,528,0.9993,0.9701,0.8390,0.9992,0.0155,0.0239,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0578,0.0410,0.0361,0.062,0.062,0.028,0.085
66000,8892,2366,41138,52569,38701,10869,562,30669,1504,3,140310,2563963,20531.349,5106.620,0.3021,2457.475,0.031,0.871,0.095,0.004,0.352,0.487,770,0.1624,0.8533,0.148,11.2,17.1,44.5,20.96,0.14,6.12,0.39,14.31,7.58,1.141,0.252,0.008,0.008,6.136,0.446,0.0038,143,463,721,4522,43,10,0.782,3530,376,1061,7455,701,1011,7180,29.50,37.97,8485,12.1652,67465,3754,75394,492.2,-0.0,1062558,16.071,2631075.518,1.54e-14,0.00025,33.72,16640,18.740,1.323,17.128,0.288,18.740,2797,3600,2495,0.5085,0.956,1.000,1.773,1.246,0.982,1.253,8617.865,5112.973,8693.793,8592.126,5702.904,1543.870,301.493,803.783,0.326,0.391,0.319,0.328,0.088,0.179,3731,9600,0.3900,0.9997,0.9991,0.0463,1.0000,1.0000,0.8813,1.0935,1.0091,0.0120,0.0025,0.0054,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,582,0.9998,0.9736,0.8659,0.9989,0.0153,0.0252,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0606,0.0493,0.0445,0.075,0.090,0.035,0.113
67000,9420,2357,42415,57580,43573,14614,551,28009,1226,2,138101,2437170,21916.613,5457.650,0.2933,2925.794,0.032,0.871,0.092,0.004,0.348,0.488,953,0.1494,0.8426,0.149,12.0,20.1,50.0,22.70,0.20,6.28,0.50,15.71,7.38,1.184,0.241,0.012,0.012,6.134,0.413,0.0036,134,444,775,3798,52,11,0.714,3873,565,1044,7811,749,1468,7203,28.50,37.70,8279,13.0051,67378,3578,76028,883.3,-0.0,1062958,15.244,2631075.518,1.95e-15,0.00000,9.25,18478,18.747,1.330,17.006,0.412,18.748,3505,3279,2636,0.4480,0.955,1.020,1.993,1.331,0.979,1.243,8123.981,4896.058,11281.092,8100.249,5461.066,1551.635,282.710,697.511,0.364,0.363,0.308,0.384,0.096,0.157,3867,12062,0.3563,0.9998,0.9999,0.0408,1.0000,1.0000,0.8101,1.0554,0.9720,0.0138,0.0016,0.0078,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,588,0.9995,0.9541,0.8232,0.9988,0.0163,0.0209,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0569,0.0671,0.0607,0.108,0.094,0.046,0.143
68000,8047,2336,42043,61119,47192,18596,480,27507,1290,3,149274,2351146,22096.662,7103.099,0.2932,4368.027,0.038,0.845,0.102,0.015,0.347,0.488,643,0.1697,0.8293,0.153,11.6,18.7,49.0,21.66,0.17,6.62,0.37,14.50,7.32,1.185,0.257,0.011,0.011,6.565,0.458,0.0036,136,438,751,4556,95,13,0.706,3296,552,1060,6435,540,861,6646,27.00,36.86,6042,10.4153,67264,3546,75828,624.4,-0.0,1067606,15.074,2631075.518,9.56e-15,0.00024,20.48,20914,19.620,1.318,18.000,0.303,19.621,2626,2938,2483,0.4463,0.967,1.019,1.994,1.359,0.980,1.244,7823.581,4984.556,13085.165,7800.855,5578.669,1822.841,270.699,641.531,0.346,0.371,0.315,0.454,0.099,0.166,3764,13678,0.4409,1.0000,1.0000,0.0398,1.0000,1.0000,0.8321,1.0969,0.9788,0.0114,0.0031,0.0080,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,938,0.9994,0.9619,0.8378,0.9989,0.0167,0.0188,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0624,0.0488,0.0449,0.071,0.094,0.032,0.114
69000,8034,2333,36925,48437,35346,11043,469,26602,1332,1,128181,2222711,19135.942,4788.222,0.3017,2371.524,0.032,0.871,0.090,0.007,0.338,0.492,648,0.1710,0.8496,0.142,10.2,18.0,44.5,20.73,0.12,6.55,0.35,13.70,7.39,1.160,0.264,0.007,0.007,6.483,0.474,0.0037,143,468,757,3716,83,11,0.746,3400,35,1192,6807,504,1340,6190,26.50,35.94,6390,10.0396,67291,3510,75455,473.5,-0.0,1069228,14.463,2631075.518,1.29e-14,0.00002,23.82,15195,16.877,1.314,15.300,0.263,16.877,3085,2761,2188,0.4721,0.960,1.007,1.898,1.246,0.983,1.262,7582.872,4957.572,8383.584,7558.000,5565.882,1442.670,275.445,698.582,0.319,0.365,0.319,0.359,0.085,0.202,3723,8218,0.4354,0.9997,1.0000,0.0444,1.0000,1.0000,0.8875,1.1014,1.0128,0.0096,0.0022,0.0039,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,785,0.9999,0.9711,0.8478,0.9989,0.0155,0.0195,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0641,0.0488,0.0419,0.083,0.078,0.028,0.111
70000,8280,2573,39604,52439,38827,12309,526,28185,1406,2,134627,2441445,20273.855,5169.920,0.2991,2652.965,0.031,0.865,0.101,0.004,0.355,0.484,729,0.1636,0.8517,0.132,11.0,17.0,48.0,20.80,0.14,6.15,0.40,14.11,7.50,1.156,0.252,0.007,0.008,6.493,0.487,0.0037,141,449,710,3483,58,12,0.765,3284,62,1405,6813,406,984,6890,26.75,35.13,6227,9.8029,67263,3622,74939,467.0,-0.0,1071772,15.081,2631075.518,1.61e-14,0.00000,7.77,16719,17.783,1.333,16.177,0.272,17.805,2396,3120,2764,0.4641,0.976,1.007,1.756,1.281,0.984,1.241,8109.296,5164.557,8987.142,8088.574,5851.104,1482.019,260.218,774.719,0.354,0.375,0.329,0.362,0.099,0.211,3785,9160,0.4953,0.9998,0.9996,0.0379,1.0000,1.0000,0.8480,1.1112,0.9882,0.0148,0.0021,0.0025,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,605,0.9996,0.9804,0.8409,0.9985,0.0149,0.0170,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0647,0.0507,0.0460,0.087,0.080,0.041,0.110
71000,9175,2442,40192,54740,41269,14011,537,27486,1126,0,127764,2386305,21281.407,5248.712,0.2920,2916.943,0.030,0.871,0.095,0.004,0.346,0.487,861,0.1538,0.8473,0.142,11.2,17.1,47.4,21.54,0.11,6.36,0.41,14.65,7.49,1.145,0.254,0.006,0.007,6.421,0.421,0.0036,140,468,755,3261,70,13,0.789,3540,78,1357,7740,580,1420,7175,28.25,37.74,6328,11.4695,67402,3863,74209,625.3,-0.0,1073220,15.116,2631075.518,1.01e-14,0.00010,33.11,17095,17.860,1.327,16.235,0.299,17.861,3149,3445,2581,0.4749,0.966,1.007,1.564,1.231,0.984,1.254,7925.202,5223.522,10444.491,7903.977,5849.882,1313.455,271.898,746.416,0.362,0.355,0.319,0.397,0.081,0.195,3790,9917,0.3819,0.9998,0.9996,0.0412,1.0000,1.0000,0.8352,1.0919,0.9808,0.0090,0.0020,0.0026,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,768,0.9994,0.9806,0.8526,0.9987,0.0148,0.0222,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0623,0.0472,0.0414,0.088,0.074,0.028,0.114
72000,8673,2359,40090,51900,37917,11322,488,28965,1286,6,138491,2516991,20742.702,5104.537,0.2938,2561.822,0.028,0.870,0.097,0.004,0.354,0.481,671,0.1655,0.8482,0.140,11.1,18.1,48.0,21.12,0.17,6.18,0.41,14.35,7.40,1.167,0.244,0.009,0.009,6.367,0.451,0.0037,143,463,782,3498,89,16,0.763,3488,415,1121,7137,607,1262,6804,28.75,38.67,6987,11.2969,67511,3720,73333,529.8,-0.0,1074980,15.863,2631075.518,1.66e-14,0.00000,16.62,15911,18.356,1.328,16.706,0.322,18.356,3116,3004,2553,0.4584,0.966,1.011,1.753,1.283,0.984,1.243,8333.637,5093.914,9266.671,8312.286,5725.567,1534.167,292.195,716.352,0.333,0.387,0.327,0.342,0.093,0.174,3698,9614,0.3981,1.0000,0.9995,0.0410,1.0000,1.0000,0.8804,1.0623,0.9911,0.0132,0.0038,0.0054,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,721,0.9996,0.9523,0.8370,0.9987,0.0155,0.0198,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0629,0.0535,0.0490,0.082,0.088,0.036,0.146
73000,8697,2408,41686,54298,40220,12110,502,29201,1205,5,142170,2550911,21471.420,5267.406,0.2808,2772.299,0.027,0.863,0.106,0.004,0.359,0.480,832,0.1611,0.8481,0.143,11.4,17.6,48.0,21.25,0.16,6.60,0.37,14.12,7.42,1.171,0.257,0.011,0.012,6.358,0.470,0.0037,141,440,743,3218,110,16,0.769,3344,261,1216,7220,711,870,7116,27.50,36.77,6775,10.6807,67492,3677,72871,458.8,-0.0,1077372,15.697,2631075.518,1.65e-14,0.00000,18.56,17059,18.570,1.338,16.940,0.292,18.570,2631,3258,2808,0.4576,0.979,1.012,1.969,1.313,0.987,1.251,8557.181,5415.396,9607.032,8536.405,6100.282,1420.289,320.051,754.767,0.335,0.393,0.333,0.352,0.092,0.195,3543,10567,0.4508,0.9999,1.0000,0.0446,1.0000,1.0000,0.8254,1.0757,1.0089,0.0134,0.0022,0.0058,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,684,0.9998,0.9712,0.8605,0.9992,0.0139,0.0202,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0620,0.0401,0.0336,0.070,0.073,0.020,0.099
74000,8563,2469,37930,46559,33077,8138,491,28613,1191,5,118507,2383375,19627.197,4102.740,0.2961,1909.346,0.023,0.873,0.100,0.003,0.349,0.482,664,0.1674,0.8577,0.147,11.7,17.8,49.8,21.50,0.15,6.60,0.35,14.39,7.46,1.178,0.259,0.012,0.013,6.236,0.464,0.0038,144,471,786,3217,87,13,0.774,3427,175,1586,6802,878,961,6724,28.00,36.40,8233,11.1914,67547,3642,73057,466.2,-0.0,1077133,15.233,2631075.518,7.08e-16,0.00052,35.96,13695,16.902,1.322,15.292,0.288,16.903,2862,3145,2556,0.4566,0.974,1.014,1.970,1.305,0.985,1.273,8498.654,5143.457,7361.455,8480.335,5694.753,1120.698,317.362,755.334,0.313,0.395,0.309,0.308,0.073,0.143,3485,7597,0.4002,1.0000,0.9998,0.0495,1.0000,1.0000,0.8374,1.0733,0.9992,0.0103,0.0012,0.0083,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,658,0.9997,0.9686,0.8591,0.9987,0.0143,0.0194,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0610,0.0476,0.0409,0.064,0.082,0.034,0.111
75000,8465,2475,39691,55827,42662,15682,454,28337,1152,0,141459,2513433,22260.686,5858.506,0.2870,3320.659,0.028,0.866,0.102,0.004,0.363,0.478,745,0.1598,0.8307,0.147,11.3,17.8,53.8,23.24,0.26,6.69,0.40,15.89,7.49,1.172,0.252,0.019,0.020,6.622,0.474,0.0037,147,470,798,3717,81,14,0.775,3381,60,1339,7066,489,926,7050,25.25,33.63,5777,9.3038,67442,3799,73398,553.4,-0.0,1081023,15.528,2631075.518,6.55e-15,0.00000,12.11,17086,18.626,1.336,17.000,0.291,18.627,2450,3426,2589,0.4999,0.962,1.000,1.991,1.348,0.982,1.256,8738.752,5027.996,11219.138,8714.897,5647.310,1506.729,339.692,691.426,0.353,0.396,0.321,0.472,0.091,0.159,3660,9748,0.4569,1.0000,1.0000,0.0436,1.0000,1.0000,0.7168,1.0596,0.9661,0.0234,0.0027,0.0037,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,552,0.9993,0.9577,0.8453,0.9993,0.0138,0.0204,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0623,0.0495,0.0419,0.077,0.085,0.029,0.123
76000,8430,2392,38980,49898,37095,10457,461,28807,1216,2,117169,2428576,20093.218,4549.917,0.3008,2347.418,0.029,0.876,0.090,0.004,0.353,0.489,841,0.1596,0.8563,0.157,10.9,17.1,48.0,21.27,0.17,6.38,0.36,14.35,7.49,1.161,0.248,0.012,0.014,6.288,0.456,0.0038,139,469,744,2731,102,14,0.788,3362,98,1396,6936,351,1001,7078,26.00,34.28,5898,9.2826,67418,3909,73109,503.2,-0.0,1082976,15.332,2631075.518,3.01e-15,0.00027,31.62,15478,17.321,1.318,15.715,0.288,17.321,2313,3459,2658,0.4833,0.962,1.007,1.945,1.319,0.982,1.258,8643.106,5213.605,7971.226,8619.273,5850.137,1133.401,391.004,678.095,0.320,0.389,0.325,0.358,0.081,0.177,3666,7958,0.4676,1.0000,0.9999,0.0527,1.0000,1.0000,0.8297,1.0633,0.9791,0.0096,0.0076,0.0067,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,1032,0.9998,0.9585,0.8629,0.9981,0.0136,0.0217,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0618,0.0461,0.0405,0.082,0.082,0.029,0.118
77000,8985,2320,38711,50645,37660,11444,490,28916,1291,0,128776,2408794,20954.573,4779.300,0.3079,2301.340,0.034,0.860,0.101,0.005,0.351,0.489,873,0.1498,0.8480,0.152,11.0,18.0,50.0,24.25,0.25,5.68,0.54,17.79,7.56,1.163,0.230,0.013,0.014,6.493,0.445,0.0038,148,480,701,3767,52,12,0.785,3519,119,1426,7440,404,1581,7000,27.00,34.77,6206,10.8244,67457,3646,72730,772.5,-0.0,1083691,15.369,2631075.518,2.92e-14,0.00024,20.50,16516,18.269,1.330,16.585,0.354,18.270,3005,3325,2655,0.4713,0.954,1.007,1.978,1.295,0.980,1.242,8576.362,5111.367,9010.493,8553.002,5692.418,1418.226,361.185,698.549,0.351,0.375,0.313,0.383,0.089,0.173,3741,7312,0.4188,0.9999,0.9996,0.0512,1.0000,1.0000,0.7064,1.0551,0.9552,0.0160,0.0052,0.0055,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,637,0.9998,0.9674,0.8643,0.9982,0.0134,0.0200,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0606,0.0658,0.0600,0.110,0.110,0.038,0.160
78000,8041,2250,37073,46879,34592,9365,441,27664,1122,3,101297,2302371,19243.222,4236.234,0.3077,2287.929,0.031,0.877,0.089,0.004,0.347,0.494,655,0.1617,0.8572,0.150,11.3,18.0,49.9,22.47,0.16,6.20,0.50,15.61,7.55,1.166,0.242,0.009,0.009,6.474,0.439,0.0038,142,460,768,2840,68,11,0.789,3232,175,905,6961,785,1157,6099,28.75,37.26,8047,11.7283,67359,3980,72600,527.0,-0.0,1084050,14.738,2631075.518,2.39e-14,0.00018,11.73,14694,16.750,1.339,15.138,0.273,16.750,2900,2718,2423,0.4442,0.971,1.021,1.987,1.255,0.985,1.264,7752.725,5193.822,7977.712,7735.019,5818.420,906.215,287.054,755.036,0.336,0.368,0.329,0.313,0.077,0.207,3758,8545,0.4487,0.9999,0.9997,0.0504,1.0000,1.0000,0.7971,1.0791,1.0111,0.0111,0.0019,0.0055,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,683,0.9998,0.9535,0.8625,0.9992,0.0150,0.0205,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0623,0.0500,0.0453,0.108,0.091,0.044,0.121
79000,8468,2533,44520,65328,50486,20189,619,29254,1717,5,156962,2661486,23138.814,6917.667,0.3044,3931.389,0.036,0.857,0.103,0.004,0.362,0.477,896,0.1708,0.8423,0.172,10.2,18.0,45.4,21.18,0.23,6.59,0.66,13.71,7.30,1.162,0.265,0.014,0.015,6.456,0.430,0.0036,137,439,804,4549,53,12,0.770,3676,1067,881,6520,551,1221,6696,27.25,36.24,6759,12.6669,67360,3543,72638,675.1,-0.0,1086456,16.010,2631075.518,2.44e-14,0.00001,31.48,20559,20.447,1.325,18.752,0.370,20.447,3278,2779,2411,0.4557,0.958,1.013,1.888,1.250,0.984,1.249,7773.528,5161.143,13548.646,7751.591,5769.966,1931.232,306.772,748.274,0.397,0.353,0.332,0.452,0.074,0.208,3684,12568,0.3600,1.0000,0.9988,0.0363,1.0000,1.0000,0.8566,1.0734,1.0063,0.0153,0.0051,0.0091,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,549,1.0000,0.9656,0.8839,0.9985,0.0141,0.0192,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0633,0.0694,0.0599,0.121,0.113,0.047,0.177
80000,7614,2246,36096,47890,35615,11374,420,24117,1188,3,110439,2035579,18767.921,4765.799,0.3041,2666.648,0.033,0.870,0.094,0.003,0.329,0.497,865,0.1752,0.8576,0.151,11.0,18.0,45.9,21.66,0.14,6.24,0.51,14.76,7.59,1.132,0.254,0.013,0.015,6.618,0.457,0.0035,131,466,798,3268,107,14,0.821,3028,446,916,6252,749,702,6163,29.50,39.23,6863,10.3701,67248,3802,72982,455.0,-0.0,1088449,13.522,2631075.518,4.78e-15,0.00011,7.81,15679,15.934,1.322,14.375,0.237,15.954,2319,2817,2478,0.4800,0.962,1.006,1.517,1.180,0.982,1.258,7097.575,4754.526,9165.561,7083.998,5185.009,1151.019,295.348,652.786,0.325,0.343,0.314,0.383,0.069,0.147,3967,11102,0.4198,1.0000,0.9999,0.0402,1.0000,1.0000,0.8126,1.0899,1.0123,0.0099,0.0025,0.0065,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,540,0.9999,0.9660,0.8836,0.9986,0.0140,0.0162,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0652,0.0538,0.0477,0.090,0.105,0.025,0.150
81000,8302,2405,39907,53868,40256,13420,541,26823,1514,5,137648,2452941,20580.709,5496.728,0.3007,2910.173,0.027,0.865,0.104,0.004,0.362,0.473,1126,0.1649,0.8495,0.139,11.0,18.0,47.9,22.07,0.24,6.72,0.35,14.77,7.54,1.138,0.251,0.008,0.009,6.694,0.480,0.0036,135,452,762,4452,110,12,0.821,3358,49,1311,6942,416,1056,6830,24.50,35.32,6313,10.3452,67184,3830,72798,372.2,-0.0,1090474,14.665,2631075.518,1.95e-15,0.00000,22.95,17776,17.815,1.321,16.195,0.299,17.815,2369,3212,2721,0.4640,0.953,1.014,1.515,1.246,0.975,1.236,7509.438,5384.942,10000.158,7493.197,5997.528,1398.499,337.069,850.987,0.365,0.375,0.345,0.384,0.090,0.188,3747,10271,0.4669,0.9998,0.9995,0.0391,1.0000,1.0000,0.7818,1.0648,1.0143,0.0217,0.0028,0.0053,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,606,0.9996,0.9593,0.8726,0.9989,0.0131,0.0177,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0652,0.0455,0.0407,0.073,0.076,0.020,0.111
82000,8330,2391,39362,54057,40018,14217,478,27844,1458,7,149602,2383708,20484.524,5609.705,0.2968,2834.574,0.032,0.863,0.099,0.006,0.344,0.483,1400,0.1776,0.8560,0.145,11.2,18.0,40.7,20.72,0.19,6.26,0.43,13.84,7.30,1.148,0.257,0.009,0.009,6.387,0.458,0.0036,142,460,686,4918,78,10,0.751,3491,59,1043,7228,414,1325,6591,29.50,38.89,6164,10.7862,67293,3568,72271,518.6,-0.0,1092189,15.264,2631075.518,1.93e-14,0.00003,22.90,17140,17.755,1.336,16.094,0.325,17.755,2920,2971,2439,0.4562,0.971,1.014,1.499,1.218,0.982,1.267,7610.066,5048.920,10131.926,7590.477,5596.695,1615.949,323.193,835.989,0.355,0.359,0.312,0.421,0.073,0.154,3682,9286,0.4743,1.0000,0.9997,0.0325,1.0000,1.0000,0.8940,1.0598,0.9912,0.0154,0.0036,0.0066,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,739,0.9995,0.9607,0.8651,0.9989,0.0112,0.0153,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0659,0.0543,0.0492,0.082,0.099,0.022,0.141
83000,8403,2373,38635,50286,36497,11225,426,27452,1306,3,128570,2356242,19808.107,4891.609,0.3004,2477.804,0.028,0.869,0.096,0.007,0.346,0.486,695,0.1676,0.8581,0.136,11.4,17.8,42.8,21.01,0.17,6.03,0.44,14.37,7.37,1.142,0.252,0.013,0.014,6.363,0.449,0.0036,141,460,823,3585,77,10,0.783,3328,64,1279,7060,755,1245,6403,27.75,36.75,7142,11.3077,67331,3680,71615,557.7,-0.0,1093321,14.925,2631075.518,1.42e-15,0.00038,9.34,16327,17.207,1.335,15.569,0.304,17.208,2617,3046,2740,0.4616,0.974,1.016,1.560,1.215,0.985,1.248,7588.381,5212.101,8988.377,7570.249,5727.285,1502.466,275.137,636.202,0.351,0.357,0.325,0.365,0.066,0.150,3565,9179,0.3883,0.9999,0.9998,0.0372,1.0000,1.0000,0.8327,1.0838,1.0042,0.0163,0.0009,0.0052,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,622,0.9998,0.9737,0.8677,0.9983,0.0121,0.0166,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0638,0.0480,0.0419,0.089,0.077,0.040,0.117
84000,8158,2294,43248,60964,45593,17157,559,28109,1537,10,158396,2515562,21923.630,6642.810,0.3020,3653.158,0.025,0.868,0.099,0.008,0.346,0.485,883,0.1835,0.8543,0.132,11.4,18.0,47.9,22.05,0.25,6.09,0.39,15.32,7.48,1.133,0.249,0.017,0.019,6.413,0.450,0.0035,135,441,917,4454,128,11,0.762,3447,387,1303,6468,878,1370,5910,29.25,38.41,5630,11.5051,67475,3579,71005,690.5,-0.0,1096300,15.483,2631075.518,1.04e-14,0.00000,36.11,20618,19.103,1.309,17.509,0.284,19.104,3300,2645,2213,0.4322,0.963,1.021,1.504,1.196,0.979,1.222,7474.402,4744.863,12877.193,7461.881,5237.714,2105.438,262.058,622.156,0.378,0.345,0.305,0.413,0.061,0.157,3622,13347,0.4236,1.0000,0.9994,0.0312,1.0000,1.0000,0.8040,1.0799,1.0199,0.0175,0.0010,0.0101,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,490,0.9998,0.9670,0.8769,0.9985,0.0130,0.0170,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0633,0.0526,0.0469,0.085,0.089,0.037,0.117
85000,8384,2176,36163,45927,33187,9357,407,27183,1061,6,110869,2224003,18821.093,4138.394,0.2944,2098.242,0.023,0.876,0.094,0.006,0.340,0.490,682,0.1632,0.8626,0.140,12.0,18.0,53.1,23.40,0.24,6.22,0.33,16.60,7.59,1.130,0.249,0.011,0.012,6.195,0.437,0.0038,148,470,769,3257,64,14,0.783,3457,274,1349,6761,859,1168,6357,27.75,38.36,6358,9.9813,67494,3653,70379,485.5,-0.0,1097912,14.570,2631075.518,2.65e-15,0.00014,16.98,14134,16.142,1.320,14.544,0.278,16.142,3085,2875,2424,0.4574,0.963,1.014,1.547,1.200,0.983,1.214,7828.124,4818.568,7798.147,7810.557,5310.631,1123.353,305.025,611.775,0.337,0.363,0.309,0.356,0.070,0.152,3625,7127,0.4542,0.9997,0.9992,0.0415,1.0000,1.0000,0.7879,1.0522,0.9640,0.0206,0.0014,0.0016,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,560,0.9997,0.9556,0.8588,0.9985,0.0133,0.0166,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0591,0.0451,0.0369,0.080,0.067,0.021,0.105
86000,8025,2394,37130,50510,37425,12977,403,28358,1198,5,127557,2426080,19884.233,5155.562,0.2977,2782.466,0.021,0.872,0.099,0.008,0.354,0.483,623,0.1708,0.8482,0.131,11.9,18.0,43.1,20.38,0.24,5.93,0.30,13.91,7.16,1.171,0.249,0.019,0.019,6.239,0.472,0.0037,150,474,732,3804,76,14,0.688,3258,207,1314,6504,631,822,6572,27.00,36.05,5462,8.4284,67410,3725,69728,375.0,-0.0,1101410,15.264,2631075.518,2.80e-14,0.00051,21.43,16717,17.797,1.355,16.136,0.306,17.798,2493,2965,2567,0.4479,0.987,1.020,1.680,1.286,0.988,1.270,8135.220,5138.445,8880.199,8117.321,5669.180,1337.671,306.600,728.825,0.362,0.385,0.302,0.454,0.073,0.150,3516,7371,0.4874,1.0000,0.9997,0.0424,1.0000,1.0000,0.8863,1.0853,0.9780,0.0263,0.0023,0.0056,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,557,0.9997,0.9753,0.8719,0.9991,0.0123,0.0198,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0624,0.0376,0.0305,0.062,0.066,0.028,0.084
