step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right
87000,7508,2399,30226,40785,30515,10125,434,21473,1122,5,117924,1746581,17555.590,4267.236,0.3091,1989.164,0.039,0.861,0.027,0.073,0.316,0.515,469,0.1488,0.8178,0.215,12.0,19.5,55.9,21.97,0.45,6.23,1.07,14.22,6.81,1.252,0.228,0.026,0.030,7.295,0.464,0.0035,145,519,709,9409,122,7,0.657,3055,79,1327,6102,392,1130,5986,28.50,37.80,9463,11.8859,67440,3605,77887,537.7,-0.0,1100256,12.428,2631002.543,3.10e-14,0.00068,34.08,13396,15.044,1.330,13.484,0.231,15.045,2280,2935,2293,0.4634,1.000,1.018,1.993,1.485,0.990,1.356,6971.226,4457.537,7638.178,6954.248,4952.328,1082.264,333.474,862.334,0.319,0.300,0.342,0.389,0.090,0.261,3900,7199,0.4997,1.0000,0.9997,0.0540,1.0000,1.0000,0.9348,1.2393,1.0762,0.0322,0.0067,0.0212,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,322,0.9998,0.9857,0.9200,0.9991,0.0150,0.0265,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0653,0.1000,0.0982,0.271,0.243,0.125,0.349
88000,7512,2561,35295,49448,37667,13714,439,23927,1399,4,154106,2051766,20403.987,5693.333,0.3042,2763.682,0.040,0.857,0.031,0.072,0.330,0.503,560,0.1633,0.8128,0.207,12.0,20.6,55.7,21.67,0.44,6.65,0.82,13.77,6.72,1.296,0.234,0.025,0.029,7.473,0.450,0.0035,142,491,765,11438,107,7,0.616,3243,72,1518,5922,307,1099,6106,27.75,35.88,9194,12.5930,67356,3627,78511,572.2,-0.0,1101016,13.695,2631002.543,1.68e-14,0.00014,10.34,16381,17.494,1.335,15.891,0.268,17.495,2674,2401,2437,0.3951,1.000,1.067,2.000,1.511,0.990,1.362,7202.299,4978.248,10455.383,7179.956,5532.330,1629.616,370.826,929.208,0.345,0.300,0.366,0.405,0.107,0.243,3626,9681,0.5428,0.9997,0.9999,0.0493,1.0000,1.0000,0.9575,1.2330,1.1051,0.0333,0.0063,0.0161,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,280,0.9999,0.9831,0.8953,0.9985,0.0171,0.0280,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0658,0.0855,0.0835,0.214,0.209,0.084,0.304
89000,9765,2707,36068,53051,40834,16268,715,23270,1402,6,141884,1994290,20699.252,5530.805,0.3166,2722.917,0.039,0.853,0.038,0.071,0.325,0.510,594,0.1239,0.8138,0.211,12.0,19.6,54.1,23.33,0.61,6.20,1.00,15.52,6.95,1.229,0.222,0.031,0.035,6.998,0.401,0.0034,140,510,756,11027,148,8,0.731,3739,234,1726,7805,807,2136,6822,25.50,33.35,10675,15.1269,67371,3505,79397,1004.5,-0.0,1098797,13.383,2631002.543,2.53e-14,0.00020,32.05,16974,17.941,1.343,16.219,0.379,17.942,4012,3047,2706,0.4753,0.977,1.008,2.000,1.344,0.988,1.330,7327.605,4956.530,10550.638,7308.400,5563.130,1592.895,363.743,851.250,0.346,0.286,0.362,0.447,0.118,0.257,3651,8738,0.3404,1.0000,0.9997,0.0490,1.0000,1.0000,0.8372,1.1989,1.0803,0.0362,0.0147,0.0181,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,399,0.9998,0.9802,0.9116,0.9989,0.0178,0.0259,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0622,0.1027,0.1014,0.269,0.256,0.122,0.328
90000,7606,2409,39538,61412,49388,21290,584,23253,1265,2,136446,1944295,21942.843,7020.132,0.3064,4407.354,0.052,0.836,0.041,0.071,0.318,0.512,608,0.1639,0.8067,0.220,12.0,20.6,54.9,23.16,0.52,5.98,1.15,15.51,6.79,1.236,0.221,0.027,0.029,7.256,0.446,0.0033,121,465,725,10019,166,10,0.820,2963,261,1083,6262,661,1120,5825,27.27,37.39,9434,14.1183,67358,3395,79311,562.1,-0.0,1102709,13.883,2631002.543,1.01e-14,0.00005,15.85,20148,18.526,1.345,16.943,0.239,18.546,2808,2534,2264,0.4332,0.992,1.039,2.000,1.353,0.988,1.369,6699.604,4500.476,14613.170,6679.233,5057.794,1531.059,324.025,757.694,0.356,0.267,0.351,0.465,0.100,0.246,3610,16850,0.4397,1.0000,0.9996,0.0420,1.0000,1.0000,0.8463,1.2281,1.0572,0.0365,0.0055,0.0161,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,327,0.9995,0.9863,0.8870,0.9989,0.0166,0.0318,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0641,0.0991,0.0977,0.291,0.270,0.110,0.391
91000,8316,2550,35927,60348,48809,23864,557,22686,1086,9,133515,1900854,22185.347,6674.522,0.2916,4241.198,0.052,0.827,0.050,0.071,0.319,0.512,372,0.1435,0.7996,0.216,12.0,24.9,69.5,28.08,0.76,5.86,0.95,20.51,6.94,1.216,0.205,0.030,0.032,7.935,0.416,0.0033,141,492,793,9409,174,10,0.611,3162,571,900,6845,1386,1507,5423,26.25,33.82,6362,12.8157,67221,3289,79500,941.3,0.0,1105650,13.746,2631002.543,8.50e-15,0.00027,12.95,18530,18.217,1.346,16.581,0.289,18.217,4085,2304,1927,0.4329,0.949,1.029,2.000,1.302,0.992,1.301,6431.476,4233.122,15354.597,6419.862,4652.085,1579.607,291.060,562.657,0.379,0.267,0.321,0.542,0.085,0.185,3663,11112,0.3253,0.9997,0.9998,0.0397,1.0000,1.0000,0.7040,1.2600,1.0800,0.0344,0.0062,0.0217,0.0000,0.1205,0.9313,0.1007,0.6418,0.9445,0.00271,324,1.0000,0.9905,0.9130,0.9987,0.0156,0.0264,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0614,0.0867,0.0814,0.255,0.184,0.109,0.282
92000,7310,2380,30813,45575,34790,14260,502,21227,1012,6,117324,1727555,17798.793,5244.102,0.2953,3079.027,0.043,0.846,0.043,0.068,0.309,0.524,233,0.1517,0.8077,0.208,12.0,19.8,55.4,22.98,0.51,6.02,0.94,15.52,6.92,1.197,0.222,0.028,0.031,7.652,0.452,0.0034,150,519,754,8466,172,9,0.770,2800,574,1205,5531,491,883,5936,28.50,37.58,6148,10.1543,67213,3020,78619,471.2,-0.0,1109746,12.929,2631002.543,1.04e-14,0.00008,29.72,14186,16.010,1.356,14.472,0.183,16.011,2615,2566,2129,0.4527,0.993,1.025,2.000,1.349,0.991,1.260,6353.480,4075.658,10120.169,6340.323,4417.328,1433.131,304.726,427.218,0.378,0.254,0.306,0.477,0.094,0.152,3683,9313,0.4391,1.0000,1.0000,0.0380,1.0000,1.0000,0.8437,1.2379,1.0707,0.0361,0.0023,0.0185,0.0000,0.6927,0.9475,0.1939,0.7609,0.9595,0.00265,261,0.9997,0.9836,0.9071,0.9986,0.0161,0.0215,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0681,0.0866,0.0843,0.247,0.223,0.124,0.300
93000,7544,2194,28941,40426,30116,11084,401,19916,1040,8,120217,1612647,17041.134,4447.514,0.2893,2274.166,0.040,0.852,0.035,0.073,0.307,0.518,335,0.1444,0.8105,0.208,12.0,19.4,54.0,22.41,0.67,5.95,1.06,14.72,6.88,1.198,0.231,0.026,0.028,7.140,0.430,0.0034,149,531,843,7555,158,9,0.765,2864,50,932,6562,420,977,6147,29.00,38.41,6473,10.5201,67135,3290,78100,567.8,-0.0,1111405,12.134,2631002.543,5.13e-15,0.00008,7.39,12408,14.588,1.336,13.034,0.218,14.588,2502,2929,2113,0.4608,0.988,1.008,2.000,1.414,0.987,1.235,5967.789,4056.728,8947.729,5952.342,4415.229,1409.307,282.858,481.183,0.358,0.267,0.309,0.426,0.091,0.163,3732,7440,0.5018,1.0000,0.9993,0.0416,1.0000,1.0000,0.8374,1.2394,1.0428,0.0539,0.0059,0.0216,0.0000,0.0000,0.7397,0.1277,0.6720,0.9482,0.00264,303,1.0000,0.9815,0.9050,0.9986,0.0138,0.0193,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0649,0.0973,0.0961,0.308,0.243,0.112,0.367
94000,7671,2281,29867,40037,29399,9681,489,21497,958,8,113170,1683082,16956.910,4060.664,0.2941,1980.144,0.044,0.851,0.038,0.067,0.308,0.519,376,0.1467,0.8231,0.219,12.0,20.6,55.2,23.36,0.48,6.06,1.19,15.63,6.94,1.196,0.229,0.025,0.029,7.199,0.441,0.0035,147,510,801,8584,155,8,0.741,3014,41,907,6723,528,1056,6087,29.00,38.54,9064,13.0431,67172,3217,77951,585.2,-0.0,1110108,12.460,2631002.543,2.44e-14,0.00007,25.94,12765,15.117,1.343,13.558,0.216,15.117,2808,2735,2128,0.4362,0.984,1.019,2.000,1.369,0.984,1.241,6312.204,4081.111,8146.294,6302.891,4487.869,1278.192,324.147,478.181,0.354,0.268,0.322,0.374,0.102,0.156,3722,6905,0.4423,1.0000,0.9994,0.0458,1.0000,1.0000,0.8144,1.1953,1.0870,0.0277,0.0083,0.0211,0.0000,0.6110,0.9527,0.0373,0.6723,0.9418,0.00264,372,0.9994,0.9802,0.9174,0.9985,0.0152,0.0220,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0653,0.1014,0.0978,0.290,0.282,0.130,0.403
95000,8336,2550,38694,63350,50615,24080,576,22445,1606,8,178840,1961071,22384.809,7748.760,0.2862,4550.042,0.040,0.846,0.038,0.076,0.322,0.504,471,0.1516,0.8011,0.212,12.0,21.7,59.4,24.18,0.62,6.98,0.90,15.68,6.92,1.220,0.238,0.028,0.031,7.585,0.420,0.0033,128,455,908,10463,167,10,0.698,3405,90,1137,7109,794,1882,5660,27.50,36.37,6455,13.4058,67335,3290,77251,828.6,-0.0,1113691,13.167,2631002.543,1.06e-14,0.00000,22.75,20029,18.220,1.338,16.624,0.259,18.221,3858,2453,2025,0.3864,1.000,1.069,2.000,1.333,0.991,1.282,6149.532,4232.161,16195.270,6141.514,4598.067,2234.787,280.635,683.295,0.400,0.262,0.296,0.509,0.084,0.148,3631,13659,0.3865,1.0000,0.9992,0.0346,1.0000,1.0000,0.8144,1.2385,1.0519,0.0357,0.0069,0.0178,0.0000,0.3884,0.9102,0.3041,0.6543,0.9463,0.00259,311,0.9999,0.9871,0.9046,0.9989,0.0156,0.0217,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0650,0.0890,0.0875,0.227,0.219,0.107,0.296
96000,6395,2290,32008,42979,31583,10488,483,23111,1339,8,154199,1801569,17843.243,5232.984,0.2882,2455.590,0.041,0.861,0.031,0.066,0.305,0.514,770,0.2011,0.8134,0.215,12.0,19.8,55.5,22.88,0.41,6.60,1.03,14.84,6.95,1.182,0.243,0.029,0.032,7.803,0.479,0.0035,146,507,900,10106,141,10,0.788,2524,280,1012,5103,556,702,5137,31.50,40.91,6939,10.6515,67352,3168,75953,470.1,-0.0,1117407,13.618,2631002.543,9.03e-15,0.00000,11.79,13194,16.019,1.345,14.541,0.134,16.020,2120,2267,2008,0.4466,1.000,1.035,1.700,1.294,0.991,1.281,6564.508,4290.344,8979.655,6551.672,4767.505,1792.791,360.804,623.799,0.334,0.267,0.330,0.362,0.094,0.209,3620,9159,0.4213,1.0000,0.9997,0.0408,1.0000,1.0000,0.8652,1.2343,1.0370,0.0212,0.0077,0.0221,0.0000,0.0000,0.8984,0.1245,0.6181,0.9531,0.00265,332,0.9998,0.9832,0.8695,0.9988,0.0148,0.0214,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0717,0.0898,0.0879,0.277,0.250,0.099,0.348
97000,7855,2267,32827,43625,32354,10381,417,20714,1174,15,134989,1614912,18341.433,4483.524,0.2728,2181.995,0.040,0.863,0.033,0.064,0.295,0.517,425,0.1576,0.8250,0.219,12.0,21.0,57.4,24.33,0.47,7.02,1.04,15.80,7.00,1.176,0.245,0.028,0.031,7.271,0.435,0.0034,133,468,922,9215,134,9,0.808,3122,306,1386,6163,731,1231,5893,30.75,41.01,7952,12.5209,67432,2979,75746,772.1,-0.0,1117036,12.270,2631002.543,7.79e-15,0.00006,37.87,12869,14.622,1.332,13.098,0.192,14.622,3076,2606,2173,0.4078,1.000,1.040,1.602,1.269,0.992,1.266,6579.357,4248.473,9255.954,6567.140,4700.335,1431.242,319.578,550.709,0.312,0.276,0.309,0.358,0.089,0.163,3602,9014,0.4047,0.9999,0.9993,0.0440,1.0000,1.0000,0.8183,1.2488,1.0225,0.0270,0.0035,0.0195,0.0000,0.8388,0.9645,0.1455,0.6578,0.9769,0.00268,450,1.0000,0.9918,0.8808,0.9990,0.0151,0.0244,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0650,0.1020,0.0996,0.282,0.254,0.109,0.351
98000,7395,2189,32486,48769,37850,15882,401,21241,1198,12,149348,1653565,19298.049,5786.660,0.2783,3189.334,0.043,0.855,0.032,0.071,0.296,0.515,504,0.1716,0.8156,0.223,12.0,18.0,55.1,23.59,0.40,6.39,1.19,15.61,7.05,1.134,0.245,0.025,0.028,7.088,0.446,0.0034,139,483,800,9482,142,13,0.841,2741,267,1561,5567,555,850,5990,34.25,44.57,5910,9.9888,67376,3260,75506,893.4,-0.0,1121072,12.782,2631002.543,5.84e-15,0.00013,16.14,14451,15.421,1.336,13.941,0.143,15.421,2096,2968,2331,0.4920,0.992,1.002,1.521,1.215,0.992,1.241,6466.426,4421.201,11202.704,6449.299,4835.382,1621.447,317.038,658.840,0.339,0.255,0.311,0.489,0.086,0.158,3457,10052,0.4355,1.0000,0.9997,0.0465,1.0000,1.0000,0.8038,1.2417,1.0257,0.0262,0.0058,0.0167,0.0000,0.0279,0.8835,0.1557,0.6694,0.9922,0.00270,443,0.9994,0.9863,0.8659,0.9985,0.0153,0.0240,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0656,0.1009,0.0993,0.303,0.277,0.146,0.375
99000,6999,2105,28471,38542,28994,9674,397,20537,946,5,107944,1545075,16667.196,3903.521,0.2789,2021.743,0.038,0.863,0.030,0.069,0.295,0.522,434,0.1646,0.8291,0.217,12.0,21.7,58.8,24.70,0.40,7.37,0.87,16.06,6.95,1.187,0.242,0.025,0.027,7.376,0.451,0.0035,142,508,803,7512,160,12,0.782,2899,68,1124,5807,496,1220,5283,32.00,40.66,6377,9.6807,67288,3329,75407,517.4,-0.0,1122043,12.234,2631002.543,6.90e-15,0.00032,23.57,11545,13.431,1.327,11.946,0.158,13.431,3078,2198,1723,0.4003,1.000,1.069,1.660,1.257,0.992,1.312,6616.094,4068.028,7463.626,6604.602,4620.710,982.975,300.438,598.365,0.307,0.277,0.316,0.388,0.105,0.206,3530,6707,0.4886,0.9996,0.9995,0.0549,1.0000,1.0000,0.8386,1.2322,1.0444,0.0198,0.0082,0.0157,0.0000,0.5690,0.9425,0.0143,0.6510,0.9899,0.00272,672,1.0000,0.9872,0.8903,0.9989,0.0165,0.0236,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0635,0.0860,0.0842,0.232,0.210,0.124,0.282
100000,6729,2253,29568,39276,28759,9284,424,21696,1081,8,139026,1700321,16911.699,4315.268,0.2749,1927.013,0.037,0.864,0.025,0.074,0.308,0.513,608,0.1757,0.8216,0.208,12.0,18.5,54.9,22.89,0.46,6.03,0.97,15.43,6.97,1.158,0.237,0.023,0.024,7.427,0.479,0.0036,148,505,805,9066,170,13,0.798,2509,77,1246,5406,299,1021,5409,33.25,41.36,7934,10.7786,67352,3279,75335,462.4,-0.0,1122648,12.777,2631002.543,1.56e-14,0.00004,30.54,11907,14.529,1.330,13.060,0.139,14.547,1962,2559,2208,0.4733,1.000,1.014,1.602,1.273,0.991,1.249,6860.639,4245.127,7333.749,6854.323,4650.640,1553.914,373.694,460.647,0.352,0.270,0.324,0.396,0.095,0.148,3750,6689,0.4833,0.9999,0.9998,0.0538,1.0000,1.0000,0.8139,1.2436,1.0425,0.0330,0.0060,0.0172,0.0000,0.6486,0.9336,0.2671,0.6716,0.9706,0.00270,364,0.9993,0.9862,0.9088,0.9973,0.0174,0.0257,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0682,0.0901,0.0880,0.261,0.232,0.115,0.310
