step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
45091,6,318625,398927,61129,352,0,0,0,0,2318,2211,250,5,2028,1588,234,4,934,588,73,2,212,326,48,0,6464,0,391,0,16.93,0,0.0,6,1,4.25,1
45191,7,368390,448270,59897,397,0,0,0,0,3086,2266,218,7,2234,2024,288,12,1175,816,86,11,235,322,65,0,12510,0,2522,0,15.90,13,187.3,0,0,0.00,0
45291,8,419556,433679,50775,367,0,0,0,0,3555,2466,152,6,3483,3035,313,9,1905,1332,72,4,304,452,103,0,26131,0,12054,0,15.39,106,120.6,0,0,0.00,0
45391,9,403816,377297,43052,453,0,0,0,0,2920,2028,145,5,2848,2751,197,10,1438,1238,49,6,270,505,71,1,13848,0,7560,0,15.20,4,155.7,12,10,2.62,5
45491,10,411570,332065,42251,346,0,0,0,0,2922,1534,156,4,2876,1876,145,13,1338,759,39,8,311,404,49,0,3848,0,2481,0,16.27,1,527.6,90,38,2.49,34
45591,11,380770,309215,52183,375,0,0,0,0,2643,1412,217,9,3155,1542,118,16,1443,567,35,10,295,334,41,2,1121,0,959,0,17.01,0,0.0,19,7,4.07,6
45691,0,363211,303236,63512,280,0,0,0,0,2762,1180,229,2,2334,1258,171,9,1123,430,56,6,290,304,43,1,102,0,78,0,20.12,0,0.0,5,0,0.00,0
45791,1,416976,306912,64161,243,0,0,0,0,3259,1292,157,0,2705,1265,238,5,1337,368,50,0,288,311,72,4,33779,0,11939,0,16.02,102,117.1,2,0,0.00,0
45891,2,434104,318438,58085,130,0,0,0,0,2853,1448,160,0,2740,1374,260,3,1313,433,52,0,303,316,96,3,45940,0,19583,0,15.25,67,136.1,0,0,0.00,0
45991,3,444917,327670,46543,46,0,0,0,0,3644,1356,141,1,3219,1326,278,2,1538,407,54,1,313,315,99,0,31560,0,14752,0,15.05,1,211.9,27,18,0.79,18
46091,4,527223,342280,38027,217,0,0,0,0,4979,1495,140,12,3720,1341,202,17,1954,416,41,16,393,305,78,0,14954,0,8561,0,15.15,0,0.0,35,15,2.05,13
46191,5,637856,350948,44067,233,0,0,0,0,5422,1534,279,8,4855,1562,167,9,2720,599,66,9,347,329,37,0,1065,0,671,0,17.69,1,145.0,87,16,3.02,16
46291,6,594080,370002,56189,114,0,0,0,0,5331,1884,322,6,5496,1663,251,3,2922,629,103,3,387,354,48,0,575,0,228,0,21.70,2,224.0,20,3,6.08,3
46391,7,602192,381756,67913,75,0,0,0,0,5177,1983,407,1,5219,2048,362,6,3027,945,175,4,412,391,52,2,5848,0,1502,0,16.03,14,153.2,0,0,0.00,0
46491,8,608096,372720,80065,8,0,0,0,0,5173,1744,457,1,4649,2040,346,0,2404,730,120,0,469,472,57,0,14101,0,5261,0,15.34,38,146.6,0,0,0.00,0
46591,9,681114,366643,90487,290,0,0,0,0,6073,1890,434,4,5072,1921,423,8,2574,749,144,5,454,371,82,1,10020,0,4887,0,15.25,4,158.4,8,6,3.79,5
46691,10,630775,372905,89228,112,0,0,0,0,6285,1927,432,0,7680,1947,464,4,4604,861,158,2,484,328,91,0,3372,0,1320,0,18.98,0,0.0,30,12,1.40,11
46791,11,510901,384021,95509,0,0,0,0,0,5114,2360,474,0,6233,2184,373,0,3572,966,142,0,434,353,76,0,821,0,512,0,15.59,0,0.0,16,2,8.38,1
46891,0,475543,406907,96414,19,0,0,0,0,4271,2262,330,0,4044,2061,444,1,2382,1018,134,0,327,290,81,0,29,0,21,0,19.18,0,0.0,6,0,0.00,0
46991,1,435147,420690,87453,0,0,0,0,0,3204,2315,315,0,3731,2234,460,0,1978,1005,133,0,320,410,116,0,43071,0,15265,0,16.06,158,126.0,0,0,0.00,0
47091,2,392507,429594,75896,0,0,0,0,0,2501,2011,278,0,2641,2197,388,0,1183,939,95,0,356,413,121,0,48140,0,22091,0,15.46,78,98.7,0,0,0.00,0
47191,3,380198,420166,62400,0,0,0,0,0,3302,1921,211,0,3259,1996,390,0,1736,777,105,0,346,446,116,0,29263,0,17196,0,15.04,6,107.6,9,6,1.17,6
47291,4,394525,419611,51140,0,0,0,0,0,3880,1996,141,0,3927,2027,256,0,2561,922,52,0,309,396,84,0,11904,0,9530,0,15.11,1,155.0,53,28,2.51,22
47391,5,362203,427285,47820,0,0,0,0,0,2950,2033,151,0,3040,1969,208,0,1650,802,52,0,317,434,66,0,1422,0,1166,0,18.43,3,168.8,174,39,5.30,37
47491,6,355436,441261,46486,27,0,0,0,0,2561,2075,169,2,2277,1869,213,3,1124,686,61,2,288,438,67,0,1093,0,797,0,16.92,4,193.9,7,3,7.17,3
47591,7,387542,450561,42955,233,0,0,0,0,2619,2061,177,28,2257,2258,259,27,1099,874,91,26,279,521,70,1,8358,0,2937,0,15.99,29,97.1,0,0,0.00,0
47691,8,428324,412987,36790,292,0,0,0,0,2664,1598,143,29,2279,2048,252,34,987,624,96,32,318,480,71,0,19723,0,6405,0,15.32,45,111.5,0,0,0.00,0
47791,9,426807,380927,30562,140,0,0,0,0,2710,1663,111,11,2633,2020,155,12,1100,673,49,12,330,517,47,0,9701,0,3795,0,15.08,4,259.6,6,6,2.62,3
47891,10,441479,354323,30851,87,0,0,0,0,3614,1712,104,3,3677,1914,119,5,1923,679,34,4,440,468,41,1,2871,0,1130,0,16.23,0,0.0,37,12,5.31,10
47991,11,394588,346355,36676,191,0,0,0,0,3254,1908,143,4,3527,1988,114,7,1959,868,38,5,426,395,32,2,326,0,326,0,16.13,0,0.0,30,2,11.50,0
48091,0,376170,359733,45642,88,0,0,0,0,3046,1881,215,0,3303,1659,142,3,1744,655,57,0,310,335,29,1,133,0,100,0,18.73,0,0.0,12,1,13.50,0
48191,1,353355,381328,54514,201,0,0,0,0,2996,1879,185,1,2823,1883,204,7,1600,823,54,2,277,292,47,3,24102,0,7003,0,16.86,67,132.7,0,0,0.00,0
48291,2,353372,378318,49290,169,0,0,0,0,2894,1577,143,1,2669,1693,273,4,1421,579,72,1,295,331,56,2,35510,0,13316,0,15.80,60,141.9,0,0,0.00,0
48391,3,372523,371437,41587,0,0,0,0,0,3335,1719,133,0,3143,1830,219,2,1753,621,54,1,280,420,56,0,23218,0,12324,0,15.08,3,161.5,14,10,2.00,9
48491,4,420790,358061,36409,0,0,0,0,0,3979,1626,140,0,3359,1824,194,0,1898,679,52,0,272,425,72,0,14084,0,7140,0,15.35,2,15.6,43,33,3.00,28
48591,5,439380,353331,37257,0,0,0,0,0,3814,1631,144,0,3733,1628,161,0,2194,582,40,0,229,376,52,0,1438,0,1225,0,18.14,1,162.1,68,18,4.58,16
48691,6,425423,365033,44194,1,0,0,0,0,3109,1656,209,0,3416,1588,136,0,1725,582,35,0,264,338,32,0,721,0,299,0,18.12,0,0.0,7,3,7.08,3
48791,7,393655,383936,57925,39,0,0,0,0,2871,1671,339,6,2635,1514,184,8,1261,475,62,7,317,378,37,1,6308,0,2036,0,15.65,14,114.3,0,0,0.00,0
48891,8,388723,394982,71141,16,0,0,0,0,2897,1779,427,3,3239,1791,395,5,1766,566,153,4,300,414,60,0,13555,0,4703,0,15.38,24,165.4,0,0,0.00,0
48991,9,385439,373428,78801,33,0,0,0,0,2999,1602,446,5,2425,1954,394,7,1194,627,161,6,316,444,79,1,9308,0,3843,0,15.17,3,61.9,1,0,0.00,0
49091,10,475427,357771,86653,50,0,0,0,0,4091,1920,453,7,3032,1950,356,8,1703,731,123,7,316,450,74,0,3230,0,1246,0,15.73,1,98.4,24,11,4.32,9
49191,11,491811,352337,99512,102,0,0,0,0,4339,1985,485,0,4851,2413,399,1,2830,1103,127,0,306,369,79,0,551,0,506,0,16.48,0,0.0,14,2,7.38,1
49291,0,419456,344976,102428,230,0,0,0,0,3523,2040,361,4,4218,1887,472,7,2275,879,156,5,450,323,79,1,140,0,77,0,20.92,0,0.0,3,0,0.00,0
49391,1,380668,376936,88930,32,0,0,0,0,3722,2041,277,1,3326,1654,467,4,1935,714,103,2,273,293,121,1,45962,0,13855,0,15.63,127,118.3,1,0,0.00,0
49491,2,441062,414171,71460,0,0,0,0,0,3742,2203,233,0,2737,1902,492,0,1557,711,116,0,255,336,177,0,46505,0,20910,0,15.37,89,121.1,0,0,0.00,0
49591,3,504331,428305,48938,14,0,0,0,0,4671,2226,134,3,4470,2415,342,3,2691,1023,69,3,266,374,114,0,24707,0,12855,0,15.08,14,82.8,16,12,1.98,12
49691,4,533552,418538,39523,121,0,0,0,0,3976,2181,168,5,3373,2234,210,9,1745,911,56,7,256,419,70,1,9529,0,5651,0,15.38,2,145.4,57,24,2.88,22
49791,5,544215,427997,41137,5,0,0,0,0,4278,2174,194,1,4235,2175,198,1,2214,895,58,1,341,403,59,0,1680,0,1206,0,18.69,6,213.4,148,23,6.03,20
49891,6,584036,438102,43597,104,0,0,0,0,5115,2175,183,2,4401,2047,183,7,2450,774,71,6,422,375,39,0,1751,0,925,0,16.14,2,60.6,9,2,12.38,2
49991,7,614201,450909,44889,90,0,0,0,0,4943,2227,194,10,5094,2479,216,12,2747,959,72,11,452,417,35,1,8835,0,1960,0,15.69,14,52.1,0,0,0.00,0
50091,8,541668,411794,41669,170,0,0,0,0,4155,2076,193,16,4944,2519,325,16,2663,1046,136,16,453,483,54,0,19665,0,6583,0,15.40,41,126.9,0,0,0.00,0
50191,9,465486,381403,35207,100,0,0,0,0,3335,1848,137,3,3800,2000,177,8,1892,739,57,3,442,460,60,1,10786,0,4985,0,15.12,6,156.5,8,7,1.21,6
50291,10,417865,364337,39287,20,0,0,0,0,2922,1829,217,2,3289,2093,148,3,1627,828,54,2,411,468,44,1,3766,0,2638,0,17.84,0,0.0,39,14,3.75,10
50391,11,389004,353783,51348,57,0,0,0,0,2939,1773,221,0,2996,1999,120,0,1479,814,44,0,405,373,22,0,1142,0,1105,0,17.06,0,0.0,11,2,13.50,1
50491,0,399945,337895,62584,244,0,0,0,0,3247,1572,209,0,2948,1814,156,0,1514,820,34,0,353,303,37,0,78,0,78,0,15.38,0,0.0,7,0,0.00,0
50591,1,346630,326941,65783,448,0,0,0,0,2859,1509,215,0,3596,1471,264,11,1892,548,65,3,356,359,56,5,29047,0,10101,0,16.30,88,127.9,6,0,0.00,0
50691,2,340720,330181,59754,379,0,0,0,0,3088,1485,190,3,2734,1608,299,5,1552,659,46,3,225,354,114,2,40540,0,17659,0,15.46,79,120.8,0,0,0.00,0
50791,3,355508,332985,51592,184,0,0,0,0,2917,1518,159,3,2499,1456,260,4,1350,510,49,3,238,329,106,1,23739,0,12569,0,15.16,1,49.0,12,8,1.97,8
50891,4,405362,339216,47935,63,0,0,0,0,2944,1549,152,3,2478,1438,201,4,1175,451,51,2,240,348,60,1,10609,0,6500,0,15.53,1,259.8,53,20,2.41,18
50991,5,438243,352138,45817,259,0,0,0,0,3111,1516,155,9,2738,1562,233,14,1248,517,73,13,230,355,60,1,1859,0,1070,0,21.43,2,252.1,94,25,6.33,21
51091,6,475609,369113,49871,297,0,0,0,0,4021,1783,257,12,3487,1480,203,16,1806,475,54,13,294,306,72,0,2355,0,656,0,17.26,2,212.0,6,2,15.62,2
51191,7,517105,384108,56729,46,0,0,0,0,3717,1797,323,2,3172,1754,271,3,1579,663,74,2,338,327,82,0,9552,0,2900,0,15.69,26,129.1,0,0,0.00,0
51291,8,560195,387851,67635,30,0,0,0,0,4301,1676,396,1,3923,1920,269,1,1929,692,90,1,376,419,57,0,16217,0,5632,0,15.46,43,118.9,0,0,0.00,0
51391,9,613647,367580,79445,52,0,0,0,0,5247,1594,455,0,4378,1800,379,3,2325,568,160,0,372,399,49,1,9490,0,4227,0,15.26,3,234.2,11,8,2.44,5
51491,10,674646,361433,84111,67,0,0,0,0,5792,1955,314,1,5073,2109,337,3,2898,867,105,1,459,375,74,2,2763,0,1240,0,16.39,1,326.6,36,14,4.09,11
51591,11,710233,359687,86977,166,0,0,0,0,6856,1913,367,1,6739,1938,334,2,3792,806,86,1,510,378,84,1,1824,0,721,0,17.18,0,0.0,21,1,7.00,1
51691,0,731741,360599,89114,326,0,0,0,0,7786,1950,343,1,7834,2242,420,7,4964,1087,101,1,543,319,114,2,77,0,74,0,17.69,0,0.0,11,1,16.75,0
51791,1,653490,357389,75128,462,0,0,0,0,6125,1819,232,1,6489,1807,479,14,3741,768,106,5,463,297,148,1,41223,0,12993,0,15.70,156,110.4,2,0,0.00,0
51891,2,639242,365225,47759,336,0,0,0,0,4742,1762,107,0,4766,1785,390,11,2333,718,64,2,409,322,116,3,36310,0,14156,0,15.33,62,106.5,0,0,0.00,0
51991,3,571547,365057,32218,168,0,0,0,0,4600,1940,81,1,5297,1958,224,5,2669,785,32,1,385,355,83,2,18080,0,8556,0,15.15,3,43.6,15,11,2.55,10
52091,4,508641,374705,28767,354,0,0,0,0,4119,2145,139,5,4410,2076,149,11,2404,950,40,5,419,372,47,3,9777,0,5481,0,15.74,1,188.2,26,9,3.83,7
52191,5,503230,400315,31553,335,0,0,0,0,4103,2357,121,4,3778,2137,139,10,1989,1034,46,5,399,315,47,1,1806,0,1270,0,19.77,0,0.0,164,20,7.74,17
52291,6,549489,439010,33210,296,0,0,0,0,4323,2222,145,1,3568,1930,151,6,1697,791,38,1,411,311,31,1,1120,0,477,0,18.54,1,195.3,15,3,6.75,3
52391,7,543035,478649,39497,843,0,0,0,0,4320,2641,214,4,4901,2389,179,9,2573,968,75,3,332,385,27,2,8490,0,2923,0,16.14,21,147.6,0,0,0.00,0
52491,8,456787,485951,37963,411,0,0,0,0,3574,2522,145,0,4397,2674,242,9,2396,974,78,2,361,477,51,2,12959,0,5203,0,15.33,25,135.4,0,0,0.00,0
52591,9,422050,435552,32722,475,0,0,0,0,3055,2193,110,1,3045,3006,145,9,1568,1355,39,0,323,488,41,5,7521,0,3933,0,15.25,1,48.7,4,2,3.75,2
52691,10,427345,392188,29419,320,0,0,0,0,3383,2189,106,4,2926,2682,152,7,1410,1235,45,2,392,479,46,3,2762,0,1811,0,16.76,0,0.0,22,10,5.50,6
52791,11,448390,372202,34040,199,0,0,0,0,3905,2408,158,0,3957,2193,98,4,2179,1017,33,0,370,436,28,1,656,0,564,0,17.96,0,0.0,16,2,4.62,2
52891,0,445902,366302,41339,178,0,0,0,0,3792,2284,178,2,3790,2707,166,12,2172,1506,88,3,323,353,21,4,19,0,0,0,25.68,0,0.0,7,0,0.00,0
52991,1,379074,325926,45287,106,0,0,0,0,2537,1688,183,1,3345,2005,170,5,1722,914,48,1,297,290,50,3,25077,0,8013,0,15.73,78,109.5,0,0,0.00,0
53091,2,331472,320540,44887,45,0,0,0,0,2126,1333,153,1,2238,1396,269,4,920,484,81,1,335,290,68,1,32976,0,12429,0,15.22,46,140.6,1,0,0.00,0
53191,3,314481,321075,36210,92,0,0,0,0,2335,1559,148,3,2409,1554,219,6,1224,617,47,4,327,326,62,2,21453,0,9543,0,15.05,1,27.0,14,8,1.72,7
53291,4,319744,324806,31356,148,0,0,0,0,2441,1678,109,6,2319,1620,192,10,1151,651,71,6,253,335,50,1,9633,0,5681,0,15.31,0,0.0,29,14,3.04,10
53391,5,329766,347167,26938,113,0,0,0,0,2538,1869,79,5,2061,1595,135,8,1121,630,40,5,239,303,33,0,1136,0,962,0,21.82,3,248.4,73,14,8.09,14
53491,6,377045,388910,32059,268,0,0,0,0,2562,2195,193,6,2059,1744,105,11,966,760,23,7,250,278,40,1,908,0,673,0,19.00,4,158.3,8,0,0.00,0
53591,7,433162,421783,48959,370,0,0,0,0,2826,2221,291,12,2119,2135,173,22,882,923,67,15,295,311,33,1,2878,0,1469,0,15.94,6,218.9,0,0,0.00,0
53691,8,475836,413407,57448,277,0,0,0,0,3379,2078,204,8,3047,2200,200,13,1432,898,53,10,344,378,38,1,16162,0,4496,0,15.34,27,139.5,0,0,0.00,0
53791,9,490781,387369,52975,300,0,0,0,0,4007,1690,200,9,3814,2065,315,18,1878,831,78,12,402,402,52,4,13969,0,4714,0,15.09,7,200.9,3,2,1.75,2
53891,10,504892,368537,54895,171,0,0,0,0,4452,1784,326,10,4564,2101,241,12,2665,776,73,11,400,467,70,1,3393,0,1222,0,15.50,0,0.0,30,17,2.65,15
53991,11,471647,343965,75404,149,0,0,0,0,3867,1559,472,2,3832,1685,219,10,2084,660,80,5,374,380,38,0,1241,0,780,0,17.68,0,0.0,5,0,0.00,0
54091,0,503342,344587,100312,155,0,0,0,0,4487,1520,563,8,4146,1395,350,12,2363,486,129,9,380,314,49,2,73,0,36,0,20.22,0,0.0,8,0,0.00,0
54191,1,502713,361695,109600,22,0,0,0,0,4257,1721,519,0,4137,1702,611,4,2332,766,196,2,364,304,77,2,55202,0,10437,0,15.52,94,133.5,2,0,0.00,0
54291,2,521922,364979,91582,20,0,0,0,0,4116,1540,346,1,3804,1691,667,3,1894,627,220,1,396,364,130,1,66220,0,18515,0,15.22,83,119.2,0,0,0.00,0
54391,3,531664,359724,66195,64,0,0,0,0,4221,1578,225,1,4038,1658,459,3,1953,575,108,1,381,405,132,2,39879,0,13182,0,15.08,2,228.4,23,16,3.56,15
54491,4,562171,362295,51258,83,0,0,0,0,5356,1553,193,5,4655,1682,330,7,2465,546,87,5,379,401,84,0,16667,0,7368,0,15.15,0,0.0,46,18,2.53,17
54591,5,666409,364324,43463,130,0,0,0,0,6271,1769,156,0,4913,1700,233,5,2942,647,65,3,339,354,65,1,2043,0,1139,0,21.42,3,203.8,102,16,5.92,13
54691,6,675686,399775,41028,131,0,0,0,0,5663,2221,113,3,6151,1691,175,7,3489,675,39,5,416,333,54,1,1526,0,274,0,16.83,0,0.0,7,0,0.00,0
54791,7,608173,459430,44983,65,0,0,0,0,4943,2648,213,1,6135,2164,189,5,3330,993,57,1,454,304,58,1,6644,0,2118,0,15.71,25,108.9,0,0,0.00,0
54891,8,487844,472401,49364,254,0,0,0,0,4061,2591,283,9,4648,2810,287,11,2558,1201,117,6,547,458,79,1,18791,0,7368,0,15.58,61,106.8,0,0,0.00,0
54991,9,445890,420385,47640,257,0,0,0,0,3801,2160,371,5,4001,2994,501,12,2256,1403,295,6,446,467,76,2,13342,0,4420,0,15.40,3,99.7,12,6,0.00,6
55091,10,411140,370886,46045,221,0,0,0,0,3515,1903,387,2,3881,2467,306,3,2195,1030,180,1,384,459,47,0,3825,0,1039,0,16.11,0,0.0,47,16,2.66,12
55191,11,371111,342875,56577,213,0,0,0,0,3423,1758,382,2,3644,1811,228,4,2131,810,116,0,395,378,26,2,982,0,131,0,17.71,0,0.0,27,2,5.88,1
55291,0,325451,352452,76104,125,0,0,0,0,2768,1893,398,0,3225,1747,238,4,1913,849,82,1,308,359,41,2,107,0,19,0,20.65,0,0.0,6,0,0.00,0
55391,1,288691,373179,86055,76,0,0,0,0,2208,1841,415,1,2325,1895,432,2,1151,799,156,0,246,335,66,1,42742,0,9128,0,15.76,77,145.1,1,0,0.00,0
55491,2,287751,365236,71017,98,0,0,0,0,2082,1889,191,1,1921,1849,457,2,967,799,86,1,234,348,116,0,46940,0,14281,0,15.23,55,127.9,0,0,0.00,0
55591,3,306536,375220,52929,227,0,0,0,0,2020,1961,121,6,1666,1859,280,14,679,695,46,9,204,393,97,4,23876,0,10539,0,15.09,2,120.6,18,13,1.02,12
55691,4,335520,376915,45783,244,0,0,0,0,2612,2020,232,3,2048,2089,237,12,963,1000,59,4,237,359,93,2,8703,0,4556,0,15.56,0,0.0,32,15,3.82,12
55791,5,392013,389601,55257,546,0,0,0,0,3457,2097,290,18,3031,1927,250,22,1604,797,94,19,250,348,61,1,1743,0,425,0,19.65,1,156.4,78,12,9.42,11
55891,6,428325,427315,59494,93,0,0,0,0,4262,2584,227,3,3775,2080,259,7,2210,978,75,4,271,317,40,0,6492,0,232,0,16.11,2,63.4,5,0,0.00,0
55991,7,439091,481010,59509,174,0,0,0,0,4249,2892,232,1,4092,2628,305,5,2535,1266,96,2,258,401,60,1,13543,0,4023,0,15.82,36,100.0,0,0,0.00,0
56091,8,488920,474794,56549,93,0,0,0,0,4343,2711,208,0,3616,2863,263,4,1949,1278,64,1,305,391,84,2,25704,0,9742,0,15.31,64,143.9,0,0,0.00,0
56191,9,516523,420282,59989,394,0,0,0,0,4948,1916,324,5,5267,2643,249,0,3160,1139,66,0,265,422,76,0,17281,0,7821,0,15.27,6,123.0,6,6,4.58,5
56291,10,426232,382990,74595,524,0,0,0,0,4231,1735,430,0,4802,2061,295,6,2849,721,78,0,364,483,64,2,6878,0,2255,0,20.07,0,0.0,55,27,2.56,23
56391,11,433526,373246,91050,369,0,0,0,0,4666,1759,428,0,4567,1828,335,5,2880,748,120,0,355,373,49,2,607,0,353,0,23.58,0,0.0,39,6,7.83,4
56491,0,397257,360110,105750,120,0,0,0,0,3100,1648,514,1,3119,1854,381,6,1697,729,134,1,255,385,51,2,46,0,39,0,27.06,0,0.0,10,0,0.00,0
56591,1,418917,366135,106296,114,0,0,0,0,3094,1667,373,0,2662,1557,628,4,1302,568,214,0,239,381,101,0,50573,0,11675,0,15.79,92,137.7,0,0,0.00,0
56691,2,422561,386473,76333,217,0,0,0,0,3122,1742,211,1,3323,1558,588,5,1688,491,140,1,289,389,161,1,57202,0,20986,0,15.17,104,117.2,0,0,0.00,0
56791,3,397245,397507,53950,156,0,0,0,0,3390,2065,156,6,3375,1984,316,9,1873,783,69,7,309,404,103,0,34319,0,14789,0,15.06,9,136.8,29,16,1.73,14
56891,4,378485,411113,45107,51,0,0,0,0,3327,2348,131,3,3617,2250,249,2,2079,948,57,2,349,433,97,0,15995,0,6764,0,15.15,0,0.0,68,24,3.80,20
56991,5,363361,419359,42321,239,0,0,0,0,2912,2349,142,7,2590,2588,195,12,1322,1132,56,10,310,385,60,2,1141,0,1081,0,20.20,4,247.0,91,20,15.93,18
57091,6,406631,401633,46675,75,0,0,0,0,3136,2124,165,2,2378,2138,162,4,1163,988,47,2,258,326,35,2,1265,0,781,0,17.78,2,206.3,17,2,6.88,2
57191,7,465974,421808,54500,36,0,0,0,0,3332,2088,246,0,2941,1954,198,2,1378,735,55,0,281,381,56,1,6842,0,2642,0,16.21,17,222.1,0,0,0.00,0
57291,8,462318,411580,55499,21,0,0,0,0,3473,1919,208,0,3869,2179,261,0,2023,826,67,0,320,387,66,0,23979,0,8786,0,15.32,68,136.9,0,0,0.00,0
57391,9,432561,364025,56293,46,0,0,0,0,3168,1539,235,0,2772,2190,231,2,1308,743,70,0,347,469,56,2,15337,0,7469,0,15.11,3,132.3,15,9,2.67,5
57491,10,468230,330853,56283,0,0,0,0,0,4068,1631,268,0,3930,1950,290,0,2109,777,109,0,411,392,70,0,4057,0,2971,0,15.88,0,0.0,51,32,4.36,23
57591,11,448891,327872,61598,79,0,0,0,0,4282,1938,329,0,4670,1951,241,2,2707,890,91,1,338,340,57,1,1556,0,1127,0,15.65,0,0.0,21,5,8.85,2
57691,0,391953,320746,73155,85,0,0,0,0,3526,1923,477,7,3829,2027,364,8,2287,1078,154,6,337,300,66,1,225,0,225,0,15.95,0,0.0,5,0,0.00,0
57791,1,368553,326770,71521,164,0,0,0,0,2971,1567,275,14,3060,1425,492,17,1733,620,189,16,267,252,72,0,37528,0,10891,0,15.85,112,129.9,2,0,0.00,0
57891,2,349209,351487,49762,26,0,0,0,0,2530,1546,112,2,2905,1360,349,2,1503,458,90,2,283,315,78,0,38834,0,14084,0,15.35,47,159.4,0,0,0.00,0
57991,3,310183,363546,32281,101,0,0,0,0,2462,1542,84,0,2409,1595,199,1,1230,534,41,0,275,349,65,1,22136,0,11676,0,15.12,5,115.7,11,7,1.86,7
58091,4,324355,362515,25796,46,0,0,0,0,2853,1493,63,0,2726,1596,107,1,1691,476,17,0,247,405,47,1,9571,0,7168,0,15.08,0,0.0,27,15,4.52,13
58191,5,369044,366381,26927,79,0,0,0,0,3218,1579,88,4,2141,1308,96,3,1197,376,16,3,221,343,33,0,1397,0,560,0,20.12,2,284.8,117,34,5.44,30
58291,6,464955,417147,33957,47,0,0,0,0,3476,1981,202,2,2912,1354,130,4,1608,458,59,4,245,318,23,0,1871,0,921,0,16.37,6,354.6,8,1,12.75,1
58391,7,489658,483605,42527,208,0,0,0,0,3761,2409,207,11,3612,1876,181,12,1948,675,55,11,280,407,35,0,7334,0,1938,0,15.85,10,140.4,0,0,0.00,0
58491,8,515279,516245,46959,267,0,0,0,0,4208,2133,207,1,3316,2133,248,3,1652,664,92,1,380,452,38,1,19367,0,5863,0,15.17,44,154.9,0,0,0.00,0
58591,9,667951,511147,46641,171,0,0,0,0,5104,2583,229,2,2875,2674,234,4,1370,1036,86,1,400,523,48,0,14597,0,5066,0,15.08,1,289.0,7,6,1.92,4
58691,10,813365,492679,59248,111,0,0,0,0,6156,2628,349,0,5527,2771,197,1,2815,1222,73,0,417,570,51,1,4557,0,1671,0,15.74,0,0.0,38,20,4.89,14
58791,11,812385,479942,80676,19,0,0,0,0,6716,3130,408,0,7500,3314,199,1,3558,1535,69,0,742,692,31,0,751,0,677,0,17.35,0,0.0,8,1,20.25,1
58891,0,704471,481266,101735,71,0,0,0,0,7322,3169,421,1,7801,3415,300,3,4542,1813,122,1,678,506,47,2,185,0,100,0,16.84,0,0.0,8,1,19.50,0
58991,1,617907,451970,102785,49,0,0,0,0,5941,2658,294,0,7373,3052,438,2,4449,1634,105,0,506,374,89,2,53752,0,17316,0,15.85,144,147.3,3,0,0.00,0
59091,2,510740,416772,87261,83,0,0,0,0,4203,1986,200,0,4846,2199,427,1,2664,896,90,0,394,418,114,1,64879,0,28478,0,15.20,107,137.8,0,0,0.00,0
59191,3,480096,397531,71193,0,0,0,0,0,3597,1792,176,0,3348,2049,313,0,1520,785,49,0,356,448,132,0,44288,0,24873,0,15.04,10,139.0,26,22,0.74,22
59291,4,474069,376231,56029,19,0,0,0,0,4180,1563,134,1,4377,1936,303,0,2324,708,68,0,399,454,116,0,19518,0,13936,0,15.23,1,303.9,58,31,2.56,28
59391,5,455732,360384,48438,61,0,0,0,0,3604,1560,131,1,3334,1432,181,1,1826,430,29,1,291,401,86,0,1104,0,982,0,19.20,1,2.9,164,54,6.23,53
59491,6,507920,376153,51000,65,0,0,0,0,4283,1595,179,0,3895,1452,132,1,2087,449,29,0,341,372,56,0,602,0,594,0,17.73,3,254.7,12,2,7.50,2
59591,7,502911,399347,56603,10,0,0,0,0,4265,1879,156,5,4594,1762,185,6,2459,590,38,6,343,385,64,0,6379,0,2326,0,15.82,17,219.0,0,0,0.00,0
59691,8,480311,392287,56451,45,0,0,0,0,4123,1701,173,0,3916,1987,228,0,2069,703,49,0,354,405,80,0,20715,0,9349,0,15.28,64,151.2,0,0,0.00,0
59791,9,443217,369319,57578,5,0,0,0,0,3249,1584,238,0,3879,1958,260,1,2058,652,86,0,338,441,79,1,14872,0,7329,0,15.14,7,119.3,11,8,3.00,6
59891,10,412043,340127,62459,6,0,0,0,0,3074,1442,232,0,3309,1674,195,2,1668,538,46,0,359,406,72,2,4823,0,2175,0,16.29,1,317.0,55,28,2.23,24
59991,11,361128,320932,70500,0,0,0,0,0,2385,1326,227,0,2658,1468,155,0,1230,453,38,0,353,358,53,0,770,0,750,0,15.57,0,0.0,20,5,12.55,2
60091,0,326319,319575,80345,119,0,0,0,0,1992,1270,249,0,2364,1304,203,5,1004,384,47,1,322,327,68,1,238,0,200,0,17.17,0,0.0,7,2,10.12,2
60191,1,288933,326560,86036,49,0,0,0,0,1882,1312,294,0,2155,1189,322,2,951,347,85,0,312,294,100,1,41046,0,11880,0,15.98,109,157.1,2,0,0.00,0
