step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
42291,2,514709,243652,100104,331,3387,21716,52638,32,5138,2512,499,1,4868,2615,522,6,2958,1442,277,0,313,198,74,5,50835,48404,21891,20894,-9.45,45,131.2,1,0,0.00,0
42391,3,527254,215425,92156,255,4004,22321,53236,0,5426,2471,455,17,5067,2874,666,30,3109,1693,360,21,334,179,67,8,50895,50200,30064,29638,-12.71,8,85.0,6,5,1.25,5
42491,4,542669,211563,76386,41,4035,30888,55271,0,4863,2268,214,8,5016,2248,367,11,2923,1291,199,11,346,108,49,0,41054,40338,32872,32437,-12.62,3,179.2,31,29,0.69,28
42591,5,513737,242011,73803,34,3588,32142,49234,0,4438,2676,184,2,4641,2257,174,4,2564,1352,50,3,319,88,69,0,2939,2717,2316,2105,-7.63,1,353.0,102,89,1.33,87
42691,6,488386,292227,81856,3,4146,15323,27348,0,4136,3253,398,0,4210,2785,308,3,2298,1663,102,1,325,113,123,0,275,162,62,38,4.28,0,0.0,3,3,1.08,3
42791,7,486924,305892,97723,18,4253,9674,18800,0,3971,3299,798,3,3725,3583,686,5,1983,2128,331,4,308,144,156,0,8571,7493,3667,3212,-0.89,30,147.9,0,0,0.00,0
42891,8,442241,226170,110114,9,5389,19411,16572,1,3587,2720,953,0,4165,3769,942,2,2273,2393,520,1,345,139,112,0,17197,15636,7688,7387,-5.88,20,147.6,0,0,0.00,0
42991,9,394350,164657,97888,195,5602,31762,19407,138,3104,1731,680,0,3505,2395,904,1,1839,1472,467,0,336,137,79,0,18922,18244,10074,9956,-9.23,1,230.0,3,3,6.08,1
43091,10,338834,170104,92523,243,4831,39515,21579,192,2752,1783,595,1,3389,1361,607,5,1984,829,291,1,300,62,42,2,12854,12047,8932,8802,-8.56,1,180.0,17,14,4.18,10
43191,11,268553,205707,91428,180,5414,41980,25285,44,2047,2106,418,3,2248,1998,414,3,1151,1227,170,2,300,81,60,1,1879,1264,1196,940,1.66,0,0.0,32,24,0.65,23
43291,0,266117,231210,105327,361,4218,27751,35656,101,2255,2360,561,0,2084,1942,376,4,1228,1042,117,0,233,119,75,2,297,164,265,164,5.18,0,0.0,1,0,0.00,0
43391,1,284044,260873,124918,280,3902,27839,72713,55,2356,2768,432,0,2082,2781,356,4,1160,1662,146,0,199,166,73,3,56742,52987,16284,15545,-4.61,131,116.5,6,1,32.25,0
43491,2,301930,278797,129054,413,3858,49791,86034,33,2316,2507,362,0,2020,2130,353,5,1088,1206,119,0,193,121,56,5,85935,82544,30623,29855,-10.04,34,116.9,1,0,0.00,0
43591,3,332382,304541,126994,448,3726,61631,91434,0,2929,2973,356,0,2629,2925,498,7,1488,1580,199,1,190,145,101,6,84393,83625,44921,44635,-13.50,9,99.6,3,3,3.42,2
43691,4,343005,324890,118284,127,3212,80371,96220,0,3202,3085,246,0,2840,2728,348,3,1560,1533,100,0,230,163,108,1,68379,67456,50057,49559,-13.45,1,85.6,33,30,1.23,28
43791,5,371410,369471,122396,105,2886,75408,83850,33,3948,3622,489,0,3590,3235,351,0,2322,1950,86,0,220,167,154,0,4204,4026,3556,3414,-8.97,0,0.0,115,94,0.78,94
43891,6,419251,397033,140866,219,2936,23799,48972,151,3790,4047,863,30,3118,4200,707,48,1715,2517,259,48,214,217,261,0,203,176,149,147,-5.22,1,29.3,20,15,0.57,15
43991,7,487039,376954,150743,233,3736,15665,28105,107,4469,4012,945,33,3797,4348,1004,38,2133,2519,417,37,204,300,206,0,6278,4901,2639,2184,0.12,18,139.0,0,0,0.00,0
44091,8,515127,260053,134379,284,4317,30737,18961,117,4550,2662,755,35,4575,4365,983,38,2649,2659,397,37,250,299,155,1,19044,18038,6845,6590,-5.38,22,87.5,0,0,0.00,0
44191,9,453278,166971,111580,773,5213,42264,21037,415,3971,1638,626,14,4644,1947,1000,21,2588,1075,454,14,301,190,142,2,18040,17312,8148,7959,-8.15,1,22.8,3,3,0.00,3
44291,10,410328,177604,80585,692,5653,45678,22091,388,3746,1885,328,1,3821,1672,559,16,2164,1024,191,5,348,102,101,1,10121,9381,7188,6876,-7.99,0,0.0,20,16,0.78,15
44391,11,432538,210026,74341,562,4836,48899,21963,332,4144,2362,421,2,3499,2099,444,9,1944,1351,200,4,351,105,87,1,2570,1850,1746,1450,-0.73,0,0.0,18,16,1.02,15
44491,0,445919,232204,76015,1059,4292,20223,21745,480,3819,2826,346,0,4214,2660,374,7,2445,1723,130,0,269,116,89,4,410,338,280,260,-1.38,0,0.0,2,0,0.00,0
44591,1,345337,260335,79774,919,3848,19173,39408,376,2613,3019,381,2,3463,2460,385,4,1755,1548,167,2,273,131,68,2,27724,26066,9641,9052,-3.59,84,92.0,2,0,0.00,0
44691,2,321196,305668,83479,485,4155,33441,42751,67,2792,3420,391,0,2521,3208,340,10,1275,2017,184,0,275,181,51,9,41520,39945,19044,18438,-9.40,39,106.7,1,0,0.00,0
44791,3,345233,348469,91082,193,5181,58797,42820,0,3163,3318,484,0,3053,3080,716,1,1736,1699,377,0,216,173,72,1,39650,38997,26198,25847,-12.85,4,72.8,7,6,1.54,6
44891,4,317600,367133,63880,25,5646,81825,44397,0,2960,3185,150,0,3192,2882,284,0,1910,1674,116,0,221,114,59,0,28707,28160,23857,23545,-13.33,2,87.6,26,22,0.98,22
44991,5,316276,365232,63209,12,5732,52472,39245,0,3106,3408,182,0,2888,3960,189,0,1854,2400,53,0,176,200,65,0,2221,2063,1707,1600,-6.91,1,123.1,87,64,1.36,64
45091,6,341591,324656,66944,0,5117,21718,21975,0,2928,3308,281,0,2445,3635,298,0,1358,2037,82,0,202,411,113,0,388,242,84,84,4.83,0,0.0,5,5,1.15,5
45191,7,437334,295545,62094,29,4235,11778,13814,0,4426,2923,256,5,2813,3036,394,7,1450,1627,121,7,222,316,115,0,3842,2990,2529,2178,0.08,18,130.8,0,0,0.00,0
45291,8,505416,218003,53471,81,3765,16276,12648,0,5127,2250,216,10,5203,3659,345,7,3297,2105,130,7,214,197,65,0,12642,11678,6628,6298,-4.41,24,149.3,0,0,0.00,0
45391,9,509351,118152,48705,237,3917,24114,15327,1,4710,1143,253,29,4840,1659,305,42,2846,986,125,40,264,95,63,1,14645,13945,7988,7835,-7.08,1,309.8,4,4,0.25,3
45491,10,447550,135211,52402,140,3418,32070,16490,0,3874,1411,292,5,4253,1094,280,23,2349,670,136,17,277,74,41,0,6904,6271,4536,4394,-7.11,0,0.0,17,16,0.36,16
45591,11,361344,175543,61947,91,3915,40248,17453,36,3038,1829,341,1,3756,1419,253,18,2123,928,105,17,340,67,43,0,2193,1728,1818,1426,-3.35,0,0.0,20,18,1.92,14
45691,0,357122,226513,74305,251,4102,24004,22585,69,3345,2524,328,2,3068,2062,237,13,1696,1277,81,8,308,104,42,3,385,216,251,190,5.44,0,0.0,2,2,0.00,2
45791,1,371070,251928,86589,135,4781,19221,49519,67,3797,2936,275,0,3532,2962,250,4,2213,1814,92,2,235,134,53,2,37165,35052,8320,7711,-4.43,62,102.3,3,1,14.50,0
45891,2,391896,266316,88681,219,5021,32629,58363,29,4021,2887,187,0,3725,2770,263,8,2341,1761,106,2,232,105,37,4,55797,53868,23693,22807,-10.01,44,120.1,2,0,0.00,0
45991,3,374446,288981,84317,274,4375,46349,61619,0,3726,3131,170,1,3819,3090,260,3,2288,1871,87,1,246,182,66,2,58790,58174,34037,33894,-13.71,8,79.0,9,7,3.64,6
46091,4,355511,304391,79293,104,4547,67853,64140,0,3575,3367,169,0,3741,3055,203,1,2275,1934,65,0,240,106,76,1,47908,47029,36392,35793,-13.17,4,95.7,27,26,0.42,25
46191,5,371292,356952,85580,76,4082,58793,56646,36,4252,4083,247,0,3618,3516,240,1,2349,2212,56,0,223,152,108,1,6000,5513,4503,4161,-6.63,1,45.4,69,60,1.35,59
46291,6,407973,416108,97149,100,4032,26930,36858,100,3814,4337,502,0,3460,4061,418,0,2030,2319,137,0,209,202,161,0,366,317,213,213,-9.64,0,0.0,8,5,3.05,5
46391,7,421466,379064,108079,100,4579,19711,23047,100,3277,3985,576,0,3145,4682,522,1,1662,2724,188,1,220,191,133,0,11277,9171,2580,2118,-2.24,11,160.1,0,0,0.00,0
46491,8,430759,281438,108764,606,6041,38757,23363,196,3794,2953,610,12,3603,4363,690,17,1963,2552,283,14,218,243,154,0,23936,22442,9919,9586,-5.79,32,148.3,0,0,0.00,0
46591,9,409735,229041,108602,656,8154,62882,27426,418,3415,2276,526,7,3641,2249,596,23,1968,1235,231,17,273,121,80,1,26585,25531,13644,13392,-9.31,1,77.6,2,2,0.00,2
46691,10,396589,241292,97880,416,8222,82416,31227,269,3412,2081,452,9,2853,2128,604,15,1400,1173,233,10,315,100,90,1,18575,17435,11435,11228,-9.02,0,0.0,20,18,1.62,17
46791,11,467199,242550,97742,670,7528,57009,28010,276,3928,2123,429,7,3026,2238,406,12,1504,1247,147,8,273,114,80,2,2394,1898,1557,1346,-5.90,0,0.0,21,16,0.47,16
46891,0,472535,259737,103759,504,7037,29697,34532,149,4286,2509,424,0,4983,2250,436,11,3006,1279,119,1,253,152,123,7,320,217,248,213,-5.30,0,0.0,1,0,0.00,0
46991,1,422363,281998,109492,263,7698,22256,60729,72,3385,2580,472,0,3441,2386,421,6,1890,1306,172,0,286,210,93,3,44390,42813,14630,13925,-4.50,110,111.8,3,0,0.00,0
47091,2,428411,277791,113776,127,8654,19541,65330,17,3721,2639,458,0,3330,2986,487,5,1737,1662,208,0,302,226,65,2,65107,62820,31427,30719,-10.11,52,101.1,2,0,0.00,0
47191,3,462547,248908,106324,25,7653,29683,69323,0,3928,2411,320,0,3521,2913,497,1,1940,1536,205,0,324,236,80,0,66676,65788,42542,42239,-13.91,4,72.4,6,2,0.62,1
47291,4,483227,234813,97817,35,6427,42299,70961,0,4308,2194,217,0,3913,1937,320,1,2130,1033,101,0,316,124,67,0,53027,52384,42894,42529,-13.61,0,0.0,23,22,1.50,20
47391,5,502212,255847,96878,113,5117,26795,62123,37,5114,2747,320,0,4825,2775,319,4,2913,1657,126,0,306,126,93,0,3058,2792,2334,2213,-5.27,0,0.0,133,106,0.71,106
47491,6,548327,277624,105082,247,5195,18526,41081,107,5827,3033,497,17,5022,2830,485,16,3100,1669,199,16,326,160,135,0,816,237,124,124,11.53,0,0.0,4,3,1.75,3
47591,7,557971,271642,105784,405,7844,17560,22329,215,5009,2690,555,19,4994,3160,678,25,2921,1898,261,24,303,182,189,0,8751,6120,4864,3962,1.53,39,103.5,0,0,0.00,0
47691,8,488684,239032,106847,277,8888,32251,23939,191,3139,2285,466,3,4129,2830,599,10,1999,1552,227,9,315,137,132,0,24667,22915,10569,10162,-5.18,37,171.0,0,0,0.00,0
47791,9,401454,205919,92679,312,8442,43792,28051,257,2740,1916,256,4,3223,2014,436,1,1501,1119,124,1,345,120,97,0,26551,25301,12218,11999,-8.52,4,176.7,9,7,1.93,6
47891,10,380087,234384,76305,525,8491,63273,27701,423,3189,2429,227,0,2949,2085,368,4,1457,1365,92,1,360,115,106,1,12839,12214,7582,7278,-8.59,0,0.0,23,21,1.20,20
47991,11,398158,246317,79300,587,7231,45917,25134,297,3544,2496,370,0,3429,2652,321,3,1944,1641,105,1,339,149,107,1,1357,872,792,448,1.44,0,0.0,47,30,0.84,30
48091,0,385640,231432,98365,669,5555,19896,30520,228,3091,2335,610,2,3287,2544,401,14,1671,1449,167,5,296,227,93,5,152,123,149,123,-7.51,1,457.1,2,0,0.00,0
48191,1,325461,215298,111119,288,4376,18479,52012,87,2475,2085,532,0,3112,2180,560,8,1583,1183,313,2,262,161,78,1,32588,30068,14653,13810,-3.09,126,117.5,0,0,0.00,0
48291,2,313880,217158,102902,521,4427,21327,52186,40,3135,2348,382,0,2381,2248,567,9,1263,1248,231,0,247,141,91,5,53933,50269,26891,25246,-7.77,42,117.1,0,0,0.00,0
48391,3,379952,243218,89792,470,4314,47041,56085,0,3554,2806,285,0,3063,2758,452,8,1877,1725,178,0,214,111,68,8,49771,49021,33728,33347,-14.08,4,131.6,4,4,5.88,4
48491,4,401490,273621,77137,32,3920,78810,58602,0,3889,3024,141,0,3549,2289,224,2,1969,1458,75,0,219,100,50,1,38989,38464,32271,32000,-13.07,2,97.5,26,23,1.49,23
48591,5,466022,383116,79268,79,4476,60760,48792,0,4972,4315,286,0,3788,3358,265,5,2203,2070,90,3,267,135,89,0,1866,1578,1595,1368,-3.12,0,0.0,138,115,0.88,114
48691,6,555814,440479,93212,155,4292,47301,36095,23,5535,5002,516,10,5066,4704,410,22,3053,2815,186,21,243,190,108,0,1182,223,94,64,18.37,0,0.0,4,3,2.25,3
48791,7,497015,389005,113111,227,4472,30484,21671,9,4026,4915,802,23,5063,6088,692,21,2791,3956,352,20,261,272,143,0,9850,8199,3921,3360,-1.32,34,119.5,0,0,0.00,0
48891,8,371475,283549,112212,409,5300,25971,19326,7,2218,3392,754,22,3290,5217,913,30,1555,3288,491,28,310,203,99,0,19604,18249,9144,8635,-5.44,33,183.9,0,0,0.00,0
48991,9,292279,174780,105876,453,5290,38539,22619,35,1799,1748,659,8,2242,1696,702,8,1016,954,305,7,310,89,102,0,19643,18859,11339,10996,-9.59,3,76.6,8,8,0.00,8
49091,10,246819,196928,94555,174,5232,57152,23843,42,1789,1867,609,2,2072,1724,719,5,1016,1073,350,2,326,71,84,1,13533,12751,10091,9707,-9.17,0,0.0,22,20,0.95,18
49191,11,243572,233653,99011,196,4156,47934,21747,103,2187,2446,583,0,1944,1866,510,1,1138,1095,216,0,250,113,71,1,4934,3719,3383,2890,-1.07,0,0.0,32,27,0.93,25
49291,0,267920,295601,106094,247,4153,39567,38756,120,2685,3455,481,3,2344,2911,484,10,1485,1795,197,6,196,187,77,4,475,220,214,137,7.59,0,0.0,9,8,0.03,8
49391,1,289846,315009,115123,36,3397,28180,68777,18,3036,3187,427,0,2917,3593,342,1,1898,2321,130,0,178,163,71,1,51890,47048,14824,13563,-3.50,113,123.9,0,0,0.00,0
49491,2,328507,246548,123980,175,3300,20976,73651,0,3483,2587,592,0,2499,3267,709,4,1455,1786,336,1,172,225,95,1,73274,69823,31818,30837,-9.02,45,121.8,0,0,0.00,0
49591,3,407197,227154,105976,145,4258,53363,75838,0,4254,2392,369,0,3627,2171,572,6,2349,1198,275,0,174,177,75,5,72289,71786,44479,44386,-14.39,5,149.0,10,5,5.75,5
49691,4,424726,309052,95877,0,3998,89043,77836,0,3715,3151,216,0,3572,1825,338,0,1994,1070,130,0,179,99,73,0,58242,57309,43262,43058,-12.91,0,0.0,26,22,1.30,22
49791,5,441963,433818,94608,464,3539,61475,66030,1,3815,5167,325,14,3526,4657,275,16,1994,3147,60,12,234,123,126,0,7668,6879,4674,4367,-5.10,0,0.0,119,105,0.87,104
49891,6,465963,442923,103487,458,2956,42171,41387,28,3870,5394,484,10,3678,5278,500,24,2058,3351,159,21,257,251,162,1,130,41,16,16,12.42,0,0.0,8,5,5.75,4
49991,7,452890,373371,107978,250,3016,18266,13608,51,3907,4554,843,4,4380,5956,857,13,2519,3760,393,8,363,367,175,0,2866,1980,709,572,2.02,7,127.0,0,0,0.00,0
50091,8,361594,226508,102312,60,3843,17748,8890,16,2584,2609,673,3,3504,4445,906,2,1919,2665,401,1,349,135,126,0,9547,8078,3393,3123,-1.83,21,169.8,0,0,0.00,0
50191,9,301385,138029,75933,295,4638,30334,10476,214,2027,1440,420,1,1973,1420,654,5,809,834,246,1,330,71,82,3,8822,8269,4272,4127,-7.17,2,138.6,6,6,0.50,6
50291,10,307451,154641,60509,199,4912,45546,11546,123,2468,1596,335,0,2577,1218,454,8,1451,710,186,1,283,67,48,3,5308,4412,3248,3001,-4.01,0,0.0,13,12,0.69,12
50391,11,310983,193832,58332,308,4480,38035,10228,155,2775,2021,288,0,2599,1654,289,8,1510,972,97,0,247,85,58,5,1458,988,1195,912,0.66,0,0.0,11,9,6.08,6
50491,0,317948,203048,64595,204,3858,22587,24764,61,3410,2245,221,0,3158,2331,190,5,1962,1424,33,0,232,129,57,2,221,138,212,138,0.05,0,0.0,1,0,0.00,0
50591,1,324393,216819,73173,243,3347,21995,45746,57,3552,2429,267,0,3532,2364,174,4,2346,1413,47,1,238,108,47,2,36835,32989,10931,9956,-3.02,79,101.7,1,0,0.00,0
50691,2,299549,222571,81990,449,3454,18522,56894,10,2926,2438,221,0,3292,2220,225,0,2082,1291,79,0,202,94,50,0,55022,52528,22756,21488,-9.55,29,130.2,0,0,0.00,0
50791,3,271758,232797,81061,387,4026,36965,59828,0,2418,2222,218,0,2443,2475,265,8,1496,1376,112,0,180,78,32,8,56058,55702,32909,32695,-14.45,8,68.5,2,2,5.00,2
50891,4,298687,227560,82861,7,4066,44861,61366,0,2948,2592,258,0,2326,2075,260,1,1347,1196,114,0,185,101,51,1,44204,43664,34143,33959,-12.30,0,0.0,20,18,1.62,17
50991,5,336985,300813,89478,11,4451,50211,56154,0,3228,3267,350,0,2784,2703,254,1,1676,1675,104,0,184,114,77,0,3131,2694,1816,1586,-4.01,0,0.0,86,73,1.15,73
51091,6,408698,338374,103930,13,3877,32723,44555,0,3850,3962,443,0,2887,3819,354,1,1629,2386,116,1,211,162,120,0,370,168,37,3,8.20,1,18.8,7,5,1.85,5
51191,7,512622,350370,109120,196,4498,12145,23647,52,4852,4725,581,10,3739,5613,653,15,2089,3756,251,13,235,227,177,0,10492,8080,2789,2251,-0.04,24,113.4,0,0,0.00,0
51291,8,476982,222620,104652,257,5020,22392,31988,29,4712,2802,519,17,5881,3954,579,18,3749,2533,224,17,252,142,121,1,32932,30522,8748,8444,-5.68,32,93.4,0,0,0.00,0
51391,9,429636,168022,94685,502,5380,46308,38843,131,4329,1609,368,11,4006,1543,527,19,2394,914,206,16,321,52,99,0,37152,35811,14444,14050,-9.03,5,64.5,6,6,0.29,6
51491,10,392426,211725,81349,96,4775,62217,39407,0,4084,2288,268,1,4883,1737,434,3,3209,1158,153,1,336,76,96,1,16683,16100,9673,9546,-8.59,0,0.0,22,19,1.82,18
51591,11,366133,275567,85311,200,4110,56541,33719,49,4019,2968,346,0,3557,2263,263,0,2289,1446,88,0,290,109,85,0,1024,833,591,476,-4.83,0,0.0,34,22,0.59,21
51691,0,386241,339600,99948,76,3173,51399,35851,31,3536,3470,456,0,3940,2764,399,2,2484,1688,138,0,275,149,115,1,348,268,255,218,-0.58,0,0.0,1,0,0.00,0
51791,1,298575,413101,104980,213,4017,24724,50082,70,2261,4583,374,0,2949,5162,429,6,1554,3075,138,0,244,230,104,3,35767,31269,10569,9099,-2.15,85,132.9,0,0,0.00,0
51891,2,277343,260679,94612,386,4303,17490,52732,10,2512,2869,302,0,2255,4134,472,4,1205,2512,184,0,219,254,114,4,50528,49079,22511,21797,-10.53,48,111.4,0,0,0.00,0
51991,3,308624,193477,82676,352,4542,36168,55761,0,2847,1995,247,0,2823,2069,394,0,1669,1166,156,0,207,181,92,0,54321,53914,33500,33341,-14.61,3,163.9,4,2,2.00,2
52091,4,286428,205957,70214,74,4204,40308,58651,0,2487,2118,122,0,2437,1884,221,3,1352,1108,86,1,194,107,52,2,46123,45753,36590,36435,-12.26,1,31.9,29,25,1.67,24
52191,5,316811,247584,72084,228,3936,32045,53810,2,3083,2919,193,13,2430,2549,161,18,1339,1561,51,14,168,119,61,1,1649,1446,1050,975,-4.62,0,0.0,100,85,1.00,84
52291,6,388250,276687,78079,794,3503,31108,32461,166,3575,2846,305,25,3067,2754,255,27,1762,1632,86,24,165,104,99,0,211,105,77,73,8.94,0,0.0,2,1,0.25,1
52391,7,399795,254338,90417,824,3716,16786,8059,97,3341,2684,474,5,3106,3216,397,26,1732,1853,121,18,198,143,148,0,1878,933,525,424,6.46,3,145.9,0,0,0.00,0
52491,8,348496,212406,93140,656,4056,22753,7831,489,2690,2314,450,3,3546,2737,521,10,1936,1517,169,7,210,140,112,0,8233,7223,3722,3324,-2.92,20,162.3,0,0,0.00,0
52591,9,290109,190250,93716,672,4623,44955,10088,517,1841,1918,535,3,2110,1981,560,7,991,1229,206,3,265,104,86,1,9482,8826,4709,4518,-6.39,1,67.0,6,6,1.33,5
52691,10,257528,193121,85635,848,4540,50576,11242,507,1692,1964,516,0,1927,1894,732,14,902,1195,333,2,277,77,110,7,4795,3644,2314,2049,-1.88,0,0.0,12,11,2.57,10
52791,11,244473,197731,77107,736,3587,34387,11401,331,2153,2030,443,2,1869,1948,391,14,1040,1146,157,2,243,108,71,3,1929,1359,1262,954,-0.62,0,0.0,6,4,4.50,2
52891,0,314982,203954,81574,441,3183,29828,29444,179,3190,2151,348,1,2312,2222,364,6,1403,1355,133,0,218,171,61,2,422,239,395,227,4.31,1,125.1,1,0,0.00,0
52991,1,404436,194973,85648,269,2834,16959,52837,49,4575,2038,285,0,3757,2189,251,6,2399,1275,82,0,196,138,35,4,41997,37074,14201,12891,-2.51,120,100.7,0,0,0.00,0
53091,2,414670,191058,93389,314,2878,15587,63232,2,3855,2140,329,0,4085,2219,254,4,2411,1335,111,0,171,113,37,2,61120,58986,28689,28216,-9.14,45,136.6,0,0,0.00,0
53191,3,379609,182385,100474,153,3480,29139,65088,11,3285,1690,360,0,3836,1746,472,3,2221,972,264,0,175,103,53,2,60035,59578,39053,38961,-14.45,11,123.7,6,4,0.81,4
53291,4,332467,182435,80987,50,4783,29638,61673,0,2673,1897,171,0,2551,1747,351,2,1339,918,125,0,207,108,79,1,46142,45604,37665,37440,-12.23,1,47.2,30,28,0.65,27
53391,5,356807,227643,80331,0,4582,36714,52471,0,3046,2425,256,0,2648,1908,188,0,1490,1111,67,0,230,81,72,0,4860,4600,3807,3659,-7.43,0,0.0,125,100,0.74,100
53491,6,367348,260036,94561,0,4803,25042,39666,0,2712,3099,467,0,2783,3004,388,0,1439,1856,133,0,252,135,152,0,183,97,133,85,4.98,0,0.0,15,12,2.58,11
53591,7,378036,248673,106429,51,5940,15334,24927,24,3181,2802,598,3,2685,3126,653,1,1405,1901,287,1,229,119,151,0,10891,8739,1888,1473,-0.19,11,105.9,0,0,0.00,0
53691,8,381810,230956,94151,248,6392,31479,29901,180,3373,2654,400,0,3912,2835,606,5,2405,1773,257,2,294,105,96,0,30095,28571,9989,9579,-6.40,29,107.0,0,0,0.00,0
53791,9,323865,211844,76847,241,6097,56435,32048,189,2505,2256,264,0,2530,2331,461,4,1321,1591,151,1,252,84,106,1,29500,28640,18506,18221,-9.68,2,107.6,5,5,0.00,5
53891,10,334802,227683,63232,978,6333,65408,31818,461,2883,2261,201,15,2502,1946,344,22,1373,1309,121,15,256,72,73,1,14019,13315,11691,11501,-8.28,0,0.0,24,22,1.28,20
53991,11,369027,306544,62142,1442,4894,53457,26725,525,3867,2930,203,21,3184,2159,227,28,1918,1439,74,22,267,92,73,3,3115,2563,2710,2326,-3.60,0,0.0,10,8,0.62,7
54091,0,401162,372825,67691,1594,3864,42949,25010,340,4371,3600,317,29,3817,3015,265,70,2461,1807,82,60,230,177,88,1,480,384,473,381,-2.39,0,0.0,3,3,0.33,2
54191,1,491777,427765,81223,923,3650,29135,37882,106,4966,4835,440,9,4091,4780,339,34,2476,2989,142,16,235,340,85,6,29511,25177,7922,7060,-1.63,63,122.8,3,0,0.00,0
54291,2,487006,403582,89299,489,3968,57315,53338,23,4337,3943,340,1,4634,4559,333,8,2817,2507,134,1,235,446,74,5,49813,47638,14220,13349,-10.02,23,111.7,0,0,0.00,0
54391,3,528138,366377,89185,274,4069,92714,61917,0,4471,3490,320,0,3667,3246,357,8,1968,1851,137,1,271,199,82,6,58672,57751,21689,21294,-12.07,3,138.6,4,4,3.19,4
54491,4,551347,419782,88711,91,4663,94306,67014,0,5087,4805,292,0,5304,4014,324,3,2897,2587,124,0,402,183,69,3,47329,46234,29532,29009,-10.21,3,93.5,13,13,1.37,13
54591,5,559571,526258,98395,116,5441,98936,65989,0,5537,5447,366,1,4944,4449,256,6,3082,2830,77,1,341,193,78,1,2373,2021,1833,1730,-4.05,1,25.2,64,50,1.12,50
54691,6,546448,543881,122406,186,5473,63198,41761,44,5328,5404,749,0,6064,5984,511,6,3658,3708,195,0,359,379,132,1,265,71,55,25,14.63,0,0.0,7,6,3.38,6
54791,7,502174,418198,149369,333,5492,13658,18321,63,4883,4599,1143,4,5054,7020,1045,11,3118,4283,525,7,348,549,178,3,3375,2222,1771,1433,4.19,12,111.3,0,0,0.00,0
54891,8,429787,210747,139616,70,5405,16752,14505,28,3655,2380,763,0,4469,3648,984,3,2582,2077,394,1,379,333,156,1,13214,11693,4633,4461,-3.39,20,129.1,0,0,0.00,0
54991,9,371366,151553,115139,272,4936,38189,16212,179,2876,1661,567,2,2992,1648,925,2,1614,1046,376,1,330,127,166,0,13669,12828,6883,6655,-7.68,6,176.5,3,3,2.83,2
55091,10,356336,170553,85864,396,4652,44269,16299,159,2562,1826,368,2,2733,1520,579,12,1520,883,198,4,266,57,103,3,7773,6140,4318,3980,-3.47,0,0.0,20,19,1.45,18
55191,11,315800,206928,79657,479,4806,38105,19070,269,2315,2150,362,0,2526,1918,363,5,1290,1125,121,0,297,76,88,3,3402,1989,1440,1034,3.31,0,0.0,15,14,2.50,14
55291,0,338175,211308,87965,624,4118,35650,33974,299,3033,2228,380,0,2660,2290,322,4,1583,1350,114,0,300,123,72,4,447,360,397,320,-6.24,0,0.0,1,0,0.00,0
55391,1,329076,210477,92806,427,4293,15164,47326,98,1983,2422,404,0,2222,2442,529,11,1109,1471,220,0,246,130,77,6,37452,33480,16022,14919,-2.54,138,111.1,1,0,0.00,0
55491,2,319080,208119,82690,477,4049,18214,48866,54,2503,2344,380,0,2294,2652,514,8,1122,1586,265,0,276,113,52,6,47951,46384,25601,24807,-11.36,45,88.9,3,0,0.00,0
55591,3,343744,178561,71706,226,3743,33531,49230,0,3130,1783,243,1,2836,1908,368,4,1577,1164,179,1,260,82,53,3,46887,46503,33909,33719,-15.01,2,70.9,4,4,5.56,4
55691,4,360002,172308,66300,27,3861,25898,49009,0,3248,1855,182,1,2706,1911,270,2,1560,1063,137,1,253,76,45,1,40810,40448,34911,34762,-12.67,0,0.0,19,15,2.45,14
55791,5,444036,211040,65605,0,3366,27308,45651,0,4419,2724,150,0,3365,1886,173,0,1932,1190,48,0,224,66,63,0,2772,2480,1876,1729,-5.54,0,0.0,155,125,0.87,124
55891,6,526707,279350,70974,0,3680,22785,28469,0,5005,3333,271,0,4527,3140,291,0,2648,2026,83,0,258,107,104,0,308,131,77,21,8.68,0,0.0,4,2,13.62,1
55991,7,470982,249038,74210,4,4183,6268,13330,0,3879,3026,475,0,4892,3991,522,0,2696,2617,207,0,264,103,140,0,3920,3002,1497,1231,1.14,10,57.4,0,0,0.00,0
56091,8,401220,158972,72429,177,4957,11778,14270,96,3048,1611,406,0,3203,2457,514,0,1543,1409,230,0,275,110,85,0,14372,13587,5333,5122,-5.66,28,131.8,0,0,0.00,0
56191,9,390623,104451,67283,324,4897,22217,16836,264,2767,1127,466,3,2691,1188,480,3,1294,713,229,2,275,77,75,1,15055,14415,6978,6895,-8.46,0,0.0,6,4,4.19,2
56291,10,385444,132201,64952,230,4429,28357,18322,139,2759,1894,323,2,2940,1572,473,6,1484,1083,196,3,346,68,65,1,7906,7103,4959,4710,-5.33,0,0.0,22,20,1.98,16
56391,11,351617,163726,59793,451,3697,29002,18717,290,2287,2041,274,3,2651,1712,245,6,1298,1186,81,1,303,46,51,1,1685,1173,1290,976,-0.20,0,0.0,11,6,3.00,5
