step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
2007720,169,20.887,1941.1,955.2,7.004425e7,5.026932e7,176.4,1.711694e7,1.267e-13,5.752968e6,7.353819e6,3.811e-13,2.812e-13,4.001715e4,4.578595e4,2.378230e4,2.108151e4,1.086807e4,6.699110e3,1673,356,1992,1.049569e7,1.55322,0.50683,0.9072,0.3373,3.801,0.21930,7.6174e-4,90804,1.607720e5,4.048300e4,803.3,7.380103e3,6.170323e4,1.398159e4,14425,102125,7775,142,3.196784e5,4.261e-13,1.830
2019600,170,20.859,1940.4,943.6,7.140956e7,4.992295e7,192.1,1.735690e7,1.462e-13,5.781083e6,7.393037e6,4.073e-13,2.521e-13,4.054487e4,4.633440e4,2.561216e4,2.160097e4,1.243003e4,7.116482e3,2032,377,2006,1.045451e7,1.56761,0.51082,0.9072,0.3381,3.757,0.22009,8.0744e-4,90701,1.631168e5,4.116215e4,805.1,7.308553e3,6.231060e4,1.309692e4,14591,102468,7787,141,3.224043e5,3.708e-13,1.793
2031480,171,21.217,1988.2,965.8,7.290158e7,5.056921e7,197.7,1.782068e7,1.340e-13,5.807716e6,7.431420e6,4.721e-13,3.164e-13,4.152492e4,4.692764e4,2.692545e4,2.258140e4,1.489188e4,8.544726e3,2343,439,2015,1.119875e7,1.60052,0.51859,0.9074,0.3389,3.750,0.21755,8.0705e-4,90291,1.656856e5,4.221739e4,818.0,7.872833e3,6.428489e4,1.147300e4,13314,102296,7591,141,3.255361e5,2.949e-13,1.804
2043360,172,21.296,2040.9,975.1,7.341254e7,5.081308e7,208.5,1.735928e7,1.470e-13,5.834014e6,7.469050e6,3.343e-13,2.892e-13,4.170890e4,4.714807e4,2.587052e4,2.202073e4,1.541066e4,9.518156e3,2375,442,2032,1.058695e7,1.61811,0.52530,0.9076,0.3398,3.721,0.22171,9.1956e-4,89980,1.696534e5,4.327319e4,862.9,8.018401e3,6.539100e4,1.060428e4,12209,102718,7458,141,3.298281e5,3.687e-13,1.816
2055240,173,21.229,2061.4,995.2,7.217384e7,4.941937e7,203.5,1.760465e7,1.403e-13,5.862848e6,7.507878e6,3.927e-13,2.865e-13,4.187960e4,4.719045e4,2.701972e4,2.167067e4,1.304555e4,8.362566e3,2203,413,2043,1.130273e7,1.61977,0.53079,0.9075,0.3405,3.715,0.22123,9.6912e-4,89798,1.684386e5,4.298636e4,856.2,8.897952e3,6.620666e4,1.155210e4,12945,103160,7346,141,3.309849e5,2.773e-13,1.827
2067120,174,21.292,2037.5,998.6,7.120944e7,4.864001e7,206.8,1.729760e7,1.624e-13,5.892343e6,7.546448e6,2.861e-13,2.943e-13,4.177358e4,4.699100e4,2.533069e4,2.227021e4,1.227847e4,8.420364e3,2048,402,2059,1.043476e7,1.62140,0.52998,0.9076,0.3412,3.729,0.22162,8.4662e-4,89864,1.692793e5,4.342908e4,839.9,8.612134e3,6.648326e4,1.133219e4,12254,103462,7310,141,3.312920e5,2.562e-13,1.802
2079000,175,21.185,1978.6,926.1,7.167617e7,4.885337e7,216.1,1.621678e7,1.492e-13,5.919799e6,7.583166e6,3.834e-13,2.589e-13,3.982102e4,4.475791e4,2.337723e4,1.777537e4,1.236544e4,8.040399e3,1772,348,2076,1.020387e7,1.59345,0.52860,0.9077,0.3421,3.738,0.21761,8.1588e-4,90022,1.662845e5,4.255828e4,838.5,7.995398e3,6.314757e4,1.870998e4,17726,103975,7346,141,3.267800e5,4.074e-13,1.810
2090880,176,20.889,1922.5,912.4,7.181546e7,4.887170e7,199.5,1.708762e7,1.441e-13,5.946132e6,7.619548e6,2.998e-13,1.975e-13,3.922607e4,4.329325e4,2.485685e4,1.553537e4,1.289271e4,6.910933e3,1732,337,2084,1.031703e7,1.58293,0.53303,0.9076,0.3430,3.754,0.22468,8.8521e-4,90316,1.648741e5,4.122599e4,809.6,8.308639e3,6.204018e4,1.475664e4,16005,104333,7231,138,3.282867e5,3.984e-13,1.791
2102760,177,20.880,1906.9,911.9,7.152782e7,4.967483e7,201.0,1.670833e7,1.470e-13,5.971192e6,7.654926e6,2.659e-13,1.786e-13,3.900263e4,4.261080e4,2.632398e4,1.906581e4,1.394257e4,7.233155e3,1871,374,2091,1.065592e7,1.54336,0.53852,0.9075,0.3438,3.801,0.22211,8.8806e-4,90664,1.620523e5,4.103887e4,791.0,8.795531e3,6.169864e4,1.888717e4,19364,104718,7370,138,3.238207e5,3.408e-13,1.797
2114640,178,20.951,1868.4,900.0,7.119343e7,4.990128e7,190.4,1.693737e7,1.480e-13,5.998454e6,7.689300e6,3.607e-13,2.748e-13,3.851559e4,4.167874e4,2.490092e4,2.245502e4,1.125338e4,7.304675e3,1750,399,2103,1.018933e7,1.53004,0.54371,0.9075,0.3446,3.835,0.22455,7.7482e-4,90855,1.609763e5,4.054672e4,782.2,7.800110e3,6.042807e4,1.603957e4,17522,105084,7434,138,3.239937e5,3.900e-13,1.831
2126520,179,21.181,1899.7,905.2,7.028799e7,4.962346e7,190.9,1.648724e7,1.446e-13,6.026217e6,7.723576e6,3.763e-13,2.653e-13,3.845310e4,4.191292e4,2.395727e4,2.109821e4,1.069025e4,7.637294e3,1617,413,2111,1.049002e7,1.52075,0.54660,0.9074,0.3455,3.811,0.22036,7.3664e-4,90864,1.622288e5,4.184325e4,800.9,6.958172e3,6.064018e4,1.868373e4,20474,105419,7393,138,3.226670e5,2.713e-13,1.801
2138400,180,21.406,1918.0,941.7,7.042953e7,4.929387e7,186.3,1.700846e7,1.608e-13,6.051246e6,7.755500e6,3.655e-13,3.818e-13,3.793815e4,4.103088e4,2.595234e4,1.978264e4,1.290903e4,9.106430e3,1707,396,2121,1.022189e7,1.51152,0.55066,0.9072,0.3462,3.789,0.21630,7.3785e-4,90890,1.621175e5,4.265491e4,792.4,7.261650e3,6.089634e4,1.798891e4,19606,105797,7411,138,3.211910e5,4.757e-13,1.793
2150280,181,21.454,1872.2,928.9,6.989431e7,4.853146e7,193.4,1.697736e7,1.470e-13,6.075598e6,7.786822e6,3.797e-13,2.361e-13,3.757265e4,4.050251e4,2.333760e4,1.845602e4,1.322147e4,9.180824e3,1735,419,2133,1.073439e7,1.52180,0.56117,0.9073,0.3471,3.783,0.21440,6.3870e-4,90509,1.594294e5,4.212284e4,745.3,6.431813e3,5.965105e4,1.538128e4,18240,105625,7606,138,3.218419e5,3.709e-13,1.822
2162160,182,21.500,1926.6,941.9,7.078302e7,4.902817e7,193.8,1.729526e7,1.407e-13,6.102117e6,7.820295e6,4.040e-13,2.415e-13,3.867928e4,4.147986e4,2.801517e4,2.107560e4,1.215970e4,8.006401e3,1869,395,2147,1.027097e7,1.54355,0.56634,0.9073,0.3478,3.718,0.21515,7.5931e-4,90170,1.661606e5,4.245114e4,795.1,7.195413e3,6.161928e4,1.400662e4,17048,105948,7438,137,3.256860e5,2.534e-13,1.878
2174040,183,21.549,1962.6,963.2,7.119035e7,4.910814e7,197.5,1.752615e7,1.248e-13,6.125471e6,7.854598e6,2.801e-13,3.479e-13,3.974459e4,4.314736e4,2.830242e4,2.333171e4,1.639091e4,8.844537e3,2067,413,2163,1.113092e7,1.53814,0.56878,0.9074,0.3485,3.711,0.21467,8.4020e-4,90040,1.655777e5,4.298760e4,794.1,8.341355e3,6.287373e4,1.477834e4,16852,106248,7473,136,3.254109e5,2.875e-13,1.822
2185920,184,21.312,1989.0,983.2,7.213741e7,4.933037e7,199.5,1.825998e7,1.196e-13,6.148891e6,7.889737e6,4.670e-13,2.206e-13,4.106484e4,4.547210e4,2.878822e4,3.097893e4,1.764451e4,1.033348e4,2252,437,2175,1.100911e7,1.56635,0.57105,0.9075,0.3491,3.654,0.22004,8.5172e-4,90247,1.713746e5,4.298629e4,807.4,8.343770e3,6.465148e4,1.121928e4,12899,106776,7695,134,3.308810e5,1.810e-13,1.813
2197800,185,21.279,2043.5,997.9,7.221692e7,4.956669e7,200.4,1.873815e7,1.141e-13,6.175577e6,7.924988e6,3.791e-13,2.983e-13,4.261447e4,4.738300e4,2.794302e4,3.414463e4,1.592844e4,1.213173e4,2417,469,2186,1.218765e7,1.58015,0.57458,0.9075,0.3499,3.636,0.22497,9.5802e-4,90578,1.742915e5,4.333711e4,834.5,9.052220e3,6.683128e4,1.093913e4,12597,107133,7842,134,3.347015e5,4.680e-13,1.879
2209680,186,21.438,2041.8,1004.8,7.175274e7,4.933334e7,207.0,1.826252e7,1.057e-13,6.204081e6,7.958274e6,4.208e-13,2.007e-13,4.205979e4,4.721875e4,2.893746e4,3.157193e4,1.355578e4,1.393259e4,2268,466,2195,1.108813e7,1.57294,0.57751,0.9076,0.3506,3.658,0.22341,8.9844e-4,90806,1.742861e5,4.397996e4,840.0,9.125424e3,6.775074e4,1.353882e4,13957,107562,7684,132,3.339319e5,4.154e-13,1.878
2221560,187,21.348,1994.2,985.7,7.044794e7,4.830526e7,202.2,1.803681e7,1.093e-13,6.230144e6,7.990518e6,4.280e-13,2.845e-13,4.041391e4,4.515148e4,2.840374e4,2.658605e4,1.435137e4,1.290793e4,2020,462,2207,1.142110e7,1.56116,0.58011,0.9074,0.3512,3.652,0.22340,8.2416e-4,90990,1.695770e5,4.328970e4,803.3,8.312341e3,6.480648e4,1.549052e4,16220,107861,7942,132,3.331445e5,3.089e-13,1.873
2233440,188,21.371,1979.4,972.6,7.129007e7,4.856130e7,206.4,1.793131e7,8.913e-14,6.252826e6,8.020206e6,3.350e-13,3.069e-13,3.929284e4,4.423376e4,2.907664e4,2.834037e4,1.661067e4,1.454516e4,2034,463,2217,1.074263e7,1.57140,0.58412,0.9073,0.3521,3.647,0.22436,7.4178e-4,91029,1.710108e5,4.383391e4,806.5,7.305990e3,6.459712e4,1.500543e4,16397,108189,7952,132,3.352993e5,4.007e-13,1.834
2245320,189,21.380,1998.6,965.6,7.086213e7,4.795209e7,207.8,1.784854e7,9.100e-14,6.277543e6,8.052350e6,3.182e-13,3.177e-13,3.987994e4,4.497993e4,2.566022e4,2.728222e4,1.516254e4,1.283576e4,2082,459,2223,1.119058e7,1.58569,0.58559,0.9073,0.3529,3.601,0.22660,8.5801e-4,91170,1.708716e5,4.344687e4,821.1,7.925391e3,6.452984e4,1.493386e4,16891,108575,7981,132,3.380589e5,3.044e-13,1.888
2257200,190,21.210,1935.2,905.8,7.151361e7,4.886078e7,215.4,1.667428e7,1.009e-13,6.303105e6,8.084933e6,3.477e-13,1.538e-13,3.911156e4,4.372065e4,2.500898e4,2.351647e4,1.354981e4,1.113797e4,1997,406,2235,9.790576e6,1.57381,0.58236,0.9074,0.3536,3.605,0.23019,9.5686e-4,91621,1.709049e5,4.330970e4,826.7,8.910962e3,6.376843e4,1.774667e4,20229,109150,8141,130,3.370849e5,3.258e-13,1.908
2269080,191,21.056,1903.6,902.4,7.142439e7,4.874052e7,200.3,1.720138e7,9.941e-14,6.327936e6,8.118723e6,4.665e-13,2.848e-13,3.963982e4,4.408759e4,2.763640e4,2.307178e4,1.480906e4,1.029727e4,1882,370,2249,1.043166e7,1.57626,0.58258,0.9072,0.3546,3.621,0.23160,1.0484e-3,92143,1.690131e5,4.185542e4,795.1,9.891044e3,6.444552e4,1.580740e4,17819,108795,8076,130,3.362487e5,3.151e-13,1.872
2280960,192,21.303,2004.6,962.6,7.055686e7,4.891753e7,194.7,1.730107e7,9.797e-14,6.351509e6,8.153524e6,3.996e-13,2.690e-13,4.152579e4,4.689536e4,3.461846e4,3.465230e4,1.795290e4,1.209483e4,2020,386,2263,1.023178e7,1.58063,0.58475,0.9072,0.3554,3.648,0.23280,1.0277e-3,92484,1.758681e5,4.354122e4,849.2,1.041190e4,6.913842e4,1.162431e4,13083,109106,8050,129,3.379286e5,3.934e-13,1.872
2292840,193,21.287,1977.0,932.3,6.891475e7,4.831818e7,188.3,1.706182e7,8.690e-14,6.377073e6,8.188578e6,3.904e-13,3.128e-13,4.080827e4,4.656237e4,2.720266e4,2.709593e4,1.524356e4,1.150818e4,1995,389,2275,1.038317e7,1.58531,0.58917,0.9072,0.3563,3.662,0.23523,9.6058e-4,92985,1.761261e5,4.369479e4,855.0,9.179950e3,6.779612e4,1.311425e4,14677,109374,8041,128,3.402339e5,3.059e-13,1.820
2304720,194,21.221,1934.8,906.1,6.919957e7,4.843581e7,189.5,1.686082e7,8.904e-14,6.403823e6,8.223468e6,3.463e-13,2.898e-13,3.926772e4,4.412460e4,2.415835e4,2.070934e4,1.251821e4,9.235060e3,1757,380,2283,9.976378e6,1.57537,0.59700,0.9072,0.3571,3.655,0.23326,9.3610e-4,93660,1.764537e5,4.434140e4,842.9,8.757309e3,6.656457e4,1.812181e4,19340,109726,8211,127,3.398478e5,4.748e-13,1.844
2316600,195,21.028,1917.8,901.9,6.867514e7,4.877439e7,176.6,1.722102e7,7.160e-14,6.429970e6,8.258336e6,3.050e-13,3.093e-13,3.929737e4,4.387115e4,2.492577e4,2.419455e4,1.315075e4,9.003274e3,1744,389,2295,1.055080e7,1.57315,0.60418,0.9073,0.3578,3.658,0.23684,9.8874e-4,93700,1.749590e5,4.355346e4,834.1,9.326375e3,6.595049e4,1.615444e4,17799,110072,8328,127,3.420332e5,3.787e-13,1.841
2328480,196,21.133,1921.8,920.5,6.831504e7,4.918355e7,171.3,1.739734e7,8.929e-14,6.457498e6,8.292684e6,4.194e-13,2.772e-13,3.978422e4,4.417599e4,2.548000e4,2.298336e4,1.225548e4,9.827905e3,1777,406,2310,1.033390e7,1.57608,0.60919,0.9074,0.3587,3.672,0.23545,9.2230e-4,93440,1.766726e5,4.454229e4,831.9,9.128678e3,6.805614e4,1.602227e4,17431,110349,8413,127,3.428897e5,4.242e-13,1.879
2340360,197,21.114,1922.0,910.4,6.951706e7,4.932323e7,182.8,1.736666e7,9.074e-14,6.484978e6,8.327467e6,3.514e-13,2.985e-13,3.943736e4,4.374109e4,2.650526e4,2.252256e4,1.195738e4,8.958042e3,1873,415,2331,1.085078e7,1.57941,0.61303,0.9071,0.3595,3.635,0.23424,9.0433e-4,93301,1.762958e5,4.444032e4,824.1,8.661065e3,6.668141e4,1.743653e4,18031,110671,8440,127,3.438129e5,3.078e-13,1.855
2352240,198,20.901,1937.3,917.3,7.076942e7,4.932351e7,190.0,1.779789e7,7.033e-14,6.512739e6,8.363397e6,4.453e-13,2.761e-13,4.043512e4,4.515406e4,2.969529e4,2.832538e4,1.267414e4,9.224265e3,2153,431,2344,1.085523e7,1.58892,0.61972,0.9070,0.3603,3.604,0.23774,9.5557e-4,93229,1.799199e5,4.491903e4,830.0,8.736681e3,6.783410e4,1.468706e4,16637,111167,8363,126,3.472574e5,3.223e-13,1.866
2364120,199,20.969,1897.8,909.4,7.108130e7,4.942512e7,194.4,1.794870e7,6.725e-14,6.539826e6,8.397409e6,3.117e-13,3.001e-13,4.103841e4,4.588530e4,2.707582e4,3.110761e4,1.395207e4,1.187240e4,2365,483,2364,1.139160e7,1.57053,0.62677,0.9070,0.3611,3.643,0.24067,9.9164e-4,93081,1.782033e5,4.480073e4,789.2,9.680963e3,6.857310e4,1.392121e4,16257,111386,8394,126,3.470998e5,3.963e-13,1.943
2376000,200,20.996,1950.1,920.3,7.089696e7,4.875695e7,199.9,1.797568e7,7.585e-14,6.565459e6,8.428135e6,3.543e-13,2.650e-13,4.084827e4,4.550772e4,2.790997e4,3.366545e4,1.521446e4,1.478242e4,2272,491,2380,1.116849e7,1.56744,0.63212,0.9070,0.3616,3.653,0.24402,1.0289e-3,93038,1.791190e5,4.447291e4,831.9,1.013626e4,6.988810e4,1.273998e4,14529,111741,8215,126,3.485275e5,4.738e-13,1.847
2387880,201,21.114,1976.6,946.2,7.050110e7,4.903125e7,194.9,1.788697e7,8.081e-14,6.588780e6,8.457479e6,4.267e-13,3.378e-13,4.084669e4,4.566174e4,3.062458e4,3.299592e4,1.752609e4,1.631763e4,2289,475,2390,1.144059e7,1.57798,0.64019,0.9072,0.3624,3.649,0.23734,1.0191e-3,93198,1.778912e5,4.417967e4,833.1,1.032867e4,7.028033e4,1.453217e4,14984,111424,8279,126,3.476313e5,4.578e-13,1.813
2399760,202,21.257,1995.2,970.1,6.977159e7,4.880991e7,189.4,1.789157e7,8.849e-14,6.613815e6,8.491161e6,4.008e-13,3.646e-13,4.156208e4,4.711094e4,3.378955e4,3.205550e4,1.652672e4,1.342917e4,2321,430,2402,1.087710e7,1.59650,0.64545,0.9072,0.3631,3.631,0.23563,9.5618e-4,93571,1.816614e5,4.542250e4,840.8,9.214702e3,7.151127e4,1.221242e4,13482,111671,8320,126,3.503264e5,3.534e-13,1.878
2411640,203,21.162,1986.7,936.1,6.987706e7,4.904410e7,192.9,1.738383e7,8.250e-14,6.640178e6,8.524909e6,3.140e-13,2.292e-13,4.123208e4,4.655337e4,2.614515e4,2.712244e4,1.486972e4,1.280479e4,2313,436,2412,1.104171e7,1.61288,0.64879,0.9070,0.3637,3.608,0.23831,1.0124e-3,93858,1.833830e5,4.576876e4,856.2,9.073520e3,7.059989e4,1.247238e4,13950,111947,8336,126,3.538003e5,2.991e-13,1.875
2423520,204,21.417,1960.0,937.8,7.118759e7,4.918447e7,197.4,1.754430e7,6.646e-14,6.665275e6,8.557385e6,3.305e-13,1.306e-13,4.136347e4,4.667129e4,2.527353e4,2.530813e4,1.626627e4,1.419586e4,2341,418,2433,1.056671e7,1.61605,0.65085,0.9070,0.3645,3.616,0.23819,1.1255e-3,94234,1.861257e5,4.696474e4,829.1,1.043405e4,7.200024e4,1.294873e4,14858,112033,8386,126,3.547506e5,4.002e-13,1.834
2435400,205,21.417,2019.8,969.1,7.016699e7,4.851337e7,192.9,1.785598e7,7.782e-14,6.689259e6,8.588676e6,3.883e-13,2.459e-13,4.175490e4,4.720927e4,2.654919e4,2.874830e4,1.777085e4,1.591746e4,2241,430,2446,1.151099e7,1.62384,0.65498,0.9070,0.3652,3.590,0.23414,8.8164e-4,94470,1.839735e5,4.772995e4,849.2,9.203859e3,7.252502e4,1.284669e4,14581,112385,8327,126,3.553813e5,3.425e-13,1.836
2447280,206,21.222,2025.1,971.2,7.061571e7,4.932569e7,192.7,1.782312e7,8.820e-14,6.715079e6,8.620780e6,3.643e-13,3.444e-13,4.087706e4,4.645464e4,2.612998e4,2.652546e4,1.505696e4,1.435083e4,2372,446,2457,1.073215e7,1.64163,0.66257,0.9070,0.3659,3.530,0.23674,8.8452e-4,94634,1.868216e5,4.841761e4,868.2,8.404602e3,7.172527e4,1.359232e4,14519,112432,8426,125,3.595529e5,4.091e-13,1.844
2459160,207,21.050,2020.4,945.1,7.196815e7,5.079824e7,194.1,1.752541e7,7.504e-14,6.741199e6,8.653863e6,3.701e-13,2.206e-13,4.008415e4,4.520040e4,2.363418e4,2.114304e4,1.396448e4,1.211753e4,2242,434,2475,1.112214e7,1.65639,0.66798,0.9072,0.3667,3.501,0.23741,8.4479e-4,94813,1.867590e5,4.827202e4,877.7,8.010360e3,7.086810e4,1.607985e4,16114,112625,8471,125,3.626298e5,3.665e-13,1.859
2471040,208,21.091,1971.6,897.1,7.283193e7,5.053775e7,204.3,1.722255e7,6.987e-14,6.767153e6,8.687734e6,4.225e-13,2.153e-13,3.958082e4,4.475944e4,2.248669e4,2.120253e4,1.362693e4,1.088878e4,2165,412,2487,1.014070e7,1.65830,0.67312,0.9071,0.3672,3.500,0.24259,1.0361e-3,95040,1.883745e5,4.829440e4,879.2,9.153247e3,7.072689e4,1.568755e4,16975,113090,8479,125,3.648763e5,5.754e-13,1.855
2482920,209,21.019,1923.4,876.3,7.211761e7,5.114911e7,190.5,1.711390e7,9.077e-14,6.792873e6,8.721496e6,4.723e-13,2.860e-13,3.911436e4,4.508630e4,2.356554e4,2.318789e4,1.339401e4,1.132436e4,1962,365,2497,1.065941e7,1.63212,0.67416,0.9070,0.3682,3.527,0.24493,1.1787e-3,95176,1.851944e5,4.709563e4,851.9,1.095310e4,7.058346e4,1.672052e4,17727,113580,8695,125,3.627416e5,4.440e-13,1.860
2494800,210,20.881,1859.0,855.1,7.163893e7,5.120924e7,188.6,1.668028e7,8.141e-14,6.817155e6,8.754046e6,2.182e-13,2.330e-13,3.823676e4,4.420311e4,2.722944e4,2.265514e4,1.395471e4,1.165304e4,1814,345,2505,9.656448e6,1.57534,0.67227,0.9069,0.3688,3.586,0.24457,1.1810e-3,95455,1.814203e5,4.578671e4,824.4,1.165262e4,6.935313e4,1.942702e4,20139,113823,8580,123,3.555856e5,3.644e-13,1.814
2506680,211,20.939,1902.7,903.0,7.092228e7,4.985116e7,183.1,1.749159e7,6.581e-14,6.842925e6,8.788903e6,3.243e-13,1.789e-13,3.932818e4,4.505319e4,2.924238e4,2.586213e4,1.355802e4,1.019581e4,1992,357,2520,1.099772e7,1.56733,0.68047,0.9068,0.3697,3.637,0.24059,9.4360e-4,95631,1.783294e5,4.500058e4,804.5,9.960263e3,6.944001e4,1.541806e4,17070,113621,8535,123,3.531859e5,4.216e-13,1.836
2518560,212,21.066,1969.5,931.4,6.979777e7,4.845075e7,190.0,1.781683e7,6.795e-14,6.869846e6,8.825065e6,3.896e-13,3.058e-13,4.095624e4,4.656178e4,3.228285e4,3.168398e4,1.403565e4,1.039975e4,2294,413,2528,1.073263e7,1.59017,0.68600,0.9069,0.3703,3.626,0.24151,9.3782e-4,95652,1.834591e5,4.590128e4,850.5,9.023931e3,7.107419e4,1.300875e4,14724,113932,8637,122,3.572428e5,4.103e-13,1.853
2530440,213,21.324,1997.9,946.3,7.027894e7,4.871025e7,190.7,1.828489e7,7.436e-14,6.894569e6,8.857689e6,3.734e-13,2.839e-13,4.168069e4,4.690457e4,3.046042e4,3.090590e4,1.695705e4,1.428031e4,2375,432,2537,1.178981e7,1.61327,0.68457,0.9069,0.3709,3.613,0.24314,1.0194e-3,95368,1.835858e5,4.661061e4,851.3,9.387959e3,7.236068e4,1.240982e4,13576,114258,8591,122,3.604167e5,3.894e-13,1.866
2542320,214,21.319,2048.4,971.5,7.140052e7,4.839022e7,205.7,1.853504e7,7.215e-14,6.916678e6,8.887808e6,2.999e-13,3.097e-13,4.208649e4,4.701296e4,3.399943e4,3.105773e4,1.997773e4,1.689402e4,2493,479,2548,1.149304e7,1.62975,0.68182,0.9068,0.3717,3.587,0.24281,9.8867e-4,95560,1.854140e5,4.741146e4,873.9,1.027203e4,7.380487e4,1.249812e4,14175,114789,8481,122,3.619961e5,4.285e-13,1.853
2554200,215,21.154,2027.0,949.9,7.241248e7,4.899049e7,214.3,1.825444e7,4.143e-14,6.936597e6,8.918169e6,4.214e-13,3.726e-13,4.157774e4,4.624630e4,3.292923e4,3.075067e4,2.165884e4,1.588598e4,2358,524,2556,1.189870e7,1.62833,0.68508,0.9069,0.3724,3.583,0.24351,9.5333e-4,95787,1.825692e5,4.707546e4,859.2,9.213622e3,7.128729e4,1.508554e4,16102,115354,8341,122,3.627579e5,5.513e-13,1.839
2566080,216,21.207,1973.7,919.1,7.181706e7,4.967479e7,204.4,1.778028e7,4.232e-14,6.955179e6,8.948806e6,3.984e-13,4.458e-13,4.063826e4,4.551983e4,3.037633e4,3.195224e4,2.205628e4,1.488263e4,2120,501,2566,1.072826e7,1.62978,0.69578,0.9070,0.3732,3.576,0.24310,9.1369e-4,95812,1.856525e5,4.761960e4,860.8,8.741923e3,7.091113e4,1.706287e4,18261,115522,8479,121,3.646570e5,5.496e-13,1.879
2577960,217,21.192,1992.0,948.4,7.104576e7,5.028872e7,184.8,1.809134e7,3.871e-14,6.974318e6,8.980227e6,2.525e-13,4.756e-13,4.153843e4,4.655386e4,3.286610e4,2.909187e4,2.239968e4,1.513287e4,2062,451,2577,1.120094e7,1.64396,0.70603,0.9068,0.3739,3.562,0.24814,1.0624e-3,95897,1.883772e5,4.773793e4,854.5,9.860687e3,7.324502e4,1.270204e4,13932,115894,8587,121,3.698522e5,3.573e-13,1.867
2589840,218,20.965,1973.4,924.5,7.034205e7,4.995672e7,192.9,1.713158e7,3.131e-14,6.994169e6,9.012669e6,3.261e-13,3.941e-13,4.134335e4,4.645872e4,2.838480e4,2.616768e4,2.149181e4,1.401619e4,1949,443,2589,1.002552e7,1.64387,0.71042,0.9066,0.3747,3.602,0.25142,1.1323e-3,96282,1.901835e5,4.785544e4,866.6,1.058771e4,7.433194e4,1.427077e4,15187,116165,8672,121,3.714349e5,3.003e-13,1.861
2601720,219,21.104,1948.0,925.6,7.031548e7,4.980909e7,181.3,1.757895e7,2.988e-14,7.016654e6,9.045351e6,3.144e-13,4.812e-13,4.070332e4,4.538803e4,2.737586e4,2.458682e4,1.821883e4,1.270648e4,2066,386,2601,1.063921e7,1.64399,0.71459,0.9065,0.3754,3.617,0.25269,1.0097e-3,96660,1.871284e5,4.747168e4,835.5,9.837565e3,7.427298e4,1.345536e4,14430,116588,8744,120,3.725790e5,4.373e-13,1.859
2613600,220,21.163,1983.4,946.2,6.937907e7,4.935949e7,178.0,1.790365e7,4.161e-14,7.041902e6,9.079943e6,3.805e-13,5.373e-13,4.116150e4,4.629894e4,2.791631e4,2.676690e4,1.591319e4,1.170730e4,2097,442,2611,1.068584e7,1.65463,0.72040,0.9065,0.3761,3.638,0.25282,1.0276e-3,96883,1.916373e5,4.833722e4,858.8,9.847801e3,7.593703e4,1.267980e4,13410,116989,8623,120,3.750072e5,3.621e-13,1.833
2625480,221,21.036,1984.6,933.0,6.941113e7,4.940464e7,180.7,1.791768e7,5.219e-14,7.068642e6,9.115167e6,3.426e-13,4.203e-13,4.086103e4,4.583851e4,2.810685e4,2.851762e4,1.412160e4,1.061446e4,2140,447,2621,1.108436e7,1.66739,0.72853,0.9065,0.3769,3.594,0.25074,1.1153e-3,97290,1.907736e5,4.810671e4,867.3,1.067619e4,7.518348e4,1.400841e4,14818,116774,8798,119,3.753707e5,4.395e-13,1.838
2637360,222,21.037,1983.7,926.2,7.031934e7,4.999992e7,188.5,1.738832e7,6.320e-14,7.093622e6,9.148579e6,4.201e-13,4.320e-13,4.018252e4,4.584375e4,2.825946e4,3.095902e4,1.520183e4,1.243136e4,1932,440,2632,1.045594e7,1.65617,0.73422,0.9068,0.3776,3.625,0.25099,1.1009e-3,97653,1.912421e5,4.844741e4,874.7,1.027108e4,7.465625e4,1.557745e4,15882,117420,8599,119,3.750478e5,4.074e-13,1.853
2649240,223,21.167,1921.5,888.7,7.122755e7,5.015600e7,194.7,1.692136e7,5.130e-14,7.118129e6,9.179561e6,2.308e-13,5.475e-13,3.909782e4,4.397410e4,2.634748e4,2.754263e4,1.459073e4,1.299256e4,1726,391,2643,1.042230e7,1.62548,0.73767,0.9071,0.3784,3.646,0.25061,1.0221e-3,97953,1.847763e5,4.769852e4,838.4,9.954378e3,7.185656e4,1.796536e4,19240,117672,8689,119,3.720571e5,4.623e-13,1.834
2661120,224,21.320,1888.2,869.6,7.165969e7,5.014852e7,199.4,1.637118e7,4.335e-14,7.141209e6,9.209587e6,4.996e-13,4.862e-13,3.832365e4,4.284042e4,2.773563e4,2.621493e4,1.524380e4,1.281422e4,1641,367,2652,9.581628e6,1.59692,0.73910,0.9073,0.3790,3.647,0.24600,8.9827e-4,97678,1.830759e5,4.862692e4,826.7,9.421982e3,7.083385e4,1.964000e4,21586,118307,8759,119,3.678395e5,2.988e-13,1.838
