step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
6367680,536,21.310,2034.3,933.9,7.158873e7,4.971993e7,197.6,1.764750e7,1.674e-13,8.033351e6,1.204407e7,1.045e-13,1.299e-13,4.077774e4,4.546729e4,4.546960e4,5.141723e4,3.899738e4,3.798646e4,1961,423,6362,1.060304e7,0.96329,0.69744,0.8975,0.5970,3.968,0.41490,3.1252e-3,145829,2.569102e5,5.869683e4,909.0,2.646444e4,1.059181e5,1.708412e4,16582,160216,14764,552,2.623642e-1,3.348622e5,1.629e-13,1.331
6379560,537,21.309,2054.9,919.5,7.129414e7,4.923145e7,202.5,1.730442e7,1.643e-13,8.039551e6,1.205498e7,9.905e-14,5.794e-14,4.136310e4,4.550568e4,4.876184e4,5.637647e4,3.516282e4,3.459048e4,1870,386,6374,1.112802e7,0.96900,0.69389,0.8972,0.5966,3.936,0.41906,3.1749e-3,146222,2.552321e5,5.802697e4,928.1,2.618724e4,1.059228e5,1.379999e4,14699,159855,14757,536,2.669182e-1,3.365123e5,4.394e-14,1.333
6391440,538,21.312,2007.4,894.1,7.009600e7,4.939558e7,186.8,1.733506e7,1.790e-13,8.043646e6,1.206248e7,5.720e-14,9.574e-14,4.158346e4,4.619458e4,4.488074e4,5.345547e4,3.748899e4,3.870237e4,1701,346,6379,1.019496e7,0.95664,0.68257,0.8977,0.5965,3.938,0.42450,3.2855e-3,146583,2.586011e5,5.792062e4,934.9,2.828296e4,1.075075e5,1.505544e4,15590,159874,14818,546,2.694895e-1,3.347181e5,6.956e-15,1.330
6403320,539,21.339,2000.7,897.9,7.033284e7,5.023643e7,184.2,1.705533e7,1.765e-13,8.046376e6,1.206644e7,3.658e-14,5.758e-14,4.136662e4,4.642113e4,4.454043e4,5.500776e4,3.863610e4,4.245676e4,1757,334,6393,1.067889e7,0.93946,0.67581,0.8976,0.5966,3.942,0.42442,3.2355e-3,146789,2.543891e5,5.708044e4,914.2,2.776545e4,1.060902e5,1.628291e4,16445,159477,14604,548,2.713222e-1,3.317792e5,1.275e-13,1.321
6415200,540,21.281,1955.1,885.9,7.056977e7,5.023141e7,186.1,1.681190e7,1.801e-13,8.051976e6,1.207324e7,1.306e-13,4.181e-14,4.078266e4,4.562656e4,4.803037e4,5.395121e4,3.518260e4,3.882471e4,1616,307,6404,9.763199e6,0.92884,0.67660,0.8979,0.5967,3.938,0.42624,3.0365e-3,147030,2.538422e5,5.656018e4,891.4,2.600359e4,1.039926e5,1.706580e4,16791,159440,14493,579,2.690239e-1,3.312834e5,2.846e-14,1.332
6427080,541,21.285,1992.7,890.7,7.095684e7,4.994192e7,189.3,1.689053e7,1.599e-13,8.055698e6,1.208084e7,4.994e-14,3.253e-14,4.070046e4,4.525013e4,5.212209e4,5.638604e4,3.697916e4,3.765807e4,1677,312,6414,1.053105e7,0.94526,0.69074,0.8963,0.5969,3.905,0.41983,3.1233e-3,146991,2.549050e5,5.645183e4,905.8,2.592022e4,1.042676e5,1.705591e4,16442,159634,14408,552,2.736631e-1,3.324386e5,7.214e-14,1.311
6438960,542,21.066,2019.9,879.4,7.107811e7,4.890355e7,201.0,1.683077e7,1.607e-13,8.058646e6,1.208593e7,6.021e-14,1.290e-13,4.079281e4,4.518700e4,4.704978e4,6.328195e4,3.784487e4,4.008827e4,1848,344,6431,9.825652e6,0.94955,0.69593,0.8962,0.5973,3.871,0.42419,3.1907e-3,147095,2.585875e5,5.676376e4,945.8,2.686449e4,1.051959e5,1.555222e4,15347,159489,14576,549,2.731467e-1,3.350765e5,2.119e-14,1.328
6450840,543,20.830,1976.9,877.6,7.120153e7,4.935194e7,194.8,1.713348e7,1.648e-13,8.061659e6,1.208888e7,4.598e-14,5.639e-14,4.000600e4,4.436696e4,4.317382e4,5.384496e4,3.699256e4,4.142345e4,1773,352,6446,1.077065e7,0.92756,0.69292,0.8963,0.5974,3.899,0.42165,3.1391e-3,147519,2.513419e5,5.540036e4,896.0,2.715457e4,1.037918e5,1.904325e4,18198,159393,14974,542,2.711744e-1,3.313583e5,3.513e-15,1.321
6462720,544,20.754,1941.6,873.8,7.096454e7,4.914019e7,197.9,1.706798e7,1.668e-13,8.064089e6,1.209320e7,3.973e-14,8.240e-14,3.941399e4,4.376854e4,4.407985e4,5.181351e4,3.698447e4,3.944926e4,1800,372,6459,9.907152e6,0.91748,0.68932,0.8959,0.5977,3.895,0.41614,2.9526e-3,147653,2.502038e5,5.533532e4,877.7,2.620241e4,1.027275e5,2.037702e4,19458,159452,14971,544,2.713945e-1,3.282842e5,3.723e-15,1.326
6474600,545,20.918,1960.2,882.1,7.143091e7,5.003866e7,188.6,1.759683e7,1.666e-13,8.070836e6,1.210363e7,1.085e-14,5.848e-15,4.037132e4,4.446059e4,4.965963e4,5.363389e4,3.362352e4,3.402727e4,1775,373,6467,1.089659e7,0.93654,0.68893,0.8966,0.5980,3.855,0.42178,3.1135e-3,147656,2.526264e5,5.556207e4,880.6,2.521078e4,1.029902e5,1.521844e4,15897,158900,15289,557,2.758789e-1,3.325966e5,3.973e-14,1.320
6486480,546,21.103,1996.1,913.4,7.089632e7,5.058612e7,186.4,1.728706e7,1.411e-13,8.076510e6,1.211511e7,5.766e-14,5.366e-14,4.146833e4,4.680348e4,4.597029e4,5.519321e4,3.579481e4,3.531896e4,1902,351,6482,9.822969e6,0.94396,0.68983,0.8969,0.5982,3.835,0.42332,3.2476e-3,147738,2.583163e5,5.778848e4,906.1,2.723602e4,1.067584e5,1.460820e4,14856,159124,15360,553,2.765438e-1,3.340913e5,5.959e-14,1.321
6498360,547,21.166,1994.6,912.0,7.148225e7,5.065196e7,186.8,1.745428e7,1.451e-13,8.080509e6,1.212207e7,1.406e-14,6.792e-14,4.084844e4,4.707390e4,4.444184e4,5.623974e4,3.684948e4,4.012014e4,1804,358,6501,1.062212e7,0.93709,0.68622,0.8969,0.5983,3.826,0.42325,3.1917e-3,147675,2.556785e5,5.747373e4,888.6,2.691770e4,1.061888e5,1.666711e4,16099,158952,15347,545,2.774066e-1,3.328157e5,1.002e-13,1.323
6510240,548,21.261,1999.4,899.5,7.040894e7,4.969015e7,196.5,1.643406e7,1.585e-13,8.085043e6,1.212834e7,7.153e-14,5.882e-14,4.015667e4,4.614823e4,4.751804e4,5.781415e4,3.562235e4,3.988107e4,1714,361,6521,9.192138e6,0.92784,0.68843,0.8966,0.5983,3.842,0.42176,3.0724e-3,147570,2.566760e5,5.788555e4,916.3,2.682332e4,1.056936e5,1.776841e4,17356,159092,15297,558,2.736728e-1,3.317411e5,1.090e-13,1.323
6522120,549,21.287,1976.9,883.2,7.024448e7,4.939322e7,186.9,1.661436e7,1.582e-13,8.087903e6,1.213241e7,4.848e-14,6.924e-14,3.897410e4,4.476488e4,4.449150e4,5.718230e4,3.611398e4,4.068675e4,1399,324,6532,9.853716e6,0.91923,0.68670,0.8959,0.5983,3.815,0.41919,3.0254e-3,147657,2.529698e5,5.678421e4,900.9,2.550871e4,1.024165e5,2.150942e4,21142,159100,15402,551,2.713321e-1,3.300148e5,8.731e-14,1.320
6534000,550,21.302,1960.1,867.6,7.043364e7,4.949332e7,190.2,1.651296e7,1.668e-13,8.091605e6,1.213570e7,1.439e-14,4.374e-14,3.908870e4,4.438068e4,4.497344e4,5.797578e4,3.538662e4,4.109329e4,1402,309,6539,9.228188e6,0.91306,0.68855,0.8958,0.5981,3.813,0.42238,2.9959e-3,147847,2.546652e5,5.759560e4,907.9,2.580474e4,1.031392e5,1.880115e4,19990,159164,15599,579,2.716606e-1,3.305293e5,8.629e-15,1.328
6545880,551,21.344,2005.3,906.6,7.000329e7,4.889514e7,183.7,1.729661e7,1.533e-13,8.098075e6,1.213942e7,2.139e-14,1.148e-13,4.116503e4,4.645821e4,4.752611e4,6.305976e4,3.469523e4,4.273811e4,1684,306,6550,1.031145e7,0.94584,0.70413,0.8949,0.5981,3.735,0.41771,3.2314e-3,147964,2.564549e5,5.733771e4,905.3,2.599319e4,1.041814e5,1.531131e4,15879,159071,15562,558,2.786390e-1,3.343116e5,1.168e-13,1.322
6557760,552,21.319,2043.6,943.3,6.990017e7,4.892697e7,184.1,1.790844e7,1.412e-13,8.103067e6,1.214325e7,1.747e-14,5.798e-14,4.233116e4,4.789625e4,5.463681e4,6.190672e4,3.733939e4,4.406777e4,1958,350,6566,1.053701e7,0.94809,0.70612,0.8959,0.5982,3.740,0.41830,2.9523e-3,148196,2.586699e5,5.831629e4,914.2,2.623945e4,1.072282e5,1.464423e4,14905,158999,15758,549,2.776110e-1,3.350664e5,1.056e-13,1.331
6569640,553,21.305,2051.1,944.4,6.986003e7,4.833711e7,191.7,1.822810e7,1.537e-13,8.107296e6,1.214529e7,7.536e-14,1.264e-13,4.239505e4,4.808814e4,4.539459e4,6.359272e4,3.816556e4,4.604873e4,2009,421,6581,1.137987e7,0.95788,0.70567,0.8968,0.5984,3.724,0.42312,3.1997e-3,148637,2.582843e5,5.754723e4,907.4,2.631064e4,1.070054e5,1.354786e4,13937,158891,16020,556,2.798402e-1,3.377253e5,6.842e-14,1.319
6581520,554,21.340,2030.1,940.0,6.883603e7,4.823112e7,187.6,1.808013e7,1.354e-13,8.113492e6,1.214809e7,1.400e-14,1.687e-15,4.202685e4,4.774657e4,4.266817e4,6.015606e4,3.583095e4,4.494095e4,1963,448,6592,1.077216e7,0.96286,0.70605,0.8972,0.5986,3.701,0.42228,3.1052e-3,149065,2.595637e5,5.813451e4,908.0,2.631056e4,1.087014e5,1.518919e4,15233,159342,15882,556,2.800715e-1,3.381768e5,1.411e-14,1.323
6593400,555,21.124,2065.0,929.5,6.834230e7,4.797408e7,187.1,1.775372e7,1.429e-13,8.122673e6,1.215472e7,5.205e-14,2.345e-14,4.235152e4,4.793888e4,4.389051e4,5.926383e4,3.317127e4,4.131343e4,1974,431,6602,1.104694e7,0.97296,0.70918,0.8976,0.5988,3.665,0.42753,3.4524e-3,149538,2.616107e5,5.729839e4,945.9,2.719936e4,1.075664e5,1.410577e4,14623,159512,15908,557,2.823785e-1,3.415455e5,8.947e-14,1.323
6605280,556,20.949,2001.7,914.1,6.885407e7,4.882296e7,180.7,1.779512e7,1.396e-13,8.131724e6,1.216162e7,1.091e-13,5.039e-14,4.188344e4,4.725729e4,4.157023e4,5.728168e4,3.283165e4,4.035758e4,1774,392,6618,1.074945e7,0.94980,0.71074,0.8975,0.5991,3.713,0.43155,3.4308e-3,149700,2.589524e5,5.701863e4,909.5,2.825912e4,1.082065e5,1.563298e4,15784,159473,15694,558,2.801977e-1,3.401301e5,3.679e-14,1.327
6617160,557,21.199,2008.2,940.0,6.989655e7,4.906868e7,189.3,1.768233e7,1.464e-13,8.139408e6,1.216717e7,2.204e-13,4.440e-14,4.132162e4,4.651427e4,4.427841e4,5.509985e4,3.363763e4,4.096576e4,1755,401,6632,1.108306e7,0.93146,0.69768,0.8981,0.5994,3.752,0.42613,3.1785e-3,149658,2.525055e5,5.665344e4,875.9,2.841338e4,1.073724e5,1.698129e4,16953,159011,15560,550,2.804376e-1,3.343959e5,7.850e-14,1.319
6629040,558,21.203,1993.8,907.9,7.059522e7,4.879135e7,199.6,1.741018e7,1.496e-13,8.143953e6,1.217026e7,1.552e-13,9.765e-14,4.024898e4,4.551981e4,4.679747e4,5.611906e4,3.570434e4,4.242428e4,1814,397,6634,1.048472e7,0.92792,0.69116,0.8976,0.5995,3.757,0.42063,2.9898e-3,149336,2.532350e5,5.659711e4,891.8,2.611763e4,1.040635e5,1.934602e4,19540,158657,15641,551,2.795326e-1,3.316981e5,9.248e-14,1.324
6640920,559,21.093,2017.2,895.3,7.044383e7,4.864606e7,193.6,1.779218e7,1.499e-13,8.149825e6,1.217615e7,6.217e-14,9.393e-14,4.029182e4,4.596227e4,4.400667e4,5.375763e4,3.441943e4,4.007935e4,1780,394,6647,1.125803e7,0.93366,0.69104,0.8974,0.5996,3.738,0.42460,3.2898e-3,149298,2.555008e5,5.601236e4,921.3,2.603305e4,1.027701e5,1.844597e4,18414,158571,15604,555,2.807240e-1,3.338560e5,1.465e-14,1.325
6652800,560,21.276,2019.2,923.6,7.031310e7,4.915507e7,194.6,1.742482e7,1.479e-13,8.155542e6,1.218166e7,6.338e-14,6.743e-14,4.042899e4,4.579794e4,4.318672e4,5.091059e4,3.471219e4,4.028823e4,1925,433,6665,1.064724e7,0.91898,0.69023,0.8978,0.5998,3.760,0.42363,3.2098e-3,149397,2.537752e5,5.648465e4,906.6,2.743722e4,1.036582e5,1.913940e4,19629,158929,15538,570,2.769919e-1,3.316478e5,5.493e-14,1.332
6664680,561,21.138,1985.0,887.7,6.878560e7,4.803114e7,187.2,1.746483e7,1.517e-13,8.160176e6,1.218644e7,5.958e-14,1.819e-14,3.970123e4,4.383679e4,4.287748e4,4.928957e4,3.506789e4,3.905511e4,1932,458,6672,1.121634e7,0.95628,0.70259,0.8971,0.5999,3.677,0.41643,3.0085e-3,149800,2.515974e5,5.597027e4,904.9,2.529922e4,1.019038e5,1.656064e4,17675,159011,15789,553,2.825030e-1,3.346526e5,3.600e-14,1.312
6676560,562,21.128,1958.1,880.6,6.907162e7,4.775283e7,195.2,1.719352e7,1.417e-13,8.162492e6,1.219061e7,6.275e-14,1.447e-13,3.966117e4,4.324604e4,4.588962e4,4.740791e4,3.734437e4,3.907291e4,1935,444,6682,1.044486e7,0.93492,0.70098,0.8966,0.6000,3.692,0.41501,2.9655e-3,150109,2.508523e5,5.645850e4,889.3,2.638290e4,1.030179e5,2.020770e4,20949,159009,15735,551,2.743088e-1,3.314406e5,2.880e-14,1.331
6688440,563,21.332,2013.5,919.3,6.986085e7,4.806905e7,187.6,1.823421e7,1.393e-13,8.163416e6,1.219396e7,7.210e-14,1.010e-13,4.104452e4,4.468057e4,5.418225e4,5.738093e4,4.012077e4,4.133470e4,1937,436,6692,1.173921e7,0.94628,0.69561,0.8965,0.6003,3.702,0.41240,3.0638e-3,150170,2.514421e5,5.689942e4,894.8,2.622534e4,1.043124e5,1.648735e4,17695,158752,15740,549,2.845071e-1,3.315648e5,8.813e-14,1.322
6700320,564,21.305,2039.4,938.0,6.992729e7,4.800059e7,199.1,1.814042e7,1.499e-13,8.158991e6,1.219252e7,4.132e-14,1.121e-13,4.151392e4,4.540320e4,6.041947e4,6.101270e4,4.593868e4,4.683583e4,2191,468,6706,1.122419e7,0.93427,0.70194,0.8960,0.6005,3.783,0.40929,2.9316e-3,150150,2.544711e5,5.793152e4,907.0,2.630235e4,1.046654e5,1.716103e4,17964,158954,15640,549,2.789858e-1,3.304828e5,4.861e-14,1.332
6712200,565,21.384,2028.0,922.1,7.115093e7,4.899200e7,196.0,1.862164e7,1.588e-13,8.150621e6,1.219484e7,2.662e-14,1.011e-13,4.142879e4,4.513575e4,7.495684e4,5.430528e4,4.979873e4,4.281633e4,2230,476,6716,1.224779e7,0.94433,0.70676,0.8960,0.6007,3.796,0.41346,3.0532e-3,150298,2.545511e5,5.785532e4,900.6,2.561454e4,1.038322e5,1.472715e4,15825,158994,15945,550,2.829738e-1,3.338719e5,2.580e-14,1.324
6724080,566,21.238,2025.8,924.8,7.094487e7,4.936266e7,199.4,1.814066e7,1.509e-13,8.136797e6,1.219856e7,1.133e-13,1.559e-13,4.157995e4,4.548824e4,6.215379e4,5.632035e4,5.540429e4,4.177629e4,2133,474,6725,1.111810e7,0.93166,0.70390,0.8968,0.6009,3.847,0.41421,2.8932e-3,150522,2.561907e5,5.850969e4,911.8,2.656090e4,1.060404e5,1.618706e4,16946,159390,16105,545,2.817580e-1,3.321461e5,1.789e-13,1.331
6735960,567,21.230,2034.5,911.0,7.038444e7,4.947574e7,188.9,1.815048e7,1.537e-13,8.128017e6,1.220480e7,9.499e-14,3.480e-14,4.155107e4,4.617538e4,4.863148e4,5.718438e4,5.033158e4,3.992848e4,2041,456,6740,1.178197e7,0.94006,0.70562,0.8975,0.6012,3.816,0.41800,2.9905e-3,150346,2.571867e5,5.823945e4,928.6,2.439114e4,1.051218e5,1.493155e4,15358,159050,15815,541,2.841008e-1,3.350588e5,2.606e-15,1.324
6747840,568,21.388,2063.8,934.4,7.010174e7,4.927233e7,191.2,1.783339e7,1.481e-13,8.128057e6,1.221602e7,1.240e-13,2.165e-13,4.194980e4,4.671868e4,4.347283e4,5.469011e4,4.190923e4,3.550328e4,2146,436,6754,1.069069e7,0.94124,0.70952,0.8976,0.6011,3.809,0.42323,3.0403e-3,150171,2.615293e5,5.923571e4,948.1,2.596280e4,1.076801e5,1.397678e4,14352,159228,15662,554,2.823627e-1,3.372714e5,1.916e-14,1.330
6759720,569,21.098,2070.9,925.5,7.033979e7,4.877762e7,193.4,1.800064e7,1.432e-13,8.131069e6,1.222598e7,1.936e-14,1.310e-14,4.144421e4,4.640644e4,4.524406e4,5.625006e4,3.843269e4,3.644870e4,2213,445,6763,1.172402e7,0.93009,0.70818,0.8973,0.6012,3.874,0.42416,3.1840e-3,149923,2.589165e5,5.828929e4,942.6,2.711251e4,1.068756e5,1.582626e4,16286,159249,15742,552,2.832826e-1,3.361451e5,1.524e-13,1.325
6771600,570,20.970,2019.7,922.9,7.038004e7,4.968227e7,191.9,1.746946e7,1.465e-13,8.135210e6,1.223494e7,9.937e-14,5.618e-14,4.050372e4,4.575930e4,4.704474e4,5.388473e4,3.636226e4,3.679755e4,1955,444,6776,1.036269e7,0.91416,0.70366,0.8971,0.6013,3.882,0.42317,3.1272e-3,149576,2.562503e5,5.787581e4,917.2,2.793517e4,1.059917e5,1.683704e4,17616,159231,15530,586,2.834200e-1,3.332912e5,9.082e-14,1.332
6783480,571,20.952,1879.2,844.0,7.051980e7,5.051082e7,188.9,1.658185e7,1.589e-13,8.138130e6,1.224348e7,3.262e-14,6.237e-15,3.893815e4,4.376404e4,4.672249e4,5.079165e4,3.601854e4,3.522636e4,1712,398,6788,1.007222e7,0.89912,0.71104,0.8960,0.6013,3.932,0.41561,2.9754e-3,149244,2.482904e5,5.679706e4,848.9,2.649488e4,1.012850e5,2.054744e4,21642,159430,15460,552,2.805366e-1,3.288937e5,1.911e-14,1.316
6795360,572,20.962,1867.4,832.8,7.236655e7,5.106584e7,191.7,1.667268e7,1.524e-13,8.139006e6,1.224986e7,7.827e-14,1.067e-13,3.781464e4,4.244116e4,4.964888e4,5.254744e4,3.693817e4,3.606107e4,1588,363,6797,9.514636e6,0.89356,0.70950,0.8967,0.6014,3.873,0.41682,2.7211e-3,148756,2.473621e5,5.653288e4,847.9,2.508471e4,1.011279e5,1.826263e4,19749,158649,15301,552,2.812954e-1,3.284270e5,7.001e-14,1.324
6807240,573,21.146,1918.4,855.8,7.192608e7,5.101416e7,190.2,1.654595e7,1.716e-13,8.137737e6,1.225802e7,2.255e-14,1.565e-14,3.849890e4,4.323198e4,5.216309e4,5.049088e4,3.976768e4,3.506703e4,1567,362,6805,9.971359e6,0.89151,0.70843,0.8962,0.6016,3.891,0.41999,3.0683e-3,148464,2.505879e5,5.680106e4,868.3,2.523282e4,1.014712e5,1.849480e4,19369,158527,15242,556,2.827743e-1,3.293271e5,3.093e-14,1.319
6819120,574,21.161,1887.3,848.7,7.129050e7,5.038176e7,189.9,1.644526e7,1.726e-13,8.135128e6,1.226394e7,7.189e-14,4.344e-14,3.773128e4,4.192132e4,4.820418e4,4.819071e4,4.034109e4,3.600058e4,1649,358,6812,9.312233e6,0.86739,0.70441,0.8961,0.6016,3.942,0.41713,2.9589e-3,148287,2.484851e5,5.661753e4,854.7,2.652686e4,1.012205e5,2.146526e4,23032,158696,15316,539,2.766798e-1,3.250395e5,1.141e-13,1.325
6831000,575,20.970,1936.8,857.6,7.132044e7,4.909668e7,195.0,1.709589e7,1.656e-13,8.132498e6,1.226899e7,9.585e-14,1.336e-14,3.928551e4,4.283617e4,5.827616e4,5.369910e4,4.191549e4,3.778980e4,1734,382,6820,1.049414e7,0.88466,0.69825,0.8963,0.6017,3.859,0.41834,3.1284e-3,148116,2.487989e5,5.538532e4,873.5,2.582310e4,1.007576e5,1.756697e4,19413,158846,15418,539,2.813392e-1,3.270409e5,4.183e-14,1.320
6842880,576,20.928,2047.0,921.3,7.111717e7,4.949759e7,184.0,1.835930e7,1.564e-13,8.125968e6,1.227292e7,8.367e-15,1.351e-13,4.170591e4,4.641211e4,6.112675e4,6.648500e4,4.823592e4,4.247694e4,2232,430,6830,1.092053e7,0.91475,0.69267,0.8969,0.6018,3.730,0.42383,3.2778e-3,148217,2.607808e5,5.712624e4,937.8,2.865771e4,1.064272e5,1.313877e4,14035,158689,15188,546,2.917367e-1,3.315221e5,1.680e-13,1.322
6854760,577,21.081,2093.2,971.9,7.197315e7,4.991190e7,199.9,1.830988e7,1.567e-13,8.124836e6,1.227651e7,4.161e-14,8.345e-15,4.258562e4,4.757346e4,4.885648e4,6.263606e4,4.371755e4,4.398934e4,2352,465,6835,1.143797e7,0.91342,0.68988,0.8971,0.6019,3.708,0.42563,3.3230e-3,148568,2.588198e5,5.781057e4,916.8,2.853032e4,1.069854e5,1.381704e4,14052,158610,15395,542,2.943257e-1,3.316762e5,6.072e-14,1.322
6866640,578,21.191,2109.4,967.8,7.183975e7,4.954083e7,199.4,1.855324e7,1.723e-13,8.128960e6,1.228189e7,4.079e-14,1.595e-13,4.248257e4,4.740403e4,4.815196e4,5.877913e4,3.835829e4,4.202123e4,2367,442,6851,1.105270e7,0.93146,0.69445,0.8973,0.6020,3.624,0.42310,3.4572e-3,148685,2.631449e5,5.898420e4,945.7,2.791219e4,1.071526e5,1.536208e4,15522,158728,15257,542,2.982452e-1,3.341008e5,1.425e-13,1.324
6878520,579,21.126,2090.0,970.6,7.043742e7,4.891160e7,193.9,1.862511e7,1.614e-13,8.134081e6,1.228674e7,7.557e-14,1.145e-13,4.288740e4,4.767298e4,4.619502e4,5.453744e4,3.776596e4,4.282481e4,2303,466,6861,1.152239e7,0.93117,0.69369,0.8976,0.6020,3.609,0.42755,3.3354e-3,148677,2.597009e5,5.920793e4,921.2,2.836188e4,1.070048e5,1.312434e4,13457,158864,15368,549,2.992483e-1,3.351640e5,3.890e-14,1.320
6890400,580,21.206,2103.8,977.3,7.100894e7,4.957855e7,193.4,1.865798e7,1.507e-13,8.137934e6,1.229124e7,9.934e-14,1.288e-13,4.330221e4,4.811499e4,4.806357e4,5.631304e4,3.944948e4,4.361132e4,2200,466,6876,1.122926e7,0.94043,0.69119,0.8981,0.6020,3.566,0.42945,3.3582e-3,148817,2.622151e5,5.934532e4,935.6,2.877774e4,1.076739e5,1.416286e4,14240,158569,15502,575,3.026778e-1,3.363608e5,5.468e-14,1.327
6902280,581,21.204,2053.9,960.1,6.991167e7,4.955620e7,187.7,1.824664e7,1.454e-13,8.142663e6,1.229611e7,5.181e-14,3.030e-15,4.310881e4,4.763377e4,4.706202e4,5.590299e4,3.838046e4,4.276234e4,2174,430,6885,1.122252e7,0.94930,0.69901,0.8968,0.6022,3.548,0.42086,3.3298e-3,149051,2.562811e5,5.865384e4,906.2,2.876295e4,1.059994e5,1.496836e4,15225,158596,15544,542,3.067893e-1,3.346740e5,6.713e-14,1.315
6914160,582,21.209,2041.5,943.9,6.976031e7,4.905775e7,187.7,1.818303e7,1.580e-13,8.149257e6,1.230179e7,1.058e-13,1.296e-13,4.336189e4,4.778018e4,4.444397e4,5.386531e4,3.676714e4,4.209935e4,2262,412,6900,1.102681e7,0.95654,0.69493,0.8977,0.6023,3.498,0.42360,3.2682e-3,149543,2.570529e5,5.862814e4,911.7,2.857607e4,1.064987e5,1.289384e4,13955,158597,15457,543,3.131800e-1,3.355342e5,1.495e-13,1.322
6926040,583,21.212,2058.8,944.9,6.980528e7,4.959719e7,183.4,1.810395e7,1.751e-13,8.156450e6,1.230881e7,7.342e-14,1.998e-14,4.321036e4,4.768651e4,4.344662e4,5.086278e4,3.601805e4,4.067309e4,2224,398,6915,1.122363e7,0.95823,0.69108,0.8985,0.6024,3.521,0.42465,3.2453e-3,150079,2.570549e5,5.854998e4,928.8,2.846152e4,1.064417e5,1.328091e4,14011,158855,15565,540,3.147269e-1,3.356625e5,4.873e-14,1.324
6937920,584,21.333,1997.0,883.1,6.967122e7,4.980555e7,190.3,1.691635e7,1.753e-13,8.161595e6,1.231447e7,8.490e-14,1.255e-13,4.085416e4,4.525625e4,4.030420e4,4.837494e4,3.570884e4,3.959100e4,1839,372,6932,1.010590e7,0.93745,0.69048,0.8984,0.6025,3.556,0.42493,3.1338e-3,150517,2.556943e5,5.867591e4,933.6,2.791295e4,1.042505e5,1.798306e4,18648,158617,15419,545,3.074047e-1,3.330407e5,6.327e-14,1.322
6949800,585,21.575,1977.1,880.8,7.068427e7,4.998480e7,184.6,1.719748e7,1.895e-13,8.167459e6,1.232078e7,7.629e-14,1.580e-13,4.036201e4,4.404367e4,4.444371e4,4.870091e4,3.449753e4,3.773988e4,1559,351,6947,1.059621e7,0.93169,0.68918,0.8986,0.6024,3.562,0.42094,3.1341e-3,150623,2.529219e5,5.783029e4,907.3,2.673837e4,1.028479e5,1.938305e4,19799,158568,15555,539,3.091726e-1,3.314585e5,4.039e-14,1.323
6961680,586,21.412,1984.3,863.6,7.007267e7,4.912042e7,192.1,1.689708e7,1.801e-13,8.174113e6,1.233012e7,2.076e-13,4.049e-14,4.022454e4,4.412826e4,4.472608e4,5.205603e4,3.357057e4,3.478757e4,1577,359,6957,1.001100e7,0.92677,0.69133,0.8985,0.6025,3.595,0.42230,3.1287e-3,150698,2.577176e5,5.815699e4,933.9,2.664980e4,1.025074e5,2.012212e4,20943,158403,15768,549,3.013761e-1,3.318850e5,1.037e-13,1.322
6973560,587,21.235,1974.4,858.2,6.930252e7,4.806743e7,190.5,1.706283e7,1.886e-13,8.180855e6,1.234165e7,6.557e-14,1.367e-13,3.994300e4,4.366622e4,4.522225e4,5.019644e4,3.320143e4,3.213132e4,1701,391,6971,1.082806e7,0.92560,0.69660,0.8984,0.6026,3.633,0.42812,3.2305e-3,150914,2.540559e5,5.705646e4,918.4,2.692829e4,1.021255e5,1.699819e4,18249,158013,15683,549,2.995627e-1,3.344422e5,1.392e-13,1.318
6985440,588,21.108,2037.2,903.3,6.921107e7,4.743926e7,189.7,1.785329e7,1.778e-13,8.186320e6,1.235130e7,1.061e-13,1.202e-13,4.077204e4,4.481362e4,4.523117e4,5.289684e4,3.530720e4,3.516631e4,1924,395,6986,1.096772e7,0.93659,0.69579,0.8986,0.6026,3.595,0.43117,3.2264e-3,151273,2.575035e5,5.764350e4,942.9,2.724794e4,1.050813e5,1.581079e4,16700,157744,15544,551,3.026038e-1,3.366431e5,5.913e-14,1.331
6997320,589,21.159,2076.8,926.4,6.956956e7,4.741449e7,197.3,1.818596e7,1.739e-13,8.191281e6,1.235633e7,1.608e-13,1.779e-14,4.106974e4,4.508432e4,4.472103e4,6.369938e4,3.610902e4,4.005245e4,2201,464,6998,1.199819e7,0.93251,0.69192,0.8981,0.6027,3.634,0.43301,3.1966e-3,151395,2.557535e5,5.821703e4,943.9,2.758387e4,1.059634e5,1.495206e4,15653,157974,15817,543,3.019657e-1,3.363060e5,1.437e-13,1.326
