run,step,way,share
control 12,64000,mixed / no tooth / stays / shore,0.12259835315645014
control 12,65000,mixed / no tooth / stays / shore,0.04664723032069971
control 12,66000,mixed / no tooth / stays / shore,0.05357142857142857
control 12,67000,mixed / no tooth / stays / shore,0.056696795398520954
control 12,68000,mixed / no tooth / stays / shore,0.06721915285451197
control 12,69000,mixed / no tooth / stays / shore,0.08755760368663594
control 12,70000,mixed / no tooth / stays / shore,0.04667981591058514
control 12,71000,mixed / no tooth / stays / shore,0.06603174603174604
control 12,72000,mixed / no tooth / stays / shore,0.06518987341772152
control 12,73000,mixed / no tooth / stays / shore,0.1313915857605178
control 12,74000,mixed / no tooth / stays / shore,0.13446858485026425
control 12,75000,mixed / no tooth / stays / shore,0.1329394387001477
control 12,76000,mixed / no tooth / stays / shore,0.15517241379310345
control 12,77000,mixed / no tooth / stays / shore,0.17889587700908455
control 12,78000,mixed / no tooth / stays / shore,0.1311881188118812
control 12,79000,mixed / no tooth / stays / shore,0.09900373599003735
control 12,80000,mixed / no tooth / stays / shore,0.09993634627625717
control 12,81000,mixed / no tooth / stays / shore,0.05933544303797468
control 12,82000,mixed / no tooth / stays / shore,0.05529225908372828
control 12,83000,mixed / no tooth / stays / shore,0.0748688602765856
control 12,84000,mixed / no tooth / stays / shore,0.09412861136999068
control 12,85000,mixed / no tooth / stays / shore,0.04549675023212628
control 12,86000,mixed / no tooth / stays / shore,0.05858585858585859
control 12,87000,mixed / no tooth / stays / shore,0.07620967741935483
control 12,88000,mixed / no tooth / stays / shore,0.09983221476510067
control 12,89000,mixed / no tooth / stays / shore,0.13328606876993973
control 12,90000,mixed / no tooth / stays / shore,0.11947684694238246
control 12,91000,mixed / no tooth / stays / shore,0.09410430839002268
control 12,92000,mixed / no tooth / stays / shore,0.06076923076923077
control 12,93000,mixed / no tooth / stays / shore,0.0988857938718663
control 12,94000,mixed / no tooth / stays / shore,0.13415384615384615
control 12,95000,mixed / no tooth / stays / shore,0.038390092879256967
control 12,96000,mixed / no tooth / stays / shore,0.06470908102229472
control 12,97000,mixed / no tooth / stays / shore,0.06404565630944832
control 12,98000,mixed / no tooth / stays / shore,0.06212664277180406
control 12,99000,mixed / no tooth / stays / shore,0.08793565683646112
control 12,100000,mixed / no tooth / stays / shore,0.05779770802192327
control 12,50000,mixed / no tooth / stays / bottom,0.11649659863945579
control 12,51000,mixed / no tooth / stays / bottom,0.20857863751051303
control 12,52000,mixed / no tooth / stays / bottom,0.236144578313253
control 12,53000,mixed / no tooth / stays / bottom,0.1320973348783314
control 12,54000,mixed / no tooth / stays / bottom,0.13134328358208955
control 12,55000,mixed / no tooth / stays / bottom,0.25789068514241725
control 12,56000,mixed / no tooth / stays / bottom,0.20469483568075117
control 12,57000,mixed / no tooth / stays / bottom,0.2702702702702703
control 12,58000,mixed / no tooth / stays / bottom,0.1073345259391771
control 12,59000,mixed / no tooth / stays / bottom,0.09244992295839753
control 12,60000,mixed / no tooth / stays / bottom,0.05639614855570839
control 12,61000,mixed / no tooth / stays / bottom,0.0668103448275862
control 12,62000,mixed / no tooth / stays / bottom,0.11468381564844587
control 12,63000,mixed / no tooth / stays / bottom,0.17720090293453725
control 12,64000,mixed / no tooth / stays / bottom,0.11070448307410796
control 12,65000,mixed / no tooth / stays / bottom,0.08843537414965986
control 12,66000,mixed / no tooth / stays / bottom,0.12980769230769232
control 12,67000,mixed / no tooth / stays / bottom,0.17091207888249796
control 12,68000,mixed / no tooth / stays / bottom,0.13627992633517497
control 12,69000,mixed / no tooth / stays / bottom,0.1336405529953917
control 12,70000,mixed / no tooth / stays / bottom,0.07955292570677186
control 12,71000,mixed / no tooth / stays / bottom,0.04507936507936508
control 12,72000,mixed / no tooth / stays / bottom,0.11455696202531646
control 12,73000,mixed / no tooth / stays / bottom,0.08932038834951456
control 12,74000,mixed / no tooth / stays / bottom,0.19612448620082207
control 12,75000,mixed / no tooth / stays / bottom,0.08567208271787297
control 12,76000,mixed / no tooth / stays / bottom,0.0625
control 12,77000,mixed / no tooth / stays / bottom,0.10272536687631027
control 12,78000,mixed / no tooth / stays / bottom,0.1373762376237624
control 12,79000,mixed / no tooth / stays / bottom,0.15006226650062265
control 12,80000,mixed / no tooth / stays / bottom,0.2431572246976448
control 12,81000,mixed / no tooth / stays / bottom,0.2412974683544304
control 12,82000,mixed / no tooth / stays / bottom,0.19352290679304898
control 12,83000,mixed / no tooth / stays / bottom,0.2565569861707201
control 12,84000,mixed / no tooth / stays / bottom,0.14818266542404473
control 12,85000,mixed / no tooth / stays / bottom,0.1778087279480037
control 12,86000,mixed / no tooth / stays / bottom,0.11969696969696969
control 12,87000,mixed / no tooth / stays / bottom,0.14758064516129032
control 12,88000,mixed / no tooth / stays / bottom,0.13842281879194632
control 12,89000,mixed / no tooth / stays / bottom,0.1109535625664658
control 12,90000,mixed / no tooth / stays / bottom,0.10392364793213149
control 12,91000,mixed / no tooth / stays / bottom,0.07993197278911565
control 12,92000,mixed / no tooth / stays / bottom,0.18153846153846154
control 12,93000,mixed / no tooth / stays / bottom,0.0807799442896936
control 12,94000,mixed / no tooth / stays / bottom,0.09538461538461539
control 12,95000,mixed / no tooth / stays / bottom,0.09040247678018576
control 12,96000,mixed / no tooth / stays / bottom,0.08102229472539424
control 12,97000,mixed / no tooth / stays / bottom,0.09575142675967026
control 12,98000,mixed / no tooth / stays / bottom,0.12903225806451613
control 12,99000,mixed / no tooth / stays / bottom,0.11099195710455764
control 12,100000,mixed / no tooth / stays / bottom,0.1290483308420528
control 12,50000,mixed / no tooth / roams / bottom,0.04421768707482993
control 12,51000,mixed / no tooth / roams / bottom,0.05803195962994113
control 12,52000,mixed / no tooth / roams / bottom,0.016867469879518072
control 12,53000,mixed / no tooth / roams / bottom,0.021436848203939745
control 12,54000,mixed / no tooth / roams / bottom,0.03955223880597015
control 12,55000,mixed / no tooth / roams / bottom,0.01770592763664357
control 12,56000,mixed / no tooth / roams / bottom,0.03943661971830986
control 12,57000,mixed / no tooth / roams / bottom,0.05056669572798605
control 12,58000,mixed / no tooth / roams / bottom,0.05992844364937388
control 12,59000,mixed / no tooth / roams / bottom,0.0423728813559322
control 12,60000,mixed / no tooth / roams / bottom,0.026134800550206328
control 12,61000,mixed / no tooth / roams / bottom,0.01939655172413793
control 12,62000,mixed / no tooth / roams / bottom,0.05251875669882101
control 12,63000,mixed / no tooth / roams / bottom,0.025959367945823927
control 12,64000,mixed / no tooth / roams / bottom,0.04757548032936871
control 12,65000,mixed / no tooth / roams / bottom,0.038872691933916424
control 12,66000,mixed / no tooth / roams / bottom,0.04120879120879121
control 12,67000,mixed / no tooth / roams / bottom,0.025472473294987676
control 12,68000,mixed / no tooth / roams / bottom,0.053406998158379376
control 12,69000,mixed / no tooth / roams / bottom,0.065284178187404
control 12,70000,mixed / no tooth / roams / bottom,0.023011176857330704
control 12,71000,mixed / no tooth / roams / bottom,0.04507936507936508
control 12,72000,mixed / no tooth / roams / bottom,0.05886075949367089
control 12,73000,mixed / no tooth / roams / bottom,0.06537216828478964
control 12,74000,mixed / no tooth / roams / bottom,0.06576629477392835
control 12,75000,mixed / no tooth / roams / bottom,0.07828655834564253
control 12,76000,mixed / no tooth / roams / bottom,0.10057471264367816
control 12,77000,mixed / no tooth / roams / bottom,0.04332634521313766
control 12,78000,mixed / no tooth / roams / bottom,0.03650990099009901
control 12,79000,mixed / no tooth / roams / bottom,0.025529265255292654
control 12,80000,mixed / no tooth / roams / bottom,0.03946530872056015
control 12,81000,mixed / no tooth / roams / bottom,0.0680379746835443
control 12,82000,mixed / no tooth / roams / bottom,0.020537124802527645
control 12,83000,mixed / no tooth / roams / bottom,0.08345255126371007
control 12,84000,mixed / no tooth / roams / bottom,0.07222739981360671
control 12,85000,mixed / no tooth / roams / bottom,0.15041782729805014
control 12,86000,mixed / no tooth / roams / bottom,0.21616161616161617
control 12,87000,mixed / no tooth / roams / bottom,0.18951612903225806
control 12,88000,mixed / no tooth / roams / bottom,0.17197986577181207
control 12,89000,mixed / no tooth / roams / bottom,0.13647642679900746
control 12,90000,mixed / no tooth / roams / bottom,0.10109579356663131
control 12,91000,mixed / no tooth / roams / bottom,0.08219954648526077
control 12,92000,mixed / no tooth / roams / bottom,0.07384615384615385
control 12,93000,mixed / no tooth / roams / bottom,0.06685236768802229
control 12,94000,mixed / no tooth / roams / bottom,0.06092307692307692
control 12,95000,mixed / no tooth / roams / bottom,0.04086687306501548
control 12,96000,mixed / no tooth / roams / bottom,0.027188689505165852
control 12,97000,mixed / no tooth / roams / bottom,0.02663284717818643
control 12,98000,mixed / no tooth / roams / bottom,0.009557945041816009
control 12,99000,mixed / no tooth / roams / bottom,0.011260053619302948
control 12,100000,mixed / no tooth / roams / bottom,0.009965122072745391
control 12,50000,plant / no tooth / roams / surface,0.20748299319727892
control 12,51000,plant / no tooth / roams / surface,0.2220353238015139
control 12,52000,plant / no tooth / roams / surface,0.20401606425702812
control 12,53000,plant / no tooth / roams / surface,0.1332560834298957
control 12,54000,plant / no tooth / roams / surface,0.11716417910447761
control 12,55000,plant / no tooth / roams / surface,0.09468822170900693
control 12,56000,plant / no tooth / roams / surface,0.07887323943661972
control 12,57000,plant / no tooth / roams / surface,0.08631211857018309
control 12,58000,plant / no tooth / roams / surface,0.06976744186046512
control 12,59000,plant / no tooth / roams / surface,0.07781201848998459
control 12,60000,plant / no tooth / roams / surface,0.09491059147180192
control 12,61000,plant / no tooth / roams / surface,0.11099137931034483
control 12,62000,plant / no tooth / roams / surface,0.13504823151125403
control 12,63000,plant / no tooth / roams / surface,0.1963882618510158
control 12,64000,plant / no tooth / roams / surface,0.1546203110704483
control 12,65000,plant / no tooth / roams / surface,0.1282798833819242
control 12,66000,plant / no tooth / roams / surface,0.08791208791208792
control 12,67000,plant / no tooth / roams / surface,0.08792111750205424
control 12,68000,plant / no tooth / roams / surface,0.08931860036832412
control 12,69000,plant / no tooth / roams / surface,0.07219662058371736
control 12,70000,plant / no tooth / roams / surface,0.06837606837606838
control 12,71000,plant / no tooth / roams / surface,0.04698412698412698
control 12,72000,plant / no tooth / roams / surface,0.04493670886075949
control 12,73000,plant / no tooth / roams / surface,0.09385113268608414
control 12,74000,plant / no tooth / roams / surface,0.07516147974163241
control 12,75000,plant / no tooth / roams / surface,0.12629246676514033
control 12,76000,plant / no tooth / roams / surface,0.09985632183908046
control 12,77000,plant / no tooth / roams / surface,0.08874912648497554
control 12,78000,plant / no tooth / roams / surface,0.04950495049504951
control 12,79000,plant / no tooth / roams / surface,0.031133250311332503
control 12,80000,plant / no tooth / roams / surface,0.061744112030553785
control 12,81000,plant / no tooth / roams / surface,0.07515822784810126
control 12,82000,plant / no tooth / roams / surface,0.054502369668246446
control 12,83000,plant / no tooth / roams / surface,0.04530281354315689
control 12,84000,plant / no tooth / roams / surface,0.04706430568499534
control 12,85000,plant / no tooth / roams / surface,0.04921077065923862
control 12,86000,plant / no tooth / roams / surface,0.05454545454545454
control 12,87000,plant / no tooth / roams / surface,0.05161290322580645
control 12,88000,plant / no tooth / roams / surface,0.05327181208053691
control 12,89000,plant / no tooth / roams / surface,0.05175469691598724
control 12,90000,plant / no tooth / roams / surface,0.027571580063626724
control 12,91000,plant / no tooth / roams / surface,0.02947845804988662
control 12,92000,plant / no tooth / roams / surface,0.06538461538461539
