run,way,at,forms,forms_left,share_before,share_after,kept,comes_back,why,top_changed
light 14,light / no tooth / stays / surface,67000,7,3,0.09564750134336378,0.005799903334944417,0.06741573033707865,1,forms gone,0
light 14,light / no tooth / stays / surface,73000,12,6,0.08120868744098206,0.049596309111880045,0.5,1,under the line,0
light 14,light / no tooth / stays / surface,78000,8,4,0.06748768472906404,0.04305043050430504,0.5109489051094891,1,under the line,0
light 14,light / no tooth / stays / surface,94000,2,2,0.11118335500650195,0.03680981595092025,0.38596491228070173,0,under the line,0
light 14,plant / no tooth / stays / bottom,54000,21,14,0.05238649592549476,0.03259604190919674,0.6222222222222222,1,under the line,0
light 14,plant / no tooth / stays / bottom,59000,9,5,0.0665352390340069,0.03734707018673535,0.42962962962962964,1,under the line,0
light 14,plant / no tooth / stays / bottom,66000,23,11,0.09893307468477207,0.026329930145083287,0.24019607843137256,1,under the line,0
light 14,plant / no tooth / stays / bottom,77000,13,7,0.10172064777327935,0.03251231527093596,0.3283582089552239,1,under the line,0
light 14,plant / no tooth / stays / bottom,81000,6,3,0.1766945925361767,0.003616636528028933,0.017241379310344827,1,forms gone,0
light 14,plant / no tooth / stays / bottom,89000,14,11,0.07280832095096583,0.04156908665105386,0.7244897959183674,1,under the line,0
light 14,plant / no tooth / stays / bottom,91000,12,8,0.05348557692307692,0.021879021879021878,0.38202247191011235,1,under the line,0
light 14,mixed / no tooth / roams / bottom,52000,13,12,0.05188945290468133,0.02437137330754352,0.6847826086956522,1,under the line,0
light 14,mixed / no tooth / roams / bottom,60000,7,6,0.06310367031551835,0.02190923317683881,0.42857142857142855,1,under the line,0
light 14,mixed / no tooth / roams / bottom,64000,9,8,0.07744488411531938,0.04605611434621493,0.635036496350365,1,under the line,1
light 14,mixed / no tooth / roams / bottom,88000,10,7,0.07566302652106084,0.030460624071322436,0.422680412371134,1,under the line,0
light 14,plant / no tooth / stays / shore,57000,26,18,0.121765601217656,0.0425531914893617,0.31666666666666665,1,under the line,0
light 14,plant / no tooth / roams / surface,66000,15,10,0.061105722599418044,0.03439011284255777,0.5079365079365079,1,under the line,0
light 14,plant / no tooth / roams / surface,95000,10,8,0.06469604015616286,0.04231830726770929,0.7931034482758621,1,under the line,0
light 14,mixed / tooth / stays / shore,51000,8,6,0.1651685393258427,0.01692047377326565,0.10204081632653061,1,forms gone,0
light 14,mixed / tooth / stays / shore,62000,4,3,0.055523423944476576,0.0033444816053511705,0.0625,0,forms gone,0
light 14,plant / no tooth / stays / land,57000,18,8,0.05580923389142567,0.011758118701007838,0.19090909090909092,1,forms gone,0
light 14,plant / no tooth / stays / land,62000,5,1,0.05725853094274147,0.017837235228539576,0.32323232323232326,1,under the line,0
light 14,plant / no tooth / stays / land,68000,21,10,0.09038182696955051,0.03195488721804511,0.2727272727272727,1,under the line,0
light 14,plant / no tooth / stays / land,80000,19,5,0.2018018018018018,0.017517136329017517,0.06845238095238096,1,forms gone,0
light 14,plant / no tooth / stays / land,85000,11,2,0.06687085247575293,0.004291845493562232,0.03816793893129771,1,forms gone,0
light 14,plant / no tooth / stays / land,93000,11,3,0.054404145077720206,0.004551365409622887,0.08333333333333333,0,forms gone,0
light 14,mixed / no tooth / stays / shore,86000,16,7,0.09356223175965665,0.04142011834319527,0.3853211009174312,1,under the line,0
light 14,mixed / no tooth / stays / shore,94000,14,12,0.08257477243172952,0.04127161182375906,0.5826771653543307,1,under the line,0
light 14,mixed / no tooth / stays / shore,96000,15,13,0.05565777368905244,0.04552673372154579,0.7107438016528925,1,under the line,0
light 14,mixed / no tooth / stays / shore,98000,9,9,0.06894790602655772,0.038441284886782515,0.5407407407407407,0,under the line,0
light 14,light / no tooth / stays / bottom,72000,8,7,0.06180105944673337,0.030217186024551465,0.6095238095238096,1,under the line,0
light 14,light / no tooth / stays / bottom,83000,7,6,0.056461731493099125,0.017278617710583154,0.26666666666666666,0,under the line,0
light 14,mixed / no tooth / stays / land,79000,16,4,0.05227552275522755,0.0036036036036036037,0.07058823529411765,0,forms gone,0
light 14,mixed / tooth / stays / land,84000,7,6,0.06839452843772498,0.04185809086268504,0.8631578947368421,0,under the line,0
light 14,mixed / tooth / roams / shore,56000,18,13,0.09022988505747126,0.0319634703196347,0.4012738853503185,1,under the line,1
light 14,mixed / tooth / roams / shore,92000,20,10,0.07207207207207207,0.04145077720207254,0.5714285714285714,1,under the line,0
light 14,plant / no tooth / roams / bottom,82000,5,4,0.05515370705244123,0.02383939774153074,0.6229508196721312,0,under the line,0
light 14,flesh / no tooth / roams / shore,59000,16,11,0.06949236076885165,0.028976175144880875,0.3191489361702128,1,under the line,0
light 14,flesh / no tooth / roams / shore,63000,13,6,0.054626532887402456,0.031091011871113624,0.5612244897959183,1,under the line,1
light 14,flesh / no tooth / roams / shore,71000,14,11,0.10130010834236186,0.03001765744555621,0.2727272727272727,1,under the line,0
light 14,flesh / no tooth / roams / shore,81000,9,8,0.10586443259710586,0.04972875226039783,0.39568345323741005,1,under the line,0
light 14,flesh / no tooth / roams / shore,91000,10,8,0.09254807692307693,0.047619047619047616,0.4805194805194805,1,under the line,0
light 14,flesh / no tooth / roams / shore,94000,9,7,0.06241872561768531,0.03346346904629113,0.625,0,under the line,0
light 14,plant / tooth / stays / land,63000,1,1,0.06075808249721293,0.006218202374222725,0.10091743119266056,0,forms gone,1
light 14,mixed / tooth / roams / land,61000,15,10,0.0505998956703182,0.026026604973973393,0.4639175257731959,1,under the line,1
light 14,mixed / tooth / roams / land,72000,14,12,0.052972336668628606,0.037299338999055714,0.8777777777777778,1,under the line,0
light 14,mixed / tooth / roams / land,74000,13,11,0.050173010380622836,0.04248952722920407,0.8160919540229885,1,under the line,0
light 14,mixed / tooth / roams / land,80000,13,10,0.05405405405405406,0.030464584920030464,0.4444444444444444,1,under the line,0
light 14,mixed / tooth / roams / land,83000,8,7,0.06085319949811794,0.028797696184305256,0.41237113402061853,1,under the line,0
light 14,mixed / tooth / roams / land,97000,14,12,0.0555849655902594,0.04647599591419816,0.8666666666666667,1,under the line,0
light 14,mixed / tooth / roams / land,99000,14,10,0.06055818852027383,0.029154518950437316,0.5217391304347826,0,under the line,1
light 14,plant / no tooth / stays / surface,87000,1,1,0.05818540433925049,0.01014040561622465,0.22033898305084745,0,under the line,0
